id	sceneId	camera	cameraDirection	battleCamera	battleCameraDirection	superCamera	superCameraDirection	superBattleCamera	superBattleCameraDirection	Switchover	uiWeight	superUiWeight	battleWeight	superBattleWeight	roleDirection	monsterDirection	directionFocus	sky	sceneEffect	sceneCam	enemyAoe	enemyAoeRotation	teamAoe	teamAoeRotation	roleSummon	roleSummonDirection	enemySummon	enemySummonDirection	catPosition	catDirection	rolePosition	enemyPosition	sceneCenter	view	voiceId	blockIndex	surroundingsId	enterCamera	enterSound	whetherBoss	cameraFuse	catEndCam	Limit	teamBg	regionBg	lateUpdateScript	ifRepertory	catEnd	towerScript	enemyLightDirection	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
12001	fightmap20_B	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_jietoutuya		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap20_B	91:BG_fightmap20_B		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	定向副本-蓝	定向副本-藍	Set Stage - Blue	定向ステージ・青	일반 던전 - 블루	ดัน​เจี้ยน​เฉพาะทาง​ -​ สีน้ำเงิน​
12002	fightmap20_G	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_jietoutuya		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap20_G	91:BG_fightmap20_G		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	定向副本-绿	定向副本-綠	Set Stage - Green	定向ステージ・緑	일반 던전 - 그린	ดัน​เจี้ยน​เฉพาะทาง​ -​ สี​เขียว​
12003	fightmap20_P	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_jietoutuya		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap20_P	91:BG_fightmap20_P		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	定向副本-紫	定向副本-紫	Set Stage - Purple	定向ステージ・紫	일반 던전 - 퍼플	ดัน​เจี้ยน​เฉพาะทาง​-​ สีม่วง​
12004	fightmap20_R	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_jietoutuya		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap20_R	91:BG_fightmap20_R		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	定向副本-红	定向副本-紅	Set Stage - Red	定向ステージ・赤	일반 던전 - 레드	ดัน​เจี้ยน​เฉพาะทาง​ -​ สีแดง​
12005	fightmap20_Y	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_jietoutuya		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap20_Y	91:BG_fightmap20_Y		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	定向副本-黄	定向副本-黃	Set Stage - Yellow	定向ステージ・黄	일반 던전 - 옐로우	ดัน​เจี้ยน​เฉพาะทาง​ -​ สีเหลือง​
12101	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1	南港区	南港區	Southport	南港区	사우스포트	เขตทะเลใต้	依依家门外-夜	依依家門外-夜	Outside Elle's Place - Night	エリーの家-玄関	엘리의 집 앞 - 밤	นอก​ประตู​บ้าน​เอ​ล​ลี่​ -​ กลางคืน​
12201	fightmap22	7.22;4.49;18.93	12.80001;210.7;0	3.96;2.4;16.9	8.500091;192.5;0	7.22;4.49;18.93	12.80001;210.7;0	3.96;2.4;16.9	8.500091;192.5;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街-雨	貝克街-雨	Baker Street - Rainy	ベイカーストリート-雨	베이커 가 - 비	ถนนเบเกอร์ - ฝนตก
12202	fightmap1022	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1												
12301	fightmap23	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap23	91:BG_fightmap23		1	0,0,0;0,0,0			1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	情绪干预中心大厅	情緒干預中心大廳	ERC Lobby	ERCホール	이모션 컨트롤 센터 홀	ห้องโถง​ ศูนย์​เยียวยา​พา​โธ​ซิ​ส​
12302	fightmap1023	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap23	91:BG_fightmap23		1	0,0,0;0,0,0			1												
12401	fightmap24	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	情绪干预中心大厅	情緒干預中心大廳	ERC Lobby	ERCホール	이모션 컨트롤 센터 홀	ห้องโถง​ ศูนย์​เยียวยา​พา​โธ​ซิ​ส​
12601	fightmap26	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap26	91:BG_fightmap26		1	0,0,0;0,0,0			1	利兹城	利茲城	Leids Town	リーズ城	리즈 시	เมืองลิซ	旧城区街道-昼	舊城區街道-晝	Oldtown Street - Day	オルドタウン市街-昼	구시가지 거리 - 낮	ถนน​เขตเมือง​โบราณ​-​กลางวัน​
12602	fightmap1026	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap26	91:BG_fightmap26		1	0,0,0;0,0,0			1												
12603	fightmap2026	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.219795	bgm_battle_01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap26	91:BG_fightmap26		1	0,0,0;0,0,0			1												
12901	fightmap29	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap29	91:BG_fightmap29		1	0,0,0;0,0,0			1	利兹城	利茲城	Leids Town	リーズ城	리즈 시	เมืองลิซ	郊外遗迹	郊外遺跡	The Ruins	郊外遺跡	교외 유적	ซากปรักหักพังชานเมือง
12902	fightmap1029	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap29	91:BG_fightmap29		1	0,0,0;0,0,0			1												
12903	fightmap3029	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap29	91:BG_fightmap29		1	0,0,0;0,0,0			1												
13002	fightmap3010	3.7;4.6;18.22	20.54;203.5;0	2.14;2.29;16.87	9.110001;190.2;0	3.7;4.6;18.22	20.54;203.5;0	2.14;2.29;16.87	9.110001;190.2;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	2.31;0;20.38	1	0	600001	-0.36;0;2.46	0;0;0	0.78;0;11.87	0;0;0	5.2;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-5.4,0,11.7;0,9.400002,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.14,0,2,0;2.73,0,1.46,0	-6.05,0,3.85;0,2.71,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0;0;7.16	57.22092	bgm_plot_reasoning01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap30	91:BG_fightmap30		1	0,0,0;0,0,0			1												
13101	fightmap31	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.6;0;21.54	1	0	600001	3;0;2.46	0;0;0	5.04;0;11.87	0;0;0	8.97;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-1.63,0,11.7;0,12.49,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-2.32,0,4.41;0,6.55,0;11.06,0,-1.524945,0;7.1,0,-1.773118,0;3.46,0,-1.184777,0;0.4,0,0.07278576,0	4.23;0;7.05	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap32	91:BG_fightmap32		1	0,0,0;0,0,0			1	离岛区	離島區	Castaway Island	離島区	캐스터웨이 섬	เขตเกาะนอกชายฝั่ง	离岛大街-夜	離島大街-夜	Castaway Island Street - Night	離島大通り-夜	캐스터웨이 섬 거리 - 밤	ถนน​หลัก​เกาะ​นอก​ชายฝั่ง​ -​ กลางคืน​
13201	fightmap32	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.6;0;21.54	1	0	600001	3;0;2.46	0;0;0	5.04;0;11.87	0;0;0	8.97;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-1.63,0,11.7;0,12.49,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-2.32,0,4.41;0,6.55,0;11.06,0,-1.524945,0;7.1,0,-1.773118,0;3.46,0,-1.184777,0;0.4,0,0.07278576,0	4.23;0;7.05	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap32	91:BG_fightmap32		1	0,0,0;0,0,0			1	离岛区	離島區	Castaway Island	離島区	캐스터웨이 섬	เขตเกาะนอกชายฝั่ง	破败大街	破敗大街	Desolate Street	荒廃した大通り	파괴된 거리	ถนนหลักที่ทรุดโทรม
13299	fightmap32	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	8.22;4;17.7	16.50002;209.17;0	6.4;2.1;16.32	7.800003;194.6;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.6;0;21.54	1	0	600001	3;0;2.46	0;0;0	5.04;0;11.87	0;0;0	8.97;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-1.63,0,11.7;0,12.49,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-2.32,0,4.41;0,6.55,0;11.06,0,-1.524945,0;7.1,0,-1.773118,0;3.46,0,-1.184777,0;0.4,0,0.07278576,0	4.23;0;7.05	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap32	91:BG_fightmap32		1	0,0,0;0,0,0			1	离岛区	離島區	Castaway Island	離島区	캐스터웨이 섬	เขตเกาะนอกชายฝั่ง	破败大街	破敗大街	Desolate Street	荒廃した大通り	파괴된 거리	ถนนหลักที่ทรุดโทรม
13301	fightmap33	7.2;4.1;16.75	18.46;207;0	5.34;2.2;15.58	9.550007;192.29;0	7.2;4.1;16.75	18.46;207;0	5.34;2.2;15.58	9.550007;192.29;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.72;0;19.56	1	0	600001	3;0;2.46	0;0;0	4.22;0;11	0;0;0	8.24;0;8.182093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.36,0,10.3;0,7.33,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.22,0,1.93,0;2.73,0,1.73,0	-3.43,0,4.41;0,6.55,0;12.65,0,-1.524945,0;8.64,0,-1.773118,0;3.25,0,-1.184777,0;-1.7,0,0.07278576,0	3.59;0;6.64	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap33	91:BG_fightmap33		1	0,0,0;0,0,0			1	离岛区	離島區	Castaway Island	離島区	캐스터웨이 섬	เขตเกาะนอกชายฝั่ง	拍卖行	拍賣行	Auction House	競売所	경매장	โรงประมูล
13302	fightmap1033	7.4;5.1;17.54	16.70006;205;0	5.43;3.9;16.57	14.41;194.94;0	7.4;5.1;17.54	16.70006;205;0	5.43;3.9;16.57	14.41;194.94;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.77;0;18.47	1	0	600001	1.69;0;2.36	0;12;0	3.85;0;10.34	0;12.68;0	7.68;0;7.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.92,0,9.7;0,9.136623,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.22,0,1.93,0;2.73,0,1.73,0	-4.09,0,4.41;0,6.55,0;12.65,0,-1.524945,0;8.64,0,-1.773118,0;3.25,0,-1.184777,0;-1.559984,0,0.0888623,0	2.5;0;5.9	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap33	91:BG_fightmap33		1	0,0,0;0,0,0			1												
13303	fightmap2033	7.4;5.1;17.54	16.70006;205;0	5.43;3.9;16.57	14.41;194.94;0	7.4;5.1;17.54	16.70006;205;0	5.43;3.9;16.57	14.41;194.94;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.77;0;18.47	1	0	600001	1.69;0;2.36	0;12;0	3.85;0;10.34	0;12.68;0	7.68;0;7.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.92,0,9.7;0,9.136623,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.22,0,1.93,0;2.73,0,1.73,0	-4.09,0,4.41;0,6.55,0;12.65,0,-1.524945,0;8.64,0,-1.773118,0;3.25,0,-1.184777,0;-1.559984,0,0.0888623,0	2.5;0;5.9	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap33	91:BG_fightmap33		1	0,0,0;0,0,0			1												
13401	fightmap34	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_plot_reverse01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1	离岛区	離島區	Castaway Island	離島区	캐스터웨이 섬	เขตเกาะนอกชายฝั่ง	拍卖行	拍賣行	Auction House	競売所	경매장	โรงประมูล
