id	talentId	level	attAddTypeId	param1	param2	param3	attAddNum	buffId	costItem	costNum	combat	status	descrp	descrp_zh_TW	descrp_en_UK	descrp_ja_JP	descrp_ko_KR	descrp_th_TH
65	1010601	2	3	2			0.005		4119001	12	28	1	初始品质为SR的战斗员提供的助战位加成提升_num_	初始品質為SR的戰鬥員提供的助戰位加成提升_num_	Assist Bonus provided by the Combatant with an initial Grade of SR +_num_	レアリティSRの戦闘員からのサポートボーナス＋_num_	태생 등급이 SR인 전투원이 제공하는 서포터 버프 +_num_	โบนัส​ช่อง​ซัพพอร์ต​ของ​ตัวละคร​ที่​มีระดับ​เริ่มต้น​ SR​ +_num_​
66	1010601	3	3	3			0.005		4119001	14	35	1	初始品质为SSR的战斗员提供的助战位加成提升_num_	初始品質為SSR的戰鬥員提供的助戰位加成提升_num_	Assist Bonus provided by the Combatant with an initial Grade of SSR +_num_	レアリティSSRの戦闘員からのサポートボーナス＋_num_	태생 등급이 SSR인 전투원이 제공하는 서포터 버프 +_num_	โบนัส​ช่อง​ซัพพอร์ต​ของ​ตัวละคร​ที่​มีระดับ​เริ่มต้น​ SSR​ +_num_​
67	1010701	1	1	2	3		0.012	60101003_1	4119001	7	20	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
68	1010701	2	1	2	3		0.024	60101003_2	4119001	7	30	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
69	1010701	3	1	2	3		0.036	60101003_3	4119001	8	39	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
70	1010701	4	1	2	3		0.048	60101003_4	4119001	8	46	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
71	1010701	5	1	2	3		0.06	60101003_5	4119001	9	53	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
72	1010702	1	1	1	2		0.012	60201003_1	4119001	7	20	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
73	1010702	2	1	1	2		0.024	60201003_2	4119001	7	30	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
74	1010702	3	1	1	2		0.036	60201003_3	4119001	8	39	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
75	1010702	4	1	1	2		0.048	60201003_4	4119001	8	46	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
76	1010702	5	1	1	2		0.06	60201003_5	4119001	9	53	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
77	1010703	1	1	3	1		0.012	60301003_1	4119001	7	20	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
78	1010703	2	1	3	1		0.024	60301003_2	4119001	7	30	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
79	1010703	3	1	3	1		0.036	60301003_3	4119001	8	39	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
80	1010703	4	1	3	1		0.048	60301003_4	4119001	8	46	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
81	1010703	5	1	3	1		0.06	60301003_5	4119001	9	53	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
82	1010801	1	2	2	1		0.012	60202003_1	4119001	8	21	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
83	1010801	2	2	2	1		0.024	60202003_2	4119001	8	33	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
84	1010801	3	2	2	1		0.036	60202003_3	4119001	9	42	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
85	1010801	4	2	2	1		0.048	60202003_4	4119001	9	50	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
86	1010801	5	2	2	1		0.06	60202003_5	4119001	10	57	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
87	1010802	1	2	1	3		0.012	60302003_1	4119001	8	21	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
88	1010802	2	2	1	3		0.024	60302003_2	4119001	8	33	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
89	1010802	3	2	1	3		0.036	60302003_3	4119001	9	42	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
90	1010802	4	2	1	3		0.048	60302003_4	4119001	9	50	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
91	1010802	5	2	1	3		0.06	60302003_5	4119001	10	57	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
92	1010803	1	2	3	2		0.012	60102003_1	4119001	8	21	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
93	1010803	2	2	3	2		0.024	60102003_2	4119001	8	33	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
94	1010803	3	2	3	2		0.036	60102003_3	4119001	9	42	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
95	1010803	4	2	3	2		0.048	60102003_4	4119001	9	50	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
