id	type	listImageId	listImageB	listImageS	image	desc	head	weather	bgm	music	plotIdGroup1	taskPlotId	taskPlotEndId	plotIdGroup2	plotIdWave1	plotIdEndWave1	plotIdWave2	plotIdEndWave2	plotIdWave3	plotIdEndWave3	plotIdGroup3	plotIdRound	plotIdRounds	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
12060120	2														3003131			3003133						1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060122	2														3003151	3003153								1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060123	2														3003230									1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060125	2														3003250									1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
12060126	2														3003261	3003263								1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
50020106	2														3010061									1												
50020203															3010101									1												
50020204															3010111									1												
50020402															3010211									1												
12140103															3007051	3007053								1												
12140202															3007131	3007133								1												
12140206															3007171	3007173								1												
12140303															3007211	3007213								1												
12140401															3007281	3007283								1												
12140403															3007311	3007313								1												
12008050															3011051	3011053								1												
12008080															3011081	3011083								1												
12008090															3011091	3011093								1												
12008100															3011101									1												
12008110															3011111									1												
12008140															3011141	3011143								1												
12008150															3011151	3011153								1												
12008160															3011161	3011163								1												
12008200															3011201									1												
12008220															3011221									1												
12008230															3011231	3011233								1												
12008240															3011241	3011243								1												
12008260															3011261	3011263								1												
12008270															3011271	3011273								1												
12008290															3011291	3011293								1												
12008310															3011311									1												
12008320															3011321	3011323								1												
12008340															3011341	3011343								1												
12008390															3011391	3011393								1												
12008420															3011421									1												
12008430															3011431									1												
12008440															3011441	3011443								1												
4000103	2														3001031									1												
4000204	2														3001061									1												
4000301	2														3001071									1												
4000701	2														3001211									1												
4000702	2														3001221									1												
4000803	2														3001251									1												
1133101																								1												
1133102																								1												
1133103																								1												
1133104															3012041									1												
1133105															3012051	3012053								1												
1133106																								1												
1133201															3012071	3012073								1												
1133202																3012083								1												
1133203															3012091									1												
1133204																								1												
1133205																								1												
1133301															3012121	3012123								1												
1133302																								1												
1133303																								1												
1133304																								1												
1133305															3012161	3012163								1												
1133401																								1												
1133402															3012181	3012183								1												
1133403																								1												
1133404																3012203								1												
120010	1	14_11	29:story_list_17_01	29:story_list_17_01	57:story_cg_384_2	1017010	1	1			0	0	0	1017010	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120020	2	14_24	29:story_list_17_02	29:story_list_17_02	57:story_cg_385_2	1017021	1;108008;20020	1	bgm_universal_survey01		0	0	0	0	1017021	1017023	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120030	2	14_24	29:story_list_17_03	29:story_list_17_03	57:dialg_bg_357	1017031	1	1	bgm_bg_gx_tower01		0	0	0	0	1017031	1017033	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120040	2	14_24	29:story_list_17_04	29:story_list_17_04	57:dialg_bg_393	1017041	1	1	bgm_universal_survey01		0	0	0	0	1017041	1017043	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120050	2	14_24	29:story_list_17_05	29:story_list_17_05	57:story_cg_386_1	1017051	1;116008	1	bgm_op_dream		0	0	0	0	1017051	1017053	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120060	2	14_24	29:story_list_17_06	29:story_list_17_06	57:story_cg_388_1	1017061	1;117008;116008;123008	1	bgm_plot_trust01		0	0	0	0	1017061	1017063	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120070	1	14_11	29:story_list_17_07	29:story_list_17_07	57:dialg_bg_428	1017070	1;102008;120008	1	bgm_plot_evil01		0	0	0	1017070	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120080	2	14_24	29:story_list_17_08	29:story_list_17_08	57:dialg_bg_248	1017081	1;102008;120008	1	bgm_role_doctor_dark		0	0	0	0	1017081	1017083	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120090	2	14_24	29:story_list_17_09	29:story_list_17_09	57:story_cg_387_1	1017091	1;101008;102008;103008;104008;120008	1	bgm_universal_survey01		0	0	0	0	1017091	0	0	1017093	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121010	2	14_24	29:story_list_18_01	29:story_list_18_01	57:dialg_bg_31	1018011	1;102008;120008	1	bgm_bg_gx_tower01		0	0	0	0	1018011	1018013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121020	2	14_24	29:story_list_18_02	29:story_list_18_02	57:dialg_bg_368	1018021	1;102008;120008;127008	1	bgm_bg_gx_tower01		0	0	0	0	1018021	1018023	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121030	1	14_11	29:story_list_18_03	29:story_list_18_03	57:dialg_bg_360	1018030	1;143008	1	bgm_plot_trust01		0	0	0	1018030	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121040	2	14_24	29:story_list_18_04	29:story_list_18_04	57:dialg_bg_4	1018041	1;143008;102008;103008;108008;105008;106008;135008;136008	1	bgm_universal_survey01		0	0	0	0	1018041	1018043	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121050	2	14_24	29:story_list_18_05	29:story_list_18_05	57:dialg_bg_63	1018051	1;101008;102008;103008;104008;144008	1	bgm_universal_casino		0	0	0	0	1018051	1018053	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121060	2	14_24	29:story_list_18_06	29:story_list_18_06	57:story_cg_390_1	1018061	1;144008	1	bgm_universal_survey01		0	0	0	0	1018061	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121070	2	14_24	29:story_list_18_07	29:story_list_18_07	57:dialg_bg_427	1018071	1;144008	1	bgm_universal_survey01		0	0	0	0	1018071	0	0	1018073	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
121080	2	14_24	29:story_list_18_08	29:story_list_18_08	57:dialg_bg_397	1018081	1;144008	1	bgm_prologue_ditu		0	0	0	0	1018081	1018083	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122010	2	14_24	29:story_list_19_01	29:story_list_19_01	57:dialg_bg_396	1019011	1;144008	1	bgm_universal_survey01		0	0	0	0	1019011	1019013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122020	1	14_24	29:story_list_19_02	29:story_list_19_02	57:dialg_bg_398	1019020	1;144008	1	bgm_bg_gx_tower01		0	0	0	1019020	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122030	2	14_24	29:story_list_19_03	29:story_list_19_03	57:dialg_bg_402	1019031	1	1	bgm_chapter03_Livehouse		0	0	0	0	1019031	1019033	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122040	2	14_24	29:story_list_19_04	29:story_list_19_04	57:dialg_bg_401	1019041	1	1	bgm_bg_gx_tower01		0	0	0	0	1019041	1019043	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122050	2	14_24	29:story_list_19_05	29:story_list_19_05	57:story_cg_392_2	1019051	1;20034	1	bgm_chapter03_Livehouse		0	0	0	0	1019051	1019053	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122060	1	14_24	29:story_list_19_06	29:story_list_19_06	57:story_cg_393_1	1019060	1;20034	1	bgm_bg_gx_tower01		0	0	0	1019060	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122070	2	14_24	29:story_list_19_07	29:story_list_19_07	57:dialg_bg_407	1019071	1;20034	1	bgm_universal_survey01		0	0	0	0	1019071	1019073	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122080	2	14_24	29:story_list_19_08	29:story_list_19_08	57:dialg_bg_413	1019081	1	1	bgm_bg_gx_tower01		0	0	0	0	1019081	1019083	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
122090	2	14_24	29:story_list_19_09	29:story_list_19_09	57:story_cg_391_1	1019091	1;144008	1	bgm_city		0	0	0	0	1019091	0	0	1019093	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
120018101															3013011	3013013								1												
120018102																								1												
120018103																								1												
120018104																								1												
120018105															3013051	3013053								1												
120018106																								1												
120018107																								1												
120018108															3013081	3013083								1												
120018109															3013091	3013093								1												
120018110															3013101	3013103								1												
120018111																								1												
120018112																								1												
120018113																								1												
120018114															3013141	3013143								1												
120018115																								1												
11300901														3014010										1												
11300902															3014021	3014023								1												
11300903															3014031									1												
11300904															3014041	3014043								1												
11300905														3014050										1												
11300911															3014061	3014063								1												
11300912																3014073								1												
11300913														3014080										1												
11300914															3014091									1												
11300915														3014100										1												
11300916															3014111	3014113								1												
11300921																3014123								1												
11300922															3014131	3014133								1												
11300923															3014141	3014143								1												
11300924														3014150										1												
11300925														3014160										1												
11300926														3014170										1												
123010	2	14_24	29:story_list_020_01	29:story_list_020_01	57:dialg_bg_269	1020011	1;144008;146008	1	bgm_bg_gx_tower01		0	0	0	0	1020011	1020013	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123020	2	14_24	29:story_list_020_02	29:story_list_020_02	57:story_cg_372_2	1020021	1;144008;146008	1	bgm_role_doctor_dark		0	0	0	0	1020021	1020023	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123030	1	14_11	29:story_list_020_03	29:story_list_020_03	57:dialg_bg_397	1020030	1;144008	1	bgm_role_doctor_dark		0	0	0	1020030	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123040	2	14_24	29:story_list_020_04	29:story_list_020_04	57:dialg_bg_434	1020041	1;144008	1	bgm_universal_survey01		0	0	0	0	1020041	1020043	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123050	1	14_11	29:story_list_020_05	29:story_list_020_05	57:dialg_bg_428	1020050	1;144008	1	bgm_home_bigband02		0	0	0	1020050	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123060	2	14_24	29:story_list_020_06	29:story_list_020_06	57:dialg_bg_408	1020061	1;144008;139008;20034	1	bgm_role_doctor_dark		0	0	0	0	1020061	0	0	1020063	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123070	2	14_24	29:story_list_020_07	29:story_list_020_07	57:dialg_bg_407	1020071	1;140008;129008;139008;20034	1	bgm_bg_gx_tower01		0	0	0	0	1020071	1020073	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
123080	2	14_24	29:story_list_020_08	29:story_list_020_08	57:story_cg_394_1	1020081	1;144008;120008	1	bgm_universal_survey01		0	0	0	0	1020081	0	0	1020083	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124010	1	14_11	29:story_list_021_01	29:story_list_021_01	57:dialg_bg_409	1021010	1;144008;120008	1	bgm_universal_survey01		0	0	0	1021010	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124020	2	14_24	29:story_list_021_02	29:story_list_021_02	57:story_ptcg_139008_2	1021021	1;120008;139008	1	bgm_role_doctor_dark		0	0	0	0	1021021	1021023	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124030	2	14_24	29:story_list_021_03	29:story_list_021_03	57:dialg_bg_120	1021031	1;144008;120008;139008	1	bgm_universal_survey01		0	0	0	0	1021031	1021033	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124040	1	14_11	29:story_list_021_04	29:story_list_021_04	57:dialg_bg_396	1021040	1;144008	1	bgm_bg_gx_tower01		0	0	0	1021040	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124050	1	14_11	29:story_list_021_05	29:story_list_021_05	57:dialg_bg_117	1021050	1;101008;102008;104008	1	bgm_plot_trust01		0	0	0	1021050	0	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124060	2	14_24	29:story_list_021_06	29:story_list_021_06	57:dialg_bg_413	1021061	1;101008;102008;103008;104008	1	bgm_bg_gx_tower01		0	0	0	0	1021061	0	0	0	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
124070	2	14_24	29:story_list_021_07	29:story_list_021_07	57:dialg_bg_410	1021071	1;120008;130008;144008	1	bgm_universal_shadeoflove_A		0	0	0	0	1021071	0	0	1021073	0	0	0	0	0	1	昆士区	昆士區	Quince	コンシ区	퀸즈 타운	เขตควินซ์	贝克街的猫	貝克街的貓	Baker's Cafe	ベイカーキャット	베이커 가의 고양이	เบเกอร์แคท
125010	2	14_24	29:story_list_022_01	29:story_list_022_01	57:story_cg_398_1	1022011	1;120008;130008	1	bgm_plot_evil01		0	0	0	0	1022011	1022013	0	0	0	0	0	0	0	1												
125020	1	14_11	29:story_list_022_02	29:story_list_022_02	57:dialg_bg_436	1022020	1;130008;146008;20034	1	bgm_role_doctor_dark		0	0	0	1022020	0	0	0	0	0	0	0	0	0	1												
125030	2	14_24	29:story_list_022_03	29:story_list_022_03	57:dialg_bg_437	1022031	1;130008;146008;122008	1	bgm_battle_BF05		0	0	0	0	1022031	1022033	0	0	0	0	0	0	0	1												
125040	1	14_11	29:story_list_022_04	29:story_list_022_04	57:story_cg_399_1	1022040	1;130008;146008;122008;128008	1	bgm_bg_gx_tower01		0	0	0	1022040	0	0	0	0	0	0	0	0	0	1												
125050	2	14_24	29:story_list_022_05	29:story_list_022_05	57:story_cg_395_1	1022053	1;130008;146008;122008;128008;120008;127008;147008	1	bgm_bg_gx_tower01		0	0	0	0	0	1022053	0	0	0	0	0	0	0	1												
125060	1	14_11	29:story_list_022_06	29:story_list_022_06	57:dialg_bg_440	1022060	1;130008;144008;146008	1	bgm_role_doctor_dark		0	0	0	1022060	0	0	0	0	0	0	0	0	0	1												
125070	1	14_11	29:story_list_022_07	29:story_list_022_07	57:dialg_bg_405	1022070	1;146008;20034;20023;20018;20033	1	bgm_chapter03_bewitch		0	0	0	1022070	0	0	0	0	0	0	0	0	0	1												
125080	2	14_24	29:story_list_022_08	29:story_list_022_08	57:story_cg_400_1	1022081	1;101008;102008;144008;146008;20034;20023;20018;20033;139008;127008	1	bgm_universal_Maritimetrains_Pure		0	0	0	0	1022081	0	0	1022083	0	0	0	0	0	1												
125090	1	14_11	29:story_list_022_09	29:story_list_022_09	57:dialg_bg_404	1022090	1;101008;102008;103008;104008;109008;141008;135008;136008;130008;128008;122008;121008;144008;20034	1	bgm_universal_shadeoflove_A		0	0	0	1022090	0	0	0	0	0	0	0	0	0	1												
1133501														3018010										1												
1133502															3018021									1												
1133503															3018031									1												
1133504														3018040										1												
1133505															3018051	3018053								1												
1133506														3018060										1												
1133601														3018070										1												
1133602															3018081									1												
1133603															3018091	3018093								1												
1133604														3018100										1												
1133605														3018110										1												
1133701														3018120										1												
1133702															3018131									1												
1133703															3018141									1												
1133704														3018150										1												
1133705														3018160										1												
1133801														3018170										1												
1133802														3018180										1												
1133803															3018191	3018193								1												
1133804														3018200										1												
1133805														3018210										1												
126010	1	14_11	29:story_list_23_01	29:story_list_23_01	57:dialg_bg_486	1023010	1;147008	1	bgm_bg_gx_tower01		0	0	0	1023010	0	0	0	0	0	0	0	0	0	1												
126020	1	14_11	29:story_list_23_02	29:story_list_23_02	57:dialg_bg_401	1023020	1;20020;144008	1	bgm_plot_trust01		0	0	0	1023020	0	0	0	0	0	0	0	0	0	1												
126030	2	14_24	29:story_list_23_03	29:story_list_23_03	57:dialg_bg_402	1023031	1;144008;20034	1	bgm_home_bigband02		0	0	0	0	1023031	1023033	0	0	0	0	0	0	0	1												
126040	1	14_11	29:story_list_23_04	29:story_list_23_04	57:dialg_bg_5	1023040	1;108008;109008;102008;110008;141008;128008	1	bgm_home_bigband02		0	0	0	1023040	0	0	0	0	0	0	0	0	0	1												
126050	2	14_24	29:story_list_23_05	29:story_list_23_05	57:dialg_bg_517	1023051	1;101008;102008;103008;104008;108008	1	bgm_bg_gx_tower01		0	0	0	0	1023051	0	0	0	0	0	0	0	0	1												
126060	1	14_11	29:story_list_23_06	29:story_list_23_06	57:story_cg_406_1	1023060	1;102008;103008;104008;108008	1	bgm_role_doctor_dark		0	0	0	1023060	0	0	0	0	0	0	0	0	0	1												
126070	1	14_11	29:story_list_23_07	29:story_list_23_07	57:dialg_bg_4	1023070	1;102008;104008;108008	1	bgm_instance_spring_sad		0	0	0	1023070	0	0	0	0	0	0	0	0	0	1												
126080	1	14_11	29:story_list_23_08	29:story_list_23_08	57:dialg_bg_383	1023080	1;127008;147008	1	bgm_role_doctor_dark		0	0	0	1023080	0	0	0	0	0	0	0	0	0	1												
127010	2	14_24	29:story_list_24_01	29:story_list_24_01	57:dialg_bg_500	1024011	1;116008	1	bgm_instance_xiangwen_banquet		0	0	0	0	1024011	1024013	0	0	0	0	0	0	0	1												
127020	1	14_11	29:story_list_24_02	29:story_list_24_02	57:dialg_bg_464	1024020	1;117008;123008;127008	1	bgm_home_bigband02		0	0	0	1024020	0	0	0	0	0	0	0	0	0	1												
127030	2	14_24	29:story_list_24_03	29:story_list_24_03	57:dialg_bg_465	1024031	1	1	bgm_universal_survey01		0	0	0	0	1024031	1024033	0	0	0	0	0	0	0	1												
127040	2	14_24	29:story_list_24_04	29:story_list_24_04	57:dialg_bg_245	1024041	1;101008;102008;131008	1	bgm_bg_gx_tower01		0	0	0	0	1024041	1024043	0	0	0	0	0	0	0	1												
127050	2	14_24	29:story_list_24_05	29:story_list_24_05	57:dialg_bg_322	1024051	1;102008;131008	1	bgm_role_doctor_dark		0	0	0	0	1024051	1024053	0	0	0	0	0	0	0	1												
127060	1	14_11	29:story_list_24_06	29:story_list_24_06	57:dialg_bg_548	1024060	1;102008;131008	1	bgm_bg_gx_tower01		0	0	0	1024060	0	0	0	0	0	0	0	0	0	1												
127070	1	14_11	29:story_list_24_07	29:story_list_24_07	57:dialg_bg_9	1024070	1;101008;102008;103008;104008;143008	1	bgm_role_doctor_dark		0	0	0	1024070	0	0	0	0	0	0	0	0	0	1												
127080	1	14_11	29:story_list_24_08	29:story_list_24_08	57:dialg_bg_553	1024080	1;101008;102008;103008;104008;108008;125008;20019;4006	1	bgm_universal_shadeoflove_A		0	0	0	1024080	0	0	0	0	0	0	0	0	0	1												
