index	id	desc	wave	wave1NpcId	wave1Level	wave1NpcType	classId	classUpDate	intiSp	maxSp	ai	skinId	attribute	hpCount	equipId	summonPool	summonLevel	enemyNum	summonPoolSpecial	summonLevelSpecial	halo	behavior	SceneList	wavefront	waveafter	waveInitAction	waveLoopAction	script	scriptState	MonsterDialogue	PlayerDialogue	victory	defeat	tips	bubble	status
104090_2	104090	7—9	2	31014001;38010081;31014001	112;155;112	1;3;1		1,1.1;3,3	2;3;2				1;3;1	5				3				0										0	-1			1
104130_1	104130	7—13	1	31023001;31024001;31023001	134;134;134	1;1;1		1,1.2;3,1.2					1;3;1					3				1										0	-1			1
104140_1	104140	7—14	1	31006016;31014001;31006016	138;138;138	1;1;1		1,1.2;3,1.2					2;3;2					3				1										0	-1			1
104160_1	104160	7—17	1	31012001;31012001;31012001;31012001;31012001	133;133;133;133;133	1;1;1;1;1		1,1;3,1.1					3;2;3;2;3					5				1										0	-1			1
104170_1	104170	7—18	1	34014001	135	1		1,1.2;3,1.5	5				3					3				1										0	-1			1
104180_1	104180	7—19	1	58003079	160	3		1,1.9;3,5	1				3	5				1				1										10010	10012	10418		1
104270_1	104270	8—2	1	31045001;31044001;31045001	144;144;144	1;1;1		1,1.2;3,1.2					3;3;3					3				1										0	-1			1
104290_1	104290	8—4	1	31013001;34035001;31013001	135;160;135	1;3;1		1,1.2;3,2	2;2;2				3;2;3	5				3				0										0	-1	10429		1
105010_1	105010	8—5	1	31003001;31004001;31004001	252;252;252	1;1;1		1,1.1;3,1					1;1;2					3				1										0	-1			1
105050_1	105050	8—7	1	31051001;31007001;31051001	255;255;255	1;1;1		1,1.1;3,1.1					3;3;1					3				1										0	-1			1
105060_1	105060	8—8	1	31050001;31005001;31050001	258;258;258	1;1;1		1,1.1;3,1.1					1;2;2					3				1										0	-1			1
105061_1	105061	8—9	1	31050001;31009001;31050001	260;260;260	1;1;1		1,1.1;3,1.2					1;2;2					3				1										0	-1			1
105070_1	105070	8—10	1	31050001;34034001;31050001	240;275;240	1;3;1		1,1.15;3,2	2;2;2				1;3;2	5				3			1010011	0										0	-1	10507		1
105090_1	105090	8—12	1	31019001;31017001;31056001;31056001	260;260;260;260	1;1;1;1		1,1.1;3,1					3;2;3;1					4				1										0	-1			1
105100_1	105100	8—13	1	31005001;31005001;31046001	261;261;261	1;1;1		1,1.1;3,1.1					3;2;1					3				1										0	-1			1
105120_1	105120	8—15	1	31018001;31018001;31042001	262;262;262	1;1;1		1,1.1;3,1.2					3;1;3					3				1										0	-1			1
105130_1	105130	8—17	1	34006001	264	1		1,0.8;3,1.3					2					3				1										0	-1			1
105131_1	105131	8—18	1	31030001;31030001;31030001	266;266;266	1;1;1		1,1.1;3,1.1					3;1;3					3				1										0	-1			1
105140_1	105140	8—19	1	34006001	275	3		1,1.2;2,1.8;3,2.5	2				3	5				3			1010010	1										10016	-1	10514		1
105140_2	105140	8—19	2	31016001;31030001;31030001;31031001	265;265;265;265	1;1;1;1		3,1.2					3;1;1;3					4				0										0	-1			1
105200_1	105200	9—5	1	31016001;31030001;31030001;31016001	279;279;279;279	1;1;1;1		1,1.1;3,1					2;1;1;2					4				1										0	-1			1
105210_1	105210	9—6	1	31058001;31043001;31018001	283;283;283	1;1;1		1,1.1;3,1.1					2;3;2					3				1										0	-1			1
105240_1	105240	9—8	1	31015001;31015001;31031001	287;287;287	1;1;1		1,1.1;3,1.2					3;3;1			31015001	280	5				1										0	-1			1
105250_1	105250	9—9	1	31020001;31022001;31022001	303;303;303	1;1;1		1,1.1;3,1.2					3;2;3					3				1										0	-1			1
105250_2	105250	9—9	2	31022001;34040001;31031001	285;315;285	1;3;1		1,1.1;3,2	2;3;2				3;3;1	5				3				0										0	-1			1
106010_1	106010	9—10	1	31009001;31009001;31022001;31022001	346;346;346;346	1;1;1;1		1,1.1;3,1					3;1;1;3					4				1										0	-1			1
106020_1	106020	9—11	1	31024001;31024001;31024001	347;347;347	1;1;1		1,1.1;3,1.1					3;3;3					4				1										0	-1			1
106050_1	106050	9—15	1	31016001;31030001;31016001	348;348;348	1;1;1		1,1.1;3,1.2					3;1;3					3				1										0	-1			1
106060_1	106060	9—16	1	31018001;31018001;31058006;31003001;31003001	290;300;369;310;300	1;1;2;1;1		1,1.2;3,1.4	0;1;2;1;0				1;3;2;3;1					5				0										0	-1			1
106100_1	106100	10—4	1	31018001;31018001;31058001	349;349;349	1;1;1		1,1.1;3,1.1					2;3;2					3				1										0	-1			1
106110_1	106110	10—5	1	31043001;31041001;31042001	350;350;350	1;1;1		1,1.1;3,1.1					3;1;3					3				1										0	-1			1
106120_1	106120	10—6	1	31030001;34040001;31030001	350;350;350	1;1;1		1,1.1;3,1.2					3;2;3					3				1										0	-1			1
106160_1	106160	10—10	1	31024001;34001001;31024001	353;322;353	1;1;1		1,1;3,1.1					3;2;3					3				1										0	-1			1
106170_1	106170	10—11	1	31024001;34002001;31024001	355;354;355	1;1;1		1,1.1;3,1.2					3;1;2					3				1										0	-1			1
106180_1	106180	10—12	1	31024001;31023001;31024001	357;357;357	1;1;1		1,1.1;3,1.1					3;1;1					3			1010009	1										0	-1	10618		1
106180_2	106180	10—12	2	31023001;31210081;31024001	358;365;358	1;3;1		1,1.1;3,2	2;3;2				1;3;2	5				3			1010009;1010027	0										0	-1			1
106240_1	106240	10—14	1	31210081	359	1		1,1.1;3,1.8					3					3			1010027	1										0	-1			1
106250_1	106250	10—15	1	31042001;31040001;31042001	381;381;381	1;1;1		1,1.15;3,1.2					2;3;2					3				1										0	-1			1
106250_2	106250	10—15	2	31040001;34031001;31040001	362;390;362	1;3;1		1,1.25;3,2.5	2;3;2				2;3;2	5				3				0										0	-1			1
107010_1	107010	11—1	1	31005001;31005001;31009001	386;386;386	1;1;1		1,1.1;3,1					2;3;3					3				1										0	-1			1
107011_1	107011	11—2	1	31030001;31030001;31022001	387;387;387	1;1;1		1,1.1;3,1.1					2;3;3					3				1										0	-1			1
107040_1	107040	11—4	1	31006016;31005001;31014001	388;388;388	1;1;1		1,1.1;3,1.2					3;1;3					3				1										0	-1			1
107050_1	107050	11—5	1	31010001;31010001;31022001;31022001	389;389;389;389	1;1;1;1		1,1.1;3,1.3					3;2;3;2					5				1										0	-1			1
107060_1	107060	11—6	1	31031001;31031001;31030006;31031001;31031001	315;335;410;335;315	1;1;2;1;1		1,1.1;3,1.6	0;1;2;1;0				2;3;2;1;1					5				0										0	-1			1
107100_1	107100	11—9	1	31023001;31024001;31024001	426;426;426	1;1;1		1,1.1;3,1					2;3;2					3				1										0	-1			1
107110_1	107110	11—10	1	31040001;31042001;31042001;31040001	427;427;427;427	1;1;1;1		1,1.1;3,0.9					1;1;3;3					5				1										0	-1			1
107140_1	107140	11—13	1	31023001;34001001;31024001	428;426;428	1;1;1		1,1.1;3,1.1					1;2;1					3				1										0	-1			1
107150_1	107150	11—14	1	31042001;31042001;31002001	429;429;429	1;1;1		1,1.1;3,1					2;1;2					5				1										0	-1			1
107151_1	107151	11—15	1	34006001	430	1		1,1.2;3,1.5					2					3				1										0	-1			1
107160_1	107160	11—16	1	31041001;31042001;31041001	440;441;440	1;1;1		1,1.1;3,1.1					1;2;1					3				1										0	-1			1
107160_2	107160	11—16	2	31042001;34006001;31040001	420;441;420	1;3;1		1,1.15;3,1.8	2;3;2				1;2;3	5				3				0										0	-1			1
107230_1	107230	12—6	1	31003001;31004001;31004001	431;431;431	1;1;1		1,1.1;3,1					1;2;3					3				1										0	-1			1
107240_1	107240	12—7	1	31040001;31040001;31040001;31040001	432;432;432;432	1;1;1;1		1,1.1;3,1.1					3;1;2;1					5				1										0	-1			1
107250_1	107250	12—8	1	31045001;31044001;31045001	471;471;471	1;1;1		1,1.15;3,1.2					2;3;2	5				3				1										0	-1			1
107250_2	107250	12—8	2	31017001;34030001;31019001	464;470;464	1;3;1		1,1.15;3,2.2	2;3;2				3;3;1	5				3				0										0	-1			1
108010_1	108010	12—9	1	31007001;31009001;31007001	507;507;507	1;1;1		1,1.1;3,1					2;1;1					3				1										0	-1			1
108030_1	108030	12—11	1	31030001;31016001;31030001	510;510;510	1;1;1		1,1.1;3,1.1					2;2;2					3				1										0	-1			1
108040_1	108040	12—12	1	31052001;31031006;31046001	515;515;515	1;1;1		1,1.1;3,1.2					3;3;2					5				1										0	-1			1
108050_1	108050	12—13	1	31045001;31044001;31045001	526;527;526	1;1;1		1,1.1;3,1.1					3;1;1					5				1										0	-1			1
108050_2	108050	12—13	2	31052001;34017001;31053001	526;557;526	1;3;1		1,1.15;3,1.9	2;3;2				3;3;1	5		31052001;31046001	550;550	5				0										0	-1			1
108080_1	108080	13—3	1	31011001;31014001;31011001	555;555;555	1;1;1		1,1.1;3,1					3;1;3					4				1										0	-1			1
108090_1	108090	13—4	1	31030001;31031001;31031001	556;556;556	1;1;1		1,1.1;3,1.1					3;2;3					3				1										0	-1			1
108140_1	108140	13—7	1	31044001;34035001;31044001	556;555;556	1;1;1		1,1.1;3,1.2					1;3;3					3				1										0	-1			1
108150_1	108150	13—8	1	31210081	561	1		1,1.2;3,1.5					3					3			1010027	1										0	-1			1
108190_1	108190	13—9	1	31030001;31016001;31030001	558;558;558	1;1;1		1,1.1;3,1.1					1;3;3					3				1										0	-1			1
108200_1	108200	13—10	1	34020001;31023001	588;542	3;1		1,1.2;3,2.3	2;1				1;3	5		31030001;31031001	520;520	5			1010014	0										10008	-1	10820		1
108230_1	108230	13—13	1	31040001;31031001;31040001	560;560;560	1;1;1		1,1.1;3,1					3;1;2					3				1										0	-1			1
108240_1	108240	13—14	1	34020001	561	2		1,1.2;3,1.5					3					3				1										0	-1			1
108241_1	108241	13—15	1	31040001;31040001;31041001	562;562;562	1;1;1		1,1.2;3,1.1					3;1;2					3				1										0	-1			1
108250_1	108250	13—16	1	31030001;31031001;31030001	602;602;602	1;1;1		1,1;3,1.5					3;1;2					3			1010013	1										0	-1	10825		1
108250_2	108250	13—16	2	31023001;34001001;31023001	603;607;603	1;3;1		1,1.2;3,2.2	2;3;2				2;1;2	5				3			1010013	0										0	-1	10825		1
109010_1	109010	14—1	1	31010001;31010001;31010001	824;824;824	1;1;1							2;3;1					4				1										0	-1			1
109020_1	109020	14—2	1	31010001;31010001;31010001	828;828;828	1;1;1							2;3;2					3				1										0	-1			1
109060_1	109060	14—6	1	31019001;31310081;31019001	831;831;831	1;1;1							3;2;1					3			1010027	1										0	-1			1
109070_1	109070	14—7	1	31022001;31009001;31022001	832;832;832	1;1;1							3;2;1					3				1										0	-1			1
109080_1	109080	14—8	1	34035001;34037001;34036001	680;815;680	1;3;1		1,0.8;2,1.2;3,1.2	1;2;0				3;2;1	5				3			1010024	0										0	-1	10908		1
109100_1	109100	14—11	1	31046001;31046001;31046001	833;833;833	1;1;1							1;3;1					3				1										0	-1			1
109110_1	109110	14—12	1	31046001;31046001;31046001	834;834;834	1;1;1							2;1;2					3				1										0	-1			1
109160_1	109160	14—14	1	31046001;31046001;31046001	835;835;835	1;1;1							3;2;3					5				1										0	-1			1
109170_1	109170	14—16	1	31110081;31120081	840;840	2;2		3,1.2	2;2				1;2					5			1010027	0										0	-1			1
109180_1	109180	15—1	1	31017001;31005001;31017001	837;837;837	1;1;1							1;2;1					3				1										0	-1			1
109190_1	109190	15—3	1	31005001;31053001;31005001	838;838;838	1;1;1		3,0.9					1;2;1					3				1										0	-1			1
109200_1	109200	15—4	1	31053001;31052001;31053001	838;838;838	1;1;1		3,0.9					1;2;1					3				1										0	-1			1
109240_1	109240	15—6	1	31051001;34034001;31051001	844;844;844	1;3;1		1,1.1;2,1.4;3,2	1;2;1				1;2;1	5				3			1010017	0										0	-1	10925		1
109250_1	109250	15—7	1	31050001;31051001;31050001	841;841;841	1;1;1							1;2;1					3				1										0	-1			1
110010_1	110010	15—8	1	31053001;31052001;31053001	855;855;855	1;1;1							2;2;3					3				1										0	-1			1
110020_1	110020	15—9	1	31210081	855	1							3					3			1010027	1										0	-1			1
110030_1	110030	15—10	1	31002001;31056001;31004001	856;856;856	1;1;1							2;2;1					3				1										0	-1			1
110080_1	110080	15—15	1	31042001;34002001;31042001	857;855;857	1;1;1		3,1.6					3;2;2					3				1										0	-1			1
110090_1	110090	15—17	1	31056001;31060001;31056001	858;858;858	1;1;1							3;2;3					3				1										0	-1			1
110100_1	110100	15—18	1	31060001;34041001;31060001	863;863;863	1;3;1		1,1.1;3,2	1;2;1				2;3;2	5				3				0										0	-1			1
110120_1	110120	16—5	1	31006016;31014001;31006016	860;860;860	1;1;1							2;2;2					3				1										0	-1			1
110122_1	110122	16—7	1	31022001;31010001;31022001	861;861;861	1;1;1							2;3;2					3				1										0	-1			1
110130_1	110130	16—8	1	31059001;31041001;31059001	862;862;862	1;1;1							3;1;3					3				1										0	-1			1
110170_1	110170	16—9	1	31059001;31041001;31041001	863;863;863	1;1;1							2;1;2					3				1										0	-1			1
110180_1	110180	16—10	1	31058001;31031006;31058001	867;868;867	1;2;1		1,0.9;3,1.8	1;2;1				2;1;3					3				0										0	-1			1
110221_1	110221	16—13	1	31058001;31041001;31011001	865;865;865	1;1;1							2;1;2					3				1										0	-1			1
110222_1	110222	16—14	1	31011001;31058001;31041001	866;866;866	1;1;1							2;1;2					3				1										0	-1			1
110240_1	110240	16—17	1	31060001;31060001;31060001	868;868;868	1;1;1							3;2;2					3				1										0	-1			1
110241_1	110241	16—18	1	31060001;31060001;31060001	870;870;870	1;1;1							3;2;2					3				1										0	-1			1
110250_1	110250	16—19	1	31060001;34041001;31060001	898;898;898	1;3;1		3,2	1;2;1				2;1;2	5				3				0										0	-1			1
111001_1	111001	17—1	1	31056001;31060001;31019001	951;951;951	1;1;1							2;2;2					3				1										0	-1			1
111010_1	111010	17—2	1	31060001;31060001;31056001	110;110;110	1;1;1		3,1.5					3;3;3			31060001;31060001	110;110	3			1010028	0										10017	10012	11101		1
111020_1	111020	17—3	1	31019001;31060001;31060001	953;953;953	1;1;1							2;2;2					3				1										0	-1			1
111060_1	111060	17—6	1	31019001;31060001;31017001	953;953;953	1;1;1							3;1;3					3				1										0	-1			1
111070_1	111070	17—7	1	31060001;34041001;31060001	960;960;960	1;2;1		1,1.1;3,1.8	1;2;1				3;1;3	5				3				0										0	-1			1
111080_1	111080	17—8	1	31056001;31060001;31017001	955;955;955	1;1;1							3;1;3					3				1										0	-1			1
111100_1	111100	17—11	1	31046001;38002011;31046001	957;957;957	1;1;1							3;3;3					3				1										0	-1			1
111110_1	111110	17—12	1	31052001;31053001;31053001	853;853;853	1;1;1							1;1;3					3				1										0	-1			1
111110_2	111110	17—12	2	31052001;38002001;31053001	923;993;923	1;3;1		1,1.15;2,1.5;3,2.2	2;3;2				2;1;2	5				3			1010018	0										0	-1	11111		1
111160_1	111160	17—13	1	31046001;31005001;31046001	959;959;959	1;1;1							2;2;3					3				1										0	-1			1
111170_1	111170	17—14	1	31011001;31011001;31011001	959;959;959	1;1;1							2;3;1					3				1										0	-1			1
111180_1	111180	18—1	1	31022001;31012001;31022001	960;960;960	1;1;1							2;2;3					3				1										0	-1			1
111181_1	111181	18—2	1	31005001;31012001;31005001	961;961;961	1;1;1							1;1;3					3				1										0	-1			1
111182_1	111182	18—3	1	31007001;31007001;31009001;31010001;31010001	902;922;962;922;902	1;1;1;1;1		1,0.85					2;1;2;1;2					5				1										0	-1			1
111191_1	111191	18—5	1	31019001;31007001;31019001	923;963;923	1;1;1		1,0.85					1;3;1					3				1										0	-1			1
111200_1	111200	18—6	1	31019001;31019001;31046001;31046011;31046011	903;923;963;923;903	1;1;1;1;1		1,0.85					1;1;2;1;1					5				1										0	-1			1
111210_1	111210	18—7	1	31056001;31056001;31060001;31017001;31017001	904;924;964;924;904	1;1;1;1;1		1,0.9					2;2;2;2;2					5				1										0	-1			1
111240_1	111240	18—8	1	31005001;31005001;31046001	965;965;965	1;1;1							2;3;2					3				1										0	-1			1
111240_2	111240	18—8	2	31016001;34043001;31015001	966;966;966	1;3;1		1,1.1;3,1.8	2;3;2				1;3;1	5		31015001	960	5				0										0	-1			1
111250_1	111250	18—10	1	31022001;31022001;31022001	962;962;962	1;1;1							1;3;1					3				1										0	-1			1
112010_1	112010	18—12	1	31007001;31046001;31007001	968;968;968	1;1;1							1;1;3					3				1										0	-1			1
112020_1	112020	18—13	1	31046001;31009001;31046001	969;969;969	1;1;1							1;2;1					3				1										0	-1			1
112030_1	112030	18—14	1	31007001;31009001;31007001	970;970;970	1;1;1							2;1;2					3				1										0	-1			1
112050_1	112050	18—15	1	31054001;31054001;34035001;31055001;31055001	784;834;977;834;784	1;1;3;1;1		1,1.1;3,1.5	0;1;2;1;0				2;1;3;1;2	5				5				0										0	-1			1
112060_1	112060	19—1	1	31003001;31004001;31003001	972;972;972	1;1;1							3;3;3					3				1										0	-1			1
112061_1	112061	19—2	1	31005001;31022001;31005001	972;972;972	1;1;1							3;3;3					3				1										0	-1			1
112062_1	112062	19—3	1	31014001;31014001;31014001	972;972;972	1;1;1							3;3;3					3				1										0	-1			1
112090_1	112090	19—6	1	31003001;31011001;31003001	972;972;972	1;1;1							2;2;2					3				1										0	-1			1
112100_1	112100	19—7	1	31007001;31046001;31007001	973;973;973	1;1;1							1;2;1					3				1										0	-1			1
112110_1	112110	19—9	1	31006016;31005001;31006016	974;974;974	1;1;1							3;2;3					3				1										0	-1			1
112111_1	112111	19—10	1	31006001;31006001;31006001	974;974;974	1;1;1							3;2;3					3				1										0	-1			1
112111_2	112111	19—10	2	31015001;31015001;31015001	974;974;974	1;1;1							1;2;1			31015001	950	5				1										0	-1			1
112111_3	112111	19—10	3	31014001;34008001;31014001	974;974;974	1;1;1							3;3;1					3				1										0	-1			1
112160_1	112160	19—14	1	34001001;34009001;34010001	905;925;905	1;1;1		1,1;3,1					2;3;2					3				1										0	-1			1
112170_1	112170	19—15	1	31018001;34002001;31018001	982;982;982	1;3;1		1,1.15;2,1.4;3,2	1;2;1				1;2;1	5				3			1010020	0										0	-1	11217		1
112180_1	112180	19—16	1	31024001;34009001;31023001	977;977;977	1;3;1		1,1.1;2,1.2;3,1.8	0;1;0				3;2;3					3			1010022	0										0	-1	11218		1
112220_1	112220	19—17	1	31023001;34001001;31024001	980;980;980	1;1;1		1,1.1;2,1.2;3,1.5					1;3;1					3			1010022	0										0	-1	11218		1
112220_2	112220	19—17	2	31023001;34010001;31024001	982;982;982	1;1;1		1,1.1;2,1.2;3,1.5					1;3;1					3			1010022	0										0	-1	11218		1
112220_3	112220	19—17	3	31023001;34030001;31046001	985;985;985	1;3;1		1,1.1;2,1.2;3,1.5					1;3;1					3			1010022	0										0	-1	11218		1
112230_1	112230	19—18	1	31046001;38010081;31005001	990;995;990	1;1;1		1,1.15;2,1.2;3,2	1;2;1				2;1;1					3			1010022	0										0	-1	11218		1
112230_2	112230	19—18	2	34180101	1000	3		1,1.2;2,1.5;3,4.5	1				5	5				3			1010022	0	fightmap2070_RedScene									0	-1	11218		1
112240_1	112240	19—19	1	31005001;34009001;31005001	980;980;980	1;3;1		1,1.1;2,1.2;3,2	0;1;0				3;2;3	5				3				1										0	-1			1
301010_1	301010	主线困难	1	31026001;31026001;31026001	892;892;892	1;1;1	2201;2201;2201	1,1;2,1;3,5	0;1;0				2;2;2					3			1010036	1										0	-1	30101		1
301020_1	301020	主线困难	1	31018001;31018001	745;745	1;1	2201;2201	1,1;2,1;3,5.15	0;1				2;2					3			1010036	1										0	-1	30101		1
301030_1	301030	主线困难	1	31026001;34026001;31026001	892;892;892	1;1;1	2201;2201;2201	1,1;2,1;3,5.3	0;1;0				2;2;2					3			1010036	1										0	-1	30101		1
301040_1	301040	主线困难	1	31028001;34025001;31029001	671;671;671	1;3;1	2201;4201;2201	1,1;2,1;3,5.46	1;2;0				2;2;2	5				3			1010036	0										0	-1	30101		1
302010_1	302010	主线困难	1	31002001;31023001;31002001	1004;1004;1004	1;1;1	2201;2201;2201	1,1;2,1;3,5.63	0;1;0				1;1;1					3			1010036	1										0	-1	30101		1
302020_1	302020	主线困难	1	31026001;31014001;31026001	1004;1004;1004	1;1;1	2201;2201;2201	1,1;2,1;3,5.8	0;1;0				1;1;1					3			1010030;1010036	1										0	-1	30101		1
302030_1	302030	主线困难	1	31102001;34026001;31104001	1004;1004;1004	1;1;1	2201;2201;2201	1,1;2,1;3,5.97	0;1;0				1;1;1					3			1010031;1010036	1										0	-1	30101		1
302040_1	302040	主线困难	1	31102001;31290081;31103001	841;841;841	1;3;1	2201;4201;2201	1,1;2,1;3,6.15	1;2;0				1;2;1	5				3			1010027;1010036;1010037	0										0	-1	30204		1
303010_1	303010	主线困难	1	31150081	983	1	2201	1,1;2,1;3,6.33	2				3					3			1010036	1										0	-1	30101		1
303020_1	303020	主线困难	1	31060001;31060001;31060001	1173;1173;1173	1;1;1	2201;2201;2201	1,1;2,1;3,6.52	0;1;0				3;3;3					3			1010036	1										0	-1	30101		1
303030_1	303030	主线困难	1	31060001;34041001;31060001	1173;1173;1173	1;1;1	2201;2201;2201	1,1;2,1;3,6.72	0;1;0				3;3;3					3			1010036	1										0	-1	30101		1
303040_1	303040	主线困难	1	31058001;31270081;31058001	1011;1011;1011	1;3;1	2201;4201;2201	1,1;2,1;3,6.92	1;2;0				3;3;3	5				3			1010026;1010027;1010036	0										0	-1	30304		1
304010_1	304010	主线困难	1	31013001;34006001;31009001	1398;1398;1398	1;1;1	2201;2201;2201	1,1;2,1;3,7.13	1;2;0				2;2;2					3			1010036	1										0	-1	30101		1
304020_1	304020	主线困难	1	31046001;31016001;31046001;31016001;31046001	928;928;928;928;928	1;1;1;1;1	2201;2201;2201;2201;2201	1,1;2,1;3,7.34	0;1;2;1;0				2;2;2;2;2					5			1010036	1										0	-1	30101		1
304030_1	304030	主线困难	1	31040001;31040001;31015001;31015001;31040001	928;928;928;928;928	1;1;1;1;1	2201;2201;2201;2201;2201	1,1;2,1;3,7.56	0;1;2;1;0				2;2;2;2;2			31015001	64	5			1010036	1										0	-1	30101		1
304040_1	304040	主线困难	1	31016001;34031011;31015001	1181;1181;1181	1;3;1	2201;4201;2201	1,1;2,1;3,7.79	1;2;0				2;2;2	5		31015001	78	5			1010008;1010036	0										0	-1	30404		1
305010_1	305010	主线困难	1	31006016;34008001;31006016	1624;1624;1624	1;1;1	2201;2201;2201	1,1;2,1;3,8.02	0;1;0				1;1;1					3			1010036	1										0	-1	30101		1
