id	desc	effects	refresh	isUnique	isUniqueAll	levelUpType	buffType	endType	endNum	endOrder	stackingType	sameBuffStackingType	effectTrigger	triggerCd	triggerClickType	effectTarget	effectType	triggerOrder	effectId	isClear	isStolen	isIgnore	removeByMaster	showId	showDesc	buffTags	status
110100805	自由轮滑-技能2-子效果3-无法获得护盾2回合	407020101					2				2	1								1	1	0		210320	210320		1
110100601	夏日切-被动-根据自身暴击抵抗的64%/70%/76%/82%/88%/94%/100%降低敌方全体暴击率	416030801					0				2	1								0	0	1	1			2	1
110100602	夏日切-被动-战斗开始时对全体敌方触发110100601	10001					0				2	1	7322	3		102	1	2	110100601	0	0	1	1	61101006		2	1
110101301	森林守护者-被动-暴击率+6%/7.3%/8.7%/10%	416030101					0				2	3								0	0	1	1			2	1
110101302	森林守护者-被动-回合开始触发110101301	10001					0				2	1	1102	3		301	1	2	110101301	0	0	1	1	61101013		2	1
110101303	森林守护者-5破被动-战斗开始时给自己施加110101304	10001					0				2	1	7322	3	3	301	1	2	110101304	0	0	1				2	1
110101304	森林守护者-5破被动-造成伤害时，每溢出1%暴击率，提升2.5%暴击伤害	412601101					0				2	1								0	0	1				2	1
110200801	机械助理-被动-造成伤害提升8%-12%	411501104					0				2	1								0	0	1	1			2	1
110200802	机械助理-被动-战斗开始时对我方全体施加110100501	10001					0				2	1	7322	3	3	202	1	2	110200801	0	0	1	1	61102008		2	1
110200803	机械助理-技能2-主效果-提升15%/20%/30%暴击伤害2/2/3回合	417030111		1			1				2	1								1	1	0		100601	100601		1
110200701	电音骑士-被动-穿透率提升6%——10%	411203101					0				2	1								0	0	1	0			2	1
110200702	电音骑士-被动-战斗开始时对所有红色友方上110200701	10001					0				2	1	7322	3	3	238	1	2	110200701	0	0	1	1	61102007		2	1
110200703	电音骑士-技能-主效果-提升20%/30%/50%暴击伤害2/2/2回合	417030107		1			1				2	1								1	1	0		100601	100601		1
110200704	电音骑士-5破被动-释放41102007后，若目标sp点小于3点，则给自己上110200705	10001					0				2	1	9275	2	3	301	1	2	110200705	0	0	1				2	1
110200705	电音骑士-5破被动-攻击力提升15%，持续2回合	411020121					0				2	1								0	0	1				2	1
110201101	摇鳐心情-被动-防御能力提升9%/10%/11%/12%	412020104;418030105;419030104;411303108					0				2	1								0	0	1	1			2	1
110201102	摇鳐心情-被动-战斗开始时对全体友方触发110201101	10001					0				2	1	7322	3		202	1	2	110201101	0	0	1	1	61102011		2	1
110201103	摇鳐心情-技能-主效果-按100%/150%/200%攻击力施加2回合护盾	405010103					1				1	1								0	0	0		110202	110202		1
110201104	摇鳐心情-5破被动-战斗开始时，对友方全体施加110201105，并清除2层减益	10001					0				2	1	7322	3	3	202	1;2	2	110201105;206030102	0	0	1				2	1
110201105	摇鳐心情-5破被动-150%攻击力护盾	405010108					1				1	1								0	0	0		110202	110202	2	1
110201106	鳐摇心情-1星标记	10001					0				2	1								0	0	1				2	1
110200101	星之愿-被动-基本能力值+3.5-5.5%	411020117;412020119;413020109					0				2	1								0	0	1	1			2	1
110200102	星之愿-被动-战斗开始时，友方所有纯血种触发110200101	10001					0				2	1	7322	3		245	1	2	110200101	0	0	1	1	61102001		2	1
110202101	零度调和-被动-每回合开始时，给自己增加标记110202102	10001					0				2	1	1102	3		301	1	2	110202102	0	0	1	1	61102021		2	1
110202102	零度调和-被动-标记，受到伤害而损失血量后消失	10001					0	1206	1	3	2	1								0	0	1	1			2	1
110202103	零度调和-被动-回合结束时，有110202102则对自己添加110202104	10001					0				2	1	7004	3		301	1	2	110202104	0	0	1	1			2	1
110202104	零度调和-被动-基础能力值提升6%/7.3%/8.7%/10%	411020102;412020102;413020101					0	1206	2	3	2	3								0	0	1	1			2	1
110202105	零度调和-5破被动-释放群体技能时，目标存在增益，则此次暴击伤害提升40%——释放群体技能（参数1），给敌方全体施加110202106	10001					0				2	1	9233	2	3	102	1	1	110202106	0	0	1	1			2	1
110202106	零度调和-5破被动-获得110202106（参数1）时，若自身增益效果>0（参数2），则给敌方102021施加110202107	10001					0				2	1	9271	2	3	305	1	1	110202107	0	0	1	1			2	1
110202107	零度调和-5破被动-暴击伤害提升15%	417030116					0	1002	2	1	2	3								0	0	1	1			2	1
110300801	恬静时刻-被动-生命值提升13.5%/16.5%/19.5%/22.5%	413020114					0				2	1								0	0	1	1			2	1
110300802	恬静时刻-被动-战斗开始时对所有蓝色友方触发110300801	10001					0				2	1	7322	3		240	1	2	110300801	0	0	1	1	61103008		2	1
110300201	纯真拜访者-被动-按自身暴击抵抗的50%/58.3%/66.7%/75%提升暴击率	416030802					0				2	1								0	0	1	1			2	1
110300202	纯真拜访者-被动-战斗开始时对自己触发110300201	10001					0				2	1	7322	3		301	1	2	110300201	0	0	1	1	61103002		2	1
110300701	浮世谣-被动-间接伤害加成+10%/11.7%/13.3%/15%	412201101					0				2	1								0	0	1				2	1
110300702	浮世谣-被动-战斗开始时对所有红色友方触发110300701	10001					0				2	1	7322	3		238	1	2	110300701	0	0	1		61103007		2	1
110300703	浮世谣-技能1-子效果3-提升防御力10%/20%/30%两回合	412020106		1			1				2	1								1	1	0		100201	100201		1
110300704	浮世谣-5破被动-释放进攻技能时，若目标身上存在护盾，则给自己施加110300705	10001					0				2	1	9276	3	3	301	1	1	110300705	0	0	1				2	1
110300705	浮世谣-5破被动-穿透率提升15%	411203116					0	1002	1	1	2	1								0	0	1				2	1
110301901	枕边童话-被动-提升10%/11.67%/13.33%/15%防御相关能力	412020103;418030101;419030101;411303101					0				2	1								0	0	1	1			2	1
110301902	枕边童话-被动-sp满时对全体友方触发110301901	10001					0				2	1	9261	3		202	1	2	110301901	0	0	1	1	61103019		2	1
110302101	心动疗愈-被动-攻击力提升7%/8.7%/10.3%/12%	411020101					0				2	1								0	0	1				2	1
110302102	心动疗愈-被动-每回合开始时，对所有绿色友方添加110302101	10001					0				2	1	1102	3		239	1	2	110302101	0	0	1		61103021		2	1
110302103	心动疗愈-技能1-主效果-提升忍耐率20%/30%/50%两回合	411303106		1			1				2	1								1	1	0		101001	101001		1
110302104	心动疗愈-技能2-100/150/200%友方单体护盾	405010103					1				1	1								1	1	0		110202	110202		1
110302105	心动疗愈-5破被动-释放41103021之后，友方全体获得110302107	10001					0				2	1	7001	2	3	202	1	2	110302107	0	0	1				2	1
110302106	心动疗愈-5破被动-获得110302106时，如果身上没有护盾，则给自己施加110302107	10001					0				2	1	9273	2	3	301	1	2	110302107	0	0	1				2	1
110302107	心动疗愈-5破被动-15%攻击力提升，1回合	411020121					1				2	1								1	1	0		100101	100101	2	1
110400301	封面女郎-被动-受到治疗提升9%/11%/13%/15%（最多5层）	411601201					0				2	3								0	0	1	1			2	1
110400302	封面女郎-被动-每回合开始时对自己施加110400301	10001					0				2	1	1102	3		301	1	2	110400301	0	0	1	1	61104003		2	1
110400303	封面女郎-技能1-效果3-嘲讽1/1/2回合	410001103					0				2	1								1	1	0		300001	300001		1
110400304	封面女郎-大招-防御力增加50%	412020112		1		3	1				2	1								1	1	0		100201	100201		1
110400501	高级特工-被动-战斗开始时，对所有齐林德友方添加110400503	10001					0				2	1	7322	3		247	1	2	110400503	0	0	1	1	61104005		2	1
110400502	高级特工-大招-效果3-嘲讽2回合	410001103				3	0				2	1								1	1	0		300001	300001		1
110400503	高级特工-被动-防御力提升9%/10.5%/12%/13.5%	412020123					0				2	1								0	0	1	1			2	1
110400101	绯红武士-被动-回合开始时添加110400102	10001					0				2	1	1102	3		301	1	2	110400102	0	0	1	1	61104001		2	1
110400102	绯红武士-被动-标记，受伤害后清除	10001					0	1004	1	3	2	1								0	0	1	1			2	1
110400103	绯红武士-被动-回合结束时，有110400102则给全体敌方添加110400104	10001					0				2	1	7004	3		102	1	2	110400104	0	0	1	1			2	1
110400104	绯红武士-被动-降低9%/10%/11%/12%/13%/14%/15%攻击能力	411020103;416030103;417030102;411203102					0				2	1								0	0	1	1			2	1
110400105	绯红武士-技能1-子效果3-降低攻击能力15%/25/40%持续1/1/2回合	411020108;416030107;417030108;411203106		1			2				2	1								1	1	0		210101	210101		1
110400106	绯红武士-技能2-效果3-嘲讽2回合	410001103					0				2	1								1	1	0		300001	300001		1
110400107	绯红武士-被动-每损失1%生命值，攻击力提升0.3%/0.35%/0.4%/0.45%	411020119	1				0				2	1								0	0	1	1	61104001		2	1
110400108	绯红武士-突破被动-每损失1%生命值，伤害减免提升0.8%	411502105	1				0				2	1								0	0	1				2	1
110400801	夜间执勤-被动-18%/20%/22%/24%/26%/28%/30%吸血（技能结束后清除）	411701101					0	1002	1	2	2	1								0	0	1	1			2	1
110400802	夜间执勤-被动-每有1点SP，忍耐提升6.6%/7.4%/8.2%/9%	411303701	1				0				2	1								0	0	1	1	61104008		2	1
110400803	夜间执勤-大招-子效果3-最大生命值提升30%，2回合	413020112				3	1				2	1								1	1	0		100301	100301		1
110400804	夜间执勤-技能2-效果3-嘲讽1/1/2回合	410001103					0				2	1								1	1	0		300001	300001		1
110500801	英雄憧憬-被动-暴击伤害提升25%/32%/38%/45%（有友方死亡时清除）	417030103					0	9255	1	2	2	1								0	0	1	1	61105008		2	1
110500802	英雄憧憬-突破被动-使用技能前，若目标有减益效果，给目标上110500803	10001					0				2	1	3013	2	3	101	1	1	110500803	0	0	1				2	1
110500803	英雄憧憬-突破被动-防御力降低20%，进攻自己的人技能结束时清除	412020122					0	7250	1	1	2	1								0	0	1				2	1
100500101	障碍破坏-被动-暴击率提升2.5%/3.67%/4.83%/6%（最多10层）	416030104					0				2	3								0	0	1	1			2	1
100500102	障碍破坏-被动-每使用一次技能，对自己添加一层100500101	10001					0				2	1	1002	2		301	1	2	100500101	0	0	1	1	61105001		2	1
100500103	障碍破坏-技能1-主效果-提升基础能力10%/15%/20%持续2回合	411020110;412020107;413020105		1			1				2	1								1	1	0		110105	110105		1
110500201	纪律监督-被动-造成伤害提升9%/10.5%12%/13.5%	411501101					0				2	1								0	0	1	1			2	1
110500202	纪律监督-被动-战斗开始时，对友方全体施加110500201	10001					0				2	1	7322	2		202	1	2	110500201	0	0	1	1	61105002		2	1
110500601	泳装竞速-被动-穿透率提升10%/11.67%/13.33%/15%（技能结束后清除）	411203120					0	1002	1	2	2	1								0	0	1	1			2	1
110500602	泳装竞速-被动-攻击没有sp点的目标时，对自己添加110500601	10001					0				2	1	9259	2		301	1	2	110500601	0	0	1	1	61105006		2	1
110600801	橘色纯真-被动-忍耐率提升15%/20%/25%/30%（后续提新公式后用随动控制）	411303121	1				0				2	1								0	0	1	1	61106008		2	1
110600803	橘色纯真-技能1-主效果-受到伤害降低15%/25%/40%	411502103		1			1				2	1								1	1	0		101101	101101		1
110600804	橘色纯真-大招-主效果-嘲讽敌方全体2回合	410001102				3	0				2	1								1	1	0		300001	300001		1
110600805	橘色纯真-大招-子效果3-获得防御力提升100%，持续2回合	412020108		1		2	1				2	1								1	1	0		100201	100201		1
110600101	搬运工-被动-每回合开始恢复3%/3.5%/4%/4.5%最大生命值	10001					0				2	1	1102	3		301	2	2	202010209	0	0	1	1	61106001		2	1
110600102	搬运工-技能1-主效果-挑衅1/2/3回合	410020101					2				2	1								1	1	0		210302	210302		1
110600103	搬运工-大招-子效果3-禁止进攻技能2回合	404040101					2				2	1								1	1	0		210304	210304		1
110600104	搬运工-技能2-子效果3-禁止进攻技能0/1/2回合	404040102					2				2	1								1	1	0		210304	210304		1
110600105	搬运工-用来配被动的占位符，数值：3%/3.5%/4%/4.5%/5%/5.5%/6%	417030112					1				2	1								0	0	1	1				1
110600201	幽灵社团-被动-每有1点sp，忍耐提升6%/10%	411303701	1				0				2	1								0	0	1	1			2	1
110600202	幽灵社团-技能1-主效果-嘲讽1/1/2回合	410001103					0				2	1								1	1	0		300001	300001		1
110600203	幽灵社团-技能1-子效果3-受到的伤害降低15%/25%/40%持续2/2/2回合	411502103		1			1				2	1								1	1	0		101101	101101		1
110600204	幽灵社团-技能1-主效果-挑衅2回合	410020101					2				2	1								1	1	0		210302	210302		1
110600205	幽灵社团-技能2-子效果3-禁止进攻技能0/1/2回合	404040102					2				2	1								1	1	0		210304	210304		1
110600206	幽灵社团-被动-攻击力提升16%/19%/22%/25% 2回合	411020105					0				2	1								0	0	1	1			2	1
110600207	幽灵社团-被动-释放大招后，对全体友方释放110600206	10001					0				2	1	9244	3		202	1	2	110600206	0	0	1	1	61106002		2	1
110600208	幽灵社团-5破被动-释放大招后，对目标施加110600209	10001					0				2	1	9244	3	3	101	1	2	110600209	0	0	1				2	1
110600209	幽灵社团-5破被动-攻击力降低40%，2回合	411020122					2				2	1								1	1	0		200101	200101	2	1
110601001	不思议鸭鸭-被动-按自身150%/250%防御力，降低敌方全体最大生命值	401301801	1				0				2	1								0	0	1	1			2	1
110601002	不思议鸭鸭-被动-战斗开始时，对全体敌方触发110601001	10001					0				2	1	7322	3		102	1	2	110601001	0	0	1	1			2	1
110601003	不思议鸭鸭-技能1-子效果3-攻击力降低20%/30%/40%持续1/1/2回合	411020111		1			2				2	1								1	1	0		200101	200101		1
110601004	不思议鸭鸭-大招-子效果3-禁止进攻技能2回合	404040101				3	2				2	1								1	1	0		210304	210304		1
110601005	不思议鸭鸭-被动-嘲讽1回合	410001101				3	0				2	1								1	1	0		300001	300001		1
110601006	不思议鸭鸭-被动-战斗开始时-对自己施加110601005	10001				3	0				2	1	7322	3		301	1	2	110601005	0	0	1	1	61106010		2	1
110601007	不思议鸭鸭-被动-战斗开始时-对自己增加5%/9%/15%最大生命值	413020110					0				2	1								0	0	1	1				1
110601008	不思议鸭鸭-被动-战斗开始时-对自己施加110601007	10001					0				2	1	7322	3		301	1	2	110601007	0	0	1	1			2	1
110700801	继承者-被动-攻击力提升6.5%/8.17%/9.83%/11.5%	411020129					0				2	1								0	0	1	1			2	1
110700802	继承者-被动-战斗开始时对所有纯血种触发110700801（需使用新增目标枚举：45）	10001					0				2	1	7322	3		245	1	2	110700801	0	0	1	1	61107008		2	1
110700101	烈火战线-被动-造成伤害提升20%/30%	411501102					0				2	1								0	0	1	1			2	1
110700102	烈火战线-被动-我方上阵角色均为纯血种时，战斗开始时对全体友方触发110700101	10001					0				2	1	9262	3		202	1	2	110700101	0	0	1	1			2	1
110700103	烈火战线-技能1-预效果2-获得20%/30%/40%吸血（技能结束后清除）	411701104					0	1002	1	2	2	1								0	0	1	1				1
110700104	烈火战线-被动-暴击伤害提升5%/6%/7%/8%	417030112					0				2	3								0	0	1	1			2	1
110700105	烈火战线-被动-每次使用技能时，获得110700104，最多10次	10001					0				2	1	1002	2		301	1	2	110700104	0	0	1	1	61107001		2	1
110700106	烈火战线-5破被动-110700104叠加至10层时，自身获得110700107	10001					0				2	1	7014	1	3	301	1	2	110700107	0	0	1				2	1
110700107	烈火战线-5破被动-攻击力提升30%	411020123					0				2	1								0	0	1				2	1
110700501	雪地滑行-被动-全体友方生命相关能力提升9%/11%/13%/15%	413020103;411601101;411601201;412101102;412102101					0				2	1								0	0	1	1			2	1
110700502	雪地滑行-被动-战斗开始时对全体友方施加110700501	10001					0				2	1	7322	3		202	1	2	110700501	0	0	1	1	61107005		2	1
110700503	雪地滑行-技能1-主效果-获得15%/25%/35%吸血2回合	411701105		1			1				2	1								1	1	0		101501	101501		1
110800801	AI助理-被动-穿透率提升9%/10.5%/12%/13.5%	411203121					0				2	1								0	0	1	1			2	1
110800802	AI助理-被动-战斗开始时，对所有绿色友方添加110800801	10001					0				2	1	7322	3		239	1	2	110800801	0	0	1	1	61108008		2	1
110800803	AI助理-大招-子效果3-防御力提升100%，持续2回合	412020118		1		3	1				2	1								1	1	0		100201	100201		1
110800804	AI助理-大招-子效果3-获得40%/44%/48%/52%/56%/60%反伤2回合	412002101		1			1				2	1								1	1	0		101601	101601		1
110800805	AI助理-技能2-子效果3-嘲讽	410001103					0				2	1								1	1	0		300001	300001		1
110800101	战略潜艇-被动-攻击力提升10%/15%	411020101					0				2	1								0	0	1	1			2	1
110800102	战略潜艇-被动-战斗开始时，对所有蓝色友方添加110800101	110800101					0				2	1	7322	3		240	1	2	110800101	0	0	1	1			2	1
110800103	战略潜艇-大招-子效果3-降低攻击能力30%/33%/36%/39%/42%/45%3回合	411020109;416030108;417030109;411203107		1			2				2	1								1	1	0		110101	110101		1
110800104	战略潜艇-技能2-主效果-提升30%/45%/75防御力1/1/2回合	412020111		1			1				2	1								1	1	0		100201	100201		1
110800105	战略潜艇-技能2-主效果-提升攻击相关能力2/2/3回合	411020112;411203119;416030118;417030118		1			1				2	1								1	1	0		110101	110101		1
110800106	战略潜艇-技能2-主效果-伤害减免20%/30%/50%	411502104		1			1				2	1								1	1	0		101101	101101		1
110800107	战略潜艇-被动-每有1点SP，攻击力提升2.5%/4%/5.5%/7%	411020120	1				0				2	1								0	0	1	1	61108001		2	1
