Id	roleId	attackId	hitId	delayHitId	aoeHitId	aoeDelayHitId	bulletId	effectScale	isAoe	attackType	actionId	readyId	readyFrame	scriptName	actionSe	hitSe	readySe	superSkillBgm	soundCard	weight	interval	camSkillId	ifScale	ifLobby	status
4210200799	102007	10200721	10200722	0	0	0	0	1	0	3	32102007	prepare2	55	0	role_102007_atk_skill_02		role_102007_pos_skill_02			0	8	62102007	1	0	1
4010200799	102007	10200731	10200732	0	0	0	0	1	0	4	33102007	prepare1	59	0	role_102007_atk_skill_03	role_102007_hit_skill_03		superskill1		30	8	63102007	1	1	1
41102008	102008	10200811	0	0	0	10200812	0	1	1	5	31102008	prepare1	30	0	role_102008_atk_skill_01		role_102008_pos_skill_01			30	8	61102008	1	0	1
42102008	102008	10200821	10200822	0	0	0	0	1	0	3	32102008	prepare2	40	0	role_102008_atk_skill_02		role_102008_pos_skill_02			0	8	62102008	1	0	1
40102008	102008	10200831	10200832	0	0	0	0	1	0	4	33102008	prepare1	62	0	role_102008_atk_skill_03	role_102008_hit_skill_03		superskill1		30	8	63102008	1	1	1
4110200899	102008	10200811	0	0	0	10200812	0	1	1	5	31102008	prepare1	30	0	role_102008_atk_skill_01		role_102008_pos_skill_01			30	8	61102008	1	0	1
4210200899	102008	10200821	10200822	0	0	0	0	1	0	3	32102008	prepare2	40	0	role_102008_atk_skill_02		role_102008_pos_skill_02			0	8	62102008	1	0	1
4010200899	102008	10200831	10200832	0	0	0	0	1	0	4	33102008	prepare1	62	0	role_102008_atk_skill_03	role_102008_hit_skill_03		superskill1		30	8	63102008	1	1	1
41102009	102009	10200911	0	0	0	0	0	1	0	1	31102009	prepare1	29	0	role_102009_atk_skill_01		role_102009_pos_skill_01			30	8	61102009	1	0	1
42102009	102009	10200921;102009251;102009252	0	10200922	0	0	102009241;102009242	1	0	5	32102009	prepare2	60	0	role_102009_atk_skill_02		role_102009_pos_skill_02			30	8	62102009	1	0	1
40102009	102009	10200931	10200932	0	0	0	0	1	0	4	33102009	prepare1	29	0	role_102009_atk_skill_03	role_102009_hit_skill_03		superskill1		30	8	63102009	1	1	1
4110200999	102009	10200911	0	0	0	0	0	1	0	1	31102009	prepare1	29	0	role_102009_atk_skill_01		role_102009_pos_skill_01			30	8	61102009	1	0	1
4210200999	102009	10200921;102009251;102009252	0	10200922	0	0	102009241;102009242	1	0	5	32102009	prepare2	60	0	role_102009_atk_skill_02		role_102009_pos_skill_02			30	8	62102009	1	0	1
4010200999	102009	10200931	10200932	0	0	0	0	1	0	4	33102009	prepare1	29	0	role_102009_atk_skill_03	role_102009_hit_skill_03		superskill1		30	8	63102009	1	1	1
41102010	102010	10201011	0	10201012	0	0	0	1	0	5	31102010	prepare1	60	0	role_102010_atk_skill_01		role_102010_pos_skill_01			30	8	61102010	1	0	1
42102010	102010	10201021	0	0	0	0	0	1	0	1	32102010	prepare2	56	0	role_102010_atk_skill_02		role_102010_pos_skill_02			30	8	62102010	1	0	1
40102010	102010	10201031	0	0	10201032	0	0	1	1	4	33102010	prepare1	60	0	role_102010_atk_skill_03	role_102010_hit_skill_03		superskill1		30	8	63102010	1	1	1
4110201099	102010	10201011	0	10201012	0	0	0	1	0	5	31102010	prepare1	60	0	role_102010_atk_skill_01		role_102010_pos_skill_01			30	8	61102010	1	0	1
4210201099	102010	10201021	0	0	0	0	0	1	0	1	32102010	prepare2	56	0	role_102010_atk_skill_02		role_102010_pos_skill_02			30	8	62102010	1	0	1
4010201099	102010	10201031	0	0	10201032	0	0	1	1	4	33102010	prepare1	60	0	role_102010_atk_skill_03	role_102010_hit_skill_03		superskill1		30	8	63102010	1	1	1
41102011	102011	10201111	0	0	0	0	0	1	0	1	31102011	prepare1	52	0	role_102011_atk_skill_01		role_102011_pos_skill_01			30	8	61102011	1	0	1
42102011	102011	10201121	0	0	0	0	0	1	0	3	32102011	prepare2	64	0	role_102011_atk_skill_02		role_102011_pos_skill_02			30	8	62102011	1	0	1
40102011	102011	10201131	10201132	0	0	0	0	1	0	4	33102011	prepare1	52	0	role_102011_atk_skill_03	role_102011_hit_skill_03		superskill1		30	8	63102011	1	1	1
4110201199	102011	10201111	0	0	0	0	0	1	0	1	31102011	prepare1	52	0	role_102011_atk_skill_01		role_102011_pos_skill_01			30	8	61102011	1	0	1
4210201199	102011	10201121	0	0	0	0	0	1	0	3	32102011	prepare2	64	0	role_102011_atk_skill_02		role_102011_pos_skill_02			30	8	62102011	1	0	1
4010201199	102011	10201131	10201132	0	0	0	0	1	0	4	33102011	prepare1	52	0	role_102011_atk_skill_03	role_102011_hit_skill_03		superskill1		30	8	63102011	1	1	1
41102012	102012	10201211	0	0	0	0	0	1	0	3	31102012	prepare1	60	0	role_102012_atk_skill_01		role_102012_pos_skill_01			0	8	61102012	1	0	1
42102012	102012	10201221;102012251	0	10201222	0	0	10201224	1	0	2	32102012	prepare2	60	0	role_102012_atk_skill_02		role_102012_pos_skill_02			30	8	62102012	1	0	1
40102012	102012	10201231	10201232	0	0	0	0	1	0	4	33102012	prepare1	60	0	role_102012_atk_skill_03	role_102012_hit_skill_03		superskill1		30	8	63102012	1	1	1
4110201299	102012	10201211	0	0	0	0	0	1	0	3	31102012	prepare1	60	0	role_102012_atk_skill_01		role_102012_pos_skill_01			0	8	61102012	1	0	1
4210201299	102012	10201221;102012251	0	10201222	0	0	10201224	1	0	2	32102012	prepare2	60	0	role_102012_atk_skill_02		role_102012_pos_skill_02			30	8	62102012	1	0	1
4010201299	102012	10201231	10201232	0	0	0	0	1	0	4	33102012	prepare1	60	0	role_102012_atk_skill_03	role_102012_hit_skill_03		superskill1		30	8	63102012	1	1	1
4110201202	102012	10201211	0	0	0	0	0	1	0	3	31102012	prepare1	60	0	role_102012_atk_skill_01		role_102012_pos_skill_01			0	8	61102012	1	0	1
4210201202	102012	10201221;102012251	0	10201222	0	0	10201224	1	0	2	32102012	prepare2	60	0	role_102012_atk_skill_02		role_102012_pos_skill_02			30	8	62102012	1	0	1
4010201202	102012	10201231	10201232	0	0	0	0	1	0	4	33102012	prepare1	60	0	role_102012_atk_skill_03	role_102012_hit_skill_03		superskill1		30	8	63102012	1	1	1
41102013	102013	10201311	102013121;102013122	0	0	0	102013141;102013142	1	0	2	31102013	prepare1	58	0	role_102013_atk_skill_01	role_102013_hit_skill_01	role_102013_pos_skill_01			30	8	61102013	1	0	1
42102013	102013	0	0	10201322	0	0	0	1	0	3	32102013	prepare2	58	0	role_102013_atk_skill_02		role_102013_pos_skill_02			0	8	62102013	1	0	1
40102013	102013	10201331	0	0	10201332	0	0	1	1	4	33102013	prepare1	60	0	role_102013_atk_skill_03	role_102013_hit_skill_03		superskill1		30	8	63102013	1	1	1
4110201399	102013	10201311	102013121;102013122	0	0	0	102013141;102013142	1	0	2	31102013	prepare1	58	0	role_102013_atk_skill_01	role_102013_hit_skill_01	role_102013_pos_skill_01			30	8	61102013	1	0	1
4210201399	102013	0	0	10201322	0	0	0	1	0	3	32102013	prepare2	58	0	role_102013_atk_skill_02		role_102013_pos_skill_02			0	8	62102013	1	0	1
4010201399	102013	10201331	0	0	10201332	0	0	1	1	4	33102013	prepare1	60	0	role_102013_atk_skill_03	role_102013_hit_skill_03		superskill1		30	8	63102013	1	1	1
41102021	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
42102021	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
40102021	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
4110202199	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
4210202199	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
4010202199	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
41102022	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
42102022	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
40102022	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
4110202299	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
4210202299	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
4010202299	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
4110202102	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
4210202102	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
4010202102	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
4110202103	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
4210202103	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
4010202103	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
4110201402	102014	10201411	10201412;10201412;10201412;102014121;102014121;102014121	0	0	0	102014141;102014141;102014141;102014142;102014142;102014142	1	0	2	31102014	prepare1	59	0	role_102014_atk_skill_01		role_102014_pos_skill_01			30	8	61102014	1	0	1
4210201402	102014	10201421	0	0	0	10201422	0	1	1	1	32102014	prepare2	39	0	role_102014_atk_skill_02		role_102014_pos_skill_02			30	8	62102014	1	0	1
4010201402	102014	10201431	0	0	10201432	0	0	1	1	4	33102014	prepare1	59	0	role_102014_atk_skill_03	role_102014_hit_skill_03		superskill1		30	8	63102014	1	1	1
41102016	102016	10201611	0	0	0	0	0	1	0	1	31102016	prepare1	69	0	role_102016_atk_skill_01		role_102016_pos_skill_01			30	8	61102016	1	0	1
42102016	102016	10201621	10201622	0	0	0	10201641	1	0	2	32102016	prepare2	68	0	role_102016_atk_skill_02		role_102016_pos_skill_02			30	8	62102016	1	0	1
40102016	102016	10201631	10201632	0	0	0	0	1	0	4	33102016	prepare1	69	0	role_102016_atk_skill_03	role_102016_hit_skill_03		superskill1		30	8	63102016	1	1	1
4110201699	102016	10201611	0	0	0	0	0	1	0	1	31102016	prepare1	69	0	role_102016_atk_skill_01		role_102016_pos_skill_01			30	8	61102016	1	0	1
4210201699	102016	10201621	10201622	0	0	0	10201641	1	0	2	32102016	prepare2	68	0	role_102016_atk_skill_02		role_102016_pos_skill_02			30	8	62102016	1	0	1
4010201699	102016	10201631	10201632	0	0	0	0	1	0	4	33102016	prepare1	69	0	role_102016_atk_skill_03	role_102016_hit_skill_03		superskill1		30	8	63102016	1	1	1
41102017	102017	10201711	0	0	0	0	0	1	0	3	31102017	prepare1	50	0	role_102017_atk_skill_01		role_102017_pos_skill_01			30	8	61102017	1	0	1
42102017	102017	10201721	0	0	0	0	0	1	0	1	32102017	prepare2	50	0	role_102017_atk_skill_02		role_102017_pos_skill_02			30	8	62102017	1	0	1
40102017	102017	10201731	10201732	0	0	0	0	1	0	4	33102017	prepare1	50	0	role_102017_atk_skill_03	role_102017_hit_skill_03		superskill1		30	8	63102017	1	1	1
4110201799	102017	10201711	0	0	0	0	0	1	0	3	31102017	prepare1	50	0	role_102017_atk_skill_01		role_102017_pos_skill_01			30	8	61102017	1	0	1
4210201799	102017	10201721	0	0	0	0	0	1	0	1	32102017	prepare2	50	0	role_102017_atk_skill_02		role_102017_pos_skill_02			30	8	62102017	1	0	1
4010201799	102017	10201731	10201732	0	0	0	0	1	0	4	33102017	prepare1	50	0	role_102017_atk_skill_03	role_102017_hit_skill_03		superskill1		30	8	63102017	1	1	1
41102018	102018	10201811;102018151	10201812	0	0	0	10201814	1	0	1	31102018	prepare1	40	0	role_102018_atk_skill_01	role_102018_hit_skill_01	role_102018_pos_skill_01			30	8	61102018	1	0	1
42102018	102018	10201821;102018251	10201822	0	0	0	0	1	0	3	32102018	prepare2	61	0	role_102018_atk_skill_02		role_102018_pos_skill_02			30	8	62102018	1	0	1
40102018	102018	10201831	10201832	0	0	0	0	1	0	4	33102018	prepare1	50	0	role_102018_atk_skill_03	role_102018_hit_skill_03		superskill1		30	8	63102018	1	1	1
4110201899	102018	10201811;102018151	10201812	0	0	0	10201814	1	0	1	31102018	prepare1	40	0	role_102018_atk_skill_01	role_102018_hit_skill_01	role_102018_pos_skill_01			30	8	61102018	1	0	1
4210201899	102018	10201821;102018251	10201822	0	0	0	0	1	0	3	32102018	prepare2	61	0	role_102018_atk_skill_02		role_102018_pos_skill_02			30	8	62102018	1	0	1
4010201899	102018	10201831	10201832	0	0	0	0	1	0	4	33102018	prepare1	50	0	role_102018_atk_skill_03	role_102018_hit_skill_03		superskill1		30	8	63102018	1	1	1
41103001	103001	10300111	10300112	0	0	0	10300114	1	0	2	31103001	prepare1	60	0	role_103001_atk_skill_01		role_103001_pos_skill_01			30	8	61103001	1	0	1
42103001	103001	10300121;103001251	0	10300122	103001221	0	10300124	1	1	2	32103001	prepare2	50	0	role_103001_atk_skill_02		role_103001_pos_skill_01			30	8	62103001	1	0	1
40103001	103001	10300131	0	0	10300132	0	0	1	1	4	33103001	prepare1	60	0	role_103001_atk_skill_03	role_103001_hit_skill_03		superskill1		30	8	63103001	1	1	1
4110300199	103001	10300111	10300112	0	0	0	10300114	1	0	2	31103001	prepare1	60	0	role_103001_atk_skill_01		role_103001_pos_skill_01			30	8	61103001	1	0	1
4210300199	103001	10300121;103001251	0	10300122	103001221	0	10300124	1	1	2	32103001	prepare2	50	0	role_103001_atk_skill_02		role_103001_pos_skill_01			30	8	62103001	1	0	1
4010300199	103001	10300131	0	0	10300132	0	0	1	1	4	33103001	prepare1	60	0	role_103001_atk_skill_03	role_103001_hit_skill_03		superskill1		30	8	63103001	1	1	1
41103002	103002	10300211	10300212	0	0	0	10300214	1	0	2	31103002	prepare1	63	0	role_103002_atk_skill_01	role_103002_hit_skill_01	role_103002_pos_skill_01			30	8	61103002	1	0	1
42103002	103002	10300221	0	0	10300222	0	0	1	1	5	32103002	prepare2	94	0	role_103002_atk_skill_02		role_103002_pos_skill_012			30	8	62103002	1	0	1
40103002	103002	10300231	10300232	0	0	0	0	1	1	4	33103002	prepare1	46	0	role_103002_atk_skill_03	role_103002_hit_skill_03		superskill1		30	8	63103002	1	1	1
4110300299	103002	10300211	10300212	0	0	0	10300214	1	0	2	31103002	prepare1	63	0	role_103002_atk_skill_01	role_103002_hit_skill_01	role_103002_pos_skill_01			30	8	61103002	1	0	1
4210300299	103002	10300221	0	0	10300222	0	0	1	1	5	32103002	prepare2	94	0	role_103002_atk_skill_02		role_103002_pos_skill_012			30	8	62103002	1	0	1
4010300299	103002	10300231	10300232	0	0	0	0	1	1	4	33103002	prepare1	46	0	role_103002_atk_skill_03	role_103002_hit_skill_03		superskill1		30	8	63103002	1	1	1
41103003	103003	10300311	0	0	0	0	0	1	0	3	31103003	prepare1	50	0	role_103003_atk_skill_01		role_103003_pos_skill_01			0	8	61103003	1	0	1
42103003	103003	10300321;103003251	10300322	0	0	0	10300324	1	0	2	32103003	prepare2	36	0	role_103003_atk_skill_02	role_103003_hit_skill_02	role_103003_pos_skill_02			30	8	62103003	1	0	1
40103003	103003	10300331	0	0	10300332	0	0	1	1	4	33103003	prepare1	65	0	role_103003_atk_skill_03	role_103003_hit_skill_03		superskill1		30	8	63103003	1	1	1
4110300399	103003	10300311;103003151	0	0	0	0	0	1	0	3	31103003	prepare1	50	0	role_103003_atk_skill_01		role_103003_pos_skill_01			0	8	61103003	1	0	1
4210300399	103003	10300321;103003251	10300322	0	0	0	10300324	1	0	2	32103003	prepare2	36	0	role_103003_atk_skill_02	role_103003_hit_skill_02	role_103003_pos_skill_02			30	8	62103003	1	0	1
4010300399	103003	10300331	0	0	10300332	0	0	1	1	4	33103003	prepare1	65	0	role_103003_atk_skill_03	role_103003_hit_skill_03		superskill1		30	8	63103003	1	1	1
4110300302	103003	10300311;103003151	0	0	0	0	0	1	0	3	31103003	prepare1	50	0	role_103003_atk_skill_01		role_103003_pos_skill_01			0	8	61103003	1	0	1
4210300302	103003	10300321;103003251	10300322	0	0	0	10300324	1	0	2	32103003	prepare2	36	0	role_103003_atk_skill_02	role_103003_hit_skill_02	role_103003_pos_skill_02			30	8	62103003	1	0	1
4010300302	103003	10300331	0	0	10300332	0	0	1	1	4	33103003	prepare1	65	0	role_103003_atk_skill_03	role_103003_hit_skill_03		superskill1		30	8	63103003	1	1	1
41103004	103004	10300411	10300412	0	0	0	0	1	1	1	31103004	prepare1	70	0	role_103004_atk_skill_01		role_103003_pos_skill_01			30	8	61103004	1	0	1
42103004	103004	10300421	0	0	0	0	0	1	0	1	32103004	prepare2	110	0	role_103004_atk_skill_02		role_103004_pos_skill_02			30	8	62103004	1	0	1
40103004	103004	10300431	0	0	10300432	0	0	1	1	4	33103004	prepare1	70	0	role_103004_atk_skill_03	role_103004_hit_skill_03		superskill1		30	8	63103004	1	1	1
4110300499	103004	10300411	10300412	0	0	0	0	1	1	1	31103004	prepare1	70	0	role_103004_atk_skill_01		role_103003_pos_skill_01			30	8	61103004	1	0	1
4210300499	103004	10300421	0	0	0	0	0	1	0	1	32103004	prepare2	110	0	role_103004_atk_skill_02		role_103004_pos_skill_02			30	8	62103004	1	0	1
4010300499	103004	10300431	0	0	10300432	0	0	1	1	4	33103004	prepare1	70	0	role_103004_atk_skill_03	role_103004_hit_skill_03		superskill1		30	8	63103004	1	1	1
41103005	103005	10300511	10300512	0	0	0	0	1	0	1	31103005	prepare1	54	0	role_103005_atk_skill_01		role_103005_pos_skill_01			30	8	61103005	1	0	1
42103005	103005	10300521	10300522	0	0	0	0	1	1	1	32103005	prepare2	49	0	role_103005_atk_skill_02					30	8	62103005	1	0	1
40103005	103005	10300531	10300532	0	0	0	0	1	0	4	33103005	prepare1	44	0	role_103005_atk_skill_03	role_103005_hit_skill_03		superskill1		30	8	63103005	1	1	1
4110300599	103005	10300511	10300512	0	0	0	0	1	0	1	31103005	prepare1	54	0	role_103005_atk_skill_01		role_103005_pos_skill_01			30	8	61103005	1	0	1
4210300599	103005	10300521	10300522	0	0	0	0	1	1	1	32103005	prepare2	49	0	role_103005_atk_skill_02					30	8	62103005	1	0	1
4010300599	103005	10300531	10300532	0	0	0	0	1	0	4	33103005	prepare1	44	0	role_103005_atk_skill_03	role_103005_hit_skill_03		superskill1		30	8	63103005	1	1	1
41103006	103006	10300611;103006151	0	0	0	0	10300614	1	0	2	31103006	prepare1	59	0	role_103006_atk_skill_01		role_103006_pos_skill_01			30	8	61103006	1	0	1
42103006	103006	10300621;103006251;103006252	0	0	0	0	0	1	0	1	32103006	prepare2	56	0	role_103006_atk_skill_02		role_103006_pos_skill_02			30	8	62103006	1	0	1
40103006	103006	10300631	10300632	0	0	0	0	1	1	4	33103006	prepare1	49	0	role_103006_atk_skill_03	role_103006_hit_skill_03		superskill1		30	8	63103006	1	1	1
4110300699	103006	10300611;103006151	0	0	0	0	10300614	1	0	2	31103006	prepare1	59	0	role_103006_atk_skill_01		role_103006_pos_skill_01			30	8	61103006	1	0	1
4210300699	103006	10300621;103006251;103006252	0	0	0	0	0	1	0	1	32103006	prepare2	56	0	role_103006_atk_skill_02		role_103006_pos_skill_02			30	8	62103006	1	0	1
4010300699	103006	10300631	10300632	0	0	0	0	1	0	4	33103006	prepare1	49	0	role_103006_atk_skill_03	role_103006_hit_skill_03		superskill1		30	8	63103006	1	1	1
4110300602	103006	10300611;103006151	0	0	0	0	10300614	1	0	2	31103006	prepare1	59	0	role_103006_atk_skill_01		role_103006_pos_skill_01			30	8	61103006	1	0	1
4210300602	103006	10300621;103006251;103006252	0	0	0	0	0	1	0	1	32103006	prepare2	56	0	role_103006_atk_skill_02		role_103006_pos_skill_02			30	8	62103006	1	0	1
4010300602	103006	10300631	10300632	0	0	0	0	1	1	4	33103006	prepare1	49	0	role_103006_atk_skill_03	role_103006_hit_skill_03		superskill1		30	8	63103006	1	1	1
41103007	103007	10300711	0	0	0	0	0	1	0	3	31103007	prepare1	50	0	role_103007_atk_skill_01		role_103007_pos_skill_01			0	8	61103007	1	0	1
42103007	103007	10300721	0	0	0	0	0	1	0	5	32103007	prepare2	68	0	role_103007_atk_skill_02		role_103007_pos_skill_02			30	8	62103007	1	0	1
40103007	103007	10300731;103007351	10300732	0	0	0	0	1	0	4	33103007	prepare1	50	0	role_103007_atk_skill_03	role_103007_hit_skill_03		superskill1		30	8	63103007	1	1	1
4110300799	103007	10300711	0	0	0	0	0	1	0	3	31103007	prepare1	50	0	role_103007_atk_skill_01		role_103007_pos_skill_01			0	8	61103007	1	0	1
4210300799	103007	10300721	0	0	0	0	0	1	0	5	32103007	prepare2	68	0	role_103007_atk_skill_02		role_103007_pos_skill_02			30	8	62103007	1	0	1
4010300799	103007	10300731;103007351	10300732	0	0	0	0	1	0	4	33103007	prepare1	50	0	role_103007_atk_skill_03	role_103007_hit_skill_03		superskill1		30	8	63103007	1	1	1
