id	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
110201	1	渐愈	漸愈	Steady Restoration	徐々に回復	단계 치유	ฟื้นฟูต่อเนื่อง	回合结束时，回复生命值	回合結束時，回復生命值	Restores a certain amount of HP at the end of turns.	ターン終了時、HPを回復する。	턴 종료 시 HP를 회복한다.	เมื่อ​จบ​เทิร์น​ จะ​ฟื้นฟู​ HP​
110202	1	护盾	護盾	Shield	シールド	실드	โล่ป้องกัน	吸收伤害的护盾，新获得护盾会覆盖已存在的护盾	吸收傷害的護盾，新獲得護盾會覆蓋已存在的護盾	A shield that absorbs damage; newly acquired shields will replace existing ones.	ダメージを吸収するシールド。新しいシールドは既存のシールドを取り替える。	대미지를 흡수하는 실드. 실드 추가 획득시 기존 실드는 해제되고 신규 실드가 적용된다.	โล่​ป้อง​กันที่​ดูดซับ​ดา​เม​จ​ เมื่อ​ได้รับ​โล่​ป้องกัน​ใหม่​จะ​ทำ​การแทนที่​โล่​เก่า​
110203	1	无畏	無畏	Dauntless	無畏	용맹	ไร้ความกลัว	无视被施加的减益效果	無視被施加的減益效果	Ignores incoming debuffs.	付与されたデバフ効果から影響を受けない。	적용된 디버프 효과를 무시한다.	ไม่สนเอฟเฟกต์ดีบัฟ
110204	1	免疫控制	免疫控制	Control Immunity	行動制限無効	제어 면역	ต้านทานผลควบคุม	无视被施加的控制效果	無視被施加的控制效果	Ignores incoming control effects.	付与された行動制限が無効になる。	부여된 제어 효과를 무시한다.	ไม่สนเอฟเฟกต์ควบคุม
110205	1	锁血	鎖血	HP Lock	即死回避	쇄혈	ล็อกพลังชีวิต	生命值降低到一定数值时，不会再降低	生命值降低到一定數值時，不會再降低	When HP drops to a specific threshold, it will no longer decrease.	HPが一定値を下回ると、その数値以下に減少しない。	HP가 일정량까지 감소하면 더 이상 감소하지 않는다.	เมื่อ​ค่า​ HP​ ลดลง​ถึง​ค่าที่​กำหนด​ จะ​ไม่​ลดลง​อีก​
110206	1	免疫属性降低	免疫屬性降低	Stats Decrease RES	ステータスダウン無効	속성 저항 면역	ต้านทานลดคุณสมบัติ	无法被施加属性降低的效果	無法被施加屬性降低的效果	Ignores incoming Stats Decrease effect.	ステータスダウンに関連するデバフが付与されない。	속성 감소 효과를 받을 수 없다.	จะ​ไม่​ติด​เอฟเฟกต์​ลด​คุณสมบัติ​
110207	1	奥义渐回	奧義漸回	SP Replenish	SP持続回復	필살기 게이지 회복	ฟื้นฟูอัลติเมท	每回合结束时回复1点奥义能量	每回合結束時回復1點奧義能量	At the end of each turn, regenerates 1 SP.	毎ターン終了時にSP＋1。	매 턴 종료 시 필살기 게이지를 1pt 회복한다.	ทุกครั้งที่​จบ​เทิร์น​ จะ​ฟื้นฟู​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​
1102071	1	奥义渐回·传递	奧義漸回·傳遞	SP Replenish - Transmit	SP持続回復・移転	필살기 게이지 회복·전달	ฟื้นฟูอัลติเมท-ส่งต่อ	每回合结束时回复1点奥义能量,死亡时传递给击败者	每回合結束時回復1點奧義能量,死亡時傳遞給擊敗者	At the end of each turn, regenerates 1 SP and passes it to the victor upon death.	毎ターン終了時にSP＋1。戦闘不能になった時、最後の一撃を与えた相手に移転する。	매 턴 종료 시 필살기 게이지를 1pt 회복하며, 사망 시 공격자에게 전달한다	ทุกครั้งที่​จบ​เทิร์น​ จะ​ฟื้นฟู​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​ เมื่อ​ตาย​จะ​ส่ง​ต่อให้​ผู้​ที่​จัดการ​
110208	1	屏障	屏障	Barrier	シールド	장벽	ม่านพลัง	受到的伤害不会超过1点	受到的傷害不會超過1點	Damage received will not exceed 1 point.	被ダメージは1を超えない。	적용되는 대미지는 1pt를 초과하지 않는다.	ได้รับ​ดา​เม​จ​ไม่​เกิน​ 1​ หน่วย​
110209	1	闪避	閃避	Evasion	回避	스킬 회피	หลบหลีก	无视技能的伤害	無視技能的傷害	Ignores Skill DMG.	スキルダメージ無効。	스킬 대미지를 무시한다.	ไม่สนดาเมจสกิล
110214	1	免疫奥义影响	免疫奧義影響	SP Shield	SP削減無効	필살기에 면역된다.	ต้านทานผลจากอัลติเมท	无法被扣除奥义能量	無法被扣除奧義能量	Cannot have SP deducted.	SP削減の効果を受けない。	필살기 게이지가 차감되지 않는다.	จะ​ไม่​โดน​ลบ​พลังงาน​อัล​ติ​เมท​
110215	1	寒生	寒生	Chill	寒威	추위	หนาวสะท้าน	抵消一次致命伤害	抵消一次致命傷害	Nullifies fatal damage once.	致命ダメージを1回無効させる。	치명 대미지가 1회 해제된다.	หลบ​ดา​เม​จ​ถึงตาย​ 1​ ครั้ง​
110216	1	竭力	竭力	Last Ditch	力尽き	최선	สุดกำลัง	无法触发寒生效果	無法觸發寒生效果	Unable to trigger Chill.	寒威の効果が発動不可。	추위 효과가 적용되지 않는다.	จะ​ไม่​เกิด​เอฟเฟกต์​หนาวสะท้าน​
110217	1	寒冰之力	寒冰之力	Power of Frost	氷の力	얼음의 힘	พลังเยือกแข็ง	自身攻击力、暴击率和暴击伤害提升_#num_percent_0_1_1_	自身攻擊力、爆擊率和爆擊傷害提升_#num_percent_0_1_1_	Increases this Combatant's ATK, CRIT Rate, and CRIT DMG by _#num_percent_0_1_1_.	自身の攻撃力、会心率、会心ダメージ＋_#num_percent_0_1_1_	자체 공격력, 크리티컬율, 크리티컬 대미지 +_#num_percent_0_1_1_	ATK​ อัต​ราค​ริ​ติ​คอ​ล​และ​ดา​เม​จค​ริ​ติ​คอ​ล​ของ​ตัวเอง​เพิ่มขึ้น​ _#num_percent_0_1_1_​
110218	1	冰盾	冰盾	Frost Shield	氷の盾	얼음 실드	โล่น้ำแข็ง	吸收伤害的护盾，当护盾效果结束时，剩余护盾值将转化为生命值	吸收傷害的護盾，當護盾效果結束時，剩餘護盾值將轉化為生命值	A shield that absorbs damage. When the shield expires, the remaining shield value will be converted into HP.	ダメージを吸収するシールドを生成する。持続時間終了時、残りの耐久値がHPに転化する。	대미지를 흡수하는 실드. 실드 효과 종료 시, 남은 실드는 HP로 전환된다	โล่​ป้อง​กันที่​ดูดซับ​ดา​เม​จ​ เมื่อ​เอฟเฟกต์​โล่​หมด​ โล่​ที่​เหลือ​จะ​แปร​เปลี่ยนเป็น​ HP​
200101	1	攻击力降低	攻擊力降低	ATK Down	攻撃力ダウン	공격력 감소	ATK ลดลง	攻击力降低_#num_percent_0_1_1_	攻擊力降低_#num_percent_0_1_1_	Reduces ATK by _#num_percent_0_1_1_.	攻撃力−_#num_percent_0_1_1_	공격력 -_#num_percent_0_1_1_ 	ATK​ ลดลง​ _#num_percent_0_1_1_​
200201	1	防御力降低	防禦力降低	DEF Down	防御力ダウン	방어력 감소	DEF ลดลง	防御力降低_#num_percent_0_1_1_	防禦力降低_#num_percent_0_1_1_	Reduces DEF by _#num_percent_0_1_1_.	防御力−_#num_percent_0_1_1_	방어력 -_#num_percent_0_1_1_ 	DEF​ ลดลง​ _#num_percent_0_1_1_​
200301	1	生命值降低	生命值降低	HP Down	HPダウン	HP 감소	HP ลดลง	生命值降低_#num_percent_0_1_1_	生命值降低_#num_percent_0_1_1_	Reduces HP by _#num_percent_0_1_1_.	HP−_#num_percent_0_1_1_	HP -_#num_percent_0_1_1_ 	HP​ ลดลง​ _#num_percent_0_1_1_​
200401	1	幸运降低	幸運降低	LUCK Down	幸運値ダウン	행운 감소	โชค ลดลง	幸运降低_#num_percent_0_1_1_	幸運降低_#num_percent_0_1_1_	Reduces LUCK by _#num_percent_0_1_1_.	幸運値−_#num_percent_0_1_1_	행운 -_#num_percent_0_1_1_ 	โชค​ ลดลง​ _#num_percent_0_1_1_​
200501	1	暴击率降低	爆擊率降低	CRIT Rate Down	会心率ダウン	크리티컬율 감소	อัตราคริติคอลลดลง	暴击率降低_#num_percent_0_1_1_	爆擊率降低_#num_percent_0_1_1_	Reduces CRIT Rate by _#num_percent_0_1_1_.	会心率−_#num_percent_0_1_1_	크리티컬율 -_#num_percent_0_1_1_ 	อัต​ราค​ริ​ติ​คอ​ล​ลดลง​ _#num_percent_0_1_1_​
200601	1	暴击伤害降低	爆擊傷害降低	CRIT DMG Down	会心ダメージダウン	크리티컬 대미지 감소	ดาเมจคริติคอลลดลง	暴击伤害降低_#num_percent_0_1_1_	爆擊傷害降低_#num_percent_0_1_1_	Reduces CRIT DMG by _#num_percent_0_1_1_.	会心ダメージ−_#num_percent_0_1_1_	크리티컬 대미지 -_#num_percent_0_1_1_ 	ดา​เม​จค​ริ​ติ​คอ​ล​ลดลง​ _#num_percent_0_1_1_​
200701	1	暴击抵抗降低	爆擊抵抗降低	CRIT RES Down	会心回避率ダウン	크리티컬 저항 감소	ต้านทานคริติคอลลดลง	暴击抵抗降低_#num_percent_0_1_1_	爆擊抵抗降低_#num_percent_0_1_1_	Reduces CRIT RES by _#num_percent_0_1_1_.	会心回避率−_#num_percent_0_1_1_	크리티컬 저항 -_#num_percent_0_1_1_ 	ต้าน​ทา​นค​ริ​ติ​คอ​ล​ลดลง​ _#num_percent_0_1_1_​
200801	1	暴伤抵抗降低	爆傷抵抗降低	CRIT DMG RES Down	会心ダメージ抵抗率−_#num_percent_0_1_1_	크리티컬 대미지 저항 감소	ต้านทานดาเมจคริลดลง	暴伤抵抗降低_#num_percent_0_1_1_	暴傷抵抗降低_#num_percent_0_1_1_	Reduces CRIT DMG RES by _#num_percent_0_1_1_.	会心ダメージ抵抗率ダウン	크리티컬 대미지 저항 -_#num_percent_0_1_1_ 	ต้านทาน​ดา​เม​จค​ริ​ลดลง​ _#num_percent_0_1_1_​
200901	1	穿透率降低	穿透率降低	Armor PEN Down	貫通率ダウン	관통률 감소	อัตราเจาะเกราะลดลง	穿透率降低_#num_percent_0_1_1_	穿透率降低_#num_percent_0_1_1_	Reduces Armor PEN by _#num_percent_0_1_1_.	貫通率−_#num_percent_0_1_1_	관통률 -_#num_percent_0_1_1_ 	อัตรา​เจาะ​เกราะ​ลดลง​ _#num_percent_0_1_1_​
201001	1	忍耐率降低	忍耐率降低	END Down	忍耐率ダウン	인내율 감소	อัตราอดทนลดลง	忍耐率降低_#num_percent_0_1_1_	忍耐率降低_#num_percent_0_1_1_	Reduces Endurance by _#num_percent_0_1_1_.	忍耐率−_#num_percent_0_1_1_	인내율 -_#num_percent_0_1_1_ 	อัตรา​อดทน​ลดลง​ _#num_percent_0_1_1_​
201101	1	受到最终伤害提升	受到最終傷害提升	Final DMG Taken UP	受ける最終ダメージアップ	적용되는 최종 대미지 증가	ได้รับ​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​	受到最终伤害提升_#num_percent_0_1_1_	受到最終傷害提升_#num_percent_0_1_1_	Increases Final Damage taken by _#num_percent_0_1_1_.	受ける最終ダメージ＋_#num_percent_0_1_1_	적용되는 최종 대미지 +_#num_percent_0_1_1_	ได้รับ​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​ _#num_percent_0_1_1_​
201201	1	造成最终伤害降低	造成最終傷害降低	Final DMG Down	最終ダメージダウン	최종 대미지 증가	สร้าง​ดา​เม​จ​สุดท้าย​ลดลง​	造成最终伤害降低_#num_percent_0_1_1_	造成最終傷害降低_#num_percent_0_1_1_	Reduces Final Damage dealt by _#num_percent_0_1_1_.	最終ダメージ−_#num_percent_0_1_1_	최종 대미지 +_#num_percent_0_1_1_	สร้าง​ดา​เม​จ​สุดท้าย​ลดลง​ _#num_percent_0_1_1_​
201301	1	造成治疗降低	造成治療降低	Healing Effect Down	与回復効果低下	부여하는 치유 감소	ผลการฟื้นฟูลดลง	造成治疗降低_#num_percent_0_1_1_	造成治療降低_#num_percent_0_1_1_	Reduces your healing by _#num_percent_0_1_1_.	与回復効果−_#num_percent_0_1_1_	부여하는 치유 -_#num_percent_0_1_1_ 	ผล​การฟื้นฟู​ลดลง​ _#num_percent_0_1_1_​
201401	1	受到治疗降低	受到治療降低	Healing Received Down	被回復効果低下	적용되는 치유 감소	ได้รับผลฟื้นฟูลดลง	受到治疗降低_#num_percent_0_1_1_	受到治療降低_#num_percent_0_1_1_	Reduces received healing by _#num_percent_0_1_1_.	被回復効果−_#num_percent_0_1_1_	적용되는 치유 -_#num_percent_0_1_1_ 	ได้รับ​ผล​ฟื้นฟู​ลดลง​ _#num_percent_0_1_1_​
201501	1	吸血率降低	吸血率降低	Lifesteal Rate Down	吸血率ダウン	흡혈률 감소	อัตราดูดเลือดลดลง	吸血率降低_#num_percent_0_1_1_	吸血率降低_#num_percent_0_1_1_	Reduces Lifesteal Rate by _#num_percent_0_1_1_.	吸血率−_#num_percent_0_1_1_	흡혈률 -_#num_percent_0_1_1_ 	อัตรา​ดูด​เลือด​ลดลง​ _#num_percent_0_1_1_​
201701	1	造成护盾降低	造成護盾降低	Shield Effect Down	与シールド耐久ダウン	부여하는 실드 감소	ลด​การ​สร้าง​โล่​ป้อง​กันลง​	造成护盾降低_#num_percent_0_1_1_	造成護盾降低_#num_percent_0_1_1_	Reduces generated shield by _#num_percent_0_1_1_.	与シールド耐久−_#num_percent_0_1_1_	부여하는 실드 -_#num_percent_0_1_1_ 	ลด​การ​สร้าง​โล่​ป้อง​กันลง​ _#num_percent_0_1_1_​
201801	1	受到护盾降低	受到護盾降低	Shield Gained Down	被シールド耐久ダウン	적용되는 실드 감소	ได้รับโล่ป้องกันลดลง	受到护盾降低_#num_percent_0_1_1_	受到護盾降低_#num_percent_0_1_1_	Reduces shield gained by _#num_percent_0_1_1_.	被シールド−_#num_percent_0_1_1_	적용되는 실드 -_#num_percent_0_1_1_ 	ได้รับ​โล่​ป้องกัน​ลดลง​ _#num_percent_0_1_1_​
201901	1	受到间接伤害提升	受到間接傷害提升	Indirect DMG Taken UP	受ける間接ダメージアップ	적용되는 간접 대미지 증가	ได้รับ​ดา​เม​จ​ต่อเนื่อง​เพิ่มขึ้น​	受到间接伤害提升_#num_percent_0_1_1_	受到間接傷害提升_#num_percent_0_1_1_	Increases Indirect DMG taken by _#num_percent_0_1_1_.	受ける間接ダメージ＋_#num_percent_0_1_1_	적용되는 간접 대미지 +_#num_percent_0_1_1_	ได้รับ​ดา​เม​จ​ต่อเนื่อง​เพิ่มขึ้น​ _#num_percent_0_1_1_​
