id	produceId	loopId	triggerId	disappearId	uiTriggerId	showRegisterValue	isWord	bulletId	effectSe	triggerSe	specialIdle	specialIdlePriority	addBuffSwitchController	removeBuffSwitchController	icon	showText	passiveShow	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
10301001	0	0	0	0	0		1	0			0	0			16:buff_icon_210403	0		1	音能传递	音能傳遞	Resonance Chain	ボリュームシェア	음악의 전달	ส่งผ่านพลังเสียง
61103010	0	0	0	0	0		1	0			0	0			0	1		1	音量	音量	Volume	ボリューム	볼륨	ระดับเสียง
110301002	0	0	0	0	0		1	0			0	0			16:buff_icon_210403	1		1	范围易伤	範圍易傷	AoE Vulnerability	範囲内被ダメージ増加	범위 취약	โซนเปราะบาง
117000803	0	0	0	0	0		1	0			0	0			16:buff_icon_204001	0		1	剧毒链接	劇毒連結	Toxic Link	劇毒の連鎖	맹독 링크	พันธะพิษร้าย
110301103	0	0	0	0	0		0	0			0	0			16:buff_icon_310049	0		1	储电	儲電	Charge	蓄電	축전	ชาร์จไฟฟ้า
110301117	0	0	0	0	0		1	0			0	0			16:buff_icon_310018	0		1						
110301101	0	0	0	0	0		1	0			0	0			16:buff_icon_300010	0		1	放电	放電	Discharge	放電	방전	คายประจุ
110600501	0	0	0	0	0		1	0			0	0			16:buff_icon_101501	0		1						
110600502	0	0	0	0	0		1	0			0	0			16:buff_icon_101201	0		1						
110600512	0	0	0	0	0		1	0			0	0			16:buff_icon_100301	0		1						
110600513	0	0	0	0	0		1	0			0	0			16:buff_icon_310017	0		1						
117100839	10001	0	0	0	0		1	0			0	0			16:buff_icon_110104	0		1	蓄势伤害提升	蓄勢傷害提升	Increases Charged DMG	蓄势ダメージアップ	차지 대미지 증가	ดาเมจสะสมเพิ่มขึ้น
110600504	10002	0	0	0	0		0	0			0	0			16:buff_icon_100201	0		1						
117200801	20074	0	0	0	0		1	0			0	0			16:buff_icon_101201	0		1	每层提升召唤物弱点伤害	每層提升召喚物弱點傷害	Each stack increases the summon's Weakness DMG.	スタックごとに召喚物による弱点ダメージアップ	중첩 1개당 소환물의 약점 대미지가 증가한다.	
117200810	10055	0	0	0	0		1	0			0	0			16:buff_icon_110207	0		1	「回响」	「迴響」	"Echo"	「残響」	「메아리」	
117200816	20001	0	0	0	0		1	0			0	0			16:buff_icon_200101	0		1	攻击力降低	攻擊力降低	ATK Down	攻撃力ダウン	공격력 감소	ATK ลดลง
117200817	20005	0	0	0	0		1	0			0	0			16:buff_icon_200501	0		1	暴击率降低	爆擊率降低	CRIT Rate Down	会心率ダウン	크리티컬율 감소	อัตราคริติคอลลดลง
117200814	20002	0	0	0	0		1	0			0	0			16:buff_icon_200201	0		1	防御力降低	防禦力降低	DEF Down	防御力ダウン	방어력 감소	DEF ลดลง
117200829	20074	0	0	0	0		1	0			0	0			16:buff_icon_310058	0		1	受到弱点伤害提升	受到弱點傷害提升	Increases Weakness DMG taken	被弱点ダメージアップ	받는 약점 대미지 증가	ได้รับดาเม​จจุดอ่อนเพิ่มขึ้น
117200830	20074	0	0	0	0		1	0			0	0			16:buff_icon_310058	0		1	受到弱点伤害提升	受到弱點傷害提升	Increases Weakness DMG taken	被弱点ダメージアップ	받는 약점 대미지 증가	ได้รับดาเม​จจุดอ่อนเพิ่มขึ้น
117200832	10015	0	0	0	0		1	0			0	0			16:buff_icon_10020	0		1	最终伤害提升	最終傷害提升	Increases Final DMG.	最終ダメージアップ	최종 대미지 증가	
117200825	0	30033	0	0	0		1	0			0	0			16:buff_icon_310057	0		1	「苦痛之源」	「苦痛之源」	Agony Well	「苦痛の源」	「고통의 근원」	
117200840	0	30033	0	0	0		1	0			0	0			16:buff_icon_310057	0		1	「苦痛之源」	「苦痛之源」	Agony Well	「苦痛の源」	「고통의 근원」	
117300818	0	0	0	0	0		1	0			0	0			16:buff_icon_101501	0		1	愉悦怪异	愉悅怪異	Morbid Glee	アノマリー	아노말리	
117300823	0	0	0	0	0		1	0			0	0			16:buff_icon_100601	0		1	恐惧直播中	恐懼直播中	Scream Stream	恐怖配信中	공포 생중계 중	
117300804	17300821	17300821	0	0	0		1	0			0	0			16:buff_icon_210205	0		1	诅咒：回合结束，造成最大生命值20%的伤害	詛咒：回合結束，造成最大生命值20%的傷害	Curse: At the end of the turn, deals DMG equal to 20% of Max HP.	呪詛：ターン終了時、最大HP20%に相当するダメージを与える	저주：턴 종료 시 대상 최대 HP의 20%에 해당하는 대미지를 입힌다.	
