index	buffId	star	crowdControl	buffConditionPara	stackTime	buffEndPara	triggerCdNum	round	stackingMax	status
111502102_2	111502102	2						3	10	1
111502102_3	111502102	3						3	10	1
111502102_4	111502102	4						3	10	1
111502102_5	111502102	5						3	10	1
111502102_6	111502102	6						3	10	1
111502103_1	111502103	1						3	10	1
100500102_1	100500102	1					1	999	1	1
100500102_2	100500102	2					1	999	1	1
100500102_3	100500102	3					1	999	1	1
100500102_4	100500102	4					1	999	1	1
100500102_5	100500102	5					1	999	1	1
100500102_6	100500102	6					1	999	1	1
100500102_7	100500102	7					1	999	1	1
100500103_1	100500103	1						2	1	1
100500103_2	100500103	2						2	1	1
100500103_3	100500103	3						2	1	1
110500201_1	110500201	1						999	1	1
110500201_2	110500201	2						999	1	1
110500201_3	110500201	3						999	1	1
110500201_4	110500201	4						999	1	1
110500201_5	110500201	5						999	1	1
110500201_6	110500201	6						999	1	1
110500201_7	110500201	7						999	1	1
110500202_1	110500202	1					1	999	1	1
110500202_2	110500202	2					1	999	1	1
110500202_3	110500202	3					1	999	1	1
110500202_4	110500202	4					1	999	1	1
110500202_5	110500202	5					1	999	1	1
110500202_6	110500202	6					1	999	1	1
110500202_7	110500202	7					1	999	1	1
110500601_1	110500601	1						999	1	1
110500601_2	110500601	2						999	1	1
110500601_3	110500601	3						999	1	1
110500601_4	110500601	4						999	1	1
110500601_5	110500601	5						999	1	1
110500601_6	110500601	6						999	1	1
110500601_7	110500601	7						999	1	1
110500602_1	110500602	1		0			1	999	1	1
110500602_2	110500602	2		0			1	999	1	1
110500602_3	110500602	3		0			1	999	1	1
110500602_4	110500602	4		0			1	999	1	1
110500602_5	110500602	5		0			1	999	1	1
110500602_6	110500602	6		0			1	999	1	1
110500602_7	110500602	7		0			1	999	1	1
110600801_1	110600801	1						999	1	1
110600801_2	110600801	2						999	1	1
110600801_3	110600801	3						999	1	1
110600801_4	110600801	4						999	1	1
110600801_5	110600801	5						999	1	1
110600801_6	110600801	6						999	1	1
110600801_7	110600801	7						999	1	1
110600803_1	110600803	1						2	1	1
110600803_2	110600803	2						2	1	1
110600803_3	110600803	3						2	1	1
110600804_1	110600804	1						2	1	1
110600804_2	110600804	2						2	1	1
110600804_3	110600804	3						2	1	1
110600804_4	110600804	4						2	1	1
110600804_5	110600804	5						2	1	1
110600804_6	110600804	6						2	1	1
110600805_1	110600805	1						2	1	1
110600805_2	110600805	2						2	1	1
110600805_3	110600805	3						2	1	1
110600805_4	110600805	4						2	1	1
110600805_5	110600805	5						2	1	1
110600805_6	110600805	6						2	1	1
110600101_1	110600101	1					1	999	1	1
110600101_2	110600101	2					1	999	1	1
110600101_3	110600101	3					1	999	1	1
110600101_4	110600101	4					1	999	1	1
110600101_5	110600101	5					1	999	1	1
110600101_6	110600101	6					1	999	1	1
110600101_7	110600101	7					1	999	1	1
110600102_1	110600102	1						1	1	1
110600102_2	110600102	2						2	1	1
110600102_3	110600102	3						3	1	1
110600103_1	110600103	1						2	1	1
110600103_2	110600103	2						2	1	1
110600103_3	110600103	3						2	1	1
110600103_4	110600103	4						2	1	1
110600103_5	110600103	5						2	1	1
110600104_1	110600104	1						0	1	1
110600104_2	110600104	2						1	1	1
110600104_3	110600104	3						2	1	1
110600103_6	110600103	6						2	1	1
110600105_1	110600105	1						1	1	1
110600201_1	110600201	1						999	1	1
110600201_2	110600201	2						999	1	1
110600201_3	110600201	3						999	1	1
110600201_4	110600201	4						999	1	1
110600201_5	110600201	5						999	1	1
110600201_6	110600201	6						999	1	1
110600201_7	110600201	7						999	1	1
110600202_1	110600202	1						1	1	1
110600202_2	110600202	2						1	1	1
110600202_3	110600202	3						2	1	1
110600203_1	110600203	1						2	1	1
110600203_2	110600203	2						2	1	1
110600203_3	110600203	3						2	1	1
110600204_1	110600204	1						2	1	1
110600204_2	110600204	2						2	1	1
110600204_3	110600204	3						2	1	1
110600205_1	110600205	1						0	1	1
110600205_2	110600205	2						1	1	1
110600205_3	110600205	3						2	1	1
110600206_1	110600206	1						2	1	1
110600206_2	110600206	2						2	1	1
110600206_3	110600206	3						2	1	1
110600206_4	110600206	4						2	1	1
110600206_5	110600206	5						2	1	1
110600206_6	110600206	6						2	1	1
110600206_7	110600206	7						2	1	1
110600207_1	110600207	1					1	999	1	1
110600207_2	110600207	2					1	999	1	1
110600207_3	110600207	3					1	999	1	1
110600207_4	110600207	4					1	999	1	1
110600207_5	110600207	5					1	999	1	1
110600207_6	110600207	6					1	999	1	1
110600207_7	110600207	7					1	999	1	1
110600208_1	110600208	1					1	999	1	1
110600209_1	110600209	1						2	1	1
110601001_1	110601001	1						999	1	1
110601001_2	110601001	2						999	1	1
110601001_3	110601001	3						999	1	1
110601001_4	110601001	4						999	1	1
110601001_5	110601001	5						999	1	1
110601001_6	110601001	6						999	1	1
110601001_7	110601001	7						999	1	1
110601002_1	110601002	1					1	999	1	1
110601002_2	110601002	2					1	999	1	1
110601002_3	110601002	3					1	999	1	1
110601002_4	110601002	4					1	999	1	1
110601002_5	110601002	5					1	999	1	1
110601002_6	110601002	6					1	999	1	1
110601002_7	110601002	7					1	999	1	1
110601003_1	110601003	1						1	1	1
110601003_2	110601003	2						1	1	1
110601003_3	110601003	3						2	1	1
110601004_1	110601004	1						2	1	1
110601004_2	110601004	2						2	1	1
110601004_3	110601004	3						2	1	1
110601004_4	110601004	4						2	1	1
110601004_5	110601004	5						2	1	1
110601004_6	110601004	6						2	1	1
110601005_1	110601005	1						1	1	1
110601005_2	110601005	2						1	1	1
110601005_3	110601005	3						1	1	1
110601005_4	110601005	4						1	1	1
110601005_5	110601005	5						1	1	1
110601005_6	110601005	6						1	1	1
110601005_7	110601005	7						1	1	1
110601006_1	110601006	1					1	999	1	1
110601006_2	110601006	2					1	999	1	1
110601006_3	110601006	3					1	999	1	1
110601006_4	110601006	4					1	999	1	1
110601006_5	110601006	5					1	999	1	1
110601006_6	110601006	6					1	999	1	1
110601006_7	110601006	7					1	999	1	1
110601007_1	110601007	1					1	999	1	1
110601007_2	110601007	2					1	999	1	1
110601007_3	110601007	3					1	999	1	1
110601007_4	110601007	4					1	999	1	1
110601007_5	110601007	5					1	999	1	1
110601007_6	110601007	6					1	999	1	1
110601007_7	110601007	7					1	999	1	1
110601008_1	110601008	1					1	999	1	1
110601008_2	110601008	2					1	999	1	1
110601008_3	110601008	3					1	999	1	1
110601008_4	110601008	4					1	999	1	1
110601008_5	110601008	5					1	999	1	1
110601008_6	110601008	6					1	999	1	1
110601008_7	110601008	7					1	999	1	1
110700801_1	110700801	1						999	1	1
110700801_2	110700801	2						999	1	1
110700801_3	110700801	3						999	1	1
110700801_4	110700801	4						999	1	1
110700801_5	110700801	5						999	1	1
110700801_6	110700801	6						999	1	1
110700801_7	110700801	7						999	1	1
110700802_1	110700802	1					1	999	1	1
110700802_2	110700802	2					1	999	1	1
110700802_3	110700802	3					1	999	1	1
110700802_4	110700802	4					1	999	1	1
110700802_5	110700802	5					1	999	1	1
110700802_6	110700802	6					1	999	1	1
110700802_7	110700802	7					1	999	1	1
110700101_1	110700101	1						999	1	1
110700101_2	110700101	2						999	1	1
110700102_1	110700102	1		2,1			1	999	1	1
110700102_2	110700102	2		2,1			1	999	1	1
110700103_1	110700103	1						999	1	1
110700103_2	110700103	2						999	1	1
110700103_3	110700103	3						999	1	1
110700104_1	110700104	1						999	10	1
110700104_2	110700104	2						999	10	1
110700104_3	110700104	3						999	10	1
110700104_4	110700104	4						999	10	1
110700104_5	110700104	5						999	10	1
110700104_6	110700104	6						999	10	1
110700104_7	110700104	7						999	10	1
110700105_1	110700105	1					999	999	1	1
110700105_2	110700105	2					999	999	1	1
110700105_3	110700105	3					999	999	1	1
110700105_4	110700105	4					999	999	1	1
110700105_5	110700105	5					999	999	1	1
110700105_6	110700105	6					999	999	1	1
110700105_7	110700105	7					999	999	1	1
110700106_1	110700106	1		110700104;110700104,9			999	999	1	1
110700107_1	110700107	1						999	1	1
110700501_1	110700501	1						999	1	1
110700501_2	110700501	2						999	1	1
110700501_3	110700501	3						999	1	1
110700501_4	110700501	4						999	1	1
110700501_5	110700501	5						999	1	1
110700501_6	110700501	6						999	1	1
110700501_7	110700501	7						999	1	1
110700502_1	110700502	1					1	999	1	1
110700502_2	110700502	2					1	999	1	1
110700502_3	110700502	3					1	999	1	1
110700502_4	110700502	4					1	999	1	1
110700502_5	110700502	5					1	999	1	1
110700502_6	110700502	6					1	999	1	1
110700502_7	110700502	7					1	999	1	1
110700503_1	110700503	1						2	1	1
110700503_2	110700503	2						2	1	1
110700503_3	110700503	3						2	1	1
110800801_1	110800801	1						999	1	1
110800801_2	110800801	2						999	1	1
110800801_3	110800801	3						999	1	1
110800801_4	110800801	4						999	1	1
110800801_5	110800801	5						999	1	1
110800801_6	110800801	6						999	1	1
110800801_7	110800801	7						999	1	1
110800802_1	110800802	1					1	999	1	1
110800802_2	110800802	2					1	999	1	1
110800802_3	110800802	3					1	999	1	1
110800802_4	110800802	4					1	999	1	1
110800802_5	110800802	5					1	999	1	1
110800802_6	110800802	6					1	999	1	1
110800802_7	110800802	7					1	999	1	1
110800803_1	110800803	1						2	1	1
110800803_2	110800803	2						2	1	1
110800803_3	110800803	3						2	1	1
110800803_4	110800803	4						2	1	1
110800803_5	110800803	5						2	1	1
110800803_6	110800803	6						2	1	1
110800804_1	110800804	1						2	1	1
110800804_2	110800804	2						2	1	1
110800804_3	110800804	3						2	1	1
110800804_4	110800804	4						2	1	1
110800804_5	110800804	5						2	1	1
110800804_6	110800804	6						2	1	1
110800805_1	110800805	1						1	1	1
110800805_2	110800805	2						1	1	1
110800805_3	110800805	3						1	1	1
110800101_1	110800101	1						999	1	1
110800101_2	110800101	2						999	1	1
110800101_3	110800101	3						999	1	1
110800101_4	110800101	4						999	1	1
110800101_5	110800101	5						999	1	1
110800101_6	110800101	6						999	1	1
110800101_7	110800101	7						999	1	1
110800102_1	110800102	1					1	999	1	1
110800102_2	110800102	2					1	999	1	1
110800102_3	110800102	3					1	999	1	1
110800102_4	110800102	4					1	999	1	1
110800102_5	110800102	5					1	999	1	1
110800102_6	110800102	6					1	999	1	1
110800102_7	110800102	7					1	999	1	1
110800103_1	110800103	1						3	1	1
110800103_2	110800103	2						3	1	1
110800103_3	110800103	3						3	1	1
110800103_4	110800103	4						3	1	1
110800103_5	110800103	5						3	1	1
110800103_6	110800103	6						3	1	1
110800104_1	110800104	1						1	1	1
110800104_2	110800104	2						1	1	1
110800104_3	110800104	3						2	1	1
110800105_1	110800105	1						2	1	1
110800105_2	110800105	2						2	1	1
110800105_3	110800105	3						3	1	1
110800106_1	110800106	1						1	1	1
110800106_2	110800106	2						1	1	1
110800106_3	110800106	3						2	1	1
110800107_1	110800107	1						999	1	1
110800107_2	110800107	2						999	1	1
110800107_3	110800107	3						999	1	1
110800107_4	110800107	4						999	1	1
110800107_5	110800107	5						999	1	1
110800107_6	110800107	6						999	1	1
110800107_7	110800107	7						999	1	1
110800108_1	110800108	1		4			1	999	1	1
110800109_1	110800109	1						2	1	1
110800601_1	110800601	1						2	1	1
110800601_2	110800601	2						2	1	1
110800601_3	110800601	3						2	1	1
110800601_4	110800601	4						2	1	1
110800601_5	110800601	5						2	1	1
110800601_6	110800601	6						2	1	1
110800601_7	110800601	7						2	1	1
110800602_1	110800602	1						999	1	1
110800602_2	110800602	2						999	1	1
110800602_3	110800602	3						999	1	1
110800602_4	110800602	4						999	1	1
110800602_5	110800602	5						999	1	1
110800602_6	110800602	6						999	1	1
110800602_7	110800602	7						999	1	1
110800603_1	110800603	1						999	1	1
110800603_2	110800603	2						999	1	1
110800603_3	110800603	3						999	1	1
110800603_4	110800603	4						999	1	1
110800603_5	110800603	5						999	1	1
110800603_6	110800603	6						999	1	1
110800604_1	110800604	1						2	1	1
110800604_2	110800604	2						2	1	1
110800604_3	110800604	3						2	1	1
110800605_1	110800605	1						2	1	1
110800605_2	110800605	2						2	1	1
110800605_3	110800605	3						2	1	1
110800606_1	110800606	1						1	1	1
110800606_2	110800606	2						1	1	1
110800606_3	110800606	3						1	1	1
110800606_4	110800606	4						1	1	1
110800606_5	110800606	5						1	1	1
110800606_6	110800606	6						1	1	1
110800606_7	110800606	7						1	1	1
110800607_1	110800607	1						1	1	1
110800607_2	110800607	2						1	1	1
110800607_3	110800607	3						2	1	1
110800608_1	110800608	1						999	1	1
110800608_2	110800608	2						999	1	1
110800608_3	110800608	3						999	1	1
110800608_4	110800608	4						999	1	1
110800608_5	110800608	5						999	1	1
110800608_6	110800608	6						999	1	1
110800608_7	110800608	7						999	1	1
110800609_1	110800609	1		2,1			1	999	1	1
110800609_2	110800609	2		2,1			1	999	1	1
110800609_3	110800609	3		2,1			1	999	1	1
110800609_4	110800609	4		2,1			1	999	1	1
110800609_5	110800609	5		2,1			1	999	1	1
110800609_6	110800609	6		2,1			1	999	1	1
110800609_7	110800609	7		2,1			1	999	1	1
110800610_1	110800610	1		42108006			1	999	1	1
110800611_1	110800611	1				110800612	1	999	1	1
110800612_1	110800612	1						1	1	1
110800699_1	110800699	1						999	1	1
110800613_1	110800613	1						999	1	1
110800614_1	110800614	1					1	999	1	1
110800614_2	110800614	2					1	999	1	1
110800614_3	110800614	3					1	999	1	1
110800614_4	110800614	4					1	999	1	1
110800615_1	110800615	1		110800615;2			1	999	1	1
110800615_2	110800615	2		110800615;2			1	999	1	1
110800615_3	110800615	3		110800615;2			1	999	1	1
110800615_4	110800615	4		110800615;2			1	999	1	1
110800616_1	110800616	1						999	3	1
110800616_2	110800616	2						999	3	1
110800616_3	110800616	3						999	3	1
110800616_4	110800616	4						999	3	1
110800617_1	110800617	1		110800616			4	999	1	1
110800617_2	110800617	2		110800616			4	999	1	1
110800617_3	110800617	3		110800616			4	999	1	1
110800617_4	110800617	4		110800616			4	999	1	1
110800618_1	110800618	1						999	3	1
110800618_2	110800618	2						999	3	1
110800618_3	110800618	3						999	3	1
110800618_4	110800618	4						999	3	1
110800619_1	110800619	1						999	1	1
110800620_1	110800620	1		110800616			4	999	1	1
110800620_2	110800620	2		110800616			4	999	1	1
110800620_3	110800620	3		110800616			4	999	1	1
110800620_4	110800620	4		110800616			4	999	1	1
110800621_1	110800621	1						999	3	1
110800621_2	110800621	2						999	3	1
110800621_3	110800621	3						999	3	1
110800621_4	110800621	4						999	3	1
110800622_1	110800622	1						999	1	1
110800401_1	110800401	1						999	1	1
110800401_2	110800401	2						999	1	1
110800401_3	110800401	3						999	1	1
110800401_4	110800401	4						999	1	1
110800401_5	110800401	5						999	1	1
110800401_6	110800401	6						999	1	1
110800401_7	110800401	7						999	1	1
110800402_1	110800402	1					1	999	1	1
110800402_2	110800402	2					1	999	1	1
110800402_3	110800402	3					1	999	1	1
110800402_4	110800402	4					1	999	1	1
110800402_5	110800402	5					1	999	1	1
110800402_6	110800402	6					1	999	1	1
110800402_7	110800402	7					1	999	1	1
110800403_1	110800403	1						1	1	1
110800403_2	110800403	2						1	1	1
110800403_3	110800403	3						2	1	1
110800404_1	110800404	1						2	1	1
110800404_2	110800404	2						2	1	1
110800404_3	110800404	3						2	1	1
110800404_4	110800404	4						2	1	1
110800404_5	110800404	5						2	1	1
110800404_6	110800404	6						2	1	1
110800405_1	110800405	1						2	1	1
110800405_2	110800405	2						2	1	1
110800405_3	110800405	3						2	1	1
110800405_4	110800405	4						2	1	1
110800405_5	110800405	5						2	1	1
110800405_6	110800405	6						2	1	1
110900801_1	110900801	1						999	10	1
110900801_2	110900801	2						999	10	1
110900801_3	110900801	3						999	10	1
110900801_4	110900801	4						999	10	1
110900801_5	110900801	5						999	10	1
110900801_6	110900801	6						999	10	1
110900801_7	110900801	7						999	10	1
110900802_1	110900802	1					1	999	1	1
110900802_2	110900802	2					1	999	1	1
110900802_3	110900802	3					1	999	1	1
110900802_4	110900802	4					1	999	1	1
110900802_5	110900802	5					1	999	1	1
110900802_6	110900802	6					1	999	1	1
110900802_7	110900802	7					1	999	1	1
110900803_1	110900803	1						999	1	1
110900803_2	110900803	2						999	1	1
110900803_3	110900803	3						999	1	1
110900803_4	110900803	4						999	1	1
110900803_5	110900803	5						999	1	1
110900803_6	110900803	6						999	1	1
110900803_7	110900803	7						999	1	1
110900804_1	110900804	1					1	999	1	1
110900804_2	110900804	2					1	999	1	1
110900804_3	110900804	3					1	999	1	1
110900804_4	110900804	4					1	999	1	1
110900804_5	110900804	5					1	999	1	1
110900804_6	110900804	6					1	999	1	1
110900804_7	110900804	7					1	999	1	1
110900805_1	110900805	1						2	1	1
110900805_2	110900805	2						2	1	1
110900805_3	110900805	3						2	1	1
110900806_1	110900806	1						1	1	1
110900806_2	110900806	2						1	1	1
110900806_3	110900806	3						2	1	1
110900807_1	110900807	1						2	1	1
110900807_2	110900807	2						2	1	1
110900807_3	110900807	3						2	1	1
110900807_4	110900807	4						2	1	1
110900808_1	110900808	1		2;0.5			1	999	1	1
110900809_1	110900809	1						1	1	1
111000801_1	111000801	1						999	1	1
111000801_2	111000801	2						999	1	1
111000801_3	111000801	3						999	1	1
111000801_4	111000801	4						999	1	1
111000801_5	111000801	5						999	1	1
111000801_6	111000801	6						999	1	1
111000801_7	111000801	7						999	1	1
111000802_1	111000802	1		0.6			1	999	1	1
111000802_2	111000802	2		0.6			1	999	1	1
111000802_3	111000802	3		0.6			1	999	1	1
111000802_4	111000802	4		0.6			1	999	1	1
111000802_5	111000802	5		0.6			1	999	1	1
111000802_6	111000802	6		0.6			1	999	1	1
111000802_7	111000802	7		0.6			1	999	1	1
111000803_1	111000803	1						2	1	1
111000803_2	111000803	2						2	1	1
111000803_3	111000803	3						3	1	1
111000804_1	111000804	1					1	999	1	1
111100801_1	111100801	1						999	1	1
111100801_2	111100801	2						999	1	1
111100801_3	111100801	3						999	1	1
111100801_4	111100801	4						999	1	1
111100801_5	111100801	5						999	1	1
111100801_6	111100801	6						999	1	1
111100801_7	111100801	7						999	1	1
111100802_1	111100802	1					1	999	1	1
111100802_2	111100802	2					1	999	1	1
111100802_3	111100802	3					1	999	1	1
111100802_4	111100802	4					1	999	1	1
111100802_5	111100802	5					1	999	1	1
111100802_6	111100802	6					1	999	1	1
111100802_7	111100802	7					1	999	1	1
111100201_1	111100201	1						999	1	1
111100201_2	111100201	2						999	1	1
111100201_3	111100201	3						999	1	1
111100201_4	111100201	4						999	1	1
111100201_5	111100201	5						999	1	1
111100201_6	111100201	6						999	1	1
111100201_7	111100201	7						999	1	1
111100202_1	111100202	1					1	999	1	1
111100202_2	111100202	2					1	999	1	1
111100202_3	111100202	3					1	999	1	1
111100202_4	111100202	4					1	999	1	1
111100202_5	111100202	5					1	999	1	1
