actionId	actionName	forwardStart	forwardEnd	bulletLaunch	hits	hitsType	hitPause	hitShowType	returnStart	returnEnd	motionBlur	speedLine	frame	skillFuse	hitType	attackPos	status
338006	skill3	0	0	0	93;96;99;102;105	1;1;1;1;1	0	1	0	0	0;0	0;0	81	111	1	0;0;0	1
348006	skill4	9	26	0	27	2	2	1	46	63	0;0	0;0	73	65	1	0;0;0	1
358006	skill5	0	0	0	61	0	0	0	0	0	0;0	0;0	94	64	1	0;0;0	1
308010	skill0	0	0	0	1	1	0	0	0	0	0;0	0;0	50	50	1	0;0;0	1
318010	skill1	34	35	0	42;55;66;71;79;88	1;1;1;1;1;1	0	0	120	121	0;0	0;0	121	121	1	0;0;1.5	1
328010	skill2	0	0	0	43	0	0	0	0	0	0;0	0;0	65	35	1	0;0;0	1
338010	skill3	0	0	0	43	1	0	0	0	0	0;0	0;0	80	50	1	0;0;0	1
348010	skill4	0	0	0	51	0	0	0	0	0	0;0	0;0	72	42	1	0;0;0	1
30418010	skill0	0	0	0	1	2	0	0	0	0	0;0	0;0	50	50	1	0;0;0	1
31418010	skill1	0	0	0	65	1	0	0	0	0	0;0	0;0	81	71	1	0;0;0	1
32418010	skill2	0	0	0	52;55;57	1;1;1	0	0	0	0	0;0	0;0	73	63	1	0;0;0	1
33418010	skill3	0	0	0	72;73;74;75;76	1;1;1;1;1	0	0	0	0	0;0	0;0	97	87	1	0;0;0	1
34418010	skill4	0	0	0	39	0	0	0	0	0	0;0	0;0	65	50	1	0;0;0	1
35418010	skill5	0	0	0	27	0	0	0	0	0	0;0	0;0	60	50	1	0;0;0	1
308011	skill0	0	0	0	1	1	0	0	0	0	0;0	0;0	50	50	1	0;0;0	1
318011	skill1	0	0	54	64;69;76	1	0	2	0	0	0;0	0;0	131	121	1	0;0;0	1
328011	skill2	0	0	0	153	1	0	0	0	0	0;0	0;0	186	176	1	0;0;0	1
338011	skill3	0	0	0	64	1	0	0	0	0	0;0	0;0	146	136	1	0;0;0	1
308013	skill0	0	0	0	1	1	0	0	0	0	0;0	0;0	50	50	1	0;0;0	1
318013	skill1	0	0	0	21	1	0	2	0	0	0;0	0;0	90	90	1	0;0;0	1
328013	skill2	0	0	0	66	1	0	0	0	0	0;0	0;0	90	90	1	0;0;0	1
31151008	skill1	10	30	0	15;21;42	1;1;2	1	2	53	70	0;0	0;0	81	81	1	0;0;2	1
32151008	skill2	0	0	0	50	1	0	2	0	0	0;0	0;0	69	69	1	0;0;0	1
33151008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31150008	skill1	0	0	25	38;40;42	1;1;1	2	2	0	0	0;0	0;0	92	92	1	0;0;0	1
32150008	skill2	0	0	0	65	0	0	2	0	0	0;0	0;0	97	97	1	0;0;0	1
33150008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31148008	skill1	15	26	0	28	3	3	1	39	55	0;0	0;0	102	102	1	0;0;2	1
32148008	skill2	0	0	0	72	3	5	2	0	0	0;0	0;0	97	97	1	0;0;0	1
33148008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31153008	skill1	29	45	0	49;90;92;93;94;95	3;3;3;3;3;3	3	1	103	121	0;0	0;0	137	137	1	0;0;2	1
32153008	skill2	64	78	0	82	3	3	1	92	110	0;0	0;0	119	119	1	0;0;5	1
33153008	skill3	0	0	0	1	2	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
34153008	skill4	0	0	5	20	2	3	2	0	0	0;0	0;0	65	65	1	0;0;0	1
35153008	skill5	0	0	5	50;63;83	2;2;3	2	2	0	0	0;0	0;0	108	108	1	0;0;0	1
36153008	skill6	0	0	0	1	2	0	2	0	0	0;0	0;0	64	64	1	0;0;0	1
37153008	skill7	0	0	0	1	2	0	2	0	0	0;0	0;0	64	64	1	0;0;0	1
31154008	skill1	0	0	0	89	3	4	2	0	0	0;0	0;0	115	115	1	0;0;0	1
32154008	skill2	0	0	0	22	3	4	2	0	0	0;0	0;0	81	81	1	0;0;0	1
33154008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
304051	skill0	0	0	0	1	0	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314051	skill1	4	39	0	30;40;45;50;55;65	2;4;5;3;5;3	2	1	70	86	0;0	0;0	90	90	1	0;0;2	1
324051	skill2	0	0	0	1	0	0	1	0	0	0;0	0;0	96	96	1	0;0;0	1
334051	skill3	0	0	0	40	3	3	1	0	0	0;0	0;0	82	82	1	0;0;0	1
344051	skill4	16	50	0	70;75;80	1;2;3	2	1	86	103	0;0	0;0	120	120	1	0;0;4	1
31146008	skill1	2	11	0	14	3	5	1	30	66	0;0	0;0	96	96	1	0;0;0	1
32146008	skill2	11	34	0	34;39;44;49;54	3;3;3;3;3	3	1	75	89	0;0	0;0	128	128	1	0;0;0	1
33146008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
301075	skill3	7	28	0	44;60;95	2;2;3	2	1	93	114	0;0	0;0	116	116	1	0;0;8	1
311075	skill1	7	28	0	32;51	3;3	2	1	61	81	0;0	0;0	88	88	1	0;0;2	1
321075	skill2	22	38	0	39	2	2	1	60	79	0;0	0;0	89	89	1	0;0;0	1
301079	skill3	0	0	0	32;37;42;47;52	2;2;2;1;1	2	1	0	0	0;0	0;0	74	74	1	0;0;1	1
311079	skill1	6	18	0	18	2	3	1	26	41	0;0	0;0	50	50	1	0;0;2	1
321079	skill2	0	0	0	26	0	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
301080	skill3	15	22	0	59;68;77;86;108	2;2;2;2;3	2	1	138	157	0;0	0;0	161	161	1	0;0;0	1
311080	skill1	4	24	0	25;40;54	1;1;1	3	1	70	80	0;0	0;0	91	91	1	0;0;0	1
321080	skill2	10	14	0	20;26;36	1;1;2	2	1	40	50	0;0	0;0	60	60	1	0;0;0	1
301081	skill3	0	0	69	78	7	4	1	0	0	0;0	0;0	105	105	1	0;0;0	1
311081	skill1	0	0	0	33	7	3	1	0	0	0;0	0;0	82	82	1	0;0;0	1
321081	skill2	0	0	0	39	0	0	1	0	0	0;0	0;0	98	98	1	0;0;0	1
304050	skill0	0	0	0	1	1;1;1;1;2;3	0	0	0	0	0;0	0;0	50	50	1	0;0;0	1
314050	skill1	0	0	30	40	1	2	2	0	0	0;0	0;0	56	56	1	0;0;6	1
324050	skill2	0	0	0	43	0	0	1	0	0	0;0	0;0	67	67	1	0;0;0	1
334050	skill3	0	0	0	55	0	0	1	0	0	0;0	0;0	89	89	1	0;0;0	1
344050	skill4	16	40	0	58	1	4	1	60	74	0;0	0;0	91	91	1	0;0;0	1
301076	skill3	0	0	0	64	7	3	2	0	0	0;0	0;0	117	117	1	0;0;0	1
311076	skill1	0	0	0	46	1	0	2	0	0	0;0	0;0	90	90	1	0;0;0	1
321076	skill2	0	0	38	44	2	2	2	0	0	0;0	0;0	94	94	1	0;0;0	1
301077	skill3	15	22	0	59;68;77;86;108	2;2;2;2;3	2	1	138	157	0;0	0;0	161	161	1	0;0;0	1
311077	skill1	4	24	0	25;40;54	1;1;1	3	1	70	80	0;0	0;0	91	91	1	0;0;0	1
321077	skill2	10	14	0	20;26;36	1;1;2	2	1	40	50	0;0	0;0	60	60	1	0;0;0	1
301078	skill3	0	0	0	44;50;56;63;70	1;1;1;1;3	2	1	0	0	0;0	0;0	103	103	1	0;0;0	1
311078	skill1	0	0	30	50	3	3	2	0	0	0;0	0;0	61	61	1	0;0;0	1
321078	skill2	0	0	26	71	3	3	2	0	0	0;0	0;0	122	122	1	0;0;0	1
308014	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
318014	skill1	0	0	46	54	2	2	2	0	0	0;0	0;0	65	65	1	0;0;0	1
328014	skill2	0	0	0	100	2	0	2	0	0	0;0	0;0	116	116	1	0;0;0	1
338014	skill3	0	0	0	90	0	0	2	0	0	0;0	0;0	126	126	1	0;0;0	1
348014	skill3end	0	0	0	0	0	0	2	0	0	0;0	0;0	22	22	1	0;0;0	1
358014	skill4	1	18	0	20;37;57	1;1;2	2	1	64	79	0;0	0;0	100	100	1	0;0;1.5	1
30411002	skill0	1	50	0	51	2	0	1	55	60	0;0	0;0	70	71	1	0;0;1.46	1
31147008	skill1	0	0	42	55	3	3	2	0	0	0;0	0;0	70	70	1	0;0;0	1
32147008	skill2	0	0	0	42	0	0	1	0	0	0;0	0;0	96	96	1	0;0;0	1
33147008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
33159008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31159008	skill1	7	19	0	22;28	1;2	1;2	1	45	58	0;0	0;0	80	80	1	0;0;0	1
32159008	skill2	0	0	0	39	0	0	2	0	0	0;0	0;0	57	57	1	0;0;0	1
34159008	skill4	13	35	0	38	2	0	1	54	72	0;0	0;0	82	82	1	0;0;0	1
35159008	skill4	13	35	0	38	2	0	1	54	72	0;0	0;0	82	82	1	0;0;0	1
31128008	skill1	0	0	0	12;26;38	1	3	2	0	0	0;0	0;0	52	52	1	0;0;0	1
32128008	skill2	0	0	0	50	1	3	2	0	0	0;0	0;0	74	74	1	0;0;0	1
33128008	skill3	0	0	0	10;15;20;25;30	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31131001	skill1	1	32	0	32;79	1;2	0	1	92	120	0;0	0;0	135	135	1	0;0;3	1
32131001	skill2	1	18	0	19;24;31;38;46;55;63;79	1;1;1;1;1;1;1;2	0	1	100	125	0;0	0;0	130	130	1	0;0;2	1
33131001	skill3	0	0	0	1	2	0	1	0	0	0;0	0;0	23	23	1	0;0;0	1
31161008	skill1	0	0	15;20;37;46	27;32;49;58	1;1;2;2	0;0;1;1	2	0	0	0;0	0;0	78	78	1	0;0;0	1
32161008	skill2	0	0	0	53	0	0	2	0	0	0;0	0;0	80	80	1	0;0;0	1
33161008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314052001	skill1	0	0	34;39;43	51;53;56	1;1;1	0	2	0	0	0;0	0;0	74	74	1	0;0;0	1
324052001	skill2	0	0	0	49;63;76;89;103	1;1;1;1;3	1;1;1;1;2	2	0	0	0;0	0;0	120	120	1	0;0;0	1
334052001	skill0	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
344052001	skill4	0	0	0	49	0	0	2	0	0	0;0	0;0	76	76	1	0;0;0	1
31160008	skill1	0	0	54	72	1	1	2	0	0	0;0	0;0	90	90	1	0;0;0	1
32160008	skill2	3	24	0	26;51;58	3;1;7	2;1;2	1	75	92	0;0	0;0	103	103	1	0;0;0	1
33160008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31156008	skill1	0	0	14	21;26;31;34;37;41;44;47	1;1;1;1;1;1;1;1	0;0;0;0;0;0;0;0	2	0	0	0;0	0;0	72	72	1	0;0;0	1
32156008	skill2	0	0	20	55	0	0	2	0	0	0;0	0;0	87	87	1	0;0;0	1
33156008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31145008	skill1	7	17	0	26;53	2;3	1;1	1	80	89	0;0	0;0	129	129	1	0;0;1.5	1
32145008	skill2	2	23	0	25;36;52	2;2;3	1;1;2	1	68	94	0;0	0;0	151	151	1	0;0;1.5	1
33145008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31157008	skill1	0	0	0	18;22;26;30;35;47	2;2;2;2;2;2	1;0;0;0;0;2	2	0	0	0;0	0;0	76	76	1	0;0;0	1
32157008	skill2	3	5	0	9;29;31;33;36;39;41;44;47;50;52	3;1;1;1;1;1;1;1;1;1;1	2;0;0;0;0;0;0;0;0;0;2	1	53	55	0;0	0;0	79	79	1	0;0;1.5	1
33157008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
34157008	skill1	0	0	0	18;22;26;30;35;38;43;47	1;1;1;1;1;1;1;2	0;0;0;0;0;0;0;1	2	0	0	0;0	0;0	76	76	1	0;0;0	1
31158008	skill1	1	25	0	28;41	1;2	1;2	1	44	52	0;0	0;0	71	71	1	0;0;1.5	1
32158008	skill2	0	0	0	105	0	0	2	0	0	0;0	0;0	121	121	1	0;0;0	1
33158008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31163008	skill1	0	0	14;18;25;44	23;36;34;53	1;1;1;2	0;0;0;1	2	0	0	0;0	0;0	82	82	1	0;0;0	1
32163008	skill2	4	17	0	19;31;52	2;2;3	2;2;3	2	53	64	0;0	0;0	96	96	1	0;0;0	1
33163008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31132008	skill1	0	0	0	67	2	1	2	0	0	0;0	0;0	102	102	1	0;0;0	1
32132008	skill2	0	0	0	108	0	0	2	0	0	0;0	0;0	137	137	1	0;0;0	1
33132008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31162008	skill1	1	11	0	13;19;47	1;1;3	0;0;2	2	63	73	0;0	0;0	110	110	1	0;0;1.5	1
32162008	skill2	32	36	0	36	2	2	2	52	67	0;0	0;0	81	81	1	0;0;1.5	1
33162008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31155008	skill1	0	0	0	25	0	0	2	0	0	0;0	0;0	57	57	1	0;0;0	1
32155008	skill2	0	0	0	46;64;84	1;1;2	0;0;2	2	0	0	0;0	0;0	92	92	1	0;0;0	1
33155008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31164008	skill1	0	0	41	63	2	1	2	0	0	0;0	0;0	102	102	1	0;0;0	1
32164008	skill2	0	0	0	46	0	0	2	0	0	0;0	0;0	80	80	1	0;0;0	1
33164008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
314053	skill1	0	0	0	30	2	2	2	0	0	0;0	0;0	50	50	1	0;0;0	1
324053	skill2	0	0	39	44	2	1	2	0	0	0;0	0;0	72	72	1	0;0;0	1
334053	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	82	82	1	0;0;0	1
314054	skill1	0	0	38;52	47;61	2;3	2;3	2	0	0	0;0	0;0	87	87	1	0;0;0	1
334054	skill3	10	40	0	53	3	4	1	100	100	0;0	0;0	104	104	1	0;0;1.5	1
314049	skill1	7	17	0	19;28	1;1	1;1	1	45	61	0;0	0;0	86	86	1	0;0;3	1
324049	skill2	18	27	0	30	7	3	1	54	70	0;0	0;0	89	89	1	0;0;3	1
334049	skill3	0	0	0	32	0	0	1	0	0	0;0	0;0	85	85	1	0;0;0	1
344049	skill4	6	16	0	19;54;62;105	2;1;1;3	2;1;1;3	1	127	143	0;0	0;0	160	160	1	0;0;3	1
31165008	skill1	0	0	0	53	1	1	2	0	0	0;0	0;0	87	87	1	0;0;0	1
32165008	skill2	0	0	0	35	0	0	2	0	0	0;0	0;0	121	121	1	0;0;0	1
33165008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
34165008	skill1	0	0	0	53;56;63;66;69;74	1;1;1;1;1;1	0;1;0;0;0;0	2	0	0	0;0	0;0	87	87	1	0;0;0	1
31135002	skill1	0	0	0	40	2	1	2	0	0	0;0	0;0	83	83	1	0;0;0	1
32135002	skill2	0	0	0	44	0	0	2	0	0	0;0	0;0	97	97	1	0;0;0	1
33135002	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31144002	skill1	0	0	0	87	0	1	2	0	0	0;0	0;0	128	83	1	0;0;0	1
32144002	skill2	0	0	55	94	3	0	2	0	0	0;0	0;0	100	100	1	0;0;0	1
33144002	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31166008	skill1	0	0	74	80	2	1	2	0	0	0;0	0;0	115	115	1	0;0;0	1
32166008	skill2	0	0	0	60	2	3	2	0	0	0;0	0;0	124	124	1	0;0;0	1
33166008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31167008	skill1	0	0	71	90	2	1	2	0	0	0;0	0;0	110	110	1	0;0;0	1
32167008	skill2	0	0	0	80	2	3	2	0	0	0;0	0;0	130	130	1	0;0;0	1
33167008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31170008	skill1	0	0	0	54;58;62;87	1;2;1;3	1;1;1;3	2	0	0	0;0	0;0	125	125	1	0;0;0	1
32170008	skill2	0	0	0	67	2	3	2	0	0	0;0	0;0	124	124	1	0;0;0	1
33170008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31169008	skill1	0	0	0	72;78;85;105;111	3;3;3;3;3	3;3;3;3;3	2	0	0	0;0	0;0	114	114	1	0;0;0	1
32169008	skill2	0	0	0	162;168;175;180;200	2;2;2;3;3	1;1;1;3;3	2	0	0	0;0	0;0	210	210	1	0;0;0	1
33169008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31171008	skill1	0	0	0	44;46;48	3;3;3	3;3;3	2	0	0	0;0	0;0	95	95	1	0;0;0	1
32171008	skill2	0	0	0	90;95;100;110;114;118	2;2;2;3;3;3	1;1;1;3;3;3	2	0	0	0;0	0;0	170	170	1	0;0;0	1
33171008	skill3	0	0	0	1	3	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
34171008	skill4	0	0	0	35	3	3	2	0	0	0;0	0;0	45	45	1	0;0;0	1
31172008	skill1	0	0	54	63	2	3	2	0	0	0;0	0;0	96	96	1	0;0;0	1
32172008	skill2	0	0	0	60;65;70	2;3;3	1;1;3	2	0	0	0;0	0;0	99	99	1	0;0;0	1
33172008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
31173008	skill1	0	0	0	21	2	3	1	0	0	0;0	0;0	90	90	1	0;0;0	1
32173008	skill2	0	0	0	97	1	0	2	0	0	0;0	0;0	134	134	1	0;0;0	1
33173008	skill3	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
