index	buffId	star	effectNum1	status
412300803_3	412300803	3	0.186	1
412300803_4	412300803	4	0.21	1
412300804_1	412300804	1	0.07	1
412300805_1	412300805	1	0.15	1
412300805_2	412300805	2	0.15	1
412300805_3	412300805	3	0.15	1
312300801_1	312300801	1	0.08	1
312300802_1	312300802	1	0.05	1
312300803_1	312300803	1	0.16	1
312300804_1	312300804	1	0.1	1
411203158_1	411203158	1	0.15	1
312900201_1	312900201	1	0.1	1
312900202_1	312900202	1	0.006	1
312900203_1	312900203	1	0.006	1
312900204_1	312900204	1	0.006	1
312900205_1	312900205	1	0.006	1
312900206_1	312900206	1	0.006	1
312900207_1	312900207	1	0.006	1
312900208_1	312900208	1	0.006	1
312900209_1	312900209	1	0.006	1
312900210_1	312900210	1	0.006	1
312900211_1	312900211	1	0.006	1
312900212_1	312900212	1	0.006	1
312900213_1	312900213	1	0.006	1
312900214_1	312900214	1	0.006	1
312900215_1	312900215	1	0.2	1
312900216_1	312900216	1	0.012	1
312900217_1	312900217	1	0.012	1
312900218_1	312900218	1	0.012	1
312900219_1	312900219	1	0.012	1
312900220_1	312900220	1	0.012	1
312900221_1	312900221	1	0.012	1
312900222_1	312900222	1	0.012	1
312900223_1	312900223	1	0.012	1
312900224_1	312900224	1	0.012	1
312900225_1	312900225	1	0.012	1
312900226_1	312900226	1	0.012	1
312900227_1	312900227	1	0.012	1
312900228_1	312900228	1	0.012	1
410400701_1	410400701	1	1	1
410400701_2	410400701	2	1	1
410400701_3	410400701	3	1	1
410400702_1	410400702	1	-0.3	1
410400702_2	410400702	2	-0.3	1
410400702_3	410400702	3	-0.3	1
410400703_1	410400703	1	1;2;0;0;2	1
410400704_1	410400704	1	1;3;0;0;1	1
410400705_1	410400705	1	0.12	1
410400705_2	410400705	2	0.15	1
410400705_3	410400705	3	0.18	1
410400705_4	410400705	4	0.2	1
411501165_1	411501165	1	-0.15	1
411501166_1	411501166	1	-0.3	1
12015016_1	12015016	1	1	1
12015019_1	12015019	1	0.1	1
12015020_1	12015020	1	0.15	1
12015021_1	12015021	1	0.3	1
12015022_1	12015022	1	0.45	1
12015024_1	12015024	1	12015024;3;0;1	1
12015025_1	12015025	1	0.07	1
12015027_1	12015027	1	1	1
12015028_1	12015028	1	-0.2	1
12015029_1	12015029	1	-0.4	1
12015030_1	12015030	1	-0.6	1
12015031_1	12015031	1	1	1
12015032_1	12015032	1	1	1
12015033_1	12015033	1	-0.2	1
12015034_1	12015034	1	-0.4	1
12015035_1	12015035	1	-0.6	1
12015043_1	12015043	1	0.1	1
12015044_1	12015044	1	0.2	1
12015045_1	12015045	1	0.3	1
12015049_1	12015049	1	0.1	1
12015050_1	12015050	1	0.2	1
12015051_1	12015051	1	0.3	1
12015058_1	12015058	1	0.2	1
12015059_1	12015059	1	0.35	1
12015060_1	12015060	1	0.5	1
12015064_1	12015064	1	0.4	1
12015065_1	12015065	1	0.8	1
12015066_1	12015066	1	1.2	1
12015093_1	12015093	1	-0.15	1
12015094_1	12015094	1	-0.25	1
12015095_1	12015095	1	-0.35	1
12015090_1	12015090	1	0.3	1
12015092_1	12015092	1	1	1
12015096_1	12015096	1	-1	1
12015100_1	12015100	1	-0.1	1
12015101_1	12015101	1	-0.2	1
12015102_1	12015102	1	-0.3	1
12015111_1	12015111	1	0.1	1
12015112_1	12015112	1	0.2	1
12015113_1	12015113	1	0.3	1
12015117_1	12015117	1	-0.2	1
12015118_1	12015118	1	-0.4	1
12015119_1	12015119	1	-0.6	1
12015123_1	12015123	1	-0.2	1
12015124_1	12015124	1	-0.4	1
12015125_1	12015125	1	-0.6	1
12015129_1	12015129	1	0.2	1
12015130_1	12015130	1	0.4	1
12015131_1	12015131	1	0.6	1
408010101_1	408010101	1	0.6;12015159	1
408010102_1	408010102	1	0	1
310010201_1	310010201	1	1;2;0.5;1	1
310010202_1	310010202	1	2;3;0.5;1	1
310010203_1	310010203	1	3;1;0.5;1	1
310010204_1	310010204	1	4;1;0.5;1	1
310010205_1	310010205	1	4;2;0.5;1	1
310010206_1	310010206	1	4;3;0.5;1	1
310010207_1	310010207	1	4;5;0.5;1	1
310010208_1	310010208	1	5;1;0.5;1	1
310010209_1	310010209	1	5;2;0.5;1	1
310010210_1	310010210	1	5;3;0.5;1	1
310010211_1	310010211	1	5;4;0.5;1	1
307020101_1	307020101	1	2;4;4;1;1	1
307020102_1	307020102	1	2;4;7;1;1	1
307020103_1	307020103	1	2;4;3;1;1	1
313181101_1	313181101	1	0.2	1
410300301_1	410300301	1	0.15	1
410300301_2	410300301	2	0.15	1
410300301_3	410300301	3	0.15	1
410300302_1	410300302	1	-0.15	1
410300302_2	410300302	2	-0.26	1
410300302_3	410300302	3	-0.27	1
410300302_4	410300302	4	-0.28	1
410300303_1	410300303	1	110300303;3;1;1	1
410300304_1	410300304	1	0.07	1
410300304_2	410300304	2	0.084	1
410300304_3	410300304	3	0.098	1
410300304_4	410300304	4	0.112	1
410300305_1	410300305	1	0.005;1	1
410300306_1	410300306	1	1;110300311	1
410300307_1	410300307	1	0	1
410300308_1	410300308	1	5;0;0;0.2	1
310300301_1	310300301	1	0.08	1
310300302_1	310300302	1	0.04	1
310300303_1	310300303	1	0.16	1
310300304_1	310300304	1	0.08	1
307020104_1	307020104	1	2;2;3;0;1	1
307020105_1	307020105	1	2;2;2;0;1	1
410300302_9	410300302	9	-0.15	1
410300302_10	410300302	10	-0.26	1
410300302_11	410300302	11	-0.27	1
410300302_12	410300302	12	-0.28	1
412700104_1	412700104	1	0.1	1
412700105_1	412700105	1	0.1	1
412700106_1	412700106	1	0.1	1
412700107_1	412700107	1	0.11	1
412700108_1	412700108	1	0.11	1
412700109_1	412700109	1	0.11	1
412700110_1	412700110	1	0.12	1
412700111_1	412700111	1	0.12	1
412700112_1	412700112	1	0.12	1
412700113_1	412700113	1	0.13	1
412700114_1	412700114	1	0.13	1
412700115_1	412700115	1	0.13	1
412700116_1	412700116	1	0.14	1
412700117_1	412700117	1	0.14	1
412700118_1	412700118	1	0.14	1
412700119_1	412700119	1	0.15	1
412700120_1	412700120	1	0.15	1
412700121_1	412700121	1	0.15	1
412700122_1	412700122	1	0.16	1
412700123_1	412700123	1	0.16	1
412700124_1	412700124	1	0.16	1
310010212_1	310010212	1	1;2;0.2;1	1
310010213_1	310010213	1	4;2;0.2;1	1
310010214_1	310010214	1	5;2;0.2;1	1
310003011_1	310003011	1	1	1
305040151_1	305040151	1	2	1
311601101_1	311601101	1	-2	1
301102151_1	301102151	1	-0.15	1
311501101_1	311501101	1	1	1
1010102_1	1010102	1	-0.3	1
1010103_1	1010103	1	-0.5	1
1010104_1	1010104	1	-0.7	1
1010106_1	1010106	1	0.3	1
311502101_1	311502101	1	0.4	1
413900814_1	413900814	1	0.1	1
413900814_2	413900814	2	0.1	1
413900814_3	413900814	3	0.1	1
413900815_1	413900815	1	0.02	1
413900815_2	413900815	2	0.03	1
413900815_3	413900815	3	0.035	1
413900815_4	413900815	4	0.04	1
413900816_1	413900816	1	0.2	1
413900816_2	413900816	2	0.2	1
413900816_3	413900816	3	0.2	1
313900801_1	313900801	1	0.02	1
313900802_1	313900802	1	0.08	1
313900803_1	313900803	1	0.04	1
313900804_1	313900804	1	0.16	1
12015076_1	12015076	1	-0.2	1
12015077_1	12015077	1	-0.25	1
12015078_1	12015078	1	-0.3	1
12015082_1	12015082	1	-0.15	1
12015083_1	12015083	1	-0.2	1
12015084_1	12015084	1	-0.25	1
12015140_1	12015140	1	1;2;0.15;1	1
12015141_1	12015141	1	2;3;0.15;1	1
12015142_1	12015142	1	3;1;0.15;1	1
12015143_1	12015143	1	1;2;0.3;1	1
12015144_1	12015144	1	2;3;0.3;1	1
12015145_1	12015145	1	3;1;0.3;1	1
12015146_1	12015146	1	1;2;0.45;1	1
12015147_1	12015147	1	2;3;0.45;1	1
12015148_1	12015148	1	3;1;0.45;1	1
12015070_1	12015070	1	-0.3	1
12015071_1	12015071	1	-0.4	1
12015072_1	12015072	1	-0.5	1
305040152_1	305040152	1	0.15	1
410301701_1	410301701	1	0.3	1
410301701_2	410301701	2	0.3	1
410301701_3	410301701	3	0.3	1
410301702_1	410301702	1	0.2	1
410301702_2	410301702	2	0.2	1
410301702_3	410301702	3	0.3	1
410301703_1	410301703	1	0.03	1
410301703_2	410301703	2	0.033	1
410301703_3	410301703	3	0.036	1
410301703_4	410301703	4	0.04	1
410301704_1	410301704	1	0.1;110301708	1
410301705_1	410301705	1	1	1
410201801_1	410201801	1	0.15	1
410201801_2	410201801	2	0.25	1
410201801_3	410201801	3	0.3	1
410201802_1	410201802	1	110201803;1;1;0.3	1
410201803_1	410201803	1	-0.2	1
410201803_2	410201803	2	-0.23	1
410201803_3	410201803	3	-0.26	1
410201803_4	410201803	4	-0.3	1
410201804_1	410201804	1	-0.2	1
410201804_2	410201804	2	-0.23	1
410201804_3	410201804	3	-0.26	1
410201804_4	410201804	4	-0.3	1
410201805_1	410201805	1	-0.3	1
410201806_1	410201806	1	-0.3	1
410201807_1	410201807	1	-0.3	1
410201808_1	410201808	1	-0.3	1
410101201_1	410101201	1	5;0;0;0.15	1
410101201_2	410101201	2	5;0;0;0.2	1
410101201_3	410101201	3	5;0;0;0.25	1
410101202_1	410101202	1	0.08	1
410101202_2	410101202	2	0.1	1
410101202_3	410101202	3	0.12	1
410101202_4	410101202	4	0.14	1
410101203_1	410101203	1	0.2	1
410101204_1	410101204	1	-0.1	1
410101205_1	410101205	1	-0.1	1
410101206_1	410101206	1	-0.1	1
410101207_1	410101207	1	0.1	1
410400901_1	410400901	1	0.2	1
410400901_2	410400901	2	0.24	1
410400901_3	410400901	3	0.28	1
410400901_4	410400901	4	0.32	1
410400902_1	410400902	1	0.06	1
410400903_1	410400903	1	0.06	1
410400904_1	410400904	1	0.12	1
313141101_1	313141101	1	0.5	1
310301701_1	310301701	1	0.08	1
310301702_1	310301702	1	0.02	1
310301703_1	310301703	1	0.16	1
310301704_1	310301704	1	0.04	1
310201801_1	310201801	1	0.08	1
310201802_1	310201802	1	0.05	1
310201803_1	310201803	1	0.05	1
310201804_1	310201804	1	0.05	1
310201805_1	310201805	1	0.05	1
310201806_1	310201806	1	0.05	1
310201807_1	310201807	1	0.16	1
310201808_1	310201808	1	0.1	1
310201809_1	310201809	1	0.1	1
310201810_1	310201810	1	0.1	1
310201811_1	310201811	1	0.1	1
310201812_1	310201812	1	0.1	1
310101201_1	310101201	1	0.08	1
310101202_1	310101202	1	0.06	1
310101203_1	310101203	1	0.16	1
310101204_1	310101204	1	0.12	1
318030101_1	318030101	1	0.2	1
412202157_1	412202157	1	-0.1	1
313231101_1	313231101	1	0.2	1
313121101_1	313121101	1	0.2	1
414900801_1	414900801	1	0.08	1
414900801_2	414900801	2	0.11	1
414900801_3	414900801	3	0.135	1
414900801_4	414900801	4	0.15	1
414900802_1	414900802	1	-0.2	1
414900803_1	414900803	1	0.2	1
414900804_1	414900804	1	-0.7	1
414300801_1	414300801	1	0.03	1
414300802_1	414300802	1	0.07	1
414300802_2	414300802	2	0.087	1
414300802_3	414300802	3	0.103	1
414300802_4	414300802	4	0.12	1
414300803_1	414300803	1	0.3	1
415200801_1	415200801	1	-0.1	1
415200802_1	415200802	1	0.15;0.7;6;6	1
415200802_2	415200802	2	0.2;0.7;6;6	1
415200802_3	415200802	3	0.2;0.7;6;6	1
415200803_1	415200803	1	0.095	1
415200803_2	415200803	2	0.117	1
415200803_3	415200803	3	0.139	1
415200803_4	415200803	4	0.162	1
415200804_1	415200804	1	0.2;0.7;6;6	1
415200804_2	415200804	2	0.25;0.7;6;6	1
415200804_3	415200804	3	0.25;0.7;6;6	1
415200805_1	415200805	1	0.8;115200812	1
415200806_1	415200806	1	0	1
415200807_1	415200807	1	1.1	1
415200807_2	415200807	2	1.276	1
415200807_3	415200807	3	1.441	1
415200807_4	415200807	4	1.595	1
415200807_5	415200807	5	1.1	1
415200807_6	415200807	6	1.1	1
415200807_7	415200807	7	1.1	1
415200807_8	415200807	8	1.1	1
415200807_9	415200807	9	1.1	1
415200807_10	415200807	10	1.276	1
415200807_11	415200807	11	1.441	1
415200807_12	415200807	12	1.595	1
412200801_1	412200801	1	1	1
412200802_1	412200802	1	112200803;2;0.5;0.5	1
412200803_1	412200803	1	-0.3	1
412200803_2	412200803	2	-0.3	1
412200803_3	412200803	3	-0.3	1
412200804_1	412200804	1	0.08	1
412200804_2	412200804	2	0.11	1
412200804_3	412200804	3	0.14	1
412200804_4	412200804	4	0.17	1
412200805_1	412200805	1	0.08	1
412200805_2	412200805	2	0.11	1
412200805_3	412200805	3	0.14	1
412200805_4	412200805	4	0.17	1
412200806_1	412200806	1	0.08	1
412200806_2	412200806	2	0.11	1
412200806_3	412200806	3	0.14	1
412200806_4	412200806	4	0.17	1
412200807_1	412200807	1	0.08	1
412200807_2	412200807	2	0.11	1
412200807_3	412200807	3	0.14	1
412200807_4	412200807	4	0.17	1
412200808_1	412200808	1	0.08	1
412200808_2	412200808	2	0.11	1
412200808_3	412200808	3	0.14	1
412200808_4	412200808	4	0.17	1
412200809_1	412200809	1	0.02	1
412200809_2	412200809	2	0.02	1
412200809_3	412200809	3	0.02	1
412200809_4	412200809	4	0.02	1
412200810_1	412200810	1	0.02	1
412200810_2	412200810	2	0.02	1
412200810_3	412200810	3	0.02	1
412200810_4	412200810	4	0.02	1
412200811_1	412200811	1	0.02	1
412200811_2	412200811	2	0.02	1
412200811_3	412200811	3	0.02	1
412200811_4	412200811	4	0.02	1
412200812_1	412200812	1	0.02	1
412200812_2	412200812	2	0.02	1
412200812_3	412200812	3	0.02	1
412200812_4	412200812	4	0.02	1
412200813_1	412200813	1	0.02	1
412200813_2	412200813	2	0.02	1
412200813_3	412200813	3	0.02	1
412200813_4	412200813	4	0.02	1
412200814_1	412200814	1	0.1	1
412200815_1	412200815	1	0.3	1
412200816_1	412200816	1	112200803;2;0.5;0.4	1
12018002_1	12018002	1	5	1
12018003_1	12018003	1	-0.5	1
314900801_1	314900801	1	0.08	1
314900802_1	314900802	1	0.05	1
314900803_1	314900803	1	0.16	1
314900804_1	314900804	1	0.1	1
312200801_1	312200801	1	0.08	1
312200802_1	312200802	1	0.025	1
312200803_1	312200803	1	0.16	1
312200804_1	312200804	1	0.05	1
314300801_1	314300801	1	0.08	1
314300802_1	314300802	1	0.05	1
314300803_1	314300803	1	0.16	1
314300804_1	314300804	1	0.1	1
315200801_1	315200801	1	0.08	1
315200802_1	315200802	1	0.1	1
315200803_1	315200803	1	0.16	1
315200804_1	315200804	1	0.2	1
313081101_1	313081101	1	0.4	1
413300801_1	413300801	1	0.2;0.35;3;3	1
413300801_2	413300801	2	0.2;0.35;3;3	1
413300801_3	413300801	3	0.2;0.35;3;3	1
413300802_1	413300802	1	0.12	1
413300802_2	413300802	2	0.15	1
413300802_3	413300802	3	0.18	1
413300802_4	413300802	4	0.2	1
413300803_1	413300803	1	-0.25	1
413300804_1	413300804	1	-0.25	1
413300805_1	413300805	1	0.07	1
413300806_1	413300806	1	0.2	1
7100551_1	7100551	1	1	1
7100552_1	7100552	1	0.5	1
7100553_1	7100553	1	0.1	1
7100554_1	7100554	1	0.01;1	1
313300801_1	313300801	1	0.08	1
313300802_1	313300802	1	0.035	1
313300803_1	313300803	1	0.16	1
313300804_1	313300804	1	0.07	1
310400701_1	310400701	1	0.08	1
310400702_1	310400702	1	0.07	1
310400703_1	310400703	1	0.16	1
310400704_1	310400704	1	0.14	1
92001001_1	92001001	1	0.1	1
92001012_1	92001012	1	-0.2	1
92001072_1	92001072	1	0.3	1
92001082_1	92001082	1	92001083;2;0.25;0.25	1
92001103_1	92001103	1	0.01	1
92001122_1	92001122	1	100	1
92001173_1	92001173	1	-0.05	1
92001181_1	92001181	1	0.05	1
92001182_1	92001182	1	2	1
92001192_1	92001192	1	0.15	1
92001202_1	92001202	1	0.1	1
92001213_1	92001213	1	0.3	1
92001162_1	92001162	1	3;0.15	1
92001172_1	92001172	1	3;-0.15	1
92001293_1	92001293	1	0.05	1
92001312_1	92001312	1	0.1	1
92001331_1	92001331	1	2;0.35	1
92001342_1	92001342	1	0.1	1
92001392_1	92001392	1	0.15	1
92001402_1	92001402	1	0.15	1
92001412_1	92001412	1	0.1	1
92001422_1	92001422	1	0.3	1
92001432_1	92001432	1	0.3	1
92001462_1	92001462	1	0.3	1
92001484_1	92001484	1	0.03	1
92001512_1	92001512	1	0.18	1
92001522_1	92001522	1	0.05	1
92001532_1	92001532	1	0.1	1
92001552_1	92001552	1	0.05	1
92001562_1	92001562	1	0.1	1
92001572_1	92001572	1	0.3	1
92001999_1	92001999	1	0.5	1
92001998_1	92001998	1	0.4	1
92001989_1	92001989	1	0.2	1
92001979_1	92001979	1	0.3	1
410401301_1	410401301	1	0.25	1
410401302_1	410401302	1	0.07	1
410401302_2	410401302	2	0.087	1
410401302_3	410401302	3	0.103	1
410401302_4	410401302	4	0.12	1
410401303_1	410401303	1	0.5	1
410401304_1	410401304	1	-0.1	1
410601101_1	410601101	1	-0.15	1
410601101_2	410601101	2	-0.15	1
410601101_3	410601101	3	-0.15	1
410601102_1	410601102	1	0.07	1
410601102_2	410601102	2	0.087	1
410601102_3	410601102	3	0.103	1
410601102_4	410601102	4	0.12	1
410601103_1	410601103	1	0.07	1
410601104_1	410601104	1	0.09	1
310401301_1	310401301	1	0.08	1
310401302_1	310401302	1	0.03	1
310401303_1	310401303	1	0.16	1
310401304_1	310401304	1	0.06	1
311602101_1	311602101	1	-0.3	1
312102101_1	312102101	1	-0.3	1
313241101_1	313241101	1	0.3	1
313251101_1	313251101	1	0.3	1
415300801_1	415300801	1	0.2	1
415300801_2	415300801	2	0.2	1
415300801_3	415300801	3	0.2	1
415300802_1	415300802	1	1;1;5	1
415300802_2	415300802	2	1;1;5	1
415300802_3	415300802	3	1;1;5	1
415300802_4	415300802	4	1;1;5	1
415300803_1	415300803	1	1	1
415300803_2	415300803	2	1	1
415300803_3	415300803	3	1	1
415300803_4	415300803	4	1	1
415300804_1	415300804	1	0.1	1
415300804_2	415300804	2	0.13	1
415300804_3	415300804	3	0.16	1
415300804_4	415300804	4	0.19	1
415300805_1	415300805	1	0.05	1
415300806_1	415300806	1	0.75;0.25	1
415300807_1	415300807	1	0.5;-0.2	1
313241102_1	313241102	1	0.2	1
313251102_1	313251102	1	0.2	1
313081102_1	313081102	1	0.3	1
415100801_1	415100801	1	0.03	1
415100801_2	415100801	2	0.03	1
415100801_3	415100801	3	0.03	1
415100802_1	415100802	1	0.2	1
415100803_1	415100803	1	0.07	1
415100803_2	415100803	2	0.09	1
415100803_3	415100803	3	0.1	1
415100803_4	415100803	4	0.12	1
415100804_1	415100804	1	0.05	1
415100805_1	415100805	1	0.4	1
415000801_1	415000801	1	0.05	1
415000802_1	415000802	1	0.15	1
415000803_1	415000803	1	1	1
415000803_2	415000803	2	1	1
415000803_3	415000803	3	1	1
415000803_4	415000803	4	1	1
415000804_1	415000804	1	0.5;115000810	1
415000804_2	415000804	2	0.5;115000810	1
415000804_3	415000804	3	0.5;115000810	1
415000804_4	415000804	4	0.5;115000810	1
415000805_1	415000805	1	0.06	1
415000805_2	415000805	2	0.078	1
415000805_3	415000805	3	0.093	1
415000805_4	415000805	4	0.108	1
415000806_1	415000806	1	0.05	1
415000807_1	415000807	1	0.2	1
415000808_1	415000808	1	0.2	1
414800801_1	414800801	1	1;1;0.02;4	1
414800801_2	414800801	2	1;1;0.023;4	1
414800801_3	414800801	3	1;1;0.026;4	1
414800801_4	414800801	4	1;1;0.03;4	1
315300801_1	315300801	1	0.08	1
315300802_1	315300802	1	-0.07	1
315300803_1	315300803	1	0.16	1
315300804_1	315300804	1	-0.14	1
315100801_1	315100801	1	0.08	1
315100802_1	315100802	1	0.05	1
315100803_1	315100803	1	0.16	1
315100804_1	315100804	1	0.1	1
315000801_1	315000801	1	0.08	1
315000802_1	315000802	1	-0.07	1
315000803_1	315000803	1	0.16	1
315000804_1	315000804	1	-0.14	1
314800801_1	314800801	1	0.08	1
314800802_1	314800802	1	0.08	1
314800803_1	314800803	1	0.16	1
314800804_1	314800804	1	0.16	1
71001521_1	71001521	1	0.15	1
71001531_1	71001531	1	0.2	1
71001541_1	71001541	1	0.24	1
71001551_1	71001551	1	0.27	1
71001561_1	71001561	1	0.3	1
71001571_1	71001571	1	0.33	1
71001581_1	71001581	1	0.35	1
71001522_1	71001522	1	0.15	1
71001532_1	71001532	1	0.2	1
71001542_1	71001542	1	0.24	1
71001552_1	71001552	1	0.27	1
71001562_1	71001562	1	0.3	1
71001572_1	71001572	1	0.33	1
71001582_1	71001582	1	0.35	1
412202160_1	412202160	1	0.5	1
313081103_1	313081103	1	0.2	1
340401902_1	340401902	1	0.01	1
340401904_1	340401904	1	1;1;0.03;10	1
480300101_1	480300101	1	1	1
480300101_2	480300101	2	1	1
480300101_3	480300101	3	1	1
480300102_1	480300102	1	0.05	1
480300102_2	480300102	2	0.05	1
480300102_3	480300102	3	0.05	1
480300103_1	480300103	1	1.8	1
480300103_2	480300103	2	1.9	1
480300103_3	480300103	3	2	1
480300103_4	480300103	4	2.2	1
480300103_5	480300103	5	1.8	1
480300103_6	480300103	6	1.9	1
480300103_7	480300103	7	2	1
480300103_8	480300103	8	2.2	1
480300103_9	480300103	9	1.8	1
480300103_10	480300103	10	1.9	1
480300103_11	480300103	11	2	1
480300103_12	480300103	12	2.2	1
480300104_1	480300104	1	0.07	1
480300104_2	480300104	2	0.09	1
480300104_3	480300104	3	0.1	1
480300104_4	480300104	4	0.12	1
480300105_1	480300105	1	0.02	1
480300106_1	480300106	1	0.08	1
480300107_1	480300107	1	0.25	1
480300109_1	480300109	1	-0.3	1
480300109_2	480300109	2	-0.3	1
480300109_3	480300109	3	-0.3	1
414600801_1	414600801	1	-0.2	1
414600801_2	414600801	2	-0.2	1
414600801_3	414600801	3	-0.2	1
414600801_4	414600801	4	-0.2	1
414600802_1	414600802	1	0.2;0.35;1;1	1
414600802_2	414600802	2	0.2;0.35;1;1	1
414600802_3	414600802	3	0.2;0.35;1;1	1
414600802_4	414600802	4	0.2;0.35;1;1	1
414600803_1	414600803	1	0.14	1
414600803_2	414600803	2	0.174	1
414600803_3	414600803	3	0.206	1
414600803_4	414600803	4	0.24	1
414600804_1	414600804	1	0.2	1
414600805_1	414600805	1	-0.15	1
414600806_1	414600806	1	0.4	1
414600807_1	414600807	1	0.5;0.2	1
415400801_1	415400801	1	0.005;0.33	1
415400801_2	415400801	2	0.006;0.36	1
415400801_3	415400801	3	0.007;0.39	1
415400801_4	415400801	4	0.008;0.42	1
415400802_1	415400802	1	1	1
415400803_1	415400803	1	1	1
412201154_1	412201154	1	0.05	1
412202156_1	412202156	1	-0.005;0.5	1
412201155_1	412201155	1	0.3	1
315400801_1	315400801	1	0.08	1
315400802_1	315400802	1	0.05	1
315400803_1	315400803	1	0.16	1
315400804_1	315400804	1	0.1	1
420025241_1	420025241	1	0.48	1
420025242_1	420025242	1	0.76	1
420025243_1	420025243	1	1.04	1
420025244_1	420025244	1	1.32	1
420025245_1	420025245	1	1.6	1
420025246_1	420025246	1	2.16	1
420025261_1	420025261	1	0.3	1
420025262_1	420025262	1	0.48	1
420025263_1	420025263	1	0.65	1
420025264_1	420025264	1	0.83	1
420025265_1	420025265	1	1	1
420025266_1	420025266	1	1.35	1
7100208_1	7100208	1	2	1
7100207_1	7100207	1	2	1
7100204_1	7100204	1	0.2	1
7100202_1	7100202	1	1	1
380300101_1	380300101	1	0.08	1
380300102_1	380300102	1	0.03	1
380300103_1	380300103	1	0.16	1
380300104_1	380300104	1	0.06	1
411303168_1	411303168	1	-0.4	1
411501001_1	411501001	1	0.05	1
411501171_1	411501171	1	-0.2	1
412201156_1	412201156	1	0.6	1
314600801_1	314600801	1	0.08	1
314600802_1	314600802	1	0.05	1
314600803_1	314600803	1	0.16	1
314600804_1	314600804	1	0.1	1
313121102_1	313121102	1	0.3	1
313121103_1	313121103	1	0.5	1
311501102_1	311501102	1	0.4	1
313181102_1	313181102	1	0.3	1
412201157_1	412201157	1	0.15	1
411602156_1	411602156	1	-0.2	1
813061152_1	813061152	1	0.25	1
92001650_1	92001650	1	0.05	1
92001660_1	92001660	1	0.05	1
92001670_1	92001670	1	0.05	1
92001681_1	92001681	1	0.05	1
92001720_1	92001720	1	0.35	1
92001721_1	92001721	1	0.35	1
920018811_1	920018811	1	0.15	1
920017721_1	920017721	1	0.15	1
920017811_1	920017811	1	0.15	1
920017911_1	920017911	1	6;4;1;-0.15	1
920018021_1	920018021	1	92001802;1;1;0.3	1
920018121_1	920018121	1	0.3	1
920018221_1	920018221	1	0.1	1
920018321_1	920018321	1	0.15	1
920018421_1	920018421	1	1	1
920018541_1	920018541	1	92001855;1;1;0.5	1
920018621_1	920018621	1	1	1
920018721_1	920018721	1	92001872;1;1;0.3	1
121774840_1	121774840	1	0.8	1
121774851_1	121774851	1	0.08	1
92002022_1	92002022	1	0.1;92002021	1
92002023_1	92002023	1	0.1;92002021	1
92002024_1	92002024	1	0.1;92002021	1
92001730_1	92001730	1	5	1
92001932_1	92001932	1	0.15	1
92001254_1	92001254	1	0.1	1
813111152_1	813111152	1	0.2	1
813111153_1	813111153	1	0.4	1
313121104_1	313121104	1	0.2	1
313121105_1	313121105	1	0.4	1
813071153_1	813071153	1	0.4	1
910076511_1	910076511	1	0.15	1
411501172_1	411501172	1	0.3	1
440224101_1	440224101	1	10402243;1;1;0.2	1
440224102_1	440224102	1	0.05	1
413800101_1	413800101	1	0.33	1
413800101_2	413800101	2	0.5	1
413800101_3	413800101	3	0.67	1
413800102_1	413800102	1	0.6;9999;3;3	1
413800102_2	413800102	2	0.63;9999;3;3	1
413800102_3	413800102	3	0.67;9999;3;3	1
413800102_4	413800102	4	0.75;9999;3;3	1
413800102_9	413800102	9	0.6;9999;3;3	1
413800102_10	413800102	10	0.63;9999;3;3	1
413800102_11	413800102	11	0.67;9999;3;3	1
413800102_12	413800102	12	0.75;9999;3;3	1
413800103_1	413800103	1	0.15	1
413800103_2	413800103	2	0.17	1
413800103_3	413800103	3	0.19	1
413800103_4	413800103	4	0.21	1
413800103_9	413800103	9	0.15	1
413800103_10	413800103	10	0.17	1
413800103_11	413800103	11	0.19	1
413800103_12	413800103	12	0.21	1
413800104_1	413800104	1	0.15	1
413800104_2	413800104	2	0.17	1
413800104_3	413800104	3	0.19	1
413800104_4	413800104	4	0.21	1
413800104_9	413800104	9	0.15	1
413800104_10	413800104	10	0.17	1
413800104_11	413800104	11	0.19	1
413800104_12	413800104	12	0.21	1
413800107_1	413800107	1	0.06	1
413800107_2	413800107	2	0.073	1
413800107_3	413800107	3	0.087	1
413800107_4	413800107	4	0.1	1
413800108_1	413800108	1	0.3	1
413800109_1	413800109	1	113800109;3;1;1;1	1
413800109_2	413800109	2	113800109;3;1;1;1	1
413800109_3	413800109	3	113800109;3;1;1;1	1
413800109_4	413800109	4	113800109;3;1;1;1	1
413800109_9	413800109	9	113800109;3;1;1;1	1
413800109_10	413800109	10	113800109;3;1;1;1	1
413800109_11	413800109	11	113800109;3;1;1;1	1
413800109_12	413800109	12	113800109;3;1;1;1	1
415900801_1	415900801	1	0.04	1
415900801_2	415900801	1	0.04	1
415900801_3	415900801	1	0.04	1
415900802_1	415900802	1	0	1
415900802_2	415900802	1	0	1
415900802_3	415900802	1	0	1
415900803_1	415900803	1	-0.25	1
415900803_2	415900803	1	-0.35	1
415900803_3	415900803	1	-0.4	1
415900804_1	415900804	1	-0.25	1
415900804_2	415900804	1	-0.35	1
415900804_3	415900804	1	-0.4	1
415900805_1	415900805	1	-0.25	1
415900805_2	415900805	1	-0.35	1
415900805_3	415900805	1	-0.4	1
415900806_1	415900806	1	-0.3	1
