index	skillId	star	effectConditionPara1	effectConditionPara2	effectConditionPara3	effectConditionPara4	effectConditionPara5	effectConditionPara6	effectConditionPara7	stackTime1	stackTime2	stackTime3	stackTime4	stackTime5	stackTime6	stackTime7	cd	disAtkNum	status
571015002_1	571015002	1								1	1	1	1	1	1	1			1
8010116_1	8010116	1								1	1	1	1	1	1	1			1
8010117_1	8010117	1								1	1	1	1	1	1	1			1
591055001_1	591055001	1								1	1	1	1	1	1	1			1
521042003_1	521042003	1								1	1	1	1	1	1	1			1
514017003_1	514017003	1								1	1	1	1	1	1	1			1
524017003_1	524017003	1								1	1	1	1	1	1	1			1
534017004_1	534017004	1								1	1	1	1	1	1	1			1
574017003_1	574017003	1								1	1	1	1	1	1	1			1
521053003_1	521053003	1								1	1	1	1	1	1	1			1
571053003_1	571053003	1								1	1	1	1	1	1	1			1
591015001_1	591015001	1								1	1	1	1	1	1	1			1
1010050_1	1010050	1								1	1	1	1	1	1	1			1
41127001_1	41127001	1								1	1	1	1	1	1	1			1
41127001_2	41127001	2								1	1	1	1	1	1	1			1
41127001_3	41127001	3								1	1	1	1	1	1	1			1
42127001_1	42127001	1								1	1	1	1	1	1	1			1
42127001_2	42127001	2								1	1	1	1	1	1	1			1
42127001_3	42127001	3								1	1	1	1	1	1	1			1
43127001_1	43127001	1				4,1				1	1	1	1	1	1	1			1
43127001_2	43127001	2				4,1				1	1	1	1	1	1	1			1
43127001_3	43127001	3				4,1				1	1	1	1	1	1	1			1
43127001_4	43127001	4				4,1				1	1	1	1	1	1	1			1
44802008_1	44802008	1								1	1	1	1	1	1	1			1
44802008_2	44802008	2								1	1	1	1	1	1	1			1
44802008_3	44802008	3								1	1	1	1	1	1	1			1
45802008_1	45802008	1								1	1	1	1	1	1	1			1
45802008_2	45802008	2								1	1	1	1	1	1	1			1
45802008_3	45802008	3								1	1	1	1	1	1	1			1
46802008_1	46802008	1								1	1	1	1	1	1	1			1
46802008_2	46802008	2								1	1	1	1	1	1	1			1
46802008_3	46802008	3								1	1	1	1	1	1	1			1
46802008_4	46802008	4								1	1	1	1	1	1	1			1
8010118_1	8010118	1								1	1	3	1	1	1	1			1
8010119_1	8010119	1								1	1	3	1	1	1	1			1
521020004_1	521020004	1								1	1	1	1	1	1	1			1
534020003_1	534020003	1								1	1	1	1	1	1	1			1
44127001_1	44127001	1								1	1	1	1	1	1	1			1
44127001_2	44127001	2								1	1	1	1	1	1	1			1
44127001_3	44127001	3								1	1	1	1	1	1	1			1
44127001_4	44127001	4								1	1	1	1	1	1	1			1
521009002_1	521009002	1								1	1	1	1	1	1	1			1
8010120_1	8010120	1								1	1	1	1	1	1	1			1
524020003_1	524020003	1								1	1	1	1	1	1	1			1
574020003_1	574020003	1								1	1	1	1	1	1	1			1
524043003_1	524043003	1								1	1	1	1	1	1	1			1
514043002_1	514043002	1								1	1	1	1	1	1	1			1
8010121_1	8010121	1								1	1	1	1	1	1	1			1
41136008_1	41136008	1								1	1	1	1	1	1	1			1
41136008_2	41136008	2								1	1	1	1	1	1	1			1
41136008_3	41136008	3								1	1	1	1	1	1	1			1
42136008_1	42136008	1				313600801,0	313600805,0			1	1	1	1	1	1	1			1
42136008_2	42136008	2				313600801,0	313600805,0			1	1	1	1	1	1	1			1
42136008_3	42136008	3				313600801,0	313600805,0			1	1	1	1	1	1	1			1
43136008_1	43136008	1								1	1	1	1	1	1	1			1
43136008_2	43136008	2								1	1	1	1	1	1	1			1
43136008_3	43136008	3								1	1	1	1	1	1	1			1
43136008_4	43136008	4								1	1	1	1	1	1	1			1
44136008_1	44136008	1								1	1	1	1	1	1	1			1
44136008_2	44136008	2								1	1	1	1	1	1	1			1
44136008_3	44136008	3								1	1	1	1	1	1	1			1
44136008_4	44136008	4								1	1	1	1	1	1	1			1
8010122_1	8010122	1								1	1	1	1	1	1	1			1
8010123_1	8010123	1								1	1	1	1	1	1	1			1
544003002_1	544003002	1								1	1	1	1	1	1	1			1
514003002_1	514003002	1								1	1	1	1	1	1	1			1
521004002_1	521004002	1								1	1	1	1	1	1	1			1
521003002_1	521003002	1								1	1	1	1	1	1	1			1
521016003_1	521016003	1								1	1	1	1	1	1	1			1
8010124_1	8010124	1								1	1	1	1	1	1	1			1
1010042_1	1010042	1								1	1	1	1	1	1	1			1
44104016_1	44104016	1								3	1	1	1	1	1	1			1
44104016_2	44104016	2								3	1	1	1	1	1	1			1
44104016_3	44104016	3								3	1	1	1	1	1	1			1
521015003_1	521015003	1								1	1	1	1	1	1	1			1
8010125_1	8010125	1								1	1	1	1	1	1	1			1
8010126_1	8010126	1								1	1	1	1	1	1	1			1
91010017_1	91010017	1								1	1	1	1	1	1	1			1
511067001_1	511067001	1								1	1	1	1	1	1	1			1
521067001_1	521067001	1								1	1	1	1	1	1	1			1
531067001_1	531067001	1								1	1	1	1	1	1	1			1
511068001_1	511068001	1								1	1	1	1	1	1	1			1
521068001_1	521068001	1								1	1	1	1	1	1	1			1
531068001_1	531068001	1								1	1	1	1	1	1	1			1
511069001_1	511069001	1								1	1	1	1	1	1	1			1
521069001_1	521069001	1								1	1	1	1	1	1	1			1
531069001_1	531069001	1								1	1	1	1	1	1	1			1
511070001_1	511070001	1								1	1	1	1	1	1	1			1
521070001_1	521070001	1								1	1	1	1	1	1	1			1
531070001_1	531070001	1								1	1	1	1	1	1	1			1
514048001_1	514048001	1								1	1	1	1	1	1	1			1
524048001_1	524048001	1								1	1	1	1	1	1	1			1
534048001_1	534048001	1								1	1	1	1	1	1	1			1
544048001_1	544048001	1								1	1	1	1	1	1	1			1
8010127_1	8010127	1								1	1	1	1	1	1	1			1
8010128_1	8010128	1								1	1	1	1	1	1	1			1
9008_1	9008	1								1	1	1	1	1	1	1			1
9009_1	9009	1								1	1	1	1	1	1	1			1
9010_1	9010	1								1	1	1	1	1	1	1			1
41144001_1	41144001	1								1	1	1	1	1	1	1			1
41144001_2	41144001	2								1	1	1	1	1	1	1			1
41144001_3	41144001	3								1	1	1	1	1	1	1			1
42144001_1	42144001	1								1	1	1	1	1	1	1			1
42144001_2	42144001	2								1	1	1	1	1	1	1			1
42144001_3	42144001	3								1	1	1	1	1	1	1			1
43144001_1	43144001	1		114400116,0						1	1	1	1	1	1	1			1
43144001_2	43144001	2		114400116,0						1	1	1	1	1	1	1			1
43144001_3	43144001	3		114400116,0						1	1	1	1	1	1	1			1
43144001_4	43144001	4		114400116,0						1	1	1	1	1	1	1			1
44144001_1	44144001	1								1	1	1	1	1	1	1			1
44144001_2	44144001	2								1	1	1	1	1	1	1			1
44144001_3	44144001	3								1	1	1	1	1	1	1			1
45144001_1	45144001	1								1	1	1	1	1	1	1			1
45144001_2	45144001	2								1	1	1	1	1	1	1			1
45144001_3	45144001	3								1	1	1	1	1	1	1			1
41144008_1	41144008	1								1	1	1	1	1	1	1			1
41144008_2	41144008	2								1	1	1	1	1	1	1			1
41144008_3	41144008	3								1	1	1	1	1	1	1			1
42144008_1	42144008	1								1	1	1	1	1	1	1			1
42144008_2	42144008	2								1	1	1	1	1	1	1			1
42144008_3	42144008	3								1	1	1	1	1	1	1			1
43144008_1	43144008	1								1	1	1	1	1	1	1			1
43144008_2	43144008	2								1	1	1	1	1	1	1			1
43144008_3	43144008	3								1	1	1	1	1	1	1			1
43144008_4	43144008	4								1	1	1	1	1	1	1			1
8010129_1	8010129	1								1	1	1	1	1	1	1			1
8010130_1	8010130	1								1	1	1	1	1	1	1			1
41804008_1	41804008	1								1	1	1	1	1	1	1			1
41804008_2	41804008	2								1	1	1	1	1	1	1			1
41804008_3	41804008	3								1	1	1	1	1	1	1			1
42804008_1	42804008	1								1	1	1	1	1	1	1			1
42804008_2	42804008	2								1	1	1	1	1	1	1			1
42804008_3	42804008	3								1	1	1	1	1	1	1			1
43804008_1	43804008	1								1	1	1	1	1	1	1			1
43804008_2	43804008	2								1	1	1	1	1	1	1			1
43804008_3	43804008	3								1	1	1	1	1	1	1			1
43804008_4	43804008	4								1	1	1	1	1	1	1			1
44804008_1	44804008	1								1	1	1	1	1	1	1			1
44804008_2	44804008	2								1	1	1	1	1	1	1			1
44804008_3	44804008	3								1	1	1	1	1	1	1			1
41805008_1	41805008	1								1	1	1	1	1	1	1			1
41805008_2	41805008	2								1	1	1	1	1	1	1			1
41805008_3	41805008	3								1	1	1	1	1	1	1			1
42805008_1	42805008	1								1	1	1	1	1	1	1			1
42805008_2	42805008	2								1	1	1	1	1	1	1			1
42805008_3	42805008	3								1	1	1	1	1	1	1			1
43805008_1	43805008	1								1	1	1	1	1	1	1			1
43805008_2	43805008	2								1	1	1	1	1	1	1			1
43805008_3	43805008	3								1	1	1	1	1	1	1			1
43805008_4	43805008	4								1	1	1	1	1	1	1			1
41806008_1	41806008	1								1	1	1	1	1	1	1			1
41806008_2	41806008	2								1	1	1	1	1	1	1			1
41806008_3	41806008	3								1	1	1	1	1	1	1			1
42806008_1	42806008	1								1	1	1	1	1	1	1			1
42806008_2	42806008	2								1	1	1	1	1	1	1			1
42806008_3	42806008	3								1	1	1	1	1	1	1			1
43806008_1	43806008	1								1	1	1	1	1	1	1			1
43806008_2	43806008	2								1	1	1	1	1	1	1			1
43806008_3	43806008	3								1	1	1	1	1	1	1			1
43806008_4	43806008	4								1	1	1	1	1	1	1			1
514037002_1	514037002	1								1	1	1	1	1	1	1			1
524037004_1	524037004	1								1	1	1	1	1	1	1			1
534037003_1	534037003	1								1	1	1	1	1	1	1			1
574037002_1	574037002	1								1	1	1	1	1	1	1			1
1010051_1	1010051	1								1	1	1	1	1	1	1			1
1010052_1	1010052	1								1	1	1	1	1	1	1			1
1010053_1	1010053	1								1	1	1	1	1	1	1			1
8010131_1	8010131	1								1	1	1	1	1	1	1			1
8010132_1	8010132	1								1	1	1	1	1	1	1			1
41129002_1	41129002	1								1	1	1	1	1	1	1			1
41129002_2	41129002	2								1	1	1	1	1	1	1			1
41129002_3	41129002	3								1	1	1	1	1	1	1			1
42129002_1	42129002	1								1	1	1	1	1	1	1			1
42129002_2	42129002	2								1	1	1	1	1	1	1			1
42129002_3	42129002	3								1	1	1	1	1	1	1			1
43129002_1	43129002	1								1	1	1	1	1	1	1			1
43129002_2	43129002	2								1	1	1	1	1	1	1			1
43129002_3	43129002	3								1	1	1	1	1	1	1			1
43129002_4	43129002	4								1	1	1	1	1	1	1			1
43129002_5	43129002	5								1	1	1	1	1	1	1			1
43129002_6	43129002	6								1	1	1	1	1	1	1			1
41141008_1	41141008	1								1	1	1	1	1	1	1			1
41141008_2	41141008	2								1	1	1	1	1	1	1			1
41141008_3	41141008	3								1	1	1	1	1	1	1			1
42141008_1	42141008	1								1	1	1	1	1	1	1			1
42141008_2	42141008	2								1	1	1	1	1	1	1			1
42141008_3	42141008	3								1	1	1	1	1	1	1			1
43141008_1	43141008	1								1	1	1	1	1	1	1			1
43141008_2	43141008	2								1	1	1	1	1	1	1			1
43141008_3	43141008	3								1	1	1	1	1	1	1			1
43141008_4	43141008	4								1	1	1	1	1	1	1			1
43141008_5	43141008	5								1	1	1	1	1	1	1			1
43141008_6	43141008	6								1	1	1	1	1	1	1			1
41403701_1	41403701	1								1	1	1	1	1	1	1			1
41403702_1	41403702	1								1	1	1	1	1	1	1			1
41403703_1	41403703	1								1	1	1	1	1	1	1			1
41403704_1	41403704	1								1	1	1	1	1	1	1			1
41403705_1	41403705	1								1	1	1	1	1	1	1			1
41403706_1	41403706	1								1	1	1	1	1	1	1			1
534037004_1	534037004	1								1	1	1	1	1	1	1			1
41403711_1	41403711	1								1	1	1	1	1	1	1			1
41403712_1	41403712	1								1	1	1	1	1	1	1			1
41403713_1	41403713	1								1	1	1	1	1	1	1			1
41403714_1	41403714	1								1	1	1	1	1	1	1			1
41403715_1	41403715	1								1	1	1	1	1	1	1			1
41403716_1	41403716	1								1	1	1	1	1	1	1			1
41403717_1	41403717	1								1	1	1	1	1	1	1			1
41403718_1	41403718	1								1	1	1	1	1	1	1			1
571103002_1	571103002	1								1	1	1	1	1	1	1			1
1010054_1	1010054	1								1	1	1	1	1	1	1			1
534025002_1	534025002	1								1	1	1	1	1	1	1			1
41120008_1	41120008	1								1	1	1	1	1	1	1			1
41120008_2	41120008	2								1	1	1	1	1	1	1			1
41120008_3	41120008	3								1	1	1	1	1	1	1			1
42120008_1	42120008	1								1	1	1	1	1	1	1			1
42120008_2	42120008	2								1	1	1	1	1	1	1			1
42120008_3	42120008	3								1	1	1	1	1	1	1			1
43120008_1	43120008	1								1	1	1	1	1	1	1			1
43120008_2	43120008	2								1	1	1	1	1	1	1			1
43120008_3	43120008	3								1	1	1	1	1	1	1			1
43120008_4	43120008	4								1	1	1	1	1	1	1			1
43120008_5	43120008	5								1	1	1	1	1	1	1			1
43120008_6	43120008	6								1	1	1	1	1	1	1			1
8010133_1	8010133	1								1	1	1	1	1	1	1			1
8010134_1	8010134	1								1	1	1	1	1	1	1			1
1010035_1	1010035	1								1	1	1	1	1	1	1			1
41125008_1	41125008	1								1	1	1	1	1	1	1			1
41125008_2	41125008	2								1	1	1	1	1	1	1			1
41125008_3	41125008	3								1	1	1	1	1	1	1			1
42125008_1	42125008	1								1	1	1	1	1	1	1			1
42125008_2	42125008	2								1	1	1	1	1	1	1			1
42125008_3	42125008	3								1	1	2	1	1	1	1			1
43125008_1	43125008	1								1	1	1	1	1	1	1			1
43125008_2	43125008	2								1	1	1	1	1	1	1			1
43125008_3	43125008	3								1	1	1	1	1	1	1			1
43125008_4	43125008	4								1	1	1	1	1	1	1			1
41119008_1	41119008	1								1	1	1	1	1	1	1			1
41119008_2	41119008	2								1	1	2	1	1	1	1			1
41119008_3	41119008	3								1	1	4	1	1	1	1			1
42119008_1	42119008	1				111900805,0				1	1	1	1	1	1	1			1
42119008_2	42119008	2				111900805,0				1	1	1	1	1	1	1			1
42119008_3	42119008	3				111900805,0				1	1	1	1	1	1	1			1
43119008_1	43119008	1								1	1	1	1	1	1	1			1
43119008_2	43119008	2								1	1	1	1	1	1	1			1
43119008_3	43119008	3								1	1	1	1	1	1	1			1
43119008_4	43119008	4								1	1	1	1	1	1	1			1
8010135_1	8010135	1								1	1	1	1	1	1	1			1
8010136_1	8010136	1								1	1	1	1	1	1	1			1
8010137_1	8010137	1								1	1	1	1	1	1	1			1
8010138_1	8010138	1								1	1	1	1	1	1	1			1
514003003_1	514003003	1								1	1	1	1	1	1	1			1
41133008_1	41133008	1								1	1	1	1	1	1	1			1
41133008_2	41133008	2								1	1	1	1	1	1	1			1
41133008_3	41133008	3								1	1	1	1	1	1	1			1
42133008_1	42133008	1								1	1	1	1	1	1	1			1
42133008_2	42133008	2								1	1	1	1	1	1	1			1
42133008_3	42133008	3								1	1	1	1	1	1	1			1
43133008_1	43133008	1								1	1	1	1	1	1	1			1
43133008_2	43133008	2								1	1	1	1	1	1	1			1
43133008_3	43133008	3								1	1	1	1	1	1	1			1
43133008_4	43133008	4								1	1	1	1	1	1	1			1
44133008_1	44133008	1								1	1	1	1	1	1	1			1
44133008_2	44133008	2								1	1	1	1	1	1	1			1
44133008_3	44133008	3								1	1	1	1	1	1	1			1
41104007_1	41104007	1								1	1	1	1	1	1	1			1
41104007_2	41104007	2								1	1	2	1	1	1	1			1
41104007_3	41104007	3								1	1	4	1	1	1	1			1
42104007_1	42104007	1								1	1	1	1	1	1	1			1
42104007_2	42104007	2								1	1	1	1	1	1	1			1
42104007_3	42104007	3								1	1	1	1	1	1	1			1
43104007_1	43104007	1								1	1	1	1	1	1	1			1
43104007_2	43104007	2								1	1	1	1	1	1	1			1
43104007_3	43104007	3								1	1	1	1	1	1	1			1
43104007_4	43104007	4								1	1	1	1	1	1	1			1
44123008_1	44123008	1			112300801,0					1	1	1	1	1	1	1			1
44123008_2	44123008	2			112300801,0					1	1	1	1	1	1	1			1
44123008_3	44123008	3			112300801,0					1	1	1	1	1	1	1			1
44123008_4	44123008	4			112300801,0					1	1	1	1	1	1	1			1
1010055_1	1010055	1								1	1	1	1	1	1	1			1
44104007_1	44104007	1								1	1	1	1	1	1	1			1
44104007_2	44104007	2								1	1	1	1	1	1	1			1
44104007_3	44104007	3								1	1	1	1	1	1	1			1
44104007_4	44104007	4								1	1	1	1	1	1	1			1
41103003_1	41103003	1		110300309,0						1	1	1	1	1	1	1			1
41103003_2	41103003	2		110300309,0						1	1	1	1	1	1	1			1
41103003_3	41103003	3		110300309,0						1	1	1	1	1	1	1			1
42103003_1	42103003	1								1	1	1	1	1	1	1			1
42103003_2	42103003	2								1	1	1	1	1	1	1			1
42103003_3	42103003	3								1	1	1	1	1	1	1			1
43103003_1	43103003	1								1	1	1	1	1	1	1			1
43103003_2	43103003	2								1	1	1	1	1	1	1			1
43103003_3	43103003	3								1	1	1	1	1	1	1			1
43103003_4	43103003	4								1	1	1	1	1	1	1			1
8010139_1	8010139	1								1	1	1	1	1	1	1			1
8010140_1	8010140	1								1	1	1	1	1	1	1			1
514047002_1	514047002	1								1	1	1	1	1	1	1			1
514046002_1	514046002	1			104046002,0					1	1	1	1	1	1	1			1
41103017_1	41103017	1								1	1	1	1	1	1	1			1
41103017_2	41103017	2								1	1	1	1	1	1	1			1
41103017_3	41103017	3								1	1	1	1	1	1	1			1
42103017_1	42103017	1								1	1	1	1	1	1	1			1
42103017_2	42103017	2								1	1	1	1	1	1	1			1
42103017_3	42103017	3								1	1	1	1	1	1	1			1
43103017_1	43103017	1		110301707,0						1	1	1	1	1	1	1			1
43103017_2	43103017	2		110301707,0						1	1	1	1	1	1	1			1
43103017_3	43103017	3		110301707,0						1	1	1	1	1	1	1			1
43103017_4	43103017	4		110301707,0						1	1	1	1	1	1	1			1
44103017_1	44103017	1		110301707,0						1	1	1	1	1	1	1			1
44103017_2	44103017	2		110301707,0						1	1	1	1	1	1	1			1
44103017_3	44103017	3		110301707,0						1	1	1	1	1	1	1			1
44103017_4	44103017	4		110301707,0						1	1	1	1	1	1	1			1
41101012_1	41101012	1		110101204,0						1	1	1	1	1	1	1			1
41101012_2	41101012	2		110101204,0						1	1	1	1	1	1	1			1
41101012_3	41101012	3		110101204,0						1	1	1	1	1	1	1			1
42101012_1	42101012	1								1	1	1	1	1	1	1			1
42101012_2	42101012	2								1	1	1	1	1	1	1			1
42101012_3	42101012	3								1	1	1	1	1	1	1			1
43101012_1	43101012	1		110101204,0						1	1	1	1	1	1	1			1
43101012_2	43101012	2		110101204,0						1	1	1	1	1	1	1			1
43101012_3	43101012	3		110101204,0						1	1	1	1	1	1	1			1
43101012_4	43101012	4		110101204,0						1	1	1	1	1	1	1			1
41102018_1	41102018	1								1	1	1	1	1	1	1			1
41102018_2	41102018	2								1	1	1	1	1	1	1			1
41102018_3	41102018	3								1	1	1	1	1	1	1			1
42102018_1	42102018	1								1	1	1	1	1	1	1			1
42102018_2	42102018	2								1	1	1	1	1	1	1			1
42102018_3	42102018	3								1	1	1	1	1	1	1			1
43102018_1	43102018	1								1	1	1	1	1	1	1			1
43102018_2	43102018	2								1	1	1	1	1	1	1			1
43102018_3	43102018	3								1	1	1	1	1	1	1			1
43102018_4	43102018	4								1	1	1	1	1	1	1			1
41104009_1	41104009	1								1	1	1	1	1	1	1			1
41104009_2	41104009	2								1	1	1	1	1	1	1			1
41104009_3	41104009	3								1	1	1	1	1	1	1			1
42104009_1	42104009	1								1	1	1	1	1	1	1			1
42104009_2	42104009	2								1	1	1	1	1	1	1			1
42104009_3	42104009	3								1	1	1	1	1	1	1			1
43104009_1	43104009	1								1	1	1	1	1	1	1			1
43104009_2	43104009	2								1	1	1	1	1	1	1			1
43104009_3	43104009	3								1	1	1	1	1	1	1			1
43104009_4	43104009	4								1	1	1	1	1	1	1			1
8010141_1	8010141	1								1	1	1	1	1	1	1			1
41139008_1	41139008	1								1	1	1	1	1	1	1			1
41139008_2	41139008	2								1	1	1	1	1	1	1			1
41139008_3	41139008	3								1	1	1	1	1	1	1			1
42139008_1	42139008	1								1	1	1	1	1	1	1			1
42139008_2	42139008	2								1	1	1	1	1	1	1			1
42139008_3	42139008	3								1	1	1	1	1	1	1			1
43139008_1	43139008	1								1	1	1	1	1	1	1			1
43139008_2	43139008	2								1	1	1	1	1	1	1			1
43139008_3	43139008	3								1	1	1	1	1	1	1			1
43139008_4	43139008	4								1	1	1	1	1	1	1			1
43139008_5	43139008	5								1	1	1	1	1	1	1			1
43139008_6	43139008	6								1	1	1	1	1	1	1			1
44139008_1	44139008	1								1	1	1	1	1	1	1			1
44139008_2	44139008	2								1	1	1	1	1	1	1			1
44139008_3	44139008	3								1	1	1	1	1	1	1			1
45139008_1	45139008	1		13900815,0						1	1	1	1	1	1	1			1
45139008_2	45139008	2		13900815,0						1	1	1	1	1	1	1			1
45139008_3	45139008	3		13900815,0						1	1	1	1	1	1	1			1
46139008_1	46139008	1								1	1	1	1	1	1	1			1
46139008_2	46139008	2								1	1	1	1	1	1	1			1
46139008_3	46139008	3								1	1	1	1	1	1	1			1
41143008_1	41143008	1								1	1	1	1	1	1	1			1
41143008_2	41143008	2								1	1	1	1	1	1	1			1
41143008_3	41143008	3								1	1	1	1	1	1	1			1
42143008_1	42143008	1								1	1	1	1	1	1	1			1
42143008_2	42143008	2								1	1	2	1	1	1	1			1
42143008_3	42143008	3								1	1	2	1	1	1	1			1
43143008_1	43143008	1								1	1	1	1	1	1	1			1
43143008_2	43143008	2								1	1	1	1	1	1	1			1
43143008_3	43143008	3								1	1	1	1	1	1	1			1
43143008_4	43143008	4								1	1	1	1	1	1	1			1
44143008_1	44143008	1								1	1	1	1	1	1	1			1
44143008_2	44143008	2								1	1	1	1	1	1	1			1
44143008_3	44143008	3								1	1	1	1	1	1	1			1
44143008_4	44143008	4								1	1	1	1	1	1	1			1
45143008_1	45143008	1								1	1	1	1	1	1	1			1
45143008_2	45143008	2								1	1	2	1	1	1	1			1
45143008_3	45143008	3								1	1	2	1	1	1	1			1
41122008_1	41122008	1								1	1	1	1	1	1	1			1
41122008_2	41122008	2								1	1	1	1	1	1	1			1
41122008_3	41122008	3								1	1	1	1	1	1	1			1
42122008_1	42122008	1								1	1	1	1	1	1	1			1
42122008_2	42122008	2								1	1	1	1	1	1	1			1
42122008_3	42122008	3								1	1	1	1	1	1	1			1
43122008_1	43122008	1								1	1	1	1	1	1	1			1
43122008_2	43122008	2								1	1	1	1	1	1	1			1
43122008_3	43122008	3								1	1	1	1	1	1	1			1
43122008_4	43122008	4								1	1	1	1	1	1	1			1
44122008_1	44122008	1								1	1	1	1	1	1	1			1
44122008_2	44122008	2								1	1	1	1	1	1	1			1
44122008_3	44122008	3								1	1	1	1	1	1	1			1
45122008_1	45122008	1								1	1	1	1	1	1	1			1
45122008_2	45122008	2								1	1	1	1	1	1	1			1
45122008_3	45122008	3								1	1	1	1	1	1	1			1
46122008_1	46122008	1								1	1	1	1	1	1	1			1
46122008_2	46122008	2								1	1	1	1	1	1	1			1
46122008_3	46122008	3								1	1	1	1	1	1	1			1
594030001_1	594030001	1								1	1	1	1	1	1	1			1
584030001_1	584030001	1								1	1	1	1	1	1	1			1
8010142_1	8010142	1								1	1	1	1	1	1	1			1
8010143_1	8010143	1								1	1	1	1	1	1	1			1
1010056_1	1010056	1								1	1	1	1	1	1	1			1
1010057_1	1010057	1								1	1	1	1	1	1	1			1
1010058_1	1010058	1								1	1	1	1	1	1	1			1
8010144_1	8010144	1								1	1	1	1	1	1	1			1
8010145_1	8010145	1								1	1	1	1	1	1	1			1
41149008_1	41149008	1								1	1	1	1	1	1	1			1
41149008_2	41149008	2								1	1	1	1	1	1	1			1
41149008_3	41149008	3								1	1	1	1	1	1	1			1
42149008_1	42149008	1								1	1	1	1	1	1	1			1
42149008_2	42149008	2								1	1	1	1	1	1	1			1
42149008_3	42149008	3								1	1	1	1	1	1	1			1
43149008_1	43149008	1								1	1	2	1	1	1	1			1
43149008_2	43149008	2								1	1	2	1	1	1	1			1
43149008_3	43149008	3								1	1	2	1	1	1	1			1
43149008_4	43149008	4								1	1	2	1	1	1	1			1
41152008_1	41152008	1								1	1	1	1	1	1	1			1
41152008_2	41152008	2								1	1	1	1	1	1	1			1
41152008_3	41152008	3								1	1	2	1	1	1	1			1
42152008_1	42152008	1								1	1	1	1	1	1	1			1
42152008_2	42152008	2								1	1	1	1	1	1	1			1
42152008_3	42152008	3								1	1	1	1	1	1	1			1
43152008_1	43152008	1								1	1	1	1	1	1	1			1
43152008_2	43152008	2								1	1	1	1	1	1	1			1
43152008_3	43152008	3								1	1	1	1	1	1	1			1
43152008_4	43152008	4								1	1	1	1	1	1	1			1
44152008_1	44152008	1								1	1	1	1	1	1	1			1
44152008_2	44152008	2								1	1	1	1	1	1	1			1
44152008_3	44152008	3								1	1	1	1	1	1	1			1
511071001_1	511071001	1								1	1	1	1	1	1	1			1
511071002_1	511071002	1								1	1	1	1	1	1	1			1
511071003_1	511071003	1								1	1	1	1	1	1	1			1
511073001_1	511073001	1								1	1	1	1	1	1	1			1
511073002_1	511073002	1								1	1	1	1	1	1	1			1
511073003_1	511073003	1								1	1	1	1	1	1	1			1
511072001_1	511072001	1								1	1	1	1	1	1	1			1
511072002_1	511072002	1								1	1	1	1	1	1	1			1
511072003_1	511072003	1								1	1	1	1	1	1	1			1
511074001_1	511074001	1								1	1	1	1	1	1	1			1
511074002_1	511074002	1								1	1	1	1	1	1	1			1
511074003_1	511074003	1								1	1	1	1	1	1	1			1
8010146_1	8010146	1								1	1	1	1	1	1	1			1
8010147_1	8010147	1								1	1	1	1	1	1	1			1
8010148_1	8010148	1								1	1	1	1	1	1	1			1
8010149_1	8010149	1								1	1	1	1	1	1	1			1
8010150_1	8010150	1								1	1	1	1	1	1	1			1
8010151_1	8010151	1								1	1	1	1	1	1	1			1
518013001_1	518013001	1								1	1	1	1	1	1	1			1
528013001_1	528013001	1								1	1	1	1	1	1	1			1
538013001_1	538013001	1								1	1	1	1	1	1	1			1
8010152_1	8010152	1								1	1	1	1	1	1	1			1
8010153_1	8010153	1								1	1	1	1	1	1	1			1
514024001_1	514024001	1								1	1	1	1	1	1	1			1
524024001_1	524024001	1								1	1	1	1	1	1	1			1
534024001_1	534024001	1								1	1	1	1	1	1	1			1
544024001_1	544024001	1	0							1	1	1	1	1	1	1			1
8010154_1	8010154	1								1	1	1	1	1	1	1			1
9010017_1	9010017	1								1	1	1	1	1	1	1			1
8010155_1	8010155	1								1	1	1	1	1	1	1			1
41104013_1	41104013	1								1	1	1	1	1	1	1			1
41104013_2	41104013	2								1	1	1	1	1	1	1			1
41104013_3	41104013	3								1	1	1	1	1	1	1			1
42104013_1	42104013	1								1	1	1	1	1	1	1			1
42104013_2	42104013	2								1	1	1	1	1	1	1			1
42104013_3	42104013	3								1	1	1	1	1	1	1			1
43104013_1	43104013	1		3						1	1	1	1	1	1	1			1
43104013_2	43104013	2		3						1	1	1	1	1	1	1			1
43104013_3	43104013	3		3						1	1	1	1	1	1	1			1
43104013_4	43104013	4		3						1	1	1	1	1	1	1			1
44104013_1	44104013	1		3						1	1	1	1	1	1	1			1
44104013_2	44104013	2		3						1	1	1	1	1	1	1			1
44104013_3	44104013	3		3						1	1	1	1	1	1	1			1
44104013_4	44104013	4		3						1	1	1	1	1	1	1			1
45104013_1	45104013	1								1	1	1	1	1	1	1			1
45104013_2	45104013	2								1	1	1	1	1	1	1			1
45104013_3	45104013	3								1	1	1	1	1	1	1			1
41106011_1	41106011	1								1	1	1	1	1	1	1			1
41106011_2	41106011	2								1	1	1	1	1	1	1			1
41106011_3	41106011	3								1	1	1	1	1	1	1			1
42106011_1	42106011	1								1	1	1	1	1	1	1			1
42106011_2	42106011	2								1	1	1	1	1	1	1			1
42106011_3	42106011	3								1	1	1	1	1	1	1			1
43106011_1	43106011	1								1	1	1	1	1	1	1			1
43106011_2	43106011	2								1	1	1	1	1	1	1			1
