id	desc	mainEffectType	subEffectType	miniEffectType	effectLv	dispelLv	status
312900225	【专武】深渊誓约-受到治疗提升+1.2%	1	1602	1		1	1
312900226	【专武】深渊誓约-受到护盾提升+1.2%	1	2102	1		1	1
312900227	【专武】深渊誓约-造成治疗提升+1.2%	1	1601	1		1	1
312900228	【专武】深渊誓约-造成护盾提升+1.2%	1	2101	1		1	1
410400701	浪花约会-1技能-无法行动	4	1	1		1	1
410400702	浪花约会-1技能-暴击率抵抗降低	1	803	1		1	1
410400703	浪花约会-大招-感染（无法获得治疗效果）	7	2	1		1	1
410400704	浪花约会-大招-感染（无法获得HOT）	7	2	1		1	1
410400705	浪花约会-被动-防御力提升	1	202	1		1	1
411501165	怪物通用-造成最终伤害降低15%	1	1501	1		1	1
411501166	怪物通用-造成最终伤害降低30%	1	1501	1		1	1
12015016	怪谈事件簿-防御力提升100%LV3	1	202	1		1	1
12015019	怪谈事件簿-触发类，攻击力提升LV1	1	102	1		1	1
12015020	怪谈事件簿-效果类，造成的属性克制伤害提升LV1	10	1	1		1	1
12015021	怪谈事件簿-效果类，造成的属性克制伤害提升LV2	10	1	1		1	1
12015022	怪谈事件簿-效果类，造成的属性克制伤害提升LV3	10	1	1		1	1
12015024	怪谈事件簿-效果类，均摊伤害	6	4	1		1	1
12015025	怪谈事件簿-效果类， 反伤	1	2002	1		1	1
12015027	怪谈事件簿-效果类-暴击提升100%	1	603	1		1	1
12015028	怪谈事件簿-效果类-受到诅咒伤害降低LV1	1	5051	1		1	1
12015029	怪谈事件簿-效果类-受到诅咒伤害降低LV2	1	5051	1		1	1
12015030	怪谈事件簿-效果类-受到诅咒伤害降低LV3	1	5051	1		1	1
12015031	怪谈事件簿-效果类-无法使用增益技能	4	3	1		1	1
12015032	怪谈事件簿-效果类-无法使用治疗技能	4	6	1		1	1
12015033	怪谈事件簿-效果类-蓄势伤害降低LV1	1	3171	1		1	1
12015034	怪谈事件簿-效果类-蓄势伤害降低LV2	1	3171	1		1	1
12015035	怪谈事件簿-效果类-蓄势伤害降低LV3	1	3171	1		1	1
12015043	怪谈事件簿-效果类-伤害提升LV1	1	1501	1		1	1
12015044	怪谈事件簿-效果类-伤害提升LV2	1	1501	1		1	1
12015045	怪谈事件簿-效果类-伤害提升LV3	1	1501	1		1	1
12015049	怪谈事件簿-效果类-伤害提升LV1	1	1501	1		1	1
12015050	怪谈事件簿-效果类-伤害提升LV2	1	1501	1		1	1
12015051	怪谈事件簿-效果类-伤害提升LV3	1	1501	1		1	1
12015058	怪谈事件簿-效果类-护盾LV1	5	4	1		1	1
12015059	怪谈事件簿-效果类-护盾LV2	5	4	1		1	1
12015060	怪谈事件簿-效果类-护盾LV3	5	4	1		1	1
12015064	怪谈事件簿-效果类-巨额护盾LV1	5	4	1		1	1
12015065	怪谈事件簿-效果类-巨额护盾LV2	5	4	1		1	1
12015066	怪谈事件簿-效果类-巨额护盾LV3	5	4	1		1	1
12015093	怪谈事件簿-效果类-友方输出职业受到伤害提升LV1	1	1502	1		1	1
12015094	怪谈事件簿-效果类-友方输出职业受到伤害提升LV2	1	1502	1		1	1
12015095	怪谈事件簿-效果类-友方输出职业受到伤害提升LV3	1	1502	1		1	1
12015090	怪谈事件簿-触发类-攻击力提升	1	102	1		1	1
12015092	怪谈事件簿-触发类-防御力提升	1	202	1		1	1
12015096	怪谈事件簿-效果类-友方无法受到护盾效果	1	2102	1		1	1
12015100	怪谈事件簿-效果类-降低攻击力LV1	1	102	1		1	1
12015101	怪谈事件簿-效果类-降低攻击力LV2	1	102	1		1	1
12015102	怪谈事件簿-效果类-降低攻击力LV3	1	102	1		1	1
12015111	怪谈事件簿-效果类-受到伤害提升LV1	1	1502	1		1	1
12015112	怪谈事件簿-效果类-受到伤害提升LV2	1	1502	1		1	1
12015113	怪谈事件簿-效果类-受到伤害提升LV3	1	1502	1		1	1
12015117	怪谈事件簿-效果类-降低受到治疗LV1	1	1602	1		1	1
12015118	怪谈事件簿-效果类-降低受到治疗LV2	1	1602	1		1	1
12015119	怪谈事件簿-效果类-降低受到治疗LV3	1	1602	1		1	1
12015123	怪谈事件簿-效果类-降低受到护盾LV1	1	2102	1		1	1
12015124	怪谈事件簿-效果类-降低受到护盾LV2	1	2102	1		1	1
12015125	怪谈事件簿-效果类-降低受到护盾LV3	1	2102	1		1	1
12015129	怪谈事件簿-效果类-吸血效果LV1	1	1701	1		1	1
12015130	怪谈事件簿-效果类-吸血效果LV2	1	1701	1		1	1
12015131	怪谈事件簿-效果类-吸血效果LV3	1	1701	1		1	1
408010101	怪物通用-治疗溢出60转化为护盾	8	4	1		999	1
408010102	怪物通用-治疗溢出60转化为护盾的专用护盾	5	8	1		3	1
310010201	怪物通用-敌方红色造成的属性克制伤害提升50%	10	1	1		1	1
310010202	怪物通用-敌方绿色造成的属性克制伤害提升50%	10	1	1		1	1
310010203	怪物通用-敌方蓝色造成的属性克制伤害提升50%	10	1	1		1	1
310010204	怪物通用-敌方白色对红色造成的属性克制伤害提升50%	10	1	1		1	1
310010205	怪物通用-敌方白色对绿色造成的属性克制伤害提升50%	10	1	1		1	1
310010206	怪物通用-敌方白色对蓝色造成的属性克制伤害提升50%	10	1	1		1	1
310010207	怪物通用-敌方白色对黑色造成的属性克制伤害提升50%	10	1	1		1	1
310010208	怪物通用-敌方黑色对红色造成的属性克制伤害提升50%	10	1	1		1	1
310010209	怪物通用-敌方黑色对绿色造成的属性克制伤害提升50%	10	1	1		1	1
310010210	怪物通用-敌方黑色对蓝色造成的属性克制伤害提升50%	10	1	1		1	1
310010211	怪物通用-敌方黑色对白色造成的属性克制伤害提升50%	10	1	1		1	1
307020101	怪物通用，免疫【恐惧】	7	2	1		1	1
307020102	怪物通用，免疫【冰封】	7	2	1		1	1
307020103	怪物通用，免疫【封印】	7	2	1		1	1
313181101	怪物通用-造成蓄势伤害提升20%	1	3181	1		1	1
410300301	场外焦点-1技能-暴击伤害提升	1	703	1		1	1
410300302	场外焦点-大招-受到最终伤害降低	1	1502	1		1	1
410300303	场外焦点-大招-平摊伤害	6	4	1		5	1
410300304	场外焦点-被动-暴击率提升	1	603	1		999	1
410300305	场外焦点-1星-每损失1%生命值，受到治疗提升，至多提升999	1	1602	22		999	1
410300306	场外焦点-3星-溢出治疗量转护盾	8	1	1		5	1
410300307	场外焦点，空白护盾	5	8	1			1
410300308	场外焦点-5星-存在护盾，造成最终伤害提升	1	1501	18		999	1
310300301	【专武】场外焦点-造成最终伤害+8%	1	1501	1		999	1
310300302	【专武】场外焦点-暴击率抵抗+4%	1	803	1		999	1
310300303	【专武】场外焦点-造成最终伤害+16%	1	1501	1		999	1
310300304	【专武】场外焦点-暴击率抵抗+8%	1	803	1		999	1
307020104	怪物通用，免疫【诅咒】	7	2	1		1	1
307020105	怪物通用，免疫[流血、点燃、余震]	7	2	1		1	1
412700104	离梦蝶-0星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700105	离梦蝶-0星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700106	离梦蝶-0星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700107	离梦蝶-1星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700108	离梦蝶-1星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700109	离梦蝶-1星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700110	离梦蝶-2星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700111	离梦蝶-2星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700112	离梦蝶-2星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700113	离梦蝶-3星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700114	离梦蝶-3星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700115	离梦蝶-3星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700116	离梦蝶-4星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700117	离梦蝶-4星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700118	离梦蝶-4星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700119	离梦蝶-5星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700120	离梦蝶-5星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700121	离梦蝶-5星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
412700122	离梦蝶-6星额外被动-GVG基础能力值提升-攻击力	1	102	1		999	1
412700123	离梦蝶-6星额外被动-GVG基础能力值提升-防御力	1	202	1		999	1
412700124	离梦蝶-6星额外被动-GVG基础能力值提升-生命值	1	302	1		999	1
310010212	怪物通用-我方红色造成的属性克制伤害提升20%	10	1	1		1	1
310010213	怪物通用-我方白色对绿色造成的属性克制伤害提升20%	10	1	1		1	1
310010214	怪物通用-我方黑色对绿色造成的属性克制伤害提升20%	10	1	1		1	1
310003011	怪物通用-暴露	100	3	1		1	1
305040151	怪物通用，200%生命生成护盾	5	4	1		3	1
311601101	怪物通用-造成治疗效果降低200%	1	1601	1		999	1
301102151	怪物通用，降低15%攻击力	1	102	1		1	1
311501101	怪物通用，最终伤害提升100%	1	1501	1		1	1
1010102	【首领战第二期】生命上限降低30%	1	302	1		1	1
1010103	【首领战第二期】生命上限降低50%	1	302	1		1	1
1010104	【首领战第二期】生命上限降低70%	1	302	1		1	1
1010106	【首领战第二期】-毒-回合结束，造成施法者攻击力30%的间接伤害	2	1	21		1	1
311502101	怪物通用，受到伤害提升40%	1	1502	1		1	1
413900814	冥卡-1技能-造成最终伤害提升10%	1	1501	1		1	1
413900815	冥卡-被动-暴击伤害+3/3.5/4/4.5%	1	703	1		1	1
413900816	冥卡-造成最终伤害提升20%	1	1501	1		1	1
313900801	【专武】力比多之证-暴击率+2%	1	603	1		1	1
313900802	【专武】力比多之证-造成真实伤害+8%	1	3021	1		1	1
313900803	【专武】力比多之证-暴击率+4%	1	603	1		1	1
313900804	【专武】力比多之证-造成真实伤害+16%	1	3021	1		1	1
12015076	怪谈事件簿-效果类-受到伤害降低20%	1	1502	1		1	1
12015077	怪谈事件簿-效果类-受到伤害降低25%	1	1502	1		1	1
12015078	怪谈事件簿-效果类-受到伤害降低30%	1	1502	1		1	1
12015082	怪谈事件簿-效果类-受到伤害降低15%	1	1502	1		1	1
12015083	怪谈事件簿-效果类-受到伤害降低20%	1	1502	1		1	1
12015084	怪谈事件簿-效果类-受到伤害降低25%	1	1502	1		1	1
12015140	怪谈事件簿-效果类-属性克制伤害提升30%	10	1	1		1	1
12015141	怪谈事件簿-效果类-属性克制伤害提升30%	10	1	1		1	1
12015142	怪谈事件簿-效果类-属性克制伤害提升30%	10	1	1		1	1
12015143	怪谈事件簿-效果类-属性克制伤害提升60%	10	1	1		1	1
12015144	怪谈事件簿-效果类-属性克制伤害提升60%	10	1	1		1	1
12015145	怪谈事件簿-效果类-属性克制伤害提升60%	10	1	1		1	1
12015146	怪谈事件簿-效果类-属性克制伤害提升90%	10	1	1		1	1
12015147	怪谈事件簿-效果类-属性克制伤害提升90%	10	1	1		1	1
12015148	怪谈事件簿-效果类-属性克制伤害提升90%	10	1	1		1	1
12015070	怪谈事件簿-效果类-受到伤害降低15%	1	1502	1		1	1
12015071	怪谈事件簿-效果类-受到伤害降低30%	1	1502	1		1	1
12015072	怪谈事件簿-效果类-受到伤害降低45%	1	1502	1		1	1
305040152	怪物通用，15%生命生成护盾	5	4	1		3	1
410301701	鲸语海鸣-暴击伤害提升	1	703	1		1	1
410301702	鲸语海鸣-暴击率提升	1	603	1		1	1
410301703	鲸语海鸣-被动-攻击力提升	1	102	1		999	1
410301704	鲸语海鸣-每有1个buff1，造成最终伤害提升	1	1501	21		999	1
410301705	鲸语海鸣-测试护盾buff	5	1	1			1
410201801	激潮之夏-技能-攻击力提升，提升量为施法者攻击力x%	1	101	2		1	1
410201802	激潮之夏-技能-伤害扩散	6	4	1		1	1
410201803	激潮之夏-被动-受到护盾降低x%	1	2102	1		999	1
410201804	激潮之夏-被动-受到治疗降低x%	1	1602	1		999	1
410201805	激潮之夏-6星-防御力降低x%	1	202	1		1	1
410201806	激潮之夏-6星-暴击率抵抗降低x%	1	803	1		1	1
410201807	激潮之夏-6星-暴击伤害抵抗降低x%	1	903	1		1	1
410201808	激潮之夏-6星-忍耐率降低x%	1	1303	1		1	1
410101201	企鹅冰山-2技能-携带护盾类buff时，受到最终伤害提升	1	1502	18		1	1
410101202	企鹅冰山-被动-攻击力提升	1	102	1		999	1
410101203	企鹅冰山-1星-造成最终伤害提升	1	1501	1		999	1
410101204	企鹅冰山-3星-攻击力降低	1	102	1		1	1
410101205	企鹅冰山-3星-防御力降低	1	202	1		1	1
410101206	企鹅冰山-3星-生命值降低	1	302	1		1	1
410101207	企鹅冰山-6星-穿透率提升x%	1	1203	1		1	1
410400901	破浪逐潮-被动-暴击伤害提升	1	703	1		999	1
410400902	破浪逐潮-3星-攻击力提升x%	1	102	1		1	1
410400903	破浪逐潮-5星-暴击率提升x%	1	603	1		1	1
410400904	破浪逐潮-5星-暴击伤害提升x%	1	703	1		1	1
313141101	怪物通用-破盾伤害提升	1	3141	1		1	1
310301701	【专武】鲸语海鸣-造成破盾伤害+8%	1	3141	1		999	1
310301702	【专武】鲸语海鸣-暴击伤害+2%	1	703	1		999	1
310301703	【专武】鲸语海鸣-造成破盾伤害+16%	1	3141	1		999	1
310301704	【专武】鲸语海鸣-暴击伤害+4%	1	703	1		999	1
310201801	【专武】激潮之夏-造成暴烈伤害+8%	1	3231	1		999	1
310201802	【专武】激潮之夏-生命值+5%	1	302	1		999	1
310201803	【专武】激潮之夏-造成治疗提升+5%	1	1601	1		999	1
310201804	【专武】激潮之夏-受到治疗提升+5%	1	1602	1		999	1
310201805	【专武】激潮之夏-造成护盾提升+5%	1	2101	1		999	1
310201806	【专武】激潮之夏-受到护盾提升+5%	1	2102	1		999	1
310201807	【专武】激潮之夏-造成暴烈伤害+16%	1	3231	1		999	1
310201808	【专武】激潮之夏-生命值+10%	1	302	1		999	1
310201809	【专武】激潮之夏-造成治疗提升+10%	1	1601	1		999	1
310201810	【专武】激潮之夏-受到治疗提升+10%	1	1602	1		999	1
310201811	【专武】激潮之夏-造成护盾提升+10%	1	2101	1		999	1
310201812	【专武】激潮之夏-受到护盾提升+10%	1	2102	1		999	1
310101201	【专武】企鹅冰山-造成破盾伤害+8%	1	3141	1		999	1
310101202	【专武】企鹅冰山-暴击率+6%	1	603	1		999	1
310101203	【专武】企鹅冰山-造成破盾伤害+16%	1	3141	1		999	1
310101204	【专武】企鹅冰山-暴击率+12%	1	603	1		999	1
318030101	怪物通用，提升20%暴击率抵抗	1	803	1		1	1
412202157	怪物通用，降低受到间接伤害效果10%	1	2202	1		1	1
313231101	【怪物通用】-造成暴烈伤害+20%	1	3231	1		1	1
313121101	【怪物通用】-造成破灭伤害+20%	1	3121	1		1	1
414900801	掌上淑女-被动-攻击力提升	1	102	1		999	1
414900802	掌上淑女-被动-造成伤害降低20%	1	1501	1		999	1
414900803	掌上淑女-被动-造成伤害提升20%	1	1501	1		999	1
414900804	掌上淑女-被动-造成伤害降低70%	1	1501	1		999	1
414300801	理性边界-受到破灭伤害提升	1	3111	1		1	1
414300802	理性边界-被动-攻击力提升	1	102	1		999	1
414300803	理性边界-被动-造成伤害提升30%	1	1501	1		999	1
415200801	十二夜中人-技能1-防御力降低	1	202	1		1	1
415200802	十二夜中人-技能1-按自身x%暴击伤害提升友方暴击伤害	1	703	8		1	1
415200803	十二夜中人-被动-受到治疗效果提升10%	1	1602	1		999	1
415200804	十二夜中人-3星-按自身x%暴击伤害提升友方暴击伤害	1	703	8		1	1
415200805	十二夜中人-被动-受到治疗转护盾	8	4	1		1	1
415200806	十二夜中人-被动-空白护盾	5	8	1		3	1
415200807	十二夜中人-大招-渐愈	3	1	1		1	1
412200801	愈者疗心-技能2-嘲讽	100	1	1		3	1
412200802	愈者疗心-技能2-伤害分摊	6	4	1		3	1
412200803	愈者疗心-技能2-受到伤害降低	1	1502	1		1	1
412200804	愈者疗心-被动-生命百分比	1	302	1		999	1
412200805	愈者疗心-被动-受到治疗提升	1	1601	1		999	1
412200806	愈者疗心-被动-受到护盾提升	1	1602	1		999	1
412200807	愈者疗心-被动-造成治疗提升	1	2101	1		999	1
412200808	愈者疗心-被动-造成护盾提升	1	2102	1		999	1
412200809	愈者疗心-被动额外-生命百分比	1	302	1		999	1
412200810	愈者疗心-被动额外-受到治疗提升	1	1601	1		999	1
412200811	愈者疗心-被动额外-受到护盾提升	1	1602	1		999	1
412200812	愈者疗心-被动额外-造成治疗提升	1	2101	1		999	1
412200813	愈者疗心-被动额外-造成护盾提升	1	2102	1		999	1
412200814	愈者疗心-6星-暴击率提升	1	603	1		1	1
412200815	愈者疗心-6星-暴击伤害提升	1	703	1		1	1
412200816	愈者疗心-技能2-伤害分摊	6	4	1		3	1
12018002	微缩世界，受到最终伤害提升500%	1	1502	1		1	1
12018003	微缩世界，受到最终伤害降低50%	1	1502	1		1	1
314900801	【专武】掌上淑女-造成伤害+8%	1	1501	1		999	1
314900802	【专武】掌上淑女-攻击力+6%	1	102	1		999	1
314900803	【专武】掌上淑女-造成伤害+16%	1	1501	1		999	1
314900804	【专武】掌上淑女-攻击力+12%	1	102	1		999	1
312200801	【专武】愈者疗心-造成伤害+8%	1	1501	1		999	1
312200802	【专武】愈者疗心-穿透率+2.5%	1	1203	1		999	1
312200803	【专武】愈者疗心-造成伤害+16%	1	1501	1		999	1
312200804	【专武】愈者疗心-穿透率+5%	1	1203	1		999	1
314300801	【专武】理性边界-造成伤害+8%	1	1501	1		999	1
314300802	【专武】理性边界-暴击率+5%	1	603	1		999	1
314300803	【专武】理性边界-造成伤害+16%	1	1501	1		999	1
314300804	【专武】理性边界-暴击率+10%	1	603	1		999	1
315200801	【专武】十二夜中人-造成伤害+8%	1	1501	1		999	1
315200802	【专武】十二夜中人-暴击伤害+10%	1	703	1		999	1
315200803	【专武】十二夜中人-造成伤害+16%	1	1501	1		999	1
315200804	【专武】十二夜中人-暴击伤害+20%	1	703	1		999	1
313081101	【怪物通用】-造成破碎伤害+40%	1	3081	1		1	1
413300801	风物诗-技能2-按自身x%最大生命值提升友方最大生命值	1	301	8		1	1
413300802	风物诗-被动-提升友方最大生命值	1	302	1		999	1
413300803	风物诗-1星-受到伤害降低25%	1	1502	1		1	1
413300804	风物诗-4星-造成伤害降低25%	1	1501	1		1	1
413300805	风物诗-4星-造成伤害提升7%	1	1501	1		1	1
413300806	风物诗-6星-造成伤害提升20%	1	1501	1		1	1
7100551	【怪物通用】忍耐率+100%	1	1303	1		1	1
7100552	【怪物通用】暴击伤害+50%	1	703	1		1	1
7100553	【怪物通用】暴击率+10%	1	603	1		1	1
7100554	【怪物通用】生命值越低攻击力越高	1	102	22		1	1
313300801	【专武】风物诗-造成伤害+8%	1	1501	1		999	1
313300802	【专武】风物诗-攻击力+3.5%	1	102	1		999	1
313300803	【专武】风物诗-造成伤害+16%	1	1501	1		999	1
313300804	【专武】风物诗-攻击力+3.5%	1	102	1		999	1
310400701	【专武】浪花约会-造成伤害+8%	1	1501	1		999	1
310400702	【专武】浪花约会-暴击伤害+7%	1	703	1		999	1
310400703	【专武】浪花约会-造成伤害+16%	1	1501	1		999	1
310400704	【专武】浪花约会-暴击伤害+14%	1	703	1		999	1
92001001	夜间巡逻第二期-浴血-生命上限提升10%	1	302	1		1	1
92001012	夜间巡逻第二期-防御降低20%	1	202	1		1	1
92001072	夜间巡逻第二期-30%吸血率	1	1701	1		1	1
92001082	夜间巡逻第二期-伤害均摊	6	4	1		1	1
92001103	夜间巡逻第二期-每损失1%生命值，造成伤害提升1%	1	1501	10		1	1
92001122	夜间巡逻第二期-锁血100点	6	3	1		1	1
92001173	夜间巡逻第二期-防御降低5%	1	201	1		1	1
92001181	夜间巡逻第二期-暴击率提升5%	1	603	1		1	1
92001182	夜间巡逻第二期-溢出暴击转1:2爆伤	1	2601	1		1	1
92001192	夜间巡逻第二期-爆伤10%	1	703	1		1	1
92001202	夜间巡逻第二期-暴击率提升10%	1	603	1		1	1
92001213	夜间巡逻第二期-受到伤害提升30%	1	1502	1		1	1
92001162	夜间巡逻第二期-sp小于3时受到伤害提升15%	1	1502	14		1	1
92001172	夜间巡逻第二期-sp小于3时造成伤害降低15%	1	1501	14		1	1
92001293	夜间巡逻第二期-攻击力+5%	1	102	1		1	1
92001312	夜间巡逻第二期-暴击伤害+10%	1	703	1		1	1
92001331	夜间巡逻第二期-sp大于2时暴击率提升35%	1	603	13		1	1
92001342	夜间巡逻第二期-造成伤害+10%	1	1501	1		1	1
92001392	夜间巡逻第二期-穿透率+15%	1	1203	1		1	1
92001402	夜间巡逻第二期-暴击率+15%	1	603	1		1	1
92001412	夜间巡逻第二期-攻击力+10%	1	102	1		1	1
92001422	夜间巡逻第二期-防御力+30%	1	202	1		1	1
92001432	夜间巡逻第二期-忍耐率+30%	1	1303	1		1	1
92001462	夜间巡逻第二期-暴击伤害+30%	1	703	1		1	1
92001484	夜间巡逻第二期-造成伤害提升3%	1	1501	1		1	1
92001512	夜间巡逻第二期-穿透率+18%	1	1203	1		1	1
92001522	夜间巡逻第二期-攻击力+5%	1	102	1		1	1
92001532	夜间巡逻第二期-幸运+10%	1	401	1		1	1
92001552	夜间巡逻第二期-受到护盾提高5%	1	2102	1		1	1
92001562	夜间巡逻第二期-穿透率+10%	1	1203	1		1	1
92001572	夜间巡逻第二期-造成伤害+30%	1	1501	1		1	1
92001999	暴击率50%	1	603	1		1	1
92001998	爆伤50%	1	703	1		1	1
92001989	造成伤害提高20%	1	1501	1		1	1
92001979	忍耐率+30%	1	1303	1		1	1
410401301	奥秘花舞者-大招-穿透提升	1	1203	1		1	1
410401302	奥秘花舞者-被动-穿透提升	1	1203	1		1	1
410401303	奥秘花舞者-6星-造成伤害提升	1	1501	1		1	1
410401304	奥秘花舞者-6星-造成伤害降低	1	1501	1		1	1
410601101	午夜寻幽-2技能-造成护盾效果降低15%/20%/30%	1	2101	1		999	1
410601102	午夜寻幽-被动天赋-暴击率提升	1	603	1		1	1
410601103	午夜寻幽-3星-暴击率提升	1	603	1		1	1
410601104	午夜寻幽-5星-暴击率提升	1	1203	1		1	1
310401301	【专武】奥秘花舞者-造成伤害+8%	1	1501	1		999	1
310401302	【专武】奥秘花舞者-穿透率+3%	1	1203	1		999	1
310401303	【专武】奥秘花舞者-造成伤害+16%	1	1501	1		999	1
310401304	【专武】奥秘花舞者-穿透率+6%	1	1203	1		999	1
311602101	怪物通用-效果类-降低受到治疗30%	1	1602	1		1	1
312102101	怪物通用-效果类-降低受到护盾30%	1	2102	1		1	1
313241101	怪物通用-效果类-受到增幅伤害增加30%	1	3241	1		1	1
313251101	怪物通用-效果类-造成增幅伤害增加30%	1	3251	1		1	1
415300801	衍罪之渊-技能2-暴伤提升30%	1	703	1		1	1
415300802	衍罪之渊-大招-暴击率转造成伤害提升	1	1501	24		1	1
415300803	衍罪之渊-大招-特殊sp形态	100	12	1		999	1
415300804	衍罪之渊-被动-暴击率提升	1	603	1		999	1
415300805	衍罪之渊-4星-攻击力提升	1	102	1		1	1
415300806	衍罪之渊-6星-生命值大于75%，造成伤害提高	1	1501	11		999	1
415300807	衍罪之渊-6星-生命值大于50%，受到伤害降低	1	1502	12		999	1
313241102	怪物通用-效果类-受到增幅伤害增加20%	1	3241	1		1	1
313251102	怪物通用-效果类-造成增幅伤害增加20%	1	3251	1		1	1
313081102	【怪物通用】-造成破碎伤害+30%	1	3081	1		1	1
415100801	造成增幅伤害提升3%	1	3251	1		1	1
415100802	多情演绎-大招-暴伤提升20%	1	703	1		1	1
415100803	多情演绎-被动-暴击率提升	1	603	1		999	1
415100804	多情演绎-4星-攻击力提升	1	102	1		1	1
415100805	多情演绎-大招-暴伤提升40%	1	703	1		1	1
415000801	天使心-技能2-忍耐提升10%	1	1303	1		1	1
415000802	天使心-大招-攻击力提升10%	1	102	1		1	1
415000803	天使心-被动-治疗可以暴击	8	3	2		999	1
415000804	天使心-被动-溢出治疗转护盾	8	1	1		999	1
415000805	天使心-被动-暴击率提升	1	603	1		999	1
415000806	天使心-1星-造成治疗效果提升5%	1	1601	1		1	1
415000807	天使心-1星-防御力+20%	1	202	1		1	1
415000808	天使心-大招-攻击力提升10%	1	102	1		1	1
414800801	爆破艺术-被动-每层buff提供攻击力提升x%	1	102	23		1	1
315300801	【专武】衍罪之渊-造成伤害+8%	1	1501	1		999	1
315300802	【专武】衍罪之渊-防御降低7%	1	202	1		999	1
315300803	【专武】衍罪之渊-造成伤害+16%	1	1501	1		999	1
315300804	【专武】衍罪之渊-防御降低14%	1	202	1		999	1
315100801	【专武】多情演绎-造成伤害+8%	1	1501	1		999	1
315100802	【专武】多情演绎-暴击率+5%	1	603	1		999	1
315100803	【专武】多情演绎-造成伤害+16%	1	1501	1		999	1
315100804	【专武】多情演绎-暴击率+10%	1	603	1		999	1
315000801	【专武】天使心-造成治疗+8%	1	1601	1		999	1
315000802	【专武】天使心-受到伤害-7%	1	1502	1		999	1
315000803	【专武】天使心-造成治疗+16%	1	1601	1		999	1
315000804	【专武】天使心-受到伤害-15%	1	1502	1		999	1
314800801	【专武】爆破艺术-造成伤害+8%	1	1501	1		999	1
314800802	【专武】爆破艺术-防御力+8%	1	202	1		999	1
314800803	【专武】爆破艺术-造成伤害+16%	1	1501	1		999	1
314800804	【专武】爆破艺术-防御力+16%	1	202	1		999	1
71001521	和风副本怪物通用，提升15%攻击力	1	102	1		1	1
71001531	和风副本怪物通用，提升20%攻击力	1	102	1		1	1
71001541	和风副本怪物通用，提升24%攻击力	1	102	1		1	1
71001551	和风副本怪物通用，提升27%攻击力	1	102	1		1	1
71001561	和风副本怪物通用，提升30%攻击力	1	102	1		1	1
71001571	和风副本怪物通用，提升33%攻击力	1	102	1		1	1
71001581	和风副本怪物通用，提升35%攻击力	1	102	1		1	1
71001522	和风副本怪物通用，提升15%生命值	1	302	1		1	1
71001532	和风副本怪物通用，提升20%生命值	1	302	1		1	1
71001542	和风副本怪物通用，提升24%生命值	1	302	1		1	1
71001552	和风副本怪物通用，提升27%生命值	1	302	1		1	1
71001562	和风副本怪物通用，提升30%生命值	1	302	1		1	1
71001572	和风副本怪物通用，提升33%生命值	1	302	1		1	1
71001582	和风副本怪物通用，提升35%生命值	1	302	1		1	1
412202160	怪物通用，提升受到间接伤害效果50%	1	2202	1		1	1
313081103	【怪物通用】-造成破碎伤害+20%	1	3081	1		1	1
340401902	世界BOSS-佣兵-攻击力提升1%	1	102	1		1	1
340401904	世界BOSS-佣兵-每有1层buff，造成伤害提升3%	1	1501	23		1	1
480300101	清平乐-暴露	100	3	1		1	1
480300102	清平乐-受到破碎伤害提升	1	3071	1		1	1
480300103	清平乐-造成伤害提升	1	1501	1		1	1
480300104	清平乐-造成伤害提升	1	1501	1		1	1
480300105	清平乐-造成伤害提升	1	1501	1		1	1
480300106	清平乐-暴击伤害提升	1	703	1		1	1
480300107	清平乐-造成伤害提升	1	1501	1		1	1
480300109	清平乐-防御降低	1	202	1		1	1
414600801	菲菲-大招-攻击降低15%	1	102	1		1	1
414600802	菲菲-大招-按自身15%攻击力提升攻击力	1	101	8		1	1
414600803	菲菲-被动-暴击伤害提升	1	703	1		999	1
414600804	菲菲-技能1-造成伤害提升	1	1501	1		999	1
414600805	菲菲-技能1-受到伤害降低	1	1502	1		999	1
414600806	菲菲-4星-暴击伤害提升	1	703	1		999	1
414600807	菲菲-6星-生命值大于50%时造成伤害提升	1	1501	11		999	1
415400801	罗寇-被动-每损失1%生命，造成间接伤害提升	1	2201	22		999	1
415400802	罗寇-被动-锁血	6	3	1		999	1
