Id	remark	catalogue	voiceId	type	voiceTime	voiceTime_zh_CN	status
ee_4020_hit_skill_00	ee_4020_hit_skill_00	Audio/ee_4020	ee_4020_hit_skill_00	1	1966	1966	1
ee_4021_atk_skill_01	ee_4021_atk_skill_01	Audio/ee_4021	ee_4021_atk_skill_01	1	1233	1233	1
ee_4021_atk_skill_02	ee_4021_atk_skill_02	Audio/ee_4021	ee_4021_atk_skill_02	1	2733	2733	1
ee_4021_atk_skill_03	ee_4021_atk_skill_03	Audio/ee_4021	ee_4021_atk_skill_03	1	3500	3500	1
ee_4021_atk_skill_04	ee_4021_atk_skill_04	Audio/ee_4021	ee_4021_atk_skill_04	1	2600	2600	1
ee_4021_atk_skill_05	ee_4021_atk_skill_05	Audio/ee_4021	ee_4021_atk_skill_05	1	3366	3366	1
ee_4021_atk_skill_06	ee_4021_atk_skill_06	Audio/ee_4021	ee_4021_atk_skill_06	1	2733	2733	1
ee_4021_atk_skill_00	ee_4021_atk_skill_00	Audio/ee_4021	ee_4021_atk_skill_00	1	6094	6094	1
ee_4021_hit_skill_00	ee_4021_hit_skill_00	Audio/ee_4021	ee_4021_hit_skill_00	1	2402	2402	1
ee_4022_atk_skill_01	ee_4022_atk_skill_01	Audio/ee_4022	ee_4022_atk_skill_01	1	3233	3233	1
ee_4022_atk_skill_02	ee_4022_atk_skill_02	Audio/ee_4022	ee_4022_atk_skill_02	1	3333	3333	1
ee_4022_atk_skill_00	ee_4022_atk_skill_00	Audio/ee_4022	ee_4022_atk_skill_00	1	8549	8549	1
ee_4022_hit_skill_00	ee_4022_hit_skill_00	Audio/ee_4022	ee_4022_hit_skill_00	1	1366	1366	1
ee_4025_atk_skill_00	ee_4025_atk_skill_00	Audio/ee_4025	ee_4025_atk_skill_00	1	5439	5439	1
ee_4025_atk_skill_01	ee_4025_atk_skill_01	Audio/ee_4025	ee_4025_atk_skill_01	1	2193	2193	1
ee_4025_atk_skill_02	ee_4025_atk_skill_02	Audio/ee_4025	ee_4025_atk_skill_02	1	2699	2699	1
ee_4025_atk_skill_03	ee_4025_atk_skill_03	Audio/ee_4025	ee_4025_atk_skill_03	1	3850	3850	1
ee_4025_atk_skill_04	ee_4025_atk_skill_04	Audio/ee_4025	ee_4025_atk_skill_04	1	4115	4115	1
ee_4025_hit_skill_00	ee_4025_hit_skill_00	Audio/ee_4025	ee_4025_hit_skill_00	1	2015	2015	1
ee_4026_atk_skill_00	ee_4026_atk_skill_00	Audio/ee_4026	ee_4026_atk_skill_00	1	6283	6283	1
ee_4026_atk_skill_01	ee_4026_atk_skill_01	Audio/ee_4026	ee_4026_atk_skill_01	1	3989	3989	1
ee_4026_atk_skill_02	ee_4026_atk_skill_02	Audio/ee_4026	ee_4026_atk_skill_02	1	3738	3738	1
ee_4026_atk_skill_03	ee_4026_atk_skill_03	Audio/ee_4026	ee_4026_atk_skill_03	1	3510	3510	1
ee_4026_hit_skill_00	ee_4026_hit_skill_00	Audio/ee_4026	ee_4026_hit_skill_00	1	2262	2262	1
ee_4030_atk_skill_00	ee_4030_atk_skill_00	Audio/ee_4030	ee_4030_atk_skill_00	1	8049	8049	1
ee_4030_atk_skill_01	ee_4030_atk_skill_01	Audio/ee_4030	ee_4030_atk_skill_01	1	2659	2659	1
ee_4030_atk_skill_02	ee_4030_atk_skill_02	Audio/ee_4030	ee_4030_atk_skill_02	1	4334	4334	1
ee_4030_atk_skill_03	ee_4030_atk_skill_03	Audio/ee_4030	ee_4030_atk_skill_03	1	2356	2356	1
ee_4030_atk_skill_04	ee_4030_atk_skill_04	Audio/ee_4030	ee_4030_atk_skill_04	1	2239	2239	1
ee_4030_atk_skill_05	ee_4030_atk_skill_05	Audio/ee_4030	ee_4030_atk_skill_05	1	4608	4608	1
ee_4030_atk_skill_06	ee_4030_atk_skill_06	Audio/ee_4030	ee_4030_atk_skill_06	1	1915	1915	1
ee_4030_hit_skill_00	ee_4030_hit_skill_00	Audio/ee_4030	ee_4030_hit_skill_00	1	1728	1728	1
ee_4030_hit_skill_05	ee_4030_hit_skill_05	Audio/ee_4030	ee_4030_hit_skill_05	1	713	713	1
ee_4030_enter_tl	ee_4030_enter_tl	Audio/ee_4030	ee_4030_enter_tl	1	4136	4136	1
ee_4031_atk_skill_00	ee_4031_atk_skill_00	Audio/ee_4031	ee_4031_atk_skill_00	1	9781	9781	1
ee_4031_atk_skill_01	ee_4031_atk_skill_01	Audio/ee_4031	ee_4031_atk_skill_01	1	2759	2759	1
ee_4031_atk_skill_02	ee_4031_atk_skill_02	Audio/ee_4031	ee_4031_atk_skill_02	1	3060	3060	1
ee_4031_atk_skill_03	ee_4031_atk_skill_03	Audio/ee_4031	ee_4031_atk_skill_03	1	4756	4756	1
ee_4031_atk_skill_04	ee_4031_atk_skill_04	Audio/ee_4031	ee_4031_atk_skill_04	1	4444	4444	1
ee_4031_atk_skill_05	ee_4031_atk_skill_05	Audio/ee_4031	ee_4031_atk_skill_05	1	5017	5017	1
ee_4031_atk_skill_06	ee_4031_atk_skill_06	Audio/ee_4031	ee_4031_atk_skill_06	1	6593	6593	1
ee_4031_hit_skill_00	ee_4031_hit_skill_00	Audio/ee_4031	ee_4031_hit_skill_00	1	3485	3485	1
ee_4033_atk_skill_00	ee_4033_atk_skill_00	Audio/ee_4033	ee_4033_atk_skill_00	1	7376	7376	1
ee_4033_atk_skill_01	ee_4033_atk_skill_01	Audio/ee_4033	ee_4033_atk_skill_01	1	3055	3055	1
ee_4033_atk_skill_02	ee_4033_atk_skill_02	Audio/ee_4033	ee_4033_atk_skill_02	1	3825	3825	1
ee_4033_atk_skill_03	ee_4033_atk_skill_03	Audio/ee_4033	ee_4033_atk_skill_03	1	4403	4403	1
ee_4033_atk_skill_04	ee_4033_atk_skill_04	Audio/ee_4033	ee_4033_atk_skill_04	1	5570	5570	1
ee_4033_atk_skill_05	ee_4033_atk_skill_05	Audio/ee_4033	ee_4033_atk_skill_05	1	3896	3896	1
ee_4033_hit_skill_00	ee_4033_hit_skill_00	Audio/ee_4033	ee_4033_hit_skill_00	1	1204	1204	1
ee_4034_atk_skill_00	ee_4034_atk_skill_00	Audio/ee_4034	ee_4034_atk_skill_00	1	7000	7000	1
ee_4034_atk_skill_01	ee_4034_atk_skill_01	Audio/ee_4034	ee_4034_atk_skill_01	1	4377	4377	1
ee_4034_atk_skill_02	ee_4034_atk_skill_02	Audio/ee_4034	ee_4034_atk_skill_02	1	4453	4453	1
ee_4034_atk_skill_03	ee_4034_atk_skill_03	Audio/ee_4034	ee_4034_atk_skill_03	1	4299	4299	1
ee_4034_hit_skill_00	ee_4034_hit_skill_00	Audio/ee_4034	ee_4034_hit_skill_00	1	1861	1861	1
ee_4035_atk_skill_00	ee_4035_atk_skill_00	Audio/ee_4035	ee_4035_atk_skill_00	1	8383	8383	1
ee_4035_atk_skill_01	ee_4035_atk_skill_01	Audio/ee_4035	ee_4035_atk_skill_01	1	4963	4963	1
ee_4035_atk_skill_02	ee_4035_atk_skill_02	Audio/ee_4035	ee_4035_atk_skill_02	1	5292	5292	1
ee_4035_atk_skill_03	ee_4035_atk_skill_03	Audio/ee_4035	ee_4035_atk_skill_03	1	3814	3814	1
ee_4035_hit_skill_00	ee_4035_hit_skill_00	Audio/ee_4035	ee_4035_hit_skill_00	1	2010	2010	1
ee_4036_atk_skill_00	ee_4036_atk_skill_00	Audio/ee_4036	ee_4036_atk_skill_00	1	8467	8467	1
ee_4036_atk_skill_01	ee_4036_atk_skill_01	Audio/ee_4036	ee_4036_atk_skill_01	1	4020	4020	1
ee_4036_atk_skill_02	ee_4036_atk_skill_02	Audio/ee_4036	ee_4036_atk_skill_02	1	4086	4086	1
ee_4036_atk_skill_03	ee_4036_atk_skill_03	Audio/ee_4036	ee_4036_atk_skill_03	1	4096	4096	1
ee_4036_hit_skill_00	ee_4036_hit_skill_00	Audio/ee_4036	ee_4036_hit_skill_00	1	1516	1516	1
ee_4036_hit_skill_03	ee_4036_hit_skill_03	Audio/ee_4036	ee_4036_hit_skill_03	1	1284	1284	1
ee_4036_hit_skill_01	ee_4036_hit_skill_01	Audio/ee_4036	ee_4036_hit_skill_01	1	412	412	1
ee_4037_atk_skill_00	ee_4037_atk_skill_00	Audio/ee_4037	ee_4037_atk_skill_00	1	8604	8604	1
ee_4037_atk_skill_01	ee_4037_atk_skill_01	Audio/ee_4037	ee_4037_atk_skill_01	1	3969	3969	1
ee_4037_atk_skill_02	ee_4037_atk_skill_02	Audio/ee_4037	ee_4037_atk_skill_02	1	4043	4043	1
ee_4037_atk_skill_03	ee_4037_atk_skill_03	Audio/ee_4037	ee_4037_atk_skill_03	1	4388	4388	1
ee_4037_hit_skill_00	ee_4037_hit_skill_00	Audio/ee_4037	ee_4037_hit_skill_00	1	1347	1347	1
ee_4040_atk_skill_00	ee_4040_atk_skill_00	Audio/ee_4040	ee_4040_atk_skill_00	1	7565	7565	1
ee_4040_atk_skill_01	ee_4040_atk_skill_01	Audio/ee_4040	ee_4040_atk_skill_01	1	3833	3833	1
ee_4040_atk_skill_02	ee_4040_atk_skill_02	Audio/ee_4040	ee_4040_atk_skill_02	1	4843	4843	1
ee_4040_atk_skill_03	ee_4040_atk_skill_03	Audio/ee_4040	ee_4040_atk_skill_03	1	4966	4966	1
ee_4040_hit_skill_00	ee_4040_hit_skill_00	Audio/ee_4040	ee_4040_hit_skill_00	1	3521	3521	1
ee_4041_atk_skill_00	ee_4041_atk_skill_00	Audio/ee_4041	ee_4041_atk_skill_00	1	6655	6655	1
ee_4041_atk_skill_01	ee_4041_atk_skill_01	Audio/ee_4041	ee_4041_atk_skill_01	1	3657	3657	1
ee_4041_atk_skill_02	ee_4041_atk_skill_02	Audio/ee_4041	ee_4041_atk_skill_02	1	3818	3818	1
ee_4041_atk_skill_03	ee_4041_atk_skill_03	Audio/ee_4041	ee_4041_atk_skill_03	1	4808	4808	1
ee_4041_atk_skill_04	ee_4041_atk_skill_04	Audio/ee_4041	ee_4041_atk_skill_04	1	5311	5311	1
ee_4041_atk_skill_05	ee_4041_atk_skill_05	Audio/ee_4041	ee_4041_atk_skill_05	1	5581	5581	1
ee_4041_hit_skill_00	ee_4041_hit_skill_00	Audio/ee_4041	ee_4041_hit_skill_00	1	2048	2048	1
ee_4043_atk_skill_00	ee_4043_atk_skill_00	Audio/ee_4043	ee_4043_atk_skill_00	1	7533	7533	1
ee_4043_atk_skill_01	ee_4043_atk_skill_01	Audio/ee_4043	ee_4043_atk_skill_01	1	5739	5739	1
ee_4043_atk_skill_02	ee_4043_atk_skill_02	Audio/ee_4043	ee_4043_atk_skill_02	1	5844	5844	1
ee_4043_atk_skill_03	ee_4043_atk_skill_03	Audio/ee_4043	ee_4043_atk_skill_03	1	5793	5793	1
ee_4043_hit_skill_00	ee_4043_hit_skill_00	Audio/ee_4043	ee_4043_hit_skill_00	1	1800	1800	1
eo_1002_atk_skill_01	eo_1002_atk_skill_01	Audio/eo_1002	eo_1002_atk_skill_01	1	1701	1701	1
eo_1002_atk_skill_02	eo_1002_atk_skill_02	Audio/eo_1002	eo_1002_atk_skill_02	1	2184	2184	1
eo_1003_atk_skill_01	eo_1003_atk_skill_01	Audio/eo_1003	eo_1003_atk_skill_01	1	1722	1722	1
eo_1003_atk_skill_02	eo_1003_atk_skill_02	Audio/eo_1003	eo_1003_atk_skill_02	1	3321	3321	1
eo_1004_atk_skill_01	eo_1004_atk_skill_01	Audio/eo_1004	eo_1004_atk_skill_01	1	1480	1480	1
eo_1004_atk_skill_02	eo_1004_atk_skill_02	Audio/eo_1004	eo_1004_atk_skill_02	1	1433	1433	1
eo_1004_hit_skill_02	eo_1004_hit_skill_02	Audio/eo_1004	eo_1004_hit_skill_02	1	1489	1489	1
eo_1004_hit_skill_01	eo_1004_hit_skill_01	Audio/eo_1004	eo_1004_hit_skill_01	1	1272	1272	1
eo_1005_atk_skill_01	eo_1005_atk_skill_01	Audio/eo_1005	eo_1005_atk_skill_01	1	1633	1633	1
eo_1005_atk_skill_02	eo_1005_atk_skill_02	Audio/eo_1005	eo_1005_atk_skill_02	1	1633	1633	1
eo_1006_atk_skill_01	eo_1006_atk_skill_01	Audio/eo_1006	eo_1006_atk_skill_01	1	1399	1399	1
eo_1006_atk_skill_02	eo_1006_atk_skill_02	Audio/eo_1006	eo_1006_atk_skill_02	1	1399	1399	1
eo_1007_atk_skill_01	eo_1007_atk_skill_01	Audio/eo_1007	eo_1007_atk_skill_01	1	1599	1599	1
eo_1007_atk_skill_02	eo_1007_atk_skill_02	Audio/eo_1007	eo_1007_atk_skill_02	1	1299	1299	1
eo_1007_atk_skill_03	eo_1007_atk_skill_03	Audio/eo_1007	eo_1007_atk_skill_03	1	3453	3453	1
eo_1009_atk_skill_01	eo_1009_atk_skill_01	Audio/eo_1009	eo_1009_atk_skill_01	1	2333	2333	1
eo_1009_atk_skill_02	eo_1009_atk_skill_02	Audio/eo_1009	eo_1009_atk_skill_02	1	2333	2333	1
eo_1010_atk_skill_01	eo_1010_atk_skill_01	Audio/eo_1010	eo_1010_atk_skill_01	1	2933	2933	1
eo_1010_atk_skill_02	eo_1010_atk_skill_02	Audio/eo_1010	eo_1010_atk_skill_02	1	4199	4199	1
eo_1011_atk_skill_01	eo_1011_atk_skill_01	Audio/eo_1011	eo_1011_atk_skill_01	1	3331	3331	1
eo_1011_atk_skill_02	eo_1011_atk_skill_02	Audio/eo_1011	eo_1011_atk_skill_02	1	4279	4279	1
eo_1012_atk_skill_01	eo_1012_atk_skill_01	Audio/eo_1012	eo_1012_atk_skill_01	1	7236	7236	1
eo_1012_atk_skill_02	eo_1012_atk_skill_02	Audio/eo_1012	eo_1012_atk_skill_02	1	2914	2914	1
eo_1012_atk_skill_03	eo_1012_atk_skill_03	Audio/eo_1012	eo_1012_atk_skill_03	1	4897	4897	1
eo_1013_atk_skill_01	eo_1013_atk_skill_01	Audio/eo_1013	eo_1013_atk_skill_01	1	3730	3730	1
eo_1013_atk_skill_02	eo_1013_atk_skill_02	Audio/eo_1013	eo_1013_atk_skill_02	1	3828	3828	1
eo_1013_atk_skill_03	eo_1013_atk_skill_03	Audio/eo_1013	eo_1013_atk_skill_03	1	3854	3854	1
eo_1014_atk_skill_01	eo_1014_atk_skill_01	Audio/eo_1014	eo_1014_atk_skill_01	1	4183	4183	1
eo_1014_atk_skill_02	eo_1014_atk_skill_02	Audio/eo_1014	eo_1014_atk_skill_02	1	3103	3103	1
eo_1014_atk_skill_03	eo_1014_atk_skill_03	Audio/eo_1014	eo_1014_atk_skill_03	1	4870	4870	1
eo_1015_atk_skill_01	eo_1015_atk_skill_01	Audio/eo_1015	eo_1015_atk_skill_01	1	2717	2717	1
eo_1015_atk_skill_02	eo_1015_atk_skill_02	Audio/eo_1015	eo_1015_atk_skill_02	1	4411	4411	1
eo_1016_atk_skill_01	eo_1016_atk_skill_01	Audio/eo_1016	eo_1016_atk_skill_01	1	3456	3456	1
eo_1016_atk_skill_02	eo_1016_atk_skill_02	Audio/eo_1016	eo_1016_atk_skill_02	1	4904	4904	1
eo_1017_atk_skill_01	eo_1017_atk_skill_01	Audio/eo_1017	eo_1017_atk_skill_01	1	3159	3159	1
eo_1017_atk_skill_02	eo_1017_atk_skill_02	Audio/eo_1017	eo_1017_atk_skill_02	1	5543	5543	1
eo_1018_atk_skill_01	eo_1018_atk_skill_01	Audio/eo_1018	eo_1018_atk_skill_01	1	4400	4400	1
eo_1018_atk_skill_02	eo_1018_atk_skill_02	Audio/eo_1018	eo_1018_atk_skill_02	1	4942	4942	1
eo_1018_atk_skill_00	eo_1018_atk_skill_00	Audio/eo_1018	eo_1018_atk_skill_00	1	5877	5877	1
eo_1019_atk_skill_01	eo_1019_atk_skill_01	Audio/eo_1019	eo_1019_atk_skill_01	1	3433	3433	1
eo_1019_atk_skill_02	eo_1019_atk_skill_02	Audio/eo_1019	eo_1019_atk_skill_02	1	3733	3733	1
eo_1019_atk_skill_00	eo_1019_atk_skill_00	Audio/eo_1019	eo_1019_atk_skill_00	1	4100	4100	1
eo_1020_atk_skill_01	eo_1020_atk_skill_01	Audio/eo_1020	eo_1020_atk_skill_01	1	2435	2435	1
eo_1020_atk_skill_02	eo_1020_atk_skill_02	Audio/eo_1020	eo_1020_atk_skill_02	1	3188	3188	1
eo_1020_atk_skill_00	eo_1020_atk_skill_00	Audio/eo_1020	eo_1020_atk_skill_00	1	3333	3333	1
eo_1021_atk_skill_01	eo_1021_atk_skill_01	Audio/eo_1021	eo_1021_atk_skill_01	1	4765	4765	1
eo_1021_atk_skill_00	eo_1021_atk_skill_00	Audio/eo_1021	eo_1021_atk_skill_00	1	4854	4854	1
eo_1022_atk_skill_00	eo_1022_atk_skill_00	Audio/eo_1022	eo_1022_atk_skill_00	1	4085	4085	1
eo_1022_atk_skill_01	eo_1022_atk_skill_01	Audio/eo_1022	eo_1022_atk_skill_01	1	1736	1736	1
eo_1022_atk_skill_02	eo_1022_atk_skill_02	Audio/eo_1022	eo_1022_atk_skill_02	1	2639	2639	1
eo_1023_atk_skill_01	eo_1023_atk_skill_01	Audio/eo_1023	eo_1023_atk_skill_01	1	3033	3033	1
eo_1023_atk_skill_02	eo_1023_atk_skill_02	Audio/eo_1023	eo_1023_atk_skill_02	1	2800	2800	1
eo_1023_atk_skill_00	eo_1023_atk_skill_00	Audio/eo_1023	eo_1023_atk_skill_00	1	5166	5166	1
eo_1024_atk_skill_01	eo_1024_atk_skill_01	Audio/eo_1024	eo_1024_atk_skill_01	1	2333	2333	1
eo_1024_atk_skill_02	eo_1024_atk_skill_02	Audio/eo_1024	eo_1024_atk_skill_02	1	2900	2900	1
eo_1024_atk_skill_03	eo_1024_atk_skill_03	Audio/eo_1024	eo_1024_atk_skill_03	1	4233	4233	1
eo_1025_atk_skill_01	eo_1025_atk_skill_01	Audio/eo_1025	eo_1025_atk_skill_01	1	2948	2948	1
eo_1025_atk_skill_02	eo_1025_atk_skill_02	Audio/eo_1025	eo_1025_atk_skill_02	1	4568	4568	1
eo_1025_hit_skill_01	eo_1025_hit_skill_01	Audio/eo_1025	eo_1025_hit_skill_01	1	781	781	1
eo_1026_atk_skill_01	eo_1026_atk_skill_01	Audio/eo_1026	eo_1026_atk_skill_01	1	4200	4200	1
eo_1026_atk_skill_02	eo_1026_atk_skill_02	Audio/eo_1026	eo_1026_atk_skill_02	1	4666	4666	1
eo_1026_atk_skill_00	eo_1026_atk_skill_00	Audio/eo_1026	eo_1026_atk_skill_00	1	3083	3083	1
eo_1027_atk_skill_01	eo_1027_atk_skill_01	Audio/eo_1027	eo_1027_atk_skill_01	1	1260	1260	1
eo_1027_hit_skill_01	eo_1027_hit_skill_01	Audio/eo_1027	eo_1027_hit_skill_01	1	225	225	1
eo_1030_atk_skill_00	eo_1030_atk_skill_00	Audio/eo_1030	eo_1030_atk_skill_00	1	5080	5080	1
eo_1030_atk_skill_01	eo_1030_atk_skill_01	Audio/eo_1030	eo_1030_atk_skill_01	1	3291	3291	1
eo_1030_atk_skill_02	eo_1030_atk_skill_02	Audio/eo_1030	eo_1030_atk_skill_02	1	3332	3332	1
eo_1031_atk_skill_00	eo_1031_atk_skill_00	Audio/eo_1031	eo_1031_atk_skill_00	1	3471	3471	1
eo_1031_atk_skill_01	eo_1031_atk_skill_01	Audio/eo_1031	eo_1031_atk_skill_01	1	3168	3168	1
eo_1031_atk_skill_02	eo_1031_atk_skill_02	Audio/eo_1031	eo_1031_atk_skill_02	1	4107	4107	1
eo_1031_hit_skill	eo_1031_hit_skill	Audio/eo_1031	eo_1031_hit_skill	1	837	837	1
eo_1040_atk_skill_00	eo_1040_atk_skill_00	Audio/eo_1040	eo_1040_atk_skill_00	1	3550	3550	1
eo_1040_atk_skill_01	eo_1040_atk_skill_01	Audio/eo_1040	eo_1040_atk_skill_01	1	5752	5752	1
eo_1040_atk_skill_02	eo_1040_atk_skill_02	Audio/eo_1040	eo_1040_atk_skill_02	1	4221	4221	1
eo_1041_atk_skill_00	eo_1041_atk_skill_00	Audio/eo_1041	eo_1041_atk_skill_00	1	6226	6226	1
eo_1041_atk_skill_01	eo_1041_atk_skill_01	Audio/eo_1041	eo_1041_atk_skill_01	1	4750	4750	1
eo_1041_atk_skill_02	eo_1041_atk_skill_02	Audio/eo_1041	eo_1041_atk_skill_02	1	4890	4890	1
eo_1042_atk_skill_00	eo_1042_atk_skill_00	Audio/eo_1042	eo_1042_atk_skill_00	1	4025	4025	1
eo_1042_atk_skill_01	eo_1042_atk_skill_01	Audio/eo_1042	eo_1042_atk_skill_01	1	2904	2904	1
eo_1042_atk_skill_02	eo_1042_atk_skill_02	Audio/eo_1042	eo_1042_atk_skill_02	1	2889	2889	1
eo_1043_atk_skill_00	eo_1043_atk_skill_00	Audio/eo_1043	eo_1043_atk_skill_00	1	4101	4101	1
eo_1043_atk_skill_01	eo_1043_atk_skill_01	Audio/eo_1043	eo_1043_atk_skill_01	1	3801	3801	1
eo_1043_atk_skill_02	eo_1043_atk_skill_02	Audio/eo_1043	eo_1043_atk_skill_02	1	3113	3113	1
eo_1044_atk_skill_00	eo_1044_atk_skill_00	Audio/eo_1044	eo_1044_atk_skill_00	1	3543	3543	1
eo_1044_atk_skill_01	eo_1044_atk_skill_01	Audio/eo_1044	eo_1044_atk_skill_01	1	4406	4406	1
eo_1044_atk_skill_02	eo_1044_atk_skill_02	Audio/eo_1044	eo_1044_atk_skill_02	1	4864	4864	1
eo_1045_atk_skill_00	eo_1045_atk_skill_00	Audio/eo_1045	eo_1045_atk_skill_00	1	3407	3407	1
eo_1045_atk_skill_01	eo_1045_atk_skill_01	Audio/eo_1045	eo_1045_atk_skill_01	1	4472	4472	1
eo_1045_atk_skill_02	eo_1045_atk_skill_02	Audio/eo_1045	eo_1045_atk_skill_02	1	2977	2977	1
eo_1045_hit_skill_00	eo_1045_hit_skill_00	Audio/eo_1045	eo_1045_hit_skill_00	1	474	474	1
eo_1045_hit_skill_02	eo_1045_hit_skill_02	Audio/eo_1045	eo_1045_hit_skill_02	1	465	465	1
eo_1046_atk_skill_01	eo_1046_atk_skill_01	Audio/eo_1046	eo_1046_atk_skill_01	1	4518	4518	1
eo_1046_atk_skill_02	eo_1046_atk_skill_02	Audio/eo_1046	eo_1046_atk_skill_02	1	3913	3913	1
eo_1046_atk_skill_03	eo_1046_atk_skill_03	Audio/eo_1046	eo_1046_atk_skill_03	1	3751	3751	1
eo_1050_atk_skill_01	eo_1050_atk_skill_01	Audio/eo_1050	eo_1050_atk_skill_01	1	3000	3000	1
eo_1050_atk_skill_02	eo_1050_atk_skill_02	Audio/eo_1050	eo_1050_atk_skill_02	1	2843	2843	1
eo_1050_atk_skill_03	eo_1050_atk_skill_03	Audio/eo_1050	eo_1050_atk_skill_03	1	3907	3907	1
eo_1051_atk_skill_01	eo_1051_atk_skill_01	Audio/eo_1051	eo_1051_atk_skill_01	1	2299	2299	1
eo_1051_atk_skill_02	eo_1051_atk_skill_02	Audio/eo_1051	eo_1051_atk_skill_02	1	2530	2530	1
eo_1051_atk_skill_03	eo_1051_atk_skill_03	Audio/eo_1051	eo_1051_atk_skill_03	1	2513	2513	1
eo_1052_atk_skill_01	eo_1052_atk_skill_01	Audio/eo_1052	eo_1052_atk_skill_01	1	4035	4035	1
eo_1052_atk_skill_02	eo_1052_atk_skill_02	Audio/eo_1052	eo_1052_atk_skill_02	1	3910	3910	1
eo_1052_atk_skill_03	eo_1052_atk_skill_03	Audio/eo_1052	eo_1052_atk_skill_03	1	3637	3637	1
eo_1053_atk_skill_01	eo_1053_atk_skill_01	Audio/eo_1053	eo_1053_atk_skill_01	1	3518	3518	1
eo_1053_atk_skill_02	eo_1053_atk_skill_02	Audio/eo_1053	eo_1053_atk_skill_02	1	5387	5387	1
eo_1053_atk_skill_03	eo_1053_atk_skill_03	Audio/eo_1053	eo_1053_atk_skill_03	1	4325	4325	1
eo_1054_atk_skill_00	eo_1054_atk_skill_00	Audio/eo_1054	eo_1054_atk_skill_00	1	6358	6358	1
eo_1054_atk_skill_01	eo_1054_atk_skill_01	Audio/eo_1054	eo_1054_atk_skill_01	1	3944	3944	1
eo_1054_atk_skill_02	eo_1054_atk_skill_02	Audio/eo_1054	eo_1054_atk_skill_02	1	6517	6517	1
eo_1055_atk_skill_00	eo_1055_atk_skill_00	Audio/eo_1055	eo_1055_atk_skill_00	1	6428	6428	1
eo_1055_atk_skill_01	eo_1055_atk_skill_01	Audio/eo_1055	eo_1055_atk_skill_01	1	6399	6399	1
eo_1055_atk_skill_02	eo_1055_atk_skill_02	Audio/eo_1055	eo_1055_atk_skill_02	1	6266	6266	1
eo_1056_atk_skill_01	eo_1056_atk_skill_01	Audio/eo_1056	eo_1056_atk_skill_01	1	4426	4426	1
eo_1056_atk_skill_02	eo_1056_atk_skill_02	Audio/eo_1056	eo_1056_atk_skill_02	1	4426	4426	1
eo_1056_atk_skill_03	eo_1056_atk_skill_03	Audio/eo_1056	eo_1056_atk_skill_03	1	3426	3426	1
eo_1058_atk_skill_00	eo_1058_atk_skill_00	Audio/eo_1058	eo_1058_atk_skill_00	1	5633	5633	1
eo_1058_atk_skill_01	eo_1058_atk_skill_01	Audio/eo_1058	eo_1058_atk_skill_01	1	2400	2400	1
eo_1058_atk_skill_02	eo_1058_atk_skill_02	Audio/eo_1058	eo_1058_atk_skill_02	1	3252	3252	1
eo_1059_atk_skill_00	eo_1059_atk_skill_00	Audio/eo_1059	eo_1059_atk_skill_00	1	4904	4904	1
eo_1059_atk_skill_01	eo_1059_atk_skill_01	Audio/eo_1059	eo_1059_atk_skill_01	1	3127	3127	1
eo_1059_atk_skill_02	eo_1059_atk_skill_02	Audio/eo_1059	eo_1059_atk_skill_02	1	4980	4980	1
eo_1060_atk_skill_00	eo_1060_atk_skill_00	Audio/eo_1060	eo_1060_atk_skill_00	1	3168	3168	1
eo_1060_atk_skill_01	eo_1060_atk_skill_01	Audio/eo_1060	eo_1060_atk_skill_01	1	3177	3177	1
eo_1060_atk_skill_02	eo_1060_atk_skill_02	Audio/eo_1060	eo_1060_atk_skill_02	1	3168	3168	1
eo_1101_atk_skill_02	eo_1101_atk_skill_02	Audio/eo_1101	eo_1101_atk_skill_02	1	2730	2730	1
eo_1101_atk_skill_01	eo_1101_atk_skill_01	Audio/eo_1101	eo_1101_atk_skill_01	1	4091	4091	1
eo_1101_atk_skill_00	eo_1101_atk_skill_00	Audio/eo_1101	eo_1101_atk_skill_00	1	4246	4246	1
eo_1102_atk_skill_00	eo_1102_atk_skill_00	Audio/eo_1102	eo_1102_atk_skill_00	1	4300	4300	1
eo_1102_atk_skill_01	eo_1102_atk_skill_01	Audio/eo_1102	eo_1102_atk_skill_01	1	3664	3664	1
eo_1102_atk_skill_02	eo_1102_atk_skill_02	Audio/eo_1102	eo_1102_atk_skill_02	1	2321	2321	1
eo_1103_atk_skill_00	eo_1103_atk_skill_00	Audio/eo_1103	eo_1103_atk_skill_00	1	4805	4805	1
eo_1103_atk_skill_01	eo_1103_atk_skill_01	Audio/eo_1103	eo_1103_atk_skill_01	1	2910	2910	1
eo_1103_atk_skill_02	eo_1103_atk_skill_02	Audio/eo_1103	eo_1103_atk_skill_02	1	3095	3095	1
eo_1104_atk_skill_00	eo_1104_atk_skill_00	Audio/eo_1104	eo_1104_atk_skill_00	1	5426	5426	1
eo_1104_atk_skill_01	eo_1104_atk_skill_01	Audio/eo_1104	eo_1104_atk_skill_01	1	2474	2474	1
eo_1104_atk_skill_02	eo_1104_atk_skill_02	Audio/eo_1104	eo_1104_atk_skill_02	1	2587	2587	1
jingle_battle_victory	jingle_battle_victory	Audio/Jingle	jingle_battle_victory	1	5904	5904	1
jingle_battle_fail	jingle_battle_fail	Audio/Jingle	jingle_battle_fail	1	6139	6139	1
