index	buffId	star	effectNum1	status
217200807_1	217200807	1	1;0.97;0;0;2;0.97;3;0.97;5;0.97;6;0.97;209;0.97;210;0.97	1
217200807_2	217200807	2	1;0.97;0;0;2;0.97;3;0.97;5;0.97;6;0.97;209;0.97;210;0.97	1
217200807_3	217200807	3	1;0.97;0;0;2;0.97;3;0.97;5;0.97;6;0.97;209;0.97;210;0.97	1
217200808_1	217200808	1	1;0.999;0;0;2;0.999;3;0.999;5;0.999;6;0.999;209;0.999;210;0.999	1
217200808_2	217200808	2	1;0.999;0;0;2;0.999;3;0.999;5;0.999;6;0.999;209;0.999;210;0.999	1
217200808_3	217200808	3	1;0.999;0;0;2;0.999;3;0.999;5;0.999;6;0.999;209;0.999;210;0.999	1
217200809_1	217200809	1	1.2	1
217200810_1	217200810	1	3.4	1
217200811_1	217200811	1	117200810;5	1
217200812_1	217200812	1	117200819;1	1
217300801_1	217300801	1	1.2	1
217300801_2	217300801	2	1.6	1
217300801_3	217300801	3	2	1
217300802_1	217300802	1	0.96	1
217300802_2	217300802	2	1.2	1
217300802_3	217300802	3	1.5	1
217300803_1	217300803	1	1.65	1
217300803_2	217300803	2	1.65	1
217300803_3	217300803	3	1.65	1
217300803_4	217300803	4	1.65	1
217300804_1	217300804	1	117200810;2	1
217300805_1	217300805	1	117300808;117300809;117300810;117300811;117300812;117300813;1	1
217300806_1	217300806	1	117300814;1	1
210201001_1	210201001	1	1.2	1
210201001_2	210201001	2	1.6	1
210201001_3	210201001	3	2	1
210201002_1	210201002	1	0.96	1
210201002_2	210201002	2	1.2	1
210201002_3	210201002	3	1.5	1
210201003_1	210201003	1	3.8	1
210201003_2	210201003	2	3.8	1
210201003_3	210201003	3	3.8	1
210201003_4	210201003	4	3.8	1
210201004_1	210201004	1	6	1
210201004_2	210201004	2	6	1
210201004_3	210201004	3	6	1
210201004_4	210201004	4	6	1
210201005_1	210201005	1	117200810;4	1
210201006_1	210201006	1	117200810;8	1
210201007_1	210201007	1	1	1
210201008_1	210201008	1	2	1
210201009_1	210201009	1	6	1
