id	skillId	starSkill	skillClass	triggerRule	skillType	label	skillStarMax	skillLvMax	isAoe	starEffect1	effectCondition1	effectTarget1	effect1	effectType1	starEffect2	effectCondition2	effectTarget2	effect2	effectType2	damageTarget	damageEffect	scriptType	scriptNum	damageEffectType	starEffect3	effectCondition3	effectTarget3	effect3	effectType3	starEffect4	effectCondition4	effectTarget4	effect4	effectType4	starEffect5	effectCondition5	effectTarget5	effect5	effectType5	starEffect6	effectCondition6	effectTarget6	effect6	effectType6	starEffect7	effectCondition7	effectTarget7	effect7	effectType7	hitRatio	skillTags	action	intensive	status
521005003	521005003	1	1		1	2	1	1												102	201010102			2	1	1	301	104008054	1																					1		2	0	1
511005002	511005002	1	1		1	2	1	1												101	201010101			2																										1		1	0	1
521005002	521005002	1	1		1	2	1	1												102	201010120			2	1	1	301	141100501	1																					1		2	0	1
571005002	571005002	1	1		3	2	1	1												101	201070103			2																										1		0	0	1
511006001	511006001	1	1		1	2	1	1												101	201010101			2																										1		1	0	1
571006001	571006001	1	1		3	2	1	1												102	201030104			2																										1		0	0	1
511006002	511006002	1	1		1	2	1	1												101	201010101			2																										1		1	0	1
521006002	521006002	1	1		1	2	1	1												101	201010123			2	1	1	301	116030151	1																					1		2	0	1
571006002	571006002	1	1		3	2	1	1												102	201030104			2																										1		0	0	1
511007001	511007001	1	1		1	2	1	1												101	201010101			2																										1		1	0	1
521007001	521007001	1	1		1	4	1	1												202	210010101			2																										1		2	0	1
571007001	571007001	1	1		3	2	1	1												101	301030101			2																										1		0	0	1
511009001	511009001	1	1		1	2	1	1	0											101	201010101			2																										0.5;0.5		1	0	1
521009001	521009001	1	1		2	1	1	1	0											101	201010101			2	1	1	301	101009051	1	1	1	301	101009053	1																0.5;0.5		1	0	1
531009001	531009001	1	1		2	1	1	1	0											101	201010101			2	1	1	202	101009052	1																					0.5;0.5		1	0	1
571009001	571009001	1	1		3	2	1	1	0											101	301010103			2	1	1	301	101009001	1																					1		0	0	1
511010001	511010001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521010001	521010001	1	1		2	2	1	1	0											101	201010101			2	1	1	-1	210010106	2																					1		2	0	1
571010001	571010001	1	1		3	2	1	1	1											102	301010102			2																										1		0	0	1
511010002	511010002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521010002	521010002	1	1		2	2	1	1	0											101	201010115			2	1	1	-1	210010108	2																					1		2	0	1
571010002	571010002	1	1		3	2	1	1	1											102	301010104			2	1	1	-1	104070151	1																					1		0	0	1
511011001	511011001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521011001	521011001	1	1		2	2	1	1	0											101	201010135			2	1	1	-1	204050152	2																					1		2	0	1
571011001	571011001	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	204050152	2																					1		0	0	1
511012001	511012001	1	1		1	2	1	1	0											101	201010101			2																										0.2;0.2;0.2;0.2;0.2		1	0	1
521012001	521012001	1	1		2	2	1	1	1											102	201010102			2																										0.33;0.33;0.34		2	0	1
571012001	571012001	1	1		3	2	1	1	0											101	301030101			2																										0.25;0.25;0.25;0.25		0	0	1
511012002	511012002	1	1		1	2	1	1	0											101	201010101			2																										0.2;0.2;0.2;0.2;0.2		1	0	1
521012002	521012002	1	1		2	2	1	1	1											102	201010128			2	1	1	-1	141101251	1																					0.33;0.33;0.34		2	0	1
571012002	571012002	1	1		3	2	1	1	0											101	301030101			2																										0.25;0.25;0.25;0.25		0	0	1
511013001	511013001	1	1		1	2	1	1	0											101	201010101			2																										0.5;0.5		1	0	1
521013001	521013001	1	1		2	2	1	1	0						1	1	301	101102151	1	101	201010123			2																										1		2	0	1
571013001	571013001	1	1		3	2	1	1	0											101	301010101			2																										1		0	0	1
511014001	511014001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521014001	521014001	1	1		2	2	1	1	0											101	101014051			1																										1		2	0	1
571014001	571014001	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	104010151	1																					1		0	0	1
511014002	511014002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521014002	521014002	1	1		2	2	1	1	0											101	101014052			1																										1		2	0	1
571014002	571014002	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	104040151	1																					1		0	0	1
511015001	511015001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521015001	521015001	1	1		2	2	1	1	0											301	101015051			1																										1		2	0	1
571015001	571015001	1	1		3	2	1	1	0											301	212010351			2																										1		0	0	1
511016001	511016001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521016001	521016001	1	1		2	1	1	1	0											201	101016051			1																										1		2	0	1
571016001	571016001	1	1		3	2	1	1	1											102	301010102			2																										1		0	0	1
511016002	511016002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521016002	521016002	1	1		2	1	1	1	1											202	101016051			1																										1		2	0	1
571016002	571016002	1	1		3	2	1	1	1											102	301010102			2																										1		0	0	1
511017001	511017001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521017001	521017001	1	1		2	4	1	1	1											202	103010151			1																										1		2	0	1
571017001	571017001	1	1		3	2	1	1	1											102	301010102			2																										1		0	0	1
521017003	521017003	1	1		2	4	1	1	1											202	202010102			2																										1		2	0	1
511017002	511017002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521017002	521017002	1	1		2	4	1	1	1											202	103010151			1																										1		2	0	1
571017002	571017002	1	1		3	2	1	1	1	1	1	301	111701151	1						102	301010104			2																										1		0	0	1
511018001	511018001	1	1		1	2	1	1	0											101	201010143			2	1	1	-1	102121101	1																					1		1	0	1
521018001	521018001	1	1		2	3	1	1	1											102	102121101			1																										1		2	0	1
571018001	571018001	1	1		3	2	1	1	1											102	301010102			2	1	1	301	209010151	2																					1		0	0	1
511018002	511018002	1	1		1	2	1	1	0											101	201010143			2	1	1	-1	141101851	1																					1		1	0	1
521018002	521018002	1	1		2	3	1	1	1											102	102121101			1																										1		2	0	1
571018002	571018002	1	1		3	2	1	1	1											102	301010162			2	1	1	301	209010151	2																					1		0	0	1
511019001	511019001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521019001	521019001	1	1		2	2	1	1	0											101	201010111			2	1	1	301	206030101	2																					1		2	0	1
571019001	571019001	1	1		3	2	1	1	1											102	301010102			2																										0.33;0.33;0.34		0	0	1
511019002	511019002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521019002	521019002	1	1		2	2	1	1	0											101	201010111			2	1	1	301	206030105	2																					1		2	0	1
571019002	571019002	1	1		3	2	1	1	1	1	1	301	111701151	1						102	301010104			2																										0.33;0.33;0.34		0	0	1
511020001	511020001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521020001	521020001	1	1		2	2	1	1	0											101	201090101			2																										1		2	0	1
521020003	521020003	1	1		2	2	1	1	0											101	201010123			2	1	1	-1	1102051	1																					1		2	0	1
571020001	571020001	1	1		3	4	1	1	0											202	302010102			2																										1		0	0	1
511020002	511020002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521020002	521020002	1	1		2	2	1	1	0											101	201090101			2																										1		2	0	1
571020002	571020002	1	1		3	4	1	1	0											202	302010102			2	1	1	-1	141102051	1																					1		0	0	1
511021001	511021001	1	1		1	2	1	1	0											101	201010101			2																										1		2	0	1
521021001	521021001	1	1		2	2	1	1	0											101	201010101			2	1	1	-1	111100203	1																					1		1	0	1
571021001	571021001	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	204050152	2																					1		0	0	1
511022001	511022001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521022001	521022001	1	1		2	2	1	1	0											101	201010111			2	1	1	-1	206020101	2																					1		2	0	1
571022001	571022001	1	1		3	2	1	1	0											102	301070102			2																										1		0	0	1
511022002	511022002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521022002	521022002	1	1		2	2	1	1	0											101	201010119			2	1	1	-1	141102251	1																					1		2	0	1
571022002	571022002	1	1		3	2	1	1	1											102	301130102			2																										1		0	0	1
511023001	511023001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521023001	521023001	1	1		2	2	1	1	0	1	1	301	111701151	1						101	201010101			2																										1		2	0	1
571023001	571023001	1	1		3	2	1	1	0	1	1	301	111701151	1						101	301010101			2																										1		0	0	1
571023004	571023004	1	1		3	2	1	1	0											101	301010101			2																										1		0	0	1
511023002	511023002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521023002	521023002	1	1		2	2	1	1	0	1	1	301	111701151	1						101	201010101			2																										1		2	0	1
571023002	571023002	1	1		3	2	1	1	0	1	1	301	111701151	1						101	301010101			2																										1		0	0	1
521023005	521023005	1	1		2	2	1	1	0											101	201090101			2																										1		2	0	1
511023003	511023003	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521023003	521023003	1	1		2	2	1	1	0											101	201010101			2	1	1	301	143102351	1																					1		2	0	1
571023003	571023003	1	1		3	2	1	1	0	1	1	301	111701151	1						101	301010101			2																										1		0	0	1
511024001	511024001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521024001	521024001	1	1		2	1	1	1	1											202	101102152			1																										1		2	0	1
571024001	571024001	1	1		3	2	1	1	0											101	301070101			2																										0.5;0.5		0	0	1
521024004	521024004	1	1		2	1	1	1	1											202	202010102			2																										1		2	0	1
571024004	571024004	1	1		3	2	1	1	0											101	301010101			2																										0.5;0.5		0	0	1
511024002	511024002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521024002	521024002	1	1		2	1	1	1	1											202	101102152			1																										1		2	0	1
571024002	571024002	1	1		3	2	1	1	0											101	301010103			2																										1		0	0	1
511024003	511024003	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521024003	521024003	1	1		2	1	1	1	1											202	101102152			1																										1		2	0	1
571024003	571024003	1	1		3	2	1	1	0											101	301100101			2																										1		0	0	1
571024005	571024005	1	1		3	2	1	1	0											101	301090101			2																										1		0	0	1
511025001	511025001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
571025001	571025001	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	112010152	1																					1		0	0	1
521025001	521025001	1	1		2	2	1	1	1											102	201230101			2																										1		2	0	1
511026001	511026001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521026001	521026001	1	1		2	3	1	1	1											102	111303151			1																										1		2	0	1
571026001	571026001	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	104040151	1																					1		0	0	1
521026002	521026002	1	1		2	3	1	1	1											102	1105651			1																										1		2	0	1
511027001	511027001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
571027001	571027001	1	1		3	2	1	1	0											101	301010101			2																										1		0	0	1
511030001	511030001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
571030001	571030001	1	1		3	2	1	1	0											101	301010103			2	1	1	301	116030151	1																					1		0	0	1
511030002	511030002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521030002	521030002	1	1		2	2	1	1	0	1	1	301	111701151	1						101	201010101			2																										1		2	0	1
571030002	571030002	1	1		3	2	1	1	0											101	301070101			2																										1		0	0	1
511031001	511031001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521031001	521031001	1	1		2	2	1	1	1											102	201010136			2	1	1	102	204050152	2																					1		2	0	1
571031001	571031001	1	1		3	2	1	1	0											101	301010101			2																										1		0	0	1
511031002	511031002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521031002	521031002	1	1		2	2	1	1	1											102	201010136			2	1	1	102	204050152	2																					1		2	0	1
571031002	571031002	1	1		3	2	1	1	0											101	301010103			2	1	1	-1	102321101	1																					1		0	0	1
511040001	511040001	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
571040001	571040001	1	1		3	2	1	1	0											101	301010103			2	1	1	101	204050152	2																					1		0	0	1
571040004	571040004	1	1		3	2	1	1	0											101	301010101			2																										1		0	0	1
511040003	511040003	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521040003	521040003	1	1		2	2	1	1	0											101	201070101			2																										1		2	0	1
571040003	571040003	1	1		3	2	1	1	0											101	301010103			2	1	1	101	204050152	2																					1		0	0	1
521040004	521040004	1	1		2	2	1	1	0						1	1	202	1104051	1	101	201010119			2																										1		2	0	1
521040005	521040005	1	1		2	2	1	1	0											101	201010119			2	1	1	-1	7100106	1																					1		2	0	1
511041001	511041001	1	1		1	2	1	1	1											102	201010102			2																										1		1	0	1
521041001	521041001	1	1		2	2	1	1	0											101	201050101			2																										1		2	0	1
571041001	571041001	1	1		3	2	1	1	1											102	301050102			2																										1		0	0	1
521041003	521041003	1	1		2	2	1	1	0											101	201010123			2	1	1	-1	1104151	1																					1		2	0	1
571041003	571041003	1	1		3	2	1	1	1											102	301100102			2																										1		0	0	1
511041002	511041002	1	1		1	2	1	1	1											102	201070102			2																										1		1	0	1
