RoleId,,Level,Condition,ConditionDes,LevelType,,,Attr,AttrRefixId,AttrRefixType,,Group,Des,CostItem,LevelName,LevelIcon,,TypeName,TypeIcon,SkillChoose
3000004,安洁,50,"16003,40",,3,,属性强化Ⅴ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,158",LevelName_3000004_50,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,51,"16003,40",,3,,君王Ⅱ,"101,112;102,14;103,6;104,58","3400008,2",3,每携带1位君王，自身回能效率提升1%,40001,,"1006223,162",LevelName_3000004_51,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_3,
3000004,安洁,52,"16003,40",,3,,属性强化Ⅵ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,166",LevelName_3000004_52,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,53,"16003,40",,3,,普攻强化Ⅴ,"101,111;102,14;103,6;104,58","3400022,1",1,普通攻击等级+1,0,Level_Des_3000004_3_53,"1006223,170",LevelName_3000004_53,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_3,
3000004,安洁,54,"16003,40",,3,,属性强化Ⅶ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,174",LevelName_3000004_54,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,55,"16003,40",,3,,连携技强化Ⅴ,"101,111;102,13;103,6;104,58",,,连携技等级+1,0,、,"1006223,178",LevelName_3000004_55,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_3,
3000004,安洁,56,"16003,40",,3,,属性强化Ⅷ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,182",LevelName_3000004_56,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,57,"16003,40",,3,,奥义强化Ⅴ,"101,112;102,14;103,6;104,58","3400023,1",1,奥义等级+1,0,Level_Des_3000004_3_57,"1006223,186",LevelName_3000004_57,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_3,
3000004,安洁,58,"16003,40",,3,,属性强化Ⅸ,"101,111;102,13;103,6;104,59","3400062,1",5,,0,,"1006223,190",LevelName_3000004_58,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_3,
3000004,安洁,59,"16003,40",,3,,传道Ⅱ,"101,111;102,14;103,6;104,58","3400009,2",3,每携带1位传道，自身治疗效果提升1%,40002,,"1006223,194",LevelName_3000004_59,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_3,
3000004,安洁,60,"16003,40",,3,,人子Ⅱ,"101,112;102,14;103,6;104,59","3400010,2",3,每携带1位人子，行动结束后能量回复4点,40003,,"1006223,198",LevelName_3000004_60,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_3,"34000601,34000602"
3000004,安洁,61,"16003,60",Level_ConditionDes_3000004_4,4,神佑,初始能量Ⅱ,"101,111;102,13;103,6;104,58","3400026,1",5,入场能量提升5,0,,"1006223,206",LevelName_3000004_61,3900004_zy_jn_bd_icon,神佑,Level_TypeName_3000004_4,tianfu_3900004_big_4,
3000004,安洁,62,"16003,60",,4,,属性强化Ⅰ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,214",LevelName_3000004_62,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,63,"16003,60",,4,,能量回复Ⅲ,"101,112;102,14;103,6;104,58","3400027,1",5,能量恢复提升2,0,,"1006223,222",LevelName_3000004_63,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_4,
3000004,安洁,64,"16003,60",,4,,属性强化Ⅱ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,230",LevelName_3000004_64,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,65,"16003,60",,4,,普攻强化Ⅵ,"101,111;102,14;103,6;104,58","3400028,1",1,普通攻击等级+1,0,Level_Des_3000004_4_65,"1006223,238",LevelName_3000004_65,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_4,
3000004,安洁,66,"16003,60",,4,,属性强化Ⅲ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,246",LevelName_3000004_66,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,67,"16003,60",,4,,连携技强化Ⅵ,"101,111;102,13;103,6;104,58",,,连携技等级+1,0,,"1006223,254",LevelName_3000004_67,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_4,
3000004,安洁,68,"16003,60",,4,,属性强化Ⅳ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,262",LevelName_3000004_68,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,69,"16003,60",,4,,奥义强化Ⅵ,"101,112;102,14;103,6;104,58","3400029,1",1,奥义等级+1,0,Level_Des_3000004_4_69,"1006223,270",LevelName_3000004_69,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_4,
3000004,安洁,70,"16003,60",,4,,属性强化Ⅴ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,278",LevelName_3000004_70,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,71,"16003,60",,4,,能量效率Ⅲ,"101,111;102,14;103,6;104,58","3400030,1",5,回能效率提升1.2%,0,,"1006223,286",LevelName_3000004_71,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_4,
3000004,安洁,72,"16003,60",,4,,属性强化Ⅵ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,294",LevelName_3000004_72,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,73,"16003,60",,4,,普攻强化Ⅶ,"101,111;102,13;103,6;104,58","3400031,1",1,普通攻击等级+1,0,Level_Des_3000004_4_73,"1006223,302",LevelName_3000004_73,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_4,
3000004,安洁,74,"16003,60",,4,,属性强化Ⅶ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,310",LevelName_3000004_74,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,75,"16003,60",,4,,连携技强化Ⅶ,"101,112;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,318",LevelName_3000004_75,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_4,
3000004,安洁,76,"16003,60",,4,,属性强化Ⅷ,"101,111;102,13;103,6;104,59","3400062,1",5,,0,,"1006223,326",LevelName_3000004_76,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,77,"16003,60",,4,,奥义强化Ⅶ,"101,111;102,14;103,6;104,58","3400032,1",1,奥义等级+1,0,Level_Des_3000004_4_77,"1006223,334",LevelName_3000004_77,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_4,
3000004,安洁,78,"16003,60",,4,,属性强化Ⅸ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,342",LevelName_3000004_78,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_4,
3000004,安洁,79,"16003,60",,4,,异常性能Ⅱ,"101,111;102,13;103,6;104,58","3400033,1",5,效果命中提升4%,0,,"1006223,350",LevelName_3000004_79,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_4,
3000004,安洁,80,"16003,60",,4,,君王Ⅲ,"101,111;102,14;103,6;104,59","3400008,3",3,每携带1位君王，自身回能效率提升1.5%,40001,,"1006223,358",LevelName_3000004_80,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_4,"34000801,34000802"
3000004,安洁,81,"16003,80",Level_ConditionDes_3000004_5,5,溯能,传道Ⅲ,"101,112;102,14;103,6;104,58","3400009,3",3,每携带1位传道，自身治疗效果提升1.5%,40002,,"1006223,366",LevelName_3000004_81,3900004_zy_jn_zj_icon,溯能,Level_TypeName_3000004_5,tianfu_3900004_big_5,
3000004,安洁,82,"16003,80",,5,,属性强化Ⅰ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,374",LevelName_3000004_82,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,83,"16003,80",,5,,人子Ⅲ,"101,111;102,14;103,6;104,58","3400010,3",3,每携带1位人子，行动结束后能量回复5点,40003,,"1006223,382",LevelName_3000004_83,3900004_zy_jn_zj_icon,,,tianfu_3900004_big_5,
3000004,安洁,84,"16003,80",,5,,属性强化Ⅱ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,390",LevelName_3000004_84,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,85,"16003,80",,5,,普攻强化Ⅷ,"101,111;102,13;103,6;104,58","3400037,1",1,普通攻击等级+1,0,Level_Des_3000004_5_85,"1006223,398",LevelName_3000004_85,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_5,
3000004,安洁,86,"16003,80",,5,,属性强化Ⅲ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,406",LevelName_3000004_86,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,87,"16003,80",,5,,连携技强化Ⅷ,"101,112;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,414",LevelName_3000004_87,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_5,
3000004,安洁,88,"16003,80",,5,,属性强化Ⅳ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,422",LevelName_3000004_88,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,89,"16003,80",,5,,奥义强化Ⅷ,"101,111;102,14;103,6;104,58","3400038,1",1,奥义等级+1,0,Level_Des_3000004_5_89,"1006223,430",LevelName_3000004_89,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_5,
3000004,安洁,90,"16003,80",,5,,属性强化Ⅴ,"101,112;102,14;103,6;104,59","3400061,1",5,能量上限+1,0,,"1006223,438",LevelName_3000004_90,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,91,"16003,80",,5,,能量效率Ⅳ,"101,111;102,13;103,6;104,58","3400039,1",5,回能效率提升1.2%,0,,"1006223,446",LevelName_3000004_91,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_5,
3000004,安洁,92,"16003,80",,5,,属性强化Ⅵ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,454",LevelName_3000004_92,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,93,"16003,80",,5,,普攻强化Ⅸ,"101,112;102,14;103,6;104,58","3400040,1",1,普通攻击等级+1,0,Level_Des_3000004_5_93,"1006223,462",LevelName_3000004_93,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_5,
3000004,安洁,94,"16003,80",,5,,属性强化Ⅶ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,470",LevelName_3000004_94,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,95,"16003,80",,5,,连携技强化Ⅸ,"101,111;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,478",LevelName_3000004_95,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_5,
3000004,安洁,96,"16003,80",,5,,属性强化Ⅷ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,486",LevelName_3000004_96,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,97,"16003,80",,5,,奥义强化Ⅸ,"101,111;102,13;103,6;104,58","3400041,1",1,奥义等级+1,0,Level_Des_3000004_5_97,"1006223,494",LevelName_3000004_97,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_5,
3000004,安洁,98,"16003,80",,5,,属性强化Ⅸ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,502",LevelName_3000004_98,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_5,
3000004,安洁,99,"16003,80",,5,,待机强化Ⅱ,"101,112;102,14;103,6;104,58","3400018,2",4,待机技能等级+1,1004,Level_Des_3000004_5_99,"1006223,510",LevelName_3000004_99,3900004_zy_jn_dj_icon,,,tianfu_3900004_big_5,
3000004,安洁,100,"16003,80",,5,,初始能量Ⅲ,"101,111;102,13;103,6;104,59","3400043,1",5,入场能量提升5,0,,"1006223,518",LevelName_3000004_100,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_5,"34001001,34001002"
3000004,安洁,101,"16003,100",Level_ConditionDes_3000004_6,6,秘环,能量回复Ⅳ,"101,111;102,14;103,6;104,58","3400044,1",5,能量恢复提升2,0,,"1006223,534",LevelName_3000004_101,3900004_zy_jn_bd_icon,秘环,Level_TypeName_3000004_6,tianfu_3900004_big_6,
3000004,安洁,102,"16003,100",,6,,属性强化Ⅰ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,550",LevelName_3000004_102,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,103,"16003,100",,6,,普攻强化Ⅹ,"101,111;102,13;103,6;104,58","3400045,1",1,普通攻击等级+1,0,Level_Des_3000004_6_103,"1006223,566",LevelName_3000004_103,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_6,
3000004,安洁,104,"16003,100",,6,,属性强化Ⅱ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,582",LevelName_3000004_104,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,105,"16003,100",,6,,连携技强化Ⅹ,"101,112;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,598",LevelName_3000004_105,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_6,
3000004,安洁,106,"16003,100",,6,,属性强化Ⅲ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,614",LevelName_3000004_106,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,107,"16003,100",,6,,奥义强化Ⅹ,"101,111;102,14;103,6;104,58","3400046,1",1,奥义等级+1,0,Level_Des_3000004_6_107,"1006223,630",LevelName_3000004_107,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_6,
3000004,安洁,108,"16003,100",,6,,属性强化Ⅳ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,646",LevelName_3000004_108,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,109,"16003,100",,6,,能量效率Ⅴ,"101,111;102,13;103,6;104,58","3400047,1",5,回能效率提升1.2%,0,,"1006223,662",LevelName_3000004_109,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_6,
3000004,安洁,110,"16003,100",,6,,属性强化Ⅴ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,678",LevelName_3000004_110,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,111,"16003,100",,6,,普攻强化Ⅺ,"101,112;102,14;103,6;104,58","3400048,1",1,普通攻击等级+1,0,Level_Des_3000004_6_111,"1006223,694",LevelName_3000004_111,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_6,
3000004,安洁,112,"16003,100",,6,,属性强化Ⅵ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,710",LevelName_3000004_112,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,113,"16003,100",,6,,连携技强化Ⅺ,"101,111;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,726",LevelName_3000004_113,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_6,
3000004,安洁,114,"16003,100",,6,,属性强化Ⅶ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,742",LevelName_3000004_114,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,115,"16003,100",,6,,奥义强化Ⅺ,"101,111;102,13;103,6;104,58","3400049,1",1,奥义等级+1,0,Level_Des_3000004_6_115,"1006223,758",LevelName_3000004_115,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_6,
3000004,安洁,116,"16003,100",,6,,属性强化Ⅷ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,774",LevelName_3000004_116,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,117,"16003,100",,6,,待机强化Ⅲ,"101,112;102,14;103,6;104,58","3400018,3",4,待机技能等级+1,1004,Level_Des_3000004_6_117,"1006223,790",LevelName_3000004_117,3900004_zy_jn_dj_icon,,,tianfu_3900004_big_6,
3000004,安洁,118,"16003,100",,6,,属性强化Ⅸ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,806",LevelName_3000004_118,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,119,"16003,100",,6,,属性强化Ⅹ,"101,111;102,14;103,6;104,58",,,,0,,"1006223,822",LevelName_3000004_119,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_6,
3000004,安洁,120,"16003,100",,6,,初始能量Ⅳ,"101,112;102,14;103,6;104,59","3400051,1",5,入场能量提升5,0,,"1006223,838",LevelName_3000004_120,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_6,"34001201,34001202"
3000004,安洁,121,"16003,120",Level_ConditionDes_3000004_7,7,逆转,能量回复Ⅴ,"101,111;102,13;103,6;104,58","3400052,1",5,能量恢复提升2,0,,"1006223,854",LevelName_3000004_121,3900004_zy_jn_bd_icon,逆转,Level_TypeName_3000004_7,tianfu_3900004_big_7,
3000004,安洁,122,"16003,120",,7,,属性强化Ⅰ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,870",LevelName_3000004_122,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,123,"16003,120",,7,,普攻强化Ⅻ,"101,112;102,14;103,6;104,58","3400053,1",1,普通攻击等级+1,0,Level_Des_3000004_7_123,"1006223,886",LevelName_3000004_123,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_7,
3000004,安洁,124,"16003,120",,7,,属性强化Ⅱ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,902",LevelName_3000004_124,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,125,"16003,120",,7,,连携技强化Ⅻ,"101,111;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,918",LevelName_3000004_125,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_7,
3000004,安洁,126,"16003,120",,7,,属性强化Ⅲ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,934",LevelName_3000004_126,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,127,"16003,120",,7,,奥义强化Ⅻ,"101,111;102,13;103,6;104,58","3400054,1",1,奥义等级+1,0,Level_Des_3000004_7_127,"1006223,950",LevelName_3000004_127,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_7,
3000004,安洁,128,"16003,120",,7,,属性强化Ⅳ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,966",LevelName_3000004_128,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,129,"16003,120",,7,,待机强化Ⅳ,"101,112;102,14;103,6;104,58","3400018,4",4,待机技能等级+1,1004,Level_Des_3000004_7_129,"1006223,982",LevelName_3000004_129,3900004_zy_jn_dj_icon,,,tianfu_3900004_big_7,
3000004,安洁,130,"16003,120",,7,,属性强化Ⅴ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,998",LevelName_3000004_130,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,131,"16003,120",,7,,普攻强化XIII,"101,111;102,14;103,6;104,58","3400056,1",1,普通攻击等级+1,0,Level_Des_3000004_7_131,"1006223,1014",LevelName_3000004_131,3900004_zy_jn_pg_icon,,,tianfu_3900004_big_7,
3000004,安洁,132,"16003,120",,7,,属性强化Ⅵ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,1030",LevelName_3000004_132,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,133,"16003,120",,7,,连携技强化XIII,"101,111;102,13;103,6;104,58",,,连携技等级+1,0,,"1006223,1046",LevelName_3000004_133,3900004_zy_jn_qte_icon,,,tianfu_3900004_big_7,
3000004,安洁,134,"16003,120",,7,,属性强化Ⅶ,"101,111;102,14;103,6;104,59",,,,0,,"1006223,1062",LevelName_3000004_134,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,135,"16003,120",,7,,奥义强化XIII,"101,112;102,14;103,6;104,58","3400057,1",1,奥义等级+1,0,Level_Des_3000004_7_135,"1006223,1078",LevelName_3000004_135,3900004_zy_jn_ay_icon,,,tianfu_3900004_big_7,
3000004,安洁,136,"16003,120",,7,,属性强化Ⅷ,"101,111;102,13;103,6;104,59",,,,0,,"1006223,1094",LevelName_3000004_136,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,137,"16003,120",,7,,初始能量Ⅴ,"101,111;102,14;103,6;104,58","3400058,1",5,入场能量提升5,0,,"1006223,1110",LevelName_3000004_137,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_7,
3000004,安洁,138,"16003,120",,7,,属性强化Ⅸ,"101,112;102,14;103,6;104,59",,,,0,,"1006223,1126",LevelName_3000004_138,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,139,"16003,120",,7,,属性强化Ⅹ,"101,111;102,13;103,6;104,58",,,,0,,"1006223,1142",LevelName_3000004_139,3900004_zy_jn_sx_icon,,,tianfu_3900004_big_7,
3000004,安洁,140,"16003,120",,7,,异常性能Ⅲ,"101,111;102,14;103,6;104,59","3400059,1",5,效果命中提升5%,0,,"1006223,1158",LevelName_3000004_140,3900004_zy_jn_bd_icon,,,tianfu_3900004_big_7,"34001401,34001402"
3000005,米娅,1,,,1,血气,待机解锁,"101,117;102,12;103,6;104,55",,4,待命时，跳过行动回合，行动时间减少30%，自身提升10%防御，持续2回合,0,Level_Des_3000005_1_1,"1006223,2",LevelName_3000005_1,3900005_zy_jn_dj_icon,血气,Level_TypeName_3000005_1,tianfu_3900005_big_1,
3000005,米娅,2,,,1,,护甲强化Ⅰ,"101,117;102,12;103,7;104,56","3500002,1",5,基础防御提升2.5%,0,,"1006223,4",LevelName_3000005_2,3900005_zy_jn_bd_icon,,,tianfu_3900005_big_1,
3000005,米娅,3,,,1,,属性强化Ⅰ,"101,117;102,13;103,7;104,56",,,,0,,"1006223,6",LevelName_3000005_3,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,4,,,1,,属性强化Ⅱ,"101,117;102,12;103,6;104,55",,,,0,,"1006223,8",LevelName_3000005_4,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,5,,,1,,沐浴恩惠Ⅰ,"101,117;102,12;103,7;104,56","3500003,1",5,受到治疗效果提升2%,0,,"1006223,8",LevelName_3000005_5,3900005_zy_jn_bd_icon,,,tianfu_3900005_big_1,
3000005,米娅,6,,,1,,属性强化Ⅲ,"101,117;102,13;103,7;104,56",,,,0,,"1006223,12",LevelName_3000005_6,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,7,,,1,,奥义解锁,"101,117;102,12;103,6;104,55","3500004,1",4,解锁魔女奥义，在战斗中进行三层灵魂解放即可释放强大的奥义技能,0,Level_Des_3000005_1_7,"1006223,12",LevelName_3000005_7,3900005_zy_jn_ay_icon,,,tianfu_3900005_big_1,
3000005,米娅,8,,,1,,属性强化Ⅳ,"101,117;102,12;103,7;104,56",,,,0,,"1006223,16",LevelName_3000005_8,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,9,,,1,,连携技解锁,"101,117;102,13;103,7;104,56","3500062,1",5,,0,,"1006223,16",LevelName_3000005_9,3900005_zy_jn_qte_icon,,,tianfu_3900005_big_1,
3000005,米娅,10,,,1,,第三栏位解锁,"101,117;102,12;103,6;104,55","3500005,1",4,解锁魔女的第三星痕栏位,0,,"1006223,20",LevelName_3000005_10,3900005_zy_jn_xh_icon,,,tianfu_3900005_big_1,
3000005,米娅,11,,,1,,普攻强化Ⅰ,"101,117;102,12;103,7;104,56","3500006,1",1,普通攻击等级+1,0,Level_Des_3000005_1_11,"1006223,20",LevelName_3000005_11,3900005_zy_jn_pg_icon,,,tianfu_3900005_big_1,
3000005,米娅,12,,,1,,属性强化Ⅴ,"101,117;102,13;103,7;104,56",,,,0,,"1006223,24",LevelName_3000005_12,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,13,,,1,,连携技强化Ⅰ,"101,117;102,12;103,6;104,55",,,连携技等级+1,0,,"1006223,24",LevelName_3000005_13,3900005_zy_jn_qte_icon,,,tianfu_3900005_big_1,
3000005,米娅,14,,,1,,属性强化Ⅵ,"101,117;102,12;103,7;104,56",,,,0,,"1006223,28",LevelName_3000005_14,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,15,,,1,,奥义强化Ⅰ,"101,117;102,13;103,7;104,56","3500007,1",1,奥义等级+1,0,Level_Des_3000005_1_15,"1006223,28",LevelName_3000005_15,3900005_zy_jn_ay_icon,,,tianfu_3900005_big_1,
3000005,米娅,16,,,1,,属性强化Ⅶ,"101,117;102,12;103,6;104,55",,,,0,,"1006223,32",LevelName_3000005_16,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,17,,,1,,属性强化Ⅷ,"101,117;102,12;103,7;104,56",,,,0,,"1006223,32",LevelName_3000005_17,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,18,,,1,,属性强化Ⅸ,"101,117;102,13;103,7;104,56",,,,0,,"1006223,34",LevelName_3000005_18,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,19,,,1,,属性强化Ⅹ,"101,117;102,12;103,6;104,55",,,,0,,"1006223,34",LevelName_3000005_19,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_1,
3000005,米娅,20,,,1,,诞生Ⅰ,"101,117;102,12;103,7;104,56","3500008,1",3,每携带1位诞生，自身效果命中提升0.5%,50001,,"1006223,38",LevelName_3000005_20,3900005_zy_jn_zj_icon,,,tianfu_3900005_big_1,"35000201,35000202"
3000005,米娅,21,"16004,20",Level_ConditionDes_3000005_2,2,蛮勇,仆从Ⅰ,"101,117;102,13;103,7;104,56","3500009,1",3,每携带1位仆从，攻击时降低目标异常抗性0.5%，持续1回合,50002,,"1006223,42",LevelName_3000005_21,3900005_zy_jn_zj_icon,蛮勇,Level_TypeName_3000005_2,tianfu_3900005_big_2,
3000005,米娅,22,"16004,20",,2,,属性强化Ⅰ,"101,117;102,12;103,6;104,55",,,,0,,"1006223,46",LevelName_3000005_22,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_2,
3000005,米娅,23,"16004,20",,2,,人子Ⅰ,"101,117;102,12;103,7;104,56","3500010,1",3,每携带1位人子星痕，战斗开始时获得生命上限3%的护盾,50003,,"1006223,50",LevelName_3000005_23,3900005_zy_jn_zj_icon,,,tianfu_3900005_big_2,
3000005,米娅,24,"16004,20",,2,,属性强化Ⅱ,"101,117;102,13;103,7;104,56",,,,0,,"1006223,54",LevelName_3000005_24,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_2,
3000005,米娅,25,"16004,20",,2,,普攻强化Ⅱ,"101,117;102,12;103,6;104,55","3500011,1",1,普通攻击等级+1,0,Level_Des_3000005_2_25,"1006223,58",LevelName_3000005_25,3900005_zy_jn_pg_icon,,,tianfu_3900005_big_2,
3000005,米娅,26,"16004,20",,2,,属性强化Ⅲ,"101,117;102,12;103,7;104,56","3500062,1",5,,0,,"1006223,62",LevelName_3000005_26,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_2,
3000005,米娅,27,"16004,20",,2,,连携技强化Ⅱ,"101,117;102,13;103,7;104,56",,,连携技等级+1,0,,"1006223,66",LevelName_3000005_27,3900005_zy_jn_qte_icon,,,tianfu_3900005_big_2,
3000005,米娅,28,"16004,20",,2,,属性强化Ⅳ,"101,117;102,12;103,6;104,55",,,,0,,"1006223,70",LevelName_3000005_28,3900005_zy_jn_sx_icon,,,tianfu_3900005_big_2,
