groupId	prechangeId	postchangeId	hour	status	hash	location	location_zh_TW	location_en_UK	location_ja_JP	location_ko_KR	location_th_TH	day	day_zh_TW	day_en_UK	day_ja_JP	day_ko_KR	day_th_TH
countdown_339			13:22	1	977f68d6409775e2786f27e8f55b3e55	中心区 白塔研究院	中心區 白塔研究院	Ivorus Institute, Central District	中央区　ホワイトタワー研究院	센트럴 타운 브라이트 타워 연구소	สถาบันวิจัยไวท์ทาวเวอร์ เขตศูนย์กลาง	2217/10/23	2217/10/23	October 23, 2217	2217/10/23	2217년 10월 23일	23/10/2217  
countdown_340			17:12	1	45792da38958b95b1c15d6fb7c44cede	中心区 高级餐厅盥洗室	中心區 高級餐廳盥洗室	Restaurant Bathroom, Central District	中央区　高級レストラン　お手洗い	센트럴 타운 고급 레스토랑 화장실	ห้องน้ำร้านอาหารหรู เขตศูนย์กลาง	2217/10/23	2217/10/23	October 23, 2217	2217/10/23	2217년 10월 23일	23/10/2217  
countdown_341			 6:35	1	92667d870616f917b0deb3eab5348893	昆士区 弗露依亚事务所	昆士區 弗露依亞事務所	Fluvia Agency, Quince	コンシ区　フルアイア・エージェンシー	퀸즈 타운 프레비아 에이전시	สำนักงานฟลูย่า เขตควินซ์	2217/10/24	2217/10/24	October 24, 2217	2217/10/24	2217년 10월 24일	24/10/2217  
countdown_342			12:43	1	536cd4b210368c99cdb73145e5bcefdb	中心区 白塔研究院	中心區 白塔研究院	Ivorus Institute, Central District	中央区　ホワイトタワー研究院	센트럴 타운 브라이트 타워 연구소	สถาบันวิจัยไวท์ทาวเวอร์ เขตศูนย์กลาง	2217/10/24	2217/10/24	October 24, 2217	2217/10/24	2217년 10월 24일	24/10/2217  
countdown_343			18:23	1	3dee168c9d0efa7072cf9abdce43b6cc	昆士区 福玻斯剧院	昆士區 福玻斯劇院	Fobus Theater, Quince	コンシ区　ポイボスシアター	퀸즈 타운 포브스 극장	โรงละครฟอร์บส์ เขตควินซ์	2217/10/24	2217/10/24	October 24, 2217	2217/10/24	2217년 10월 24일	24/10/2217  
countdown_344			8:20	1	e250d313d5da3fb6fac888b65bc4aaeb	中心区 百货大楼	中心區 百貨大樓	The Mall, Central District	中央区　デパート	센트럴 타운 백화점	ห้างสรรพสินค้า เขตศูนย์กลาง	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_345			9:25	1	6003197630d7c55b7880dceaca31857b	中心区 百货大楼	中心區 百貨大樓	The Mall, Central District	中央区　デパート	센트럴 타운 백화점	ห้างสรรพสินค้า เขตศูนย์กลาง	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_346			9:52	1	ea747d2d09639949f430098095fb82b7	中心区 议事厅前	中心區 議事廳前	Council Room Entrance, Central District	中央区　議事会場前	센트럴 타운 의사당 앞	หน้าห้องประชุมสภา เขตศูนย์กลาง	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_347			11:32	1	9d8d4b2f2f237abda182344dd2d284b5	市政厅 议事厅	市政廳 議事廳	Council Room, City Hall	市庁　議事会場	시정부 청사 의사당	ห้องประชุมสภา ซิตี้ฮอลล์	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_348			11:40	1	4a0ff808ddfba591e91a720d6f200475	市政厅 议事厅	市政廳 議事廳	Council Room, City Hall	市庁　議事会場	시정부 청사 의사당	ห้องประชุมสภา ซิตี้ฮอลล์	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_349			13:43	1	fb40adad733ab32008c6a5ccf00090ed	市政厅 议事厅隔间	市政廳 議事廳隔間	Council Room Cubicle, City Hall	市庁　議事会場の個室	시정부 청사와 의사당 사잇길	ห้องแยกห้องประชุมสภา ซิตี้ฮอลล์	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_350			17:42	1	3a2410e85f3d0070ac130a7d901a44ba	南港区 音乐之声	南港區 音樂之聲	Sound of Music, Southport	南港区　サウンド・オブ・ミュージック	사우스포트 음악의 집	เสียงแห่งดนตรี เขตทะเลใต้	2217/10/25	2217/10/25	October 25, 2217	2217/10/25	2217년 10월 25일	25/10/2217  
countdown_351			9:32	1	f04643232851b3a526fbead60a2e8164	监狱城 中庭 	監獄城 中庭	Cortile, Jail City	監獄城　中庭	감옥 도시 중정	ลานกลาง เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_352			10:16	1	a5a75b16d1742dddcbde7ab181975dae	监狱城 中庭	監獄城 中庭	Cortile, Jail City	監獄城　中庭	감옥 존 중정	ลานกลาง เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_353			11:05	1	e7b657a170ac0fc194cb25f96afb2616	凛北区 监狱城	凜北區 監獄城	Jail City, Boreala	凛北区　監獄城	노스 타운 감옥 존	แดนคุมขัง เขตโบเรียร่า	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_354			11:20	1	79e4a78f5267c772e23feeb0d5111cea	监狱城 中控走廊	監獄城 中控走廊	Main Corridor, Jail City	監獄城　中央廊下	감옥 존 중앙 컨트롤 복도	ระเบียงควบคุมกลาง เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_355			12:03	1	6f2b64d72d6006e311cac19d4e27c582	监狱城 物资室	監獄城 物資室	Supply Room, Jail City	監獄城　物資室	감옥 존 물자 보관실	ห้องพัสดุ เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_356			12:47	1	67ba8fd75be3a9aba7ec34b50c1eea7e	监狱城 物资室	監獄城 物資室	Supply Room, Jail City	監獄城　物資室	감옥 존 물자 보관실	ห้องพัสดุ เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_357			13:39	1	564f319dc1dd532a63537ffa0c37ba7b	监狱城 物资室	監獄城 物資室	Supply Room, Jail City	監獄城　物資室	감옥 존 물자 보관실	ห้องพัสดุ เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_358			??:??	1	9262118114f61b61a522f1f85f3f0ad7	？？？	？？？	???	？？？	???	???	????年??月??日	????年??月??日	???????	????	????년 ??월 ??일	??/??/????
countdown_359			13:55	1	7f7a39143972a47b887af663ff8fa865	监狱城 中控走廊	監獄城 中控走廊	Main Corridor, Jail City	監獄城　中央廊下	감옥 존 중앙 복도	ระเบียงควบคุมกลาง เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_360			16:55	1	8ad9ccb1b8845e16a20e6b4d3c442496	新海市	新海市	Catto City	新海市	뉴오션 시티	แคทโตะ ซิตี้	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_361			17:10	1	e9e5cbc39ffc5137d4e9493395505ea8	监狱城 囚牢	監獄城 囚牢	Prison, Jail City	監獄城　牢屋	감옥 존 감옥	คุก เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_362			17:17	1	f5f1ff4602c5245c4bcd0dff7ca37768	监狱城 物资室	監獄城 物資室	Supply Room, Jail City	監獄城　物資室	감옥 존 물자 보관실	ห้องพัสดุ เขตคุมขัง	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_363			18:20	1	5c770926b8927db8d1ccf142606a98bf	情绪干预中心 护士长办公室	情緒干預中心 護士長辦公室	Chief Nurse's Office, ERC	ERC　看護師長室	이모션 컨트롤 센터 수간호사 사무실	สำนักงานหัวหน้าพยาบาล ศูนย์เยียวยาพาโธซิส	2217/10/26	2217/10/26	October 26, 2217	2217/10/26	2217년 10월 26일	26/10/2217  
countdown_364			??:??	1		高塔研究院	高塔研究院	Tower Research Institute	高塔研究院	첨탑 연구원	สถาบันวิจัยไฮทาวเวอร์	2207年??月??日	2207年??月??日	??, 2207	2217/??/??	2207년 ??월 ??일	??/??/2207
countdown_365	78	77		1													
countdown_366			23:25	1		情绪干预中心 监护病房	情緒干預中心 監護病房	Intensive Care Unit, ERC	ERC　看護室	이모션 컨트럴 센터 감시병동	ห้องดูแลผู้ป่วย ศูนย์เยียวยาพาโธซิส	2217/10/28	2217/10/28	October 28, 2217	2217/10/28	2217년 10월 28일	28/10/2217  
countdown_367	77	76		1													
countdown_368			2:07	1		昆士区 光幕之下	昆士區 光幕之下	Behind the Curtain, Quince	コンシ区　光幕の下	퀸즈 타운 빛의 장막	ใต้ม่านแสง เขตควินซ์	2217/10/29	2217/10/29	October 29, 2217	2217/10/29	2217년 10월 29일	29/10/2217  
countdown_369	69	68		1													
countdown_370			11:21	1		暴风眼总部 署长办公室	暴風眼總部 署長辦公室	Chief's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　署長室	스톰아이 본부 국장 사무실	สำนักงานผู้อำนวยการ สำนักงานใหญ่สตอร์มอาย	2217/11/6	2217/11/6	November 6, 2217	2217/11/6	2217년 11월 6일	06-11-17
countdown_371			16:47	1		暴风眼总部 大门	暴風眼總部 大門	Main Gate, StormEye HQ	アイ・オブ・ザ・ストーム本部　正門	스톰아이 본부 정문	ประตูใหญ่ สำนักงานใหญ่สตอร์มอาย	2217/11/6	2217/11/6	November 6, 2217	2217/11/6	2217년 11월 6일	06-11-17
countdown_372	68	67		1													
countdown_373			5:03	1		暴风眼总部 署长办公室	暴風眼總部 署長辦公室	Chief's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　署長室	스톰아이 본부 국장 사무실	สำนักงานผู้อำนวยการ สำนักงานใหญ่สตอร์มอาย	2217/11/7	2217/11/7	November 7, 2217	2217/11/7	2217년 11월 7일	07-11-17
countdown_374			13:21	1		中央大道	中央大道	Central Avenue	中央ストリート	중앙대로	ถนนกลาง	2217/11/7	2217/11/7	November 7, 2217	2217/11/7	2217년 11월 7일	07-11-17
countdown_375			15:03	1		暴风眼总部 保密档案室	暴風眼總部 保密檔案室	Confidential Archives, StormEye HQ	アイ・オブ・ザ・ストーム本部　	스톰아이 본부 비밀문서 보관실	ห้องเอกสารลับ สำนักงานใหญ่สตอร์มอาย	2217/11/7	2217/11/7	November 7, 2217	2217/11/7	2217년 11월 7일	07-11-17
countdown_376	67	66		1													
countdown_377			11:12	1		凛北区 冰穹边境	凜北區 冰穹邊境	Ice Dome Frontier, Boreala	凛北区　氷穹の境界	노스타운 빙궁 변경	ชายแดนโดมน้ำแข็ง เขตโบเรียร่า	2217/11/8	2217/11/8	November 8, 2217	2217/11/8	2217년 11월 8일	08-11-17
countdown_378			???	1		凛北区 冰穹边境	凜北區 冰穹邊境	Ice Dome Frontier, Boreala	凛北区　氷穹の境界	노스타운 빙궁 변경	ชายแดนโดมน้ำแข็ง เขตโบเรียร่า	???	???	???	???	???	???
countdown_379			11:15	1		凛北区 冰穹边境	凜北區 冰穹邊境	Ice Dome Frontier, Boreala	凛北区　氷穹の境界	노스타운 빙궁 변경	ชายแดนโดมน้ำแข็ง เขตโบเรียร่า	2217/11/8	2217/11/8	November 8, 2217	2217/11/8	2217년 11월 8일	08-11-17
countdown_380	66	65		1													
countdown_381			12:21	1		耀州区 豪威尔家	耀州區 豪威爾家	Howell's House, Yaozhou	耀州区　ホーウェル家	요주 타운 하웰의 집	บ้านฮาวเวลล์ เขตเหยาโจว	2217/11/9	2217/11/9	November 9, 2217	2217/11/9	2217년 11월 9일	09-11-17
countdown_382			15:37	1		暴风眼总部 署长办公室	暴風眼總部 署長辦公室	Chief's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　署長室	스톰아이 본부 국장 사무실	สำนักงานผู้อำนวยการ สำนักงานใหญ่สตอร์มอาย	2217/11/9	2217/11/9	November 9, 2217	2217/11/9	2217년 11월 9일	09-11-17
countdown_383			19:07	1		居酒屋	居酒屋	The Pub	居酒屋	선술집	ร้านเหล้าญี่ปุ่น	2217/11/9	2217/11/9	November 9, 2217	2217/11/9	2217년 11월 9일	09-11-17
countdown_384			23:31	1		街道	街道	The Street	市街地	거리	ถนน	2217/11/9	2217/11/9	November 9, 2217	2217/11/9	2217년 11월 9일	09-11-17
countdown_385	65	64		1													
countdown_386			0:18	1		暴风眼总部 豪威尔办公室	暴風眼總部 豪威爾辦公室	Howell's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　ホーウェルのオフィス	스톰아이 본부 하웰 사무실	สำนักงานฮาวเวลล์ สำนักงานใหญ่สตอร์มอาย	2217/11/10	2217/11/10	November 10, 2217	2217/11/10	2217년 11월 10일	10-11-17
countdown_387			9:21	1		暴风眼总部 署长办公室	暴風眼總部 署長辦公室	Chief's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　署長室	스톰아이 본부 국장 사무실	สำนักงานผู้อำนวยการ สำนักงานใหญ่สตอร์มอาย	2217/11/10	2217/11/10	November 10, 2217	2217/11/10	2217년 11월 10일	10-11-17
countdown_388			11:54	1		暴风眼总部 署长办公室	暴風眼總部 署長辦公室	Chief's Office, StormEye HQ	アイ・オブ・ザ・ストーム本部　署長室	스톰아이 본부 국장 사무실	สำนักงานผู้อำนวยการ สำนักงานใหญ่สตอร์มอาย	2217/11/10	2217/11/10	November 10, 2217	2217/11/10	2217년 11월 10일	10-11-17
countdown_389	64	63		1													
countdown_390			13:25	1		发布会现场 后台	發佈會現場 後台	Backstage, Press Conference	記者会見　控室	발표회 현장	หลังเวที สถานที่แถลงข่าว	2217/11/11	2217/11/11	November 11, 2217	2217/11/11	2217년 11월 11일	11-11-17
countdown_391			20:51	1		暴风眼总部 天台	暴風眼總部 天台	Rooftop, StormEye HQ	アイ・オブ・ザ・ストーム本部　屋上	스톰아이 본부 옥상	ดาดฟ้า สำนักงานใหญ่สตอร์มอาย	2217/11/11	2217/11/11	November 11, 2217	2217/11/11	2217년 11월 11일	11-11-17
countdown_392	57	56		1													
countdown_393			12:39	1		耀州区 豪威尔家	耀州區 豪威爾家	Howell's House, Yaozhou	耀州区　ホーウェル家	요주 타운 하웰의 집	บ้านฮาวเวลล์ เขตเหยาโจว	2217/11/18	2217/11/18	November 18, 2217	2217/11/18	2217년 11월 18일	18/11/2217  
countdown_394			14:01	1		情绪干预中心 院长办公室	情緒干預中心 院長辦公室	Director's Office, ERC	ERC　院長室	이모션 컨트롤 센터 원장 사무실	สำนักงานผู้อำนวยการ ศูนย์เยียวยาพาโธซิส	2217/11/18	2217/11/18	November 18, 2217	2217/11/18	2217년 11월 18일	18/11/2217  
countdown_395			16:30	1		情绪干预中心 VIP病房	情緒干預中心 VIP病房	VIP Ward, ERC	ERC　VIPルーム	이모션 컨트롤 센터 VIP 병실	ห้องผู้ป่วยวีไอพี ศูนย์เยียวยาพาโธซิส	2217/11/18	2217/11/18	November 18, 2217	2217/11/18	2217년 11월 18일	18/11/2217  
countdown_396			19:07	1		耀州区 豪威尔家	耀州區 豪威爾家	Howell's House, Yaozhou	耀州区　ホーウェル家	요주 타운 하웰의 집	บ้านฮาวเวลล์ เขตเหยาโจว	2217/11/18	2217/11/18	November 18, 2217	2217/11/18	2217년 11월 18일	18/11/2217  
countdown_397	56	55		1													
countdown_398			4:57	1		耀州区 豪威尔家	耀州區 豪威爾家	Howell's House, Yaozhou	耀州区　ホーウェル家	요주 타운 하웰의 집	บ้านฮาวเวลล์ เขตเหยาโจว	2217/11/19	2217/11/19	November 19, 2217	2217/11/19	2217년 11월 19일	19/11/2217  
countdown_399	55	`54		1													
countdown_400			10:47	1		市政厅 小议事厅	市政廳 小議事廳	Small Council Room, City Hall	市庁　小議事堂	시정부 소의사당	ห้องประชุมเล็ก ซิตี้ฮอลล์	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_401			11:55	1		市政厅 议事厅前	市政廳 議事廳前	Council Room Entrance, City Hall	市庁　議事会場前	시정부 의사당 앞	หน้าห้องประชุมสภา ซิตี้ฮอลล์	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_402			13:11	1		贝克猫餐厅 一楼	貝克貓餐廳 一樓	1st Floor, Baker's Cafe	ベイカーキャットレストラン　1階	베이커캣 카페테리아 1층	เบเกอร์คาเฟ่ ชั้น 1	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_403			13:17	1		贝克猫餐厅 二楼	貝克貓餐廳 二樓	2nd Floor, Baker's Cafe	ベイカーキャットレストラン　2階	베이커캣 카페테리아 2층	เบเกอร์คาเฟ่ ชั้น 2	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_404			20:33	1		贝克猫餐厅 二楼	貝克貓餐廳 二樓	2nd Floor, Baker's Cafe	ベイカーキャットレストラン　2階	베이커캣 카페테리아 3층	เบเกอร์คาเฟ่ ชั้น 2	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_405			23:33	1		离岛 车站外街道	離島 車站外街道	Street Outside the Station, Castaway Island	離島　駅構外	케스터웨이 역 바깥 거리	ถนนนอกสถานี เกาะนอกชายฝั่ง	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_406			23:41	1		离岛 鱼嘴巷	離島 魚嘴巷	Fishmouth Alley, Castaway Island	離島　魚嘴巷	케스터웨이 피쉬마우스 골목	ตรอกปากปลา เกาะนอกชายฝั่ง	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_407			23:58	1		离岛 鱼嘴巷	離島 魚嘴巷	Fishmouth Alley, Castaway Island	離島　魚嘴巷	케스터웨이 피쉬마우스 골목	ตรอกปากปลา เกาะนอกชายฝั่ง	2217/11/20	2217/11/20	November 20, 2217	2217/11/20	2217년 11월 20일	20/11/2217  
countdown_408	54	53		1													
countdown_409			0:00	1		离岛 鱼市	離島 魚市	Fish Market, Castaway Island	離島　魚市場	케스터웨이 어시장	ตลาดปลา เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_410			0:35	1		鱼市 金鱼屋	魚市 金魚屋	Goldfish House, Fish Market	離島　金魚屋	어시장 금붕어 가게	ตลาดปลา ร้านปลาทอง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_411			1:48	1		鱼市 金鱼屋	魚市 金魚屋	Goldfish House, Fish Market	離島　金魚屋	어시장 금붕어 가게	ตลาดปลา ร้านปลาทอง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_412			11:18	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_413			14:08	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島　彗星キッチン	케스터웨이 혜성 키친	ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_414			16:01	1		离岛 扫帚星厨周边	離島 掃帚星廚周邊	Near Shooting Star Stove, Castaway Island	離島　彗星キッチン周辺	케스터웨이 혜성 키친 주변	บริเวณรอบครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_415			16:13	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_416	53	52		1													
countdown_417			2:52	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_418			10:28	1		离岛 鱼嘴巷	離島 魚嘴巷	Fishmouth Alley, Castaway Island	離島　魚嘴巷	케스터웨이 피쉬마우스 골목	ตรอกปากปลา เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_419			11:09	1		离岛 鱼尾巷	離島 魚尾巷	Tail Lane, Castaway Island	離島　魚尾巷	케스터웨이 피쉬테일 골목	ตรอกหางปลา เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_420			11:17	1		离岛 三兄弟酒吧	離島 三兄弟酒吧	Three Brothers Bar, Castaway Island	離島　三兄弟のバー	케스터웨이 삼형제 술집	บาร์สามพี่น้อง เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_421			16:51	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 승강장	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_422			17:11	1		离岛 未知海域	離島 未知海域	Uncharted Waters, Castaway Island	離島　未知の海域	케스터웨이 미지의 해역	น่านน้ำลี้ลับ เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_423			18:21	1		离岛 三途川	離島 三途川	Sanzu River, Castaway Island	離島　三途の川	케스터웨이 삼도천	แม่น้ำซันซุ เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_424			18:57	1		离岛 音乐餐吧	離島 音樂餐吧	Music Diner, Castaway Island	離島　ミュージックバー	케스터웨이 뮤직 레스토랑	ร้านอาหารดนตรี เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_425			19:39	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 승강장	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_426			21:00	1		离岛 海门村	離島 海門村	Seagate Village, Castaway Island	離島　海門村	케스터웨이 오션게이트	หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_427			21:27	1		离岛 海门村 豪威尔老宅	離島 海門村 豪威爾老宅	Howell's Old Manor, Seagate Village	離島　海門村	케스터웨이 오션게이트 하웰의 주택	คฤหาสน์เก่าฮาวเวลล์ หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_428			22:51	1		离岛 海门村 海边	離島 海門村 海邊	Seaside, Seagate Village	離島　海門村　海辺	케스터웨이 오션게이트 해변	ชายหาด หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_429			23:17	1		离岛 海门村 荧光森林边缘	離島 海門村 螢光森林邊緣	Fluorescent Forest Edge, Seagate Village	離島　海門村　蛍光の森のはずれ	케스터웨이 오션게이트 네온 포레스트 변경	ขอบป่าเรืองแสง หหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_430			23:33	1		离岛 海门村 荧光森林边缘	離島 海門村 螢光森林邊緣	Fluorescent Forest Edge, Seagate Village	離島　海門村　蛍光の森のはずれ	케스터웨이 오션게이트 네온 포레스트 변경	ขอบป่าเรืองแสง หหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/22	2217/11/22	November 22, 2217	2217/11/22	2217년 11월 22일	22/11/2217  
countdown_431	52	51		1													
countdown_432			0:37	1		离岛 鱼市 酒吧后巷	離島 魚市 酒吧後巷	Back Alley, Fish Market	離島　魚市場　バーの路地裏	케스터웨이 어시장 술집 뒷골목	ตรอกหลังบาร์ ตลาดปลา เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	November 23, 2217	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_433			0:45	1		离岛 鱼市 三兄弟酒吧	離島 魚市 三兄弟酒吧	Three Brothers Bar, Castaway Island	離島　魚市場　三兄弟のバー	케스터웨이 어시장 삼형제 술집	บาร์สามพี่น้อง ตลาดปลา เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	November 23, 2217	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_434			0:58	1		离岛 鱼市 夜之都	離島 魚市 夜之都	House of Night, Fish Market	離島　魚市場　夜の都	케스터웨이 어시장 밤의 도시	เมืองราตรี ตลาดปลา เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	November 23, 2217	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_435			2:18	1		离岛 鱼尾巷 	離島 魚尾巷	Tail Lane, Castaway Island	離島　魚尾巷	케스터웨이 피쉬테일 골목	ตรอกหางปลา เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_436			3:21	1		离岛 扫帚星厨 露天餐厅	離島 掃帚星廚 露天餐廳	Outside Shooting Star Stove	離島　彗星キッチン　屋外テラス	케스터웨이 혜성 키친 옥외 레스토랑	ร้านอาหารกลางแจ้ง ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_437			4:33	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/21	2217/11/21	November 21, 2217	2217/11/21	2217년 11월 21일	21/11/2217  
countdown_438			1:59	1		离岛 鱼市 酒吧后巷	離島 魚市 酒吧後巷	Back Alley, Fish Market	離島　魚市場　バーの路地裏	케스터웨이 어시장 술집 뒷골목	ตรอกหลังบาร์ ตลาดปลา เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
