messageId	isIcon	emoPath	head1	feHead2	head2	waitTime	isShowHint	isMe	status	备注	hash	head2Text	head2Text_zh_TW	head2Text_en_UK	head2Text_ja_JP	head2Text_ko_KR	head2Text_th_TH	text	text_zh_TW	text_en_UK	text_ja_JP	text_ko_KR	text_th_TH	feText	feText_zh_TW	feText_en_UK	feText_ja_JP	feText_ko_KR	feText_th_TH	head1Text	head1Text_zh_TW	head1Text_en_UK	head1Text_ja_JP	head1Text_ko_KR	head1Text_th_TH
1024			18:npc_icon_648_1	18:npc_icon_648_1	18:npc_icon_648_1	1	0	1	1	1005211	f42d451c0ed9c5a6832b297c24431d40	<color=#face3b>备忘录</color>	<color=#face3b>備忘錄</color>	<color=#face3b>Memo</color>	<color=#face3b>メモ</color>	<color=#face3b>메모장</color>	<color=#face3b>บันทึกช่วยจำ</color>	情绪干扰素，针剂，抑制情绪粒子在神经递质中的传导。每月一支，请勿过量使用。	情緒干擾素，針劑，抑制情緒粒子在神經遞質中的傳導。每月一支，請勿過量使用。	Pathos Antivirus. It's an injection. This will inhibit the conduction of Pathos Particles in neurotransmitters. One per month. Please do not overdose.	エモーションインターフェロン、注射剤。神経伝達物質のエモーション粒子の伝導を阻害する。1ヵ月に1回、過剰投与は厳禁。	이모션 제어 링거, 주사는 이모션 파티클을 신경 내에서 전달되지 않게 억제할 수 있다네. 매월 1대만 맞으면 되네. 과도하게 사용하지 말게나	สารยับยั้งพาโธส ชนิดฉีด ใช้ยับยั้งการส่งผ่านอนุภาคพาโธสในสารสื่อประสาท ใช้เดือนละหนึ่งเข็ม ห้ามใช้เกินขนาด	情绪干扰素，针剂，抑制情绪粒子在神经递质中的传导。每月一支，请勿过量使用。	情緒干擾素，針劑，抑制情緒粒子在神經遞質中的傳導。每月一支，請勿過量使用。	Pathos Antivirus. It's an injection. This will inhibit the conduction of Pathos Particles in neurotransmitters. One per month. Please do not overdose.	エモーションインターフェロン、注射剤。神経伝達物質のエモーション粒子の伝導を阻害する。1ヵ月に1回、過剰投与は厳禁。	이모션 제어 링거, 주사는 이모션 파티클을 신경 내에서 전달되지 않게 억제할 수 있다네. 매월 1대만 맞으면 되네. 과도하게 사용하지 말게나	สารยับยั้งพาโธส ชนิดฉีด ใช้ยับยั้งการส่งผ่านอนุภาคพาโธสในสารสื่อประสาท ใช้เดือนละหนึ่งเข็ม ห้ามใช้เกินขนาด	备忘录	備忘錄	Memo	メモ	메모장	บันทึกช่วยจำ
1025			18:npc_icon_648_1	18:npc_icon_648_1	18:npc_icon_648_1	1	1	1	1		e247a97dfa5cf7233c18887b4e1ade40	<color=#face3b>备忘录</color>	<color=#face3b>備忘錄</color>	<color=#face3b>Memo</color>	<color=#face3b>メモ</color>	<color=#face3b>메모장</color>	<color=#face3b>บันทึกช่วยจำ</color>	如出现情绪透支的情况，可服用情绪罐头，稳定状态。	如出現情緒透支的情況，可服用情緒罐頭，穩定狀態。	If you experience an emotional deficit, use a Pathos Can to stabilize your state.	エモーションオーバードラフトが発症したら、エモーションを安定させるためにエモーション缶詰を飲むこと。	이모션이 갑자기 초과되는 상황이 발생하면, 이모션 캔을 복용해서 안정 상태를 유지하게	หากพบอาการพาโธสหมดสภาพ สามารถรับประทานพาโธสกระป๋องเพื่อรักษาสภาวะให้คงที่	如出现情绪透支的情况，可服用情绪罐头，稳定状态。	如出現情緒透支的情況，可服用情緒罐頭，穩定狀態。	If you experience an emotional deficit, use a Pathos Can to stabilize your state.	エモーションオーバードラフトが発症したら、エモーションを安定させるためにエモーション缶詰を飲むこと。	이모션이 갑자기 초과되는 상황이 발생하면, 이모션 캔을 복용해서 안정 상태를 유지하게	หากพบอาการพาโธสหมดสภาพ สามารถรับประทานพาโธสกระป๋องเพื่อรักษาสภาวะให้คงที่	备忘录	備忘錄	Memo	メモ	메모장	บันทึกช่วยจำ
1026			18:npc_icon_183_5	18:npc_icon_649_2	18:npc_icon_649_1	1	1	2	1	1009123	87818c1aaa18fac4461fe9ac576d68fe	#playerName	#playerName	#playerName	#playerName	#playerName	#playerName	下午三点，猩红庄园入口见。	下午三點，猩紅莊園入口見。	Meet you at Crimson Manor, 3 p.m.	午後３時、緋色荘園の入り口で会おう。	오후 3시, 크림슨 농장에서 보자	บ่ายสามโมง เจอกันที่ทางเข้าคฤหาสน์คริมสัน	下午三点，猩红庄园入口见。	下午三點，猩紅莊園入口見。	Meet you at Crimson Manor, 3 p.m.	午後３時、緋色荘園の入り口で会おう。	오후 3시, 크림슨 농장에서 보자	บ่ายสามโมง เจอกันที่ทางเข้าคฤหาสน์คริมสัน	露西亚	露西亞	Lucia	ルシア	루시아	ลูเซีย
1027			18:npc_icon_319_1	18:npc_icon_319_1	18:npc_icon_319_1	1	0	1	1	1009263	a8546365ca5c33587ae3a7f8e6b8ecb3	斐克	斐克	Frek	フェイク	프렉	ฟิค	调查官，情况紧急，我需要你带特莉丝小姐来一趟情绪干预中心。	調查官，情況緊急，我需要你帶特莉絲小姐來一趟情緒干預中心。	Inspector, this is an emergency! I need you to bring Miss Triss to the Emotion Remedy Center immediately.	調査官、緊急事態です、トリスさんをERCに連れて来てください。	조사관, 급한 일이네. 트리스 님과 함께 이모션 컨트롤 센터로 오게나	ผู้ตรวจการ มีเรื่องด่วน ผมต้องการให้คุณพาคุณทริสมาที่ศูนย์เยียวยาพาโธซิสสักหน่อย	调查官，情况紧急，我需要你带特莉丝小姐来一趟情绪干预中心。	調查官，情況緊急，我需要你帶特莉絲小姐來一趟情緒干預中心。	Inspector, this is an emergency! I need you to bring Miss Triss to the Emotion Remedy Center immediately.	調査官、緊急事態です、トリスさんをERCに連れて来てください。	조사관, 급한 일이네. 트리스 님과 함께 이모션 컨트롤 센터로 오게나	ผู้ตรวจการ มีเรื่องด่วน ผมต้องการให้คุณพาคุณทริสมาที่ศูนย์เยียวยาพาโธซิสสักหน่อย	斐克	斐克	Frek	フェイク	프렉	ฟิค
1028			18:npc_icon_319_1	18:npc_icon_319_1	18:npc_icon_319_1	1	1	1	1		132f068c25d4c1337a63085eab38490f	斐克	斐克	Frek	フェイク	프렉	ฟิค	……法夕黛小姐的病情，突然恶化了！	……法夕黛小姐的病情，突然惡化了！	...Miss Felicia's condition is deteriorating quickly!	……ファルスタさんの容態が急変しました！	...파르시타 씨의 병이 갑자기 악화됐네!	...อาการของคุณเฟริเซียแย่ลงกะทันหัน!	……法夕黛小姐的病情，突然恶化了！	……法夕黛小姐的病情，突然惡化了！	...Miss Felicia's condition is deteriorating quickly!	……ファルスタさんの容態が急変しました！	...파르시타 씨의 병이 갑자기 악화됐네!	...อาการของคุณเฟริเซียแย่ลงกะทันหัน!	斐克	斐克	Frek	フェイク	프렉	ฟิค
1029			18:npc_icon_642_1	18:npc_icon_608_1	18:npc_icon_608_1	1	0	1	1	1012151	bc74134885134bbbccf4c5e901c28df6	战斗员非天	戰鬥員非天	Combatant Asura	戦闘員アスラ	전투원 아수라	เอเจนต์อาสึระ	惊海Live House后门，速来。	驚海Live House後門，速來。	Come quickly - back door of Ocean Live House!	驚海ライブハウスの裏口、急いで。	라이브 하우스 뒷문이야. 얼른 와	หลังไลฟ์เฮาส์ชอกคลื่น รีบมาด่วน	惊海Live House后门，速来。	驚海Live House後門，速來。	Come quickly - back door of Ocean Live House!	驚海ライブハウスの裏口、急いで。	라이브 하우스 뒷문이야. 얼른 와	หลังไลฟ์เฮาส์ชอกคลื่น รีบมาด่วน	贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
1030			18:npc_icon_642_1	18:npc_icon_608_1	18:npc_icon_608_1	1	0	1	1		2943f69b973b05d347762f47fb88e88f	战斗员非天	戰鬥員非天	Combatant Asura	戦闘員アスラ	전투원 아수라	เอเจนต์อาสึระ	……调查署总部办公室。	……調查署總部辦公室。	… SEBI Headquarters.	……調査署本部オフィス。	...조사국 본부 사무실	...สำนักงานใหญ่สตอร์มอาย	……调查署总部办公室。	……調查署總部辦公室。	… SEBI Headquarters.	……調査署本部オフィス。	...조사국 본부 사무실	...สำนักงานใหญ่สตอร์มอาย	贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
1031			18:npc_icon_642_1	18:npc_icon_608_1	18:npc_icon_608_1	1	0	1	1		ccc72dd6919eefaf3eb106174be08ab4	战斗员非天	戰鬥員非天	Combatant Asura	戦闘員アスラ	전투원 아수라	เอเจนต์อาสึระ	市政厅大楼二层议事厅。	市政廳大樓二層議事廳。	2nd Floor, Council Chamber, City Hall	新海市庁二階議事会場。	시 정부 청사 2층 의사당	ห้องประชุมสภา ชั้น 2 ซิตี้ฮอลล์	市政厅大楼二层议事厅。	市政廳大樓二層議事廳。	2nd Floor, Council Chamber, City Hall	新海市庁二階議事会場。	시 정부 청사 2층 의사당	ห้องประชุมสภา ชั้น 2 ซิตี้ฮอลล์	贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
1032			18:npc_icon_642_1	18:npc_icon_608_1	18:npc_icon_608_1	1	0	1	1		4d9eb5a9e924000e3920a626a219a29d	战斗员非天	戰鬥員非天	Combatant Asura	戦闘員アスラ	전투원 아수라	เอเจนต์อาสึระ	贝克猫餐厅。	貝克貓餐廳。	Baker's Cafe.	ベイカーキャットレストラン。	베이커캣 카페테리아	เบเกอร์คาเฟ่	贝克猫餐厅。	貝克貓餐廳。	Baker's Cafe.	ベイカーキャットレストラン。	베이커캣 카페테리아	เบเกอร์คาเฟ่	贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
1033			18:npc_icon_642_1	18:npc_icon_611_1	18:npc_icon_611_1	1	0	1	1	1012280	01d6cd9ab04b3f448b5f48dbf466c71b	战斗员南弥生	戰鬥員南彌生	Combatant Minami	戦闘員南弥生	전투원 미나미	เอเจนต์มินามิ	坐标凛北区雪将军广场纪念碑西侧。遭遇二十余名向南进发的血液类患者，请求支援。	座標凜北區雪將軍廣場紀念碑西側。遭遇二十余名向南進發的血液類患者，請求支援。	Coordinates: West side of Snowhawk Square, Boreala. Encountered over twenty hematologics patients heading south, requesting support.	座標は凛北区雪将軍広場記念碑の西側。南へ向かう20人以上の血液タイプの患者に遭遇、応援を要請する！	노스 타운 제네럴 스노우 광장 기념비 서쪽이야. 남쪽에서 들어온 혈액 유형 환자가 20명 조난 당했어. 지원이 필요해	ผู้ตรวจการ รายงานพิกัดทางฝั่งตะวันตกของอนุสาวรีย์ที่จัตุรัสสโนว์ เขตโบเรียร่า พบผู้ป่วยติดเชื้อทางเลือดกว่า 20 รายกำลังมุ่งหน้าไปทางใต้ ขอความช่วยเหลือด่วน	坐标凛北区雪将军广场纪念碑西侧。遭遇二十余名向南进发的血液类患者，请求支援。	座標凜北區雪將軍廣場紀念碑西側。遭遇二十余名向南進發的血液類患者，請求支援。	Coordinates: West side of Snowhawk Square, Boreala. Encountered over twenty hematologics patients heading south, requesting support.	座標は凛北区雪将軍広場記念碑の西側。南へ向かう20人以上の血液タイプの患者に遭遇、応援を要請する！	노스 타운 제네럴 스노우 광장 기념비 서쪽이야. 남쪽에서 들어온 혈액 유형 환자가 20명 조난 당했어. 지원이 필요해	ผู้ตรวจการ รายงานพิกัดทางฝั่งตะวันตกของอนุสาวรีย์ที่จัตุรัสสโนว์ เขตโบเรียร่า พบผู้ป่วยติดเชื้อทางเลือดกว่า 20 รายกำลังมุ่งหน้าไปทางใต้ ขอความช่วยเหลือด่วน	贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
