relationId	cardId	cardname	relationCard	cardname2	buff	effectId	property	status	relationName	relationName_zh_TW	relationName_en_UK	relationName_ja_JP	relationName_ko_KR	relationName_th_TH
13300802	133008	风物诗	119008	星月夜	19000038	10000035	1303;0.11	1	万顷琉璃	萬頃琉璃	Crystalline Vistas	千里の水鏡	만경유리	แก้วมรกตอันกว้างใหญ่
13300803	133008	风物诗	104001	绯红武士	19000032	10000029	302;0.09	1	武士之心	武士之心	Warrior's Resolve	サムライハート	무사의 마음	จิตใจนักรบ
13300804	133008	风物诗	131008	粉红风暴	19000035	10000032	803;0.07	1	乘风破浪	乘風破浪	Against the Tides	追い風に乗って	바람과 파도	ขี่ลมทลายคลื่น
10400701	104007	浪花约会	103008	恬静时刻	19000019	10000016	301;200	1	静听涛声	靜聽濤聲	Surf's Whisper	波音に耳を傾けて	고요한 파도	ฟังเสียงคลื่น
10400702	104007	浪花约会	103007	浮世谣	19000033	10000030	603;0.07	1	烟波旧梦	煙波舊夢	Misty Memories	朧げな水面に映る昔の夢	옛날의 꿈	คลื่นและฝันที่ผ่านไป
10400703	104007	浪花约会	103021	心动疗愈	19000032	10000029	302;0.09	1	心海疗愈	心海療愈	Heart's Oasis	心海療養	마음의 치유	การบำบัดในทะเลใจ
10400704	104007	浪花约会	101005	涂鸦战争	19000017	10000014	101;50	1	绚烂情海	絢爛情海	Glimmering Love	煌めく情熱の海	감정의 바다	ทะเล​แห่ง​ความรัก​อัน​สดใส​
10400705	104007	浪花约会	101008	自由轮滑	19000020	10000017	603;0.05	1	碧波飞轮	碧波飛輪	Azure Waves	波間のローラースケート	회전하는 물결	คลื่นมรกตหมุนเวียน
10400706	104007	浪花约会	101013	森林守护者	19000034	10000031	703;0.15	1	林海相依	林海相依	Forest's Promise	深い森の奥に	숲의 바다	พึ่งพากันเอง
12300801	123008	絵空事	119008	星月夜	19000037	10000034	1203;0.07	1	晨光夕忆	晨光夕憶	Dusk's Echoes	朝花夕拾	아침과 저녁의 기억	แสงอรุณยามเย็น
12300802	123008	絵空事	133008	风物诗	19000032	10000029	302;0.09	1	和光同尘	和光同塵	Harmony in Obscurity	和光同塵	빛과 먼지	อยู่ร่วมกันอย่างสันติ
12300803	123008	絵空事	140008	囚鸟绮愿	19000030	10000027	102;0.06	1	笼中傀儡	籠中傀儡	Caged Puppet	籠中人形	새장 속 퍼펫	หุ่นเชิดในกรง
12300804	123008	絵空事	137008	青之回旋	19000033	10000030	603;0.07	1	小春日和	小春日和	Winter Prelude	小春日和	작은 봄날	อากาศปลายใบไม้ผลิ
12300805	123008	絵空事	103007	浮世谣	19000031	10000028	202;0.09	1	夢心地	夢心地	Dreamscape	夢心地	꿈의 마음	ดินแดนแห่งความฝัน
11900801	119008	星月夜	123008	絵空事	19000037	10000034	1203;0.07	1	夜绘星空	夜絵星空	Stellar Nocturne	星空を描いて	밤하늘의 그림	วาดดาวยามค่ำคืน
11900802	119008	星月夜	133008	风物诗	19000032	10000029	302;0.09	1	海夜流光	海夜流光	Oceanic Moonbeam	夜海流光	밤의 흐름	แสงบนทะเลยามค่ำคืน
11900803	119008	星月夜	137008	青之回旋	19000030	10000027	102;0.06	1	星空回旋	星空迴旋	Cosmic Spiral	星空廻旋	돌아가는 별하늘	วัฏจักรดาวเต็มฟ้า
11900804	119008	星月夜	140008	囚鸟绮愿	19000033	10000030	603;0.07	1	星绮囚梦	星綺囚夢	Dreambound Stars	夢に囚われし少女	별과 같힌 꿈	แสงดาวที่ถูกขังในฝัน
11900805	119008	星月夜	117008	秘域访客	19000030	10000027	102;0.06	1	星夜秘访	星夜秘訪	Stellar Rendezvous	真夜中の来訪者	비밀스러운 밤	การเยี่ยมเยือนลับ
13900801	139008	力比多之证	143008	理性边界	19000034	10000031	703;0.15	1	情理之中	情理之中	Sensible Connection	世の理	이치의 영역	กลางความสมเหตุสมผล
13900802	139008	力比多之证	129008	狂想花骸	19000017	10000014	101;50	1	爱欲狂想	愛欲狂想	Burning Passion	エロス狂想	감정의 망상	ความคลั่งของความรัก
13900803	139008	力比多之证	129001	致圣雪夜	19000030	10000027	102;0.06	1	雪夜之证	雪夜之證	Frostnight Revelation	雪夜の証	눈내리는 밤의 증명	ค่ำคืนหิมะโปรย
13900804	139008	力比多之证	129002	深渊誓约	19000030	10000027	102;0.06	1	欲望深渊	欲望深淵	Depths of Desire	欲望の深淵	욕망의 심연	ห้วงลึกปรารถนา
13900805	139008	力比多之证	127008	碧魂灯	19000030	10000027	102;0.06	1	魂牵梦萦	魂牽夢縈	Soul's Tether	思いを夢に	영혼의 이끌림	เฝ้าคะนึงหา
13900806	139008	力比多之证	127001	离梦蝶	19000030	10000027	102;0.06	1	蝴蝶效应	蝴蝶效應	Butterfly Effect	バタフライエフェクト	나비 효과	บัตเตอร์ฟลายเอฟเฟกต์
10401301	104013	奥秘花舞者	102021	完美效劳	19000037	10000034	1203;0.07	1	完美共舞	完美共舞	Flawless Dance	完璧な共演	퍼펙트 댄스	การเต้นรำสมบูรณ์แบบ
10401302	104013	奥秘花舞者	101013	森林守护者	19000033	10000030	603;0.07	1	秘境守望	秘境守望	Realm Watcher	秘境の守り手	시크릿 가디언	การเฝ้าระวังแดนลี้ลับ
10401303	104013	奥秘花舞者	108006	涤荡者	19000033	10000030	603;0.07	1	花舞涤心	花舞滌心	Dancing Purification	心清し花の舞	플라워 하트	ระบำบุปผาชำระจิตใจ
10401304	104013	奥秘花舞者	103021	心动疗愈	19000037	10000034	1203;0.07	1	舞动心弦	舞動心弦	Rhythm of the Heart	心を揺さぶる舞	하트 브레이크	การระบำอันซาบซึ้งกินใจ
10401305	104013	奥秘花舞者	101008	自由轮滑	19000020	10000017	603;0.05	1	花轮飞舞	花輪飛舞	Blossom Whirl	花舞う中で風に乗って	플라워 링	พวงดอกไม้ปลิวว่อน
10401306	104013	奥秘花舞者	102008	机械助理	19000020	10000017	603;0.05	1	秘法助理	秘法助理	Magical Assistant	秘法を持つ助手	미스터리 어시스트	ผู้ช่วยวิชาลับ
10601101	106011	午夜寻幽	104003	封面女郎	19000017	10000014	101;50	1	幽梦佳人	幽夢佳人	Ethereal Dreamer	幽夢佳人	판타지 드림	หญิงงามในฝัน
10601102	106011	午夜寻幽	104008	夜间执勤	19000017	10000014	101;50	1	夜巡幽影	夜巡幽影	Nocturnal Patroller	夜回りの影	쉐도우 나이트	ตรวจตราเงาลึกลับ
10601103	106011	午夜寻幽	102007	电音骑士	19000033	10000030	603;0.07	1	幽灵骑士	幽靈騎士	Phantom Knight	幽霊騎士	고스트 나이트	วิญญาณอัศวินลึกลับ
10601104	106011	午夜寻幽	103008	恬静时刻	19000020	10000017	603;0.05	1	静谧幽夜	靜謐幽夜	Tranquil Nightfall	静謐な真夜中	사일런트 나이트	คืนมืดอันเงียบสงัด
15100801	151008	多情演绎	122008	愈者疗心	19000033	10000030	603;0.07	1	柔情疗愈	柔情療愈	Tender Care	優しい癒やし	부드러운 감정	บำบัดอย่างอ่อนโยน
15100802	151008	多情演绎	148008	爆破艺术	19000030	10000027	102;0.06	1	情火绚烂	情火絢爛	Passion in Bloom	絢爛たる愛情	사랑의 불꽃	เปลวรักเร่าร้อน
15100803	151008	多情演绎	150008	天使心	19000030	10000027	102;0.06	1	天使预演	天使預演	Angel's Prelude	天使の試演	천사의 리허설	นิมิตแห่งเทวทูต
15100804	151008	多情演绎	141008	铃铃弥音	19000030	10000027	102;0.06	1	铃音含情	鈴音含情	Bells of Affection	愛に満ちた鈴音	종소리의 감정	เสียงกระดิ่งแฝงอารมณ์
15100805	151008	多情演绎	108006	涤荡者	19000033	10000030	603;0.07	1	涤荡联盟	滌蕩聯盟	Combat Alliance	浄化連盟	정화의 연합	สหพันธ์ชำระล้าง
15100806	151008	多情演绎	108008	AI助理	19000020	10000017	603;0.05	1	演绎助理	演繹助理	Deduction Assistant	デダクションアシスタント	연기 어시스트	ผู้ช่วยการแสดง
15000801	150008	天使心	122008	愈者疗心	19000030	10000027	102;0.06	1	心心相拥	心心相擁	Heartfelt Embrace	心の抱擁	마음의 포옹	เชื่อมโยงด้วยใจ
15000802	150008	天使心	148008	爆破艺术	19000032	10000029	302;0.09	1	心火绽放	心火綻放	Heart's Blaze	燃え盛る心の炎	마음의 불꽃	แรงปรารถนาผลิบาน
15000803	150008	天使心	151008	多情演绎	19000032	10000029	302;0.09	1	心爱天使	心愛天使	Beloved Angel	ラブエンゼル	사랑의 천사	เทวทูตแห่งรัก
15000804	150008	天使心	108001	战略潜艇	19000030	10000027	102;0.06	1	心海战略	心海戰略	Heart's Tides	心海戦略	마음의 바다	กลยุทธ์กลางทะเล
15000805	150008	天使心	108004	棋盘游戏	19000017	10000014	101;50	1	纯真游戏	純真遊戲	Innocent Fun	純真なるゲーム	순진한 놀이	เกมที่จริงใจ
15000806	150008	天使心	102021	完美效劳	19000030	10000027	102;0.06	1	完美天使	完美天使	Perfect Angel	パーフェクトエンゼル	완벽한 천사	เทวทูตผู้สมบูรณ์แบบ
15000807	150008	天使心	102008	机械助理	19000017	10000014	101;50	1	机械天使	機械天使	Mechanical Angel	機械天使	메카닉 엔젤	เทวทูตจักรกล
14800801	148008	爆破艺术	122008	愈者疗心	19000030	10000027	102;0.06	1	艺术疗愈	藝術療愈	Artistic Healing	大作の癒やし	예술적 치유	ศิลปะบำบัด
14800802	148008	爆破艺术	151008	多情演绎	19000037	10000034	1203;0.07	1	高燃演绎	高燃演繹	Blazing Performance	熱血デダクション	고조된 연기	การแสดงสุดร้อนแรง
14800803	148008	爆破艺术	150008	天使心	19000037	10000034	1203;0.07	1	艺术之心	藝術之心	Heart of Art	アートソール	예술의 마음	หัวใจของศิลปะ
14800804	148008	爆破艺术	108006	涤荡者	19000030	10000027	102;0.06	1	拆弹专家	拆彈專家	Defusal Specialist	爆発物処理班	폭탄 해제 전문가	ผู้เชี่ยวชาญ​การกู้​ระเบิด​
14800805	148008	爆破艺术	108008	AI助理	19000017	10000014	101;50	1	智能化爆破	智能化爆破	Calculated Explosives	スマートエクスプロージョン	스마트 폭발	ระเบิดอัจฉริยะ
15300801	153008	衍罪之渊	149008	掌上淑女	19000034	10000031	703;0.15	1	深渊名媛	深淵名媛	Abyssal Socialite	深淵名女	심연의 여인	ราชินีอเวจี
15300802	153008	衍罪之渊	127008	碧魂灯	19000030	10000027	102;0.06	1	罪渊引魂	罪淵引魂	Nether's Allure	深淵へと導かれし魂	영혼의 심연	เหวบาปล่อวิญญาณ
15300803	153008	衍罪之渊	127001	离梦蝶	19000030	10000027	102;0.06	1	罪狱幻蝶	罪獄幻蝶	Butterfly in Prison	地獄の蝶々	심연의 감옥	คุกบาปผีเสื้อมายา
15300804	153008	衍罪之渊	104001	绯红武士	19000030	10000027	102;0.06	1	深渊武士	深淵武士	Abyssal Samurai	深淵武士	심연의 전사	นักรบแห่งเหวลึก
15300805	153008	衍罪之渊	104003	封面女郎	19000017	10000014	101;50	1	渊罪魅影	淵罪魅影	Abyssal Specter	罪深き幻影	매혹적인 그림자	เงาเหวแห่งบาป
15300806	153008	衍罪之渊	104013	奥秘花舞者	19000030	10000027	102;0.06	1	深渊舞者	深淵舞者	Abyssal Dancer	深淵ダンサー	심연의 춤사위	นักเต้นแห่งเหวลึก
15400801	154008	恶兆之影	115008	除障者	19000030	10000027	102;0.06	1	恶兆清除	惡兆清除	Omen Purge	悪兆粛清	흉조 제거	ขจัดลางร้าย
15400802	154008	恶兆之影	146008	森屿渔歌	19000032	10000029	302;0.09	1	森屿恶影	森嶼惡影	Sinister Isles	森の島に蠢く悪影	숲의 악령	เงาพฤกษามรณะ
15400803	154008	恶兆之影	127001	离梦蝶	19000032	10000029	302;0.09	1	梦之恶蝶	夢之惡蝶	Chrysalis of Shadows	夢中悪蝶	꿈의 나비	ผีเสื้อห้วงฝันร้าย
15400804	154008	恶兆之影	127008	碧魂灯	19000032	10000029	302;0.09	1	魂灯幻影	魂燈幻影	Phantom Illusion	魂灯幻影	혼령의 환영	โคมวิญญาณมายา
15400805	154008	恶兆之影	143008	理性边界	19000030	10000027	102;0.06	1	影之边界	影之邊界	Border of Shadows	影のボーダーライン	그림자 경계	ขอบเขตแห่งเงา
14600801	146008	森屿渔歌	154008	恶兆之影	19000034	10000031	703;0.15	1	恶屿森歌	惡嶼森歌	Darkwood Serenade	悪の島に響く森の歌	숲과 어부의 노래	บทเพลงพงไพรต้องสาป
14600802	146008	森屿渔歌	143008	理性边界	19000030	10000027	102;0.06	1	理性之森	理性之森	Insightful Grove	理性の森	이성의 숲	ป่าแห่งเหตุผล
14600803	146008	森屿渔歌	144001	千术之王	19000034	10000031	703;0.15	1	千术幻森	千術幻森	Trixie Spellwood	イカサマの森	함정의 숲	ป่าพันเล่ห์กล
14600804	146008	森屿渔歌	144008	黑桃A	19000034	10000031	703;0.15	1	荒岛牌局	荒島牌局	Castaway Card	無人島でトランプ！	무인도 경쟁	เกมไพ่บนเกาะร้าง
80300101	803001	清平乐	801008	花间意	19000021	10000018	1601;0.09	1	花间清意	花間清意	Flowery Freshness	花間清心	순결한 꽃말	จิต​บริสุทธิ์​ท่ามกลาง​ดอกไม้​
80300102	803001	清平乐	802008	醉红尘	19000034	10000031	1601;0.11	1	红尘清欢	紅塵清歡	Mortal Joy	紅塵清歓	속세의 기쁨	ความสุขอันบริสุทธิ์
80300103	803001	清平乐	106010	不思议鸭鸭	19000017	10000014	301;200	1	双倍快乐	雙倍快樂	Twice the Happiness	ダブルハピネス	두 배의 즐거움	ความสุขสองเท่า
80300104	803001	清平乐	106002	幽灵社团	19000030	10000027	302;0.09	1	幽魂乐游	幽魂樂遊	Specter's Delight	幽霊との遊び	영혼의 여행	วิญญาณรื่นรมย์
80300105	803001	清平乐	112008	爱心妆点	19000017	10000014	301;200	1	点缀世界	點綴世界	World Adorning	世界を飾る	수놓은 세계	แต่งแต้มโลกหล้า
80300106	803001	清平乐	112002	冬季奇遇	19000030	10000027	302;0.09	1	快乐奇遇	快樂奇遇	Joyful Adventures	幸せな出会い	즐거운 만남	การพบเจอที่สนุกสนาน
14700801	147008	云天外	127001	离梦蝶	19000032	10000029	302;0.09	1	蝶梦天心	蝶夢天心	Fluttering Dream	蝶夢天心	나비의 마음	ผีเสื้้อแห่งฝันบริสุทธิ์
14700802	147008	云天外	127008	碧魂灯	19000032	10000029	302;0.09	1	魂飞天外	魂飛天外	Spirit Soars	魂天外に飛ぶ	혼비천외	จิตล่องลอย
14700803	147008	云天外	126008	金雀台	19000030	10000027	102;0.06	1	云外金台	雲外金台	Empyrean Dias	雲海金台	금대운외	หอทองเหนือเมฆ
14700804	147008	云天外	149008	掌上淑女	19000030	10000027	102;0.06	1	云中淑女	雲中淑女	Cloudborne Maiden	雲中の淑女	구름 속 여인	สุภาพสตรีในเมฆหมอก
14700805	147008	云天外	139008	力比多之证	19000032	10000029	302;0.09	1	云天之证	雲天之證	Firmament Warrant	空の果ての証	하늘의 증표	พยานท้องนภา
12600801	126008	金雀台	127001	离梦蝶	19000030	10000027	102;0.06	1	囚鸟梦蝶	囚鳥夢蝶	Winged Dream	夢を見る小鳥	새와 나비	พันธนาการนกในฝัน
12600802	126008	金雀台	127008	碧魂灯	19000030	10000027	102;0.06	1	金碧交辉	金碧交輝	Gilded Reverie	黄金と碧玉	금벽교휘	รัศมีมรกตประสาน
12600803	126008	金雀台	147008	云天外	19000037	10000034	1203;0.07	1	金台天影	金台天影	Firmament's Shadow	日影金台	금대천영	หอคอยเงานภา
12600804	126008	金雀台	101008	自由轮滑	19000024	10000021	1203;0.05	1	自由囚鸟	自由囚鳥	Uncaged Songbird	空を翔ける囚われの鳥	자유로운 새	อิสระของนกในกรง
12600805	126008	金雀台	101013	森林守护者	19000037	10000034	1203;0.07	1	金雀投林	金雀投林	Golden Finch	金雀林に投ずる	금작귀림	วิหคทองคืนสู่รัง
15900801	159008	破阵曲	147008	云天外	19000030	10000027	102;0.06	1	云破天歌	雲破天歌	Cloudpiercer's Hymn	雲破天歌	하늘의 노래	บทเพลงสลายม่านนภา
15900802	159008	破阵曲	126008	金雀台	19000037	10000034	1203;0.07	1	金台破阵	金台破陣	Goldspire Breaker	金台破陣	황금파진	วิหคทองพิฆาตศัตรู
15900803	159008	破阵曲	138001	守月歌	19000030	10000027	102;0.06	1	守月战阵	守月戰陣	Moonward Bastion	月守陣	수호의 달빛	กองทัพพิทักษ์จันทรา
15900804	159008	破阵曲	138008	月胧吟	19000030	10000027	102;0.06	1	破月战曲	破月戰曲	Moonbreaker's Anthem	砕月戦歌	달의 파진	บทเพลงศึกทำลายจันทรา
13800101	138001	守月歌	113001	火树流光	19000030	10000027	102;0.06	1	绯月流歌	緋月流歌	Carmine Ballad	緋月流歌	비월의 노래	บทเพลงจันทร์โลหิต
13800102	138001	守月歌	113002	菡萏曲	19000030	10000027	102;0.06	1	月落莲华	月落蓮華	Moonset Lotus Bloom	月光浴びる蓮華	월락연화	บุปผาโลตัสร่วงโรย
13800103	138001	守月歌	114001	夕雪晚照	19000032	10000029	302;0.09	1	日月同辉	日月同輝	Dual Luminance	日月と共に	일월동휘	รัศมีตะวันจันทรา
13800104	138001	守月歌	114002	并蒂莲	19000032	10000029	302;0.09	1	月莲幽梦	月蓮幽夢	Tranquil Dream	蓮の幽夢	월연유몽	จันทราและดอกบัว
10301201	103012	双生侠影	109008	致命音符	19000030	10000027	102;0.06	1	致命游侠	致命遊俠	Perilous Ranger	危険な侠客	유랑자	มือสังหารพเนจร
10301202	103012	双生侠影	102007	电音骑士	19000032	10000029	302;0.09	1	双生骑士	雙生騎士	Twinned Knights	双生の騎士	쌍생의 기사	อัศวินฝาแฝด
10301203	103012	双生侠影	102008	机械助理	19000019	10000016	301;200	1	机械侠客	機械俠客	Cyber Champion	ロボット侠客	기계협객	วีรบุรุษจักรกล
10301204	103012	双生侠影	102011	鳐摇心情	19000032	10000029	302;0.09	1	鳐鳐大侠	鰩鰩大俠	Manta Adventurer	侠客のエイ	날칫협객	วีรบุรุษปลากระเบน
10301205	103012	双生侠影	104001	绯红武士	19000030	10000027	102;0.06	1	侠武同行	俠武同行	Warrior Allies	カンフー任侠	협무동행	วีรชนแห่งวิถีดาบ
10301206	103012	双生侠影	108006	涤荡者	19000032	10000029	302;0.09	1	双侠涤罪	雙俠滌罪	Righteous Duo	罪を浄めし侠客	쌍협정죄	สองวีรบุรุษล้างบาป
13100101	131001	糖果甜心	108001	战略潜艇	19000030	10000027	102;0.06	1	甜蜜潜袭	甜蜜潛襲	Honey-Kissed Stealth	潜行スイーティ	은밀한 달콤함	สวีทแอมบุช
13100102	131001	糖果甜心	108004	棋盘游戏	19000030	10000027	102;0.07	1	弈棋甜缘	弈棋甜緣	Checkmate Cherish	奕棋の縁	달콤한 인연	เดินหมากชะตารัก
13100103	131001	糖果甜心	108006	涤荡者	19000030	10000027	102;0.08	1	涤尘润心	滌塵潤心	Heart Cleansing	清められる心	더스트하트	ชะล้างบำรุงจิต
13100104	131001	糖果甜心	108008	AI助理	19000030	10000027	102;0.09	1	甜心助理	甜心助理	Beloved's Support	スイーティ・アシスタント	스위트 비서	ผู้ช่วยหวานใจ
12800801	128008	幸福时光	130008	暗巷星火	19000030	10000027	102;0.09	1	暗巷微光	暗巷微光	Nook's Luminance	路地裏の微光	앨리 라이트	แสงริบหรี่ในตรอกมืด
12800802	128008	幸福时光	102021	完美效劳	19000030	10000027	102;0.09	1	甜蜜时光	甜蜜時光	Honeyed Harmony	スイーティ・タイム	달콤한 순간	ช่วงเวลาแสนหวาน
12800803	128008	幸福时光	102001	星之愿	19000030	10000027	102;0.09	1	心之愿	心之願	Heartfelt Longing	心の願い	마음의 소원	ความปรารถนาในใจ
12800804	128008	幸福时光	108001	战略潜艇	19000033	10000030	603;0.07	1	碧波风光	碧波風光	Azure Splendor	青く輝くさざ波	푸른 풍경	ทิวทัศน์คลื่นสีมรกต
16000801	160008	涤尽凡尘	161008	绚烂之雨	19000032	10000029	302;0.09	1	雨声水韵	雨聲水韻	Serenade of Rain	雨音に響く水の余韻	빗소리의 여운	เสียงฝนทำนองน้ำใส
16000802	160008	涤尽凡尘	141008	铃铃弥音	19000032	10000029	302;0.09	1	水映铃音	水映鈴音	Rippled Chimes	水に映る鈴音	파문과 종소리	เสียงกระดิ่งสะท้อนน้ำ
16000803	160008	涤尽凡尘	151008	多情演绎	19000030	10000027	102;0.06	1	柔情似水	柔情似水	Aqua Grace	優しさは水のように	유수의 정	นุ่มนวลดั่งสายน้ำ
16000804	160008	涤尽凡尘	148008	爆破艺术	19000030	10000027	102;0.06	1	惊涛骇浪	驚濤駭浪	Raging Wave	逆巻く怒濤	거친 파도	คลื่นลมพิโรธ
16000805	160008	涤尽凡尘	150008	天使心	19000030	10000027	102;0.06	1	沐浴恩泽	沐浴恩澤	Blessed Baptism	恩恵に浴して	은혜로운 축복	ชโลมด้วยพระคุณ
16100801	161008	绚烂之雨	160008	涤尽凡尘	19000032	10000029	302;0.09	1	沐雨涤凡	沐雨滌凡	Rain-kissed Purity	お清めの雨に洗われて	천수 속 정화	อาบฝนล้างมลทิน
16100802	161008	绚烂之雨	141008	铃铃弥音	19000032	10000029	302;0.09	1	落雨铃音	落雨鈴音	Rainfall Chime	雨や鈴の音に耳を澄ます	빗속 울린 방울	เสียงกระดิ่งกลางสายฝน
16100803	161008	绚烂之雨	151008	多情演绎	19000030	10000027	102;0.06	1	似雨柔情	似雨柔情	Rain's Embrace	優しさは雨のように	비와 감성	อ่อนโยนดั่งสายฝน
16100804	161008	绚烂之雨	148008	爆破艺术	19000030	10000027	102;0.06	1	雨中火花	雨中火花	Spark in the Rain	雨中の火花	빗속의 불꽃	ประกายไฟกลางสายฝน
16100805	161008	绚烂之雨	150008	天使心	19000030	10000027	102;0.06	1	雨夜天使	雨夜天使	Nightrain Angel	雨夜エンジェル	야우의 천사	เทวดาในคืนฝนพรำ
15600801	156008	闲暇时刻	158008	沉沦永夜	19000030	10000027	102;0.06	1	悠长沉夜	悠長沉夜	Evernight Pact	ロングナイト	길고 깊은 밤	คืน​อัน​เนิ่นนาน​เงียบสงัด​
15600802	156008	闲暇时刻	102001	星之愿	19000007	10000004	603;0.045	1	浮星闲叙	浮星閑敘	Starlight Banter	星々の閑談	별 아래의 한담	สนทนา​ใต้​คืน​หมู่​ดาว​
15600803	156008	闲暇时刻	102021	完美效劳	19000033	10000030	603;0.07	1	摸鱼指南	摸魚指南	Idle Allies	サボリの心得	땡땡이 가이드	คู่มือการอู้งาน
15600804	156008	闲暇时刻	103012	双生侠影	19000033	10000030	603;0.07	1	浮生侠影	浮生俠影	The Unmoored	浮き世の任侠	협객의 그림자	เงาวีรบุรุษ
15700801	157008	暗夜玫瑰	151008	多情演绎	19000034	10000031	703;0.15	1	心醉魂迷	心醉魂迷	Enamored Mind	心酔し、魂迷う	심취혼미	ใจหลงใหลจิตหลงทาง
15700802	157008	暗夜玫瑰	150008	天使心	19000034	10000031	703;0.15	1	纯真之心	純真之心	Untamed Spirit	純真な心	순수한 마음	ใจบริสุทธิ์
15700803	157008	暗夜玫瑰	148008	爆破艺术	19000030	10000027	102;0.06	1	激情之夜	激情之夜	Ardent Reverie	パーションナイト	열정의 밤	คืนแห่งความร้อนแรง
15800801	158008	沉沦永夜	156008	闲暇时刻	19000039	10000036	1601;0.11	1	昼夜拾影	晝夜拾影	Dawn to Dusk	昼と夜の光画	주야습영	ตามหาความทรงจำ
15800802	158008	沉沦永夜	148008	爆破艺术	19000039	10000036	1601;0.11	1	灰烬纪年	灰燼紀年	Ashes of Time	アッシュイーラ	잿더미 연대기	ยุคแห่งขี้เถ้า
15800803	158008	沉沦永夜	151008	多情演绎	19000032	10000029	302;0.09	1	夜半心迹	夜半心跡	Midnight Confession	真夜中の本音	한밤중의 심경	รอยจิตกลางค่ำคืน
10200501	102005	晚安故事	103012	双生侠影	19000032	10000029	302;0.09	1	侠情夜话	俠情夜話	Nighttime Whispers	侠気夜話	협객의 밤 이야기	เรื่องรักของวีรบุรุษ
10200502	102005	晚安故事	101013	森林守护者	19000032	10000029	302;0.09	1	森林童话	森林童話	Woodland Myth	森のおとぎ話	숲속 동화	นิทานป่าไม้
10200503	102005	晚安故事	108008	AI助理	19000017	10000014	101;50	1	守夜女仆	守夜女僕	Nocturnal Maid	夜回りのメイド	밤을 지키는 메이드	สาวใช้เฝ้ายาม
10200504	102005	晚安故事	108001	战略潜艇	19000030	10000027	102;0.06	1	深海之夜	深海之夜	Depthborne Night	深海の夜	심해의 밤	คืนทะเลลึก
16200801	162008	暗巷深宵	163008	报丧女妖	19000030	10000027	102;0.06	1	幽夜哀歌	幽夜哀歌	Nocturne Elegy	幽夜のエレジー	심야 애가	เพลงโศกคืนสงัด
16200802	162008	暗巷深宵	128008	幸福时光	19000034	10000031	703;0.15	1	寂巷暖昼	寂巷暖晝	Sunlit Alley	寂路の陽だまり	골목의 낮	ตรอกเงียบตะวันอุ่น
16200803	162008	暗巷深宵	130008	暗巷星火	19000034	10000031	703;0.15	1	深宵星火	深宵星火	Midnight Spark	トワイライトの星火	어둠 속 성화	ประกายดาวเที่ยงคืน
16300801	163008	报丧女妖	162008	暗巷深宵	19000030	10000027	102;0.06	1	守夜女妖	守夜女妖	Nightshade Banshee	夜回りのバンシー	밤의 수호 요정	ภูตสาวเฝ้าราตรี
16300802	163008	报丧女妖	128008	幸福时光	19000034	10000031	703;0.15	1	幸福妖精	幸福妖精	Sprite of Joy	幸福を紡ぐ妖精	행복의 요정	นางฟ้าผาสุข
16300803	163008	报丧女妖	130008	暗巷星火	19000034	10000031	703;0.15	1	暗巷妖诡	暗巷妖詭	Shadow Alley	路地裏の妖影	은밀한 골목	ตรอกมืดลวงหลอน
10100201	101002	深蓝执法者	102005	晚安故事	19000032	10000029	302;0.09	1	梦境执法	夢境執法	Dream Enforcer	夢境の執行者	몽경 집행자	พิทักษ์กฎแดนฝัน
10100202	101002	深蓝执法者	102021	完美效劳	19000034	10000031	703;0.15	1	特勤搭档	特勤搭檔	Special Ops Duo	特任バディ	특수요원 파트너	คู่หูปฏิบัติการพิเศษ
10100203	101002	深蓝执法者	103019	枕边童话	19000021	10000018	703;0.1	1	童话特勤	童話特勤	Fairy Taskforce	童話の秘密任務	동화의 특수요원	นิทานเฉพาะกิจ
10100204	101002	深蓝执法者	103003	场外焦点	19000034	10000031	703;0.15	1	焦点裁决	焦點裁決	Spotlight Verdict	焦点の裁き	초점 판결	พิพากษาเจาะจง
10100205	101002	深蓝执法者	104013	奥秘花舞者	19000032	10000029	302;0.09	1	深蓝奥秘	深藍奧秘	Deep Blue Secret	群青の秘奥	검푸른 신비	ความลับสีคราม
10100206	101002	深蓝执法者	104007	浪花约会	19000019	10000016	301;200	1	深蓝约会	深藍約會	Deep Blue Date	群青デート	검푸른 데이트	เดตสีคราม
10100207	101002	深蓝执法者	108008	AI助理	19000019	10000016	301;200	1	智能审判	智能審判	AI Verdict	インテリジャッジ	지능 재판	พิพากษาอัจฉริยะ
10100208	101002	深蓝执法者	108004	棋盘游戏	19000019	10000016	301;200	1	战略终局	戰略終局	Strategic Finale	ファイナルストラテジー	전략 종언	บทสรุปยุทธศาสตร์
13200801	132008	数理星辉	131001	糖果甜心	19000030	10000027	102;0.06	1	甜蜜之星	甜蜜之星	Sweet Star	スイーティスター	스위트 스타	ดวงดาวหวานชื่น
13200802	132008	数理星辉	131008	粉红风暴	19000030	10000027	102;0.06	1	粉色星辉	粉色星輝	Rosy Beacon	ピンクの星々	핑크 스텔라	ประกายดาวสีชมพู
13200803	132008	数理星辉	108008	AI助理	19000006	10000003	301;150	1	数理助理	數理助理	Science Assistant	数理アシスタント	로직 어시스턴트	ผู้ช่วยวิทยาศาสตร์
