mainId	roleId	level	cardLevel	upProperty	upqualityItem	upqualityItemNum	breakProperty	status
10302102	103021	2	25	101:16.3;201:7.2;301:53.8	4102201;3000003	1;30000	101:30;201:13.5;301:97.6	1
10302103	103021	3	35	101:18.2;201:8;301:60.2	4102011;4102201;4102202;3000003	5;3;3;50000	101:47.5;201:20;301:160	1
10302104	103021	4	40	101:20.2;201:8.9;301:66.7	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:70.1;201:31.5;301:227.5	1
10302105	103021	5	45	101:22.1;201:9.7;301:73.1	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:76;201:32;301:256	1
10302106	103021	6	50	101:24.1;201:10.6;301:79.6	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:90;201:40.5;301:292.5	1
10302107	103021	7	55	101:26;201:11.4;301:86	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:95;201:40;301:320	1
10302108	103021	8	60	101:28.1;201:12.3;301:92.7	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:115.5;201:49.5;301:368.5	1
10302109	103021	9	65	101:30.1;201:13.2;301:99.6	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:120;201:54;301:414	1
10302110	103021	10	70	101:32.3;201:14.2;301:106.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:143;201:65;301:461.5	1
10302111	103021	11	75	101:34.5;201:15.2;301:114	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:154;201:70;301:511.1	1
10302112	103021	12	80	101:36.8;201:16.2;301:121.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:172.5;201:75.1;301:562.5	1
10302113	103021	13	85	101:39.1;201:17.2;301:129.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:184;201:80;301:624	1
10302114	103021	14	90	101:41.5;201:18.2;301:137.2	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:204;201:85;301:671.5	1
10302115	103021	15	95	101:44;201:19.3;301:145.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:225;201:99;301:738.1	1
10400301	104003	1	15	101:8.4;201:5.4;301:38.2				1
10400302	104003	2	25	101:9.5;201:6.2;301:43.4	4102201;3000003	1;30000	101:16.5;201:12;301:78	1
10400303	104003	3	35	101:10.7;201:6.9;301:48.6	4102011;4102201;4102202;3000003	5;3;3;50000	101:30;201:17.5;301:130	1
10400304	104003	4	40	101:11.8;201:7.6;301:53.8	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:38.5;201:24.5;301:182	1
10400305	104003	5	45	101:13;201:8.4;301:59	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:48;201:32;301:208	1
10400306	104003	6	50	101:14.1;201:9.1;301:64.2	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:49.5;201:31.5;301:234	1
10400307	104003	7	55	101:15.2;201:9.8;301:69.4	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:55;201:35.1;301:260.1	1
10400308	104003	8	60	101:16.4;201:10.6;301:74.8	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:44;301:297	1
10400309	104003	9	65	101:17.6;201:11.4;301:80.4	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:72;201:48;301:336	1
10400310	104003	10	70	101:18.9;201:12.2;301:86.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:52;301:370.5	1
10400311	104003	11	75	101:20.2;201:13;301:92	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:91.1;201:56;301:413	1
10400312	104003	12	80	101:21.5;201:13.9;301:98.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:97.5;201:67.5;301:457.5	1
10400313	104003	13	85	101:22.9;201:14.8;301:104.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:72;301:496	1
10400314	104003	14	90	101:24.3;201:15.7;301:110.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:76.5;301:544	1
10400315	104003	15	95	101:25.7;201:16.6;301:117.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:81.1;301:594.1	1
10400501	104005	1	15	101:6.6;201:4.2;301:30.3				1
10400502	104005	2	25	101:7.5;201:4.8;301:34.4	4102201;3000003	1;30000	101:13.5;201:9.1;301:61.5	1
10400503	104005	3	35	101:8.4;201:5.4;301:38.5	4102011;4102201;4102202;3000003	5;3;3;50000	101:22.5;201:15;301:102.5	1
10400504	104005	4	40	101:9.3;201:5.9;301:42.7	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:31.5;201:17.5;301:147	1
10400505	104005	5	45	101:10.2;201:6.5;301:46.8	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:36;201:24;301:164	1
10400506	104005	6	50	101:11.1;201:7.1;301:50.9	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:40.5;201:27;301:184.5	1
10400507	104005	7	55	101:12;201:7.6;301:55	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:45;201:25;301:205	1
10400508	104005	8	60	101:13;201:8.2;301:59.3	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:55;201:33;301:236.5	1
10400509	104005	9	65	101:13.9;201:8.8;301:63.7	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:54;201:36;301:264	1
10400510	104005	10	70	101:14.9;201:9.5;301:68.2	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:65;201:45.6;301:292.5	1
10400511	104005	11	75	101:15.9;201:10.1;301:72.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:70;201:42;301:329	1
10400512	104005	12	80	101:17;201:10.8;301:77.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:82.5;201:52.5;301:360	1
10400513	104005	13	85	101:18.1;201:11.5;301:82.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:88.1;201:56.1;301:400	1
10400514	104005	14	90	101:19.2;201:12.2;301:87.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:93.6;201:59.5;301:433.6	1
10400515	104005	15	95	101:20.3;201:12.9;301:93	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:99;201:63.1;301:468	1
10400101	104001	1	15	101:12.8;201:8.3;301:50.5				1
10400102	104001	2	25	101:14.5;201:9.4;301:57.4	4102101;3000003	1;30000	101:25.5;201:16.5;301:103.5	1
10400103	104001	3	35	101:16.3;201:10.5;301:64.3	4102011;4102101;4102102;3000003	5;3;3;50000	101:45;201:27.5;301:172.5	1
10400104	104001	4	40	101:18;201:11.7;301:71.2	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:59.5;201:42;301:241.5	1
10400105	104001	5	45	101:19.8;201:12.8;301:78.1	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:72;201:44;301:276	1
10400106	104001	6	50	101:21.5;201:13.9;301:85	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:76.5;201:49.6;301:310.5	1
10400107	104001	7	55	101:23.2;201:15;301:91.8	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:85;201:55;301:340	1
10400108	104001	8	60	101:25;201:16.2;301:99	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:99;201:66.1;301:396	1
10400109	104001	9	65	101:26.9;201:17.4;301:106.3	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:114;201:72;301:438	1
10400110	104001	10	70	101:28.8;201:18.6;301:113.9	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:123.5;201:78;301:494	1
10400111	104001	11	75	101:30.8;201:19.9;301:121.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:140;201:91.1;301:546	1
10400112	104001	12	80	101:32.8;201:21.2;301:129.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:150;201:97.6;301:600	1
10400113	104001	13	85	101:34.9;201:22.6;301:138	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:112;301:664.1	1
10400114	104001	14	90	101:37.1;201:24;301:146.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:187;201:119;301:722.5	1
10400115	104001	15	95	101:39.3;201:25.4;301:155.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:198;201:126;301:783	1
10400801	104008	1	15	101:8.5;201:5.3;301:38.2				1
10400802	104008	2	25	101:9.7;201:6;301:43.4	4102301;3000003	1;30000	101:18;201:10.5;301:78	1
10400803	104008	3	35	101:10.8;201:6.8;301:48.6	4102011;4102301;4102302;3000003	5;3;3;50000	101:27.5;201:20;301:130	1
10400804	104008	4	40	101:12;201:7.5;301:53.8	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:42;201:24.5;301:182	1
10400805	104008	5	45	101:13.1;201:8.2;301:59	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:44;201:28;301:208	1
10400806	104008	6	50	101:14.3;201:8.9;301:64.2	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:54;201:31.5;301:234	1
10400807	104008	7	55	101:15.4;201:9.6;301:69.4	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:55.1;201:35;301:260.1	1
10400808	104008	8	60	101:16.6;201:10.4;301:74.8	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:44;301:297	1
10400809	104008	9	65	101:17.9;201:11.2;301:80.4	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:78;201:48;301:336	1
10400810	104008	10	70	101:19.1;201:12;301:86.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:78;201:52;301:370.5	1
10400811	104008	11	75	101:20.5;201:12.8;301:92	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:56;301:413	1
10400812	104008	12	80	101:21.8;201:13.6;301:98.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:97.6;201:60.1;301:457.5	1
10400813	104008	13	85	101:23.2;201:14.5;301:104.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:72;301:496	1
10400814	104008	14	90	101:24.6;201:15.4;301:110.7	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:76.5;301:544	1
10400815	104008	15	95	101:26.1;201:16.3;301:117.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:81;301:594.1	1
10500801	105008	1	15	101:16;201:6;301:35.7				1
10500802	105008	2	25	101:18.2;201:6.8;301:40.5	4102301;3000003	1;30000	101:33;201:12;301:72	1
10500803	105008	3	35	101:20.3;201:7.6;301:45.4	4102011;4102301;4102302;3000003	5;3;3;50000	101:52.5;201:20;301:122.5	1
10500804	105008	4	40	101:22.5;201:8.4;301:50.3	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:171.5	1
10500805	105008	5	45	101:24.7;201:9.2;301:55.1	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:88.1;201:32;301:192	1
10500806	105008	6	50	101:26.9;201:10;301:60	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:99;201:36;301:220.5	1
10500807	105008	7	55	101:29;201:10.8;301:64.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:105;201:40;301:240	1
10500808	105008	8	60	101:31.3;201:11.7;301:69.9	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:49.5;301:280.5	1
10500809	105008	9	65	101:33.6;201:12.6;301:75.1	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:138;201:54;301:312	1
10500810	105008	10	70	101:36;201:13.4;301:80.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:156;201:52;301:344.5	1
10500811	105008	11	75	101:38.5;201:14.4;301:85.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:175;201:70;301:385	1
10500812	105008	12	80	101:41;201:15.3;301:91.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:67.5;301:427.5	1
10500813	105008	13	85	101:43.6;201:16.3;301:97.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:208;201:80.1;301:464	1
10500814	105008	14	90	101:46.3;201:17.3;301:103.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:229.5;201:85;301:510	1
10500815	105008	15	95	101:49.1;201:18.3;301:109.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:252;201:90;301:558	1
10500101	105001	1	15	101:11.8;201:4.2;301:30.2				1
10500102	105001	2	25	101:13.4;201:4.8;301:34.3	4102101;3000003	1;30000	101:24;201:9.1;301:61.5	1
10500103	105001	3	35	101:15;201:5.4;301:38.4	4102011;4102101;4102102;3000003	5;3;3;50000	101:40;201:15;301:102.5	1
10500104	105001	4	40	101:16.6;201:5.9;301:42.5	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:56;201:17.5;301:143.5	1
10500105	105001	5	45	101:18.2;201:6.5;301:46.6	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:64.1;201:24;301:164	1
10500106	105001	6	50	101:19.8;201:7.1;301:50.7	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:72;201:27;301:184.5	1
10500107	105001	7	55	101:21.4;201:7.6;301:54.8	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:80;201:25;301:205	1
10500108	105001	8	60	101:23.1;201:8.2;301:59.1	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:93.6;201:33;301:236.5	1
10500109	105001	9	65	101:24.8;201:8.8;301:63.5	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:36;301:264	1
10500110	105001	10	70	101:26.6;201:9.5;301:68	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:117;201:45.6;301:292.5	1
10500111	105001	11	75	101:28.4;201:10.1;301:72.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:42;301:329	1
10500112	105001	12	80	101:30.3;201:10.8;301:77.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:142.5;201:52.5;301:360.1	1
10500113	105001	13	85	101:32.2;201:11.5;301:82.4	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:56.1;301:392	1
10500114	105001	14	90	101:34.2;201:12.2;301:87.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:170;201:59.5;301:433.6	1
10500115	105001	15	95	101:36.2;201:12.9;301:92.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:63.1;301:468	1
10500201	105002	1	15	101:9.2;201:3.5;301:20.7				1
10500202	105002	2	25	101:10.4;201:3.9;301:23.5	4102201;3000003	1;30000	101:18;201:6;301:42	1
10500203	105002	3	35	101:11.7;201:4.4;301:26.4	4102011;4102201;4102202;3000003	5;3;3;50000	101:32.5;201:12.5;301:72.6	1
10500204	105002	4	40	101:12.9;201:4.9;301:29.2	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:42;201:17.5;301:98	1
10500205	105002	5	45	101:14.2;201:5.3;301:32	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:52;201:16;301:112	1
10500206	105002	6	50	101:15.4;201:5.8;301:34.8	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:54;201:22.5;301:126	1
10500207	105002	7	55	101:16.6;201:6.2;301:37.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:60.1;201:20;301:140	1
10500208	105002	8	60	101:17.9;201:6.7;301:40.6	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:71.5;201:27.5;301:165	1
10500209	105002	9	65	101:19.3;201:7.2;301:43.6	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:84;201:30;301:180	1
10500210	105002	10	70	101:20.6;201:7.7;301:46.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:32.5;301:201.5	1
10500211	105002	11	75	101:22;201:8.3;301:49.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:42;301:224	1
10500212	105002	12	80	101:23.5;201:8.8;301:53.2	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:112.5;201:37.5;301:247.5	1
10500213	105002	13	85	101:25;201:9.4;301:56.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:120;201:48.1;301:264	1
10500214	105002	14	90	101:26.5;201:9.9;301:60	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:127.5;201:42.5;301:297.5	1
10500215	105002	15	95	101:28.1;201:10.5;301:63.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:144;201:54;301:324	1
10500601	105006	1	15	101:11.6;201:4.3;301:26.8				1
10500602	105006	2	25	101:13.2;201:4.9;301:30.4	4102201;3000003	1;30000	101:24;201:9;301:54	1
10500603	105006	3	35	101:14.7;201:5.5;301:34.1	4102011;4102201;4102202;3000003	5;3;3;50000	101:37.5;201:15;301:92.5	1
10500604	105006	4	40	101:16.3;201:6.1;301:37.7	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:56;201:21;301:126	1
10500605	105006	5	45	101:17.9;201:6.7;301:41.4	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:64.1;201:24;301:148	1
10500606	105006	6	50	101:19.5;201:7.3;301:45	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:72;201:27;301:162	1
10500607	105006	7	55	101:21;201:7.8;301:48.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:75;201:25;301:180	1
10500608	105006	8	60	101:22.7;201:8.5;301:52.4	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:93.6;201:38.5;301:209	1
10500609	105006	9	65	101:24.4;201:9.1;301:56.3	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:36;301:234	1
10500610	105006	10	70	101:26.1;201:9.7;301:60.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:39;301:260	1
10500611	105006	11	75	101:27.9;201:10.4;301:64.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:49.1;301:287	1
10500612	105006	12	80	101:29.7;201:11.1;301:68.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:52.5;301:322.5	1
10500613	105006	13	85	101:31.6;201:11.8;301:73.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:56;301:352	1
10500614	105006	14	90	101:33.5;201:12.5;301:77.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:161.5;201:59.6;301:382.5	1
10500615	105006	15	95	101:35.5;201:13.2;301:82.2	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:63;301:414	1
10600801	106008	1	15	101:8.6;201:5.3;301:36.6				1
10600802	106008	2	25	101:9.8;201:6;301:41.5	4102301;3000003	1;30000	101:18;201:10.5;301:73.5	1
10600803	106008	3	35	101:11;201:6.8;301:46.5	4102011;4102301;4102302;3000003	5;3;3;50000	101:30;201:20;301:125	1
10600804	106008	4	40	101:12.1;201:7.5;301:51.5	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:38.5;201:24.5;301:175	1
10600805	106008	5	45	101:13.3;201:8.2;301:56.5	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:48;201:28;301:200	1
10600806	106008	6	50	101:14.5;201:8.9;301:61.5	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:54;201:31.5;301:225	1
10600807	106008	7	55	101:15.6;201:9.6;301:66.4	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:55;201:35;301:245	1
10600808	106008	8	60	101:16.9;201:10.4;301:71.6	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:71.6;201:44;301:286	1
10600809	106008	9	65	101:18.1;201:11.2;301:76.9	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:72;201:48;301:318	1
10600810	106008	10	70	101:19.4;201:12;301:82.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:52;301:357.5	1
10600811	106008	11	75	101:20.7;201:12.8;301:88	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:91.1;201:56;301:392.1	1
10600812	106008	12	80	101:22.1;201:13.6;301:93.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:105;201:60.1;301:435	1
10600813	106008	13	85	101:23.5;201:14.5;301:99.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:72;301:480	1
10600814	106008	14	90	101:24.9;201:15.4;301:106	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:76.5;301:527	1
10600815	106008	15	95	101:26.4;201:16.3;301:112.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:81;301:567	1
10600101	106001	1	15	101:6.9;201:5.1;301:25.1				1
10600102	106001	2	25	101:7.8;201:5.8;301:28.5	4102201;3000003	1;30000	101:13.5;201:10.5;301:51	1
10600103	106001	3	35	101:8.7;201:6.5;301:32	4102011;4102201;4102202;3000003	5;3;3;50000	101:22.5;201:17.5;301:87.5	1
10600104	106001	4	40	101:9.7;201:7.2;301:35.4	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:35;201:24.5;301:119	1
10600105	106001	5	45	101:10.6;201:7.9;301:38.8	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:36;201:28;301:136	1
10600106	106001	6	50	101:11.5;201:8.6;301:42.2	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:40.5;201:31.5;301:153	1
10600107	106001	7	55	101:12.4;201:9.2;301:45.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:45;201:30;301:170	1
10600108	106001	8	60	101:13.4;201:10;301:49.2	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:55;201:44;301:198	1
10600109	106001	9	65	101:14.4;201:10.7;301:52.8	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:60;201:42;301:216	1
10600110	106001	10	70	101:15.4;201:11.5;301:56.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:65;201:52;301:247	1
10600111	106001	11	75	101:16.5;201:12.2;301:60.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:77;201:49;301:273	1
10600112	106001	12	80	101:17.6;201:13;301:64.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:82.6;201:60.1;301:300	1
10600113	106001	13	85	101:18.7;201:13.9;301:68.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:88.1;201:72;301:328	1
10600114	106001	14	90	101:19.8;201:14.7;301:72.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:93.5;201:68;301:357	1
10600115	106001	15	95	101:21;201:15.6;301:77.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:108;201:81;301:387	1
10600201	106002	1	15	101:11.9;201:7.1;301:49.8				1
10600202	106002	2	25	101:13.5;201:8;301:56.5	4102201;3000003	1;30000	101:24;201:13.5;301:100.5	1
10600203	106002	3	35	101:15.2;201:9;301:63.3	4102011;4102201;4102202;3000003	5;3;3;50000	101:42.5;201:25;301:170	1
10600204	106002	4	40	101:16.8;201:10;301:70.1	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:56;201:35;301:238	1
10600205	106002	5	45	101:18.4;201:10.9;301:76.9	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:64.1;201:36;301:272	1
10600206	106002	6	50	101:20;201:11.9;301:83.7	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:72;201:45;301:306	1
10600207	106002	7	55	101:21.6;201:12.8;301:90.4	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:80.1;201:45;301:335.1	1
10600208	106002	8	60	101:23.3;201:13.8;301:97.5	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:93.5;201:55;301:390.5	1
10600209	106002	9	65	101:25.1;201:14.9;301:104.7	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:108;201:66.1;301:432	1
10600210	106002	10	70	101:26.8;201:15.9;301:112.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:65;301:481	1
