npcId	role	maxSp	skinId	classId	mode	handbook	class	location	behavior	attribute	atkSkill1	atkSkill2	atkSkill3	atkSkill4	atkSkill5	atkSkill6	hitSkill	passiveSkill	weakness	ai	showPassive	enterTimeline	enterSfx	summonPool	summonData	roleId	characterId	catType	race	summonPriority	status
31025004		5	30102501	2104	1025	1025	1	5	1	1	511025001						571025001			monster/monster_31022001_001											1
31026004		5	30102601	2204	1026	1026	1	4	1	1	511026001	521026001					571026001			monster/monster_01											1
31030004		5	30103001	2104	1030	1030	1	3	1	1	511030001						571030001			monster/monster_01_oneskill											1
31031004		5	30103101	2104	1031	1031	1	4	1	1	511031001	521031001					571031001			monster/monster_01											1
31040004		5	30104001	2104	1040	1040	1	2	1	1	511040001						571040001			monster/monster_01_oneskill											1
31041004		5	30104101	2104	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042004		5	30104201	2304	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043004		5	30104301	2204	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31044004		5	30104401	2304	1044	1044	1	3	1	1	511044001	521044001					571044001			monster/monster_01											1
31045004		5	30104501	2104	1045	1045	1	2	1	1	511045001	521045001					571045001			monster/monster_01											1
31046004		5	30104601	2104	1046	1046	1	5	1	1	511046001	521046001					571046001			monster/monster_01											1
31050004		5	30105001	2204	1050	1050	1	4	1	1	511050001	521050001					571050001			monster/monster_01											1
31051004		5	30105101	2204	1051	1051	1	5	1	1	511051001	521051001					571051001			monster/monster_01											1
31052004		5	30105201	2104	1052	1052	1	2	1	1	511052001						571052001			monster/monster_01_oneskill											1
31053004		5	30105301	2104	1053	1053	1	4	1	1	511053001						571053001			monster/monster_01_oneskill											1
31056004		5	30105601	2204	1056	1056	1	3	1	1	511056001	521056001					571056001			monster/monster_01											1
31058004		5	30105801	2104	1058	1058	1	3	1	1	511058001	521058001					571058001			monster/monster_01											1
31059004		5	30105901	2304	1059	1059	1	4	1	1	511059003	521059001					571059001			monster/monster_01											1
31060004		5	30106001	2104	1060	1060	1	2	1	1	511060001	521060001					571060001			monster/monster_01											1
31102004		5	30110201	2104	1102	1102	1	4	1	1	511102001	521102001					571102001			monster/monster_01											1
31103004		5	30110301	2104	1103	1103	1	3	1	1	511103001	521103001					571103001			monster/monster_01											1
31104004		5	30110401	2304	1104	1104	1	2	1	1	511104001	521104001					571104001			monster/monster_01											1
31054004		5	30105401	2104	1054	1054	1	2	1	1	511054001	521054001					571054001			monster/monster_01											1
31055004		5	30105501	2104	1055	1055	1	2	1	1	511055001	521055001					571055001			monster/monster_01											1
34002004		5	30400201	3104	4002	4002	2	4	2	1	514002001	524002001	534002001	544002001			574002001	100000051		monster/monster_01											1
34001004		5	30400101	3104	4001	4001	2	4	2	1	514001001	524001001	534001001	544001001			574001001	100000051		monster/monster_01											1
34003004		5	30400301	3104	4003	4003	2	2	2	1	514003001	524003001	534003001	544003001			574003001	100000051		monster/monster_01											1
34004004		5	30400401	3104	4004	4004	2	2	2	1	514004001	524004001	534004001				574004001	100000051		monster/monster_01											1
34005004		5	30400501	3104	4005	4005	2	4	2	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000051;104021060		monster/monster_01											1
34006004		5	30400601	3104	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_01											1
34007004		5	30400701	3104	4007	4007	2	4	2	1	514007001	524007001	534007001				574007001	100000051		monster/monster_01											1
34008004		5	30400801	3304	4008	4008	2	2	2	1	514008001	524008001	534008001				574008001	100000051		monster/monster_01											1
34009004		5	30400901	3104	4009	4009	2	2	2	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000051		monster/monster_01											1
34010004		5	30401001	3104	4010	4010	2	2	2	1	514010001	524010001	534010001				574010001	100000051;104021060		monster/monster_01											1
34014004		5	30401401	3204	4014	4014	2	5	2	1	514014001	524014001					574014001	100000051		monster/monster_01											1
34015004		3	30401501	3304	1026	1026	2	5	2	1	514015001	524015001					574015001	100000051;104021060		monster/monster_01											1
34016004		5	30401601	3104	4016	4016	2	2	2	1	514016001	524016001	534016001				574016001	100000051		monster/monster_01											1
34017004		5	30401701	3204	4017	4017	2	5	2	1	514017001	524017001	534017001				574017001	100000051		monster/monster_01											1
34018004		5	30401801	3104	4018	4018	2	5	2	1	514018001	524018001	534018001				574018001	100000051		monster/monster_01											1
34020004		5	30402001	3104	4020	4020	2	2	2	1	514020001	524020001	534020001				574020001	100000051		monster/monster_01											1
34021004		5	30402101	3104	4021	4021	2	2	2	1	514021001	524021001	534021001	544021001	554021001		574021001	100000051		monster/monster_01											1
34022004		5	30402201	3104	4022	4022	2	2	2	1	514022001	524022001					574022001	100000051		monster/monster_01											1
34025004		5	30402501	3304	4025	4025	2	2	2	1	514025001	524025001	534025001	544025001			574025001	100000051		monster/monster_01											1
34026004		5	30402601	3204	4026	4026	2	5	2	1	514026001	524026001	534026001				574026001	100000051		monster/monster_01											1
34030004		5	30403001	3104	4030	4030	2	2	2	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000051		monster/monster_01											1
34031004		5	30403101	3304	4031	4031	2	1	2	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000051		monster/monster_01											1
34033004		5	30403301	3104	4033	4033	2	3	2	1	514033001	524033001	534033001	544033001	554033001		574033001	100000051		monster/monster_01											1
34034004		5	30403401	3104	4034	4034	2	5	2	1	514034001	524034001	534034001				574034001	100000051		monster/monster_01											1
34035004		5	30403501	3104	4035	4035	2	4	2	1	514035001	524035001	534035001				574035001	100000051;104021060		monster/monster_01											1
34036004		5	30403601	3104	4036	4036	2	4	4	1	514036001	524036001	534036001				574036001	100000051		monster/monster_01											1
34037004		5	30403701	3104	4037	4037	2	3	2	1	514037001	524037001	534037001				574037001	100000051;104021060		monster/monster_34037001_01											1
34040004		5	30404001	3204	4040	4040	2	2	2	1	514040001	524040001	534040001				574040001	100000051		monster/monster_01											1
34041004		5	30404101	3104	4041	4041	2	4	2	1	514041001	524041001	534041001	544041001			574041001	100000051		monster/monster_01											1
34043004		5	30404301	3104	4043	4043	2	2	2	1	514043001	524043001					574043001	100000051		monster/monster_01											1
38001004		5	30800101	3104	8001	8001	2	2	2	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000051		monster/monster_01											1
38002004		5	30800201	3104	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_01											1
34023004		5	30402301	3104	4023	4023	2	2	2	1	514023001	524023001					574023001	100000051		monster/monster_01											1
31005012		5	30100541	2101	1005	1005	1	4	1	1	511005002	521005002					571005002			monster/monster_01											1
31014012		5	30101441	2201	1014	1014	1	4	1	1	511014002	521014002					571014002			monster/monster_01											1
31023015		5	30102341	2101	1023	1023	1	3	1	1	511023002	521023002					571023002			monster/monster_01											1
31024015		5	30102441	2101	1024	1024	1	5	1	1	511024002	521024002					571024002			monster/monster_01											1
31010012		5	30101041	2101	1010	1010	1	5	1	1	511010002	521010002					571010002			monster/monster_01											1
31012012		5	30101201	2101	1012	1012	1	3	1	1	511012002	521012002					571012002			monster/monster_01											1
31018012		5	30101841	2101	1018	1018	1	3	1	1	511018002	521018002					571018002			monster/monster_01											1
31016012		5	30101641	2301	1016	1016	1	1	1	1	511016002	521016002					571016002			monster/monster_03											1
31022012		5	30102241	2101	1022	1022	1	4	1	1	511022002	521022002					571022002			monster/monster_01											1
31023016		5	30102343	2101	1023	1023	1	3	1	1	511023003	521023003					571023003			monster/monster_01											1
31024016		5	30102443	2101	1024	1024	1	5	1	1	511024003	521024003					571024003			monster/monster_01											1
31030012		5	30103041	2101	1030	1030	1	3	1	1	511030002	521030002					571030002			monster/monster_01											1
31031012		5	30103141	2101	1031	1031	1	4	1	1	511031002	521031002					571031002			monster/monster_01											1
31040012		5	30104041	2101	1040	1040	1	2	1	1	511040003	521040003					571040003			monster/monster_01											1
31020012		5	30102041	2201	1020	1020	1	3	1	1	511020002	521020002					571020002			monster/monster_01											1
31042012		5	30104241	2301	1042	1042	1	1	1	1	511042002	521042002					571042002			monster/monster_01											1
31043012		5	30104341	2201	1043	1043	1	2	1	1	511043002	521043002					571043002			monster/monster_01											1
31019012		5	30101941	2101	1019	1019	1	4	1	1	511019002	521019002					571019002			monster/monster_01											1
31052012		5	30105241	2104	1052	1052	1	2	1	1	511052002	521052002					571052002			monster/monster_01											1
31053012		5	30105342	2101	1053	1053	1	4	1	1	511053002	521053002					571053002			monster/monster_01											1
31060012		5	30106041	2101	1060	1060	1	2	1	1	511060002	521060002					571060002			monster/monster_01											1
31006012		5	30100641	2101	1006	1006	1	4	1	1	511006002	521006002					571006002			monster/monster_01											1
31050012		5	30105041	2201	1050	1050	1	4	1	1	511050002	521050002					571050002			monster/monster_01											1
31051012		5	30105141	2201	1051	1051	1	5	1	1	511051002	521051002					571051002			monster/monster_03											1
31017012		5	30101741	2101	1017	1017	1	5	1	1	511017002	521017002					571017002			monster/monster_01											1
31045012		5	30104541	2101	1045	1045	1	2	1	1	511045002	521045002					571045002			monster/monster_01											1
31002005		5	30100201	2105	1002	1002	1	2	1	1	511002001	521002001					571002001			monster/monster_01											1
31003005		5	30100301	2205	1003	1003	1	5	1	1	511003001	521003001					571003001			monster/monster_01											1
31004005		5	30100401	2105	1004	1004	1	3	1	1	511004001	521004001					571004001			monster/monster_01											1
31005005		5	30100501	2105	1005	1005	1	4	1	1	511005001	521005001					571005001			monster/monster_01											1
31006005		5	30100601	2105	1006	1006	1	4	1	1	511006001						571006001			monster/monster_01_oneskill											1
31007005		5	30100701	2205	1007	1007	1	5	1	1	511007001	521007001					571007001			monster/monster_01											1
31009005		5	30100901	2305	1009	1009	1	1	1	1	511009001	521009001					571009001			monster/monster_01											1
31010005		5	30101001	2105	1010	1010	1	5	1	1	511010001	521010001					571010001			monster/monster_01											1
31011005		5	30101101	2105	1011	1011	1	5	1	1	511011001	521011001					571011001			monster/monster_01											1
31012005		5	30101201	2105	1012	1012	1	3	1	1	511012001	521012001					571012001			monster/monster_01											1
31013005		5	30101301	2105	1013	1013	1	4	1	1	511013001	521013001					571013001			monster/monster_01											1
31014005		5	30101401	2205	1014	1014	1	4	1	1	511014001	521014001					571014001			monster/monster_01											1
31015005		5	30101501	2105	1015	1015	1	2	1	1	511015001	521015001					571015001			monster/monster_01											1
31016005		5	30101601	2305	1016	1016	1	1	1	1	511016001	521016001					571016001			monster/monster_01											1
31017005		5	30101701	2105	1017	1017	1	5	1	1	511017001	521017001					571017001			monster/monster_01											1
31018005		5	30101801	2105	1018	1018	1	3	1	1	511018001	521018001					571018001			monster/monster_01											1
31019005		5	30101901	2105	1019	1019	1	4	1	1	511019001	521019001					571019001			monster/monster_01											1
31020005		5	30102001	2205	1020	1020	1	3	1	1	511020001	521020001					571020001			monster/monster_01											1
31021005		5	30102101	2105	1021	1021	1	3	1	1	511021001	521021001					571021001			monster/monster_01											1
31022005		5	30102201	2105	1022	1022	1	4	1	1	511022001	521022001					571022001			monster/monster_01											1
31023005		5	30102301	2105	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31024005		5	30102401	2105	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31025005		5	30102501	2105	1025	1025	1	5	1	1	511025001						571025001			monster/monster_31022001_001											1
31026005		5	30102601	2205	1026	1026	1	4	1	1	511026001	521026001					571026001			monster/monster_01											1
31030005		5	30103001	2105	1030	1030	1	3	1	1	511030001						571030001			monster/monster_01_oneskill											1
31031005		5	30103101	2105	1031	1031	1	4	1	1	511031001	521031001					571031001			monster/monster_01											1
31040005		5	30104001	2105	1040	1040	1	2	1	1	511040001						571040001			monster/monster_01_oneskill											1
31041005		5	30104101	2105	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042005		5	30104201	2305	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043005		5	30104301	2205	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31044005		5	30104401	2305	1044	1044	1	3	1	1	511044001	521044001					571044001			monster/monster_01											1
31045005		5	30104501	2105	1045	1045	1	2	1	1	511045001	521045001					571045001			monster/monster_01											1
31046005		5	30104601	2105	1046	1046	1	5	1	1	511046001	521046001					571046001			monster/monster_01											1
31050005		5	30105001	2205	1050	1050	1	4	1	1	511050001	521050001					571050001			monster/monster_01											1
