skinId	roleId	catPrefab	isMonster	isHarmonious	inHandBook	skinMaxLevel	tag	version	jump	property	mode	lobbyMode	enterTimeline	enterSound	skinScene	scenePosition	sceneRotation	color	intensity	lightDirection	unlockType	effectMode	dialogueTag	goodOpinionTag	effectTag	battleBossHead	cardHeadList	cardDrawing	cardDrawing_hexie	bigCardDrawing	bigCardDrawing_hexie	hdCardDrawing	hdCardDrawing_hexie	buffHead	Background	fxBattleEnter	endTimeline	endCtrl	endTimeline50	uiCover	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	spSkillName	spSkillName_zh_TW	spSkillName_en_UK	spSkillName_ja_JP	spSkillName_ko_KR	spSkillName_th_TH	desc2	desc2_zh_TW	desc2_en_UK	desc2_ja_JP	desc2_ko_KR	desc2_th_TH
10202103	102021	102021_lobby_cat	0	0	1	60	3				10202103	10202103_lobby	102014_enter_lobby	role_enter_102014							1						13:card_icon_10202103_2	40:card_icon_10202103_3	40:card_icon_10202103_3	90:card_img_10202103_l	90:card_img_10202103_l	90:card_img_10202103_l	90:card_img_10202103_l	18:card_icon_10202103_1	28:card_102021		settlement_10202_01	0			1	完美效劳·兔女郎	完美效勞·兔女郎	Perfect Pitch (Bunny Girl)	パーフェクトサービス -バニーガール-	효율냥땅·버니걸	บันนีเกิร์ล	艾可	艾可	Echo	アイコ	에코	เอคโค	双子爆弹	雙子爆彈	Twin Blast	ツインボンバー	트윈 봄버	ทวินบลาสต์						
10201701	102017	102017_lobby_cat	0	0	1	60	1				102017	102017_lobby	102017_enter_lobby	role_enter_102017							0						13:card_icon_102017_2	40:card_icon_102017_3	40:card_icon_102017_3	90:card_img_102017_l	90:card_img_102017_l	90:card_img_102017_l	90:card_img_102017_l	18:card_icon_102017_1	28:card_102017		settlement_10202_01	0			1	闪亮捕猎者	閃亮捕獵者	Sparkle Hunter	シャイニングハンター	샤이닝 헌터	นักล่าประกายแสง	艾可	艾可	Echo	アイコ	에코	เอคโค	幼狼初啸	幼狼初嘯	Cub's Cry	子狼の遠吠え	새끼 늑대의 첫 울음	หอนแรกของลูกหมาป่า						
10201799	102017	102017_lobby_cat	0	0	1	60	2				10201799	10201799_lobby	102017_enter_lobby	role_enter_102017							2						13:card_icon_10201799_2	40:card_icon_102017_3	40:card_icon_102017_3	90:card_img_102017_l	90:card_img_102017_l	90:card_img_10201799_l	90:card_img_10201799_l	18:card_icon_10201799_1	28:card_102017		settlement_10202_01	0			1	闪亮捕猎者·炫彩	閃亮捕獵者·炫彩	Sparkle Hunter (Chroma)	シャイニングハンター・-異色-	샤이닝 헌터·베리에이션	โครม่า	艾可	艾可	Echo	アイコ	에코	เอคโค	幼狼初啸	幼狼初嘯	Cub's Cry	子狼の遠吠え	새끼 늑대의 첫 울음	หอนแรกของลูกหมาป่า						
10201801	102018	102018_lobby_cat	0	0	1	60	1				102018	102018_lobby	102018_enter_lobby	role_enter_102018							0						13:card_icon_102018_2	40:card_icon_102018_3	40:card_icon_102018_3	90:card_img_102018_l	90:card_img_102018_l	90:card_img_102018_l	90:card_img_102018_l	18:card_icon_102018_1	28:card_102018		settlement_10202_01	0			1	激潮之夏	激潮之夏	Riptide Summers	潮衝サマーデイズ	격랑과 여름	ซัมเมอร์คลื่นเดือด	艾可	艾可	Echo	アイコ	에코	เอคโค	潮涌之刻	潮湧之刻	Tidal Surge	時の潮騒	조석 시간	ห้วงกระแสธารา						
10201899	102018	102018_lobby_cat	0	0	1	60	2				10201899	10201899_lobby	102018_enter_lobby	role_enter_102018							2						13:card_icon_10201899_2	40:card_icon_102018_3	40:card_icon_102018_3	90:card_img_102018_l	90:card_img_102018_l	90:card_img_10201899_l	90:card_img_10201899_l	18:card_icon_10201899_1	28:card_102018		settlement_10202_01	0			1	激潮之夏·炫彩	激潮之夏·炫彩	Riptide Summers (Chroma)	潮衝サマーデイズ -異色-	격랑과 여름·베리에이션	โครม่า	艾可	艾可	Echo	アイコ	에코	เอคโค	潮涌之刻	潮湧之刻	Tidal Surge	時の潮騒	조석 시간	ห้วงกระแสธารา						
10300201	103002	103002_lobby_cat	0	0	1	60	1				103002	103002_lobby	0	0							0						13:card_icon_103002_2	40:card_icon_103002_3	40:card_icon_103002_3	90:card_img_103002_l	90:card_img_103002_l	90:card_img_103002_l	90:card_img_103002_l	18:card_icon_103002_1	28:card_103002		settlement_10302_01	0			1	纯真拜访者	純真拜訪者	Crimson Charm	純真なるお見舞い	빨간 망토	แมวน้อยหมวกแดง	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	意外底牌	意外底牌	Secret Hand	予想外の切り札	의외의 와일드카드	ไพ่ลับโชคชะตา						
10300299	103002	103002_lobby_cat	0	0	1	60	2			301:66;603:0.048;1203:0.036	10300299	10300299_lobby	0	0							2						13:card_icon_10300299_2	40:card_icon_103002_3	40:card_icon_103002_3	90:card_img_103002_l	90:card_img_103002_l	90:card_img_10300299_l	90:card_img_10300299_l	18:card_icon_10300299_1	28:card_103002		settlement_10302_01	0			1	纯真拜访者·炫彩	純真拜訪者·炫彩	Crimson Charm (Chroma)	純真なるお見舞い -異色-	빨간 망토·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	意外底牌	意外底牌	Secret Hand	予想外の切り札	의외의 와일드카드	ไพ่ลับโชคชะตา						
10300301	103003	103003_lobby_cat	0	0	1	60	1				103003	103003_lobby	103003_enter_lobby	role_enter_103003							0						13:card_icon_103003_2	40:card_icon_103003_3	40:card_icon_103003_3	90:card_img_103003_l	90:card_img_103003_l	90:card_img_103003_l	90:card_img_103003_l	18:card_icon_103003_1	28:card_103003		settlement_10302_01	0			1	场外焦点	場外焦點	Sideline Spotlight	オフサイトフォーカス	아웃포커스	เชียร์ลีดเดอร์	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	全力应援	全力應援	Full-force Support	全力応援	전력 응원	เชียร์เต็มกำลัง						
10300399	103003	103003_lobby_cat	0	0	1	60	2				10300399	10300399_lobby	103003_enter_lobby	role_enter_103003							2						13:card_icon_10300399_2	40:card_icon_103003_3	40:card_icon_103003_3	90:card_img_103003_l	90:card_img_103003_l	90:card_img_10300399_l	90:card_img_10300399_l	18:card_icon_10300399_1	28:card_103003		settlement_10302_01	0			1	场外焦点·炫彩	場外焦點·炫彩	Sideline Spotlight (Chroma)	オフサイトフォーカス -異色-	아웃포커스·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	全力应援	全力應援	Full-force Support	全力応援	전력 응원	เชียร์เต็มกำลัง						
10300302	103003	103003_lobby_cat	0	0	1	60	3		1		10300302	10300302_lobby	103003_enter_lobby	role_enter_103003							1						13:card_icon_10300302_2	40:card_icon_10300302_3	40:card_icon_10300302_3	90:card_img_10300302_l	90:card_img_10300302_l	90:card_img_10300302_l	90:card_img_10300302_l	18:card_icon_10300302_1	28:card_103003		settlement_10302_01	0			1	场外焦点·初雪	場外焦點·初雪	Sideline Spotlight (Icebud)	オフサイトフォーカス -初雪-	아웃포커스·첫눈	หิมะแรก	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	全力应援	全力應援	Full-force Support	全力応援	전력 응원	เชียร์เต็มกำลัง						
10300501	103005	103005_lobby_cat	0	0	1	60	1				103005	103005_lobby	103005_enter_lobby	role_enter_103005							0						13:card_icon_103005_2	40:card_icon_103005_3	40:card_icon_103005_3	90:card_img_103005_l	90:card_img_103005_l	90:card_img_103005_l	90:card_img_103005_l	18:card_icon_103005_1	28:card_103005		settlement_10302_01	0			1	甜食守卫	甜食守衛	Dessert Guardian	スイーツガーディアン	디저트 가디언	ผู้พิทักษ์ขนมหวาน	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	糖分超标	糖分超標	Sugar Rush	糖質オーバー	당분 초과	น้ำตาลทะลุพิกัด						
10300599	103005	103005_lobby_cat	0	0	1	60	2				10300599	10300599_lobby	103005_enter_lobby	role_enter_103005							2						13:card_icon_10300599_2	40:card_icon_103005_3	40:card_icon_103005_3	90:card_img_103005_l	90:card_img_103005_l	90:card_img_10300599_l	90:card_img_10300599_l	18:card_icon_10300599_1	28:card_103005		settlement_10302_01	0			1	甜食守卫·炫彩	甜食守衛·炫彩	Dessert Guardian (Chroma)	スイーツガーディアン -異色-	디저트 가디언·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	糖分超标	糖分超標	Sugar Rush	糖質オーバー	당분 초과	น้ำตาลทะลุพิกัด						
10300601	103006	103006_lobby_cat	0	0	1	60	1				103006	103006_lobby	103006_enter_lobby	role_enter_103006							0						13:card_icon_103006_2	40:card_icon_103006_3	40:card_icon_103006_3	90:card_img_103006_l	90:card_img_103006_l	90:card_img_103006_l	90:card_img_103006_l	18:card_icon_103006_1	28:card_103006		settlement_10302_01	0			1	疯人院	瘋人院	Bedlam	マッドハウス	정신병동	บุปผาแห่งความวุ่นวาย	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	猩红终结	猩紅終結	Crimson Demise	カーマインエンディング	핏빛 결말	อวสานสีชาด						
10300699	103006	103006_lobby_cat	0	0	1	60	2			101:19;603:0.036;703:0.08;1203:0.02	10300699	10300699_lobby	103006_enter_lobby	role_enter_103006							2						13:card_icon_10300699_2	40:card_icon_103006_3	40:card_icon_103006_3	90:card_img_103006_l	90:card_img_103006_l	90:card_img_10300699_l	90:card_img_10300699_l	18:card_icon_10300699_1	28:card_103006		settlement_10302_01	0			1	疯人院·炫彩	瘋人院·炫彩	Bedlam (Chroma)	マッドハウス -異色-	정신병동·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	猩红终结	猩紅終結	Crimson Demise	カーマインエンディング	핏빛 결말	อวสานสีชาด						
10300602	103006	103006_lobby_cat	0	0	1	60	4		6		10300602	10300602_lobby	103006_enter_lobby	role_enter_103006							1						13:card_icon_10300602_2	40:card_icon_10300602_3	40:card_icon_10300602_3	90:card_img_10300602_l	90:card_img_10300602_l	90:card_img_10300602_l	90:card_img_10300602_l	18:card_icon_10300602_1	28:card_103006		settlement_10302_01	0			1	疯人院·迷蝶	瘋人院·迷蝶	Bedlam (Morpho)	マッドハウス -燦爛-	정신병동·나비	คลั่งไคล้	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	猩红终结	猩紅終結	Crimson Demise	カーマインエンディング	핏빛 결말	อวสานสีชาด						
10300701	103007	103007_lobby_cat	0	0	1	60	1				103007	103007_lobby	103007_enter_lobby	role_enter_103007							0						13:card_icon_103007_2	40:card_icon_103007_3	40:card_icon_103007_3	90:card_img_103007_l	90:card_img_103007_l	90:card_img_103007_l	90:card_img_103007_l	18:card_icon_103007_1	28:card_103007		settlement_10302_01	0			1	浮世谣	浮世謠	Fantasia Guitarist	浮世の謡	우키요	เมโลดี้ห้วงเวลา	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	森罗门扉	森羅門扉	Way of the Myriad	森羅万象の扉	삼라만상의 문	เมโลดี้พลิกผัน						
10300799	103007	103007_lobby_cat	0	0	1	60	2			101:14;301:79;603:0.036;903:0.04	10300799	10300799_lobby	103007_enter_lobby	role_enter_103007							2						13:card_icon_10300799_2	40:card_icon_103007_3	40:card_icon_103007_3	90:card_img_103007_l	90:card_img_103007_l	90:card_img_10300799_l	90:card_img_10300799_l	18:card_icon_10300799_1	28:card_103007		settlement_10302_01	0			1	浮世谣·炫彩	浮世謠·炫彩	Fantasia Guitarist (Chroma)	浮世の謡 -異色-	우키요·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	森罗门扉	森羅門扉	Way of the Myriad	森羅万象の扉	삼라만상의 문	เมโลดี้พลิกผัน						
10300801	103008	103008_lobby_cat	0	0	1	60	1				103008	103008_lobby	103008_enter_lobby	role_enter_103008							0						13:card_icon_103008_2	40:card_icon_103008_3	40:card_icon_103008_3	90:card_img_103008_l	90:card_img_103008_l	90:card_img_103008_l	90:card_img_103008_l	18:card_icon_103008_1	28:card_103008		settlement_10302_01	0			1	恬静时刻	恬靜時刻	Pure Grace	ピースフルタイム	사일런스 타임	บทเพลงบริสุทธิ์	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	时间洪流	時間洪流	Tide of Time	時の流れ	시간의 흐름	กระแสกาลเวลา						
10300899	103008	103008_lobby_cat	0	0	1	60	2			301:67;1303:0.048;1601:0.036	10300899	10300899_lobby	103008_enter_lobby	role_enter_103008							2						13:card_icon_10300899_2	40:card_icon_103008_3	40:card_icon_103008_3	90:card_img_103008_l	90:card_img_103008_l	90:card_img_10300899_l	90:card_img_10300899_l	18:card_icon_10300899_1	28:card_103008		settlement_10302_01	0			1	恬静时刻·炫彩	恬靜時刻·炫彩	Pure Grace (Chroma)	ピースフルタイム -異色-	사일런스 타임·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	时间洪流	時間洪流	Tide of Time	時の流れ	시간의 흐름	กระแสกาลเวลา						
10300802	103008	103008_lobby_cat	0	0	0	60	3		5		10300802	10300802_lobby	103008_enter_lobby	role_enter_103008							1						13:card_icon_10300802_2	40:card_icon_10300802_3	40:card_icon_10300802_3	90:card_img_10300802_l	90:card_img_10300802_l	90:card_img_10300802_l	90:card_img_10300802_l	18:card_icon_10300802_1	28:card_103008		settlement_10302_01	0			1	恬静时刻·金樱	恬靜時刻·金櫻	Pure Grace (Gildcherry)	ピースフルタイム -金桜-	사일런스 타임·골든 체리	ซากุระทอง	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	时间洪流	時間洪流	Tide of Time	時の流れ	시간의 흐름	กระแสกาลเวลา						
10300901	103009	103009_lobby_cat	0	0	1	60	1				103009	103009_lobby	103009_enter_lobby	role_enter_103009							0						13:card_icon_103009_2	40:card_icon_103009_3	40:card_icon_103009_3	90:card_img_103009_l	90:card_img_103009_l	90:card_img_103009_l	90:card_img_103009_l	18:card_icon_103009_1	28:card_103009		settlement_10302_01	0			1	幽篁月韵	幽篁月韻	Alluring Crescent	幽篁月韻	죽림 속 달빛	เสน่ห์จันทร์เสี้ยว	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	竹风缭乱	竹風繚亂	Whirling Bamboo Breeze	竹風繚乱	휘날리는 죽풍	ลมไผ่วิปลาส						
10300999	103009	103009_lobby_cat	0	0	1	60	2				10300999	10300999_lobby	103009_enter_lobby	role_enter_103009							2						13:card_icon_10300999_2	40:card_icon_103009_3	40:card_icon_103009_3	90:card_img_103009_l	90:card_img_103009_l	90:card_img_10300999_l	90:card_img_10300999_l	18:card_icon_10300999_1	28:card_103009		settlement_10302_01	0			1	幽篁月韵·炫彩	幽篁月韻·炫彩	Alluring Crescent (Chroma)	幽篁月韻 -異色-	죽림 속 달빛·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	竹风缭乱	竹風繚亂	Whirling Bamboo Breeze	竹風繚乱	휘날리는 죽풍	ลมไผ่วิปลาส						
10301001	103010	103010_lobby_cat	0	0	1	60	1				103010	103010_lobby	103010_enter_lobby	role_enter_103010							0						13:card_icon_103010_2	40:card_icon_103010_3	40:card_icon_103010_3	90:card_img_103010_l	90:card_img_103010_l	90:card_img_103010_l	90:card_img_103010_l	18:card_icon_103010_1	28:card_103010		settlement_10302_01	0			1	电音风暴	電音風暴	Electro Storm	エレクトロストーム	일렉트로닉 스톰	อิเล็กโทรสตอร์ม	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	摇滚狂潮	搖滾狂潮	Riot of Rock!	ロックウェーブ！	록 폭풍!	กระแสร็อกเดือดพล่าน!						
10301002	103010	103010_lobby_cat	0	0	1	60	3				10301002	10301002_lobby	103010_enter_lobby	role_enter_103010							0						13:card_icon_10301002_2	40:card_icon_10301002_3	40:card_icon_10301002_3	90:card_img_10301002_l	90:card_img_10301002_l	90:card_img_10301002_l	90:card_img_10301002_l	18:card_icon_10301002_1	28:card_103010		settlement_10302_01	0			1	电音风暴·焦点	電音風暴·焦點	Electro Storm (Spotlight)	エレクトロストーム・フォーカス	일렉트로닉 스톰·초점	ดาวเด่น	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	摇滚狂潮	搖滾狂潮	Riot of Rock!	ロックウェーブ！	록 폭풍!	กระแสร็อกเดือดพล่าน!						
10301099	103010	103010_lobby_cat	0	0	1	60	2				10301099	10301099_lobby	103010_enter_lobby	role_enter_103010							2						13:card_icon_10301099_2	40:card_icon_103010_3	40:card_icon_103010_3	90:card_img_103010_l	90:card_img_103010_l	90:card_img_10301099_l	90:card_img_10301099_l	18:card_icon_10301099_1	28:card_103010		settlement_10302_01	0			1	电音风暴·炫彩	電音風暴·炫彩	Electro Storm (Chroma)	エレクトロストーム-異色-	일렉트로닉 스톰·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	摇滚狂潮	搖滾狂潮	Riot of Rock!	ロックウェーブ！	록 폭풍!	กระแสร็อกเดือดพล่าน!						
10301101	103011	103011_lobby_cat	0	0	1	60	1				103011	103011_lobby	103011_enter_lobby	role_enter_103011							0						13:card_icon_103011_2	40:card_icon_103011_3	40:card_icon_103011_3	90:card_img_103011_l	90:card_img_103011_l	90:card_img_103011_l	90:card_img_103011_l	18:card_icon_103011_1	28:card_103011		settlement_10302_01	0			1	小小意外	小小意外	A Minor Mishap	小さなハプニング	사소한 사고	ว้าวุ่น​จิ๊บจ๊อย​	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	爆裂枪矢	爆裂槍矢	Bursting Bolt	爆裂の矢	폭렬 창탄	ลูกศรระเบิด						
10301199	103011	103011_lobby_cat	0	0	1	60	2				10301199	10301199_lobby	103011_enter_lobby	role_enter_103011							2						13:card_icon_10301199_2	40:card_icon_103011_3	40:card_icon_103011_3	90:card_img_103011_l	90:card_img_103011_l	90:card_img_10301199_l	90:card_img_10301199_l	18:card_icon_10301199_1	28:card_103011		settlement_10302_01	0			1	小小意外·炫彩	小小意外·炫彩	A Minor Mishap (Chroma)	小さなハプニング -異色-	사소한 사고·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	爆裂枪矢	爆裂槍矢	Bursting Bolt	爆裂の矢	폭렬 창탄	ลูกศรระเบิด						
