ID	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status
10101301003	10101301	3	201@6.6	4104041;3000003	15;960	1
10101301004	10101301	4	301@39.6	4104041;3000003	15;1020	1
10101301005	10101301	5	703@0.033	4104041;3000003	15;1080	1
10101301006	10101301	6	101@16.7	4104041;3000003	15;1140	1
10101301007	10101301	7	201@6.6	4104041;3000003	15;1200	1
10101301008	10101301	8	301@39.6	4104041;3000003	15;1260	1
10101301009	10101301	9	401@0.01	4104041;3000003	15;1320	1
10101301010	10101301	10	101@16.7	4104041;3000003	15;1380	1
10101301011	10101301	11	201@6.6	4104041;3000003	30;1440	1
10101301012	10101301	12	301@39.6	4104041;3000003	30;1500	1
10101301013	10101301	13	1602@0.011	4104041;3000003	30;1560	1
10101301014	10101301	14	101@16.7	4104041;3000003	30;1620	1
10101301015	10101301	15	201@6.6	4104041;3000003	30;1680	1
10101301016	10101301	16	301@39.6	4104041;3000003	30;1740	1
10101301017	10101301	17	2102@0.011	4104041;3000003	30;1800	1
10101301018	10101301	18	101@16.7	4104041;3000003	30;1860	1
10101301019	10101301	19	201@6.6	4104041;3000003	30;1920	1
10101301020	10101301	20	301@39.6	4104041;3000003	30;1980	1
10101301021	10101301	21	703@0.033	4104041;4104042;3000003	40;40;2040	1
10101301022	10101301	22	101@16.7	4104041;4104042;3000003	40;40;2100	1
10101301023	10101301	23	201@6.6	4104041;4104042;3000003	40;40;2160	1
10101301024	10101301	24	301@39.6	4104041;4104042;3000003	40;40;2220	1
10101301025	10101301	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
10101301026	10101301	26	101@16.7	4104041;4104042;3000003	40;40;2340	1
10101301027	10101301	27	201@6.6	4104041;4104042;3000003	40;40;2400	1
10101301028	10101301	28	301@39.6	4104041;4104042;3000003	40;40;2460	1
10101301029	10101301	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
10101301030	10101301	30	101@16.7	4104041;4104042;3000003	40;40;2580	1
10101301031	10101301	31	201@6.6	4104041;4104042;3000003	50;50;2640	1
10101301032	10101301	32	301@39.6	4104041;4104042;3000003	50;50;2700	1
10101301033	10101301	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
10101301034	10101301	34	101@16.7	4104041;4104042;3000003	50;50;2820	1
10101301035	10101301	35	201@6.6	4104041;4104042;3000003	50;50;2880	1
10101301036	10101301	36	301@39.6	4104041;4104042;3000003	50;50;2940	1
10101301037	10101301	37	703@0.033	4104041;4104042;3000003	50;50;3000	1
10101301038	10101301	38	101@16.7	4104041;4104042;3000003	50;50;3060	1
10101301039	10101301	39	201@6.6	4104041;4104042;3000003	50;50;3120	1
10101301040	10101301	40	301@39.6	4104041;4104042;3000003	50;50;3180	1
10101301041	10101301	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
10101301042	10101301	42	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3300	1
10101301043	10101301	43	201@6.6	4104041;4104042;4104043;3000003	50;50;50;3360	1
10101301044	10101301	44	301@39.6	4104041;4104042;4104043;3000003	50;50;50;3420	1
10101301045	10101301	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
10101301046	10101301	46	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3540	1
10101301047	10101301	47	201@6.6	4104041;4104042;4104043;3000003	50;50;50;3600	1
10101301048	10101301	48	301@39.6	4104041;4104042;4104043;3000003	50;50;50;3660	1
10101301049	10101301	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
10101301050	10101301	50	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3780	1
10101301051	10101301	51	201@6.6	4104041;4104042;4104043;3000003	70;70;70;3840	1
10101301052	10101301	52	301@39.6	4104041;4104042;4104043;3000003	70;70;70;3900	1
10101301053	10101301	53	703@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1
10101301054	10101301	54	101@16.7	4104041;4104042;4104043;3000003	70;70;70;4020	1
10101301055	10101301	55	201@6.6	4104041;4104042;4104043;3000003	70;70;70;4080	1
10101301056	10101301	56	301@39.6	4104041;4104042;4104043;3000003	70;70;70;4140	1
10101301057	10101301	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
10101301058	10101301	58	101@16.7	4104041;4104042;4104043;3000003	70;70;70;4260	1
10101301059	10101301	59	201@6.6	4104041;4104042;4104043;3000003	70;70;70;4320	1
10101301060	10101301	60	301@39.6	4104041;4104042;4104043;3000003	70;70;70;4380	1
10101399001	10101399	1	101@105.6;201@41.8;301@250.8;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
10101399002	10101399	2	101@22.2	4104041;3000003	20;1200	1
10101399003	10101399	3	201@8.8	4104041;3000003	20;1280	1
10101399004	10101399	4	301@52.8	4104041;3000003	20;1360	1
10101399005	10101399	5	603@0.025	4104041;3000003	20;1440	1
10101399006	10101399	6	101@22.2	4104041;3000003	20;1520	1
10101399007	10101399	7	201@8.8	4104041;3000003	20;1600	1
10101399008	10101399	8	301@52.8	4104041;3000003	20;1680	1
10101399009	10101399	9	1203@0.012	4104041;3000003	20;1760	1
10101399010	10101399	10	101@22.2	4104041;3000003	20;1840	1
10101399011	10101399	11	201@8.8	4104041;3000003	40;1920	1
10101399012	10101399	12	301@52.8	4104041;3000003	40;2000	1
10101399013	10101399	13	1602@0.017	4104041;3000003	40;2080	1
10101399014	10101399	14	101@22.2	4104041;3000003	40;2160	1
10101399015	10101399	15	201@8.8	4104041;3000003	40;2240	1
10101399016	10101399	16	301@52.8	4104041;3000003	40;2320	1
10101399017	10101399	17	2102@0.017	4104041;3000003	40;2400	1
10101399018	10101399	18	101@22.2	4104041;3000003	40;2480	1
10101399019	10101399	19	201@8.8	4104041;3000003	40;2560	1
10101399020	10101399	20	301@52.8	4104041;3000003	40;2640	1
10101399021	10101399	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
10101399022	10101399	22	101@22.2	4104041;4104042;3000003	55;55;2800	1
10101399023	10101399	23	201@8.8	4104041;4104042;3000003	55;55;2880	1
10101399024	10101399	24	301@52.8	4104041;4104042;3000003	55;55;2960	1
10101399025	10101399	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
10101399026	10101399	26	101@22.2	4104041;4104042;3000003	55;55;3120	1
10101399027	10101399	27	201@8.8	4104041;4104042;3000003	55;55;3200	1
10101399028	10101399	28	301@52.8	4104041;4104042;3000003	55;55;3280	1
10101399029	10101399	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
10101399030	10101399	30	101@22.2	4104041;4104042;3000003	55;55;3440	1
10101399031	10101399	31	201@8.8	4104041;4104042;3000003	70;70;3520	1
10101399032	10101399	32	301@52.8	4104041;4104042;3000003	70;70;3600	1
10101399033	10101399	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
10101399034	10101399	34	101@22.2	4104041;4104042;3000003	70;70;3760	1
10101399035	10101399	35	201@8.8	4104041;4104042;3000003	70;70;3840	1
10101399036	10101399	36	301@52.8	4104041;4104042;3000003	70;70;3920	1
10101399037	10101399	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
10101399038	10101399	38	101@22.2	4104041;4104042;3000003	70;70;4080	1
10101399039	10101399	39	201@8.8	4104041;4104042;3000003	70;70;4160	1
10101399040	10101399	40	301@52.8	4104041;4104042;3000003	70;70;4240	1
10101399041	10101399	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
10101399042	10101399	42	101@22.2	4104041;4104042;4104043;3000003	70;70;70;4400	1
10101399043	10101399	43	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4480	1
10101399044	10101399	44	301@52.8	4104041;4104042;4104043;3000003	70;70;70;4560	1
10101399045	10101399	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
10101399046	10101399	46	101@22.2	4104041;4104042;4104043;3000003	70;70;70;4720	1
10101399047	10101399	47	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4800	1
10101399048	10101399	48	301@52.8	4104041;4104042;4104043;3000003	70;70;70;4880	1
10101399049	10101399	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
10101399050	10101399	50	101@22.2	4104041;4104042;4104043;3000003	70;70;70;5040	1
10101399051	10101399	51	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5120	1
10101399052	10101399	52	301@52.8	4104041;4104042;4104043;3000003	90;90;90;5200	1
10101399053	10101399	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
10101399054	10101399	54	101@22.2	4104041;4104042;4104043;3000003	90;90;90;5360	1
10101399055	10101399	55	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5440	1
10101399056	10101399	56	301@52.8	4104041;4104042;4104043;3000003	90;90;90;5520	1
10101399057	10101399	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
10101399058	10101399	58	101@22.2	4104041;4104042;4104043;3000003	90;90;90;5680	1
10101399059	10101399	59	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5760	1
10101399060	10101399	60	301@52.8	4104041;4104042;4104043;3000003	90;90;90;5840	1
10200801001	10200801	1	101@30.4;201@12.8;301@76.8;703@0.022;401@0.01;1602@0.011;2102@0.011			1
10200801002	10200801	2	101@11.4	4104041;3000003	15;900	1
10200801003	10200801	3	201@4.8	4104041;3000003	15;960	1
10200801004	10200801	4	301@28.8	4104041;3000003	15;1020	1
10200801005	10200801	5	703@0.022	4104041;3000003	15;1080	1
10200801006	10200801	6	101@11.4	4104041;3000003	15;1140	1
10200801007	10200801	7	201@4.8	4104041;3000003	15;1200	1
10200801008	10200801	8	301@28.8	4104041;3000003	15;1260	1
10200801009	10200801	9	401@0.01	4104041;3000003	15;1320	1
10200801010	10200801	10	101@11.4	4104041;3000003	15;1380	1
10200801011	10200801	11	201@4.8	4104041;3000003	30;1440	1
10200801012	10200801	12	301@28.8	4104041;3000003	30;1500	1
10200801013	10200801	13	1602@0.011	4104041;3000003	30;1560	1
10200801014	10200801	14	101@11.4	4104041;3000003	30;1620	1
10200801015	10200801	15	201@4.8	4104041;3000003	30;1680	1
10200801016	10200801	16	301@28.8	4104041;3000003	30;1740	1
10200801017	10200801	17	2102@0.011	4104041;3000003	30;1800	1
10200801018	10200801	18	101@11.4	4104041;3000003	30;1860	1
10200801019	10200801	19	201@4.8	4104041;3000003	30;1920	1
10200801020	10200801	20	301@28.8	4104041;3000003	30;1980	1
10200801021	10200801	21	703@0.022	4104041;4104042;3000003	40;40;2040	1
10200801022	10200801	22	101@11.4	4104041;4104042;3000003	40;40;2100	1
10200801023	10200801	23	201@4.8	4104041;4104042;3000003	40;40;2160	1
10200801024	10200801	24	301@28.8	4104041;4104042;3000003	40;40;2220	1
10200801025	10200801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
10200801026	10200801	26	101@11.4	4104041;4104042;3000003	40;40;2340	1
10200801027	10200801	27	201@4.8	4104041;4104042;3000003	40;40;2400	1
10200801028	10200801	28	301@28.8	4104041;4104042;3000003	40;40;2460	1
10200801029	10200801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
10200801030	10200801	30	101@11.4	4104041;4104042;3000003	40;40;2580	1
10200801031	10200801	31	201@4.8	4104041;4104042;3000003	50;50;2640	1
10200801032	10200801	32	301@28.8	4104041;4104042;3000003	50;50;2700	1
10200801033	10200801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
10200801034	10200801	34	101@11.4	4104041;4104042;3000003	50;50;2820	1
10200801035	10200801	35	201@4.8	4104041;4104042;3000003	50;50;2880	1
10200801036	10200801	36	301@28.8	4104041;4104042;3000003	50;50;2940	1
10200801037	10200801	37	703@0.022	4104041;4104042;3000003	50;50;3000	1
10200801038	10200801	38	101@11.4	4104041;4104042;3000003	50;50;3060	1
10200801039	10200801	39	201@4.8	4104041;4104042;3000003	50;50;3120	1
10200801040	10200801	40	301@28.8	4104041;4104042;3000003	50;50;3180	1
10200801041	10200801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
10200801042	10200801	42	101@11.4	4104041;4104042;4104043;3000003	50;50;50;3300	1
10200801043	10200801	43	201@4.8	4104041;4104042;4104043;3000003	50;50;50;3360	1
10200801044	10200801	44	301@28.8	4104041;4104042;4104043;3000003	50;50;50;3420	1
10200801045	10200801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
10200801046	10200801	46	101@11.4	4104041;4104042;4104043;3000003	50;50;50;3540	1
10200801047	10200801	47	201@4.8	4104041;4104042;4104043;3000003	50;50;50;3600	1
10200801048	10200801	48	301@28.8	4104041;4104042;4104043;3000003	50;50;50;3660	1
10200801049	10200801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
10200801050	10200801	50	101@11.4	4104041;4104042;4104043;3000003	50;50;50;3780	1
10200801051	10200801	51	201@4.8	4104041;4104042;4104043;3000003	70;70;70;3840	1
10200801052	10200801	52	301@28.8	4104041;4104042;4104043;3000003	70;70;70;3900	1
10200801053	10200801	53	703@0.022	4104041;4104042;4104043;3000003	70;70;70;3960	1
10200801054	10200801	54	101@11.4	4104041;4104042;4104043;3000003	70;70;70;4020	1
10200801055	10200801	55	201@4.8	4104041;4104042;4104043;3000003	70;70;70;4080	1
10200801056	10200801	56	301@28.8	4104041;4104042;4104043;3000003	70;70;70;4140	1
10200801057	10200801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
10200801058	10200801	58	101@11.4	4104041;4104042;4104043;3000003	70;70;70;4260	1
10200801059	10200801	59	201@4.8	4104041;4104042;4104043;3000003	70;70;70;4320	1
10200801060	10200801	60	301@28.8	4104041;4104042;4104043;3000003	70;70;70;4380	1
10200899001	10200899	1	101@72.2;201@30.4;301@182.4;603@0.017;1203@0.019;1602@0.017;2102@0.017			1
10200899002	10200899	2	101@15.2	4104041;3000003	20;1200	1
10200899003	10200899	3	201@6.4	4104041;3000003	20;1280	1
10200899004	10200899	4	301@38.4	4104041;3000003	20;1360	1
10200899005	10200899	5	603@0.017	4104041;3000003	20;1440	1
10200899006	10200899	6	101@15.2	4104041;3000003	20;1520	1
10200899007	10200899	7	201@6.4	4104041;3000003	20;1600	1
10200899008	10200899	8	301@38.4	4104041;3000003	20;1680	1
10200899009	10200899	9	1203@0.019	4104041;3000003	20;1760	1
10200899010	10200899	10	101@15.2	4104041;3000003	20;1840	1
10200899011	10200899	11	201@6.4	4104041;3000003	40;1920	1
10200899012	10200899	12	301@38.4	4104041;3000003	40;2000	1
10200899013	10200899	13	1602@0.017	4104041;3000003	40;2080	1
10200899014	10200899	14	101@15.2	4104041;3000003	40;2160	1
10200899015	10200899	15	201@6.4	4104041;3000003	40;2240	1
10200899016	10200899	16	301@38.4	4104041;3000003	40;2320	1
10200899017	10200899	17	2102@0.017	4104041;3000003	40;2400	1
10200899018	10200899	18	101@15.2	4104041;3000003	40;2480	1
10200899019	10200899	19	201@6.4	4104041;3000003	40;2560	1
10200899020	10200899	20	301@38.4	4104041;3000003	40;2640	1
10200899021	10200899	21	603@0.017	4104041;4104042;3000003	55;55;2720	1
10200899022	10200899	22	101@15.2	4104041;4104042;3000003	55;55;2800	1
10200899023	10200899	23	201@6.4	4104041;4104042;3000003	55;55;2880	1
10200899024	10200899	24	301@38.4	4104041;4104042;3000003	55;55;2960	1
10200899025	10200899	25	1203@0.019	4104041;4104042;3000003	55;55;3040	1
10200899026	10200899	26	101@15.2	4104041;4104042;3000003	55;55;3120	1
10200899027	10200899	27	201@6.4	4104041;4104042;3000003	55;55;3200	1
10200899028	10200899	28	301@38.4	4104041;4104042;3000003	55;55;3280	1
10200899029	10200899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
10200899030	10200899	30	101@15.2	4104041;4104042;3000003	55;55;3440	1
10200899031	10200899	31	201@6.4	4104041;4104042;3000003	70;70;3520	1
10200899032	10200899	32	301@38.4	4104041;4104042;3000003	70;70;3600	1
10200899033	10200899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
10200899034	10200899	34	101@15.2	4104041;4104042;3000003	70;70;3760	1
10200899035	10200899	35	201@6.4	4104041;4104042;3000003	70;70;3840	1
10200899036	10200899	36	301@38.4	4104041;4104042;3000003	70;70;3920	1
10200899037	10200899	37	603@0.017	4104041;4104042;3000003	70;70;4000	1
10200899038	10200899	38	101@15.2	4104041;4104042;3000003	70;70;4080	1
10200899039	10200899	39	201@6.4	4104041;4104042;3000003	70;70;4160	1
10200899040	10200899	40	301@38.4	4104041;4104042;3000003	70;70;4240	1
10200899041	10200899	41	1203@0.019	4104041;4104042;4104043;3000003	70;70;70;4320	1
10200899042	10200899	42	101@15.2	4104041;4104042;4104043;3000003	70;70;70;4400	1
10200899043	10200899	43	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4480	1
10200899044	10200899	44	301@38.4	4104041;4104042;4104043;3000003	70;70;70;4560	1
10200899045	10200899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
10200899046	10200899	46	101@15.2	4104041;4104042;4104043;3000003	70;70;70;4720	1
10200899047	10200899	47	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4800	1
10200899048	10200899	48	301@38.4	4104041;4104042;4104043;3000003	70;70;70;4880	1
10200899049	10200899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
10200899050	10200899	50	101@15.2	4104041;4104042;4104043;3000003	70;70;70;5040	1
10200899051	10200899	51	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5120	1
10200899052	10200899	52	301@38.4	4104041;4104042;4104043;3000003	90;90;90;5200	1
10200899053	10200899	53	603@0.017	4104041;4104042;4104043;3000003	90;90;90;5280	1
10200899054	10200899	54	101@15.2	4104041;4104042;4104043;3000003	90;90;90;5360	1
10200899055	10200899	55	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5440	1
10200899056	10200899	56	301@38.4	4104041;4104042;4104043;3000003	90;90;90;5520	1
10200899057	10200899	57	1203@0.019	4104041;4104042;4104043;3000003	90;90;90;5600	1
10200899058	10200899	58	101@15.2	4104041;4104042;4104043;3000003	90;90;90;5680	1
10200899059	10200899	59	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5760	1
10200899060	10200899	60	301@38.4	4104041;4104042;4104043;3000003	90;90;90;5840	1
10200701001	10200701	1	101@43.2;201@17.6;301@106.6;703@0.022;401@0.01;1602@0.011;2102@0.011			1
10200701002	10200701	2	101@16.2	4104041;3000003	15;900	1
10200701003	10200701	3	201@6.6	4104041;3000003	15;960	1
10200701004	10200701	4	301@40	4104041;3000003	15;1020	1
10200701005	10200701	5	703@0.022	4104041;3000003	15;1080	1
10200701006	10200701	6	101@16.2	4104041;3000003	15;1140	1
10200701007	10200701	7	201@6.6	4104041;3000003	15;1200	1
10200701008	10200701	8	301@40	4104041;3000003	15;1260	1
10200701009	10200701	9	401@0.01	4104041;3000003	15;1320	1
10200701010	10200701	10	101@16.2	4104041;3000003	15;1380	1
10200701011	10200701	11	201@6.6	4104041;3000003	30;1440	1
10200701012	10200701	12	301@40	4104041;3000003	30;1500	1
10200701013	10200701	13	1602@0.011	4104041;3000003	30;1560	1
10200701014	10200701	14	101@16.2	4104041;3000003	30;1620	1
10200701015	10200701	15	201@6.6	4104041;3000003	30;1680	1
10200701016	10200701	16	301@40	4104041;3000003	30;1740	1
10200701017	10200701	17	2102@0.011	4104041;3000003	30;1800	1
10200701018	10200701	18	101@16.2	4104041;3000003	30;1860	1
10200701019	10200701	19	201@6.6	4104041;3000003	30;1920	1
10200701020	10200701	20	301@40	4104041;3000003	30;1980	1
10200701021	10200701	21	703@0.022	4104041;4104042;3000003	40;40;2040	1
10200701022	10200701	22	101@16.2	4104041;4104042;3000003	40;40;2100	1
10200701023	10200701	23	201@6.6	4104041;4104042;3000003	40;40;2160	1
10200701024	10200701	24	301@40	4104041;4104042;3000003	40;40;2220	1
10200701025	10200701	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
10200701026	10200701	26	101@16.2	4104041;4104042;3000003	40;40;2340	1
10200701027	10200701	27	201@6.6	4104041;4104042;3000003	40;40;2400	1
10200701028	10200701	28	301@40	4104041;4104042;3000003	40;40;2460	1
10200701029	10200701	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
10200701030	10200701	30	101@16.2	4104041;4104042;3000003	40;40;2580	1
10200701031	10200701	31	201@6.6	4104041;4104042;3000003	50;50;2640	1
10200701032	10200701	32	301@40	4104041;4104042;3000003	50;50;2700	1
10200701033	10200701	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
10200701034	10200701	34	101@16.2	4104041;4104042;3000003	50;50;2820	1
10200701035	10200701	35	201@6.6	4104041;4104042;3000003	50;50;2880	1
10200701036	10200701	36	301@40	4104041;4104042;3000003	50;50;2940	1
10200701037	10200701	37	703@0.022	4104041;4104042;3000003	50;50;3000	1
10200701038	10200701	38	101@16.2	4104041;4104042;3000003	50;50;3060	1
10200701039	10200701	39	201@6.6	4104041;4104042;3000003	50;50;3120	1
10200701040	10200701	40	301@40	4104041;4104042;3000003	50;50;3180	1
10200701041	10200701	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
