id	type	target	attTypeId	num	status	dec	dec_zh_TW	dec_en_UK	dec_ja_JP	dec_ko_KR	dec_th_TH
4348	4	3480	301	2784	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4349	4	3490	301	2792	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4350	4	3500	301	2800	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4351	4	3510	301	2808	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4352	4	3520	301	2816	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4353	4	3530	301	2824	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4354	4	3540	301	2832	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4355	4	3550	301	2840	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4356	4	3560	301	2848	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4357	4	3570	301	2856	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4358	4	3580	301	2864	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4359	4	3590	301	2872	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4360	4	3600	301	2880	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4361	4	3610	301	2888	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4362	4	3620	301	2896	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4363	4	3630	301	2904	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4364	4	3640	301	2912	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4365	4	3650	301	2920	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4366	4	3660	301	2928	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4367	4	3670	301	2936	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4368	4	3680	301	2944	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4369	4	3690	301	2952	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4370	4	3700	301	2960	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4371	4	3710	301	2968	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4372	4	3720	301	2976	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4373	4	3730	301	2984	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4374	4	3740	301	2992	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4375	4	3750	301	3000	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4376	4	3760	301	3008	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4377	4	3770	301	3016	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4378	4	3780	301	3024	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4379	4	3790	301	3032	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4380	4	3800	301	3040	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4381	4	3810	301	3048	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4382	4	3820	301	3056	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4383	4	3830	301	3064	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4384	4	3840	301	3072	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4385	4	3850	301	3080	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4386	4	3860	301	3088	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4387	4	3870	301	3096	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4388	4	3880	301	3104	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4389	4	3890	301	3112	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4390	4	3900	301	3120	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4391	4	3910	301	3128	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4392	4	3920	301	3136	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4393	4	3930	301	3144	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4394	4	3940	301	3152	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4395	4	3950	301	3160	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4396	4	3960	301	3168	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4397	4	3970	301	3176	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4398	4	3980	301	3184	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4399	4	3990	301	3192	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4400	4	4000	301	3200	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4401	4	4010	301	3208	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4402	4	4020	301	3216	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4403	4	4030	301	3224	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4404	4	4040	301	3232	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4405	4	4050	301	3240	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4406	4	4060	301	3248	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4407	4	4070	301	3256	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4408	4	4080	301	3264	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4409	4	4090	301	3272	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4410	4	4100	301	3280	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4411	4	4110	301	3288	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4412	4	4120	301	3296	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4413	4	4130	301	3304	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4414	4	4140	301	3312	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4415	4	4150	301	3320	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4416	4	4160	301	3328	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4417	4	4170	301	3336	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4418	4	4180	301	3344	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4419	4	4190	301	3352	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4420	4	4200	301	3360	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4421	4	4210	301	3368	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4422	4	4220	301	3376	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4423	4	4230	301	3384	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4424	4	4240	301	3392	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4425	4	4250	301	3400	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4426	4	4260	301	3408	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4427	4	4270	301	3416	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4428	4	4280	301	3424	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4429	4	4290	301	3432	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4430	4	4300	301	3440	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4431	4	4310	301	3448	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4432	4	4320	301	3456	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4433	4	4330	301	3464	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4434	4	4340	301	3472	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4435	4	4350	301	3480	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4436	4	4360	301	3488	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4437	4	4370	301	3496	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4438	4	4380	301	3504	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4439	4	4390	301	3512	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4440	4	4400	301	3520	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4441	4	4410	301	3528	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4442	4	4420	301	3536	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4443	4	4430	301	3544	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4444	4	4440	301	3552	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4445	4	4450	301	3560	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4446	4	4460	301	3568	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4447	4	4470	301	3576	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4448	4	4480	301	3584	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4449	4	4490	301	3592	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4450	4	4500	301	3600	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4451	4	4510	301	3608	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4452	4	4520	301	3616	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4453	4	4530	301	3624	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4454	4	4540	301	3632	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4455	4	4550	301	3640	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4456	4	4560	301	3648	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4457	4	4570	301	3656	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4458	4	4580	301	3664	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4459	4	4590	301	3672	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4460	4	4600	301	3680	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4461	4	4610	301	3688	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4462	4	4620	301	3696	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4463	4	4630	301	3704	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4464	4	4640	301	3712	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4465	4	4650	301	3720	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4466	4	4660	301	3728	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4467	4	4670	301	3736	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4468	4	4680	301	3744	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4469	4	4690	301	3752	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4470	4	4700	301	3760	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4471	4	4710	301	3768	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4472	4	4720	301	3776	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4473	4	4730	301	3784	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4474	4	4740	301	3792	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4475	4	4750	301	3800	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4476	4	4760	301	3808	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4477	4	4770	301	3816	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4478	4	4780	301	3824	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4479	4	4790	301	3832	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4480	4	4800	301	3840	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4481	4	4810	301	3848	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4482	4	4820	301	3856	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4483	4	4830	301	3864	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4484	4	4840	301	3872	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4485	4	4850	301	3880	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4486	4	4860	301	3888	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4487	4	4870	301	3896	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4488	4	4880	301	3904	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4489	4	4890	301	3912	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4490	4	4900	301	3920	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4491	4	4910	301	3928	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4492	4	4920	301	3936	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4493	4	4930	301	3944	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4494	4	4940	301	3952	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4495	4	4950	301	3960	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4496	4	4960	301	3968	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4497	4	4970	301	3976	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4498	4	4980	301	3984	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4499	4	4990	301	3992	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4500	4	5000	301	4000	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4501	4	5010	301	4008	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4502	4	5020	301	4016	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4503	4	5030	301	4024	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4504	4	5040	301	4032	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4505	4	5050	301	4040	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4506	4	5060	301	4048	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4507	4	5070	301	4056	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4508	4	5080	301	4064	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4509	4	5090	301	4072	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
