id	groupId	type	num	attNum	isPercentage	status	des	des_zh_TW	des_en_UK	des_ja_JP	des_ko_KR	des_th_TH
204	21	1	4	1	1	1	攻击<color="#00fffc">+%d</color>;防御<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	攻擊<color="#00fffc">+%d</color>;防禦<color="#00fffc">+%d</color>;生命<color="#00fffc">+%d</color>	ATK <color="#00fffc">+%d</color>;DEF <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	攻撃力<color="#00fffc">＋%d</color>;防御力<color="#00fffc">＋%d</color>;最大HP<color="#00fffc">＋%d</color>	공격력 <color="#00fffc">+%d</color>;방어력 <color="#00fffc">+%d</color>;HP <color="#00fffc">+%d</color>	ATK​ <color="#00fffc">+%d</color>;​ DEF​ <color="#00fffc">+%d</color>;​ HP​ <color="#00fffc">+%d</color>​
205	21	2	4	1.05	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
206	21	2	8	1.1	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
207	21	2	12	1.15	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
208	21	2	16	1.2	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
209	21	2	20	1.25	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
210	21	2	24	1.3	1	1	录入属性提升至<color="#00fffc">%d</color>	錄入屬性提升至<color="#00fffc">%d</color>	Recorded stats increase to <color="#00fffc">%d</color>.	Pending录入属性提升至<color="#00fffc">%d</color>	입력한 속성이 <color="#00fffc">%d</color>까지 증가됩니다	ค่า​คุณสมบัติ​ที่​บันทึก​เพิ่มขึ้น​เป็น​<color="#00fffc">%d</color>​
211	22	1	1	0.25	1	1						
212	22	1	2	0.5	1	1						
213	22	1	3	0.75	1	1						
214	22	1	4	1	1	1						
215	22	2	4	1.05	1	1						
216	22	2	8	1.1	1	1						
217	22	2	12	1.15	1	1						
218	22	2	16	1.2	1	1						
219	22	2	20	1.25	1	1						
220	22	2	24	1.3	1	1						
221	23	1	1	0.25	1	1						
222	23	1	2	0.5	1	1						
223	23	1	3	0.75	1	1						
224	23	1	4	1	1	1						
225	23	2	4	1.05	1	1						
226	23	2	8	1.1	1	1						
227	23	2	12	1.15	1	1						
228	23	2	16	1.2	1	1						
229	23	2	20	1.25	1	1						
230	23	2	24	1.3	1	1						
231	201	1	1	0.25	1	1						
232	201	1	2	0.5	1	1						
233	201	1	3	0.75	1	1						
234	201	1	4	1	1	1						
235	201	2	4	1.05	1	1						
236	201	2	8	1.1	1	1						
237	201	2	12	1.15	1	1						
238	201	2	16	1.2	1	1						
239	201	2	20	1.25	1	1						
240	201	2	24	1.3	1	1						
241	202	1	1	0.25	1	1						
242	202	1	2	0.5	1	1						
243	202	1	3	0.75	1	1						
244	202	1	4	1	1	1						
245	202	2	4	1.05	1	1						
246	202	2	8	1.1	1	1						
247	202	2	12	1.15	1	1						
248	202	2	16	1.2	1	1						
249	202	2	20	1.25	1	1						
250	202	2	24	1.3	1	1						
251	203	1	1	0.25	1	1						
252	203	1	2	0.5	1	1						
253	203	1	3	0.75	1	1						
254	203	1	4	1	1	1						
255	203	2	4	1.05	1	1						
256	203	2	8	1.1	1	1						
257	203	2	12	1.15	1	1						
258	203	2	16	1.2	1	1						
259	203	2	20	1.25	1	1						
260	203	2	24	1.3	1	1						
261	204	1	1	0.25	1	1						
262	204	1	2	0.5	1	1						
263	204	1	3	0.75	1	1						
264	204	1	4	1	1	1						
265	204	2	4	1.05	1	1						
266	204	2	8	1.1	1	1						
267	204	2	12	1.15	1	1						
268	204	2	16	1.2	1	1						
269	204	2	20	1.25	1	1						
270	204	2	24	1.3	1	1						
271	205	1	1	0.25	1	1						
272	205	1	2	0.5	1	1						
273	205	1	3	0.75	1	1						
274	205	1	4	1	1	1						
275	205	2	4	1.05	1	1						
276	205	2	8	1.1	1	1						
277	205	2	12	1.15	1	1						
278	205	2	16	1.2	1	1						
279	205	2	20	1.25	1	1						
280	205	2	24	1.3	1	1						
281	206	1	1	0.25	1	1						
282	206	1	2	0.5	1	1						
283	206	1	3	0.75	1	1						
284	206	1	4	1	1	1						
285	206	2	4	1.05	1	1						
286	206	2	8	1.1	1	1						
287	206	2	12	1.15	1	1						
288	206	2	16	1.2	1	1						
289	206	2	20	1.25	1	1						
290	206	2	24	1.3	1	1						
291	207	1	1	0.25	1	1						
292	207	1	2	0.5	1	1						
293	207	1	3	0.75	1	1						
294	207	1	4	1	1	1						
295	207	2	4	1.05	1	1						
296	207	2	8	1.1	1	1						
297	207	2	12	1.15	1	1						
298	207	2	16	1.2	1	1						
299	207	2	20	1.25	1	1						
300	207	2	24	1.3	1	1						
301	208	1	1	0.25	1	1						
302	208	1	2	0.5	1	1						
303	208	1	3	0.75	1	1						
304	208	1	4	1	1	1						
305	208	2	4	1.05	1	1						
306	208	2	8	1.1	1	1						
307	208	2	12	1.15	1	1						
308	208	2	16	1.2	1	1						
309	208	2	20	1.25	1	1						
310	208	2	24	1.3	1	1						
311	209	1	1	0.25	1	1						
312	209	1	2	0.5	1	1						
313	209	1	3	0.75	1	1						
314	209	1	4	1	1	1						
315	209	2	4	1.05	1	1						
316	209	2	8	1.1	1	1						
317	209	2	12	1.15	1	1						
318	209	2	16	1.2	1	1						
319	209	2	20	1.25	1	1						
320	209	2	24	1.3	1	1						
321	210	1	1	0.25	1	1						
322	210	1	2	0.5	1	1						
323	210	1	3	0.75	1	1						
324	210	1	4	1	1	1						
325	210	2	4	1.05	1	1						
326	210	2	8	1.1	1	1						
327	210	2	12	1.15	1	1						
328	210	2	16	1.2	1	1						
329	210	2	20	1.25	1	1						
330	210	2	24	1.3	1	1						
331	211	1	1	0.25	1	1						
332	211	1	2	0.5	1	1						
333	211	1	3	0.75	1	1						
334	211	1	4	1	1	1						
335	211	2	4	1.05	1	1						
336	211	2	8	1.1	1	1						
337	211	2	12	1.15	1	1						
338	211	2	16	1.2	1	1						
339	211	2	20	1.25	1	1						
340	211	2	24	1.3	1	1						
341	212	1	1	0.25	1	1						
342	212	1	2	0.5	1	1						
343	212	1	3	0.75	1	1						
344	212	1	4	1	1	1						
345	212	2	4	1.05	1	1						
346	212	2	8	1.1	1	1						
347	212	2	12	1.15	1	1						
348	212	2	16	1.2	1	1						
349	212	2	20	1.25	1	1						
350	212	2	24	1.3	1	1						
351	213	1	1	0.25	1	1						
352	213	1	2	0.5	1	1						
353	213	1	3	0.75	1	1						
354	213	1	4	1	1	1						
355	213	2	4	1.05	1	1						
356	213	2	8	1.1	1	1						
357	213	2	12	1.15	1	1						
358	213	2	16	1.2	1	1						
359	213	2	20	1.25	1	1						
360	213	2	24	1.3	1	1						
361	214	1	1	0.25	1	1						
362	214	1	2	0.5	1	1						
363	214	1	3	0.75	1	1						
364	214	1	4	1	1	1						
365	214	2	4	1.05	1	1						
366	214	2	8	1.1	1	1						
367	214	2	12	1.15	1	1						
368	214	2	16	1.2	1	1						
369	214	2	20	1.25	1	1						
370	214	2	24	1.3	1	1						
371	24	1	1	0.25	1	1						
372	24	1	2	0.5	1	1						
373	24	1	3	0.75	1	1						
374	24	1	4	1	1	1						
375	24	2	4	1.05	1	1						
376	24	2	8	1.1	1	1						
377	24	2	12	1.15	1	1						
378	24	2	16	1.2	1	1						
379	24	2	20	1.25	1	1						
380	24	2	24	1.3	1	1						
381	25	1	1	0.25	1	1						
382	25	1	2	0.5	1	1						
383	25	1	3	0.75	1	1						
384	25	1	4	1	1	1						
385	25	2	4	1.05	1	1						
386	25	2	8	1.1	1	1						
387	25	2	12	1.15	1	1						
388	25	2	16	1.2	1	1						
389	25	2	20	1.25	1	1						
390	25	2	24	1.3	1	1						
391	26	1	1	0.25	1	1						
392	26	1	2	0.5	1	1						
393	26	1	3	0.75	1	1						
394	26	1	4	1	1	1						
395	26	2	4	1.05	1	1						
396	26	2	8	1.1	1	1						
397	26	2	12	1.15	1	1						
398	26	2	16	1.2	1	1						
399	26	2	20	1.25	1	1						
400	26	2	24	1.3	1	1						
401	27	1	1	0.25	1	1						
402	27	1	2	0.5	1	1						
403	27	1	3	0.75	1	1						
404	27	1	4	1	1	1						
405	27	2	4	1.05	1	1						
406	27	2	8	1.1	1	1						
407	27	2	12	1.15	1	1						
408	27	2	16	1.2	1	1						
409	27	2	20	1.25	1	1						
410	27	2	24	1.3	1	1						
