id	storyId	groupId	people	headIcon	jumpId	choiceOneType	choiceOneId	choiceOneJumpId	choiceOneReward	choiceTwoType	choiceTwoId	choiceTwoJumpId	choiceTwoReward	choiceThreeType	choiceThreeId	choiceThreeJumpId	choiceThreeReward	rewardGroupId	end	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	choiceOne	choiceOne_zh_TW	choiceOne_en_UK	choiceOne_ja_JP	choiceOne_ko_KR	choiceOne_th_TH	choiceTwo	choiceTwo_zh_TW	choiceTwo_en_UK	choiceTwo_ja_JP	choiceTwo_ko_KR	choiceTwo_th_TH	choiceThree	choiceThree_zh_TW	choiceThree_en_UK	choiceThree_ja_JP	choiceThree_ko_KR	choiceThree_th_TH
57	14	5	1	18:guest_icon_01	6															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	当然是有用啦！你知道南港区有个涂鸦文化街吧？	當然是有用啦！你知道南港區有個塗鴉文化街吧？	Of course, they're useful! Do you know about the Graffiti Culture Street in Southport District?	もちろん使うからだよ！南港区にグラフィティ・ストリートがあるのは知ってるよね？	물론 쓸모가 있죠! 사우스포트에 그래피티 문화 거리가 있다는 거 알고 계시죠?	ได้​ใช้​แห​ล่ะ​น่า​!​ รู้จัก​ถนน​กราฟ​ฟิตี้​ใน​เขต​ทะเล​ใต้​ไหม​?​																		
58	14	6	2		7															1	我	我	Me	私	나	ฉัน	之前听说过一些。	之前聽說過一些。	I've heard about it before.	前に聞いたことがあるな。	전에 들어본 적이 있어요	ก็เคยได้ยินมาบ้าง																		
59	14	7	1	18:guest_icon_01	8															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	听说过？那看来你是没去过咯！\n没关系，还有博林为你讲解！	聽說過？那看來你是沒去過了！\n沒關係，還有博林為你講解！	Heard about it? Well, it seems you haven't been there yet! That's fine, I can explain it to you!	聞いたことがあるだけ？つまり、行ったことはないと！？\nよ～し、それならこのポーリンが説明しようじゃないか！	들어본 적 있다고요? 그렇군요, 아직 가보지 못했나 봐요! 걱정 마세요, 볼린이 설명해줄 게요!	เคย​ได้ยิน​?​ งั้น​คง​ไม่​เคย​ไป​สิ​นะ​!​\nไม่เป็นไร​ ยังมี​โบ​ลิ​นค​อย​อธิบาย​!​																		
60	14	8	1	18:guest_icon_01	9															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	南港区是新海市的老牌工业区。\n货运港口啦，电力啦，还有不少工厂都布设在那边。	南港區是新海市的老牌工業區。\n貨運港口啦，電力啦，還有不少工廠都佈設在那邊。	Southport District used to be one of Catto City's oldest industrial areas. Cargo ports, power plants, and numerous factories were established there.	南港区は新海市でも歴史ある工業地帯なんだよ。\n貨物港から電力プラント、それから色々な工場が立ち並んでいるところでね。	사우스포트는 뉴오션 시티의 전통적인 산업구역이예요. 화물 항구와 전력 회사, 그리고 많은 공장들이 그곳에 자리잡고 있어요	เขต​ทะเล​ใต้​เป็น​ย่าน​อุตสาหกรรม​เก่าแก่​ของ​แค​ทโตะ​\nทั้ง​ท่าเรือ​ขนส่ง​ ไฟฟ้า​ และ​โรงงาน​อีก​เยอะแยะ​ตั้งอยู่​แถว​นั้น​																		
61	14	9	1	18:guest_icon_01	10															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	但是后来出了不少问题……嗯，杂七杂八的那种。\n后来就一蹶不振，逐渐衰落了。	但是後來出了不少問題……嗯，雜七雜八的那種。\n後來就一蹶不振，逐漸衰落了。	But later on, a number of issues arose... well, all kinds of issues. Eventually, it fell into a decline and gradually faded.	でも開業以来、問題もたくさんあって……その、ゴチャゴチャしたトラブルがね。\nそれで一気に落ちぶれちゃって、衰退したんだ。	하지만 나중에 여러 문제가 생겼어요... 음, 온갖 종류의 문제들 말이죠. 결국 일어서지 못하고 점점 쇠락해 버렸죠	แต่​ต่อมา​ก็​เกิด​ปัญหา​ขึ้น​ไม่​น้อย​...​ อืม​ พวก​เรื่อง​จิปาถะ​น่ะ​\nสุดท้าย​ก็​ล้ม​ครืน​ และ​ค่อยๆ​ เสื่อมโทรม​ลง​																		
62	14	10	1	18:guest_icon_01	11															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	那边的治安比较……呃，松散，还有黑帮势力和贫民聚居。	那邊的治安比較……呃，鬆散，還有黑幫勢力和貧民聚居。	The security over there is... well, lax, and there are gangs and impoverished communities.	あの辺の遵法意識とか治安とかは……その、ルーズでね、ギャングとかスラムの住人なんかが住んでる。	그곳의 치안은 좀... 음, 좋지 않아요. 또한 갱단 세력과 슬럼가가 모여 있어요.	การรักษา​ความปลอดภัย​ที่นั่น​ค่อนข้าง​...​ เอ่อ​ หละหลวม​ และ​มี​ทั้ง​อิทธิพล​ของ​แก๊ง​และ​คนจน​อยู่​ร่วมกัน​																		
63	14	11	1	18:guest_icon_01	12															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	总有人在墙上乱涂乱画。\n遮盖的速度根本比不上他们创作的速度，久而久之也就放弃了。	總有人在牆上亂塗亂畫。\n遮蓋的速度根本比不上他們創作的速度，久而久之也就放棄了。	There were always people graffitiing on the walls. The speed of covering it up couldn't keep up with the speed of their creation, so they eventually gave up.	それで壁は落書きだらけってワケさ。\n最初は上から塗り直ししてたんだけど、落書きの広がるスピードには追いつけなくて、とうとう諦めちゃったんだ。	항상 누군가가 벽에 낙서하고, 지우는 속도는 그들이 창작하는 속도를 따라잡지 못해서, 결국 지우는 것을 포기하고 말았답니다	มักจะ​มี​คน​มา​ขีดเขียน​บน​กำแพง​จน​เละ​อยู่​เรื่อย​\nเมื่อ​พวกเขา​ทา​ทับ​ลาย​ที่​คน​แถว​นั้น​ทา​ไม่​ได้​ นานๆ​ เข้า​ก็​เลย​ปล่อย​ๆ​ไป​																		
64	14	12	1	18:guest_icon_01	13															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	墙是保不住的！\n后来有人想到了宣传涂鸦文化这个主意，现在它们都成了文化的象征！	牆是保不住的！\n後來有人想到了宣傳塗鴉文化這個主意，現在它們都成了文化的象徵！	Walls couldn't be preserved! Later, someone came up with the idea of promoting graffiti culture, and now they've become symbols of culture!	それで落書きはさらに加速する！\nそんななか、グラフィティとして広めることを思いついた人がいたんだ。今では落書きも文化的なシンボルになったというワケだよ！	벽을 지키기 위해서! 나중에 누군가 그래피티 문화를 홍보하는 아이디어를 냈어요. 지금은 그것들이 모두 문화의 상징이 되었죠!	สุดท้าย​กำแพง​ก็​โดน​ปล่อย​ให้​วาด​ได้​ตามสบาย​!​\nต่อมา​มี​คน​ปิ๊ง​ไอเดีย​โปรโมท​วัฒนธรรม​กราฟ​ฟิตี้​ ตอนนี้​มัน​กลายเป็น​สัญลักษณ์​ทางวัฒนธรรม​ไป​แล้ว​!​																		
65	14	13	2		14															1	我	我	Me	私	나	ฉัน	所以，你接下来也要去挥洒一下灵感咯？	所以，你接下來也要去揮灑一下靈感了？	So, are you planning to let your creativity flow there?	それで、次はポーリンさんがイマジネーションを発揮しようと？	그러니 당신도 영감을 펼쳐보는 게 어때요?	งั้น​ต่อไป​คุณ​ก็​จะ​ไป​ปลดปล่อย​แรงบันดาลใจ​สิ​นะ​?​																		
66	14	14	1	18:guest_icon_01	15															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	嘿嘿，没错！我可构思了很久呢！正好去和南港区的兄弟们切磋一下！	嘿嘿，沒錯！我可構思了很久呢！正好去和南港區的兄弟們切磋一下！	Hehe, that's right! I've been planning it for a long time! It's a great opportunity to exchange ideas with the folks in Southport District!	おっ、よく分かってるね！ずっと構想を練っていたんだ！今から南港区の仲間たちに揉んでもらおうと思ってね！	헤헤, 맞아요! 저도 오랫동안 구상했답니다! 사우스포트에 있는 사람들과 실력을 겨뤄볼 거예요!	ฮ่ะ​ๆ​ ใช่​เลย​!​ ฉัน​คิด​มา​นาน​แล้ว​นะ​!​ พอดี​ว่า​จะ​ไป​ประชัน​ฝีมือ​กับ​พี่น้อง​ที่​เขต​ทะเล​ใต้​สักหน่อย​!​																		
67	14	15	1	18:guest_icon_01														1	1	1	博林	博林	Bolin	ポーリン	볼린	โบลิน	看不出来吧？我也是个涂鸦天才！\n我的杰作一定会永远留在南港区的旧墙上！	看不出來吧？我也是個塗鴉天才！\n我的傑作一定會永遠留在南港區的舊牆上！	Can't you tell? I'm a graffiti genius too! My masterpieces will definitely stay on the old walls there forever!	店長は知ってたかな？僕にグラフィティの才能があったってこと！\nきっと南港区の壁に残り続ける傑作を描いてくるよ！	그렇게 보이진 않겠지만, 전 그래피티 천재라구요! 제 걸작은 항상 사우트포트의 벽을 빛낼 거랍니다!	ดู​ไม่​ออก​ใช่ไหม​?​ ฉัน​ก็​เป็น​อัจฉริยะ​กราฟ​ฟิตี้​เหมือนกัน​!​\nผล​งานชิ้นเอก​ของ​ฉัน​จะ​ต้อง​อยู่​บน​กำแพง​เก่า​ใน​เขต​ทะเล​ใต้​ตลอดไป​แน่​!​																		
68	15	1	1	18:guest_icon_01	2															1	博林	博林	Bolin	ポーリン	볼린	โบลิน	嘶，难怪……难怪……原来是这样……	嘶，難怪……難怪……原來是這樣……	Hiss, no wonder... no wonder... So that's how it is...	チッ、まさか……まさかとは思っていたけど……そういうことか……	으으, 이상하다... 이상해... 역시 그랬구나...	อืม​ อย่าง​งั้น​เห​รอ.​..​ อย่าง​งั้น​เห​รอ.​..​ ที่แท้​ก็​เป็น​แบบนี้​...​																		
69	15	2	2		3															1	我	我	Me	私	나	ฉัน	博林先生，你在说什么？	博林先生，你在說什麼？	Mr. Bolin, what are you talking about?	ポーリンさん、何をブツブツ言っているんだ？	볼린 씨, 무슨 일 있나요?	คุณ​โบ​ลิ​น​ คุณ​กำลัง​พูดถึง​อะไร​เหรอ​?​																		
