id	activityId	questId	groupId	siteType	tagLoc	tagId	tagOr	lineType	startLoc	endLoc	lightTag	status
41308101	3	12015037	2130801	1	1;5	31308101						1
41308102	3	12015037	2130801	1	1;3	31308102						1
41308103	3	12015037	2130801	1	2;4	31308103						1
41308104	3	12015037	2130801	1	3;6	31308104						1
41308105	3	12015037	2130801	1	3;2	31308105						1
41308106	3	12015037	2130801	1	4;7	31308106	130801					1
41308107	3	12015037	2130801	1	4;5	31308107	130801					1
41308108	3	12015037	2130801	1	4;2	31308108						1
41308109	3	12015037	2130801	1	5;5	31308109	130802					1
41308110	3	12015037	2130801	1	5;3	31308110	130802					1
41308111	3	12015037	2130801	1	6;5	31308111						1
41308112	3	12015037	2130801	1	6;3	31308112						1
41308113	3	12015037	2130801	2	1;5			4	1;5	1;3	41308101;41308102	1
41308114	3	12015037	2130801	2	1;4			5	1;4	1;4	41308101;41308102	1
41308115	3	12015037	2130801	2	2;6			2	2;6	2;2	41308103	1
41308116	3	12015037	2130801	2	2;4			1	2;4	2;4	41308103	1
41308117	3	12015037	2130801	2	3;6			3	3;6	3;6	41308104	1
41308118	3	12015037	2130801	2	3;2			3	3;2	3;2	41308105	1
41308119	3	12015037	2130801	2	4;6			4	4;6	4;2	41308106;41308107;41308108	1
41308120	3	12015037	2130801	2	4;4			5	4;4	4;4	41308106;41308107;41308108	1
41308121	3	12015037	2130801	2	5;5			2	5;5	5;3	41308109;41308110	1
41308122	3	12015037	2130801	2	5;4			1	5;4	5;4	41308109;41308110	1
41308123	3	12015037	2130802	1	1;6	31308113						1
41308124	3	12015037	2130802	1	1;2	31308114						1
41308125	3	12015037	2130802	1	2;6	31308115						1
41308126	3	12015037	2130802	1	2;2	31308116						1
41308127	3	12015037	2130802	1	3;4	31308117						1
41308128	3	12015037	2130802	1	4;5	31308118	130803					1
41308129	3	12015037	2130802	1	4;3	31308119	130803					1
41308130	3	12015037	2130802	1	5;7	31308120	130804					1
41308131	3	12015037	2130802	1	5;5	31308121	130804					1
41308132	3	12015037	2130802	1	5;2	31308122						1
41308133	3	12015037	2130802	1	6;6	31308123						1
41308134	3	12015037	2130802	2	1;6			3	1;6	1;6	41308123	1
41308135	3	12015037	2130802	2	1;2			3	1;2	1;2	41308124	1
41308136	3	12015037	2130802	2	2;6			4	2;6	2;2	41308125;41308126	1
41308137	3	12015037	2130802	2	2;4			5	2;4	2;4	41308125;41308126	1
41308138	3	12015037	2130802	2	3;4			3	3;4	3;4	41308127	1
41308139	3	12015037	2130802	2	4;6 			2	4;6 	4;2	41308128;41308129	1
41308140	3	12015037	2130802	2	4;4			1	4;4	4;4	41308128;41308129	1
41308141	3	12015037	2130802	2	5;6			3	5;6	5;6	41308130;41308131	1
41308142	3	12015037	2130803	1	1;4	31308124						1
41308143	3	12015037	2130803	1	2;6	31308125						1
41308144	3	12015037	2130803	1	2;2	31308126						1
41308145	3	12015037	2130803	1	3;4	31308127						1
41308146	3	12015037	2130803	1	4;4	31308128						1
41308147	3	12015037	2130803	1	5;7	31308129	130805					1
41308148	3	12015037	2130803	1	5;5	31308130	130805					1
41308149	3	12015037	2130803	1	5;2	31308131						1
41308150	3	12015037	2130803	1	6;6	31308132						1
41308151	3	12015037	2130803	1	6;3	31308133	130806					1
41308152	3	12015037	2130803	1	6;1	31308134	130806					1
41308153	3	12015037	2130803	2	1;6			2	1;6	1;2	41308142	1
41308154	3	12015037	2130803	2	1;4			1	1;4	1;4	41308142	1
41308155	3	12015037	2130803	2	2;6			4	2;6	2;2	41308143;41308144	1
41308156	3	12015037	2130803	2	2;4			5	2;4	2;4	41308143;41308144	1
41308157	3	12015037	2130803	2	3;4			3	3;4	3;4	41308145	1
41308158	3	12015037	2130803	2	4;6			2	4;6	4;2	41308146	1
41308159	3	12015037	2130803	2	4;4			1	4;4	4;4	41308146	1
41308160	3	12015037	2130803	2	5;6			3	5;6	5;6	41308147;41308148	1
41308161	3	12015037	2130803	2	5;3			3	5;2	5;2	41308149	1
