id	activityId	groupId	tagOr	tagClash	unlockTask	unlockTag	nextTag	tagScore	iconId	status	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
31101169	1	2110105			0	0	0	10	183:astrict_levl_round_01	1	回合数上限减少到7回合	回合數上限減少到7回合	Reduces the turn limit to 7 turns.	戦闘ターン数が7ターンに制限される	전투 시 턴 7턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ลดลง​เหลือ​ 7​ เทิร์น​
31101170	1	2110105			1110401	-1	31101171;31101172	20	183:astrict_levl_round_01	1	敌方免疫奥义能量修改	敵方免疫奧義能量修改	Enemies are immune to SP changes.	敵は「SP増減」のデバフ／バフ効果を無効化にする	적 필살기 게이지 면역	ศัตรู​ต้านทาน​การ​แก้ไข​พลังงาน​อัล​ติ​เมท​
31101171	1	2110105			0	0	31101173	20	183:astrict_prop_atk_21	1	敌方攻击力提升20%	敵方攻擊力提升20%	Increases enemies' ATK by 20%.	敵の攻撃力＋20%	적 공격력 +20%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31101172	1	2110105			0	0	31101173	20	183:astrict_prop_pen_21	1	敌方穿透率提升25%	敵方穿透率提升25%	Increases enemies' Armor PEN by 25%.	敵の貫通率＋25%	적 관통률 +25%	อัตรา​เจาะ​เกราะ​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31101173	1	2110105			0	0	31101174;31101175;31101176	20	183:astrict_prop_hp_21	1	敌方生命值提升40%	敵方生命值提升40%	Increases enemies' HP by 40%.	敵のHP＋40%	적 HP +40%	HP​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31101174	1	2110105			0	0	0	10	183:astrict_bufcha_debim_02	1	敌方免疫【恐惧】	敵方免疫【恐懼】	Enemies are immune to [Fear].	敵は「恐怖」を無効化する	적에게 적용되는 [공포] 효과 면역	ศัตรู​ต้านทาน​ [​หวาดกลัว​]​
31101175	1	2110105			0	0	0	10	183:astrict_bufcha_debim_02	1	敌方免疫【冰封】	敵方免疫【冰封】	Enemies are immune to [Freezing].	敵は「凍結」を無効化する	적에게 적용되는 [빙결] 효과 면역	ศัตรูต้านทาน [แช่แข็ง]
31101176	1	2110105			0	0	0	10	183:astrict_bufcha_debim_02	1	敌方免疫【封印】	敵方免疫【封印】	Enemies are immune to [Sealing].	敵は「封印」を無効化する	적에게 적용되는 [봉인] 효과 면역	ศัตรูต้านทาน [ปิดผนึก]
31101177	1	2110105			1110501	-1	0	30	183:astrict_team_num_02	1	上阵人数减少到2人	上陣人數減少到2人	Reduces team size to 2 Combatants.	出撃人数が2名になる	전장 출전 전투원 2인 이내로 감소	จำนวน​ตำแหน่ง​ต่อสู้​ลดเหลือ​ 2​
31101178	1	2110105			1110501	-1	0	40	183:astrict_comb_comb_03	1	敌人在战斗中优先行动	敵人在戰鬥中優先行動	Enemies act first in battles.	敵が先手で行動する	전투 시 적이 우선 행동 진행	ศัตรู​ได้​โจมตี​ก่อน​ใน​การต่อสู้​
31101179	1	2110105			1110501	-1	0	20	183:astrict_levl_cond_01	1	我方死亡1人即失败	我方死亡1人即失敗	You lose if any ally perishes.	味方が1名でも戦闘不能になると敗北と見なす	아군 유닛 1명 사망 시 실패	ฝ่าย​เรา​มี​สมาชิก​เสียชีวิต​ 1​ คน​ จะ​ถือว่า​แพ้​
31102101	1	2110201			0	-1	31102102;31102103;31102104	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31102102	1	2110201			0	0	31102105	10	183:astrict_prop_def_11	1	敌方防御力提升30%	敵方防禦力提升30%	Increases enemies' DEF by 30%.	敵の防御力＋30%	적 방어력 +30%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 30%​
31102103	1	2110201			0	0	0	20	183:astrict_hot_hot_02	1	我方无法受到持续治疗	我方無法受到持續治療	Allies cannot receive continuous healing.	味方は持続回復を受けられない	아군에게 치유 효과 적용되지 않음	ฝ่าย​เรา​ไม่​สามารถ​ได้รับ​การฟื้นฟู​ต่อเนื่อง​ได้​
31102104	1	2110201			0	0	31102106	10	183:astrict_prop_dur_11	1	敌方忍耐率提升30%	敵方忍耐率提升30%	Increases enemies' Endurance by 30%.	敵の忍耐率＋30%	적 인내율 +30%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 30%​
31102105	1	2110201			0	0	31102107;31102108	10	183:astrict_prop_criRate_11	1	敌方暴击率提升20%	敵方爆擊率提升20%	Increases enemies' CRIT Rate by 20%.	敵の会心率＋20%	적 크리티컬율 +20%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31102106	1	2110201			0	0	31102107;31102108	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31102107	1	2110201	110201		0	0	31102109;31102110;31102111	20	183:astrict_ctl_fea_01	1	每回合开始我方随机1个单位获得【恐惧】	每回合開始我方隨機1個單位獲得【恐懼】	Randomly inflicts [Fear] on 1 ally at the beginning of each turn.	ターン開始時、ランダムな味方1名に「恐怖」が付与される	매 턴 시작 시 단일 아군은 [공포] 효과 획득	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ฝ่าย​เรา​หนึ่ง​ตัว​จะ​สุ่ม​ได้รับ​ [​หวาดกลัว​]​
31102108	1	2110201	110201	110204	0	0	31102109;31102110;31102111	20	183:astrict_ctl_int_01	1	每回合开始我方随机1个单位获得【怯场】	每回合開始我方隨機1個單位獲得【怯場】	Randomly inflicts [Anxiety] on 1 ally at the beginning of each turn.	ターン開始時、ランダムな味方1名に「気後れ」が付与される	매 턴 시작 시 단일 아군은 [긴장] 효과 획득	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ฝ่าย​เรา​หนึ่ง​ตัว​จะ​สุ่ม​ได้รับ​ [​หวาดผวา​]​
31102109	1	2110201			0	0	0	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31102110	1	2110201		110201	0	0	31102112;31102113	30	183:astrict_levl_round_01	1	关卡回合数上限减少到6回合	關卡回合數上限減少到6回合	Reduces the stage turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	스테이지 최대 턴 수 6턴 이내로 감소	จำนวน​เทิร์น​สูงสุด​ใน​ด่าน​ลดลง​เหลือ​ 6​ เทิร์น​
31102111	1	2110201			0	0	0	20	183:astrict_prop_dur_21	1	敌方忍耐率提升38%	敵方忍耐率提升38%	Increases enemies' Endurance by 38%.	敵の忍耐率＋38%	적 관통률 +38%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 38%​
31102112	1	2110201	110202		0	0	0	20	183:astrict_dmtp_bas_02	1	敌方未携带减益效果时受到伤害降低20%	敵方未攜帶減益效果時受到傷害降低20%	Enemies without debuffs take 20% reduced damage.	敵がデバフを受けていない場合、被ダメージ－20%	적이 디버프 효과 미보유 시 적에게 적용되는 대미지 -20%	เมื่อ​ฝ่าย​ศัตรู​ไม่​ติด​เอฟเฟกต์​ดี​บัฟ​ จะ​ได้รับ​ดา​เม​จล​ดล​ง​ 20%​
31102113	1	2110201	110202		0	0	0	20	183:astrict_ctl_sp_02	1	第3回合结束我方全体减少1点奥义能量	第3回合結束我方全體減少1點奧義能量	Reduces all allies' SP by 1 at the end of the 3rd turn.	3ターン目終了時、味方全員のSP－1点	세 번째 턴 종료 시에 아군 전체에게 필살기 게이지 1pt 감소	เมื่อ​สิ้นสุด​เทิร์น​ที่​ 3​ จะ​ลด​พลังงาน​อัล​ติ​เมท​ของ​ฝ่าย​เรา​ลง​ 1​ แต้ม​
31102114	1	2110202			0	-1	31102115;31102116	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31102115	1	2110202			0	0	31102117;31102118;31102119	20	183:astrict_prop_shi_22	1	我方战斗员造成护盾降低40%	我方戰鬥員造成護盾降低40%	Reduces allied Combatants' Shield Effect by 40%.	味方戦闘員の与シールド－40%	아군 전투원에게 적용되는 실드 -40%	โล่​ป้อง​กันที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31102116	1	2110202			0	0	31102120	20	183:astrict_prop_criRate_21	1	敌方暴击率提升25%	敵方爆擊率提升25%	Increases enemies' CRIT Rate by 25%.	敵の会心率＋25%	적 크리티컬율 25%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31102117	1	2110202	110203		0	0	31102121	20	183:astrict_prop_reShi_21	1	敌方受到护盾提升45%	敵方受到護盾提升45%	Increases enemies' Shield Gained by 45%.	敵の被シールド耐久＋45%	적에게 적용되는 실드 +45%	ฝ่าย​ศัตรู​ได้รับ​โล่​ป้องกัน​เพิ่มขึ้น​ 45%​
31102118	1	2110202	110203		0	0	31102121	20	183:astrict_prop_reHeal_21	1	敌方受到治疗提升45%	敵方受到治療提升45%	Increases enemies' Healing Received by 45%.	敵の被回復効果＋45%	적에게 적용되는 치유 +45%	ฝ่าย​ศัตรู​ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​ 45%​
31102119	1	2110202		110203	0	0	0	20	183:astrict_comb_comb_04	1	防御力最高的1名敌人获得永久【嘲讽】	防禦力最高的1名敵人獲得永久【嘲諷】	The enemy with the highest DEF gains permanent [Taunt].	防御力の最も高い敵1名に「挑発」が付与される。戦闘終了まで持続する	방어력이 가장 높은 적 유닛은 영구적으로 [도발] 획득	ฝ่าย​ศัตรู​ 1​ คน​ที่​มี​ DEF​ สูงสุด​จะ​ได้รับ​ [​ยั่วยุ​]​ ถาวร​
31102120	1	2110202			0	0	31102122	20	183:astrict_team_catos_02	1	禁止上阵被动猫球	禁止上陣被動貓球	Unable to deploy passive Catos.	パッシブガトが出撃不可	패시브 냥냥볼 출전 금지	ห้าม​ใช้​พาส​ซี​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31102121	1	2110202			0	0	31102123;31102124	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31102122	1	2110202			0	0	0	20	183:astrict_prop_dur_21	1	敌方忍耐率提升38%	敵方忍耐率提升38%	Increases enemies' Endurance by 38%.	敵の忍耐率＋38%	적 관통률 +38%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 38%​
31102123	1	2110202	110204	110202	0	0	31102125	20	183:astrict_levl_summon_01	1	增加2名<爆米花手机>敌人	增加2名<爆米花手機>敵人	Adds 2 <Popcorn Phone> enemies.	敵側に「ポップコーンスマホ」が2体追加する	<팝콘폰> 적 2마리 증가	เพิ่ม​ศัตรู​ <​มือถือ​ป๊อปคอร์น​>​ 2​ ตัว​
31102124	1	2110202	110204	110202	0	0	31102125	20	183:astrict_levl_summon_01	1	增加1名<电线杆>敌人	增加1名<電線杆>敵人	Adds 1 <Volt Pylon> enemy.	敵側に「落雷」が2体追加する	<전신주> 적 1마리 증가	เพิ่ม​ศัตรู​ <​เสาไฟฟ้า​>​ 1​ ตัว​
31102125	1	2110202		110201	0	0	0	30	183:astrict_levl_round_01	1	回合数上限减少到6	回合數上限減少到6	Reduces the turn limit to 6 turns.	戦闘ターン数が6ターンに制限される	전투 시 턴 6턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ที่​ 6​ เทิร์น​
31102126	1	2110203			0	-1	31102127;31102128	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31102127	1	2110203	110205	110202	0	0	31102129;31102130	20	183:astrict_levl_summon_01	1	增加2名<爆米花手机>敌人	增加2名<爆米花手機>敵人	Adds 2 <Popcorn Phone> enemies.	敵側に「ポップコーンスマホ」が2体追加する	<팝콘폰> 적 2마리 증가	เพิ่ม​ศัตรู​ <​มือถือ​ป๊อปคอร์น​>​ 2​ ตัว​
31102128	1	2110203	110205	110202	0	0	31102129;31102130	20	183:astrict_levl_summon_01	1	增加1名<电线杆>敌人	增加1名<電線杆>敵人	Adds 1 <Volt Pylon> enemy.	敵側に「落雷」が2体追加する	<전신주> 적 1마리 증가	เพิ่ม​ศัตรู​ <​เสาไฟฟ้า​>​ 1​ ตัว​
31102129	1	2110203			0	0	31102131;31102132	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31102130	1	2110203		110204	0	0	31102133;31102134	20	183:astrict_ctl_int_01	1	每回合我方随机1人获得【怯场】	每回合我方隨機1人獲得【怯場】	Randomly inflicts [Anxiety] on 1 ally each turn.	毎ターン、ランダムな味方1名に「気後れ」が付与される	매턴당 랜덤으로 단일 아군이 [긴장] 효과 획득	ทุกๆ​ เทิร์น​ฝ่าย​เรา​สุ่ม​รับ​ [​หวาดผวา​]​ 1​ คน​
