id	type	attAddTypeId	attAddNum	descOther	icon	addSkillId	star	exSkillId	exStar	effLogic	effScene	effShow	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
63102008	2				11:gift_icon_63102008	110200802	3	110200802	2	2	2007;2008;2003	1;5;7	1	机械秘术	機械秘術	Mecha Art	機械の秘術	머신 미스틱	กลไกลึกลับ	最终伤害提升效果提升至_#passive_passiveper_1_1_1_1_	最終傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Final DMG Boost effect to _#passive_passiveper_1_1_1_1_.	最終ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	최종 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64102008	2				11:gift_icon_63102008	110200802	4	110200802	3	2	2007;2008;2003	1;5;7	1	机械秘术	機械秘術	Mecha Art	機械の秘術	머신 미스틱	กลไกลึกลับ	最终伤害提升效果提升至_#passive_passiveper_1_1_1_1_	最終傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Final DMG Boost effect to _#passive_passiveper_1_1_1_1_.	最終ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	최종 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65102008	2				11:gift_icon_63102008	110200802	5	110200802	4	2	2007;2008;2003	1;5;7	1	机械秘术	機械秘術	Mecha Art	機械の秘術	머신 미스틱	กลไกลึกลับ	最终伤害提升效果提升至_#passive_passiveper_1_1_1_1_	最終傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Final DMG Boost effect to _#passive_passiveper_1_1_1_1_.	最終ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	최종 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
66102008	2				11:gift_icon_63102008	110200802	6	110200802	5	2	2007;2008;2003	1;5;7	1	机械秘术	機械秘術	Mecha Art	機械の秘術	머신 미스틱	กลไกลึกลับ	最终伤害提升效果提升至_#passive_passiveper_1_1_1_1_	最終傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Final DMG Boost effect to _#passive_passiveper_1_1_1_1_.	最終ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	최종 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
67102008	2				11:gift_icon_63102008	110200802	7	110200802	6	2	2007;2008;2003	1;5;7	1	机械秘术	機械秘術	Mecha Art	機械の秘術	머신 미스틱	กลไกลึกลับ	最终伤害提升效果提升至_#passive_passiveper_1_1_1_1_	最終傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Final DMG Boost effect to _#passive_passiveper_1_1_1_1_.	最終ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	최종 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
61102007	2				11:gift_icon_63102007	110200702	1					2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	所有红色情绪友方穿透率提升_#passive_passiveper_1_1_1_1_（死亡后也生效）	所有紅色情緒友方穿透率提升_#passive_passiveper_1_1_1_1_（死亡後也生效）	Increases the Armor PEN of all allies with Red Pathos by _#passive_passiveper_1_1_1_1_ (effective even after death).	レッド属性の味方全体の貫通率＋_#passive_passiveper_1_1_1_1_（戦闘不能で解除されない）	아군 레드 이모션 전투원의 관통률 +_#passive_passiveper_1_1_1_1_(사망 후에도 유효)	เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​กับ​ตัวละคร​พา​โธส​สีแดง​ขึ้น​ _#passive_passiveper_1_1_1_1_(​หลัง​ตาย​แล้ว​ยังคง​มีผล​)​
62102007	2				11:gift_icon_63102007	110200702	2	110200702	1			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63102007	2				11:gift_icon_63102007	110200702	3	110200702	2			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64102007	2				11:gift_icon_63102007	110200702	4	110200702	3			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65102007	2				11:gift_icon_63102007	110200702	5	110200702	4			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
66102007	2				11:gift_icon_63102007	110200702	6	110200702	5			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
67102007	2				11:gift_icon_63102007	110200702	7	110200702	6			2;3	1	伊莱克声援	伊萊克聲援	Elik's Support	エレクエール	일렉트릭 서포트	อีลิคซัพพอร์ต	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boost effect to _#passive_passiveper_1_1_1_1_.	貫通率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	관통률 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
61102011	2				11:gift_icon_63102011	110201102	1			1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	仅PVP模式战中，友方全体防御相关能力提升_#passive_passiveper_1_1_1_1_	僅PVP模式戰中，友方全體防禦相關能力提升_#passive_passiveper_1_1_1_1_	In the PvP mode, increases all allies' defensive stats by _#passive_passiveper_1_1_1_1_.	PVPモード中のみ、味方全体の防御に関する能力＋_#passive_passiveper_1_1_1_1_	아군 전체의 방어 관련 속성 +_#passive_passiveper_1_1_1_1_(PVP에서만 적용)	เฉพาะ​ใน​โหมด​ PVP​ เท่านั้น​ ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ ของ​ฝ่าย​เรา​ทั้งหมด​จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
62102011	2				11:gift_icon_63102011	110201102	2	110201102	1	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63102011	2				11:gift_icon_63102011	110201102	3	110201102	2	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64102011	2				11:gift_icon_63102011	110201102	4	110201102	3	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65102011	2				11:gift_icon_63102011	110201102	5	110201102	4	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
66102011	2				11:gift_icon_63102011	110201102	6	110201102	5	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
67102011	2				11:gift_icon_63102011	110201102	7	110201102	6	1	2007;2008	1;4	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御相关能力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the defensive stats boost effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力の強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
71102011	2				11:gift_icon_64102011	110201106	1					2;3	1							对友方施加护盾效果时，驱散目标<color="#23d4c9">2</color>层减益状态	對友方施加護盾效果時，驅散目標<color="#23d4c9">2</color>層減益狀態	While granting shields to allies, dispels <color="#23d4c9">2</color> stacks of debuffs from the target.	味方にシールドを付与する時、対象のデバフを<color="#23d4c9">2</color>スタック解除する。	아군에게 실드 적용 시, 적의 디버프 상태는 <color="#23d4c9">2</color> 스택 해제된다.	เมื่อ​มอบ​โล่​ป้องกัน​ให้​แก่​ฝ่าย​เรา​ จะ​ลบล้าง​สถานะ​ดี​บัฟ​ <color="#23d4c9">2</color>​ ชั้น​ออกจาก​เป้าหมาย​
61102001	2				11:gift_icon_63102001	110200102	1					1;3	1	星星炮	星星炮	Galaxy Gun	スターシューター	스타 캐논	ปืนใหญ่ดวงดาว	所有粒子形态为「三相」的友方基础能力提升_#passive_passiveper_1_1_1_1_	所有粒子形態為「三相」的友方基礎能力提升_#passive_passiveper_1_1_1_1_	Increases the basic abilities of all allies with the Trinity Particle Form by _#passive_passiveper_1_1_1_1_.	粒子形態「スタック」の味方全体のステータス＋_#passive_passiveper_1_1_1_1_	아군  「트리플 페이즈」파티클 캐릭터의 기본 속성 +_#passive_passiveper_1_1_1_1_	ทักษะ​พื้นฐาน​ฝ่าย​เรา​ที่​มี​รูปทรง​อนุภาค​เป็น​ [​สาม​ธาตุ​]​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
62102001	2				11:gift_icon_63102001	110200102	2	110200102	1			1;3	1	星星炮	星星炮	Galaxy Gun	スターシューター	스타 캐논	ปืนใหญ่ดวงดาว	基础能力提升效果提升至_#passive_passiveper_1_1_1_1_	基礎能力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Basic Abilities Boost effect to _#passive_passiveper_1_1_1_1_.	ステータス強化効果が_#passive_passiveper_1_1_1_1_に上昇する。	기본 속성 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ทักษะ​พื้นฐาน​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
