id	type	storey	monsteType	nextLevel	unlockNum	exp	cardExp	costItem	costNum	costNumLose	proposalLevel	SceneId	rounds	roleNun	battleRules	unlockItem	unlockItemNum	powerTeamMin	repeatButton	powerRatioTeamID	rewardGroupId	replayButton	restartBattleBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
610069	1	69	1	610070	610068	0	0	0	0	0	97300	13209	8	4	1	0	0	225700	2	14	101	1	1	1	中枢69层	中樞69層	Hub Floor 69	中枢69層	훈련 허브 69층	ศูนย์กลางชั้น 69						
610070	1	70	2	610071	610069	0	0	0	0	0	98800	13209	8	4	1	0	0	223700	2	20	101	1	1	1	中枢70层	中樞70層	Hub Floor 70	中枢70層	훈련 허브 70층	ศูนย์กลางชั้น 70	<color=#66b032>关卡说明：</color>BOSS会对我方施加【诅咒】	<color=#66b032>關卡說明：</color>BOSS會對我方施加【詛咒】	<color=#66b032>Stage Details:</color> The Boss will Curse all allies.	<color=#66b032>ステージ説明：</color>BOSSは味方に【呪詛】を与える。	<color=#66b032>스테이지 안내</color>: 보스가 아군에게 [저주]를 합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ บอส​จะ​ติด​เอฟเฟกต์​ [​คำสาป​]​ ใส่​ฝ่าย​เรา​
610071	1	71	1	610072	610070	0	0	0	0	0	98800	10809	6	4	1	0	0	232300	2	20	101	1	1	1	中枢71层	中樞71層	Hub Floor 71	中枢71層	훈련 허브 71층	ศูนย์กลางชั้น 71						
610072	1	72	1	610073	610071	0	0	0	0	0	99800	10809	6	4	1	0	0	234400	2	20	101	1	1	1	中枢72层	中樞72層	Hub Floor 72	中枢72層	훈련 허브 72층	ศูนย์กลางชั้น 72						
610073	1	73	1	610074	610072	0	0	0	0	0	100800	10809	6	4	1	0	0	236600	2	20	101	1	1	1	中枢73层	中樞73層	Hub Floor 73	中枢73層	훈련 허브 73층	ศูนย์กลางชั้น 73						
610074	1	74	1	610075	610073	0	0	0	0	0	101800	10809	6	4	1	0	0	238500	2	20	101	1	1	1	中枢74层	中樞74層	Hub Floor 74	中枢74層	훈련 허브 74층	ศูนย์กลางชั้น 74						
610075	1	75	2	610076	610074	0	0	0	0	0	103300	10809	6	4	1	0	0	234100	2	20	101	1	1	1	中枢75层	中樞75層	Hub Floor 75	中枢75層	훈련 허브 75층	ศูนย์กลางชั้น 75	<color=#66b032>关卡说明：</color>敌方会将自身生命值转换为【护盾】	<color=#66b032>關卡說明：</color>敵方會將自身生命值轉換為【護盾】	<color=#66b032>Stage Details:</color> Enemies will convert their HP into Shields.	<color=#66b032>ステージ説明：</color>敵は自身のHPを【シールド】に転換する。	<color=#66b032>스테이지 안내: </color>적이 자신의 HP를 [실드]로 전환합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​เปลี่ยน​ค่า​ HP​ เป็น​ [​โล่​ป้องกัน​]​
610076	1	76	1	610077	610075	0	0	0	0	0	103300	15309	6	4	1	0	0	243100	2	20	101	1	1	1	中枢76层	中樞76層	Hub Floor 76	中枢76層	훈련 허브 76층	ศูนย์กลางชั้น 76	<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
610077	1	77	1	610078	610076	0	0	0	0	0	104300	15309	6	4	1	0	0	245200	2	20	101	1	1	1	中枢77层	中樞77層	Hub Floor 77	中枢77層	훈련 허브 77층	ศูนย์กลางชั้น 77	<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
610078	1	78	1	610079	610077	0	0	0	0	0	105300	15309	6	4	1	0	0	247200	2	20	101	1	1	1	中枢78层	中樞78層	Hub Floor 78	中枢78層	훈련 허브 78층	ศูนย์กลางชั้น 78	<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
610079	1	79	1	610080	610078	0	0	0	0	0	106300	15309	6	4	1	0	0	249400	2	20	101	1	1	1	中枢79层	中樞79層	Hub Floor 79	中枢79層	훈련 허브 79층	ศูนย์กลางชั้น 79	<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
610080	1	80	2	610081	610079	0	0	0	0	0	107800	15309	6	4	1	0	0	244400	2	20	101	1	1	1	中枢80层	中樞80層	Hub Floor 80	中枢80層	훈련 허브 80층	ศูนย์กลางชั้น 80	<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
610081	1	81	1	610082	610080	0	0	0	0	0	107800	11009	6	4	1	0	0	253400	2	20	101	1	1	1	中枢81层	中樞81層	Hub Floor 81	中枢81層	훈련 허브 81층	ศูนย์กลางชั้น 81	<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
610082	1	82	1	610083	610081	0	0	0	0	0	108800	11009	6	4	1	0	0	255600	2	20	101	1	1	1	中枢82层	中樞82層	Hub Floor 82	中枢82層	훈련 허브 82층	ศูนย์กลางชั้น 82	<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
610083	1	83	1	610084	610082	0	0	0	0	0	109800	11009	6	4	1	0	0	258000	2	20	101	1	1	1	中枢83层	中樞83層	Hub Floor 83	中枢83層	훈련 허브 83층	ศูนย์กลางชั้น 83	<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
610084	1	84	1	610085	610083	0	0	0	0	0	110800	11009	6	4	1	0	0	260400	2	20	101	1	1	1	中枢84层	中樞84層	Hub Floor 84	中枢84層	훈련 허브 84층	ศูนย์กลางชั้น 84	<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
610085	1	85	2	610086	610084	0	0	0	0	0	112300	11009	6	4	1	0	0	254700	2	20	101	1	1	1	中枢85层	中樞85層	Hub Floor 85	中枢85層	훈련 허브 85층	ศูนย์กลางชั้น 85	<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
610086	1	86	1	610087	610085	0	0	0	0	0	112300	11109	6	4	1	0	0	264300	2	20	101	1	1	1	中枢86层	中樞86層	Hub Floor 86	中枢86層	훈련 허브 86층	ศูนย์กลางชั้น 86	<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
610087	1	87	1	610088	610086	0	0	0	0	0	113300	11109	6	4	1	0	0	266500	2	20	101	1	1	1	中枢87层	中樞87層	Hub Floor 87	中枢87層	훈련 허브 87층	ศูนย์กลางชั้น 87	<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
610088	1	88	1	610089	610087	0	0	0	0	0	114300	11109	6	4	1	0	0	268700	2	20	101	1	1	1	中枢88层	中樞88層	Hub Floor 88	中枢88層	훈련 허브 88층	ศูนย์กลางชั้น 88	<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
610089	1	89	1	610090	610088	0	0	0	0	0	115300	11109	6	4	1	0	0	270800	2	20	101	1	1	1	中枢89层	中樞89層	Hub Floor 89	中枢89層	훈련 허브 89층	ศูนย์กลางชั้น 89	<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
