id	type	exp	fristRewards	fristRewardsNum	showItem	showItemNum	revenueRewardsTime	revenueRewardsNum	status
610244	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610245	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610246	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610247	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610248	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610249	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610250	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
610251	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610252	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610253	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610254	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610255	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610256	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610257	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610258	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610259	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610260	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
610261	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610262	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610263	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610264	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610265	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610266	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610267	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610268	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610269	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610270	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
610271	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610272	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610273	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610274	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610275	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610276	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610277	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610278	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610279	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610280	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
610281	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610282	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610283	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610284	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610285	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610286	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610287	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610288	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610289	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610290	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
610291	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610292	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610293	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610294	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610295	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;1;0	1
610296	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610297	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610298	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;2;0	1
610299	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;1;0	1
610300	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;2;0	1
620001	2	0	4190001	100	4190001	100			1
620002	2	0	4190001	100	4190001	100			1
620003	2	0	4190001	100	4190001	100			1
620004	2	0	4190001	100	4190001	100			1
620005	2	0	4190001	500	4190001	500			1
620006	2	0	4190001	100	4190001	100			1
620007	2	0	4190001	100	4190001	100			1
620008	2	0	4190001	100	4190001	100			1
620009	2	0	4190001	100	4190001	100			1
620010	2	0	4190001	500	4190001	500			1
620011	2	0	4190001	100	4190001	100			1
620012	2	0	4190001	100	4190001	100			1
620013	2	0	4190001	100	4190001	100			1
620014	2	0	4190001	100	4190001	100			1
620015	2	0	4190001	500	4190001	500			1
620016	2	0	4190001	100	4190001	100			1
620017	2	0	4190001	100	4190001	100			1
620018	2	0	4190001	100	4190001	100			1
620019	2	0	4190001	100	4190001	100			1
620020	2	0	4190001	500	4190001	500			1
620021	2	0	4190001	100	4190001	100			1
620022	2	0	4190001	100	4190001	100			1
620023	2	0	4190001	100	4190001	100			1
620024	2	0	4190001	100	4190001	100			1
620025	2	0	4190001	500	4190001	500			1
620026	2	0	4190001	100	4190001	100			1
620027	2	0	4190001	100	4190001	100			1
620028	2	0	4190001	100	4190001	100			1
620029	2	0	4190001	100	4190001	100			1
620030	2	0	4190001	500	4190001	500			1
620031	2	0	4190001	100	4190001	100			1
620032	2	0	4190001	100	4190001	100			1
620033	2	0	4190001	100	4190001	100			1
620034	2	0	4190001	100	4190001	100			1
620035	2	0	4190001	500	4190001	500			1
620036	2	0	4190001	100	4190001	100			1
620037	2	0	4190001	100	4190001	100			1
620038	2	0	4190001	100	4190001	100			1
620039	2	0	4190001	100	4190001	100			1
620040	2	0	4190001	500	4190001	500			1
620041	2	0	4190001	100	4190001	100			1
620042	2	0	4190001	100	4190001	100			1
620043	2	0	4190001	100	4190001	100			1
620044	2	0	4190001	100	4190001	100			1
620045	2	0	4190001	500	4190001	500			1
620046	2	0	4190001	100	4190001	100			1
620047	2	0	4190001	100	4190001	100			1
620048	2	0	4190001	100	4190001	100			1
620049	2	0	4190001	100	4190001	100			1
620050	2	0	4190001	500	4190001	500			1
620051	2	0	4190001	100	4190001	100			1
620052	2	0	4190001	100	4190001	100			1
620053	2	0	4190001	100	4190001	100			1
620054	2	0	4190001	100	4190001	100			1
620055	2	0	4190001	500	4190001	500			1
620056	2	0	4190001	100	4190001	100			1
620057	2	0	4190001	100	4190001	100			1
620058	2	0	4190001	100	4190001	100			1
620059	2	0	4190001	100	4190001	100			1
620060	2	0	4190001	500	4190001	500			1
620061	2	0	4190001	100	4190001	100			1
620062	2	0	4190001	100	4190001	100			1
620063	2	0	4190001	100	4190001	100			1
620064	2	0	4190001	100	4190001	100			1
620065	2	0	4190001	500	4190001	500			1
620066	2	0	4190001	100	4190001	100			1
620067	2	0	4190001	100	4190001	100			1
620068	2	0	4190001	100	4190001	100			1
620069	2	0	4190001	100	4190001	100			1
620070	2	0	4190001	500	4190001	500			1
620071	2	0	4190001	100	4190001	100			1
620072	2	0	4190001	100	4190001	100			1
620073	2	0	4190001	100	4190001	100			1
620074	2	0	4190001	100	4190001	100			1
620075	2	0	4190001	500	4190001	500			1
620076	2	0	4190001	100	4190001	100			1
620077	2	0	4190001	100	4190001	100			1
620078	2	0	4190001	100	4190001	100			1
620079	2	0	4190001	100	4190001	100			1
620080	2	0	4190001	500	4190001	500			1
620081	2	0	4190001	100	4190001	100			1
620082	2	0	4190001	100	4190001	100			1
620083	2	0	4190001	100	4190001	100			1
620084	2	0	4190001	100	4190001	100			1
620085	2	0	4190001	500	4190001	500			1
620086	2	0	4190001	100	4190001	100			1
620087	2	0	4190001	100	4190001	100			1
620088	2	0	4190001	100	4190001	100			1
620089	2	0	4190001	100	4190001	100			1
620090	2	0	4190001	500	4190001	500			1
620091	2	0	4190001	100	4190001	100			1
620092	2	0	4190001	100	4190001	100			1
620093	2	0	4190001	100	4190001	100			1
620094	2	0	4190001	100	4190001	100			1
620095	2	0	4190001	500	4190001	500			1
620096	2	0	4190001	100	4190001	100			1
620097	2	0	4190001	100	4190001	100			1
620098	2	0	4190001	100	4190001	100			1
620099	2	0	4190001	100	4190001	100			1
620100	2	0	4190001	500	4190001	500			1
630001	3	0	4190001	100	4190001	100			1
630002	3	0	4190001	100	4190001	100			1
630003	3	0	4190001	100	4190001	100			1
630004	3	0	4190001	100	4190001	100			1
630005	3	0	4190001	500	4190001	500			1
630006	3	0	4190001	100	4190001	100			1
630007	3	0	4190001	100	4190001	100			1
630008	3	0	4190001	100	4190001	100			1
630009	3	0	4190001	100	4190001	100			1
630010	3	0	4190001	500	4190001	500			1
630011	3	0	4190001	100	4190001	100			1
630012	3	0	4190001	100	4190001	100			1
630013	3	0	4190001	100	4190001	100			1
630014	3	0	4190001	100	4190001	100			1
630015	3	0	4190001	500	4190001	500			1
630016	3	0	4190001	100	4190001	100			1
630017	3	0	4190001	100	4190001	100			1
630018	3	0	4190001	100	4190001	100			1
630019	3	0	4190001	100	4190001	100			1
630020	3	0	4190001	500	4190001	500			1
630021	3	0	4190001	100	4190001	100			1
630022	3	0	4190001	100	4190001	100			1
630023	3	0	4190001	100	4190001	100			1
630024	3	0	4190001	100	4190001	100			1
630025	3	0	4190001	500	4190001	500			1
630026	3	0	4190001	100	4190001	100			1
630027	3	0	4190001	100	4190001	100			1
630028	3	0	4190001	100	4190001	100			1
630029	3	0	4190001	100	4190001	100			1
630030	3	0	4190001	500	4190001	500			1
630031	3	0	4190001	100	4190001	100			1
630032	3	0	4190001	100	4190001	100			1
630033	3	0	4190001	100	4190001	100			1
630034	3	0	4190001	100	4190001	100			1
630035	3	0	4190001	500	4190001	500			1
630036	3	0	4190001	100	4190001	100			1
630037	3	0	4190001	100	4190001	100			1
630038	3	0	4190001	100	4190001	100			1
630039	3	0	4190001	100	4190001	100			1
630040	3	0	4190001	500	4190001	500			1
630041	3	0	4190001	100	4190001	100			1
630042	3	0	4190001	100	4190001	100			1
630043	3	0	4190001	100	4190001	100			1
630044	3	0	4190001	100	4190001	100			1
630045	3	0	4190001	500	4190001	500			1
630046	3	0	4190001	100	4190001	100			1
630047	3	0	4190001	100	4190001	100			1
630048	3	0	4190001	100	4190001	100			1
630049	3	0	4190001	100	4190001	100			1
630050	3	0	4190001	500	4190001	500			1
630051	3	0	4190001	100	4190001	100			1
630052	3	0	4190001	100	4190001	100			1
630053	3	0	4190001	100	4190001	100			1
630054	3	0	4190001	100	4190001	100			1
630055	3	0	4190001	500	4190001	500			1
630056	3	0	4190001	100	4190001	100			1
630057	3	0	4190001	100	4190001	100			1
630058	3	0	4190001	100	4190001	100			1
630059	3	0	4190001	100	4190001	100			1
630060	3	0	4190001	500	4190001	500			1
630061	3	0	4190001	100	4190001	100			1
630062	3	0	4190001	100	4190001	100			1
630063	3	0	4190001	100	4190001	100			1
630064	3	0	4190001	100	4190001	100			1
630065	3	0	4190001	500	4190001	500			1
630066	3	0	4190001	100	4190001	100			1
630067	3	0	4190001	100	4190001	100			1
630068	3	0	4190001	100	4190001	100			1
630069	3	0	4190001	100	4190001	100			1
630070	3	0	4190001	500	4190001	500			1
630071	3	0	4190001	100	4190001	100			1
630072	3	0	4190001	100	4190001	100			1
630073	3	0	4190001	100	4190001	100			1
630074	3	0	4190001	100	4190001	100			1
630075	3	0	4190001	500	4190001	500			1
630076	3	0	4190001	100	4190001	100			1
630077	3	0	4190001	100	4190001	100			1
630078	3	0	4190001	100	4190001	100			1
630079	3	0	4190001	100	4190001	100			1
630080	3	0	4190001	500	4190001	500			1
630081	3	0	4190001	100	4190001	100			1
630082	3	0	4190001	100	4190001	100			1
630083	3	0	4190001	100	4190001	100			1
630084	3	0	4190001	100	4190001	100			1
630085	3	0	4190001	500	4190001	500			1
630086	3	0	4190001	100	4190001	100			1
630087	3	0	4190001	100	4190001	100			1
630088	3	0	4190001	100	4190001	100			1
630089	3	0	4190001	100	4190001	100			1
630090	3	0	4190001	500	4190001	500			1
630091	3	0	4190001	100	4190001	100			1
630092	3	0	4190001	100	4190001	100			1
630093	3	0	4190001	100	4190001	100			1
630094	3	0	4190001	100	4190001	100			1
630095	3	0	4190001	500	4190001	500			1
630096	3	0	4190001	100	4190001	100			1
630097	3	0	4190001	100	4190001	100			1
630098	3	0	4190001	100	4190001	100			1
630099	3	0	4190001	100	4190001	100			1
630100	3	0	4190001	500	4190001	500			1
640001	4	0	4190001	100	4190001	100			1
640002	4	0	4190001	100	4190001	100			1
640003	4	0	4190001	100	4190001	100			1
640004	4	0	4190001	100	4190001	100			1
640005	4	0	4190001	500	4190001	500			1
640006	4	0	4190001	100	4190001	100			1
640007	4	0	4190001	100	4190001	100			1
640008	4	0	4190001	100	4190001	100			1
640009	4	0	4190001	100	4190001	100			1
640010	4	0	4190001	500	4190001	500			1
640011	4	0	4190001	100	4190001	100			1
640012	4	0	4190001	100	4190001	100			1
640013	4	0	4190001	100	4190001	100			1
640014	4	0	4190001	100	4190001	100			1
640015	4	0	4190001	500	4190001	500			1
640016	4	0	4190001	100	4190001	100			1
640017	4	0	4190001	100	4190001	100			1
640018	4	0	4190001	100	4190001	100			1
640019	4	0	4190001	100	4190001	100			1
640020	4	0	4190001	500	4190001	500			1
640021	4	0	4190001	100	4190001	100			1
640022	4	0	4190001	100	4190001	100			1
640023	4	0	4190001	100	4190001	100			1
640024	4	0	4190001	100	4190001	100			1
640025	4	0	4190001	500	4190001	500			1
640026	4	0	4190001	100	4190001	100			1
640027	4	0	4190001	100	4190001	100			1
640028	4	0	4190001	100	4190001	100			1
640029	4	0	4190001	100	4190001	100			1
640030	4	0	4190001	500	4190001	500			1
640031	4	0	4190001	100	4190001	100			1
640032	4	0	4190001	100	4190001	100			1
640033	4	0	4190001	100	4190001	100			1
640034	4	0	4190001	100	4190001	100			1
640035	4	0	4190001	500	4190001	500			1
640036	4	0	4190001	100	4190001	100			1
640037	4	0	4190001	100	4190001	100			1
640038	4	0	4190001	100	4190001	100			1
640039	4	0	4190001	100	4190001	100			1
640040	4	0	4190001	500	4190001	500			1
640041	4	0	4190001	100	4190001	100			1
640042	4	0	4190001	100	4190001	100			1
640043	4	0	4190001	100	4190001	100			1
640044	4	0	4190001	100	4190001	100			1
640045	4	0	4190001	500	4190001	500			1
640046	4	0	4190001	100	4190001	100			1
640047	4	0	4190001	100	4190001	100			1
640048	4	0	4190001	100	4190001	100			1
640049	4	0	4190001	100	4190001	100			1
640050	4	0	4190001	500	4190001	500			1
640051	4	0	4190001	100	4190001	100			1
640052	4	0	4190001	100	4190001	100			1
640053	4	0	4190001	100	4190001	100			1
640054	4	0	4190001	100	4190001	100			1
640055	4	0	4190001	500	4190001	500			1
640056	4	0	4190001	100	4190001	100			1
640057	4	0	4190001	100	4190001	100			1
640058	4	0	4190001	100	4190001	100			1
640059	4	0	4190001	100	4190001	100			1
640060	4	0	4190001	500	4190001	500			1
640061	4	0	4190001	100	4190001	100			1
640062	4	0	4190001	100	4190001	100			1
640063	4	0	4190001	100	4190001	100			1
640064	4	0	4190001	100	4190001	100			1
640065	4	0	4190001	500	4190001	500			1
640066	4	0	4190001	100	4190001	100			1
640067	4	0	4190001	100	4190001	100			1
640068	4	0	4190001	100	4190001	100			1
640069	4	0	4190001	100	4190001	100			1
640070	4	0	4190001	500	4190001	500			1
640071	4	0	4190001	100	4190001	100			1
640072	4	0	4190001	100	4190001	100			1
640073	4	0	4190001	100	4190001	100			1
640074	4	0	4190001	100	4190001	100			1
640075	4	0	4190001	500	4190001	500			1
640076	4	0	4190001	100	4190001	100			1
640077	4	0	4190001	100	4190001	100			1
640078	4	0	4190001	100	4190001	100			1
640079	4	0	4190001	100	4190001	100			1
640080	4	0	4190001	500	4190001	500			1
640081	4	0	4190001	100	4190001	100			1
640082	4	0	4190001	100	4190001	100			1
640083	4	0	4190001	100	4190001	100			1
640084	4	0	4190001	100	4190001	100			1
640085	4	0	4190001	500	4190001	500			1
640086	4	0	4190001	100	4190001	100			1
640087	4	0	4190001	100	4190001	100			1
640088	4	0	4190001	100	4190001	100			1
640089	4	0	4190001	100	4190001	100			1
640090	4	0	4190001	500	4190001	500			1
640091	4	0	4190001	100	4190001	100			1
640092	4	0	4190001	100	4190001	100			1
640093	4	0	4190001	100	4190001	100			1
640094	4	0	4190001	100	4190001	100			1
640095	4	0	4190001	500	4190001	500			1
640096	4	0	4190001	100	4190001	100			1
640097	4	0	4190001	100	4190001	100			1
640098	4	0	4190001	100	4190001	100			1
640099	4	0	4190001	100	4190001	100			1
640100	4	0	4190001	500	4190001	500			1
610301	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610302	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610303	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610304	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610305	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610306	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610307	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610308	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610309	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610310	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610311	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610312	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610313	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610314	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610315	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610316	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610317	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610318	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610319	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610320	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610321	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610322	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610323	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610324	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610325	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610326	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610327	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610328	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610329	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610330	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610331	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610332	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610333	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610334	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610335	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610336	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610337	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610338	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610339	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610340	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610341	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610342	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610343	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610344	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610345	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610346	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610347	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610348	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610349	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610350	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610351	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610352	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610353	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610354	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610355	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610356	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610357	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610358	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610359	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610360	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610361	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610362	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610363	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610364	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610365	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
610366	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610367	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610368	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610369	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
610370	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
