id	groupId	starLevel	Rewards	ItemNum	status
2105	164	21	3000002;5200005;4199001	50;1;5	1
2106	164	24	3000002;5200005;4199001	80;1;5	1
2107	164	27	3000002;5200005;4199001	80;1;5	1
2108	164	30	3000002;5200005;4199001	80;1;5	1
2109	264	3	3000002;5200005;4199001	50;2;5	1
2110	264	6	3000002;5200005;4199001	50;2;5	1
2111	264	9	3000002;5200005;4199001	50;2;5	1
2112	264	12	3000002;5200005;4199001	80;2;5	1
2113	264	15	3000002;5200005;4199001	80;2;5	1
2114	264	18	3000002;5200005;4199001	80;2;5	1
2115	264	21	3000002;5200005;4199001	80;2;5	1
2116	264	24	3000002;5200005;4199001	100;2;5	1
2117	264	27	3000002;5200005;4199001	100;2;5	1
2118	264	30	3000002;5200005;4199001	100;2;5	1
2119	364	3	3000002;5200005;4199001	80;3;5	1
2120	364	6	3000002;5200005;4199001	80;3;5	1
2121	364	9	3000002;5200005;4199001	80;3;5	1
2122	364	12	3000002;5200005;4199001	100;3;5	1
2123	364	15	3000002;5200005;4199001	100;3;5	1
2124	364	18	3000002;5200005;4199001	100;3;5	1
2125	364	21	3000002;5200005;4199001	100;3;5	1
2126	364	24	3000002;5200005;4199001	120;3;5	1
2127	364	27	3000002;5200005;4199001	120;3;5	1
2128	364	30	3000002;5200005;4199001	120;3;5	1
2129	464	1	4197005;4100032;4199001	1;5;5	1
2130	464	2	4197005;4100032;4199001	1;5;5	1
2131	464	3	4197005;4100032;4199001	2;5;5	1
2132	464	4	4197005;4100032;4199001	1;5;5	1
2133	464	5	4197005;4100032;4199001	1;5;5	1
2134	464	6	4197005;4100032;4199001	2;5;5	1
2135	165	3	3000002;5200005;4199001	20;1;5	1
2136	165	6	3000002;5200005;4199001	20;1;5	1
2137	165	9	3000002;5200005;4199001	20;1;5	1
2138	165	12	3000002;5200005;4199001	50;1;5	1
2139	165	15	3000002;5200005;4199001	50;1;5	1
2140	165	18	3000002;5200005;4199001	50;1;5	1
2141	165	21	3000002;5200005;4199001	50;1;5	1
2142	165	24	3000002;5200005;4199001	80;1;5	1
2143	165	27	3000002;5200005;4199001	80;1;5	1
2144	165	30	3000002;5200005;4199001	80;1;5	1
2145	265	3	3000002;5200005;4199001	50;2;5	1
2146	265	6	3000002;5200005;4199001	50;2;5	1
2147	265	9	3000002;5200005;4199001	50;2;5	1
2148	265	12	3000002;5200005;4199001	80;2;5	1
2149	265	15	3000002;5200005;4199001	80;2;5	1
2150	265	18	3000002;5200005;4199001	80;2;5	1
2151	265	21	3000002;5200005;4199001	80;2;5	1
2152	265	24	3000002;5200005;4199001	100;2;5	1
2153	265	27	3000002;5200005;4199001	100;2;5	1
2154	265	30	3000002;5200005;4199001	100;2;5	1
2155	365	3	3000002;5200005;4199001	80;3;5	1
2156	365	6	3000002;5200005;4199001	80;3;5	1
2157	365	9	3000002;5200005;4199001	80;3;5	1
2158	365	12	3000002;5200005;4199001	100;3;5	1
2159	365	15	3000002;5200005;4199001	100;3;5	1
2160	365	18	3000002;5200005;4199001	100;3;5	1
2161	365	21	3000002;5200005;4199001	100;3;5	1
2162	365	24	3000002;5200005;4199001	120;3;5	1
2163	365	27	3000002;5200005;4199001	120;3;5	1
2164	365	30	3000002;5200005;4199001	120;3;5	1
2165	465	1	4197005;4100032;4199001	1;5;5	1
2166	465	2	4197005;4100032;4199001	1;5;5	1
2167	465	3	4197005;4100032;4199001	2;5;5	1
2168	465	4	4197005;4100032;4199001	1;5;5	1
2169	465	5	4197005;4100032;4199001	1;5;5	1
2170	465	6	4197005;4100032;4199001	2;5;5	1
2171	166	3	3000002;5200005;4199001	20;1;5	1
2172	166	6	3000002;5200005;4199001	20;1;5	1
2173	166	9	3000002;5200005;4199001	20;1;5	1
2174	166	12	3000002;5200005;4199001	50;1;5	1
2175	166	15	3000002;5200005;4199001	50;1;5	1
2176	166	18	3000002;5200005;4199001	50;1;5	1
2177	166	21	3000002;5200005;4199001	50;1;5	1
2178	166	24	3000002;5200005;4199001	80;1;5	1
2179	166	27	3000002;5200005;4199001	80;1;5	1
2180	166	30	3000002;5200005;4199001	80;1;5	1
2181	266	3	3000002;5200005;4199001	50;2;5	1
2182	266	6	3000002;5200005;4199001	50;2;5	1
2183	266	9	3000002;5200005;4199001	50;2;5	1
2184	266	12	3000002;5200005;4199001	80;2;5	1
2185	266	15	3000002;5200005;4199001	80;2;5	1
2186	266	18	3000002;5200005;4199001	80;2;5	1
2187	266	21	3000002;5200005;4199001	80;2;5	1
2188	266	24	3000002;5200005;4199001	100;2;5	1
2189	266	27	3000002;5200005;4199001	100;2;5	1
2190	266	30	3000002;5200005;4199001	100;2;5	1
2191	366	3	3000002;5200005;4199001	80;3;5	1
2192	366	6	3000002;5200005;4199001	80;3;5	1
2193	366	9	3000002;5200005;4199001	80;3;5	1
2194	366	12	3000002;5200005;4199001	100;3;5	1
2195	366	15	3000002;5200005;4199001	100;3;5	1
2196	366	18	3000002;5200005;4199001	100;3;5	1
2197	366	21	3000002;5200005;4199001	100;3;5	1
2198	366	24	3000002;5200005;4199001	120;3;5	1
2199	366	27	3000002;5200005;4199001	120;3;5	1
2200	366	30	3000002;5200005;4199001	120;3;5	1
2201	466	1	4197005;4100032;4199001	1;5;5	1
2202	466	2	4197005;4100032;4199001	1;5;5	1
2203	466	3	4197005;4100032;4199001	2;5;5	1
2204	466	4	4197005;4100032;4199001	1;5;5	1
2205	466	5	4197005;4100032;4199001	1;5;5	1
2206	466	6	4197005;4100032;4199001	2;5;5	1
2207	167	3	3000002;5200005;4199001	20;1;5	1
2208	167	6	3000002;5200005;4199001	20;1;5	1
2209	167	9	3000002;5200005;4199001	20;1;5	1
2210	167	12	3000002;5200005;4199001	50;1;5	1
2211	167	15	3000002;5200005;4199001	50;1;5	1
2212	167	18	3000002;5200005;4199001	50;1;5	1
2213	167	21	3000002;5200005;4199001	50;1;5	1
2214	167	24	3000002;5200005;4199001	80;1;5	1
2215	167	27	3000002;5200005;4199001	80;1;5	1
2216	167	30	3000002;5200005;4199001	80;1;5	1
2217	267	3	3000002;5200005;4199001	50;2;5	1
2218	267	6	3000002;5200005;4199001	50;2;5	1
2219	267	9	3000002;5200005;4199001	50;2;5	1
2220	267	12	3000002;5200005;4199001	80;2;5	1
2221	267	15	3000002;5200005;4199001	80;2;5	1
2222	267	18	3000002;5200005;4199001	80;2;5	1
2223	267	21	3000002;5200005;4199001	80;2;5	1
2224	267	24	3000002;5200005;4199001	100;2;5	1
2225	267	27	3000002;5200005;4199001	100;2;5	1
2226	267	30	3000002;5200005;4199001	100;2;5	1
2227	367	3	3000002;5200005;4199001	80;3;5	1
2228	367	6	3000002;5200005;4199001	80;3;5	1
2229	367	9	3000002;5200005;4199001	80;3;5	1
2230	367	12	3000002;5200005;4199001	100;3;5	1
2231	367	15	3000002;5200005;4199001	100;3;5	1
2232	367	18	3000002;5200005;4199001	100;3;5	1
2233	367	21	3000002;5200005;4199001	100;3;5	1
2234	367	24	3000002;5200005;4199001	120;3;5	1
2235	367	27	3000002;5200005;4199001	120;3;5	1
2236	367	30	3000002;5200005;4199001	120;3;5	1
2237	467	1	4197005;4100032;4199001	1;5;5	1
2238	467	2	4197005;4100032;4199001	1;5;5	1
2239	467	3	4197005;4100032;4199001	2;5;5	1
2240	467	4	4197005;4100032;4199001	1;5;5	1
2241	467	5	4197005;4100032;4199001	1;5;5	1
2242	467	6	4197005;4100032;4199001	2;5;5	1
2243	168	3	3000002;5200005;4199001	20;1;5	1
2244	168	6	3000002;5200005;4199001	20;1;5	1
2245	168	9	3000002;5200005;4199001	20;1;5	1
2246	168	12	3000002;5200005;4199001	50;1;5	1
2247	168	15	3000002;5200005;4199001	50;1;5	1
2248	168	18	3000002;5200005;4199001	50;1;5	1
2249	168	21	3000002;5200005;4199001	50;1;5	1
2250	168	24	3000002;5200005;4199001	80;1;5	1
2251	168	27	3000002;5200005;4199001	80;1;5	1
2252	168	30	3000002;5200005;4199001	80;1;5	1
2253	268	3	3000002;5200005;4199001	50;2;5	1
2254	268	6	3000002;5200005;4199001	50;2;5	1
2255	268	9	3000002;5200005;4199001	50;2;5	1
2256	268	12	3000002;5200005;4199001	80;2;5	1
2257	268	15	3000002;5200005;4199001	80;2;5	1
2258	268	18	3000002;5200005;4199001	80;2;5	1
2259	268	21	3000002;5200005;4199001	80;2;5	1
2260	268	24	3000002;5200005;4199001	100;2;5	1
2261	268	27	3000002;5200005;4199001	100;2;5	1
2262	268	30	3000002;5200005;4199001	100;2;5	1
2263	368	3	3000002;5200005;4199001	80;3;5	1
2264	368	6	3000002;5200005;4199001	80;3;5	1
2265	368	9	3000002;5200005;4199001	80;3;5	1
2266	368	12	3000002;5200005;4199001	100;3;5	1
2267	368	15	3000002;5200005;4199001	100;3;5	1
2268	368	18	3000002;5200005;4199001	100;3;5	1
2269	368	21	3000002;5200005;4199001	100;3;5	1
2270	368	24	3000002;5200005;4199001	120;3;5	1
2271	368	27	3000002;5200005;4199001	120;3;5	1
2272	368	30	3000002;5200005;4199001	120;3;5	1
2273	468	1	4197005;4100032;4199001	1;5;5	1
2274	468	2	4197005;4100032;4199001	1;5;5	1
2275	468	3	4197005;4100032;4199001	2;5;5	1
2276	468	4	4197005;4100032;4199001	1;5;5	1
2277	468	5	4197005;4100032;4199001	1;5;5	1
2278	468	6	4197005;4100032;4199001	2;5;5	1
2279	169	3	3000002;5200005;4199001	20;1;5	1
2280	169	6	3000002;5200005;4199001	20;1;5	1
2281	169	9	3000002;5200005;4199001	20;1;5	1
2282	169	12	3000002;5200005;4199001	50;1;5	1
2283	169	15	3000002;5200005;4199001	50;1;5	1
2284	169	18	3000002;5200005;4199001	50;1;5	1
2285	169	21	3000002;5200005;4199001	50;1;5	1
2286	169	24	3000002;5200005;4199001	80;1;5	1
2287	169	27	3000002;5200005;4199001	80;1;5	1
2288	169	30	3000002;5200005;4199001	80;1;5	1
2289	269	3	3000002;5200005;4199001	50;2;5	1
2290	269	6	3000002;5200005;4199001	50;2;5	1
2291	269	9	3000002;5200005;4199001	50;2;5	1
2292	269	12	3000002;5200005;4199001	80;2;5	1
2293	269	15	3000002;5200005;4199001	80;2;5	1
2294	269	18	3000002;5200005;4199001	80;2;5	1
2295	269	21	3000002;5200005;4199001	80;2;5	1
2296	269	24	3000002;5200005;4199001	100;2;5	1
2297	269	27	3000002;5200005;4199001	100;2;5	1
2298	269	30	3000002;5200005;4199001	100;2;5	1
2299	369	3	3000002;5200005;4199001	80;3;5	1
2300	369	6	3000002;5200005;4199001	80;3;5	1
2301	369	9	3000002;5200005;4199001	80;3;5	1
2302	369	12	3000002;5200005;4199001	100;3;5	1
2303	369	15	3000002;5200005;4199001	100;3;5	1
2304	369	18	3000002;5200005;4199001	100;3;5	1
2305	369	21	3000002;5200005;4199001	100;3;5	1
2306	369	24	3000002;5200005;4199001	120;3;5	1
2307	369	27	3000002;5200005;4199001	120;3;5	1
2308	369	30	3000002;5200005;4199001	120;3;5	1
2309	469	1	4197005;4100032;4199001	1;5;5	1
2310	469	2	4197005;4100032;4199001	1;5;5	1
2311	469	3	4197005;4100032;4199001	2;5;5	1
2312	469	4	4197005;4100032;4199001	1;5;5	1
2313	469	5	4197005;4100032;4199001	1;5;5	1
2314	469	6	4197005;4100032;4199001	2;5;5	1
2315	170	3	3000002;5200005;4199001	20;1;5	1
2316	170	6	3000002;5200005;4199001	20;1;5	1
2317	170	9	3000002;5200005;4199001	20;1;5	1
2318	170	12	3000002;5200005;4199001	50;1;5	1
2319	170	15	3000002;5200005;4199001	50;1;5	1
2320	170	18	3000002;5200005;4199001	50;1;5	1
2321	170	21	3000002;5200005;4199001	50;1;5	1
2322	170	24	3000002;5200005;4199001	80;1;5	1
2323	170	27	3000002;5200005;4199001	80;1;5	1
2324	170	30	3000002;5200005;4199001	80;1;5	1
2325	270	3	3000002;5200005;4199001	50;2;5	1
2326	270	6	3000002;5200005;4199001	50;2;5	1
2327	270	9	3000002;5200005;4199001	50;2;5	1
2328	270	12	3000002;5200005;4199001	80;2;5	1
2329	270	15	3000002;5200005;4199001	80;2;5	1
2330	270	18	3000002;5200005;4199001	80;2;5	1
2331	270	21	3000002;5200005;4199001	80;2;5	1
2332	270	24	3000002;5200005;4199001	100;2;5	1
2333	270	27	3000002;5200005;4199001	100;2;5	1
2334	270	30	3000002;5200005;4199001	100;2;5	1
2335	370	3	3000002;5200005;4199001	80;3;5	1
2336	370	6	3000002;5200005;4199001	80;3;5	1
2337	370	9	3000002;5200005;4199001	80;3;5	1
2338	370	12	3000002;5200005;4199001	100;3;5	1
2339	370	15	3000002;5200005;4199001	100;3;5	1
2340	370	18	3000002;5200005;4199001	100;3;5	1
2341	370	21	3000002;5200005;4199001	100;3;5	1
2342	370	24	3000002;5200005;4199001	120;3;5	1
2343	370	27	3000002;5200005;4199001	120;3;5	1
2344	370	30	3000002;5200005;4199001	120;3;5	1
2345	470	1	4197005;4100032;4199001	1;5;5	1
2346	470	2	4197005;4100032;4199001	1;5;5	1
2347	470	3	4197005;4100032;4199001	2;5;5	1
2348	470	4	4197005;4100032;4199001	1;5;5	1
2349	470	5	4197005;4100032;4199001	1;5;5	1
2350	470	6	4197005;4100032;4199001	2;5;5	1
2351	420	1	4197005;4100032;4199001	1;5;5	1
2352	420	2	4197005;4100032;4199001	1;5;5	1
2353	420	3	4197005;4100032;4199001	2;5;5	1
2354	420	4	4197005;4100032;4199001	1;5;5	1
2355	420	5	4197005;4100032;4199001	1;5;5	1
2356	420	6	4197005;4100032;4199001	2;5;5	1
2357	412	1	4197005;4100032;4199001	1;5;5	1
2358	412	2	4197005;4100032;4199001	1;5;5	1
2359	412	3	4197005;4100032;4199001	2;5;5	1
2360	412	4	4197005;4100032;4199001	1;5;5	1
2361	412	5	4197005;4100032;4199001	1;5;5	1
2362	412	6	4197005;4100032;4199001	2;5;5	1
2363	421	1	4197005;4100032;4199001	1;5;5	1
2364	421	2	4197005;4100032;4199001	1;5;5	1
2365	421	3	4197005;4100032;4199001	2;5;5	1
2366	421	4	4197005;4100032;4199001	1;5;5	1
2367	421	5	4197005;4100032;4199001	1;5;5	1
2368	421	6	4197005;4100032;4199001	2;5;5	1
2369	171	3	3000002;5200005;4199001	20;1;5	1
2370	171	6	3000002;5200005;4199001	20;1;5	1
2371	171	9	3000002;5200005;4199001	20;1;5	1
2372	171	12	3000002;5200005;4199001	50;1;5	1
2373	171	15	3000002;5200005;4199001	50;1;5	1
2374	171	18	3000002;5200005;4199001	50;1;5	1
2375	171	21	3000002;5200005;4199001	50;1;5	1
2376	171	24	3000002;5200005;4199001	80;1;5	1
2377	171	27	3000002;5200005;4199001	80;1;5	1
2378	171	30	3000002;5200005;4199001	80;1;5	1
2379	271	3	3000002;5200005;4199001	50;2;5	1
2380	271	6	3000002;5200005;4199001	50;2;5	1
2381	271	9	3000002;5200005;4199001	50;2;5	1
2382	271	12	3000002;5200005;4199001	80;2;5	1
2383	271	15	3000002;5200005;4199001	80;2;5	1
2384	271	18	3000002;5200005;4199001	80;2;5	1
2385	271	21	3000002;5200005;4199001	80;2;5	1
2386	271	24	3000002;5200005;4199001	100;2;5	1
2387	271	27	3000002;5200005;4199001	100;2;5	1
2388	271	30	3000002;5200005;4199001	100;2;5	1
2389	371	3	3000002;5200005;4199001	80;3;5	1
2390	371	6	3000002;5200005;4199001	80;3;5	1
2391	371	9	3000002;5200005;4199001	80;3;5	1
2392	371	12	3000002;5200005;4199001	100;3;5	1
2393	371	15	3000002;5200005;4199001	100;3;5	1
2394	371	18	3000002;5200005;4199001	100;3;5	1
2395	371	21	3000002;5200005;4199001	100;3;5	1
2396	371	24	3000002;5200005;4199001	120;3;5	1
2397	371	27	3000002;5200005;4199001	120;3;5	1
2398	371	30	3000002;5200005;4199001	120;3;5	1
2399	471	1	4197005;4100032;4199001	1;5;5	1
2400	471	2	4197005;4100032;4199001	1;5;5	1
2401	471	3	4197005;4100032;4199001	2;5;5	1
2402	471	4	4197005;4100032;4199001	1;5;5	1
2403	471	5	4197005;4100032;4199001	1;5;5	1
2404	471	6	4197005;4100032;4199001	2;5;5	1
2405	172	3	3000002;5200005;4199001	20;1;5	1
2406	172	6	3000002;5200005;4199001	20;1;5	1
2407	172	9	3000002;5200005;4199001	20;1;5	1
2408	172	12	3000002;5200005;4199001	50;1;5	1
2409	172	15	3000002;5200005;4199001	50;1;5	1
2410	172	18	3000002;5200005;4199001	50;1;5	1
2411	172	21	3000002;5200005;4199001	50;1;5	1
2412	172	24	3000002;5200005;4199001	80;1;5	1
2413	172	27	3000002;5200005;4199001	80;1;5	1
2414	172	30	3000002;5200005;4199001	80;1;5	1
2415	272	3	3000002;5200005;4199001	50;2;5	1
2416	272	6	3000002;5200005;4199001	50;2;5	1
2417	272	9	3000002;5200005;4199001	50;2;5	1
2418	272	12	3000002;5200005;4199001	80;2;5	1
2419	272	15	3000002;5200005;4199001	80;2;5	1
2420	272	18	3000002;5200005;4199001	80;2;5	1
2421	272	21	3000002;5200005;4199001	80;2;5	1
2422	272	24	3000002;5200005;4199001	100;2;5	1
2423	272	27	3000002;5200005;4199001	100;2;5	1
2424	272	30	3000002;5200005;4199001	100;2;5	1
2425	372	3	3000002;5200005;4199001	80;3;5	1
2426	372	6	3000002;5200005;4199001	80;3;5	1
2427	372	9	3000002;5200005;4199001	80;3;5	1
2428	372	12	3000002;5200005;4199001	100;3;5	1
2429	372	15	3000002;5200005;4199001	100;3;5	1
2430	372	18	3000002;5200005;4199001	100;3;5	1
2431	372	21	3000002;5200005;4199001	100;3;5	1
2432	372	24	3000002;5200005;4199001	120;3;5	1
2433	372	27	3000002;5200005;4199001	120;3;5	1
2434	372	30	3000002;5200005;4199001	120;3;5	1
2435	472	1	4197005;4100032;4199001	1;5;5	1
2436	472	2	4197005;4100032;4199001	1;5;5	1
2437	472	3	4197005;4100032;4199001	2;5;5	1
2438	472	4	4197005;4100032;4199001	1;5;5	1
2439	472	5	4197005;4100032;4199001	1;5;5	1
2440	472	6	4197005;4100032;4199001	2;5;5	1
2441	173	3	3000002;5200005;4199001	20;1;5	1
2442	173	6	3000002;5200005;4199001	20;1;5	1
2443	173	9	3000002;5200005;4199001	20;1;5	1
2444	173	12	3000002;5200005;4199001	50;1;5	1
2445	173	15	3000002;5200005;4199001	50;1;5	1
2446	173	18	3000002;5200005;4199001	50;1;5	1
2447	173	21	3000002;5200005;4199001	50;1;5	1
2448	173	24	3000002;5200005;4199001	80;1;5	1
2449	173	27	3000002;5200005;4199001	80;1;5	1
2450	173	30	3000002;5200005;4199001	80;1;5	1
2451	273	3	3000002;5200005;4199001	50;2;5	1
2452	273	6	3000002;5200005;4199001	50;2;5	1
2453	273	9	3000002;5200005;4199001	50;2;5	1
2454	273	12	3000002;5200005;4199001	80;2;5	1
2455	273	15	3000002;5200005;4199001	80;2;5	1
2456	273	18	3000002;5200005;4199001	80;2;5	1
2457	273	21	3000002;5200005;4199001	80;2;5	1
2458	273	24	3000002;5200005;4199001	100;2;5	1
2459	273	27	3000002;5200005;4199001	100;2;5	1
2460	273	30	3000002;5200005;4199001	100;2;5	1
2461	373	3	3000002;5200005;4199001	80;3;5	1
2462	373	6	3000002;5200005;4199001	80;3;5	1
2463	373	9	3000002;5200005;4199001	80;3;5	1
2464	373	12	3000002;5200005;4199001	100;3;5	1
2465	373	15	3000002;5200005;4199001	100;3;5	1
2466	373	18	3000002;5200005;4199001	100;3;5	1
2467	373	21	3000002;5200005;4199001	100;3;5	1
2468	373	24	3000002;5200005;4199001	120;3;5	1
2469	373	27	3000002;5200005;4199001	120;3;5	1
2470	373	30	3000002;5200005;4199001	120;3;5	1
2471	473	1	4197005;4100032;4199001	1;5;5	1
2472	473	2	4197005;4100032;4199001	1;5;5	1
2473	473	3	4197005;4100032;4199001	2;5;5	1
2474	473	4	4197005;4100032;4199001	1;5;5	1
2475	473	5	4197005;4100032;4199001	1;5;5	1
2476	473	6	4197005;4100032;4199001	2;5;5	1
2477	174	3	3000002;5200005;4199001	20;1;5	1
2478	174	6	3000002;5200005;4199001	20;1;5	1
2479	174	9	3000002;5200005;4199001	20;1;5	1
2480	174	12	3000002;5200005;4199001	50;1;5	1
2481	174	15	3000002;5200005;4199001	50;1;5	1
2482	174	18	3000002;5200005;4199001	50;1;5	1
2483	174	21	3000002;5200005;4199001	50;1;5	1
2484	174	24	3000002;5200005;4199001	80;1;5	1
2485	174	27	3000002;5200005;4199001	80;1;5	1
2486	174	30	3000002;5200005;4199001	80;1;5	1
2487	274	3	3000002;5200005;4199001	50;2;5	1
2488	274	6	3000002;5200005;4199001	50;2;5	1
2489	274	9	3000002;5200005;4199001	50;2;5	1
2490	274	12	3000002;5200005;4199001	80;2;5	1
2491	274	15	3000002;5200005;4199001	80;2;5	1
2492	274	18	3000002;5200005;4199001	80;2;5	1
2493	274	21	3000002;5200005;4199001	80;2;5	1
2494	274	24	3000002;5200005;4199001	100;2;5	1
2495	274	27	3000002;5200005;4199001	100;2;5	1
2496	274	30	3000002;5200005;4199001	100;2;5	1
2497	374	3	3000002;5200005;4199001	80;3;5	1
2498	374	6	3000002;5200005;4199001	80;3;5	1
2499	374	9	3000002;5200005;4199001	80;3;5	1
2500	374	12	3000002;5200005;4199001	100;3;5	1
2501	374	15	3000002;5200005;4199001	100;3;5	1
2502	374	18	3000002;5200005;4199001	100;3;5	1
2503	374	21	3000002;5200005;4199001	100;3;5	1
2504	374	24	3000002;5200005;4199001	120;3;5	1
2505	374	27	3000002;5200005;4199001	120;3;5	1
2506	374	30	3000002;5200005;4199001	120;3;5	1
2507	474	1	4197005;4100032;4199001	1;5;5	1
2508	474	2	4197005;4100032;4199001	1;5;5	1
2509	474	3	4197005;4100032;4199001	2;5;5	1
2510	474	4	4197005;4100032;4199001	1;5;5	1
2511	474	5	4197005;4100032;4199001	1;5;5	1
2512	474	6	4197005;4100032;4199001	2;5;5	1
2513	175	3	3000002;5200005;4199001	20;1;5	1
2514	175	6	3000002;5200005;4199001	20;1;5	1
2515	175	9	3000002;5200005;4199001	20;1;5	1
2516	175	12	3000002;5200005;4199001	50;1;5	1
2517	175	15	3000002;5200005;4199001	50;1;5	1
2518	175	18	3000002;5200005;4199001	50;1;5	1
2519	175	21	3000002;5200005;4199001	50;1;5	1
2520	175	24	3000002;5200005;4199001	80;1;5	1
2521	175	27	3000002;5200005;4199001	80;1;5	1
2522	175	30	3000002;5200005;4199001	80;1;5	1
2523	275	3	3000002;5200005;4199001	50;2;5	1
2524	275	6	3000002;5200005;4199001	50;2;5	1
2525	275	9	3000002;5200005;4199001	50;2;5	1
2526	275	12	3000002;5200005;4199001	80;2;5	1
2527	275	15	3000002;5200005;4199001	80;2;5	1
2528	275	18	3000002;5200005;4199001	80;2;5	1
2529	275	21	3000002;5200005;4199001	80;2;5	1
2530	275	24	3000002;5200005;4199001	100;2;5	1
2531	275	27	3000002;5200005;4199001	100;2;5	1
2532	275	30	3000002;5200005;4199001	100;2;5	1
2533	375	3	3000002;5200005;4199001	80;3;5	1
2534	375	6	3000002;5200005;4199001	80;3;5	1
2535	375	9	3000002;5200005;4199001	80;3;5	1
2536	375	12	3000002;5200005;4199001	100;3;5	1
2537	375	15	3000002;5200005;4199001	100;3;5	1
2538	375	18	3000002;5200005;4199001	100;3;5	1
2539	375	21	3000002;5200005;4199001	100;3;5	1
2540	375	24	3000002;5200005;4199001	120;3;5	1
2541	375	27	3000002;5200005;4199001	120;3;5	1
2542	375	30	3000002;5200005;4199001	120;3;5	1
2543	475	1	4197005;4100032;4199001	1;5;5	1
2544	475	2	4197005;4100032;4199001	1;5;5	1
2545	475	3	4197005;4100032;4199001	2;5;5	1
2546	475	4	4197005;4100032;4199001	1;5;5	1
2547	475	5	4197005;4100032;4199001	1;5;5	1
2548	475	6	4197005;4100032;4199001	2;5;5	1
2549	176	3	3000002;5200005;4199001	20;1;5	1
2550	176	6	3000002;5200005;4199001	20;1;5	1
2551	176	9	3000002;5200005;4199001	20;1;5	1
2552	176	12	3000002;5200005;4199001	50;1;5	1
2553	176	15	3000002;5200005;4199001	50;1;5	1
2554	176	18	3000002;5200005;4199001	50;1;5	1
2555	176	21	3000002;5200005;4199001	50;1;5	1
2556	176	24	3000002;5200005;4199001	80;1;5	1
2557	176	27	3000002;5200005;4199001	80;1;5	1
2558	176	30	3000002;5200005;4199001	80;1;5	1
2559	276	3	3000002;5200005;4199001	50;2;5	1
2560	276	6	3000002;5200005;4199001	50;2;5	1
2561	276	9	3000002;5200005;4199001	50;2;5	1
2562	276	12	3000002;5200005;4199001	80;2;5	1
2563	276	15	3000002;5200005;4199001	80;2;5	1
2564	276	18	3000002;5200005;4199001	80;2;5	1
2565	276	21	3000002;5200005;4199001	80;2;5	1
2566	276	24	3000002;5200005;4199001	100;2;5	1
2567	276	27	3000002;5200005;4199001	100;2;5	1
2568	276	30	3000002;5200005;4199001	100;2;5	1
2569	376	3	3000002;5200005;4199001	80;3;5	1
2570	376	6	3000002;5200005;4199001	80;3;5	1
2571	376	9	3000002;5200005;4199001	80;3;5	1
2572	376	12	3000002;5200005;4199001	100;3;5	1
2573	376	15	3000002;5200005;4199001	100;3;5	1
2574	376	18	3000002;5200005;4199001	100;3;5	1
2575	376	21	3000002;5200005;4199001	100;3;5	1
2576	376	24	3000002;5200005;4199001	120;3;5	1
2577	376	27	3000002;5200005;4199001	120;3;5	1
2578	376	30	3000002;5200005;4199001	120;3;5	1
2579	476	1	4197005;4100032;4199001	1;5;5	1
2580	476	2	4197005;4100032;4199001	1;5;5	1
2581	476	3	4197005;4100032;4199001	2;5;5	1
2582	476	4	4197005;4100032;4199001	1;5;5	1
2583	476	5	4197005;4100032;4199001	1;5;5	1
2584	476	6	4197005;4100032;4199001	2;5;5	1
2585	177	3	3000002;5200005;4199001	20;1;5	1
2586	177	6	3000002;5200005;4199001	20;1;5	1
2587	177	9	3000002;5200005;4199001	20;1;5	1
2588	177	12	3000002;5200005;4199001	50;1;5	1
2589	177	15	3000002;5200005;4199001	50;1;5	1
2590	177	18	3000002;5200005;4199001	50;1;5	1
2591	177	21	3000002;5200005;4199001	50;1;5	1
2592	177	24	3000002;5200005;4199001	80;1;5	1
2593	177	27	3000002;5200005;4199001	80;1;5	1
2594	177	30	3000002;5200005;4199001	80;1;5	1
2595	277	3	3000002;5200005;4199001	50;2;5	1
2596	277	6	3000002;5200005;4199001	50;2;5	1
2597	277	9	3000002;5200005;4199001	50;2;5	1
2598	277	12	3000002;5200005;4199001	80;2;5	1
2599	277	15	3000002;5200005;4199001	80;2;5	1
2600	277	18	3000002;5200005;4199001	80;2;5	1
2601	277	21	3000002;5200005;4199001	80;2;5	1
2602	277	24	3000002;5200005;4199001	100;2;5	1
2603	277	27	3000002;5200005;4199001	100;2;5	1
2604	277	30	3000002;5200005;4199001	100;2;5	1
2605	377	3	3000002;5200005;4199001	80;3;5	1
2606	377	6	3000002;5200005;4199001	80;3;5	1
2607	377	9	3000002;5200005;4199001	80;3;5	1
2608	377	12	3000002;5200005;4199001	100;3;5	1
2609	377	15	3000002;5200005;4199001	100;3;5	1
2610	377	18	3000002;5200005;4199001	100;3;5	1
2611	377	21	3000002;5200005;4199001	100;3;5	1
2612	377	24	3000002;5200005;4199001	120;3;5	1
2613	377	27	3000002;5200005;4199001	120;3;5	1
2614	377	30	3000002;5200005;4199001	120;3;5	1
2615	477	1	4197005;4100032;4199001	1;5;5	1
2616	477	2	4197005;4100032;4199001	1;5;5	1
2617	477	3	4197005;4100032;4199001	2;5;5	1
2618	477	4	4197005;4100032;4199001	1;5;5	1
2619	477	5	4197005;4100032;4199001	1;5;5	1
2620	477	6	4197005;4100032;4199001	2;5;5	1
2621	178	3	3000002;5200005;4199001	20;1;5	1
