StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes,StagePointDisplay,StagePoint,,FixedTeam,AssistRole
10319,10318,1,stage_name_10319,3-19,3-19,3019,1,1,2,103190,"103190,103192,103193",103194,0,0,,,,"1000004,10",9900,"39,12267",0,3,87031012,222,103191,"3016031,3015002,3016013",0,"0,101,-100;0,102,150;0,103,150;0,104,150;0,105,-90",99999896,0,0,103072,,,,0,8120088,0,0,,,,1979220,,steage_des_10319,,,,击败所有怪物，取得战斗胜利,,1
10320,10319,1,stage_name_10320,3-20,3-20,3020,1,1,1,103200,"103200,103202,103203",103204,0,0,,,,"1000004,10",9900,"40,14027",0,3,87031012,223,103201,"3013017,3014001,3015002",0,"0,101,-550;0,102,1000;0,103,0;0,104,500;0,105,30",99999896,0,"1190022,0,0",103082,,,,0,8120083,0,0,,,,1979213,FightCamera_3030002,steage_des_10320,,,,击败所有怪物，取得战斗胜利,,1
10401,10320,1,stage_name_10401,4-1,园丁,4001,1,3,0,104010,0,0,0,0,,,,0,0,0,0,4,87041001,403,0,0,0,,0,0,0,0,,5801053,0,0,,0,0,,,,,,steage_des_10401,,,,纯剧情关卡，本关无战斗,,1
10402,10401,1,stage_name_10402,4-2,沃土,4002,1,3,0,104020,0,0,0,0,,,,0,0,0,0,4,87041006,223,0,0,0,,0,0,0,0,,5801054,0,0,,0,0,,,,,,steage_des_10402,,,,纯剧情关卡，本关无战斗,,1
10403,10402,1,stage_name_10403,4-3,虫害,4003,1,1,0,104030,"104030,104032,104033",104034,0,0,,,,"1000004,10",9900,"41,12122",0,4,87041002,403,104031;104032,"3013023,3016017,3016013,3013017,3014001,3016009,3014016,3014005,3015004",0,"0,101,200;0,102,30;0,103,270;0,104,270;0,105,32",0,0,0,"104022,50010403",,5801055,5801056,0,8120082,0,0,,,,1979205,,steage_des_10403,,,,击败所有怪物，取得战斗胜利,,1
10404,10403,1,stage_name_10404,4-4,播种,4004,1,3,0,104040,0,0,0,0,,,,0,0,0,0,4,87041003,403,0,0,0,,0,0,0,0,,5801057,0,0,,0,0,,,,,,steage_des_10404,,,,纯剧情关卡，本关无战斗,,1
10405,10404,1,stage_name_10405,4-5,含苞,4005,1,3,0,104050,0,0,0,0,,,,0,0,0,0,4,87041004,401,0,0,0,,0,0,0,0,,5801058,0,0,,0,0,,,,,,steage_des_10405,,,,纯剧情关卡，本关无战斗,,1
10406,10405,1,stage_name_10406,4-6,花粉,4006,1,3,0,104060,0,0,0,0,,,,0,0,0,0,4,87041001,401,0,0,0,,0,0,0,0,,5801059,0,0,,0,0,,,,,,steage_des_10406,,,,纯剧情关卡，本关无战斗,,1
10407,10406,1,stage_name_10407,4-7,剪除,4007,1,1,0,104070,"104070,104072,104073",104074,0,0,,,,"1000004,10",9900,"42,12375",0,4,87041001,401,104071;104072,"3014016,3014005,3015004,3013006,3014001",0,"0,101,190;0,102,40;0,103,280;0,104,280;0,105,34",0,0,0,"104032,50010407",,5801060,5801061,0,8120083,0,0,,,,1979213,,steage_des_10407,,,,击败所有怪物，取得战斗胜利,,1
10408,10407,1,stage_name_10408,4-8,等待,4008,1,3,0,104080,0,0,0,0,,,,0,0,0,0,4,87041007,223,0,0,0,,0,0,0,0,,5801062,0,0,,0,0,,,,,,steage_des_10408,,,,纯剧情关卡，本关无战斗,,1
10409,10408,1,stage_name_10409,4-9,月色,4009,1,3,0,104090,0,0,0,0,,,,0,0,0,0,4,87041003,403,0,0,0,,0,0,0,0,,5801063,0,0,,0,0,,,,,,steage_des_10409,,,,纯剧情关卡，本关无战斗,,1
10410,10409,1,stage_name_10410,4-10,幽香,4010,1,3,0,104100,0,0,0,0,,,,0,0,0,0,4,87041002,402,0,0,0,,0,0,0,0,,5801064,0,0,,0,0,,,,,,steage_des_10410,,,,纯剧情关卡，本关无战斗,,1
10411,10410,1,stage_name_10411,4-11,绽放,4011,1,3,0,104110,0,0,0,0,,,,0,0,0,0,4,87041008,223,0,0,0,,0,0,0,0,,5801065,0,0,,0,0,,,,,,steage_des_10411,,,,纯剧情关卡，本关无战斗,,1
10412,10411,1,stage_name_10412,4-12,虚妄,4012,1,1,1,104120,"104120,104122,104123",104124,0,0,,,,"1000004,10",9900,"43,14924",0,4,87041007,223,104121,"3014016,3013015,3015004",0,"0,101,-600;0,102,50;0,103,110;0,104,-285;0,105,-100",0,0,0,104042,,5801066,0,0,8120055,0,0,,,,1979207,FightCamera_3030002,steage_des_10412,,,,击败所有怪物，取得战斗胜利,,1
10413,10412,1,stage_name_10413,4-13,猎获,4013,1,1,2,104130,"104130,104132,104133",104134,0,0,,,,"1000004,10",9900,"44,13759",0,4,87041007,223,104131,"3014012,3013006,3016031,3015002,3016013",0,"0,101,200;0,102,60;0,103,300;0,104,300;0,105,-100",0,0,0,104052,,5801067,0,0,8120083,0,0,,,,1979213,,steage_des_10413,,,,击败所有怪物，取得战斗胜利,,1
10414,10413,1,stage_name_10414,4-14,枯萎,4014,1,1,0,104140,"104140,104142,104143",104144,0,0,,,,"1000004,10",9900,"45,13277",0,4,87041001,403,104141,"3014004,3014021,3014001",0,"0,101,210;0,102,70;0,103,310;0,104,310;0,105,40",0,0,0,"104062,50010414",,5801068,5801069,0,8120082,0,0,,,,1979205,,steage_des_10414,,,,击败所有怪物，取得战斗胜利,,1
10415,10414,1,stage_name_10415,4-15,硕果,4015,1,3,0,104150,0,0,0,0,,,,0,0,0,0,4,87041007,223,0,0,0,,0,0,0,0,,5801070,0,0,,0,0,,,,,,steage_des_10415,,,,纯剧情关卡，本关无战斗,,1
10416,10415,1,stage_name_10416,4-16,4-16,4016,1,1,0,104160,"104160,104162,104163",104164,0,0,,,,"1000004,10",9900,"46,13530",0,4,87041007,221,104161;104162,"3013023,3016017,3016013,3013009,3016011,3016130,3014016,3013006,3014001",0,"0,101,220;0,102,80;0,103,220;0,104,220;0,105,80",0,0,0,"104072,50010416",,,,0,8120088,0,0,,,,1979202,,steage_des_10416,,,,击败所有怪物，取得战斗胜利,,1
10417,10416,1,stage_name_10417,4-17,4-17,4017,1,1,0,104170,"104170,104172,104173",104174,0,0,,,,"1000004,10",9900,"47,13783",0,4,87041007,222,104171;104172,"3013009,3013004,3014025,3013017,3014001,3016009",0,"0,101,230;0,102,90;0,103,230;0,104,230;0,105,80",0,0,0,"104082,50010417",,,,0,8120084,0,0,,,,1979203,,steage_des_10417,,,,击败所有怪物，取得战斗胜利,,1
10418,10417,1,stage_name_10418,4-18,4-18,4018,1,1,0,104180,"104180,104182,104183",104184,0,0,,,,"1000004,10",9900,"48,14036",0,4,87041007,223,104181;104182,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,240;0,102,100;0,103,240;0,104,240;0,105,80",0,0,0,"104022,50010418",,,,0,8120081,0,0,,,,1979204,,steage_des_10418,,,,击败所有怪物，取得战斗胜利,,1
10419,10418,1,stage_name_10419,4-19,4-19,4019,1,1,0,104190,"104190,104192,104193",104194,0,0,,,,"1000004,10",9900,"49,14289",0,4,87041007,221,104191;104192,"3013022,3013015,3015002,3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,250;0,102,110;0,103,250;0,104,250;0,105,100",0,0,0,"104032,50010419",,,,0,8120082,0,0,,,,1979205,,steage_des_10419,,,,击败所有怪物，取得战斗胜利,,1
10420,10419,1,stage_name_10420,4-20,4-20,4020,1,1,0,104200,"104200,104202,104203",104204,0,0,,,,"1000004,10",9900,"50,15015",0,4,87041007,222,104201;104202,"3016038,3013003,3016009,3016031,3015002,3016013,3014016,3014005,3015004",0,"0,101,260;0,102,120;0,103,260;0,104,260;0,105,100",0,0,0,"104042,50010420",,,,0,8120089,0,0,,,,1979217,,steage_des_10420,,,,击败所有怪物，取得战斗胜利,,1
10421,10420,1,stage_name_10421,4-21,4-21,4021,1,1,0,104210,"104210,104212,104213",104214,0,0,,,,"1000004,10",9900,"51,15279",0,4,87041007,223,104211;104212,"3013009,3013004,3014025,3014016,3013006,3014001,3013017,3016009",0,"0,101,270;0,102,130;0,103,270;0,104,270;0,105,120",0,0,0,"104052,50010421",,,,0,8120098,0,0,,,,1979219,,steage_des_10421,,,,击败所有怪物，取得战斗胜利,,1
10422,10421,1,stage_name_10422,4-22,4-22,4022,1,1,0,104220,"104220,104222,104223",104224,0,0,,,,"1000004,10",9900,"52,15543",0,4,87041007,221,104221;104222,"3013022,3013015,3015002,3014004,3014021,3014001,3014016,3013006",0,"0,101,280;0,102,140;0,103,280;0,104,280;0,105,120",0,0,0,"104062,50010422",,,,0,8120086,0,0,,,,1979208,,steage_des_10422,,,,击败所有怪物，取得战斗胜利,,1
10423,10422,1,stage_name_10423,4-23,4-23,4023,1,1,0,104230,"104230,104232,104233",104234,0,0,,,,"1000004,10",9900,"53,15807",0,4,87041007,222,104231;104232,"3013022,3013015,3015002,3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,290;0,102,150;0,103,290;0,104,290;0,105,120",0,0,0,"104072,50010423",,,,0,8120079,0,0,,,,1979209,,steage_des_10423,,,,击败所有怪物，取得战斗胜利,,1
10424,10423,1,stage_name_10424,4-24,4-24,4024,1,1,1,104240,"104240,104242,104243",104244,0,0,,,,"1000004,10",9900,"54,18993",0,4,87041007,223,104241,"3014016,3013015,3015004",0,"0,101,-750;0,102,200;0,103,400;0,104,50;0,105,0",0,0,0,104082,,,,0,8120055,0,0,,,,1979207,FightCamera_3030002,steage_des_10424,,,,击败所有怪物，取得战斗胜利,,1
10501,10424,1,stage_name_10501,5-1,祭品,5001,1,3,0,105010,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801071,0,0,,0,0,,,,,,steage_des_10501,,,,纯剧情关卡，本关无战斗,,1
10502,10501,1,stage_name_10502,5-2,朋友,5002,1,3,0,105020,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801072,0,0,,0,0,,,,,,steage_des_10502,,,,纯剧情关卡，本关无战斗,,1
10503,10502,1,stage_name_10503,5-3,重逢,5003,1,3,0,105030,0,0,0,0,,,,0,0,0,0,5,87051002,501,0,0,0,,0,0,0,0,,5801073,0,0,,0,0,,,,,,steage_des_10503,,,,纯剧情关卡，本关无战斗,,1
10504,10503,1,stage_name_10504,5-4,誓言,5004,1,3,0,105040,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801074,0,0,,0,0,,,,,,steage_des_10504,,,,纯剧情关卡，本关无战斗,,1
10505,10504,1,stage_name_10505,5-5,博弈,5005,1,3,0,105050,0,0,0,0,,,,0,0,0,0,5,87051002,501,0,0,0,,0,0,0,0,,5801075,0,0,,0,0,,,,,,steage_des_10505,,,,纯剧情关卡，本关无战斗,,1
10506,10505,1,stage_name_10506,5-6,注视,5006,1,1,0,105060,"105060,105062,105063",105064,0,0,,,,"1000004,10",9900,"54,16071",0,5,87051009,223,105061,"3014016,3013006,3014001",0,"0,101,310;0,102,410;0,103,410;0,104,410;0,105,120",0,0,0,"105022,50010506",,5801076,5801077,0,8120086,0,0,,,,1979208,,steage_des_10506,,,,击败所有怪物，取得战斗胜利,,1
10507,10506,1,stage_name_10507,5-7,月咏,5007,1,1,0,105070,"105070,105072,105073",105074,0,0,,,,"1000004,10",9900,"55,16500",0,5,87051003,501,105071;105072,"3013023,3014019,3016013,3016031,3015002,3013022,3013015",0,"0,101,320;0,102,420;0,103,420;0,104,420;0,105,130",0,0,0,"105032,50010507",,5801078,5801079,0,8120089,0,0,,,,1979217,,steage_des_10507,,,,击败所有怪物，取得战斗胜利,,1
10508,10507,1,stage_name_10508,5-8,回响,5008,1,3,0,105080,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801080,0,0,,0,0,,,,,,steage_des_10508,,,,纯剧情关卡，本关无战斗,,1
10509,10508,1,stage_name_10509,5-9,花朵,5009,1,3,0,105090,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801081,0,0,,0,0,,,,,,steage_des_10509,,,,纯剧情关卡，本关无战斗,,1
10510,10509,1,stage_name_10510,5-10,赎买,5010,1,1,0,105100,"105100,105102,105103",105104,0,0,,,,"1000004,10",9900,"56,16764",0,5,87051003,501,105101,"3014016,3013006,3014001,3016031,3015002,3016013,3014005,3015004",0,"0,101,330;0,102,430;0,103,430;0,104,430;0,105,140",0,0,0,"105042,50010510",,5801082,5801083,0,8120054,0,0,,,,1979221,,steage_des_10510,,,,击败所有怪物，取得战斗胜利,,1
10511,10510,1,stage_name_10511,5-11,耻辱,5011,1,3,0,105110,0,0,0,0,,,,0,0,0,0,5,87051006,501,0,0,0,,0,0,0,0,,5801084,0,0,,0,0,,,,,,steage_des_10511,,,,纯剧情关卡，本关无战斗,,1
10512,10511,1,stage_name_10512,5-12,宴,5012,1,3,0,105120,0,0,0,0,,,,0,0,0,0,5,87051005,501,0,0,0,,0,0,0,0,,5801085,0,0,,0,0,,,,,,steage_des_10512,,,,纯剧情关卡，本关无战斗,,1
10513,10512,1,stage_name_10513,5-13,追求,5013,1,1,1,105130,"105130,105132,105133",105134,0,0,,,,"1000004,10",9900,"57,20124",0,5,87051004,501,105131,"3013017,3014001,3015002,3013009,3016011,3016130",0,"0,101,200;0,102,440;0,103,440;0,104,200;0,105,150",0,0,0,"105052,50010513",,5801086,0,0,8120083,0,0,,,,1979213,,steage_des_10513,,,,击败所有怪物，取得战斗胜利,,1
10514,10513,1,stage_name_10514,5-14,边缘,5014,1,3,0,105140,0,0,0,0,,,,0,0,0,0,5,87051004,503,0,0,0,,0,0,0,0,,5801087,0,0,,0,0,,,,,,steage_des_10514,,,,纯剧情关卡，本关无战斗,,1
10515,10514,1,stage_name_10515,5-15,道路,5015,1,3,0,105150,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801088,0,0,,0,0,,,,,,steage_des_10515,,,,纯剧情关卡，本关无战斗,,1
10516,10515,1,stage_name_10516,5-16,憎恨,5016,1,1,1,105160,"105160,105162,105163",105164,0,0,,,,"1000004,10",9900,"58,20449",0,5,87051004,501,105161,"3013001,3014021,3014023",0,"0,101,210;0,102,450;0,103,450;0,104,210;0,105,160",0,0,0,105062,,5801089,5801090,0,8120079,0,0,,,,1979209,FightCamera_3030002,steage_des_10516,,,,击败所有怪物，取得战斗胜利,,1
10517,10516,1,stage_name_10517,5-17,掌心,5017,1,3,0,105170,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801091,0,0,,0,0,,,,,,steage_des_10517,,,,纯剧情关卡，本关无战斗,,1
10518,10517,1,stage_name_10518,5-18,义人,5018,1,3,0,105180,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801092,0,0,,0,0,,,,,,steage_des_10518,,,,纯剧情关卡，本关无战斗,,1
10519,10518,1,stage_name_10519,5-19,獠牙,5019,1,1,1,105190,"105190,105192,105193",105194,0,0,,,,"1000004,10",9900,"59,20761",0,5,87051007,502,105191,"3013001,3014021,3014023",0,"0,101,220;0,102,460;0,103,460;0,104,220;0,105,170",0,0,0,105072,,5801093,5801094,0,8120090,0,0,,,,1979216,FightCamera_3030002,steage_des_10519,,,,击败所有怪物，取得战斗胜利,,1
10520,10519,1,stage_name_10520,5-20,代价,5020,1,3,0,105200,0,0,0,0,,,,0,0,0,0,5,87051001,502,0,0,0,,0,0,0,0,,5801095,0,0,,0,0,,,,,,steage_des_10520,,,,纯剧情关卡，本关无战斗,,1
10521,10520,1,stage_name_10521,5-21,5-21,5021,1,1,0,105210,"105210,105212,105213",105214,0,0,,,,"1000004,10",9900,"60,18018",0,5,87051001,501,105211;105212,"3013023,3014019,3016013,3014016,3014005,3015004,3016017",0,"0,101,230;0,102,470;0,103,470;0,104,470;0,105,180",0,0,0,"105082,50010521",,,,0,8120088,0,0,,,,1979202,,steage_des_10521,,,,击败所有怪物，取得战斗胜利,,1
10522,10521,1,stage_name_10522,5-22,5-22,5022,1,1,0,105220,"105220,105222,105223",105224,0,0,,,,"1000004,10",9900,"60,18018",0,5,87051001,502,105221;105222,"3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,240;0,102,480;0,103,480;0,104,480;0,105,190",0,0,0,"105022,50010522",,,,0,8120084,0,0,,,,1979203,,steage_des_10522,,,,击败所有怪物，取得战斗胜利,,1
10523,10522,1,stage_name_10523,5-23,5-23,5023,1,1,0,105230,"105230,105232,105233",105234,0,0,,,,"1000004,10",9900,"61,18282",0,5,87051001,503,105231;105232,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,250;0,102,490;0,103,490;0,104,490;0,105,200",0,0,0,"105032,50010523",,,,0,8120081,0,0,,,,1979204,,steage_des_10523,,,,击败所有怪物，取得战斗胜利,,1
10524,10523,1,stage_name_10524,5-24,5-24,5024,1,1,0,105240,"105240,105242,105243",105244,0,0,,,,"1000004,10",9900,"62,18546",0,5,87051001,501,105241;105242,"3014016,3014005,3015004,3013006,3014001",0,"0,101,260;0,102,500;0,103,500;0,104,500;0,105,210",0,0,0,"105042,50010524",,,,0,8120082,0,0,,,,1979205,,steage_des_10524,,,,击败所有怪物，取得战斗胜利,,1
10525,10524,1,stage_name_10525,5-25,5-25,5025,1,1,0,105250,"105250,105252,105253",105254,0,0,,,,"1000004,10",9900,"63,18821",0,5,87051001,502,105251;105252,"3013022,3013015,3015002,3013018,3014027,3016031,3014004,3014021,3014001",0,"0,101,270;0,102,510;0,103,510;0,104,510;0,105,220",0,0,0,"105052,50010525",,,,0,8120089,0,0,,,,1979217,,steage_des_10525,,,,击败所有怪物，取得战斗胜利,,1
10526,10525,1,stage_name_10526,5-26,5-26,5026,1,1,0,105260,"105260,105262,105263",105264,0,0,,,,"1000004,10",9900,"64,19085",0,5,87051001,503,105261;105262,"3013009,3013004,3014025,3013017,3014001,3016009",0,"0,101,280;0,102,520;0,103,520;0,104,520;0,105,230",0,0,0,"105062,50010526",,,,0,8120098,0,0,,,,1979219,,steage_des_10526,,,,击败所有怪物，取得战斗胜利,,1
10527,10526,1,stage_name_10527,5-27,5-27,5027,1,1,0,105270,"105270,105272,105273",105274,0,0,,,,"1000004,10",9900,"65,19558",0,5,87051001,501,105271;105272,"3016038,3013003,3016009,3016031,3015002,3016013,3014016,3014005,3015004",0,"0,101,290;0,102,530;0,103,530;0,104,530;0,105,240",0,0,0,"105072,50010527",,,,0,8120086,0,0,,,,1979208,,steage_des_10527,,,,击败所有怪物，取得战斗胜利,,1
10528,10527,1,stage_name_10528,5-28,5-28,5028,1,1,0,105280,"105280,105282,105283",105284,0,0,,,,"1000004,10",9900,"66,19822",0,5,87051001,502,105281;105282,"3014016,3014005,3015004,3013022,3013015,3015002",0,"0,101,300;0,102,540;0,103,540;0,104,540;0,105,250",0,0,0,"105082,50010528",,,,0,8120079,0,0,,,,1979209,,steage_des_10528,,,,击败所有怪物，取得战斗胜利,,1
10529,10528,1,stage_name_10529,5-29,5-29,5029,1,1,2,105290,"105290,105292,105293",105294,0,0,,,,"1000004,10",9900,"67,21467",0,5,87051001,503,105291,"3014012,3013006,3016031,3013017,3014001,3016009",0,"0,101,310;0,102,550;0,103,550;0,104,550;0,105,260",0,0,0,"105022,50010529",,,,0,8120089,0,0,,,,1979217,,steage_des_10529,,,,击败所有怪物，取得战斗胜利,,1
10530,10529,1,stage_name_10530,5-30,5-30,5030,1,1,0,105300,"105300,105302,105303",105304,0,0,,,,"1000004,10",9900,"68,20361",0,5,87051001,501,105301;105302,"3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,320;0,102,560;0,103,560;0,104,560;0,105,270",0,0,0,"105032,50010530",,,,0,8120098,0,0,,,,1979219,,steage_des_10530,,,,击败所有怪物，取得战斗胜利,,1
10531,10530,1,stage_name_10531,5-31,5-31,5031,1,1,0,105310,"105310,105312,105313",105314,0,0,,,,"1000004,10",9900,"69,20636",0,5,87051001,502,105311;105312,"3014016,3014005,3015004,3013006,3014001",0,"0,101,330;0,102,570;0,103,570;0,104,570;0,105,280",0,0,0,"105042,50010531",,,,0,8120086,0,0,,,,1979208,,steage_des_10531,,,,击败所有怪物，取得战斗胜利,,1
10532,10531,1,stage_name_10532,5-32,5-32,5032,1,1,0,105320,"105320,105322,105323",105324,0,0,,,,"1000004,10",9900,"70,21120",0,5,87051001,503,105321;105322,"3013017,3014001,3016009,3013009,3013004,3014025,3013023,3014019,3016013",0,"0,101,340;0,102,580;0,103,580;0,104,580;0,105,290",0,0,0,"105052,50010532",,,,0,8120079,0,0,,,,1979209,,steage_des_10532,,,,击败所有怪物，取得战斗胜利,,1
10533,10532,1,stage_name_10533,5-33,5-33,5033,1,1,1,105330,"105330,105332,105333",105334,0,0,,,,"1000004,10",9900,"70,24960",0,5,87051001,501,105331;105332,"3013001,3014021,3014023",0,"0,101,350;0,102,590;0,103,590;0,104,590;0,105,300",0,0,0,"105062,50010533",,,,0,8120090,0,0,,,,1979216,,steage_des_10533,,,,击败所有怪物，取得战斗胜利,,1
10601,,1,stage_name_10601,6-1,6-1,6001,1,1,0,106010,"106010,106012,106013",106014,0,0,,,,"1000004,10",9900,"73,21945",0,6,87061002,101,106011;106012,"3013023,3014019,3016013,3014016,3014005,3015004,3016017",0,"0,101,360;0,102,595;0,103,595;0,104,595;0,105,310",0,0,0,"106022,50010601",,,,0,8120088,0,0,,,,1979202,,steage_des_10601,,,,击败所有怪物，取得战斗胜利,,1
10602,10601,1,stage_name_10602,6-2,6-2,6002,1,1,0,106020,"106020,106022,106023",106024,0,0,,,,"1000004,10",9900,"74,22220",0,6,87061002,102,106021;106022,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,370;0,102,600;0,103,600;0,104,600;0,105,320",0,0,0,"106032,50010602",,,,0,8120084,0,0,,,,1979203,,steage_des_10602,,,,击败所有怪物，取得战斗胜利,,1
10603,10602,1,stage_name_10603,6-3,6-3,6003,1,1,0,106030,"106030,106032,106033",106034,0,0,,,,"1000004,10",9900,"75,22495",0,6,87061002,103,106031;106032,"3013022,3013015,3015002,3014004,3014021,3014001,3013018,3014027,3016031",0,"0,101,380;0,102,605;0,103,605;0,104,605;0,105,330",0,0,0,"106042,50010603",,,,0,8120081,0,0,,,,1979204,,steage_des_10603,,,,击败所有怪物，取得战斗胜利,,1
10604,10603,1,stage_name_10604,6-4,6-4,6004,1,1,0,106040,"106040,106042,106043",106044,0,0,,,,"1000004,10",9900,"76,22759",0,6,87061002,101,106041;106042,"3013009,3016011,3016130,3014016,3013006,3014001,3013018,3014027,3016031",0,"0,101,390;0,102,610;0,103,610;0,104,610;0,105,340",0,0,0,"106052,50010604",,,,0,8120082,0,0,,,,1979205,,steage_des_10604,,,,击败所有怪物，取得战斗胜利,,1
10605,10604,1,stage_name_10605,6-5,6-5,6005,1,1,2,106050,"106050,106052,106053",106054,0,0,,,,"1000004,10",9900,"76,24310",0,6,87061002,102,106051,"3014012,3013006,3016031",0,"0,101,400;0,102,615;0,103,615;0,104,615;0,105,350",0,0,0,106062,,,,0,8120089,0,0,,,,1979217,,steage_des_10605,,,,击败所有怪物，取得战斗胜利,,1
10606,10605,1,stage_name_10606,6-6,6-6,6006,1,1,0,106060,"106060,106062,106063",106064,0,0,,,,"1000004,10",9900,"77,23034",0,6,87061002,103,106061;106062,"3013023,3014019,3016013,3016031,3015002,3013022,3013015",0,"0,101,410;0,102,620;0,103,620;0,104,620;0,105,360",0,0,0,"106072,50010606",,,,0,8120098,0,0,,,,1979219,,steage_des_10606,,,,击败所有怪物，取得战斗胜利,,1
10607,10606,1,stage_name_10607,6-7,6-7,6007,1,1,0,106070,"106070,106072,106073",106074,0,0,,,,"1000004,10",9900,"78,23309",0,6,87061002,101,106071;106072,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,420;0,102,625;0,103,625;0,104,625;0,105,370",0,0,0,"106082,50010607",,,,0,8120086,0,0,,,,1979208,,steage_des_10607,,,,击败所有怪物，取得战斗胜利,,1
10608,10607,1,stage_name_10608,6-8,6-8,6008,1,1,2,106080,"106080,106082,106083",106084,0,0,,,,"1000004,10",9900,"79,25192",0,6,87061002,102,106081,"3016031,3015002,3016013",0,"0,101,430;0,102,630;0,103,630;0,104,630;0,105,380",0,0,0,106022,,,,0,8120079,0,0,,,,1979209,,steage_des_10608,,,,击败所有怪物，取得战斗胜利,,1
10609,10608,1,stage_name_10609,6-9,6-9,6009,1,1,0,106090,"106090,106092,106093",106094,0,0,,,,"1000004,10",9900,"80,23859",0,6,87061002,103,106091;106092,"3013017,3014001,3016009,3013009,3013004,3014025,3013023,3014019,3016013",0,"0,101,440;0,102,635;0,103,635;0,104,635;0,105,390",0,0,0,"106032,50010609",,,,0,8120088,0,0,,,,1979202,,steage_des_10609,,,,击败所有怪物，取得战斗胜利,,1
10610,10609,1,stage_name_10610,6-10,6-10,6010,1,1,0,106100,"106100,106102,106103",106104,0,0,,,,"1000004,10",9900,"81,24134",0,6,87061002,101,106101;106102,"3014016,3014005,3015004,3013006,3014001",0,"0,101,450;0,102,640;0,103,640;0,104,640;0,105,400",0,0,0,"106042,50010610",,,,0,8120084,0,0,,,,1979203,,steage_des_10610,,,,击败所有怪物，取得战斗胜利,,1
10611,10610,1,stage_name_10611,6-11,6-11,6011,1,1,2,106110,"106110,106112,106113",106114,0,0,,,,"1000004,10",9900,"82,26073",0,6,87061002,102,106111,"3013020,3014021,3015006",0,"0,101,460;0,102,645;0,103,645;0,104,645;0,105,410",0,0,0,106052,,,,0,8120081,0,0,,,,1979204,,steage_des_10611,,,,击败所有怪物，取得战斗胜利,,1
