Id,TargetType,TargetId,,Application,Show,VoiceTitle,,VoiceText,,ShowType,StandbyTime,Group,UnlockCondition,SkinClickVoice,UnlockText
8000164,1,3000003,黑神月咏丨受击·其二,0,1,voicerole_title_8000164,受击·其二,voicerole_text_8000164,没关系……,1,0,3000003,0,,
8000165,1,3000003,黑神月咏丨受击·其三,0,1,voicerole_title_8000165,受击·其三,voicerole_text_8000165,唔……,1,0,3000003,0,,
8000166,1,3000003,黑神月咏丨获得增益,0,1,voicerole_title_8000166,获得增益,voicerole_text_8000166,多谢了。,1,0,3000003,0,,
8000167,1,3000003,黑神月咏丨爆气·初,0,1,voicerole_title_8000167,灵魂解放·初,voicerole_text_8000167,上了！,1,0,3000003,0,,
8000168,1,3000003,黑神月咏丨爆气·劲,0,1,voicerole_title_8000168,灵魂解放·劲,voicerole_text_8000168,哈啊！,1,0,3000003,0,,
8000169,1,3000003,黑神月咏丨爆气·极,0,1,voicerole_title_8000169,灵魂解放·极,voicerole_text_8000169,结束了！,1,0,3000003,0,,
8000170,1,3000003,黑神月咏丨普通攻击·其一,0,0,voicerole_title_8000170,普通攻击·其一,voicerole_text_8000170,喝！,1,0,3000003,0,,
8000171,1,3000003,黑神月咏丨普通攻击·其二,0,0,voicerole_title_8000171,普通攻击·其二,voicerole_text_8000171,斩！,1,0,3000003,0,,
8000172,1,3000003,黑神月咏丨连协技能·律,0,0,voicerole_title_8000172,连携技能·律,voicerole_text_8000172,律：“先让我来封住他的行动！” 黑神：“最后一击！胧式——月满击！”,1,0,3000003,0,,
8000173,1,3000003,黑神月咏丨连协技能·克萝萝,0,0,voicerole_title_8000173,连携技能·克萝萝,voicerole_text_8000173,克萝萝：“就让克萝萝和黑神姐姐一起打败你！” 黑神：“克萝萝真是太可爱了！……这种不识风趣的家伙……”  黑神：“……斩。”,1,0,3000003,0,,
8000174,1,3000003,黑神月咏丨连协技能·安洁,0,0,voicerole_title_8000174,连携技能·安洁,voicerole_text_8000174,安洁：“群星元素的力量……” 黑神：“胧式——碎心！”,1,0,3000003,0,,
8000175,1,3000003,黑神月咏丨连协技能·米娅,0,0,voicerole_title_8000175,连携技能·米娅,voicerole_text_8000175,黑神：“来了。” 米娅：“要上了。” 黑神：“胧式——夜琉击！” 米娅：“聚能爆裂！哈啊！”,1,0,3000003,0,,
8000176,1,3000003,黑神月咏丨最终奥义,0,1,voicerole_title_8000176,最终奥义,voicerole_text_8000176,奥义……皆斩……,1,0,3000003,0,,
8000177,1,3000003,黑神月咏丨胜利,0,1,voicerole_title_8000177,胜利,voicerole_text_8000177,我是真理圣殿的使者，来这里伸张正义！,1,0,3000003,0,,
8000178,1,3000003,黑神月咏丨情绪·高兴,0,0,voicerole_title_8000178,情绪·高兴,voicerole_text_8000178,呵呵！,1,0,3000003,0,,
8000179,1,3000003,黑神月咏丨情绪·生气,0,0,voicerole_title_8000179,情绪·生气,voicerole_text_8000179,唔嗯……,1,0,3000003,0,,
8000180,1,3000003,黑神月咏丨情绪·难过,0,0,voicerole_title_8000180,情绪·难过,voicerole_text_8000180,怎么会……,1,0,3000003,0,,
8000181,1,3000003,黑神月咏丨情绪·感谢,0,0,voicerole_title_8000181,情绪·感谢,voicerole_text_8000181,多谢了。,1,0,3000003,0,,
8000182,1,3000003,黑神月咏丨剧情对话·其一,0,0,voicerole_title_8000182,剧情对话·其一,voicerole_text_8000182,我认为是这样的。,1,0,3000003,0,,
8000183,1,3000003,黑神月咏丨剧情对话·其二,0,0,voicerole_title_8000183,剧情对话·其二,voicerole_text_8000183,我们不能这样。,1,0,3000003,0,,
8000184,1,3000003,黑神月咏丨剧情对话·其三,0,0,voicerole_title_8000184,剧情对话·其三,voicerole_text_8000184,在问我么？,1,0,3000003,0,,
8000185,1,3000003,黑神月咏丨剧情对话·其四,0,0,voicerole_title_8000185,剧情对话·其四,voicerole_text_8000185,那个……,1,0,3000003,0,,
8000186,1,3000003,黑神月咏丨剧情对话·其五,0,0,voicerole_title_8000186,剧情对话·其五,voicerole_text_8000186,有需要我帮忙的么？,1,0,3000003,0,,
8000187,1,3000003,黑神月咏丨剧情对话·其六,0,0,voicerole_title_8000187,剧情对话·其六,voicerole_text_8000187,很有意思……,1,0,3000003,0,,
8000188,1,3000003,黑神月咏丨剧情对话·其七,0,0,voicerole_title_8000188,剧情对话·其七,voicerole_text_8000188,为什么……？,1,0,3000003,0,,
8000189,1,3000003,黑神月咏丨剧情对话·其八,0,0,voicerole_title_8000189,剧情对话·其八,voicerole_text_8000189,好啊。,1,0,3000003,0,,
8000190,1,3000003,黑神月咏丨剧情对话·其九,0,0,voicerole_title_8000190,剧情对话·其九,voicerole_text_8000190,话说回来。,1,0,3000003,0,,
8000191,1,3000003,黑神月咏丨剧情对话·其十,0,0,voicerole_title_8000191,剧情对话·其十,voicerole_text_8000191,你知道么？,1,0,3000003,0,,
8000192,1,3000003,黑神月咏丨研发公司,0,0,voicerole_title_8000192,研发公司,voicerole_text_8000192,INCHI GAME,0,0,3000003,0,,
8000193,1,3000003,黑神月咏丨发行公司,0,0,voicerole_title_8000193,发行公司,voicerole_text_8000193,Bilibili,0,0,3000003,0,,
8000194,1,3000003,黑神月咏丨工作室名,0,0,voicerole_title_8000194,工作室名,voicerole_text_8000194,AOI Studio,0,0,3000003,0,,
8000195,1,3000003,黑神月咏丨游戏名称,0,0,voicerole_title_8000195,游戏名称,voicerole_text_8000195,千年之旅 ELF,0,0,3000003,0,,
8000196,1,3000004,安洁丨登陆问候,0,1,voicerole_title_8000196,登陆问候,voicerole_text_8000196,您回来了啊，大家都在等着呢。,1,0,3000004,0,,
8000197,1,3000004,安洁丨闲置·其一,0,1,voicerole_title_8000197,闲置·其一,voicerole_text_8000197,……正好想继续读书。,1,0,3000004,0,,
8000198,1,3000004,安洁丨闲置·其二,0,1,voicerole_title_8000198,闲置·其二,voicerole_text_8000198,怎么了，有什么问题吗？,1,0,3000004,0,,
8000199,1,3000004,安洁丨提示·代办事项,0,1,voicerole_title_8000199,提示·代办事项,voicerole_text_8000199,好像还有什么……一定要做的事情。,1,0,3000004,0,,
8000200,1,3000004,安洁丨提示·活动,0,0,voicerole_title_8000200,提示·活动,voicerole_text_8000200,好像还有什么……一定要做的事情。,1,0,3000004,0,,
8000201,1,3000004,安洁丨生日祝福,0,1,voicerole_title_8000201,生日祝福,voicerole_text_8000201,对了，今天是您的生日，我尝试了几十种蛋糕的配方，不过好像只有这个配方做出来的最美味。,1,0,3000004,0,,
8000202,1,3000004,安洁丨秘书任职:主页·其一,0,1,voicerole_title_8000202,秘书任职:主页·其一,voicerole_text_8000202,……但愿我能回应您的期待。,1,0,3000004,0,,
8000203,1,3000004,安洁丨秘书任职:主页·其二,0,0,voicerole_title_8000203,秘书任职:主页·其二,voicerole_text_8000203,担任您的副官么？,1,0,3000004,0,,
8000204,1,3000004,安洁丨秘书任职:管理·其一,0,0,voicerole_title_8000204,秘书任职:管理·其一,voicerole_text_8000204,请做好准备，这是您的使命。,1,0,3000004,0,,
8000205,1,3000004,安洁丨秘书任职:管理·其二,0,0,voicerole_title_8000205,秘书任职:管理·其二,voicerole_text_8000205,大家都在等着您的安排。,1,0,3000004,0,,
8000206,1,3000004,安洁丨秘书任职:出击·其一,0,1,voicerole_title_8000206,秘书任职:出击·其一,voicerole_text_8000206,记得装备好武器。,1,0,3000004,0,,
8000207,1,3000004,安洁丨秘书任职:出击·其二,0,1,voicerole_title_8000207,秘书任职:出击·其二,voicerole_text_8000207,做好出发的准备了吗？,1,0,3000004,0,,
8000208,1,3000004,安洁丨秘书任职:日常·其一,0,1,voicerole_title_8000208,秘书任职:日常·其一,voicerole_text_8000208,有什么事吗？,1,0,3000004,0,,
8000209,1,3000004,安洁丨秘书任职:日常·其二,0,1,voicerole_title_8000209,秘书任职:日常·其二,voicerole_text_8000209,您也来看书吗？,1,0,3000004,0,,
8000210,1,3000004,安洁丨初次相遇,0,1,voicerole_title_8000210,初次相遇,voicerole_text_8000210,以后有空的话……要一起读书吗？,1,0,3000004,0,,
8000211,1,3000004,安洁丨职业强化·其一,0,1,voicerole_title_8000211,职业强化·其一,voicerole_text_8000211,是您让我变强的吧？……非常感谢。,1,0,3000004,0,,
8000212,1,3000004,安洁丨职业强化·其二,0,0,voicerole_title_8000212,职业强化·其二,voicerole_text_8000212,是您让我变强的吧？……非常感谢。,1,0,3000004,0,,
8000213,1,3000004,安洁丨对话·其一,0,1,voicerole_title_8000213,对话·其一,voicerole_text_8000213,请不要随便摸女性的头……有点不好意思。,1,0,3000004,0,1,
8000214,1,3000004,安洁丨对话·其二,0,1,voicerole_title_8000214,对话·其二,voicerole_text_8000214,不太习惯……被这样盯着看……,1,0,3000004,0,1,
8000215,1,3000004,安洁丨对话·其三,0,1,voicerole_title_8000215,对话·其三,voicerole_text_8000215,万物是如何诞生、流转……？算了，别想了吧……,1,0,3000004,0,1,
8000216,1,3000004,安洁丨拽一拽·其一,0,1,voicerole_title_8000216,拽一拽·其一,voicerole_text_8000216,您想带我去什么地方吗？,1,0,3000004,0,,
8000217,1,3000004,安洁丨拽一拽·其二,0,1,voicerole_title_8000217,拽一拽·其二,voicerole_text_8000217,希望您能……对我尽量温柔一点……,1,0,3000004,0,,
8000218,1,3000004,安洁丨拽一拽·其三,0,0,voicerole_title_8000218,拽一拽·其三,voicerole_text_8000218,,1,0,3000004,0,,
8000219,1,3000004,安洁丨等待食物,0,1,voicerole_title_8000219,等待食物,voicerole_text_8000219,我……有点饿了。,1,0,3000004,0,,
8000220,1,3000004,安洁丨垂涎食物,0,1,voicerole_title_8000220,垂涎食物,voicerole_text_8000220,没有我的吗……,1,0,3000004,0,,
8000221,1,3000004,安洁丨美食评语·喜欢,0,1,voicerole_title_8000221,美食评语·喜欢,voicerole_text_8000221,唔，真的很好吃。,1,0,3000004,0,,
8000222,1,3000004,安洁丨美食评语·一般,0,1,voicerole_title_8000222,美食评语·一般,voicerole_text_8000222,感觉味道可能有些单调，称不上好吃……,1,0,3000004,0,,
8000223,1,3000004,安洁丨美食评语·讨厌,0,1,voicerole_title_8000223,美食评语·讨厌,voicerole_text_8000223,这个……就算是我也吃不下去的……我该生气的时候也会生气的。,1,0,3000004,0,,
8000224,1,3000004,安洁丨编队,0,1,voicerole_title_8000224,编队,voicerole_text_8000224,请相信我。,1,0,3000004,0,,
8000225,1,3000004,安洁丨战斗开始,0,0,voicerole_title_8000225,战斗开始,voicerole_text_8000225,见识一下魔法的力量吧！,1,0,3000004,0,,
8000226,1,3000004,安洁丨战斗选中,0,0,voicerole_title_8000226,战斗选中,voicerole_text_8000226,轮到我了吗？,1,0,3000004,0,,
8000227,1,3000004,安洁丨再起不能,0,1,voicerole_title_8000227,再起不能,voicerole_text_8000227,就算打败了我，也改变不了什么……,1,0,3000004,0,,
8000228,1,3000004,安洁丨受击·其一,0,1,voicerole_title_8000228,受击·其一,voicerole_text_8000228,嘁……,1,0,3000004,0,,
8000229,1,3000004,安洁丨受击·其二,0,1,voicerole_title_8000229,受击·其二,voicerole_text_8000229,不碍事……,1,0,3000004,0,,
8000230,1,3000004,安洁丨受击·其三,0,1,voicerole_title_8000230,受击·其三,voicerole_text_8000230,唔……,1,0,3000004,0,,
8000231,1,3000004,安洁丨获得增益,0,1,voicerole_title_8000231,获得增益,voicerole_text_8000231,谢谢。,1,0,3000004,0,,
8000232,1,3000004,安洁丨爆气·初,0,1,voicerole_title_8000232,灵魂解放·初,voicerole_text_8000232,上了！,1,0,3000004,0,,
8000233,1,3000004,安洁丨爆气·劲,0,1,voicerole_title_8000233,灵魂解放·劲,voicerole_text_8000233,哈啊！,1,0,3000004,0,,
8000234,1,3000004,安洁丨爆气·极,0,1,voicerole_title_8000234,灵魂解放·极,voicerole_text_8000234,结束了。,1,0,3000004,0,,
8000235,1,3000004,安洁丨普通攻击·其一,0,0,voicerole_title_8000235,普通攻击·其一,voicerole_text_8000235,哈啊！,1,0,3000004,0,,
8000236,1,3000004,安洁丨普通攻击·其二,0,0,voicerole_title_8000236,普通攻击·其二,voicerole_text_8000236,能量冲击。,1,0,3000004,0,,
8000237,1,3000004,安洁丨连协技能·律,0,0,voicerole_title_8000237,连携技能·律,voicerole_text_8000237,律：“要上了哦！哈！这种程度就足够了。” 律：“哼唔！”,1,0,3000004,0,,
8000238,1,3000004,安洁丨连协技能·克萝萝,0,0,voicerole_title_8000238,连携技能·克萝萝,voicerole_text_8000238,克萝萝：“要上啦！” 安洁：“群星元素的力量啊……” 克萝萝：“嘿！”,1,0,3000004,0,,
8000239,1,3000004,安洁丨连协技能·黑神月咏,0,0,voicerole_title_8000239,连携技能·黑神月咏,voicerole_text_8000239,安洁：“群星元素的力量……” 黑神：“胧式——碎心！”,1,0,3000004,0,,
8000240,1,3000004,安洁丨连协技能·米娅,0,0,voicerole_title_8000240,连携技能·米娅,voicerole_text_8000240,米娅：“安洁，和以往一样！” 安洁：“一起上吧。” 米娅：“聚能爆裂！” 安洁：“星尘灭绝。”,1,0,3000004,0,,
8000241,1,3000004,安洁丨最终奥义,0,1,voicerole_title_8000241,最终奥义,voicerole_text_8000241,“真理深藏在历史之中。” “火焰、水流、大地、风息、以及光与影，让混乱回归到最初的深海之中。”,1,0,3000004,0,,
8000242,1,3000004,安洁丨胜利,0,1,voicerole_title_8000242,胜利,voicerole_text_8000242,不过都是混乱的产物罢了。,1,0,3000004,0,,
8000243,1,3000004,安洁丨情绪·高兴,0,0,voicerole_title_8000243,情绪·高兴,voicerole_text_8000243,好啊。,1,0,3000004,0,,
8000244,1,3000004,安洁丨情绪·生气,0,0,voicerole_title_8000244,情绪·生气,voicerole_text_8000244,嗯！,1,0,3000004,0,,
8000245,1,3000004,安洁丨情绪·难过,0,0,voicerole_title_8000245,情绪·难过,voicerole_text_8000245,怎么会……,1,0,3000004,0,,
8000246,1,3000004,安洁丨情绪·感谢,0,0,voicerole_title_8000246,情绪·感谢,voicerole_text_8000246,谢谢。,1,0,3000004,0,,
8000247,1,3000004,安洁丨剧情对话·其一,0,0,voicerole_title_8000247,剧情对话·其一,voicerole_text_8000247,我认为是这样的。,1,0,3000004,0,,
8000248,1,3000004,安洁丨剧情对话·其二,0,0,voicerole_title_8000248,剧情对话·其二,voicerole_text_8000248,我们不能这样。,1,0,3000004,0,,
8000249,1,3000004,安洁丨剧情对话·其三,0,0,voicerole_title_8000249,剧情对话·其三,voicerole_text_8000249,在问我么？,1,0,3000004,0,,
8000250,1,3000004,安洁丨剧情对话·其四,0,0,voicerole_title_8000250,剧情对话·其四,voicerole_text_8000250,那个……,1,0,3000004,0,,
8000251,1,3000004,安洁丨剧情对话·其五,0,0,voicerole_title_8000251,剧情对话·其五,voicerole_text_8000251,有需要我帮忙的么？,1,0,3000004,0,,
8000252,1,3000004,安洁丨剧情对话·其六,0,0,voicerole_title_8000252,剧情对话·其六,voicerole_text_8000252,很有意思……,1,0,3000004,0,,
8000253,1,3000004,安洁丨剧情对话·其七,0,0,voicerole_title_8000253,剧情对话·其七,voicerole_text_8000253,为什么……？,1,0,3000004,0,,
8000254,1,3000004,安洁丨剧情对话·其八,0,0,voicerole_title_8000254,剧情对话·其八,voicerole_text_8000254,好啊。,1,0,3000004,0,,
8000255,1,3000004,安洁丨剧情对话·其九,0,0,voicerole_title_8000255,剧情对话·其九,voicerole_text_8000255,话说回来。,1,0,3000004,0,,
8000256,1,3000004,安洁丨剧情对话·其十,0,0,voicerole_title_8000256,剧情对话·其十,voicerole_text_8000256,你知道么？,1,0,3000004,0,,
8000257,1,3000004,安洁丨研发公司,0,0,voicerole_title_8000257,研发公司,voicerole_text_8000257,INCHI GAME,0,0,3000004,0,,
8000258,1,3000004,安洁丨发行公司,0,0,voicerole_title_8000258,发行公司,voicerole_text_8000258,Bilibili,0,0,3000004,0,,
8000259,1,3000004,安洁丨工作室名,0,0,voicerole_title_8000259,工作室名,voicerole_text_8000259,AOI Studio,0,0,3000004,0,,
8000260,1,3000004,安洁丨游戏名称,0,0,voicerole_title_8000260,游戏名称,voicerole_text_8000260,千年之旅 ELF,0,0,3000004,0,,
8000261,1,3000005,米娅丨登陆问候,0,1,voicerole_title_8000261,登陆问候,voicerole_text_8000261,嗨，身体怎么样？,1,0,3000005,0,,
8000262,1,3000005,米娅丨闲置·其一,0,1,voicerole_title_8000262,闲置·其一,voicerole_text_8000262,发呆的你也很可爱呢。,1,0,3000005,0,,
8000264,1,3000005,米娅丨提示·代办事项,0,1,voicerole_title_8000264,提示·代办事项,voicerole_text_8000264,努力工作得到报酬是理所当然的，就像太阳不会从西边升起一样。,1,0,3000005,0,,
8000265,1,3000005,米娅丨提示·活动,0,0,voicerole_title_8000265,提示·活动,voicerole_text_8000265,努力工作得到报酬是理所当然的，就像太阳不会从西边升起一样。,1,0,3000005,0,,
8000266,1,3000005,米娅丨生日祝福,0,1,voicerole_title_8000266,生日祝福,voicerole_text_8000266,今天是你的生日吗？唔，突然这么说的话，我什么都没准备啊，哎，对了，我带你去吃好吃的餐厅吧!这样的机会可能一辈子都不会有了！,1,0,3000005,0,,
8000267,1,3000005,米娅丨秘书任职:主页·其一,0,1,voicerole_title_8000267,秘书任职:主页·其一,voicerole_text_8000267,我？——当然，乐意为您效劳。,1,0,3000005,0,,
8000268,1,3000005,米娅丨秘书任职:主页·其二,0,0,voicerole_title_8000268,秘书任职:主页·其二,voicerole_text_8000268,担任副官不是律的工作么？,1,0,3000005,0,,
8000269,1,3000005,米娅丨秘书任职:管理·其一,0,0,voicerole_title_8000269,秘书任职:管理·其一,voicerole_text_8000269,要好好确认同伴们的状态。,1,0,3000005,0,,
