Id,Chinese,English,Japanese,TChinese,Korea,Actor
zxjq_3_1t0_Entry_1_6,……,......,（一度に何体もゴスペルを召喚し過ぎたか……）,……,,侍主
zxjq_3_1t0_Entry_1_7,你真的没事？要不要再休息一下？,Are you really alright? Do you want to rest a bit more?,"ちょっとあんた、本当に大丈夫なの……？
もう少し休んだほうがいいわ。",你真的沒事？要不要再休息一下？,,律
zxjq_3_1t0_Entry_1_8,……你背后有一部分皮肤都裂开了，像蜘蛛网一样。,"A part of the skin on your back is cracked, like a spider web.",隠したってわかるわよ。その背中、ケガしてるんでしょ。,……你背後有一部分皮膚都裂開了，像蜘蛛網一樣。,,律
zxjq_3_1t0_Entry_1_9,帮我遮一下，别让克萝萝看见。,"Help me cover it, don't let Kuroro see it.","……うん、ちょっとね。
クロロには言わないでおいてくれると助かるよ。",幫我遮一下，別讓克蘿蘿看見。,,侍主
zxjq_3_1t0_Entry_1_10,放心，没有真的裂开，也没有在流血。,"Don't worry, it's not really cracked, and it's not bleeding.",血も出ていないし、心配ないさ。まぁ、斬られたような痛みはあるけどね……,放心，沒有真的裂開，也沒有在流血。,,侍主
zxjq_3_1t0_Entry_1_11,是排异反应吧。我的身体不能像魔女那样容纳星痕的力量——,It's probably a rejection reaction. My body can't contain the power of the Asters like a Nova's—,"たぶん、ゴスペルを召喚し過ぎた反動だと思う。
私の身体は、魔女みたいに力を受け入れられるわけじゃないから。",是排異反應吧。我的身體不能像魔女那樣容納星痕的力量——,,侍主
zxjq_3_1t0_Entry_1_12,你看，哪有你表现得那么轻松。,"See, you're not as fine as you pretended.","そう……って、傷が塞がってないじゃない！
 ……もう、辛いくせにやせ我慢して。",你看，哪有你表現得那麼輕鬆。,,律
zxjq_3_1t0_Entry_1_13,你呢？,And you?,それなら、リツだって疲れているだろう？,你呢？,,侍主
zxjq_3_1t0_Entry_1_14,没事……我还好。,It's fine... I'm OK.,"おあいにくさま、私のほうがよっぽどマシよ。
心配されるほどヤワじゃないのよ、まったく……",沒事……我還好。,,律
zxjq_3_1t0_Entry_1_15,……,......,そう。ならいいけど……,……,,侍主
zxjq_3_1t0_Entry_1_16,唔……唔……,Mmm... mmm...,うーん……うーん……,唔……唔……,,克萝萝
zxjq_3_1t0_Entry_1_17,（克萝萝也……两个人都已经到极限了，需要休息。但如果现在被神赦司找到，就——）,(Kuroro too... both of them have reached their limits. They need to rest. But if they get found by the Absolving Theocracy now...),"（強がってるけど、リツもだいぶ無理をしているな……
 　クロロも限界だし、どこかで休みたいが……）",（克蘿蘿也……兩個人都已經到極限了，需要休息。但如果現在被神赦司找到，就——）,,侍主
zxjq_3_1t0_Entry_1_18,none,none,none,none,,旁白
zxjq_3_1t0_Entry_1_19,要听从我的指示。总之在这里搜索看看吧。应该就在这里的某处。,Follow my instructions. Let's search around here for now. It should be somewhere around here.,この辺りにいるはずです。捜索を開始してください。,要聽從我的指示。總之在這裏搜索看看吧。應該就在這裏的某處。,,？？？
zxjq_3_1t0_Entry_1_20,……有人来了！,Someone's coming!,神赦司が来たか……,……有人來了！,,侍主
zxjq_3_1t0_Entry_1_21,不是吧……等等，你要干什么？,"No way...wait, what are you doing?",そんな……ってちょっと、あんた……！？　何をするつもりよ！？,不是吧……等等，你要幹什麼？,,律
zxjq_3_1t0_Entry_1_22,你不能再逞强了！,You can't push yourself anymore!,"無茶しちゃダメよ！
さっきみたいなことはできないってわかってるでしょ……！？",你不能再逞強了！,,律
zxjq_3_1t0_Entry_1_23,我知道。,I know.,もちろん。,我知道。,,侍主
zxjq_3_1t0_Entry_1_24,但是我必须……我得撑到事情结束。,But I must... I have to hold on until it's over.,でも、私は……君たちを守りたいんだ。,但是我必須……我得撐到事情結束。,,侍主
zxjq_3_1t0_Entry_1_25,如果要交涉……咳，不能让对方看到你脆弱的一面……,"If we need to negotiate... cough, don't let them see your weakness...","それに、交渉するなら、弱みは見せられない。
 ……大丈夫、なんとかしてみせるから君たちは隠れていて。",如果要交涉……咳，不能讓對方看到你脆弱的一面……,,侍主
zxjq_3_1t0_Entry_1_26,……,......,[var=Actor]……,……,,律
zxjq_3_1t0_Entry_1_27,none,none,none,none,,旁白
zxjq_3_1t0_Entry_1_28,混乱聚积的势头加快了。就是这附近——,The chaos is quickly accelerating. It's right around here—,"カオスエネルギーがどんどん集まっている……
 きっとこの近くにいるはずです。",混亂聚積的勢頭加快了。就是這附近——,,玛莎
zxjq_3_1t0_Entry_1_29,都打起精神来，说不定下一场战斗已经开始了！,"Stay alert, the next battle might start at any moment!",気を引き締めてください、戦闘になりますよ！,都打起精神來，說不定下一場戰鬥已經開始了！,,玛莎
zxjq_3_1t0_Entry_1_30,none,none,none,none,,旁白
zxjq_3_1t0_Entry_1_31,那我也没问题。我和你一起。好不容易到这地步了，我可不想在紧要关头掉链子。,"Then I'm fine too. I'll be with you. Since we've come this far, I don't want to mess up at a critical moment.","あんたひとりにカッコつけさせるもんですか。
 私も一緒に行くわ。",那我也沒問題。我和你一起。好不容易到這地步了，我可不想在緊要關頭掉鏈子。,,律
zxjq_3_1t0_Entry_1_32,一会儿……你要是站不住了，就往我身上靠。,If you can't stand later... just lean on me.,"いい？ きつかったら私に寄りかかって。
あんたを支えるくらい、余裕なんだから。",一會兒……你要是站不住了，就往我身上靠。,,律
zxjq_3_1t0_Entry_1_33,none,none,none,none,,旁白
zxjq_3_1t0_Entry_1_34,律？,You?,……リツ？,律？,,？？？
zxjq_3_1t0_Entry_1_35,凯尔丝队长，还有大家。,"Captain Kelsi, and everyone.",け、ケルシー隊長！？　みんなも……！,凱爾絲隊長，還有大家。,,律
zxjq_3_1t0_Entry_1_36,人形使徒！？律，快离开她！,"A humanoid apostle!? Ritsu, get away from her!","そんなにケガをしてどうし??ッ！？ 
それは……使徒！？　リツ、離れてください！",人形使徒！？律，快離開她！,,凯尔丝
zxjq_3_1t0_Entry_1_37,凯尔丝，那个使徒已经奄奄一息了。,"Kelsi, that apostle is already dying.","いいえ、よくご覧なさい。
あの使徒は、もう戦える状態ではないようです。",凱爾絲，那個使徒已經奄奄一息了。,,玛莎
zxjq_3_1t0_Entry_1_38,律，这是你和侍主大人做的吗？,"Ritsu, did you and Master do this?",リツ、これはあなたと侍主様がやったのですか？,律，這是你和侍主大人做的嗎？,,玛莎
zxjq_3_1t0_Entry_1_39,做得漂亮啊。,Well done.,さすが、お手柄ですよ。,做得漂亮啊。,,玛莎
zxjq_3_1t0_Entry_1_40,咳，我有些紧张过度了。,"Cough, I was overly nervous.",オ、オホン……すみません、私としたことが少し早とちりを。,咳，我有些緊張過度了。,,凯尔丝
zxjq_3_1t0_Entry_1_41,……去通知司主大人。,Go inform the head.,とりあえず、クレア様に報告をしておきましょう。,……去通知司主大人。,,凯尔丝
zxjq_3_1t0_Entry_1_42,侍主大人也受伤了吗？安洁，快给他们治疗一下！,"Is Lord Oracle also injured? Angie, quickly treat them!","……って、侍主様もお怪我なさっているじゃないですか！？
アンジェ、治療をお願いします！",侍主大人也受傷了嗎？安潔，快給他們治療一下！,,凯尔丝
zxjq_3_1t0_Entry_1_43,灵药已经调配完毕。,The elixir is ready.,かしこまりました、霊薬を投与しましょう。,靈藥已經調配完畢。,,安洁
zxjq_3_1t0_Entry_1_44,请躺下，我马上为您治疗。,"Please lie down, I'll treat you right away.",横になってください。すぐに良くなりますから。,請躺下，我馬上為您治療。,,安洁
zxjq_3_1t0_Entry_1_45,就这么治疗。现在躺下，一会儿就起不来了。,"Treat me like this. If I lie down now, I won't get up again.","いや、このままでいいよ。
今横になったら、もう起き上がれない気がするし……",就這麼治療。現在躺下，一會兒就起不來了。,,侍主
zxjq_3_1t0_Entry_1_46,我明白了，我先用风魔法把您托着吧。,I understand. I'll support you with wind magic for now.,……わかりました。では、私の風魔法であなたを支えましょう。,我明白了，我先用風魔法把您托著吧。,,安洁
zxjq_3_1t0_Entry_1_47,（点头。）,Nods.,（頷く）,（點頭。）,,选项
zxjq_3_1t0_Entry_1_48,这是灵药，剂量有40毫克。第一次喝10毫克，之后要再喝两次，间隔10分钟，20分钟，每次15毫克。,"This is the elixir, with a dosage of 40 milligrams. Take 10 milligrams for the first dose, then two more doses at 10 and 20-minute intervals, 15 milligrams each time.","これが霊薬だよ。
最初にちょっとだけ飲んで、間隔を空けながらあと2回飲む、わかった？",這是靈藥，劑量有40毫克。第一次喝10毫克，之後要再喝兩次，間隔10分鐘，20分鐘，每次15毫克。,,克蕾尔
zxjq_3_1t0_Entry_1_49,……,......,……[var=Actor],……,,克蕾尔
zxjq_3_1t0_Entry_1_50,感谢协助，[var=Actor]。接下来就交给我吧。,"Thanks, [var=Actor]. Leave the rest to me.",使徒鎮圧の協力ありがとう。後のことはクレアに任せて。,感謝協助，[var=Actor]。接下來就交給我吧。,,克蕾尔
zxjq_3_1t0_Entry_1_51,记录下来，露西。,"Record this, Lucy.",ルーシー、記録の準備を。,記錄下來，露西。,,克蕾尔
zxjq_3_1t0_Entry_1_52,殿下，我已准备好了。,"Your Highness, I am ready.",承知。,殿下，我已準備好了。,,露西
zxjq_3_1t0_Entry_1_54,……罪人，你的名字是？,What is your name?,"よし、始めよう。
??罪人、名は何という？",……罪人，你的名字是？,,克蕾尔
zxjq_3_1t0_Entry_1_55,……贝儿，大人。,"Belle, my lord.",べ、ベル、です……,……貝兒，大人。,,贝儿
zxjq_3_1t0_Entry_1_56,偷盗、抢劫、进行危险的魔法仪式，以及涉嫌谋杀。你可认罪？,"Theft, robbery, engaging in dangerous magical rituals, and suspected murder. Do you plead guilty?","あなたには窃盗、強盗、危険な魔法儀式の行使、
そして、殺人の容疑が掛けられている……罪を認めますか？",偷盜、搶劫、進行危險的魔法儀式，以及涉嫌謀殺。你可認罪？,,克蕾尔
zxjq_3_1t0_Entry_1_57,我、我偷了东西。,"I, I stole something.",……はい。,我、我偷了東西。,,贝儿
zxjq_3_1t0_Entry_1_58,能扶我起来吗？,Can you help me up?,アンジェ、そこをどいてくれる？,能扶我起來嗎？,,侍主
zxjq_3_1t0_Entry_1_59,侍主大人，药效还没有完全发挥作用，您还不能动。,"Lord Oracle, the medicine hasn't fully taken effect yet. You can't move.","動いてはいけません。
薬の効果がまだ完全には??",侍主大人，藥效還沒有完全發揮作用，您還不能動。,,安洁
zxjq_3_1t0_Entry_1_60,……毕竟是我自己决定要做的事情，中途退出可不好。,"After all, this is something I decided to do myself. Backing out midway wouldn't be good.","わかってる……でも、このままにしてはおけない。
途中で投げ出すわけにはいかないんだ……",……畢竟是我自己決定要做的事情，中途退出可不好。,,侍主
zxjq_3_1t0_Entry_1_61,等一下，克蕾尔。,"Wait a moment, Claire.",クレア、ベルの浄化を少し待ってくれないか？,等一下，克蕾爾。,,侍主
zxjq_3_1t0_Entry_1_62,……？,......？,なぜ……,……？,,安洁
zxjq_3_1t0_Entry_1_63,我也是同样看法，请等一下，司主大人。,"I feel the same way, please wait.",司主様、私からもお願いします！,我也是同樣看法，請等一下，司主大人。,,律
zxjq_3_1t0_Entry_1_64,唔……克萝萝也是！,Ugh... Me too!,クロロも！,唔……克蘿蘿也是！,,克萝萝
zxjq_3_1t0_Entry_1_65,你们这是怎么了……？露西——咳！,What's wrong with all of you? Lucy—cough!,み、みんな……いったい、どうしたの？,你們這是怎麼了……？露西——咳！,,克蕾尔
zxjq_3_1t0_Entry_1_66,神赦司在执行公务，请别做这种会引起误会的事。,Absolving Theocracy is on duty. Please don't do anything that could cause misunderstandings.,"今、神赦司が公務を行っているの。
あらぬ疑いを招くようなことはしないで。",神赦司在執行公務，請別做這種會引起誤會的事。,,克蕾尔
zxjq_3_1t0_Entry_1_67,你不能净化贝儿。这是错的。,You can't purify Belle. This is wrong.,（ベルの前に立つ）,你不能淨化貝兒。這是錯的。,,选项
zxjq_3_1t0_Entry_1_68,错的？,Wrong?,[var=Actor]……何をして……,錯的？,,克蕾尔
zxjq_3_1t0_Entry_1_69,……,......,そこを退け、公務執行妨害だぞ。,……,,露西
zxjq_3_1t0_Entry_1_70,……您到底在说些什么？,What are you even saying?,自分が何を言っているのか、分かってるの？,……您到底在說些什麼？,,克蕾尔
zxjq_3_1t0_Entry_1_71,殿下……侍主大人就交由我来劝说。,Your Highness...let me persuade the Lord Oracle.,……殿下、説得は私が。,殿下……侍主大人就交由我來勸說。,,露西
zxjq_3_1t0_Entry_1_72,……好。,Fine.,……わかった、任せる。,……好。,,克蕾尔
zxjq_3_1t0_Entry_1_73,你们继续进行净化前的准备工作就好。,You all continue the preparations for the purification.,諸君は浄化の準備を進めてくれ。,你們繼續進行淨化前的準備工作就好。,,露西
zxjq_3_1t0_Entry_1_74,是、是！,Y—Yes!,は、はい！,是、是！,,有些慌的魔女
zxjq_3_1t0_Entry_1_75,侍主大人，请问……您为何要袒护这个罪犯？,"Lord Oracle, may I ask...why are you protecting this criminal?",貴公はなぜその罪人を庇う必要があるのだ？,侍主大人，請問……您為何要袒護這個罪犯？,,露西
zxjq_3_1t0_Entry_1_76,请注意你的用词，国民议会的露西议长。,"Watch your words, Speaker Lucy of the National Assembly.","ベルは友人です。
それにここは議会ではありません。そのような呼び方はやめていただきたい。",請注意你的用詞，國民議會的露西議長。,,侍主
zxjq_3_1t0_Entry_1_77,……是我不够谨慎，抱歉。,"I wasn't careful enough, I apologize.",………友人か。,……是我不夠謹慎，抱歉。,,露西
zxjq_3_1t0_Entry_1_78,您认识这位贝儿吗？,"Do you know this, Belle?",だが、罪人であることには変わりはない。庇う理由などないだろう。,您認識這位貝兒嗎？,,露西
zxjq_3_1t0_Entry_1_79,她是我的朋友。露西议长为什么会跟神赦司一起行动，而不是在议会里？,She is my friend. Why is Speaker Lucy acting with the Absolving Theocracy instead of being in the Assembly?,"友人だから、ですよ。
……それに、なぜ議長が神赦司と行動を共にしているのですか？",她是我的朋友。露西議長為什麼會跟神赦司一起行動，而不是在議會裏？,,侍主
zxjq_3_1t0_Entry_1_80,除了作为国民议会的议长外，我还是克蕾尔殿下的属臣。全心全意辅佐她，也是我的使命。,"Besides being the speaker of the National Assembly, I am also a vassal of Lady Claire. My mission is to assist her with all my heart.","私は、国民議会の議長であると同時にクレア殿下の臣下だ。
殿下を支えるのも、私の務めだ。",除了作為國民議會的議長外，我還是克蕾爾殿下的屬臣。全心全意輔佐她，也是我的使命。,,露西
zxjq_3_1t0_Entry_1_81,您说这位贝儿是您的友人，没错吧？,"You said this Belle is your friend, correct?",話を戻そう。友人だから、浄化をするなと言いたいのか？,您說這位貝兒是您的友人，沒錯吧？,,露西
zxjq_3_1t0_Entry_1_82,没错。,Yes.,"それも一理ある……だが、ベルは自分の意志で罪を犯したわけでははない。
そんなに浄化することが大事なのか？
向き合わなきゃいけない物事の本質が、他にあるべきだろう。",沒錯。,,侍主
zxjq_3_1t0_Entry_1_83,那我大概知道您的理由了，就是所谓的同情。然而她的身体和灵魂都被混乱侵蚀了，她失去了作为人的资格。,"Then I understand your reason, it's so-called sympathy. But her body and soul have been corroded by chaos. She no longer qualifies as human.","貴公の言い分も理解できる。
だが、彼女はもう大罪使徒になっているんだぞ。",那我大概知道您的理由了，就是所謂的同情。然而她的身體和靈魂都被混亂侵蝕了，她失去了作為人的資格。,,露西
