Id,RoleDressId,,RoleId,,Preset,IllusionOff,IntervalX,IntervalY,IntervalZ,posX,posY,posZ,IntervalX1,IntervalY1,IntervalZ1,RotX,RotY,RotZ,Scale,ScalInterval,BrightpartColour,BrightpartHue,BrightpartSaturation,BrightpartBrightness,ShadowsColour,ShadowsHue,ShadowsSaturation,ShadowsBrightness
195,5002011,爱琳,3000006,玛莎,2,,,,,1,-59,-63,,,,78556,-192055,-193996,600,,,,,,,,,
196,5002011,爱琳,3000006,玛莎,0,,"-332,377","-135,300","-455,298",7,12,13,"-180000,180000","-180000,180000","-180000,180000",116988,-175777,-173933,200,"200,800",,,,,,,,
197,5002012,库萝心,3000001,律,1,,,,,70,-190,-19,,,,5000,1956,2732,10000,,,,,,,,,
198,5002012,库萝心,3000001,律,2,,,,,90,-180,0,,,,6270,0,0,8000,,,,,,,,,
199,5002012,库萝心,3000001,律,0,,"50,300","-300,-90",,70,-190,-19,"0,7000",,,5000,1956,2732,10000,"10000,20000",,,,,,,,
200,5002012,库萝心,3000002,克萝萝,1,,,,,120,20,0,,,,24800,0,0,10000,,,,,,,,,
201,5002012,库萝心,3000002,克萝萝,2,,,,,250,50,0,,,,24800,0,0,8000,,,,,,,,,
202,5002012,库萝心,3000002,克萝萝,0,,"100,300","-80,60",,120,20,0,"0,7000",,,24800,0,0,10000,"10000,20000",,,,,,,,
203,5002012,库萝心,3000003,黑神月咏,1,,,,,0,250,0,,,,30000,0,0,10000,,,,,,,,,
204,5002012,库萝心,3000003,黑神月咏,2,,,,,170,290,0,,,,30430,0,0,7600,,,,,,,,,
205,5002012,库萝心,3000003,黑神月咏,0,,"-50,250","150,350",,0,250,0,"0,7000",,,30000,0,0,10000,"10000,20000",,,,,,,,
206,5002012,库萝心,3000004,安洁,1,,,,,240,330,0,,,,34714,0,0,15000,,,,,,,,,
207,5002012,库萝心,3000004,安洁,2,,,,,110,330,0,,,,31570,0,0,7800,,,,,,,,,
208,5002012,库萝心,3000004,安洁,0,,"90,300","250,400",,240,330,0,"0,7000",,,34714,0,0,15000,"10000,20000",,,,,,,,
209,5002012,库萝心,3000005,米娅,1,,,,,-20,-130,0,,,,333735,0,0,8000,,,,,,,,,
210,5002012,库萝心,3000005,米娅,2,,,,,220,-150,0,,,,333735,0,0,5000,,,,,,,,,
211,5002012,库萝心,3000005,米娅,0,,"-60,250","-300,10",,-20,-130,0,"0,7000",,,333735,0,0,8000,"10000,20000",,,,,,,,
212,5002012,库萝心,3000006,玛莎,1,,,,,-170,-40,0,,,,30000,0,0,3900,,,,,,,,,
213,5002012,库萝心,3000006,玛莎,2,,,,,140,-70,0,,,,31880,0,0,5700,,,,,,,,,
214,5002012,库萝心,3000006,玛莎,0,,"-200,200","-130,60",,-170,-40,0,"0,7000",,,30000,0,0,4000,"10000,20000",,,,,,,,
215,5002013,维达,3000001,律,1,,,,,84,-150,-10,,,,3039,-88390,-90027,900,,ffffff,144,72,45,f5d6d6,0,26,60
216,5002013,维达,3000002,克萝萝,1,,,,,88,0,-27,,,,-1197,-82859,-88310,1000,,e9e9e9,144,90,60,c5aaaa,0,27,90
217,5002013,维达,3000003,黑神月咏,1,,,,,88,-150,-18,,,,-207,-85470,-89122,900,,f3dbdb,144,80,60,6a6a6a,0,62,930
218,5002013,维达,3000004,安洁,1,,,,,80,0,-16,,,,179505,88981,91498,850,,dddddd,0,15,55,ffffff,0,88,20
219,5002013,维达,3000005,米娅,1,,,,,79,1,-23,,,,2715,-85558,-88766,850,,ffffff,0,75,120,ffebeb,0,100,100
220,5002013,维达,3000006,玛莎,1,1,,,,88,0,-27,,,,-1197,-82859,-88310,900,,e9e9e9,144,90,60,c5aaaa,0,27,90
221,5002014,莱拉,3000001,律,1,,,,,10,-7,37,,,,-74746,156150,127163,900,,,,,,,,,
222,5002014,莱拉,3000001,律,0,,"-332,377","-135,300","-455,298",10,-7,37,"-180000,180000","-180000,180000","-180000,180000",-74746,156150,127163,900,"500,1500",,,,,,,,
223,5002014,莱拉,3000002,克萝萝,1,,,,,41,-16,14,,,,216395,-5129,-55397,700,,,,,,,,,
224,5002014,莱拉,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",41,-16,14,"-180000,180000","-180000,180000","-180000,180000",216395,-5129,-55397,700,"500,1500",,,,,,,,
225,5002014,莱拉,3000003,黑神月咏,1,,,,,28,4,39,,,,-118153,14516,-101990,1000,,,,,,,,,
226,5002014,莱拉,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",28,4,39,"-180000,180000","-180000,180000","-180000,180000",-118153,14516,-101990,1000,"500,1500",,,,,,,,
227,5002014,莱拉,3000004,安洁,1,,,,,-2,34,29,,,,-33217,-175458,110278,1300,,,,,,,,,
228,5002014,莱拉,3000004,安洁,0,,"-332,377","-135,300","-455,298",-2,34,29,"-180000,180000","-180000,180000","-180000,180000",-33217,-175458,110278,1300,"500,1500",,,,,,,,
229,5002014,莱拉,3000005,米娅,1,,,,,-21,5,49,,,,-58233,-210438,126767,1200,,,,,,,,,
230,5002014,莱拉,3000005,米娅,0,,"-332,377","-135,300","-455,298",-21,5,49,"-180000,180000","-180000,180000","-180000,180000",-58233,-210438,126767,1200,"500,1500",,,,,,,,
231,5002014,莱拉,3000006,玛莎,1,,,,,25,1,48,,,,-106640,166720,108322,1000,,,,,,,,,
232,5002014,莱拉,3000006,玛莎,0,,"-332,377","-135,300","-455,298",25,1,48,"-180000,180000","-180000,180000","-180000,180000",-106640,166720,108322,1000,"500,1500",,,,,,,,
233,5002015,芙洛拉,3000001,律,1,,,,,-5,-49,-1,,,,-49678,636,179644,1000,,,,,,,,,
234,5002015,芙洛拉,3000001,律,2,,,,,-5,-49,-1,,,,-49678,636,179644,800,,,,,,,,,
235,5002015,芙洛拉,3000001,律,0,,"-332,377","-135,300","-455,298",-5,-49,-1,"-180000,180000","-180000,180000","-180000,180000",-49678,636,179644,1000,"600,1500",,,,,,,,
236,5002015,芙洛拉,3000002,克萝萝,1,,,,,20,5,29,,,,-50321,-13620,-165245,700,,,,,,,,,
237,5002015,芙洛拉,3000002,克萝萝,2,,,,,20,5,29,,,,-50321,-13620,-165245,500,,,,,,,,,
238,5002015,芙洛拉,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",20,5,29,"-180000,180000","-180000,180000","-180000,180000",-50321,-13620,-165245,700,"600,1500",,,,,,,,
239,5002015,芙洛拉,3000003,黑神月咏,1,,,,,-14,-64,40,,,,-52626,-1658,-178014,1000,,,,,,,,,
240,5002015,芙洛拉,3000003,黑神月咏,2,,,,,-16,4,-234,,,,-47142,-1847,-177715,600,,,,,,,,,
241,5002015,芙洛拉,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-14,-64,40,"-180000,180000","-180000,180000","-180000,180000",-52626,-1658,-178014,1000,"600,1500",,,,,,,,
242,5002015,芙洛拉,3000004,安洁,1,,,,,-2,38,-5,,,,-50607,4577,170488,1000,,,,,,,,,
243,5002015,芙洛拉,3000004,安洁,2,,,,,11,24,-296,,,,-50607,4577,170488,1000,,,,,,,,,
244,5002015,芙洛拉,3000004,安洁,0,,"-332,377","-135,300","-455,298",-2,38,-5,"-180000,180000","-180000,180000","-180000,180000",-50607,4577,170488,1000,"600,1500",,,,,,,,
245,5002015,芙洛拉,3000005,米娅,1,,,,,-21,-26,23,,,,-47393,2108,178780,900,,,,,,,,,
246,5002015,芙洛拉,3000005,米娅,2,,,,,-11,-2,-154,,,,-40022,4128,179108,800,,,,,,,,,
247,5002015,芙洛拉,3000005,米娅,0,,"-332,377","-135,300","-455,298",-21,-26,23,"-180000,180000","-180000,180000","-180000,180000",-47393,2108,178780,900,"600,1500",,,,,,,,
248,5002015,芙洛拉,3000006,玛莎,1,,,,,0,-3,72,,,,-43581,-1237,-178320,1000,,,,,,,,,
249,5002015,芙洛拉,3000006,玛莎,2,,,,,0,-46,-120,,,,45000,180000,180000,600,,,,,,,,,
250,5002015,芙洛拉,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,-3,72,"-180000,180000","-180000,180000","-180000,180000",-43581,-1237,-178320,1000,"600,1500",,,,,,,,
251,5002017,多萝西,3000001,律,1,,,,,-15,-16,-28,,,,21813,-116134,-127735,660,,2ac6ff,0,100,100,2ac6ff,0,100,100
252,5002017,多萝西,3000001,律,2,,,,,-21,-76,-20,,,,31585,-224448,-193406,1000,,2ac6ff,0,100,100,2ac6ff,0,100,100
253,5002017,多萝西,3000001,律,0,,"-332,377","-135,300","-455,298",-15,-16,-28,"-180000,180000","-180000,180000","-180000,180000",21813,-116134,-127735,660,,2ac6ff,0,100,100,2ac6ff,0,100,100
254,5002017,多萝西,3000002,克萝萝,1,,,,,1,-33,-7,,,,146565,55251,51842,700,,e8fffc,0,63,92,e8fffc,0,100,100
255,5002017,多萝西,3000002,克萝萝,2,,,,,-29,-81,-74,,,,-153020,-9296,-10787,1500,,e8fffc,0,63,92,e8fffc,0,100,100
256,5002017,多萝西,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",1,-33,-7,"-180000,180000","-180000,180000","-180000,180000",146565,55251,51842,700,,e8fffc,0,63,92,e8fffc,0,100,100
257,5002017,多萝西,3000003,黑神月咏,1,,,,,-26,-5,-18,,,,135663,57781,64220,1000,,e8eaff,0,29,10,5e5e5e,0,100,50
258,5002017,多萝西,3000003,黑神月咏,2,,,,,31,22,29,,,,-83393,312965,233548,1000,,e8eaff,0,29,10,5e5e5e,0,100,50
259,5002017,多萝西,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-26,-5,-18,"-180000,180000","-180000,180000","-180000,180000",135663,57781,64220,1000,,e8eaff,0,29,10,5e5e5e,0,100,50
260,5002017,多萝西,3000004,安洁,1,,,,,-22,-15,-12,,,,130406,57725,65253,1000,,77880000000,0,20,100,6d7eff,0,31,50
261,5002017,多萝西,3000004,安洁,2,,,,,-11,-54,-72,,,,-12468,145478,170383,1300,,77880000000,0,20,100,6d7eff,0,31,50
262,5002017,多萝西,3000004,安洁,0,,"-332,377","-135,300","-455,298",-22,-15,-12,"-180000,180000","-180000,180000","-180000,180000",130406,57725,65253,1000,,77880000000,0,20,100,6d7eff,0,31,50
263,5002017,多萝西,3000005,米娅,1,,,,,-9,-8,-4,,,,115426,-39,-65,1000,,ffffff,0,10,97,0,0,100,100
264,5002017,多萝西,3000005,米娅,2,,,,,-18,-65,-76,,,,-21573,163365,174886,1300,,ffffff,0,10,97,0,0,100,100
265,5002017,多萝西,3000005,米娅,0,,"-332,377","-135,300","-455,298",-9,-8,-4,"-180000,180000","-180000,180000","-180000,180000",115426,-39,-65,1000,,ffffff,0,10,97,0,0,100,100
266,5002017,多萝西,3000006,玛莎,1,,,,,-26,-5,-18,,,,135663,57781,64220,1000,,FFFFFF,-8,100,100,FFFFFF,-8,100,100
267,5002017,多萝西,3000006,玛莎,2,,,,,31,22,29,,,,-83393,312965,233548,1000,,FFFFFF,-8,100,100,FFFFFF,-8,100,100
268,5002017,多萝西,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-26,-5,-18,"-180000,180000","-180000,180000","-180000,180000",135663,57781,64220,1000,,FFFFFF,-8,100,100,FFFFFF,-8,100,100
269,5002018,普琳普顿,3000001,律,1,,,,,220,10,-10,,,,-71014,75115,16655,700,,,,,,,,,
270,5002018,普琳普顿,3000001,律,2,,,,,144,-57,38,,,,-73828,275075,-4028,700,,,,,,,,,
271,5002018,普琳普顿,3000001,律,0,,"-332,377","-135,300","-455,298",220,10,-10,"-120000,-30000","-180000,180000","-40000,40000",-71014,75115,16655,700,"300,1200",,,,,,,,
272,5002018,普琳普顿,3000002,克萝萝,1,1,,,,-3,-8,-16,,,,-69613,-108794,9366,700,,,,,,,,,
273,5002018,普琳普顿,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",-3,-8,-16,"-120000,-30000","-180000,180000","-40000,40000",-69613,-108794,9366,700,"300,1200",,,,,,,,
274,5002018,普琳普顿,3000003,黑神月咏,1,,,,,136,-8,29,,,,-30000,-74564,-13435,846,,,,,,,,,
275,5002018,普琳普顿,3000003,黑神月咏,2,,,,,111,-44,-7,,,,-104752,25889,-287518,600,,,,,,,,,
276,5002018,普琳普顿,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",136,-8,29,"-120000,-30000","-180000,180000","-40000,40000",-30000,-74564,-13435,846,"300,1200",,,,,,,,
277,5002018,普琳普顿,3000004,安洁,1,,,,,93,-37,-71,,,,-1747,-95891,92636,1000,,,,,,,,,
278,5002018,普琳普顿,3000004,安洁,2,,,,,73,-35,-69,,,,-6774,-84067,253994,800,,,,,,,,,
279,5002018,普琳普顿,3000004,安洁,0,,"-332,377","-135,300","-455,298",93,-37,-71,"-120000,-30000","-180000,180000","-40000,40000",-1747,-95891,92636,1000,"300,1200",,,,,,,,
280,5002018,普琳普顿,3000005,米娅,1,,,,,89,6,37,,,,-61898,-28496,127063,500,,,,,,,,,
281,5002018,普琳普顿,3000005,米娅,2,,,,,88,-19,13,,,,-53446,-85088,2944,1000,,,,,,,,,
282,5002018,普琳普顿,3000005,米娅,0,,"-332,377","-135,300","-455,298",89,6,37,"-120000,-30000","-180000,180000","-40000,40000",-61898,-28496,127063,500,"300,1200",,,,,,,,
283,5002018,普琳普顿,3000006,玛莎,1,,,,,136,-8,29,,,,-63048,-57526,-26511,846,,,,,,,,,
284,5002018,普琳普顿,3000006,玛莎,2,,,,,111,-44,-7,,,,-104752,25889,-287518,600,,,,,,,,,
285,5002018,普琳普顿,3000006,玛莎,0,,"-332,377","-135,300","-455,298",136,-8,29,"-120000,-30000","-180000,180000","-40000,40000",-63048,-57526,-26511,846,"300,1200",,,,,,,,
286,5002019,焰心,3000001,律,1,,,,,0,-37,-39,,,,39133,2087,1761,600,,,,,,,,,
287,5002019,焰心,3000001,律,2,,,,,-51,-63,-97,,,,71383,213145,210412,300,,,,,,,,,
288,5002019,焰心,3000001,律,0,,"-332,377","-135,300","-455,298",0,-37,-39,"-180000,180000","-180000,180000","-180000,180000",39133,2087,1761,600,"200,1000",,,,,,,,
289,5002019,焰心,3000002,克萝萝,1,,,,,2,3,-193,,,,95618,168007,167072,1000,,,,,,,,,
290,5002019,焰心,3000002,克萝萝,2,,,,,0,10,18,,,,76434,5374,4031,300,,,,,,,,,
291,5002019,焰心,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",2,3,-193,"-180000,180000","-180000,180000","-180000,180000",95618,168007,167072,1000,"200,1000",,,,,,,,
292,5002019,焰心,3000003,黑神月咏,1,,,,,-127,67,-40,,,,48929,-81578,-77877,300,,,,,,,,,
293,5002019,焰心,3000003,黑神月咏,2,,,,,-2,-53,-304,,,,73514,8757,6081,1000,,,,,,,,,
294,5002019,焰心,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-127,67,-40,"-180000,180000","-180000,180000","-180000,180000",48929,-81578,-77877,300,"200,1000",,,,,,,,
295,5002019,焰心,3000004,安洁,1,,,,,-4,-4,-20,,,,57000,1218,423,800,,,,,,,,,
296,5002019,焰心,3000004,安洁,2,,,,,126,41,-28,,,,54764,51202,50217,300,,,,,,,,,
297,5002019,焰心,3000004,安洁,0,,"-332,377","-135,300","-455,298",-4,-4,-20,"-180000,180000","-180000,180000","-180000,180000",57000,1218,423,800,"200,1000",,,,,,,,
298,5002019,焰心,3000005,米娅,1,,,,,0,9,-8,,,,56603,-392,542,500,,,,,,,,,
299,5002019,焰心,3000005,米娅,2,,,,,0,-9,-21,,,,118520,-157766,-156187,300,,,,,,,,,
300,5002019,焰心,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,9,-8,"-180000,180000","-180000,180000","-180000,180000",56603,-392,542,500,"200,1000",,,,,,,,
301,5002019,焰心,3000006,玛莎,1,,,,,6,-31,-24,,,,67515,-181,-201,300,,,,,,,,,
302,5002019,焰心,3000006,玛莎,2,,,,,-2,-53,-304,,,,73514,8757,6081,1000,,,,,,,,,
303,5002019,焰心,3000006,玛莎,0,,"-332,377","-135,300","-455,298",6,-31,-24,"-180000,180000","-180000,180000","-180000,180000",67515,-181,-201,300,"200,1000",,,,,,,,
304,5002020,索菲,3000001,律,1,,,,,40,-55,-79,,,,-20,136512,64480,300,,,,,,,,,
305,5002020,索菲,3000001,律,2,,,,,-34,-19,-32,,,,-43333,13086,71881,300,,,,,,,,,
306,5002020,索菲,3000001,律,0,,"-332,377","-135,300","-455,298",40,-55,-79,"-180000,180000","-180000,180000","-180000,180000",-20,136512,64480,300,"200,600",,,,,,,,
307,5002020,索菲,3000002,克萝萝,1,,,,,66,-60,-78,,,,-14059,141335,57054,300,,,,,,,,,
308,5002020,索菲,3000002,克萝萝,2,,,,,-76,-45,-76,,,,34807,176962,156981,300,,,,,,,,,
309,5002020,索菲,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",66,-60,-78,"-180000,180000","-180000,180000","-180000,180000",-14059,141335,57054,300,"200,600",,,,,,,,
310,5002020,索菲,3000003,黑神月咏,1,,,,,60,-61,-82,,,,-9678,135178,72690,300,,,,,,,,,
311,5002020,索菲,3000003,黑神月咏,2,,,,,-73,-30,-75,,,,130460,4806,-3598,300,,,,,,,,,
312,5002020,索菲,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",60,-61,-82,"-180000,180000","-180000,180000","-180000,180000",-9678,135178,72690,300,"200,600",,,,,,,,
313,5002020,索菲,3000004,安洁,1,,,,,52,-52,-64,,,,-16246,123149,69726,300,,,,,,,,,
314,5002020,索菲,3000004,安洁,2,,,,,-53,-42,-55,,,,54004,186735,162183,300,,,,,,,,,
315,5002020,索菲,3000004,安洁,0,,"-332,377","-135,300","-455,298",52,-52,-64,"-180000,180000","-180000,180000","-180000,180000",-16246,123149,69726,300,"200,600",,,,,,,,
316,5002020,索菲,3000005,米娅,1,,,,,72,-26,-69,,,,-44358,131815,57058,300,,,,,,,,,
317,5002020,索菲,3000005,米娅,2,,,,,6,-66,-111,,,,15785,-218797,104081,500,,,,,,,,,
318,5002020,索菲,3000005,米娅,0,,"-332,377","-135,300","-455,298",72,-26,-69,"-180000,180000","-180000,180000","-180000,180000",-44358,131815,57058,300,"200,600",,,,,,,,
319,5002020,索菲,3000006,玛莎,1,,,,,60,-61,-82,,,,-9678,135178,72690,300,,,,,,,,,
320,5002020,索菲,3000006,玛莎,2,,,,,-73,-30,-75,,,,130460,4806,-3598,300,,,,,,,,,
321,5002020,索菲,3000006,玛莎,0,,"-332,377","-135,300","-455,298",60,-61,-82,"-180000,180000","-180000,180000","-180000,180000",-9678,135178,72690,300,"200,600",,,,,,,,
322,5002021,弥生,3000001,律,1,,,,,1,60,-80,,,,96186,397,469,750,,,,,,,,,
323,5002021,弥生,3000001,律,2,,,,,1,88,-101,,,,96186,397,469,500,,,,,,,,,
324,5002021,弥生,3000001,律,0,,"-332,377","-135,300","-455,298",1,60,-80,"-180000,180000","-180000,180000","-180000,180000",96186,397,469,750,"500,900",,,,,,,,
325,5002021,弥生,3000002,克萝萝,1,,,,,0,105,-87,,,,91046,-7079,-6640,600,,,,,,,,,
326,5002021,弥生,3000002,克萝萝,2,,,,,0,63,-88,,,,91046,-7079,-6640,900,,,,,,,,,
327,5002021,弥生,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",0,105,-87,"-180000,180000","-180000,180000","-180000,180000",91046,-7079,-6640,600,"500,900",,,,,,,,
328,5002021,弥生,3000003,黑神月咏,1,,,,,-5,52,-93,,,,78989,2231,3057,750,,,,,,,,,
329,5002021,弥生,3000003,黑神月咏,2,,,,,-5,52,-93,,,,78989,2231,3057,550,,,,,,,,,
330,5002021,弥生,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-5,52,-93,"-180000,180000","-180000,180000","-180000,180000",78989,2231,3057,750,"500,900",,,,,,,,
331,5002021,弥生,3000004,安洁,1,,,,,0,66,-83,,,,84991,-3755,-3209,750,,,,,,,,,
332,5002021,弥生,3000004,安洁,2,,,,,0,80,-84,,,,84991,-3755,-3209,600,,,,,,,,,
333,5002021,弥生,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,66,-83,"-180000,180000","-180000,180000","-180000,180000",84991,-3755,-3209,750,"500,900",,,,,,,,
334,5002021,弥生,3000005,米娅,1,,,,,-1,69,-71,,,,82804,1542,2232,720,,,,,,,,,
335,5002021,弥生,3000005,米娅,2,,,,,-1,69,-71,,,,82804,1542,2232,530,,,,,,,,,
336,5002021,弥生,3000005,米娅,0,,"-332,377","-135,300","-455,298",-1,69,-71,"-180000,180000","-180000,180000","-180000,180000",82804,1542,2232,720,"500,900",,,,,,,,
337,5002021,弥生,3000006,玛莎,1,,,,,-5,52,-93,,,,78989,2231,3057,750,,,,,,,,,
338,5002021,弥生,3000006,玛莎,2,,,,,-5,52,-93,,,,78989,2231,3057,550,,,,,,,,,
339,5002021,弥生,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-5,52,-93,"-180000,180000","-180000,180000","-180000,180000",78989,2231,3057,750,"500,900",,,,,,,,
340,5002022,未来,3000001,律,1,,,,,2,-166,-74,,,,258625,-358700,-180803,2000,,,,,,,,,
341,5002022,未来,3000001,律,2,,,,,-15,27,278,,,,109910,-368649,-11423,3000,,,,,,,,,
342,5002022,未来,3000001,律,0,,"-332,377","-135,300","-455,298",2,-166,-74,"-180000,180000","-180000,180000","-180000,180000",258625,-358700,-180803,2000,"900,3000",,,,,,,,
343,5002022,未来,3000002,克萝萝,1,,,,,-5,-11,-52,,,,108699,-1341,2215,3000,,,,,,,,,
344,5002022,未来,3000002,克萝萝,2,,,,,-3,75,240,,,,108227,934,2227,2000,,,,,,,,,
345,5002022,未来,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-5,-11,-52,"-180000,180000","-180000,180000","-180000,180000",108699,-1341,2215,3000,"900,3000",,,,,,,,
346,5002022,未来,3000003,黑神月咏,1,,,,,9,-116,126,,,,216321,355478,-171761,1000,,,,,,,,,
347,5002022,未来,3000003,黑神月咏,2,,,,,-1,53,272,,,,110936,18951,-344117,2000,,,,,,,,,
348,5002022,未来,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",9,-116,126,"-180000,180000","-180000,180000","-180000,180000",216321,355478,-171761,1000,"900,3000",,,,,,,,
349,5002022,未来,3000004,安洁,1,,,,,12,22,19,,,,104194,32891,34119,3000,,,,,,,,,
350,5002022,未来,3000004,安洁,2,,,,,-9,-143,131,,,,228726,352172,-169599,1000,,,,,,,,,
351,5002022,未来,3000004,安洁,0,,"-332,377","-135,300","-455,298",12,22,19,"-180000,180000","-180000,180000","-180000,180000",104194,32891,34119,3000,"900,3000",,,,,,,,
352,5002022,未来,3000005,米娅,1,,,,,-10,-31,-109,,,,123826,2895,-191,3000,,,,,,,,,
353,5002022,未来,3000005,米娅,2,,,,,1,-89,131,,,,226347,5550,176768,1000,,,,,,,,,
354,5002022,未来,3000005,米娅,0,,"-332,377","-135,300","-455,298",-10,-31,-109,"-180000,180000","-180000,180000","-180000,180000",123826,2895,-191,3000,"900,3000",,,,,,,,
355,5002022,未来,3000006,玛莎,1,1,,,,10,-97,123,,,,-36321,175478,8239,1000,,,,,,,,,
356,5002022,未来,3000006,玛莎,2,,,,,0,-160,-138,,,,-101090,-380,180472,2000,,,,,,,,,
357,5002022,未来,3000006,玛莎,0,,"-332,377","-135,300","-455,298",10,-97,123,"-180000,180000","-180000,180000","-180000,180000",-36321,175478,8239,1000,"900,3000",,,,,,,,
358,5002023,杏林,3000001,律,1,,,,,50,-200,131,,,,0,5550,176768,8000,,,,,,,,,
359,5002023,杏林,3000001,律,2,,,,,170,-250,0,,,,610,0,0,6000,,,,,,,,,
360,5002023,杏林,3000001,律,0,,"50,300","-300,-90",,50,-200,131,"0,7000",,,0,5550,176768,8000,"6000,10000",,,,,,,,
361,5002023,杏林,3000002,克萝萝,1,,,,,100,10,0,,,,10000,0,0,10000,,,,,,,,,
362,5002023,杏林,3000002,克萝萝,2,,,,,190,-30,0,,,,10000,0,0,10000,,,,,,,,,
363,5002023,杏林,3000002,克萝萝,0,,"100,300","-80,60",,100,10,0,"0,7000",,,10000,0,0,10000,"6000,10000",,,,,,,,
364,5002023,杏林,3000003,黑神月咏,1,,,,,0,250,0,,,,23500,0,0,7000,,,,,,,,,
365,5002023,杏林,3000003,黑神月咏,2,,,,,200,250,0,,,,24970,0,0,7000,,,,,,,,,
366,5002023,杏林,3000003,黑神月咏,0,,"-50,250","150,350",,0,250,0,"0,7000",,,23500,0,0,7000,"6000,10000",,,,,,,,
367,5002023,杏林,3000004,安洁,1,,,,,180,280,0,,,,9900,0,0,8000,,,,,,,,,
368,5002023,杏林,3000004,安洁,2,,,,,100,340,0,,,,11200,0,0,9000,,,,,,,,,
369,5002023,杏林,3000004,安洁,0,,"90,300","250,400",,180,280,0,"0,7000",,,9900,0,0,8000,"6000,10000",,,,,,,,
370,5002023,杏林,3000005,米娅,1,,,,,0,-150,0,,,,16560,0,0,7000,,,,,,,,,
371,5002023,杏林,3000005,米娅,2,,,,,220,-150,0,,,,12980,0,0,6100,,,,,,,,,
372,5002023,杏林,3000005,米娅,0,,"-60,250","-300,10",,0,-150,0,"0,7000",,,16560,0,0,7000,"6000,10000",,,,,,,,
373,5002023,杏林,3000006,玛莎,1,,,,,170,-20,0,,,,9100,0,0,4800,,,,,,,,,
374,5002023,杏林,3000006,玛莎,2,,,,,-210,-20,0,,,,10450,0,0,3100,,,,,,,,,
375,5002023,杏林,3000006,玛莎,0,,"-220,220","-220,80",,170,-20,0,"0,7000",,,9100,0,0,4800,"10000,20000",,,,,,,,
376,5002024,诗娅,3000001,律,1,,,,,-45,92,5,,,,-93001,-2498,100902,800,,,,,,,,,
377,5002024,诗娅,3000001,律,0,,"-332,377","-135,300","-455,298",-45,92,5,"-180000,180000","-180000,180000","-180000,180000",-93001,-2498,100902,800,"600,1000",,,,,,,,
378,5002024,诗娅,3000002,克萝萝,1,,,,,-45,56,1,,,,-101875,105535,-14010,750,,,,,,,,,
379,5002024,诗娅,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-45,56,1,"-180000,180000","-180000,180000","-180000,180000",-101875,105535,-14010,750,"600,1000",,,,,,,,
380,5002024,诗娅,3000003,黑神月咏,1,,,,,-38,85,-7,,,,-102655,114777,-31939,900,,,,,,,,,
381,5002024,诗娅,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-38,85,-7,"-180000,180000","-180000,180000","-180000,180000",-102655,114777,-31939,900,"600,1000",,,,,,,,
382,5002024,诗娅,3000004,安洁,1,,,,,-66,-8,-19,,,,-7785,-88169,-90942,960,,,,,,,,,
383,5002024,诗娅,3000004,安洁,0,,"-332,377","-135,300","-455,298",-66,-8,-19,"-180000,180000","-180000,180000","-180000,180000",-7785,-88169,-90942,960,"600,1000",,,,,,,,
