Id,Title,Name,NameHide,,Type,Display,RefreshType,Link,OperationType,OpenConditions,Conditions,Param,Pass,Reward,ChooseReward,ChooseRewardNum,PreMissionIds,Group,Image,DataTracking
109288,0,mission_decs_109288,0,通关简单难度主线7-28(主线),4,3,0,0,0,"15063,8,8","109280,1",0,1,0,,,0,109,0,
109298,0,mission_decs_109298,0,通关简单难度主线7-29(主线),4,3,0,0,0,"15063,8,8","109290,1",0,1,0,,,0,109,0,
109308,0,mission_decs_109308,0,通关简单难度主线7-30(主线),4,3,0,0,0,"15063,8,8","109300,1",0,1,0,,,0,109,0,
109318,0,mission_decs_109318,0,通关简单难度主线7-31(主线),4,3,0,0,0,"15063,8,8","109310,1",0,1,0,,,0,109,0,
109328,0,mission_decs_109328,0,通关简单难度主线7-32(主线),4,3,0,0,0,"15063,8,8","109320,1",0,1,0,,,0,109,0,
109338,0,mission_decs_109338,0,通关简单难度主线7-33(主线),4,3,0,0,0,"15063,8,8","109330,1",0,1,0,,,0,109,0,
10900,0,mission_decs_10900,0,血量低于90%掉落(主线),4,6,0,0,0,"15063,8,8","15060,1",0,0,100081,,,0,0,10019,
10901,0,mission_decs_10901,0,血量低于80%掉落(主线),4,6,0,0,0,"15063,8,8","15060,2",0,0,100082,,,0,0,10019,
10902,0,mission_decs_10902,0,血量低于70%掉落(主线),4,6,0,0,0,"15063,8,8","15060,3",0,0,100083,,,0,0,10019,
10903,0,mission_decs_10903,0,血量低于60%掉落(主线),4,6,0,0,0,"15063,8,8","15060,4",0,0,100084,,,0,0,10019,
10904,0,mission_decs_10904,0,血量低于50%掉落(主线),4,6,0,0,0,"15063,8,8","15060,5",0,0,100085,,,0,0,10019,
10905,0,mission_decs_10905,0,血量低于40%掉落(主线),4,6,0,0,0,"15063,8,8","15060,6",0,0,100086,,,0,0,10019,
10906,0,mission_decs_10906,0,血量低于30%掉落(主线),4,6,0,0,0,"15063,8,8","15060,7",0,0,100087,,,0,0,10019,
10907,0,mission_decs_10907,0,血量低于20%掉落(主线),4,6,0,0,0,"15063,8,8","15060,8",0,0,100088,,,0,0,10019,
10908,0,mission_decs_10908,0,血量低于10%掉落(主线),4,6,0,0,0,"15063,8,8","15060,9",0,0,100089,,,0,0,10019,
10909,0,mission_decs_10909,0,血量低于0%掉落(主线),4,6,0,0,0,"15063,8,8","15060,10",0,0,100090,,,0,0,10019,
110258,0,mission_decs_110258,0,通关简单难度主线8-25(主线),4,3,0,0,0,"15063,9,9","110250,1",0,1,0,,,0,110,0,
110268,0,mission_decs_110268,0,通关简单难度主线8-26(主线),4,3,0,0,0,"15063,9,9","110260,1",0,1,0,,,0,110,0,
110278,0,mission_decs_110278,0,通关简单难度主线8-27(主线),4,3,0,0,0,"15063,9,9","110270,1",0,1,0,,,0,110,0,
110288,0,mission_decs_110288,0,通关简单难度主线8-28(主线),4,3,0,0,0,"15063,9,9","110280,1",0,1,0,,,0,110,0,
110298,0,mission_decs_110298,0,通关简单难度主线8-29(主线),4,3,0,0,0,"15063,9,9","110290,1",0,1,0,,,0,110,0,
110308,0,mission_decs_110308,0,通关简单难度主线8-30(主线),4,3,0,0,0,"15063,9,9","110300,1",0,1,0,,,0,110,0,
110318,0,mission_decs_110318,0,通关简单难度主线8-31(主线),4,3,0,0,0,"15063,9,9","110310,1",0,1,0,,,0,110,0,
110328,0,mission_decs_110328,0,通关简单难度主线8-32(主线),4,3,0,0,0,"15063,9,9","110320,1",0,1,0,,,0,110,0,
110348,0,mission_decs_110348,0,通关简单难度主线8-34(主线),4,3,0,0,0,"15063,9,9","110340,1",0,1,0,,,0,110,0,
110358,0,mission_decs_110358,0,通关简单难度主线8-35(主线),4,3,0,0,0,"15063,9,9","110350,1",0,1,0,,,0,110,0,
11000,0,mission_decs_11000,0,血量低于90%掉落(主线),4,6,0,0,0,"15063,9,9","15061,1",0,0,100091,,,0,0,10020,
11001,0,mission_decs_11001,0,血量低于80%掉落(主线),4,6,0,0,0,"15063,9,9","15061,2",0,0,100092,,,0,0,10020,
11002,0,mission_decs_11002,0,血量低于70%掉落(主线),4,6,0,0,0,"15063,9,9","15061,3",0,0,100093,,,0,0,10020,
11003,0,mission_decs_11003,0,血量低于60%掉落(主线),4,6,0,0,0,"15063,9,9","15061,4",0,0,100094,,,0,0,10020,
11004,0,mission_decs_11004,0,血量低于50%掉落(主线),4,6,0,0,0,"15063,9,9","15061,5",0,0,100095,,,0,0,10020,
11005,0,mission_decs_11005,0,血量低于40%掉落(主线),4,6,0,0,0,"15063,9,9","15061,6",0,0,100096,,,0,0,10020,
11006,0,mission_decs_11006,0,血量低于30%掉落(主线),4,6,0,0,0,"15063,9,9","15061,7",0,0,100097,,,0,0,10020,
11007,0,mission_decs_11007,0,血量低于20%掉落(主线),4,6,0,0,0,"15063,9,9","15061,8",0,0,100098,,,0,0,10020,
11008,0,mission_decs_11008,0,血量低于10%掉落(主线),4,6,0,0,0,"15063,9,9","15061,9",0,0,100099,,,0,0,10020,
11009,0,mission_decs_11009,0,血量低于0%掉落(主线),4,6,0,0,0,"15063,9,9","15061,10",0,0,100100,,,0,0,10020,
301,0,guild_mission_decs_1,0,今日登录游戏<color=#0cb9b7>1</color>次,4,15,1,0,0,"1061,1,1","106,1",0,0,20100,,,0,0,0,
302,0,guild_mission_decs_2,0,今日累计消耗星魂力<color=#0cb9b7>100</color>点,4,15,1,0,0,"1061,1,1","11005,100",0,0,20104,,,0,0,0,
303,0,guild_mission_decs_3,0,今日累计消耗星魂力<color=#0cb9b7>200</color>点,4,15,1,0,0,"1061,1,1","11005,200",0,0,20105,,,0,0,0,
304,0,guild_mission_decs_4,0,完成<color=#0cb9b7>1</color>次克萝萝大冒险,4,15,1,0,0,"1061,1,1","11008,1",0,0,20107,,,0,0,0,
305,0,guild_mission_decs_5,0,今日对公会进行<color=#0cb9b7>3</color>次捐赠,4,15,1,0,0,"1061,1,1","17002,3",0,0,20108,,,0,0,0,
306,0,guild_mission_decs_6,0,今日使用星魂结晶购买<color=#0cb9b7>1</color>次星魂力,4,15,1,0,0,"1061,1,1","17003,1",0,0,20110,,,0,0,0,
307,0,guild_mission_decs_7,0,今日使用星魂结晶购买<color=#0cb9b7>2</color>次星魂力,4,15,1,0,0,"1061,1,1","17003,2",0,0,20111,,,0,0,0,
308,0,guild_mission_decs_8,0,今日对公会成员进行<color=#0cb9b7>1</color>次点赞,4,15,1,0,0,"1061,1,1","17005,1",0,0,20112,,,0,0,0,
309,0,guild_mission_decs_9,0,今日在宝库之门的关卡中取得<color=#0cb9b7>1</color>次胜利,4,15,1,0,0,"1061,1,1","17006,1",0,0,20113,,,0,0,0,
310,0,guild_mission_decs_10,0,今日在宝库之门的关卡中取得<color=#0cb9b7>3</color>次胜利,4,15,1,0,0,"1061,1,1","17006,3",0,0,20114,,,0,0,0,
311,0,guild_mission_decs_11,0,公会商店中购买<color=#0cb9b7>1</color>次商品,4,15,1,0,0,"1061,1,1","17008,1",0,0,20115,,,0,0,0,
312,0,guild_mission_decs_12,0,今日通关主线关卡<color=#0cb9b7>3</color>次,4,15,1,0,0,"1061,1,1","17007,3",0,0,20116,,,0,0,0,
313,0,guild_mission_decs_13,0,参与<color=#0cb9b7>1</color>公会首领,4,15,1,0,0,"1061,1,1","11012,1",0,0,20117,,,0,0,0,
314,0,guild_mission_decs_14,0,参与<color=#0cb9b7>1</color>公会赛马,4,15,1,0,0,"1061,1,1","11013,1",0,0,20118,,,0,0,0,
315,0,guild_mission_decs_15,0,挑战<color=#0cb9b7>1</color>次深渊之域,4,15,1,0,0,"1061,1,1","11015,1",0,0,20117,,,0,0,0,
320,0,guild_mission_decs_20,0,公会任务活跃度20奖励(公会每日),4,16,1,0,0,"1061,1,1","17100,20",0,0,20201,,,0,0,10001,
321,0,guild_mission_decs_21,0,公会任务活跃度40奖励(公会每日),4,16,1,0,0,"1061,1,1","17100,40",0,0,20202,,,0,0,10002,
322,0,guild_mission_decs_22,0,公会任务活跃度60奖励(公会每日),4,16,1,0,0,"1061,1,1","17100,60",0,0,20203,,,0,0,10003,
323,0,guild_mission_decs_23,0,公会任务活跃度80奖励(公会每日),4,16,1,0,0,"1061,1,1","17100,80",0,0,20204,,,0,0,10004,
324,0,guild_mission_decs_24,0,公会任务活跃度100奖励(公会每日),4,16,1,0,0,"1061,1,1","17100,100",0,0,20205,,,0,0,10005,
325,0,guild_mission_decs_25,0,本周累计登录游戏<color=#0cb9b7>1</color>次,4,17,2,0,0,"1061,1,1","12000,1",0,0,20301,,,0,0,0,
326,0,guild_mission_decs_26,0,本周累计登录游戏<color=#0cb9b7>3</color>次,4,17,2,0,0,"1061,1,1","12000,3",0,0,20303,,,0,0,0,
327,0,guild_mission_decs_27,0,本周累计登录游戏<color=#0cb9b7>5</color>次,4,17,2,0,0,"1061,1,1","12000,5",0,0,20305,,,0,0,0,
328,0,guild_mission_decs_28,0,本周累计消耗星魂力<color=#0cb9b7>1000</color>点,4,17,2,0,0,"1061,1,1","12003,1000",0,0,20306,,,0,0,0,
329,0,guild_mission_decs_29,0,本周累计消耗星魂力<color=#0cb9b7>2000</color>点,4,17,2,0,0,"1061,1,1","12003,2000",0,0,20307,,,0,0,0,
330,0,guild_mission_decs_30,0,本周累计消耗星魂力<color=#0cb9b7>3000</color>点,4,17,2,0,0,"1061,1,1","12003,3000",0,0,20308,,,0,0,0,
331,0,guild_mission_decs_31,0,本周对公会成员进行<color=#0cb9b7>9</color>次点赞,4,17,2,0,0,"1061,1,1","17101,9",0,0,20311,,,0,0,0,
332,0,guild_mission_decs_32,0,本周对公会进行<color=#0cb9b7>15</color>次捐赠,4,17,2,0,0,"1061,1,1","17102,15",0,0,20312,,,0,0,0,
333,0,guild_mission_decs_33,0,本周使用星魂结晶购买<color=#0cb9b7>5</color>次星魂力,4,17,2,0,0,"1061,1,1","17103,5",0,0,20313,,,0,0,0,
334,0,guild_mission_decs_34,0,参与<color=#0cb9b7>3</color>公会首领,4,17,2,0,0,"1061,1,1","17205,3",0,0,20314,,,0,0,0,
335,0,guild_mission_decs_35,0,参与<color=#0cb9b7>3</color>公会赛马,4,17,2,0,0,"1061,1,1","17206,3",0,0,20315,,,0,0,0,
336,0,guild_mission_decs_36,0,公会商店中购买<color=#0cb9b7>5</color>次商品,4,17,2,0,0,"1061,1,1","17207,5",0,0,20316,,,0,0,0,
337,0,guild_mission_decs_37,0,完成<color=#0cb9b7>5</color>次克萝萝大冒险,4,17,2,0,0,"1061,1,1","17204,5",0,0,20317,,,0,0,0,
350,0,guild_mission_decs_50,0,公会任务活跃度20奖励(公会每周),4,18,2,0,0,"1061,1,1","17200,20",0,0,20401,,,0,0,10006,
351,0,guild_mission_decs_51,0,公会任务活跃度40奖励(公会每周),4,18,2,0,0,"1061,1,1","17200,40",0,0,20402,,,0,0,10007,
352,0,guild_mission_decs_52,0,公会任务活跃度60奖励(公会每周),4,18,2,0,0,"1061,1,1","17200,60",0,0,20403,,,0,0,10008,
353,0,guild_mission_decs_53,0,公会任务活跃度80奖励(公会每周),4,18,2,0,0,"1061,1,1","17200,80",0,0,20404,,,0,0,10009,
354,0,guild_mission_decs_54,0,公会任务活跃度100奖励(公会每周),4,18,2,0,0,"1061,1,1","17200,100",0,0,20405,,,0,0,10010,
400,0,guild_boss_decs_1,0,公会boss首通奖励,4,20,1,0,0,0,"11012,1",0,0,20500,,,0,0,0,
401,0,guild_boss_killdecs_1,0,击败公会首领第1阶段,4,23,4,0,0,0,"1325,1",0,0,20501,,,0,400,0,
402,0,guild_boss_killdecs_2,0,击败公会首领第2阶段,4,23,4,0,0,0,"1325,2",0,0,20502,,,0,400,0,
403,0,guild_boss_killdecs_3,0,击败公会首领第3阶段,4,23,4,0,0,0,"1325,3",0,0,20503,,,0,400,0,
404,0,guild_boss_killdecs_4,0,击败公会首领第4阶段,4,23,4,0,0,0,"1325,4",0,0,20504,,,0,400,0,
405,0,guild_boss_killdecs_5,0,击败公会首领第5阶段,4,23,4,0,0,0,"1325,5",0,0,20505,,,0,400,0,
406,0,guild_boss_killdecs_6,0,击败公会首领第6阶段,4,23,4,0,0,0,"1325,6",0,0,20506,,,0,400,0,
407,0,guild_boss_killdecs_7,0,击败公会首领第7阶段,4,23,4,0,0,0,"1325,7",0,0,20507,,,0,400,0,
408,0,guild_boss_killdecs_8,0,击败公会首领第8阶段,4,23,4,0,0,0,"1325,8",0,0,20508,,,0,400,0,
409,0,guild_boss_killdecs_9,0,击败公会首领第9阶段,4,23,4,0,0,0,"1325,9",0,0,20509,,,0,400,0,
410,0,guild_boss_killdecs_10,0,击败公会首领第10阶段,4,23,4,0,0,0,"1325,10",0,0,20510,,,0,400,0,
411,0,guild_boss_killdecs_11,0,击败公会首领第11阶段,4,23,4,0,0,0,"1325,11",0,0,20511,,,0,400,0,
412,0,guild_boss_killdecs_12,0,击败公会首领第12阶段,4,23,4,0,0,0,"1325,12",0,0,20512,,,0,400,0,
413,0,guild_boss_killdecs_13,0,击败公会首领第13阶段,4,23,4,0,0,0,"1325,13",0,0,20513,,,0,400,0,
414,0,guild_boss_killdecs_14,0,击败公会首领第14阶段,4,23,4,0,0,0,"1325,14",0,0,20514,,,0,400,0,
415,0,guild_boss_killdecs_15,0,击败公会首领第15阶段,4,23,4,0,0,0,"1325,15",0,0,20515,,,0,400,0,
416,0,guild_boss_killdecs_16,0,击败公会首领第16阶段,4,23,4,0,0,0,"1325,16",0,0,20516,,,0,400,0,
417,0,guild_boss_killdecs_17,0,击败公会首领第17阶段,4,23,4,0,0,0,"1325,17",0,0,20517,,,0,400,0,
418,0,guild_boss_killdecs_18,0,击败公会首领第18阶段,4,23,4,0,0,0,"1325,18",0,0,20518,,,0,400,0,
419,0,guild_boss_killdecs_19,0,击败公会首领第19阶段,4,23,4,0,0,0,"1325,19",0,0,20519,,,0,400,0,
420,0,guild_boss_killdecs_20,0,击败公会首领第20阶段,4,23,4,0,0,0,"1325,20",0,0,20520,,,0,400,0,
421,0,guild_boss_killdecs_21,0,击败公会首领第21阶段,4,23,4,0,0,0,"1325,21",0,0,20521,,,0,400,0,
1200001,0,mission_decs_1200001,0,战令等级1基础奖励任务-1期,4,14,0,0,0,0,"30001,0",0,,1200001,,,0,1010,0,
1200002,0,mission_decs_1200002,0,战令等级2基础奖励任务-1期,4,14,0,0,0,0,"30001,100",0,,1200002,,,0,1010,0,
1200003,0,mission_decs_1200003,0,战令等级3基础奖励任务-1期,4,14,0,0,0,0,"30001,200",0,,1200003,,,0,1010,0,
1200004,0,mission_decs_1200004,0,战令等级4基础奖励任务-1期,4,14,0,0,0,0,"30001,300",0,,1200004,,,0,1010,0,
1200005,0,mission_decs_1200005,0,战令等级5基础奖励任务-1期,4,14,0,0,0,0,"30001,400",0,,1200005,,,0,1010,0,
1200006,0,mission_decs_1200006,0,战令等级6基础奖励任务-1期,4,14,0,0,0,0,"30001,500",0,,1200006,,,0,1010,0,
1200007,0,mission_decs_1200007,0,战令等级7基础奖励任务-1期,4,14,0,0,0,0,"30001,600",0,,1200007,,,0,1010,0,
1200008,0,mission_decs_1200008,0,战令等级8基础奖励任务-1期,4,14,0,0,0,0,"30001,700",0,,1200008,,,0,1010,0,
1200009,0,mission_decs_1200009,0,战令等级9基础奖励任务-1期,4,14,0,0,0,0,"30001,800",0,,1200009,,,0,1010,0,
1200010,0,mission_decs_1200010,0,战令等级10基础奖励任务-1期,4,14,0,0,0,0,"30001,900",0,,1200010,,,0,1010,0,
1200011,0,mission_decs_1200011,0,战令等级11基础奖励任务-1期,4,14,0,0,0,0,"30001,1000",0,,1200011,,,0,1010,0,
1200012,0,mission_decs_1200012,0,战令等级12基础奖励任务-1期,4,14,0,0,0,0,"30001,1100",0,,1200012,,,0,1010,0,
1200013,0,mission_decs_1200013,0,战令等级13基础奖励任务-1期,4,14,0,0,0,0,"30001,1200",0,,1200013,,,0,1010,0,
1200014,0,mission_decs_1200014,0,战令等级14基础奖励任务-1期,4,14,0,0,0,0,"30001,1300",0,,1200014,,,0,1010,0,
1200015,0,mission_decs_1200015,0,战令等级15基础奖励任务-1期,4,14,0,0,0,0,"30001,1400",0,,1200015,,,0,1010,0,
1200016,0,mission_decs_1200016,0,战令等级16基础奖励任务-1期,4,14,0,0,0,0,"30001,1500",0,,1200016,,,0,1010,0,
1200017,0,mission_decs_1200017,0,战令等级17基础奖励任务-1期,4,14,0,0,0,0,"30001,1600",0,,1200017,,,0,1010,0,
1200018,0,mission_decs_1200018,0,战令等级18基础奖励任务-1期,4,14,0,0,0,0,"30001,1700",0,,1200018,,,0,1010,0,
1200019,0,mission_decs_1200019,0,战令等级19基础奖励任务-1期,4,14,0,0,0,0,"30001,1800",0,,1200019,,,0,1010,0,
1200020,0,mission_decs_1200020,0,战令等级20基础奖励任务-1期,4,14,0,0,0,0,"30001,1900",0,,1200020,,,0,1010,0,
1200021,0,mission_decs_1200021,0,战令等级21基础奖励任务-1期,4,14,0,0,0,0,"30001,2000",0,,1200021,,,0,1010,0,
1200022,0,mission_decs_1200022,0,战令等级22基础奖励任务-1期,4,14,0,0,0,0,"30001,2100",0,,1200022,,,0,1010,0,
1200023,0,mission_decs_1200023,0,战令等级23基础奖励任务-1期,4,14,0,0,0,0,"30001,2200",0,,1200023,,,0,1010,0,
1200024,0,mission_decs_1200024,0,战令等级24基础奖励任务-1期,4,14,0,0,0,0,"30001,2300",0,,1200024,,,0,1010,0,
1200025,0,mission_decs_1200025,0,战令等级25基础奖励任务-1期,4,14,0,0,0,0,"30001,2400",0,,1200025,,,0,1010,0,
1200026,0,mission_decs_1200026,0,战令等级26基础奖励任务-1期,4,14,0,0,0,0,"30001,2500",0,,1200026,,,0,1010,0,
1200027,0,mission_decs_1200027,0,战令等级27基础奖励任务-1期,4,14,0,0,0,0,"30001,2600",0,,1200027,,,0,1010,0,
1200028,0,mission_decs_1200028,0,战令等级28基础奖励任务-1期,4,14,0,0,0,0,"30001,2700",0,,1200028,,,0,1010,0,
1200029,0,mission_decs_1200029,0,战令等级29基础奖励任务-1期,4,14,0,0,0,0,"30001,2800",0,,1200029,,,0,1010,0,
1200030,0,mission_decs_1200030,0,战令等级30基础奖励任务-1期,4,14,0,0,0,0,"30001,2900",0,,1200030,,,0,1010,0,
1200031,0,mission_decs_1200031,0,战令等级31基础奖励任务-1期,4,14,0,0,0,0,"30001,3000",0,,1200031,,,0,1010,0,
1200032,0,mission_decs_1200032,0,战令等级32基础奖励任务-1期,4,14,0,0,0,0,"30001,3100",0,,1200032,,,0,1010,0,
1200033,0,mission_decs_1200033,0,战令等级33基础奖励任务-1期,4,14,0,0,0,0,"30001,3200",0,,1200033,,,0,1010,0,
1200034,0,mission_decs_1200034,0,战令等级34基础奖励任务-1期,4,14,0,0,0,0,"30001,3300",0,,1200034,,,0,1010,0,
1200035,0,mission_decs_1200035,0,战令等级35基础奖励任务-1期,4,14,0,0,0,0,"30001,3400",0,,1200035,,,0,1010,0,
1200036,0,mission_decs_1200036,0,战令等级36基础奖励任务-1期,4,14,0,0,0,0,"30001,3500",0,,1200036,,,0,1010,0,
1200037,0,mission_decs_1200037,0,战令等级37基础奖励任务-1期,4,14,0,0,0,0,"30001,3600",0,,1200037,,,0,1010,0,
1200038,0,mission_decs_1200038,0,战令等级38基础奖励任务-1期,4,14,0,0,0,0,"30001,3700",0,,1200038,,,0,1010,0,
1200039,0,mission_decs_1200039,0,战令等级39基础奖励任务-1期,4,14,0,0,0,0,"30001,3800",0,,1200039,,,0,1010,0,
1200040,0,mission_decs_1200040,0,战令等级40基础奖励任务-1期,4,14,0,0,0,0,"30001,3900",0,,1200040,,,0,1010,0,
1200041,0,mission_decs_1200041,0,战令等级41基础奖励任务-1期,4,14,0,0,0,0,"30001,4000",0,,1200041,,,0,1010,0,
1200042,0,mission_decs_1200042,0,战令等级42基础奖励任务-1期,4,14,0,0,0,0,"30001,4100",0,,1200042,,,0,1010,0,
1200043,0,mission_decs_1200043,0,战令等级43基础奖励任务-1期,4,14,0,0,0,0,"30001,4200",0,,1200043,,,0,1010,0,
1200044,0,mission_decs_1200044,0,战令等级44基础奖励任务-1期,4,14,0,0,0,0,"30001,4300",0,,1200044,,,0,1010,0,
1200045,0,mission_decs_1200045,0,战令等级45基础奖励任务-1期,4,14,0,0,0,0,"30001,4400",0,,1200045,,,0,1010,0,
1200046,0,mission_decs_1200046,0,战令等级46基础奖励任务-1期,4,14,0,0,0,0,"30001,4500",0,,1200046,,,0,1010,0,
1200047,0,mission_decs_1200047,0,战令等级47基础奖励任务-1期,4,14,0,0,0,0,"30001,4600",0,,1200047,,,0,1010,0,
1200048,0,mission_decs_1200048,0,战令等级48基础奖励任务-1期,4,14,0,0,0,0,"30001,4700",0,,1200048,,,0,1010,0,
1200049,0,mission_decs_1200049,0,战令等级49基础奖励任务-1期,4,14,0,0,0,0,"30001,4800",0,,1200049,,,0,1010,0,
1200050,0,mission_decs_1200050,0,战令等级50基础奖励任务-1期,4,14,0,0,0,0,"30001,4900",0,,1200050,,,0,1010,0,
1200051,0,mission_decs_1200051,0,战令等级51基础奖励任务-1期,4,14,0,0,0,0,"30001,5000",0,,1200051,,,0,1010,0,
1200052,0,mission_decs_1200052,0,战令等级52基础奖励任务-1期,4,14,0,0,0,0,"30001,5100",0,,1200052,,,0,1010,0,
1200053,0,mission_decs_1200053,0,战令等级53基础奖励任务-1期,4,14,0,0,0,0,"30001,5200",0,,1200053,,,0,1010,0,
1200054,0,mission_decs_1200054,0,战令等级54基础奖励任务-1期,4,14,0,0,0,0,"30001,5300",0,,1200054,,,0,1010,0,
1200055,0,mission_decs_1200055,0,战令等级55基础奖励任务-1期,4,14,0,0,0,0,"30001,5400",0,,1200055,,,0,1010,0,
1200056,0,mission_decs_1200056,0,战令等级56基础奖励任务-1期,4,14,0,0,0,0,"30001,5500",0,,1200056,,,0,1010,0,
1200057,0,mission_decs_1200057,0,战令等级57基础奖励任务-1期,4,14,0,0,0,0,"30001,5600",0,,1200057,,,0,1010,0,
1200058,0,mission_decs_1200058,0,战令等级58基础奖励任务-1期,4,14,0,0,0,0,"30001,5700",0,,1200058,,,0,1010,0,
1200059,0,mission_decs_1200059,0,战令等级59基础奖励任务-1期,4,14,0,0,0,0,"30001,5800",0,,1200059,,,0,1010,0,
1200060,0,mission_decs_1200060,0,战令等级60基础奖励任务-1期,4,14,0,0,0,0,"30001,5900",0,,1200060,,,0,1010,0,
1200099,0,mission_decs_1200099,0,战令满级循环基础奖励任务-1期,3,14,0,0,0,0,"30001,6000","30001,5900,100",,1200099,,,0,101099,0,
1210001,0,mission_decs_1210001,0,战令等级1高级奖励任务-1期,4,14,0,0,0,0,"30001,0;30002,1",0,,1210001,,,0,1011,0,
1210002,0,mission_decs_1210002,0,战令等级2高级奖励任务-1期,4,14,0,0,0,0,"30001,100;30002,1",0,,1210002,,,0,1011,0,
1210003,0,mission_decs_1210003,0,战令等级3高级奖励任务-1期,4,14,0,0,0,0,"30001,200;30002,1",0,,1210003,,,0,1011,0,
1210004,0,mission_decs_1210004,0,战令等级4高级奖励任务-1期,4,14,0,0,0,0,"30001,300;30002,1",0,,1210004,,,0,1011,0,
1210005,0,mission_decs_1210005,0,战令等级5高级奖励任务-1期,4,14,0,0,0,0,"30001,400;30002,1",0,,1210005,,,0,1011,0,
1210006,0,mission_decs_1210006,0,战令等级6高级奖励任务-1期,4,14,0,0,0,0,"30001,500;30002,1",0,,1210006,,,0,1011,0,
1210007,0,mission_decs_1210007,0,战令等级7高级奖励任务-1期,4,14,0,0,0,0,"30001,600;30002,1",0,,1210007,,,0,1011,0,
1210008,0,mission_decs_1210008,0,战令等级8高级奖励任务-1期,4,14,0,0,0,0,"30001,700;30002,1",0,,1210008,,,0,1011,0,
1210009,0,mission_decs_1210009,0,战令等级9高级奖励任务-1期,4,14,0,0,0,0,"30001,800;30002,1",0,,1210009,,,0,1011,0,
1210010,0,mission_decs_1210010,0,战令等级10高级奖励任务-1期,4,14,0,0,0,0,"30001,900;30002,1",0,,1210010,,,0,1011,0,
1210011,0,mission_decs_1210011,0,战令等级11高级奖励任务-1期,4,14,0,0,0,0,"30001,1000;30002,1",0,,1210011,,,0,1011,0,
1210012,0,mission_decs_1210012,0,战令等级12高级奖励任务-1期,4,14,0,0,0,0,"30001,1100;30002,1",0,,1210012,,,0,1011,0,
1210013,0,mission_decs_1210013,0,战令等级13高级奖励任务-1期,4,14,0,0,0,0,"30001,1200;30002,1",0,,1210013,,,0,1011,0,
1210014,0,mission_decs_1210014,0,战令等级14高级奖励任务-1期,4,14,0,0,0,0,"30001,1300;30002,1",0,,1210014,,,0,1011,0,
1210015,0,mission_decs_1210015,0,战令等级15高级奖励任务-1期,4,14,0,0,0,0,"30001,1400;30002,1",0,,1210015,,,0,1011,0,
1210016,0,mission_decs_1210016,0,战令等级16高级奖励任务-1期,4,14,0,0,0,0,"30001,1500;30002,1",0,,1210016,,,0,1011,0,
1210017,0,mission_decs_1210017,0,战令等级17高级奖励任务-1期,4,14,0,0,0,0,"30001,1600;30002,1",0,,1210017,,,0,1011,0,
1210018,0,mission_decs_1210018,0,战令等级18高级奖励任务-1期,4,14,0,0,0,0,"30001,1700;30002,1",0,,1210018,,,0,1011,0,
1210019,0,mission_decs_1210019,0,战令等级19高级奖励任务-1期,4,14,0,0,0,0,"30001,1800;30002,1",0,,1210019,,,0,1011,0,
