id	ScheduleId	unlockType	unlockId	unlockNum	taskContentType	taskContentId	taskContenNum	point	openType	openParameter	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
1009	10	25		109210	1107		5	400	722		1	在幻影斗技场累计胜利5次	在幻影鬥技場累計勝利5次	Win 5 battles in Phantom Clash.	ファントム闘技場で累計5回勝利する	팬텀 투기장에서 누적 5회 승리	ชนะ​ใน​แฟน​ธอม​อารี​น่า​สะสม​ 5​ ครั้ง​
1010	10				1102		20	400			1	通关任意区域关卡20次	通關任意區域關卡20次	Clear any district stage 20 times.	任意のエリアステージを20回クリアする	지역 스테이지 20회 클리어	ผ่าน​ด่าน​พื้น​ที่ใด​ก็ได้​ 20​ ครั้ง​
1011	10				601	1	20	400	601	1	1	进行20次召唤	進行20次召喚	Make 20 summons.	召喚を20回行う	소환 20회 진행	รับสมัคร 20 ครั้ง
1012	10	25		104030	7	3000017	300	400	637		1	消耗300点社团积分	消耗300點社團積分	Spend 300 Clan Points.	ギルドポイントを300消費する	클럽 포인트 300 소모	ใช้​คะแนน​ชมรม​ 300​ แต้ม​
1101	11				7	3000004	1500	300	0		1	消耗1500点情绪	消耗1500點情緒	Spend 1500 Pathos.	エモーションを1500消費する	이모션 1500 소모	ใช้​พา​โธส​ 1,500​ หน่วย​
1102	11				1803		1000	300	0		1	累计获得1000点活跃度	累計獲得1000點活躍度	Get 1000 Activeness Pts in total.	活躍度が累計で1000に達する	활약도 누적 1000 획득	ได้รับ​ค่า​แอ็ก​ที​ฟ​ครบ​ 1,000​ แต้ม​
1103	11	25		104020	1405	0	5	300	518		1	完成5次离岛空运	完成5次離島空運	Complete Air Express 5 times.	離島空便を5回完了する	항공 운송 5회 완료	สำเร็จ​การขนส่ง​ทางอากาศ​ 5​ ครั้ง​
1104	11				1416	0	200	300	511		1	制作200个料理	製作200個料理	Create food 200 times.	任意の料理を200個製作する	요리 200개 제작	ทำอาหาร 200 รายการ
1105	11	25		104110	1103	0	15	300	236		1	通关15次协力战	通關15次協力戰	Complete 15 Invasions.	協同作戦を15回クリアする	협력전 15회 클리어	ผ่าน​ด่าน​ผนึก​กำลัง​ 15​ ครั้ง​
1106	11	25		107120	274		5	300	212		1	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​
1107	11	25		106070	253		3	300	721		1	在天梯竞技场累计胜利3次	在天梯競技場累計勝利3次	Win 3 battles in the Arena.	アリーナランク戦に累計3回勝利する	래더 아레나에서 누적 3회 승리	ชนะ​ใน​สกาย​อารี​น่า​สะสม​ 3​ ครั้ง​
1108	11	25		105030	1119		5	300	723		1	在幻影特训场累计胜利5次	在幻影特訓場累計勝利5次	Win 5 battles in Master Duel.	ファントム特訓場で累計5回勝利する	팬텀 특훈장에서 누적 5회 승리	ชนะ​ใน​สนาม​ซ้อม​แฟน​ธอม​สะสม​ 5​ ครั้ง​
1109	11	25		109210	1107		5	300	722		1	在幻影斗技场累计胜利5次	在幻影鬥技場累計勝利5次	Win 5 battles in Phantom Clash.	ファントム闘技場で累計5回勝利する	팬텀 투기장에서 누적 5회 승리	ชนะ​ใน​แฟน​ธอม​อารี​น่า​สะสม​ 5​ ครั้ง​
1110	11				1102		20	300			1	通关任意区域关卡20次	通關任意區域關卡20次	Clear any district stage 20 times.	任意のエリアステージを20回クリアする	지역 스테이지 20회 클리어	ผ่าน​ด่าน​พื้น​ที่ใด​ก็ได้​ 20​ ครั้ง​
1111	11				601	1	20	300	601	1	1	进行20次召唤	進行20次召喚	Make 20 summons.	召喚を20回行う	소환 20회 진행	รับสมัคร 20 ครั้ง
1112	11	25		104030	7	3000017	300	300	637		1	消耗300点社团积分	消耗300點社團積分	Spend 300 Clan Points.	ギルドポイントを300消費する	클럽 포인트 300 소모	ใช้​คะแนน​ชมรม​ 300​ แต้ม​
1201	12				7	3000004	1500	300	0		1	消耗1500点情绪	消耗1500點情緒	Spend 1500 Pathos.	エモーションを1500消費する	이모션 1500 소모	ใช้​พา​โธส​ 1,500​ หน่วย​
1202	12				1803		1000	300	0		1	累计获得1000点活跃度	累計獲得1000點活躍度	Get 1000 Activeness Pts in total.	活躍度が累計で1000に達する	활약도 누적 1000 획득	ได้รับ​ค่า​แอ็ก​ที​ฟ​ครบ​ 1,000​ แต้ม​
1203	12	25		104020	1405	0	5	300	518		1	完成5次离岛空运	完成5次離島空運	Complete Air Express 5 times.	離島空便を5回完了する	항공 운송 5회 완료	สำเร็จ​การขนส่ง​ทางอากาศ​ 5​ ครั้ง​
1204	12				1416	0	200	300	511		1	制作200个料理	製作200個料理	Create food 200 times.	任意の料理を200個製作する	요리 200개 제작	ทำอาหาร 200 รายการ
1205	12	25		104110	1103	0	15	300	236		1	通关15次协力战	通關15次協力戰	Complete 15 Invasions.	協同作戦を15回クリアする	협력전 15회 클리어	ผ่าน​ด่าน​ผนึก​กำลัง​ 15​ ครั้ง​
1206	12	25		107120	274		5	300	212		1	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​
1207	12	25		106070	253		3	300	721		1	在天梯竞技场累计胜利3次	在天梯競技場累計勝利3次	Win 3 battles in the Arena.	アリーナランク戦に累計3回勝利する	래더 아레나에서 누적 3회 승리	ชนะ​ใน​สกาย​อารี​น่า​สะสม​ 3​ ครั้ง​
1208	12	25		105030	1119		5	300	723		1	在幻影特训场累计胜利5次	在幻影特訓場累計勝利5次	Win 5 battles in Master Duel.	ファントム特訓場で累計5回勝利する	팬텀 특훈장에서 누적 5회 승리	ชนะ​ใน​สนาม​ซ้อม​แฟน​ธอม​สะสม​ 5​ ครั้ง​
1209	12	25		109210	1107		5	300	722		1	在幻影斗技场累计胜利5次	在幻影鬥技場累計勝利5次	Win 5 battles in Phantom Clash.	ファントム闘技場で累計5回勝利する	팬텀 투기장에서 누적 5회 승리	ชนะ​ใน​แฟน​ธอม​อารี​น่า​สะสม​ 5​ ครั้ง​
1210	12				1102		20	300			1	通关任意区域关卡20次	通關任意區域關卡20次	Clear any district stage 20 times.	任意のエリアステージを20回クリアする	지역 스테이지 20회 클리어	ผ่าน​ด่าน​พื้น​ที่ใด​ก็ได้​ 20​ ครั้ง​
1211	12				601	1	20	300	601	1	1	进行20次召唤	進行20次召喚	Make 20 summons.	召喚を20回行う	소환 20회 진행	รับสมัคร 20 ครั้ง
1212	12	25		104030	7	3000017	300	300	637		1	消耗300点社团积分	消耗300點社團積分	Spend 300 Clan Points.	ギルドポイントを300消費する	클럽 포인트 300 소모	ใช้​คะแนน​ชมรม​ 300​ แต้ม​
1301	13				7	3000004	1500	300	0		1	消耗1500点情绪	消耗1500點情緒	Spend 1500 Pathos.	エモーションを1500消費する	이모션 1500 소모	ใช้​พา​โธส​ 1,500​ หน่วย​
1302	13				1803		1000	300	0		1	累计获得1000点活跃度	累計獲得1000點活躍度	Get 1000 Activeness Pts in total.	活躍度が累計で1000に達する	활약도 누적 1000 획득	ได้รับ​ค่า​แอ็ก​ที​ฟ​ครบ​ 1,000​ แต้ม​
1303	13	25		104020	1405	0	5	300	518		1	完成5次离岛空运	完成5次離島空運	Complete Air Express 5 times.	離島空便を5回完了する	항공 운송 5회 완료	สำเร็จ​การขนส่ง​ทางอากาศ​ 5​ ครั้ง​
1304	13				1416	0	200	300	511		1	制作200个料理	製作200個料理	Create food 200 times.	任意の料理を200個製作する	요리 200개 제작	ทำอาหาร 200 รายการ
1305	13	25		104110	1103	0	15	300	236		1	通关15次协力战	通關15次協力戰	Complete 15 Invasions.	協同作戦を15回クリアする	협력전 15회 클리어	ผ่าน​ด่าน​ผนึก​กำลัง​ 15​ ครั้ง​
1306	13	25		107120	274		5	300	212		1	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​
1307	13	25		106070	253		3	300	721		1	在天梯竞技场累计胜利3次	在天梯競技場累計勝利3次	Win 3 battles in the Arena.	アリーナランク戦に累計3回勝利する	래더 아레나에서 누적 3회 승리	ชนะ​ใน​สกาย​อารี​น่า​สะสม​ 3​ ครั้ง​
1308	13	25		105030	1119		5	300	723		1	在幻影特训场累计胜利5次	在幻影特訓場累計勝利5次	Win 5 battles in Master Duel.	ファントム特訓場で累計5回勝利する	팬텀 특훈장에서 누적 5회 승리	ชนะ​ใน​สนาม​ซ้อม​แฟน​ธอม​สะสม​ 5​ ครั้ง​
1309	13	25		109210	1107		5	300	722		1	在幻影斗技场累计胜利5次	在幻影鬥技場累計勝利5次	Win 5 battles in Phantom Clash.	ファントム闘技場で累計5回勝利する	팬텀 투기장에서 누적 5회 승리	ชนะ​ใน​แฟน​ธอม​อารี​น่า​สะสม​ 5​ ครั้ง​
1310	13				1102		20	300			1	通关任意区域关卡20次	通關任意區域關卡20次	Clear any district stage 20 times.	任意のエリアステージを20回クリアする	지역 스테이지 20회 클리어	ผ่าน​ด่าน​พื้น​ที่ใด​ก็ได้​ 20​ ครั้ง​
1311	13				601	1	20	300	601	1	1	进行20次召唤	進行20次召喚	Make 20 summons.	召喚を20回行う	소환 20회 진행	รับสมัคร 20 ครั้ง
1312	13	25		104030	7	3000017	300	300	637		1	消耗300点社团积分	消耗300點社團積分	Spend 300 Clan Points.	ギルドポイントを300消費する	클럽 포인트 300 소모	ใช้​คะแนน​ชมรม​ 300​ แต้ม​
1401	14				7	3000004	1500	300	0		1	消耗1500点情绪	消耗1500點情緒	Spend 1500 Pathos.	エモーションを1500消費する	이모션 1500 소모	ใช้​พา​โธส​ 1,500​ หน่วย​
1402	14				1803		1000	300	0		1	累计获得1000点活跃度	累計獲得1000點活躍度	Get 1000 Activeness Pts in total.	活躍度が累計で1000に達する	활약도 누적 1000 획득	ได้รับ​ค่า​แอ็ก​ที​ฟ​ครบ​ 1,000​ แต้ม​
1403	14	25		104020	1405	0	5	300	518		1	完成5次离岛空运	完成5次離島空運	Complete Air Express 5 times.	離島空便を5回完了する	항공 운송 5회 완료	สำเร็จ​การขนส่ง​ทางอากาศ​ 5​ ครั้ง​
1404	14				1416	0	200	300	511		1	制作200个料理	製作200個料理	Create food 200 times.	任意の料理を200個製作する	요리 200개 제작	ทำอาหาร 200 รายการ
1405	14	25		104110	1103	0	15	300	236		1	通关15次协力战	通關15次協力戰	Complete 15 Invasions.	協同作戦を15回クリアする	협력전 15회 클리어	ผ่าน​ด่าน​ผนึก​กำลัง​ 15​ ครั้ง​
1406	14	25		107120	274		5	300	212		1	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​
1407	14	25		106070	253		3	300	721		1	在天梯竞技场累计胜利3次	在天梯競技場累計勝利3次	Win 3 battles in the Arena.	アリーナランク戦に累計3回勝利する	래더 아레나에서 누적 3회 승리	ชนะ​ใน​สกาย​อารี​น่า​สะสม​ 3​ ครั้ง​
1408	14	25		105030	1119		5	300	723		1	在幻影特训场累计胜利5次	在幻影特訓場累計勝利5次	Win 5 battles in Master Duel.	ファントム特訓場で累計5回勝利する	팬텀 특훈장에서 누적 5회 승리	ชนะ​ใน​สนาม​ซ้อม​แฟน​ธอม​สะสม​ 5​ ครั้ง​
1409	14	25		109210	1107		5	300	722		1	在幻影斗技场累计胜利5次	在幻影鬥技場累計勝利5次	Win 5 battles in Phantom Clash.	ファントム闘技場で累計5回勝利する	팬텀 투기장에서 누적 5회 승리	ชนะ​ใน​แฟน​ธอม​อารี​น่า​สะสม​ 5​ ครั้ง​
1410	14				1102		20	300			1	通关任意区域关卡20次	通關任意區域關卡20次	Clear any district stage 20 times.	任意のエリアステージを20回クリアする	지역 스테이지 20회 클리어	ผ่าน​ด่าน​พื้น​ที่ใด​ก็ได้​ 20​ ครั้ง​
