id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4010233	40	401	3	1	0	0			7:goods_icon_4010233	0	0	0	1	防守套-颈环	防守套-頸環	Defense Set - Necklace	防御装飾・首	방어 세트 - 목걸이	เซ็ตป้องกัน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010234	40	401	3	1	0	0			7:goods_icon_4010234	0	0	0	1	防守套-尾饰	防守套-尾飾	Defense Set - Tailpiece	防御装飾・尻尾	방어 세트 - 꼬리 장식	เซ็ต​ป้องกัน​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010235	40	401	3	1	0	0			7:goods_icon_4010235	0	0	0	1	防守套-嘴套	防守套-嘴套	Defense Set - Mouthpiece	防御装飾・顔	방어 세트 - 마스크	เซ็ตป้องกัน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010236	40	401	3	1	0	0			7:goods_icon_4010236	0	0	0	1	防守套-爪饰	防守套-爪飾	Defense Set - Claws	防御装飾・爪	방어 세트 - 장갑	เซ็ตป้องกัน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010241	40	401	4	1	0	0			7:goods_icon_4010241	0	0	0	1	防守套-头饰	防守套-頭飾	Defense Set - Headpiece	防御装飾・頭部	방어 세트 - 머리 장식	เซ็ตป้องกัน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010242	40	401	4	1	0	0			7:goods_icon_4010242	0	0	0	1	防守套-耳饰	防守套-耳飾	Defense Set - Earrings	防御装飾・耳	방어 세트 - 귀 장식	เซ็ตป้องกัน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010243	40	401	4	1	0	0			7:goods_icon_4010243	0	0	0	1	防守套-颈环	防守套-頸環	Defense Set - Necklace	防御装飾・首	방어 세트 - 목걸이	เซ็ตป้องกัน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010244	40	401	4	1	0	0			7:goods_icon_4010244	0	0	0	1	防守套-尾饰	防守套-尾飾	Defense Set - Tailpiece	防御装飾・尻尾	방어 세트 - 꼬리 장식	เซ็ต​ป้องกัน​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010245	40	401	4	1	0	0			7:goods_icon_4010245	0	0	0	1	防守套-嘴套	防守套-嘴套	Defense Set - Mouthpiece	防御装飾・顔	방어 세트 - 마스크	เซ็ตป้องกัน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010246	40	401	4	1	0	0			7:goods_icon_4010246	0	0	0	1	防守套-爪饰	防守套-爪飾	Defense Set - Claws	防御装飾・爪	방어 세트 - 장갑	เซ็ตป้องกัน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010251	40	401	5	1	0	0			7:goods_icon_4010251	0	0	0	1	防守套-头饰	防守套-頭飾	Defense Set - Headpiece	防御装飾・頭部	방어 세트 - 머리 장식	เซ็ตป้องกัน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010252	40	401	5	1	0	0			7:goods_icon_4010252	0	0	0	1	防守套-耳饰	防守套-耳飾	Defense Set - Earrings	防御装飾・耳	방어 세트 - 귀 장식	เซ็ตป้องกัน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010253	40	401	5	1	0	0			7:goods_icon_4010253	0	0	0	1	防守套-颈环	防守套-頸環	Defense Set - Necklace	防御装飾・首	방어 세트 - 목걸이	เซ็ตป้องกัน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010254	40	401	5	1	0	0			7:goods_icon_4010254	0	0	0	1	防守套-尾饰	防守套-尾飾	Defense Set - Tailpiece	防御装飾・尻尾	방어 세트 - 꼬리 장식	เซ็ต​ป้องกัน​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010255	40	401	5	1	0	0			7:goods_icon_4010255	0	0	0	1	防守套-嘴套	防守套-嘴套	Defense Set - Mouthpiece	防御装飾・顔	방어 세트 - 마스크	เซ็ตป้องกัน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010256	40	401	5	1	0	0			7:goods_icon_4010256	0	0	0	1	防守套-爪饰	防守套-爪飾	Defense Set - Claws	防御装飾・爪	방어 세트 - 장갑	เซ็ตป้องกัน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010261	40	401	6	1	0	0			7:goods_icon_4010261	0	0	0	1	防守套-头饰	防守套-頭飾	Defense Set - Headpiece	防御装飾・頭部	방어 세트 - 머리 장식	เซ็ตป้องกัน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010262	40	401	6	1	0	0			7:goods_icon_4010262	0	0	0	1	防守套-耳饰	防守套-耳飾	Defense Set - Earrings	防御装飾・耳	방어 세트 - 귀 장식	เซ็ตป้องกัน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010263	40	401	6	1	0	0			7:goods_icon_4010263	0	0	0	1	防守套-颈环	防守套-頸環	Defense Set - Necklace	防御装飾・首	방어 세트 - 목걸이	เซ็ตป้องกัน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010264	40	401	6	1	0	0			7:goods_icon_4010264	0	0	0	1	防守套-尾饰	防守套-尾飾	Defense Set - Tailpiece	防御装飾・尻尾	방어 세트 - 꼬리 장식	เซ็ต​ป้องกัน​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010265	40	401	6	1	0	0			7:goods_icon_4010265	0	0	0	1	防守套-嘴套	防守套-嘴套	Defense Set - Mouthpiece	防御装飾・顔	방어 세트 - 마스크	เซ็ตป้องกัน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010266	40	401	6	1	0	0			7:goods_icon_4010266	0	0	0	1	防守套-爪饰	防守套-爪飾	Defense Set - Claws	防御装飾・爪	방어 세트 - 장갑	เซ็ตป้องกัน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：防御力 +20%	2件套：防禦力 +20%	2-piece Set: DEF +20%	2セット:防御力＋20%	2세트: 방어력 +20%	เซ็ต 2 ชิ้น: DEF +20%
4010311	40	401	1	1	0	0			7:goods_icon_4010311	0	0	0	1	生命套-头饰	生命套-頭飾	Health Set - Headpiece	最大HP装飾・頭部	생명 세트 - 머리 장식	เซ็ตพลังชีวิต - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010312	40	401	1	1	0	0			7:goods_icon_4010312	0	0	0	1	生命套-耳饰	生命套-耳飾	Health Set - Earrings	最大HP装飾・耳	생명 세트 - 귀 장식	เซ็ตพลังชีวิต - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010313	40	401	1	1	0	0			7:goods_icon_4010313	0	0	0	1	生命套-颈环	生命套-頸環	Health Set - Necklace	最大HP装飾・首	생명 세트 - 목걸이	เซ็ตพลังชีวิต - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010314	40	401	1	1	0	0			7:goods_icon_4010314	0	0	0	1	生命套-尾饰	生命套-尾飾	Health Set - Tailpiece	最大HP装飾・尻尾	생명 세트 - 꼬리 장식	เซ็ต​พลัง​ชีวิต​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010315	40	401	1	1	0	0			7:goods_icon_4010315	0	0	0	1	生命套-嘴套	生命套-嘴套	Health Set - Mouthpiece	最大HP装飾・顔	생명 세트 - 마스크	เซ็ตพลังชีวิต - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010316	40	401	1	1	0	0			7:goods_icon_4010316	0	0	0	1	生命套-爪饰	生命套-爪飾	Health Set - Claws	最大HP装飾・爪	생명 세트 - 장갑	เซ็ตพลังชีวิต - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010321	40	401	2	1	0	0			7:goods_icon_4010321	0	0	0	1	生命套-头饰	生命套-頭飾	Health Set - Headpiece	最大HP装飾・頭部	생명 세트 - 머리 장식	เซ็ตพลังชีวิต - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010322	40	401	2	1	0	0			7:goods_icon_4010322	0	0	0	1	生命套-耳饰	生命套-耳飾	Health Set - Earrings	最大HP装飾・耳	생명 세트 - 귀 장식	เซ็ตพลังชีวิต - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010323	40	401	2	1	0	0			7:goods_icon_4010323	0	0	0	1	生命套-颈环	生命套-頸環	Health Set - Necklace	最大HP装飾・首	생명 세트 - 목걸이	เซ็ตพลังชีวิต - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
