id	type	showType	quality	stack	openType	openParameter	effectType	effectId	effectNum	photoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	role	role_zh_TW	role_en_UK	role_ja_JP	role_ko_KR	role_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
10600801	1000	10001	3	1			0	0	0	18:card_icon_106008_1	1	橘色纯真	橘色純真	Orange Naivete	オレンジイノセンス	오렌지 이노센스	แมวส้มแสนซน	小音	小音	Poppy	イナ	이나	อินะ	小音的橘色纯真。	小音的橘色純真。	Poppy: Orange Naivete	イナ･オレンジイノセンス。	이나의 오렌지 이노센스	อินะ: แมวส้มแสนซน	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10600101	1000	10001	3	1			0	0	0	18:card_icon_106001_1	1	搬运工	搬運工	Little Docker	運び屋	큐티 포터	แมวส้มขนส่ง	小音	小音	Poppy	イナ	이나	อินะ	小音的搬运工。	小音的搬運工。	Poppy: Little Docker	イナ･運び屋。	이나의 큐티 포터	อินะ: แมวส้มขนส่ง	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10600201	1000	10001	3	1			0	0	0	18:card_icon_106002_1	1	幽灵社团	幽靈社團	Ghost Club	幽霊クラブ	심령 동아리	ชมรมลี้ลับ	小音	小音	Poppy	イナ	이나	อินะ	小音的幽灵社团。	小音的幽靈社團。	Poppy: Ghost Club	イナ･幽霊クラブ。	이나의 심령 동아리	อินะ: ชมรมลี้ลับ	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10601001	1000	10001	3	1			0	0	0	18:card_icon_106010_1	1	不思议鸭鸭	不思議鴨鴨	Duck 'n' Roll	ダックファンタシー	어린이 구조대	ห่วงยางเป็ด	小音	小音	Poppy	イナ	이나	อินะ	小音的不思议鸭鸭。	小音的不思議鴨鴨。	Poppy: Duck 'n' Roll	イナ･ダックファンタシー。	이나의 어린이 구조대	อินะ: ห่วงยางเป็ด	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10700801	1000	10001	3	1			0	0	0	18:card_icon_107008_1	1	继承者	繼承者	Protector	継承者	인헤리터	ผู้พิทักษ์	伊德	伊德	Idego	イード	에이드	เอ็ด	伊德的继承者。	伊德的繼承者。	Idego: Protector	イード･継承者。	에이드의 인헤리터	เอ็ด: ผู้พิทักษ์	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10700101	1000	10001	3	1			0	0	0	18:card_icon_107001_1	1	烈火战线	烈火戰線	Frontline Warder	烈火戦線	파이어 파이터	ผู้พิทักษ์แนวหน้า	伊德	伊德	Idego	イード	에이드	เอ็ด	伊德的烈火战线。	伊德的烈火戰線。	Idego: Frontline Warder	イード･烈火戦線。	에이드의 파이어 파이터	เอ็ด: ผู้พิทักษ์แนวหน้า	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10700501	1000	10001	3	1			0	0	0	18:card_icon_107005_1	1	雪地滑行	雪地滑行	Dashing Snow	スキーフライング	설산의 질주	สโนว์รันเนอร์	伊德	伊德	Idego	イード	에이드	เอ็ด	伊德的雪地滑行。	伊德的雪地滑行。	Idego: Dashing Snow	イード･スキーフライング	에이드의 설산의 질주	เอ็ด: สโนว์รันเนอร์	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10800801	1000	10001	3	1			0	0	0	18:card_icon_108008_1	1	AI助理	AI助理	AI Assistant	AIアシスタント	AI 어시스턴트	AI ผู้ช่วย	小白	小白	Shiro	シロ	화이트	ชิโระ	小白的AI助理。	小白的AI助理。	Shiro: AI Assistant	シロ･AIアシスタント。	화이트의 AI 어시스턴트	ชิโระ: AI ผู้ช่วย	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10800101	1000	10001	3	1			0	0	0	18:card_icon_108001_1	1	战略潜艇	戰略潛艇	Tactical Submarine	戦術型サブマリン	서브마린	แบทเทิลมารีน	小白	小白	Shiro	シロ	화이트	ชิโระ	小白的战略潜艇。	小白的戰略潛艇。	Shiro: Tactical Submarine	シロ･戦術型サブマリン。	화이트의 서브마린	ชิโระ: แบทเทิลมารีน	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10800601	1000	10001	3	1			0	0	0	18:card_icon_108006_1	1	涤荡者	滌蕩者	Combat Mode	穢れを浄化せし者	메이드	คอมแบทโหมด	小白	小白	Shiro	シロ	화이트	ชิโระ	小白的涤荡者。	小白的滌蕩者。	Shiro: Combat Mode	シロ･穢れを浄化せし者。	화이트의 메이드	ชิโระ: คอมแบทโหมด	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
