id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	bagUsed	redPoint	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5121095	51	501	5	999	0	0			6:goods_icon_5111091	1	1	202	21095	1	1	5星精通套装备箱	5星精通套裝備箱	5★ Mastery Set Chest	★5精通セット装備箱	5★ 마스터 세트 장비 상자	หีบเซ็ตชำนาญ ​5★​	精通套装备箱	精通套裝備箱	Mastery Set Chest	精通セット装備箱	마스터 세트 장비 상자	กล่องอุปกรณ์เซ็ตชำนาญ	随机获得一件：精通套SSR装备	隨機獲得一件：精通套SSR裝備	Randomly contains 1 piece of SSR equipment from the Mastery Set.	精通セットに含まれるSSR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 마스터 세트 SSR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​ชำนาญ​ คุณภาพ​ SSR​
5131001	51	501							6:goods_icon_5131001						1																		
5131002	51	501							6:goods_icon_5131002						1																		
5131003	51	501							6:goods_icon_5131003						1																		
5121101	51	501	3	999	0	0	635;625		6:goods_icon_5121101	1	1	202	21101	1	1	3星幸运套装备箱	3星幸運套裝備箱	3★ Lucky Set Chest	★3幸運セット装備箱	3★ 행운 세트 장비 상자	หีบเซ็ตนำโชค 3★	幸运套装备箱	幸運套裝備箱	Lucky Set Chest	幸運セット装備箱	행운 세트 장비 상자	กล่องอุปกรณ์เซ็ตนำโชค	随机获得一件：幸运套NC、N、R品质装备	隨機獲得一件：幸運套NC、N、R品質裝備	Randomly contains 1 piece of NC, N, R equipment from the Lucky Set.	幸運セットに含まれるNC、N、R品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 행운 세트 NC, N, R 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​นำ​โชค​ระดับ​ NC,​ N​ และ​ R​ 
5121102	51	501	4	999	0	0	635;625		6:goods_icon_5121101	1	1	202	21102	1	1	4星幸运套装备箱	4星幸運套裝備箱	4★ Lucky Set Chest	★4幸運セット装備箱	4★ 행운 세트 장비 상자	หีบเซ็ตนำโชค 4★	幸运套装备箱	幸運套裝備箱	Lucky Set Chest	幸運セット装備箱	행운 세트 장비 상자	กล่องอุปกรณ์เซ็ตนำโชค	随机获得一件：幸运套N、R、SR品质装备	隨機獲得一件：幸運套N、R、SR品質裝備	Randomly contains 1 piece of N, R, SR equipment from the Lucky Set.	幸運セットに含まれるN、R、SR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 행운 세트 N, R, SR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​นำ​โชค​ระดับ​ N,​ R​ และ​ SR​
5121103	51	501	5	999	0	0	635;625		6:goods_icon_5121101	1	1	202	21103	1	1	5星幸运套装备箱	5星幸運套裝備箱	5★ Lucky Set Chest	★5幸運セット装備箱	5★ 행운 세트 장비 상자	หีบเซ็ตนำโชค 5★	幸运套装备箱	幸運套裝備箱	Lucky Set Chest	幸運セット装備箱	행운 세트 장비 상자	กล่องอุปกรณ์เซ็ตนำโชค	随机获得一件：幸运套R、SR、SSR品质装备	隨機獲得一件：幸運套R、SR、SSR品質裝備	Randomly contains 1 piece of R, SR, SSR equipment from the Lucky Set.	幸運セットに含まれるR、SR、SSR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 행운 세트 R, SR, SSR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​นำ​โชค​ระดับ​ R,​ SR​ และ​ SSR​
5121111	51	501	3	999	0	0	635;625		6:goods_icon_5121111	1	1	202	21111	1	1	3星穿透套装备箱	3星穿透套裝備箱	3★ Penetration Set Chest	★3貫通セット装備箱	3★ 관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ ​3★​	穿透套装备箱	穿透套裝備箱	Penetration Set Chest	貫通セット装備箱	관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ	随机获得一件：穿透套NC、N、R品质装备	隨機獲得一件：穿透套NC、N、R品質裝備	Randomly contains 1 piece of NC, N, R equipment from the Penetration Set.	貫通セットに含まれるNC、N、R品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 관통 세트 NC, N, R 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​เจาะ​เกราะ​ระดับ​ NC,​ N​ และ​ R​ 
5121112	51	501	4	999	0	0	635;625		6:goods_icon_5121111	1	1	202	21112	1	1	4星穿透套装备箱	4星穿透套裝備箱	4★ Penetration Set Chest	★4貫通セット装備箱	4★ 관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ ​4★​	穿透套装备箱	穿透套裝備箱	Penetration Set Chest	貫通セット装備箱	관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ	随机获得一件：穿透套N、R、SR品质装备	隨機獲得一件：穿透套N、R、SR品質裝備	Randomly contains 1 piece of N, R, SR equipment from the Penetration Set.	貫通セットに含まれるN、R、SR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 관통 세트 N, R, SR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​เจาะ​เกราะ​ระดับ​ N,​ R​ และ​ SR​
5121113	51	501	5	999	0	0	635;625		6:goods_icon_5121111	1	1	202	21113	1	1	5星穿透套装备箱	5星穿透套裝備箱	5★ Penetration Set Chest	★5貫通セット装備箱	5★ 관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ ​5★​	穿透套装备箱	穿透套裝備箱	Penetration Set Chest	貫通セット装備箱	관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ	随机获得一件：穿透套R、SR、SSR品质装备	隨機獲得一件：穿透套R、SR、SSR品質裝備	Randomly contains 1 piece of R, SR, SSR equipment from the Penetration Set.	貫通セットに含まれるR、SR、SSR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 관통 세트 R, SR, SSR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​เจาะ​เกราะ​ระดับ​ R,​ SR​ และ​ SSR​
5121121	51	501	3	999	0	0	635;625		6:goods_icon_5121121	1	1	202	21121	1	1	3星忍耐套装备箱	3星忍耐套裝備箱	3★ Endurance Set Chest	★3忍耐セット装備箱	3★ 인내 세트 장비 상자	หีบเซ็ตอดทน 3★	忍耐套装备箱	忍耐套裝備箱	Endurance Set Chest	忍耐セット装備箱	인내 세트 장비 상자	กล่องอุปกรณ์เซ็ตอดทน	随机获得一件：忍耐套NC、N、R品质装备	隨機獲得一件：忍耐套NC、N、R品質裝備	Randomly contains 1 piece of NC, N, R equipment from the Endurance Set.	忍耐セットに含まれるNC、N、R品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 인내 세트 NC, N, R 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​อดทน​ระดับ​ NC,​ N​ และ​ R​ 
5121122	51	501	4	999	0	0	635;625		6:goods_icon_5121121	1	1	202	21122	1	1	4星忍耐套装备箱	4星忍耐套裝備箱	4★ Endurance Set Chest	★4忍耐セット装備箱	4★ 인내 세트 장비 상자	หีบเซ็ตอดทน 4★	忍耐套装备箱	忍耐套裝備箱	Endurance Set Chest	忍耐セット装備箱	인내 세트 장비 상자	กล่องอุปกรณ์เซ็ตอดทน	随机获得一件：忍耐套N、R、SR品质装备	隨機獲得一件：忍耐套N、R、SR品質裝備	Randomly contains 1 piece of N, R, SR equipment from the Endurance Set.	忍耐セットに含まれるN、R、SR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 인내 세트 N, R, SR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​อดทน​ระดับ​ N,​ R​ และ​ SR​
5121123	51	501	5	999	0	0	635;625		6:goods_icon_5121121	1	1	202	21123	1	1	5星忍耐套装备箱	5星忍耐套裝備箱	5★ Endurance Set Chest	★5忍耐セット装備箱	5★ 인내 세트 장비 상자	หีบเซ็ตอดทน 5★	忍耐套装备箱	忍耐套裝備箱	Endurance Set Chest	忍耐セット装備箱	인내 세트 장비 상자	กล่องอุปกรณ์เซ็ตอดทน	随机获得一件：忍耐套R、SR、SSR品质装备	隨機獲得一件：忍耐套R、SR、SSR品質裝備	Randomly contains 1 piece of R, SR, SSR equipment from the Endurance Set.	忍耐セットに含まれるR、SR、SSR品質の装備からランダムで1個獲得する。	랜덤으로 1개 획득: 인내 세트 R, SR, SSR 등급 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​อดทน​ระดับ​ R,​ SR​ และ​ SSR​
5121135	51	501	5	999	0	0			6:goods_icon_5111041	1	1	202	21135	1	1	5星暴击套装备箱	5星爆擊套裝備箱	5★ Critical Set Chest	★5会心セット装備箱	5★ 크리티컬 세트 장비 상자	หีบเซ็ตคริติคอล ​5★​	暴击套装备箱	爆擊套裝備箱	Critical Set Chest	会心セット装備箱	크리티컬 세트 장비 상자	กล่อง​อุปกรณ์​เซ็ต​ค​ริ​ติ​คอ​ล​	随机获得一件：暴击套SSR装备	隨機獲得一件：爆擊套SSR裝備	Randomly contains 1 piece of SSR equipment from the Critical Set.	ランダムで1つ獲得：会心セットSSR装備	랜덤으로 1개 획득: 크리티컬 SSR 세트 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​ค​ริ​ติ​คอ​ล​ คุณภาพ​ SSR​
5121145	51	501	5	999	0	0			6:goods_icon_5111081	1	1	202	21145	1	1	5星援护套装备箱	5星援護套裝備箱	5★ Support Set Chest	★5援護セット装備箱	5★ 엄호 세트 장비 상자	หีบเซ็ตซัพพอร์ต ​5★​	援护套装备箱	援護套裝備箱	Support Set Chest	援護セット装備箱	엄호 세트 장비 상자	กล่อง​อุปกรณ์​เซ็ต​ซัพพอร์ต​	随机获得一件：援护套SSR装备	隨機獲得一件：援護套SSR裝備	Randomly contains 1 piece of SSR equipment from the Support Set.	ランダムで1つ獲得：援護セットSSR装備	랜덤으로 1개 획득: 엄호 SSR 세트 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​ซัพพอร์ต​ คุณภาพ​ SSR​
5121105	51	501	5	999	0	0			6:goods_icon_5121101	1	1	202	21105	1	1	5星幸运套装备箱	5星幸運套裝備箱	5★ Lucky Set Chest	★5幸運セット装備箱	5★ 행운 세트 장비 상자	หีบเซ็ตนำโชค 5★	幸运套装备箱	幸運套裝備箱	Lucky Set Chest	幸運セット装備箱	행운 세트 장비 상자	กล่องอุปกรณ์เซ็ตนำโชค	随机获得一件：幸运套SSR装备	隨機獲得一件：幸運套SSR裝備	Randomly contains 1 piece of SSR equipment from the Lucky Set.	ランダムで幸運セットのSSR品質装備を1個獲得。	랜덤으로 1개 획득: 행운 세트 SSR 세트 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​นำ​โชค​ คุณภาพ​ SSR​
5121115	51	501	5	999	0	0			6:goods_icon_5121111	1	1	202	21115	1	1	5星穿透套装备箱	5星穿透套裝備箱	5★ Penetration Set Chest	★5貫通セット装備箱	5★ 관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ ​5★​	穿透套装备箱	穿透套裝備箱	Penetration Set Chest	貫通セット装備箱	관통 세트 장비 상자	หีบเซ็ตเจาะเกราะ	随机获得一件：穿透套SSR装备	隨機獲得一件：穿透套SSR裝備	Randomly contains 1 piece of SSR equipment from the Penetration Set.	ランダムで貫通セットのSSR品質装備を1個獲得。	랜덤으로 1개 획득: 관통 세트 SSR 세트 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​เจาะ​เกราะ​ คุณภาพ​ SSR​
5121125	51	501	5	999	0	0			6:goods_icon_5121121	1	1	202	21125	1	1	5星忍耐套装备箱	5星忍耐套裝備箱	5★ Endurance Set Chest	★5忍耐セット装備箱	5★ 인내 세트 장비 상자	หีบเซ็ตอดทน 5★	忍耐套装备箱	忍耐套裝備箱	Endurance Set Chest	忍耐セット装備箱	인내 세트 장비 상자	กล่องอุปกรณ์เซ็ตอดทน	随机获得一件：忍耐套SSR装备	隨機獲得一件：忍耐套SSR裝備	Randomly contains 1 piece of SSR equipment from the Endurance Set.	ランダムで忍耐セットのSSR品質装備を1個獲得。	랜덤으로 1개 획득: 인내 세트 SSR 세트 장비	สุ่ม​รับ​ไอเทม​หนึ่ง​ชิ้น​:​ อุปกรณ์​เซ็ต​อดทน​ คุณภาพ​ SSR​
5112001	51	501	5	999	0	0	724;518		6:goods_icon_5112001	1	1	202	4001	1	1	专武材料随机箱	專武材料隨機箱	Pathos Weapon Material Chest	専用武器材料箱･ランダム	전용 무기 재료 랜덤 상자	กล่องสุ่มวัตถุดิบอาวุธเฉพาะ	专武材料随机箱	專武材料隨機箱	Pathos Weapon Material Chest	専用武器材料箱･ランダム	전용 무기 재료 랜덤 상자	กล่องสุ่มวัตถุดิบอาวุธเฉพาะ	随机获取1个专武材料	隨機獲取1個專武材料	Contains one random type of Pathos Weapon material.	ランダムで専用武器材料を1個獲得。	랜덤으로 전용 무기 재료를 1개 획득할 수 있다	สุ่ม​รับ​วัตถุดิบ​อาวุธ​เฉพาะ​ 1​ ชิ้น​
