id	type	showType	activetyType	activityId	quality	stack	openType	showGotoIcon	openParameter	photoId	effectType	effectId	effectNum	mailId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
9020045	90	901	140001		5	-1	0	0	0	6:goods_icon_9020045	302	4104043	10	14000102	1	字帖-Y	幸運字-Y	Piece - Y	文字パネル・Y	글자-Y	ตัวอักษร-Y	用于“幸运秒杀”活动兑换	用於“幸運秒殺”活動兌換	Used for the "Lucky Flash Sale" event exchange.	イベント「ラッキー交換」で使用できる。	행운 교환 이벤트에서 다른 아이템으로 교환할 수 있디.	ใช้​แลก​รางวัล​ใน​กิจกรรม​ “แฟลชเซลล์ลุ้นโชค"​	“幸运秒杀”字帖，可以在“幸运秒杀”活动中兑换道具。	“幸運秒殺”字帖，可以在“幸運秒殺”活動中兌換道具。	"Lucky Flash Sale" copybook that can be exchanged for items in the "Lucky Flash Sale" event.	イベント「ラッキー交換」に使用する文字パネル、報酬と交換できます。	"행운 교환" 아이템, 행운 교환 이벤트에서 다른 아이템으로 교환할 수 있디.	ตัวอักษร​ "แฟลชเซลล์ลุ้นโชค"​ สามารถ​ใช้​เพื่อ​แลก​ไอเทม​ใน​กิจกรรม​ "แฟลชเซลล์ลุ้นโชค"​ ได้​
9030001	90	901	113004		5	-1	0	1	0	6:goods_icon_9030001	302	3000003	1	99999	1	逗猫棒	逗貓棒	Cat Teaser	猫じゃらし	고양이낚시대	ไม้ล่อแมว	用于在百味蛋糕店活动中参与烹饪挑战。每次消耗10个	用於在百味蛋糕店活動中參與烹飪挑戰。每次消耗10個	Used in the "Life Is Sweet" event's cooking challenges. It will cost you 10 of this item for each attempt.	甘味協奏会のテイクアウト制作に参加するたびに10個消費される。	스위트 파라다이스 이벤트에서 요리 도전 시 사용되며 매번 10개씩 소모된다.	ใช้​สำหรับ​เข้า​ท้าทาย​การปรุงอาหาร​ใน​กิจกรรม​ "หวานนี้มีเหมียว"​ โดยจะ​ต้องใช้​ 10​ ชิ้น​​ ใน​การ​เข้าร่วม​	让猫咪和猫娘活跃起来的神奇小玩具。	讓貓咪和貓娘活躍起來的神奇小玩具。	A magical toy that livens up cats and catgirls.	猫を楽しく遊ばせる小さなおもちゃ。	고양이와 고양이 소녀들이 밝아지는 신비한 장난감이다.	ของเล่น​ชิ้น​เล็ก​สุด​มหัศจรรย์​ที่​ช่วย​ปลุก​ความมีชีวิตชีวา​ให้​กับ​เจ้า​เหมียว​และ​แมว​สาว​
9030002	90	901	113004		5	-1	0	0	0	6:goods_icon_9030002	302	3000003	1	99999	1	情绪毛球	情緒毛球	Pathos Furball	毛糸玉	이모션 털뭉치	ลูกบอลพาโธส	用于在百味蛋糕店活动的烹饪挑战中升级厨具和食材。	用於在百味蛋糕店活動的烹飪挑戰中升級廚具和食材。	Used to upgrade kitchenware and ingredients in the "Life Is Sweet" event's cooking challenges.	イベント「甘味協奏会」でテイクアウト制作に使うキッチン用具と食材を昇級できる。	스위트 파라다이스 이벤트에서 요리 도전 시 주방 도구와 식재료를 레벨업할 때 사용된다.	ใช้​สำหรับ​อัปเกรด​เครื่องครัว​และ​วัตถุดิบ​ใน​การ​ท้าทาย​การปรุงอาหาร​ของ​กิจกรรม​ "หวานนี้มีเหมียว"​	各种情绪能量交织其中，用于升级厨具	各種情緒能量交織其中，用於升級廚具	Woven with Pathos Energies, used to upgrade kitchenware.	さまざまなエモーションエネルギーが織り込まれている。調理器具のレベルアップに使用できる。	다양한 이모션 에너지로 만들어져 있고, 주방 도구 레벨업에 사용된다.	พลังงาน​พา​โธส​อัน​หลากหลาย​สอด​ประสานกัน​ ใช้​สำหรับ​อัปเกรด​เครื่องครัว​
9030003	90	901	113003		5	-1	0	0	0	6:goods_icon_9030003	302	3000003	1	99999	1	草莓蛋糕	草莓蛋糕	Strawberry Cake	いちごケーキ	딸기 케이크	เค้กสตรอว์เบอร์รี	用于在百味蛋糕店活动中抽取奖励。	用於在百味蛋糕店活動中抽取獎勵。	Use it for a chance to obtain exclusive rewards in the Life Is Sweet event.	イベント「甘味協奏会」での報酬抽選に使用される。	스위트 파라다이스 이벤트에서 보상 추첨 시에 사용된다.	ใช้​สำหรับ​สุ่ม​รางวัล​ใน​กิจกรรม​ "หวานนี้มีเหมียว"​	辛勤工作后的美味奖励。	辛勤工作後的美味獎勵。	Sweet rewards for hard work.	頑張った後の美味しいご褒美。	열심히 일한 뒤에 받는 맛있는 보상이다.	รางวัล​รส​เลิศ​หลังจาก​ทำงาน​อย่าง​หนัก​
9030004	90	901	113003		5	-1	0	0	0	6:goods_icon_9030003	302				1																		
9030005	90	901	113009		5	-1	0	1	0	6:goods_icon_9030005	302	3000003	1	99999	1	心力	心力	Willpower	心力	마음의 힘	พลังใจ	用于参与提尔菈战牌活动	用於參與提爾菈戰牌活動	Used for participating in the Tyrian Battle Cards event.		티올라 배틀카드 이벤트 참가에 사용된다	ใช้​สำหรับ​เข้าร่วม​กิจกรรม​เกม​การ์ด​เทีย​ร่า​	无心不成局，有力方可行。	無心不成局，有力方可行。	Half-hearted efforts yield no results, while steadfast determination leads to success.		계획에는 마음이 있어야 하며, 행동에는 힘이 있어야 한다.	ไร้​ความตั้งใจ​ ย่อม​ไร้​ความสำเร็จ​ ต้อง​มีพลัง​จึง​จะ​ก้าวเดิน​ได้​
9030006	90	901	113008		5	-1	0	0	0	6:goods_icon_9030006	302	3000003	1	99999	1	信羽	信羽	Raven Quill	伝書烏の羽	신뢰의 깃	ขนนก	用于在相闻歌活动中兑换奖励。	用於在相聞歌活動中兌換獎勵。	Can be exchanged for rewards in the event "A Song of Hearts Entwined."	イベント「相聞歌」で報酬と交換できる。	[함께 들을 노래] 이벤트에서 교환하는데 사용된다.	ใช้สำหรับแลกรางวัลในกิจกรรม "บทกวีแห่งสายสัมพันธ์"	传信鸦的羽毛。相传，在樱岛神话中信鸦曾是天道的执行者，而如今……它们被赤沼饲养着。	傳信鴉的羽毛。相傳，在櫻島神話中信鴉曾是天道的執行者，而如今……它們被赤沼飼養著。	The quill of a messenger raven. According to the lore of Sakura Island, these ravens once served as Enforcers of the Way of Heaven, but now... they are captives of the Akanuma family.	伝書烏の羽。桜島の神話では、伝書烏はかつて天道の執行者とされてきたが、今となっては…赤沼家に飼育されている。	전령 까마귀의 깃털. 전해지는 이야기에 따르면, 사쿠라지마의 신화에서 까마귀는 천도의 집행자였다고 한다.	ขนนก​ของ​อีกา​ส่งสาร​ กล่าว​กัน​ว่า​ใน​ตำนาน​ของ​เกาะ​ซากุระ​ อีกา​เหล่านี้​เคย​เป็น​ผู้​ปฏิบัติตาม​เจตจำนง​แห่ง​สวรรค์​ แต่​ใน​ปัจจุบัน​...​พวก​มัน​ถูก​เลี้ยงดู​โดย​อา​คา​นุ​มะ​
9030007	90	901	113003		5	-1	0	1	0	6:goods_icon_9030005	302	3000003	1	99999	1	元气石	元氣石	Life Gem	元気ストーン	원기석	มณีแห่งชีวิต	用于在百味蛋糕店活动中进行果园守护。	用於在百味蛋糕店活動中進行果園守護。	Used in the "Life Is Sweet" event's Orchard Guardian	/	스위트 파라다이스 이벤트에서 과수원 수호하는 데 사용된다.	ใช้​สำหรับ​เข้า​เล่น​ "​สวนผลไม้​"​ ใน​กิจกรรม​ "​หวาน​นี้​มี​เหมียว​"​						
9000040	90	901	1201		5	-1	0	1	0	6:goods_icon_9000040	302				1	熊猫纪念币	熊貓紀念幣	Panda Token	パンダコイン	판다 기념주화	เหรียญแพนด้า	仅在活动期间限量发行的间竹乐园熊猫纪念币，可在活动期间兑换奖励。	僅在活動期間限量發行的間竹樂園熊貓紀念幣，可在活動期間兌換獎勵。	This limited Panda Token issued exclusively during the event, can be exchanged for rewards throughout the event.	イベント期間にのみ限定発行されるのパンダコイン。イベント期間中のみ報酬と交換できる。	이벤트 기간 동안 한정 발행되는 간죽 낙원 판다 기념주화, 이벤트 기간 동안 보상을 교환할 수 있습니다.	เหรียญ​แพนด้า​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​สวนสนุก​แบ​มบู​ สามารถ​ใช้​เพื่อ​แลก​รางวัล​ได้​ใน​ช่วงเวลา​กิจกรรม​	纪念币为合金材质，雕刻了可爱的熊猫图案，本身具有一定的收藏价值，深受游客喜爱。	紀念幣為合金材質，雕刻了可愛的熊貓圖案，本身具有一定的收藏價值，深受遊客喜愛。	It is made of alloy material and features adorable panda patterns, giving it a certain collection value and making it popular among visitors.	合金製の記念コイン、かわいいパンダのデザインが刻印されている。それ自体にコレクション価値があり、観光客にも人気がある。	기념주화는 합금 소재로 귀여운 판다 그림이 새겨져 있으며, 자체적으로 일정한 수집 가치를 가지고 있어 관광객들에게 인기가 많습니다.	เหรียญ​ที่ระลึก​ที่​ทำ​จาก​วัสดุ​โลหะผสม​ แกะสลัก​ลวดลาย​น่ารัก​ของ​แพนด้า​ ตัว​เหรียญ​มี​มูลค่า​ด้าน​การ​สะ​สมใน​ระดับ​หนึ่ง​ และ​ได้รับ​ความนิยม​อย่าง​มาก​จาก​นักท่องเที่ยว​
9000041	90	901	120001	4	5	-1	0	0	0	6:goods_icon_9000041	302	3000003	1	99999	1	蔷薇之心	薔薇之心	Heart of Rose	バラの心	장미의 마음	ดวงใจกุหลาบ	可在人偶之囚活动商店内兑换奖励	可在人偶之囚活動商店內兌換獎勵	Can be exchanged for rewards at the Puppeteer's Thrall event shop.	「インプリズンド・パペット」イベントショップで報酬と交換できる。	인형의 죄수 이벤트 상점에서 보상을 교환할 수 있다	ใช้​สำหรับ​แลก​รางวัล​ใน​กิจกรรม​พันธนาการ​หุ่นเชิด​	布满尖刺的蔷薇，是这片美丽花园里最忠诚的守卫。	佈滿尖刺的薔薇，是這片美麗花園裡最忠誠的守衛。	The prickly rose is the most loyal guard in this beautiful garden.	とげに覆われたバラは、この美しい庭の最も忠実なガードマン。	가시로 가득한 장미. 이 아름다운 화원을 지키는 가장 충성적인 수호자이다.	กุหลาบ​ที่​เต็มไปด้วย​หนาม​ คือ​ผู้พิทักษ์​ที่​ซื่อสัตย์​ที่สุด​ใน​สวนดอกไม้​
