id	productId	groupId	goodsId	goodsNum	priceType	goodsConsum	goodsConsumNum	originalPrice	showItem	rebate	name	showImage	template	status	iconTitle	iconTitle_zh_TW	iconTitle_en_UK	iconTitle_ja_JP	iconTitle_ko_KR	iconTitle_th_TH
10112	9810112	1011	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	主线章节触发礼包17-2			1	恭喜调查官完成主线第17章！	恭喜調查官完成主線第17章！	Congratulations! You've completed Main Story Chapter 17!	おめでとうございます！メインストーリーチャプター17をクリアしました。	메인 스토리 17챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 17​ สำเร็จ​!​
10113	9810113	1011	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	主线章节触发礼包17-3			1	恭喜调查官完成主线第17章！	恭喜調查官完成主線第17章！	Congratulations! You've completed Main Story Chapter 17!	おめでとうございます！メインストーリーチャプター17をクリアしました。	메인 스토리 17챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 17​ สำเร็จ​!​
10114	9810114	1011	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	主线章节触发礼包17-4			1	恭喜调查官完成主线第17章！	恭喜調查官完成主線第17章！	Congratulations! You've completed Main Story Chapter 17!	おめでとうございます！メインストーリーチャプター17をクリアしました。	메인 스토리 17챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 17​ สำเร็จ​!​
10115	9810115	1011	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	主线章节触发礼包17-5			1	恭喜调查官完成主线第17章！	恭喜調查官完成主線第17章！	Congratulations! You've completed Main Story Chapter 17!	おめでとうございます！メインストーリーチャプター17をクリアしました。	메인 스토리 17챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 17​ สำเร็จ​!​
10121	9810121	1012	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	主线章节触发礼包18-1			1	恭喜调查官完成主线第18章！	恭喜調查官完成主線第18章！	Congratulations! You've completed Main Story Chapter 18!	おめでとうございます！メインストーリーチャプター18をクリアしました。	메인 스토리 18챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 18​ สำเร็จ​!​
10122	9810122	1012	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	主线章节触发礼包18-2			1	恭喜调查官完成主线第18章！	恭喜調查官完成主線第18章！	Congratulations! You've completed Main Story Chapter 18!	おめでとうございます！メインストーリーチャプター18をクリアしました。	메인 스토리 18챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 18​ สำเร็จ​!​
10123	9810123	1012	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	主线章节触发礼包18-3			1	恭喜调查官完成主线第18章！	恭喜調查官完成主線第18章！	Congratulations! You've completed Main Story Chapter 18!	おめでとうございます！メインストーリーチャプター18をクリアしました。	메인 스토리 18챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 18​ สำเร็จ​!​
10124	9810124	1012	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	主线章节触发礼包18-4			1	恭喜调查官完成主线第18章！	恭喜調查官完成主線第18章！	Congratulations! You've completed Main Story Chapter 18!	おめでとうございます！メインストーリーチャプター18をクリアしました。	메인 스토리 18챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 18​ สำเร็จ​!​
10125	9810125	1012	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	主线章节触发礼包18-5			1	恭喜调查官完成主线第18章！	恭喜調查官完成主線第18章！	Congratulations! You've completed Main Story Chapter 18!	おめでとうございます！メインストーリーチャプター18をクリアしました。	메인 스토리 18챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 18​ สำเร็จ​!​
10126	9810126	1013	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	主线章节触发礼包19-1			1	恭喜调查官完成主线第19章！	恭喜調查官完成主線第19章！	Congratulations! You've completed Main Story Chapter 19!	おめでとうございます！メインストーリーチャプター19をクリアしました。	메인 스토리 19챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 19​ สำเร็จ​!​
10127	9810127	1013	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	主线章节触发礼包19-2			1	恭喜调查官完成主线第19章！	恭喜調查官完成主線第19章！	Congratulations! You've completed Main Story Chapter 19!	おめでとうございます！メインストーリーチャプター19をクリアしました。	메인 스토리 19챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 19​ สำเร็จ​!​
10128	9810128	1013	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	主线章节触发礼包19-3			1	恭喜调查官完成主线第19章！	恭喜調查官完成主線第19章！	Congratulations! You've completed Main Story Chapter 19!	おめでとうございます！メインストーリーチャプター19をクリアしました。	메인 스토리 19챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 19​ สำเร็จ​!​
10129	9810129	1013	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	主线章节触发礼包19-4			1	恭喜调查官完成主线第19章！	恭喜調查官完成主線第19章！	Congratulations! You've completed Main Story Chapter 19!	おめでとうございます！メインストーリーチャプター19をクリアしました。	메인 스토리 19챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 19​ สำเร็จ​!​
10130	9810130	1013	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	主线章节触发礼包19-5			1	恭喜调查官完成主线第19章！	恭喜調查官完成主線第19章！	Congratulations! You've completed Main Story Chapter 19!	おめでとうございます！メインストーリーチャプター19をクリアしました。	메인 스토리 19챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​บท​ที่​ 19​ สำเร็จ​!​
