id	modeString	hitPos	bulletHit	floatWord	skillCamera	skillTowards	float	bossDebut	animatorControl	colour	position	direction	timeLineScale	battleScale	effectScale	WhetherLook	bonesLook	habitus	transHabitus	ifRepertory	bossTime	camPosition	camRotation	status
163008	163008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	163008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16300899	16300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	163008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
16300802	16300802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	163008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
164008	164008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	164008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
16400899	16400899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	164008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
165008	165008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	165008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
16500899	16500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	165008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
166008	166008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	166008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
16600899	16600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	166008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
16600802	16600802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	166008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
16600803	16600803	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	166008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-164;0	1
801008	801008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	801008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80100899	80100899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	801008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
802008	802008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	802008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80200899	80200899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	802008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
803008	803008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	803008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80300899	80300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	803008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
803001	803008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	803008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80300199	80300899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	803008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
804008	804008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	804008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80400899	80400899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	804008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80400802	80400802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	804008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
805008	805008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	805008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80500899	80500899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	805008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80500802	80500802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	805008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
806008	806008	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	806008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80600899	80600899	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	806008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
80600802	80600802	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	806008	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	0.5	2.8;1;6.5	0;-155;0	1
904001	904001	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.63	2.8;1;6.5	0;-155;0	1
904002	904002	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904002	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.4	2.8;1;6.5	0;-155;0	1
904005	904005	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904005	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.26	2.8;1;6.5	0;-155;0	1
904006	904006	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904006	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.8	1.68;1;3.63	0;-155;0	1
904007	904007	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904007	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.26	2.8;1;6.5	0;-155;0	1
904009	904009	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904009	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.13	2.8;1;6.5	0;-155;0	1
904010	904010	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904010	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.5	2.8;1;6.5	0;-155;0	1
904014	904014	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904014	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.1	2.8;1;6.5	0;-155;0	1
904015	904015	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904015	0	-0.67;1.05;3.98	2.66;-170;0	0.1	0.1	5	1	0	2	12	1	3.5	2.8;1;6.5	0;-155;0	1
904020	904020	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904020	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.36	2.8;1;6.5	0;-155;0	1
904022	904022	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904022	0	-0.67;1.05;3.98	2.66;-170;0	0.6	0.6	1	1	0	2	12	1	2.5	2.8;1;6.5	0;-155;0	1
904025	904025	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904025	0	-0.67;1.05;3.98	2.66;-170;0	0.5	0.5	1	1	0	2	12	1	2.9	2.8;1;6.5	0;-155;0	1
904026	904026	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904026	0	-0.67;1.05;3.98	2.66;-170;0	0.5	0.5	1	1	0	2	12	1	3.06	2.8;1;6.5	0;-155;0	1
904031	904031	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904031	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.83	2.8;1;6.5	0;-155;0	1
904033	904033	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904033	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	6.3	2.8;1;6.5	0;-155;0	1
904034	904034	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904034	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.9	2.8;1;6.5	0;-155;0	1
904041	904041	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904041	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	3.43	2.8;1;6.5	0;-155;0	1
904043	904043	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	904043	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.5	2.8;1;6.5	0;-155;0	1
908002	908002	0;0;0.2	0;1;0.15	0;1.1;0	0;0;0	0;0;0	1	0	908002	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	2.16	2.8;1;6.5	0;-155;0	1
1001	1001	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	1001	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;5.8	0;-155;0	1
1002	1002	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	0.8	1	1	0	1	1	1	3.8	2.45;0.75;5.8	0;-155;0	1
100202	100202	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;5.8	0;-155;0	1
100203	100203	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;5.8	0;-155;0	1
1003	1003	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	2.45;0.75;5.8	0;-155;0	1
411003	411003	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	2.45;0.75;5.8	0;-155;0	1
100302	100302	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	2.45;0.75;5.8	0;-155;0	1
100303	100303	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	2.45;0.75;5.8	0;-155;0	1
100304	100304	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	2.45;0.75;5.8	0;-155;0	1
1004	1004	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.43	2.45;0.75;5.8	0;-155;0	1
100402	100402	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.43	2.45;0.75;5.8	0;-155;0	1
100403	100403	0;0;0.15	0;0.5;0	0;0.8;0	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.43	2.45;0.75;5.8	0;-155;0	1
1005	1005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
100502	100502	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
100503	100503	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
100504	100504	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
100505	100505	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
411005	411005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
412005	411005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	2.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
421005	421005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.2	2;0.6;5	0;-155;0	1
1006	1006	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
100602	100602	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
100603	100603	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
100604	100604	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
411006	411006	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
412006	411006	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.03	2.45;0.75;5.8	0;-155;0	1
1007	1007	0;0;0.26	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1007	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.96	2.45;0.6;5.8	0;-155;0	1
100702	100702	0;0;0.26	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1007	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.96	2.45;0.6;5.8	0;-155;0	1
100703	100703	0;0;0.26	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1007	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.96	2.45;0.6;5.8	0;-155;0	1
1008	1008	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1008	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	2.45;0.75;5.8	0;-155;0	1
1009	1009	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46	3;1;7.35	0;-155;0	1
100902	100902	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46	3;1;7.35	0;-155;0	1
100903	100903	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46	3;1;7.35	0;-155;0	1
1010	1010	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	4;1.4;8.9	0;-155;0	1
411010	411010	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	4;1.4;8.9	0;-155;0	1
412010	411010	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	0.5	4;1.4;8.9	0;-155;0	1
1011	1011	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	2.6;0.9;6	0;-155;0	1
101102	101102	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	2.6;0.9;6	0;-155;0	1
101103	101103	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	0.5	2.6;0.9;6	0;-155;0	1
1012	1012	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1012	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.25	2.6;0.9;6.2	0;-155;0	1
411012	411012	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1012	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.25	2.6;0.9;6.2	0;-155;0	1
412012	411012	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1012	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.25	2.6;0.9;6.2	0;-155;0	1
1013	1013	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1013	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.25	2.6;0.9;6.2	0;-155;0	1
1014	1014	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1014	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.8	2.6;0.9;6.2	0;-155;0	1
411014	411014	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1014	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.8	2.6;0.9;6.2	0;-155;0	1
412014	411014	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1014	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	2.8	2.6;0.9;6.2	0;-155;0	1
1015	1015	0;0;0.26	0;0.85;0.26	0;0.85;0	0;0;0	0;0;0	1	0	1015	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.8	2.45;0.75;6	0;-155;0	1
1016	1016	0;0;0.26	0;0.85;0.26	0;0.85;0	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.1	2.45;0.75;6	0;-155;0	1
411016	411016	0;0;0.26	0;0.85;0.26	0;0.85;0	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.1	2.45;0.75;6	0;-155;0	1
412016	411016	0;0;0.26	0;0.85;0.26	0;0.85;0	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.1	2.45;0.75;6	0;-155;0	1
1017	1017	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1017	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.46	2.45;0.6;6	0;-155;0	1
411017	411017	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1017	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.46	2.45;0.6;6	0;-155;0	1
412017	411017	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1017	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	2.46	2.45;0.6;6	0;-155;0	1
1018	1018	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1018	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.8	1.14;0.48;2.41	0;-155;0	1
411018	411018	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1018	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.8	1.14;0.48;2.41	0;-155;0	1
412018	411018	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1018	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	2.8	1.14;0.48;2.41	0;-155;0	1
1019	1019	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;6	0;-155;0	1
101901	101901	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;6	0;-155;0	1
411019	411019	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;6	0;-155;0	1
421019	421019	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.75;6	0;-155;0	1
412019	411019	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.8	2.45;0.75;6	0;-155;0	1
1020	1020	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1020	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.13	1.25;0.51;3	0;-155;0	1
411020	411020	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1020	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.13	1.25;0.51;3	0;-155;0	1
412020	411020	0;0;0.15	0;0.5;0	0;0.7;0	0;0;0	0;0;0	1	0	1020	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.13	1.25;0.51;3	0;-155;0	1
1021	1021	0;0;0.2	0;1.3;0.5	0;1.3;0	0;0;0	0;0;0	1	0	1021	0	-0.79;2.01;5.76	10.6;-170;0	0.5	1	1	1	0	1	1	1	2.86	4;1.4;8.9	0;-155;0	1
1022	1022	0;0;0.2	0;1.3;0.5	0;1.3;0	0;0;0	0;0;0	1	0	1022	0	-0.79;2.01;5.76	10.6;-170;0	0.5	1	1	1	0	1	1	1	3.8	2.45;0.85;5.8	0;-155;0	1
411022	411022	0;0;0.2	0;1.3;0.5	0;1.3;0	0;0;0	0;0;0	1	0	1022	0	-0.79;2.01;5.76	10.6;-170;0	1	1	1	1	0	1	1	1	3.8	2.45;0.85;5.8	0;-155;0	1
412022	411022	0;0;0.2	0;1.3;0.5	0;1.3;0	0;0;0	0;0;0	1	0	1022	0	-0.79;2.01;5.76	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.8	2.45;0.85;5.8	0;-155;0	1
1023	1023	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1023	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	2.5	2.8;1;6.4	0;-155;0	1
411023	411023	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1023	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	2.5	2.8;1;6.4	0;-155;0	1
412023	411023	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1023	0	-0.67;1.05;3.98	2.66;-170;0	1	1.5	1	1	0	2	2	1	2.5	2.8;1;6.4	0;-155;0	1
431023	431023	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1023	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	2.5	2.8;1;6.4	0;-155;0	1
432023	431023	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1023	0	-0.67;1.05;3.98	2.66;-170;0	1	1.5	1	1	0	2	2	1	2.5	2.8;1;6.4	0;-155;0	1
1024	1024	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.03	3;1.1;7	0;-155;0	1
411024	411024	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.03	3;1.1;7	0;-155;0	1
412024	411024	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.05;3.98	2.66;-170;0	1	1.5	1	1	0	2	2	1	4.03	3;1.1;7	0;-155;0	1
431024	431024	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.05;3.98	2.66;-170;0	1	1	1	1	0	2	2	1	4.03	3;1.1;7	0;-155;0	1
