id	activityId	placeId	unlockRepaintingQuestId	type	unlockLevel	exp	cardExp	battleRules	proposalLevel	costItem	costNum	costNumLose	sceneId	rounds	petLineup	roleNun	repeatButton	powerRatioTeamID	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
50027102	8	801		1	50027101														1	尘封往事	塵封往事	The Buried Past	封じられた過去	봉인된 과거		达利娅向调查官介绍新海通运的历史，希望调查官能够替闪金集团出面调查事故的真相，为两百多名工人昭雪……	達利婭向調查官介紹新海通運的歷史，希望調查官能夠替閃金集團出面調查事故的真相，為兩百多名工人昭雪……	Dahlia recounts the history of Catto Transit, hoping you will uncover the truth and seek justice for the workers who died in the accident...	ダリアは調査官に新海電鉄の歴史を語り、スパングラー財団に代わって事故の真相を突き止め、二百名を超える作業員の無念を晴らしてほしいと依頼する……	달리아는 조사관님에게 뉴오션 교통의 역사를 설명하며, 골드 재단을 대신해 사고의 진실을 밝혀 200명이 넘는 노동자들의 억울함을 풀어 달라고 부탁한다.	
50027103	8	801		2	50027102			1	20000	9000104	20	0	18701	10		4	0		1	见义勇为	見義勇為	Stepping In	人助け	용감한 개입		调查官乘H环线探查时遇到一名醉汉骚扰猫族女学生，在出手制止的时候发现了异常的傀化反应……	調查官乘H環線探查時遇到一名醉漢騷擾貓族女學生，在出手制止的時候發現了異常的傀化反應……	While riding the H Loop Line, you spot a drunk harassing a Felinian student. You step in to stop him—and notice signs of Affliction…	H環状線で調査を進めていた調査官は、酔っ払いに絡まれているフェリニアンスの女子生徒を目撃する。男を止めようとしたその時、異常な傀化反応に気づく……	조사관님은 H순환선을 조사하던 중 술에 취해 캣족 여학생을 괴롭히는 취객과 마주한다. 이를 제지하는 과정에서 이상한 괴뢰화 반응을 감지한다.	
50027104	8	801		1	50027103														1	车内广播	車內廣播	The Announcement	車内放送	차내 방송		制止醉汉后，乘务员将两人带向尾车。在安抚猫族女学生绮华唯的同时，一种诡异感悄然而生……	制止醉漢後，乘務員將兩人帶向尾車。在安撫貓族女學生綺華唯的同時，一種詭異感悄然而生……	With the drunk subdued, the conductor leads you to the rear car. You reassure Ayaka—but a creeping sense of wrongness sets in...	酔っ払いを取り押さえた後、乗務員は二人を最後尾の車両へと案内する。フェリニアンスの女子生徒・綺華唯を落ち着かせるうち、得体の知れない違和感が忍び寄る……	취객을 제압한 뒤 승무원은 두 사람을 맨 뒤 객차로 안내한다. 캣족 여학생 아야카 유이를 진정시키는 사이, 설명할 수 없는 기이한 분위기가 서서히 감돌기 시작한다.	
50027105	8	801		1	50027104														1	漫长的三分钟	漫長的三分鐘	Endless Minutes	長すぎる三分間	길었던 3분		列车在隧道中行驶许久，却始终没有停靠。事态逐渐与赤沼莲讲述的怪谈一一重合……	列車在隧道中行駛許久，卻始終沒有停靠。事態逐漸與赤沼蓮講述的怪談一一重合……	The train hurtles through the tunnel without ever stopping. One by one, the things happening around you begin to echo the ghost story Ren told...	列車は長いあいだトンネルを走り続けるが、どの駅にも停車しない。事態は、赤沼蓮が語った怪談と重なり始める……	열차는 터널을 오랫동안 달렸지만 끝내 정차하지 않는다. 상황은 점차 아카누마 렌이 들려준 괴담과 하나씩 겹쳐지기 시작한다.	
50027106	8	801		1	50027105														1	七号车厢	七號車廂	Car Seven	7号車	7호 객차		决定向车头前进的两人踏入七号车厢。却发现一切在循环。调查官发现列车似乎存在某种规则……	決定向車頭前進的兩人踏入七號車廂。卻發現一切在迴圈。調查官發現列車似乎存在某種規則……	Heading toward the front of the train, you two step into Car 7—only to find yourselves caught in a loop. You realize the train runs by rules of its own...	先頭車両を目指す二人は、7号車へと足を踏み入れる。しかし、そこには同じ光景が繰り返されるだけだった。調査官は、この列車に何らかの「ルール」が存在すると気づく……	선두 차량으로 향하기로 한 두 사람은 7호 객차에 들어선다. 하지만 그곳에서는 모든 것이 끝없이 반복되고 있었고, 조사관님은 이 열차에 어떤 규칙이 존재한다는 사실을 깨닫는다.	
50027107	8	801		1	50027106														1	匿名聊天室	匿名聊天室	Anonymous Chatroom	匿名チャットルーム	익명 채팅방		困惑之际，手机收到一条来自匿名聊天室的消息，在一名「路人网友」的指引下，两人了解了折返规则……	困惑之際，手機收到一條來自匿名聊天室的消息，在一名「路人網友」的指引下，兩人瞭解了折返規則……	Still puzzled, you feel your phone buzz—a message from an anonymous chatroom. With help from an "internet stranger," you figure out how the loop works...	困惑する二人のもとへ、匿名チャットルームから一通のメッセージが届く。とある「ユーザー」の導きにより、二人は折り返しに関するルールを知る……	혼란에 빠진 순간, 휴대전화로 익명 채팅방의 메시지가 도착한다. 「지나가던 네티즌」을 자처하는 누군가의 안내를 통해 두 사람은 되돌아가는 규칙을 알게 된다.	
50027108	8	801		2	50027107			1	20000	9000104	20	0	18701	10		4	0		1	请勿回头	請勿回頭	Do Not Look Back	振り返るな	뒤돌아보지 마세요		两人一路来到了三号车厢。可规则似乎在此失去了作用，面对怪异，绮华唯终于没能忍住恐惧回过了头……	兩人一路來到了三號車廂。可規則似乎在此失去了作用，面對怪異，綺華唯終於沒能忍住恐懼回過了頭……	You and Ayaka make your way to Car 3—but this time, the rules no longer seem to apply. Fear finally gets the better of Ayaka, and she looks back...	二人は3号車までたどり着く。しかし、ここではルールが通用しないようだ。怪異を前に、恐怖に耐えきれなくなった綺華唯は、ついに後ろを振り返ってしまう……	두 사람은 3호 객차까지 도착하지만, 그곳에서는 규칙이 더 이상 통하지 않는다. 기이한 존재를 마주한 아야카 유이는 결국 공포를 이기지 못하고 뒤를 돌아본다.	
50027109	8	801	50037101	1	50027108														1	不应来电	不應來電	Dead Ringer	鳴るはずのない電話	받아선 안 될 전화		两人侥幸逃入二号车厢。车厢中出现一台老式翻盖手机，来电显示——东云比奈。那是传说中女鬼的名字……	兩人僥倖逃入二號車廂。車廂中出現一台老式翻蓋手機，來電顯示——東雲比奈。那是傳說中女鬼的名字……	You two barely make it into Car 2. There, an old flip phone lies waiting, its screen lit with an incoming call—Hina Shinonome. The ghost girl from the story...	二人は辛うじて2号車へ逃げ込む。車内には古びたガラケーが現れ、着信画面に表示された名前は――「東雲比奈」。それは、噂の幽霊の名前だった……	간신히 2호 객차로 도망친 두 사람. 객차 안에는 오래된 폴더폰 한 대가 놓여 있었고, 발신자 이름에는 전설 속 여자 귀신의 이름인 「시노노메 히나」가 떠 있었다.	
50027201	8	802		1	50027109														1	辻末站	辻末站	Last Cross	辻末駅	츠지스에역		绮华唯终于讲出自己和东云比奈的故事。当故事完结时，列车正好停靠在了传说中的「幽灵站台」——辻末站……	綺華唯終於講出自己和東雲比奈的故事。當故事完結時，列車正好停靠在了傳說中的「幽靈月臺」——辻末站……	Ayaka finally recounts her past with Hina Shinonome. As her story draws to a close, the train pulls into the legendary "ghost station"—Last Cross...	綺華唯はついに、東雲比奈との過去を語り始める。その物語が終わるのと同時に、列車は噂の「幽霊ホーム」――辻末駅に停車した……	마침내 아야카 유이는 자신과 시노노메 히나 사이의 이야기를 털어놓는다. 이야기가 끝나는 순간, 열차는 전설 속 「유령 승강장」인 츠지스에역에 도착한다.	
50027202	8	802		2	50027201			1	20000	9000104	20	0	17101	10		4	0		1	灾难的虚影	災難的虛影	Phantoms of the Fallen	災厄の残影	재난의 잔영		站台上，幻影涌现，调查官认出，这些其实是情绪粒子凝聚而成的「傀」……	月臺上，幻影湧現，調查官認出，這些其實是情緒粒子凝聚而成的「傀」……	On the platform, phantoms appear out of nowhere. You recognize them as Anomalies formed from Pathos Particles...	ホームには無数の幻影が押し寄せる。調査官は、それらがエモーション粒子によって形作られた「傀」であることを見抜く……	승강장에는 수많은 환영이 나타난다. 조사관님은 그것들이 사실은 이모션 파티클이 응집되어 만들어진 「괴뢰」라는 사실을 알아챈다.	
50027203	8	802		1	50027202														1	灵异爱好者	靈異愛好者	Paranormal Enthusiast	怪談愛好家	심령 마니아		幻影消散后，一份「施工合同书」出现在调查官手中。与此同时，聊天室的神秘人终于愿意说出自己的名字……	幻影消散後，一份「施工合同書」出現在調查官手中。與此同時，聊天室的神秘人終於願意說出自己的名字……	The phantoms fade, leaving behind a construction contract. Meanwhile, the mysterious user in the chatroom finally reveals their name...	幻影が消え去ると、一通の『建設工事請負契約書』が現れる。同時に、チャットルームの謎の人物も、ついに名乗った……	환영이 사라진 뒤, 『공사 계약서』 한 부가 조사관님의 손에 들어온다. 동시에 익명 채팅방의 수수께끼 인물도 마침내 자신의 이름을 밝힌다.	
