id	catballId	starRating	attAddTypeId	attAddNum	SkillId	consumeKindID	consumeKind	consumePropID	consumeProp	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
640200504	6402005	4	101	100	10200503	670102005	20	3000003	20000	1	释放奥义技能后，造成伤害提升_#passive_passiveper_1_1_1_1_，可叠加_#stackmax_num_1_0_1_层	釋放奧義技能後，造成傷害提升_#passive_passiveper_1_1_1_1_，可疊加_#stackmax_num_1_0_1_層	After using the Ultimate, increases DMG dealt by _#passive_passiveper_1_1_1_1_, stacking up to _#stackmax_num_1_0_1_ time(s).	SP技発動後、与ダメージ＋_#passive_passiveper_1_1_1_1_（最大_#stackmax_num_1_0_1_スタックまで）	첫 필살기를 시전한 후, 대미지 +_#passive_passiveper_1_1_1_1_ , 최대 _#stackmax_num_1_0_1_회 중첩	หลัง​ใช้​สกิลอัล​ติ​เมท​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640200505	6402005	5	101	120	10200503	670102005	30	3000003	30000	1	释放奥义技能后，造成伤害提升_#passive_passiveper_1_1_1_1_，可叠加_#stackmax_num_1_0_1_层	釋放奧義技能後，造成傷害提升_#passive_passiveper_1_1_1_1_，可疊加_#stackmax_num_1_0_1_層	After using the Ultimate, increases DMG dealt by _#passive_passiveper_1_1_1_1_, stacking up to _#stackmax_num_1_0_1_ time(s).	SP技発動後、与ダメージ＋_#passive_passiveper_1_1_1_1_（最大_#stackmax_num_1_0_1_スタックまで）	첫 필살기를 시전한 후, 대미지 +_#passive_passiveper_1_1_1_1_ , 최대 _#stackmax_num_1_0_1_회 중첩	หลัง​ใช้​สกิลอัล​ติ​เมท​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640200506	6402005	6	101	140	10200504	670102005	40	3000003	40000	1	释放奥义技能后，造成伤害提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，可叠加_#stackmax_num_1_0_1_层	釋放奧義技能後，造成傷害提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，可疊加_#stackmax_num_1_0_1_層	After using the Ultimate, increases DMG dealt by _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_, stacking up to _#stackmax_num_1_0_1_ time(s).	SP技発動後、与ダメージ＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_（最大_#stackmax_num_1_0_1_スタックまで）。	필살기를 시전한 후, 부여하는 대미지 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_, _#stackmax_num_1_0_1_스택 중첩 가능	หลัง​ใช้​สกิลอัล​ติ​เมท​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640200600	6402006	0	101	20	10200601	670102006	0	0	0	1	战斗开始时，攻击相关能力提升_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	戦闘開始時、攻撃に関連する能力＋_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시 _#round_num_1_0_1_ 턴 동안 공격 관련 속성 +_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​การต่อสู้​ ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200601	6402006	1	101	40	10200602	670102006	5	3000003	5000	1	战斗开始时，攻击相关能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	作戦開始時、攻撃に関連する能力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시, _#round_num_1_0_1_턴 동안 공격 관련 속성 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​ต่อสู้​ จะ​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ ขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200602	6402006	2	101	60	10200602	670102006	10	3000003	10000	1	战斗开始时，攻击相关能力提升_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	戦闘開始時、攻撃に関連する能力＋_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시 _#round_num_1_0_1_ 턴 동안 공격 관련 속성 +_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​การต่อสู้​ ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200603	6402006	3	101	80	10200603	670102006	15	3000003	15000	1	战斗开始时，攻击相关能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	作戦開始時、攻撃に関連する能力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시, _#round_num_1_0_1_턴 동안 공격 관련 속성 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​ต่อสู้​ จะ​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ ขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200604	6402006	4	101	100	10200603	670102006	20	3000003	20000	1	战斗开始时，攻击相关能力提升_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	戦闘開始時、攻撃に関連する能力＋_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시 _#round_num_1_0_1_ 턴 동안 공격 관련 속성 +_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​การต่อสู้​ ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200605	6402006	5	101	120	10200603	670102006	30	3000003	30000	1	战斗开始时，攻击相关能力提升_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	戦闘開始時、攻撃に関連する能力＋_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시 _#round_num_1_0_1_ 턴 동안 공격 관련 속성 +_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​การต่อสู้​ ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640200606	6402006	6	101	140	10200604	670102006	40	3000003	40000	1	战斗开始时，攻击相关能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持续_#round_num_1_0_1_回合	戰鬥開始時，攻擊相關能力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_，持續_#round_num_1_0_1_回合	At the start of battles, increases offensive stats by _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ for _#round_num_1_0_1_ turn(s).	作戦開始時、攻撃に関連する能力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_、_#round_num_1_0_1_ターン持続する。	전투 시작 시, _#round_num_1_0_1_턴 동안 공격 관련 속성 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​ต่อสู้​ จะ​เพิ่ม​ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ ขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
640201000	6402010	0	201	10	10201001	670102010	0	0	0	1	受到伤害时，获得1回合_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける時、_#passive_passiveper_1_1_1_1_のダメージ軽減が付与される（1ターン持続、最大_#stackmax_num_1_0_1_スタックまで）	피격 시  1턴 동안 대미지 감면 _#passive_passiveper_1_1_1_1_이 적용된다. 최대 _#stackmax_num_1_0_1_회 중첩	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passiveper_1_1_1_1_​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201001	6402010	1	201	20	10201002	670102010	5	3000003	5000	1	受到伤害时，获得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける際、1ターン持続するダメージ軽減を付与する。	대미지가 적용되면  _#round_num_1_0_1_턴 동안 1턴간 대미지 감면 _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201002	6402010	2	201	30	10201002	670102010	10	3000003	10000	1	受到伤害时，获得1回合_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける時、_#passive_passiveper_1_1_1_1_のダメージ軽減が付与される（1ターン持続、最大_#stackmax_num_1_0_1_スタックまで）	피격 시  1턴 동안 대미지 감면 _#passive_passiveper_1_1_1_1_이 적용된다. 최대 _#stackmax_num_1_0_1_회 중첩	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passiveper_1_1_1_1_​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201003	6402010	3	201	40	10201003	670102010	15	3000003	15000	1	受到伤害时，获得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける際、1ターン持続するダメージ軽減を付与する。	대미지가 적용되면  _#round_num_1_0_1_턴 동안 1턴간 대미지 감면 _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201004	6402010	4	201	50	10201003	670102010	20	3000003	20000	1	受到伤害时，获得1回合_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける時、_#passive_passiveper_1_1_1_1_のダメージ軽減が付与される（1ターン持続、最大_#stackmax_num_1_0_1_スタックまで）	피격 시  1턴 동안 대미지 감면 _#passive_passiveper_1_1_1_1_이 적용된다. 최대 _#stackmax_num_1_0_1_회 중첩	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passiveper_1_1_1_1_​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201005	6402010	5	201	60	10201003	670102010	30	3000003	30000	1	受到伤害时，获得1回合_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける時、_#passive_passiveper_1_1_1_1_のダメージ軽減が付与される（1ターン持続、最大_#stackmax_num_1_0_1_スタックまで）	피격 시  1턴 동안 대미지 감면 _#passive_passiveper_1_1_1_1_이 적용된다. 최대 _#stackmax_num_1_0_1_회 중첩	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passiveper_1_1_1_1_​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640201006	6402010	6	201	70	10201004	670102010	40	3000003	40000	1	受到伤害时，获得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_伤害减免，可叠加_#stackmax_num_1_0_1_层	受到傷害時，獲得1回合_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_傷害減免，可疊加_#stackmax_num_1_0_1_層	When taking damage, gains _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_ DMG Reduction for 1 turn, stacking up to _#stackmax_num_1_0_1_ time(s).	ダメージを受ける際、1ターン持続するダメージ軽減を付与する。	대미지가 적용되면  _#round_num_1_0_1_턴 동안 1턴간 대미지 감면 _#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​ได้รับ​อัตรา​ลด​ดา​เม​จ​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​ เป็นเวลา​ 1​ เทิร์น​ ซ้อนทับ​ได้​ _#stackmax_num_1_0_1_​ ชั้น​
640300100	6403001	0	201	10	10300101	670103001	0	0	0	1	战斗开始时，获得_#passive_passiveper_1_1_1_1_最大生命值的护盾，持续_#round_num_1_0_1_回合	戰鬥開始時，獲得_#passive_passiveper_1_1_1_1_最大生命值的護盾，持續_#round_num_1_0_1_回合	At the start of the battle, gains a shield equal to _#passive_passiveper_1_1_1_1_ of max HP for _#round_num_1_0_1_ turn(s).	戦闘開始時、最大HPの_#passive_passiveper_1_1_1_1_に相当するシールドが付与される。_#round_num_1_0_1_ターン持続する。	전투 시작 시 _#round_num_1_0_1_턴 동안 최대 HP의 _#passive_passiveper_1_1_1_1_ 에 해당하는 실드가 적용된다.	เมื่อ​เริ่ม​ต่อสู้​ จะ​ได้รับ​โล่​ป้องกัน​ _#passive_passiveper_1_1_1_1_​ ของ​ MaxHP​ เป็นเวลา​ _#round_num_1_0_1_​ เทิร์น​
