id	path	export	status
2019	CSV数值表/数据表-海外/料理表/战斗料理/战斗料理参数表	Data/Cooking/CookingParam	1
2022	CSV数值表/数据表-海外/料理表/好感度料理/普通剧情配置表	Data/Order/OrderCommonStoryCf	1
2023	CSV数值表/数据表-海外/料理表/好感度料理/特殊剧情配置表	Data/Order/OrderSpecialStoryCf	1
756	CSV数值表/数据表-海外/基础表/关卡结算条件类型表	Data/Basic/WaveEndConditionType	1
577	CSV数值表/数据表-海外/基础表/战中规则表	Data/Basic/BattleRule	1
1900	CSV数值表/数据表-海外/猫咪孵化表/猫咪技能表	Data/CatHouse/CatSkill	1
1901	CSV数值表/数据表-海外/猫咪孵化表/猫咪属性表	Data/CatHouse/CatAttribute	1
1902	CSV数值表/数据表-海外/猫咪孵化表/猫咪数据表	Data/CatHouse/CatData	1
1903	CSV数值表/数据表-海外/猫咪孵化表/喵喵屋参数表	Data/CatHouse/CatParams	1
1904	CSV数值表/数据表-海外/猫咪孵化表/探险任务表	Data/CatHouse/CatTask	1
1905	CSV数值表/数据表-海外/猫咪孵化表/特殊条件表	Data/CatHouse/SpecialCondition	1
1906	CSV数值表/数据表-海外/猫咪孵化表/猫咪表	Data/CatHouse/Cats	1
1907	CSV数值表/数据表-海外/猫咪孵化表/猫咪状态表	Data/CatHouse/CatStatus	1
1908	CSV数值表/数据表-海外/猫咪孵化表/特权卡奖励表	Data/CatHouse/PrivilegeRewards	1
1909	CSV数值表/数据表-海外/道具表/64猫球道具表	Data/Goods/GoodsCatBlindBox	1
1920	CSV数值表/数据表-海外/道具表/67同猫球道具表	Data/Goods/GoodsCatEggs	1
1910	CSV数值表/数据表-海外/猫咪孵化表/数据遗传表	Data/CatHouse/CatHeritable	1
1911	CSV数值表/数据表-海外/猫咪孵化表/数据变异表	Data/CatHouse/CatVaritations	1
1913	CSV数值表/数据表-海外/猫咪孵化表/部件挂点表	Data/CatHouse/CatPartDefines	1
1914	CSV数值表/数据表-海外/猫咪孵化表/列表扩充表	Data/CatHouse/CatListExpansion	1
1915	CSV数值表/数据表-海外/猫咪孵化表/卡牌培养技能配置表	Data/CatHouse/CatCardTrainSkill	1
1916	CSV数值表/数据表-海外/猫咪孵化表/培养动画表	Data/CatHouse/CatTrainAnim	1
1917	CSV数值表/数据表-海外/猫咪孵化表/培养技能表	Data/CatHouse/CatTrainSkill	1
1918	CSV数值表/数据表-海外/猫咪孵化表/猫屋图文攻略表	Data/CatHouse/CatIntroduction	1
1919	CSV数值表/数据表-海外/猫咪孵化表/猫球活动任务表	Data/CatHouse/CatActivityTask	1
2100	CSV数值表/数据表-海外/基础表/时间恢复道具显示参数表	Data/Goods/TipsGoodsCountdown	1
3000	CSV数值表/数据表-海外/剧情表/序章文本表	Data/QTE/QTEWord	1
2026	CSV数值表/数据表-海外/钓鱼表/彩蛋分组表	Data/Fishing/EasterEggsGroup	1
2027	CSV数值表/数据表-海外/钓鱼表/彩蛋获得条件表	Data/Fishing/EasterEggsCondition	1
2028	CSV数值表/数据表-海外/道具表/85钓鱼彩蛋表	Data/Goods/GoodsFishEasterEggs	1
578	CSV数值表/数据表-海外/猫咪孵化表/战中猫咪表	Data/Battle/CatBattle	1
579	CSV数值表/数据表-海外/技能表/技能表现用表/特效变换表	Data/Skill/FXTransformVo	1
1912	CSV数值表/数据表-海外/猫咪孵化表/探险宝箱表	Data/CatHouse/CatTaskReward	1
12	CSV数值表/数据表-海外/基础表/功能规则说明	Data/Common/GetModuleRuleInfo	1
2500	CSV数值表/数据表-海外/活动汇总/活动枚举表	Data/Activity/ActivityEnum	1
1200	CSV数值表/数据表-海外/木人桩表/木人桩关卡表	Data/TrainField/TrainFieldLevel	1
2600	CSV数值表/数据表-海外/道具表/47定制装备表	Data/Goods/GoodsCommission	1
2509	CSV数值表/数据表-海外/社区跳转表/武装跳转表	Data/CommunityJump/CommunityCardJump	1
2510	CSV数值表/数据表-海外/社区跳转表/社区跳转表	Data/CommunityJump/CommunityJump	1
2511	CSV数值表/数据表-海外/新主线关卡/主线困难关卡表	Data/Quest/QuestDifficultMain	1
2512	CSV数值表/数据表-海外/新主线关卡/主线关卡剧情表	Data/Quest/MainQuestPlot	1
2513	CSV数值表/数据表-海外/新主线关卡/章节装饰文本表	Data/Quest/MainChapterPageInfo	1
2515	CSV数值表/数据表-海外/新主线关卡/地点坐标表	Data/Quest/MainQuestPointPos	1
603	CSV数值表/数据表-海外/商店/商店看板娘台词表	Data/Shop/RoleDialogue	1
2520	CSV数值表/数据表-海外/料理表/好感度料理/动画配置表	Data/Order/OrderTimeLineConfig	1
2521	CSV数值表/数据表-海外/料理表/好感度料理/角色触碰台词表	Data/Order/OrderRoleTalk	1
2522	CSV数值表/数据表-海外/料理表/好感度料理/拖动食物台词表	Data/Order/OrderGiveFoodTalk	1
1867	CSV数值表/数据表-海外/钓鱼表/渔场图鉴奖励表	Data/Fishing/FishingAtlasReward	1
2531	CSV数值表/数据表-海外/新主线关卡/天气索引表	Data/Quest/Weather	1
2532	CSV数值表/数据表-海外/料理表/好感度料理/角色节点表	Data/Order/RoleNode	1
2533	CSV数值表/数据表-海外/新主线关卡/主线关卡头像索引表	Data/Quest/MmainQuestHeadInfo	1
2534	CSV数值表/数据表-海外/新主线关卡/地图坐标点索引表	Data/Quest/MmainQuestHeadGroupInfo	1
2535	CSV数值表/数据表-海外/新主线关卡/头像组内坐标索引表	Data/Quest/MmainQuestHeadPosInfo	1
2536	CSV数值表/数据表-海外/钓鱼表/漂流瓶内容表	Data/Fishing/FishingDriftBottle	1
2550	CSV数值表/数据表-海外/活动汇总/中型PT活动/中型PT点数累计奖励表	Data/MediumPTActivity/MediumPTCumulativeRewardVo	1
2551	CSV数值表/数据表-海外/活动汇总/中型PT活动/中型PT复刷副本关卡表	Data/MediumPTActivity/MediumPTQuestVo	1
2552	CSV数值表/数据表-海外/活动汇总/中型PT活动/中型PT复刷副本奖励表	Data/MediumPTActivity/MediumPTQuestRewardVo	1
2553	CSV数值表/数据表-海外/活动汇总/中型PT活动/中型PT副本剧情表	Data/MediumPTActivity/MediumPTPlotVo	1
2555	CSV数值表/数据表-海外/活动汇总/角色活动合集页/武装体验关卡表	Data/CardActivity/CardExperienceVo	1
2560	CSV数值表/数据表-海外/天梯表/天梯参数表	Data/LadderCompetion/LadderParameter	1
2561	CSV数值表/数据表-海外/天梯表/天梯段位与奖励表	Data/LadderCompetion/LadderGrade	1
2562	CSV数值表/数据表-海外/天梯表/天梯活动表	Data/LadderCompetion/LadderActivity	1
2563	CSV数值表/数据表-海外/天梯表/天梯周期表	Data/LadderCompetion/LadderSchedule	1
2564	CSV数值表/数据表-海外/天梯表/天梯周期每日任务表	Data/LadderCompetion/LadderDailyTask	1
2565	CSV数值表/数据表-海外/天梯表/天梯周期任务表	Data/LadderCompetion/LadderSeasonTask	1
2566	CSV数值表/数据表-海外/天梯表/天梯机器人表	Data/LadderCompetion/LadderRobot	1
3101	CSV数值表/数据表-海外/分体下载/新二段包/二段包情绪测试结果表	Data/PreDownloadNew/PreDownloadTestResult	1
3103	CSV数值表/数据表-海外/分体下载/新二段包/二段包情绪测试题目表	Data/PreDownloadNew/PreDownloadTestQuestion	1
3104	CSV数值表/数据表-海外/分体下载/新二段包/二段包参数表	Data/PreDownloadNew/PreDownloadParams	1
3105	CSV数值表/数据表-海外/分体下载/新二段包/二段包情绪测试对话表	Data/PreDownloadNew/PreDownloadStory	1
2700	CSV数值表/数据表-海外/剧情PT本活动/PT活动地图物件索引表	Data/Bamboo/BambooEventImageMap	1
13	图像品质/安卓手机型号	Data/Common/AndroidDevices	2
899	CSV数值表/数据表-海外/音乐播放器表/音乐播放器表	Data/MusicPlayer/MusicPlayer	1
898	CSV数值表/数据表-海外/音乐播放器表/音乐播放器参数表	Data/MusicPlayer/Parameter	1
2710	CSV数值表/数据表-海外/钓鱼表/钓鱼活动排期表	Data/Fishing/FishActivityPlan	1
2711	CSV数值表/数据表-海外/钓鱼表/常规钓场活动/钓场排行榜奖励表	Data/Fishing/FishRankingReward	1
2712	CSV数值表/数据表-海外/钓鱼表/常规钓场活动/个人累计积分奖励表	Data/Fishing/FishIntegralReward	1
2713	CSV数值表/数据表-海外/钓鱼表/常规钓场活动/鱼种积分表	Data/Fishing/FishIntegral	1
2714	CSV数值表/数据表-海外/钓鱼表/常规钓场活动/活动道具兑换表	Data/Fishing/FishExchange	1
2720	CSV数值表/数据表-海外/爬塔表/爬塔参数表	Data/Tower/TowerParams	1
2730	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫道具表	Data/NightCat/NightCatGoods	1
2731	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫道具效果表	Data/NightCat/NightCatGoodsEffect	1
2732	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫活动表	Data/NightCat/NightCatActivity	1
2733	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫剧情表	Data/NightCat/NightCatPlot	1
2734	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫剧情关卡表	Data/NightCat/NightCatQuestPlot	1
2735	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫剧情章节表	Data/NightCat/NightCatQuestChapter	1
2736	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫爬塔关卡表	Data/NightCat/NightCatTowerQuest	1
2737	CSV数值表/数据表-海外/活动汇总/暗夜猫活动/暗夜猫爬塔奖励表	Data/NightCat/NightCatTowerQuestReward	1
2740	CSV数值表/数据表-海外/钓鱼表/挑战活动/订单任务表	Data/Fishing/FishingTask	1
2741	CSV数值表/数据表-海外/钓鱼表/挑战活动/兑换列表	Data/Fishing/FishingExChange	1
2745	CSV数值表/数据表-海外/高端副本/高端副本关卡表	Data/AdvancedTraining/AdvancedQuest	1
2746	CSV数值表/数据表-海外/高端副本/高端副本奖励表	Data/AdvancedTraining/AdvancedReward	1
2747	CSV数值表/数据表-海外/高端副本/高端副本类型表	Data/AdvancedTraining/AdvancedType	1
2751	CSV数值表/数据表-海外/活动汇总/首领战/首领战副本关卡表	Data/BossChallenge/BossChallengeQuest	1
2752	CSV数值表/数据表-海外/活动汇总/首领战/首领战活动表	Data/BossChallenge/BossChallengeActivity	1
2760	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本关卡表	Data/Halloween/HalloweenQuest	1
2761	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本关卡奖励表	Data/Halloween/HalloweenQuestReward	1
2762	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本活动表	Data/Halloween/HalloweenPlan	1
2763	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本奖池表	Data/Halloween/HalloweenRewardPool	1
2764	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本奖池奖励表	Data/Halloween/HalloweenPoolReward	1
2766	CSV数值表/数据表-海外/活动汇总/奖池副本/奖池副本剧情关卡表	Data/Halloween/HalloweenPlotQuest	1
2767	CSV数值表/数据表-海外/道具表/65PVP战中表情道具表	Data/Goods/PVPEmoji	1
2768	CSV数值表/数据表-海外/道具表/31聊天表情道具表	Data/Goods/ChatEmoji	1
2770	CSV数值表/数据表-海外/料理表/好感度料理/好感料理加成表	Data/Order/FoodAdd	1
2800	CSV数值表/数据表-海外/活动汇总/地图解密活动/地图解密参数表	Data/SpringFestival/SpringFestivalParam	1
2801	CSV数值表/数据表-海外/活动汇总/地图解密活动/解密活动排期表	Data/SpringFestival/SpringFestivalPlan	1
2802	CSV数值表/数据表-海外/活动汇总/地图解密活动/地图解密任务表	Data/SpringFestival/SpringFestivalTask	1
2803	CSV数值表/数据表-海外/活动汇总/地图解密活动/功能入口表	Data/SpringFestival/SpringFestivalFunctionEnter	1
2804	CSV数值表/数据表-海外/活动汇总/地图解密活动/古物修复表	Data/SpringFestival/SpringFestivalAntiqueRestoration	1
2805	CSV数值表/数据表-海外/活动汇总/地图解密活动/互动台词表	Data/SpringFestival/SpringFestivalInteractiveLines	1
2806	CSV数值表/数据表-海外/活动汇总/地图解密活动/互动台词场景表	Data/SpringFestival/SpringFestivalInteractiveLinesScene	1
2807	CSV数值表/数据表-海外/活动汇总/地图解密活动/解密地图表	Data/SpringFestival/SpringFestivalDecryptedMaps	1
2808	CSV数值表/数据表-海外/活动汇总/地图解密活动/主场景互动表	Data/SpringFestival/SpringFestivalMainSceneInteraction	1
2809	CSV数值表/数据表-海外/活动汇总/地图解密活动/追踪关卡表	Data/SpringFestival/SpringFestivalQuest	1
2810	CSV数值表/数据表-海外/活动汇总/地图解密活动/追踪关卡奖励表	Data/SpringFestival/SpringFestivalMainSceneQuestRewards	1
2811	CSV数值表/数据表-海外/活动汇总/地图解密活动/闲聊剧情表	Data/MapDecryption/MapDecryptionGossipPlot	1
2814	CSV数值表/数据表-海外/活动汇总/地图解密活动/战斗事件关卡表	Data/MapDecryption/MapDecryptionMapQuestVo	1
2815	CSV数值表/数据表-海外/活动汇总/地图解密活动/战斗事件关卡奖励表	Data/MapDecryption/MapDecryptionMapQuestRewardsVo	1
2816	CSV数值表/数据表-海外/活动汇总/地图解密活动/红包配置表	Data/MapDecryption/MapDecryptionRedPacketVo	1
2780	CSV数值表/数据表-海外/主界面猫咪表/猫咪道具表	Data/MainHomeCat/MainHomeCatGoodsVo	1
2781	CSV数值表/数据表-海外/主界面猫咪表/猫咪道具台词表	Data/MainHomeCat/MainHomeCatTalkVo	1
2782	CSV数值表/数据表-海外/主界面猫咪表/猫咪动作表	Data/MainHomeCat/MainHomeCatActVo	1
2783	CSV数值表/数据表-海外/主界面猫咪表/主界面猫咪	Data/MainHomeCat/MainHomeCatVo	1
2771	CSV数值表/数据表-海外/活动汇总/人气比拼活动/比拼排行榜奖励表	Data/Compete/CompeteRankRewards	1
2830	CSV数值表/数据表-海外/活动汇总/送信活动/送信活动表	Data/SendWord/SendWordPlan	1
2831	CSV数值表/数据表-海外/活动汇总/送信活动/送信活动信件表	Data/SendWord/SendWordWord	1
2835	CSV数值表/数据表-海外/活动汇总/翻牌活动/翻牌活动奖励表	Data/FlipCard/FlipCardReward	1
2836	CSV数值表/数据表-海外/活动汇总/翻牌活动/翻牌活动任务表	Data/FlipCard/FlipCardTask	1
2837	CSV数值表/数据表-海外/活动汇总/翻牌活动/翻牌活动表	Data/FlipCard/FlipCardActivity	1
2840	CSV数值表/数据表-海外/活动汇总/冰雪节活动/冰雪节活动表	Data/SnowFestival/SnowFestivalActivityVo	1
2841	CSV数值表/数据表-海外/活动汇总/冰雪节活动/冰雪节剧情表	Data/SnowFestival/SnowFestivalPlotVo	1
2842	CSV数值表/数据表-海外/活动汇总/冰雪节活动/冰雪节日常任务表	Data/SnowFestival/SnowFestivalTaskVo	1
2843	CSV数值表/数据表-海外/活动汇总/冰雪节活动/冰雪节剧情关卡表	Data/SnowFestival/SnowFestivalQuestVo	1
3001	CSV数值表/数据表-海外/活动汇总/地图解密活动/地图配置表	Data/SpringFestivalMaze/SpringFestivalMaze_base	1
3002	CSV数值表/数据表-海外/活动汇总/地图解密活动/地图房间对照表	Data/SpringFestivalMaze/SpringFestivalMaze_rooms	1
3003	CSV数值表/数据表-海外/活动汇总/地图解密活动/迷宫2棋盘配置表	Data/SpringFestivalMaze/SpringFestivalMaze_puzzle_2	1
3004	CSV数值表/数据表-海外/活动汇总/地图解密活动/迷宫3配置表	Data/SpringFestivalMaze/SpringFestivalMaze_puzzle_3	1
3005	CSV数值表/数据表-海外/活动汇总/地图解密活动/迷宫4配置表	Data/MapDecryptionMaze/MapDecryptionMaze_puzzle_4	1
3006	CSV数值表/数据表-海外/活动汇总/地图解密活动/解密提示文本表	Data/MapDecryptionMaze/MapDecryptionMaze_tips	1
3020	CSV数值表/数据表-海外/区域地图表/一级大地图表	Data/Region/RegionPrimaryMap	1
3021	CSV数值表/数据表-海外/区域地图表/二级区域地图表	Data/Region/RegionSecondaryMap	1
3022	CSV数值表/数据表-海外/区域地图表/地图关卡表	Data/Region/RegionQuest	1
3030	CSV数值表/数据表-海外/经营表/咖啡馆设置表	Data/MaidCoffee/MaidCoffeeSetting	1
3023	CSV数值表/数据表-海外/区域地图商人表/区域商人表	Data/Region/RegionStores	1
3024	CSV数值表/数据表-海外/区域地图商人表/区域商品表	Data/Region/RegionStoreGoods	1
3025	CSV数值表/数据表-海外/区域地图商人表/区域商品类型表	Data/Region/RegionStoreGoodType	1
1011	CSV数值表/数据表-海外/道具表/55经营食谱道具表	Data/Goods/RestaurantRecipe	1
1012	CSV数值表/数据表-海外/道具表/56经营食材道具表	Data/Goods/RestaurantRecipeMaterial	1
1013	CSV数值表/数据表-海外/道具表/57经营料理道具表	Data/Goods/RestaurantCooking	1
3026	CSV数值表/数据表-海外/新主线关卡/主线任务表	Data/Quest/MainQuestTask	1
3051	CSV数值表/数据表-海外/装备表/装备部位表	Data/Equipment/EquipmentPart	1
3150	CSV数值表/数据表-海外/装备表/红装重铸参数表	Data/Equipment/LadderRiseParams	1
3052	CSV数值表/数据表-海外/装备表/装备养成分解表	Data/Equipment/EquipmentCultivateAndReclaim	1
1014	CSV数值表/数据表-海外/基础表/背包表	Data/Basic/Backpack	1
3027	CSV数值表/数据表-海外/区域地图歼灭战表/歼灭战关卡表	Data/Region/RegionAnnihilationQuest	1
3028	CSV数值表/数据表-海外/区域地图歼灭战表/歼灭战类型表	Data/Region/RegionAnnihilationType	1
3029	CSV数值表/数据表-海外/区域地图表/区域好感度升级表	Data/Region/RegionLikability	1
