SkillId,,,Rank,Name,OwnerId,,Des,,TipDes,SkillType,,Tags,SkillTypeDes,IsImmediate,BattleStart,IniCd,Cd,ImmediateSkillShowOnly,Energy,UseCondition,MaxLevel,SkillTarget,SkillTargetValue,SkillTargetEffect,SkillTargetEffectShow,LevelSkills,SkillLevelEffectParamRefix,SkillEnergyEffectParamRefix,AutoUseCondition,AutoUsePriority,AutoUseEnergy,AutoSkillTarget,AutoSkillTargetValue,NextSkill,ShowId,Icon
30130091,奈奈芙1,奈奈芙,,skillname_30130091,3013009,白鸽魔术,skill_des_30130091,"奈奈芙从帽子里变出一群鸽子,冲向前方的敌人。",skill_tip_des_30130091,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301300912;301300910,"301300910,301300911;301300912",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130091,130091_icon
30130092,奈奈芙2,奈奈芙,,skillname_30130092,3013009,引领自由,skill_des_30130092,"奈奈芙竖起旗帜,心怀希望,她对自由的向往将凝聚出巨大的力量。",skill_tip_des_30130092,2,,,,1,0,0,5,,100,0,10,0,0,301300920,"301300920,301300921,301300922,301300923",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130092,130092_icon
30130093,奈奈芙3,奈奈芙,,skillname_30130093,3013009,自由意志,skill_des_30130093,"奈奈芙遵循内心而追求着自由,却忽视了这愿望的由来是多么怪异。",skill_tip_des_30130093,4,,,,0,0,0,0,,0,0,10,0,0,"301300930,301300935","301300930,301300931,301300932,301300933",0,0,0,,,,,,0,,130093_icon
30130094,奈奈芙3觉醒,奈奈芙,,skillname_30130094,3013009,自由意志,skill_des_30130094,"奈奈芙遵循内心而追求着自由,却忽视了这愿望的由来是多么怪异。",skill_tip_des_30130094,4,,,,0,0,0,0,,0,0,10,0,0,"301300930,301300940,301300941","301300930,301300940,301300931,301300932,301300933",0,0,0,,,,,,0,,130093_icon
30130095,奈奈芙2觉醒,奈奈芙,,skillname_30130095,3013009,引领自由,skill_des_30130095,"奈奈芙竖起旗帜,心怀希望,她对自由的向往将凝聚出巨大的力量。",skill_tip_des_30130095,2,,,,1,0,0,5,,100,0,10,0,0,"301300950,301300951,301300952","301300950,301300951,301300952",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130092,130092_icon
30130096,奈奈芙1觉醒,奈奈芙,,skillname_30130096,3013009,白鸽魔术,skill_des_30130096,"奈奈芙从帽子里变出一群鸽子,冲向前方的敌人。",skill_tip_des_30130096,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301300960;301300910,"301300910,301300911;301300960",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130091,130091_icon
30130140,玛瑙饰品,奈奈芙,,skillname_30130140,3013014,,skill_des_30130140,,skill_tip_des_30130140,4,,,,0,0,0,0,,0,0,10,0,0,301301402,301301400,0,0,0,,,,,,0,,
30130141,玛瑙1,玛瑙,,skillname_30130141,3013014,静谧苦药,skill_des_30130141,玛瑙向敌人投掷瓶。里面装满能让敌人没有痛苦地死去的毒药。,skill_tip_des_30130141,2,,"4,1",,0,0,0,5,,0,0,10,"1,0","1,1,1;0","301301410,301301413;301301412","301301410,301301411;301301412,301301413",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130141,130141_icon
30130142,玛瑙2,玛瑙,,skillname_30130142,3013014,药师之职,skill_des_30130142,"玛瑙了解各个种族的病情特征,并且也熟知如何有效地治愈疾病。",skill_tip_des_30130142,2,,,,0,0,0,5,,0,0,10,2,"2,3","301301420,301301421","301301420,301301421",0,0,0,"20000,1;20001,1;20002,1;999,1","10,7,5,0",0,,,0,130142,130142_icon
30130143,玛瑙3,玛瑙,,skillname_30130143,3013014,护身技巧,skill_des_30130143,"身为药师,却精通着护身的技巧,也不知这是种族还是家教的缘故。",skill_tip_des_30130143,4,,,,0,0,0,0,,0,0,10,0,0,"301301430,301301431",301301430,0,0,0,,,,,,0,,130143_icon
30130144,玛瑙3觉醒,玛瑙,,skillname_30130144,3013014,护身技巧,skill_des_30130144,"身为药师,却精通着护身的技巧,也不知这是种族还是家教的缘故。",skill_tip_des_30130144,4,,,,0,0,0,0,,0,0,10,0,0,"301301430,301301440,301301441","301301430,301301440",0,0,0,,,,,,0,,130143_icon
30130145,玛瑙2觉醒,玛瑙,,skillname_30130145,3013014,药师之职,skill_des_30130145,"玛瑙了解各个种族的病情特征,并且也熟知如何有效地治愈疾病。",skill_tip_des_30130145,2,,"4,1",,0,0,0,5,,0,0,10,2,"2,3","301301420,301301450","301301420,301301450",0,0,0,"20000,1;20001,1;20002,1;999,1","10,7,5,0",0,,,0,130142,130142_icon
30130146,玛瑙1觉醒,玛瑙,,skillname_30130146,3013014,静谧苦药,skill_des_30130146,玛瑙向敌人投掷瓶。里面装满能让敌人没有痛苦地死去的毒药。,skill_tip_des_30130146,2,,,,0,0,0,5,,0,0,10,"1,0","1,1,1;0","301301410,301301413,301301460;301301412","301301410,301301411;301301412,301301413;301301460",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130141,130141_icon
30130150,哀歌饰品,哀歌,,skillname_30130150,3013015,,skill_des_30130150,,skill_tip_des_30130150,4,,,,0,0,0,0,,0,0,10,0,0,"301301500,301301501",301301500,0,0,0,,,,,,0,,
30130151,哀歌1,哀歌,,skillname_30130151,3013015,剑之力,skill_des_30130151,"哀歌凭扇起舞,将神剑之意卷入扇风打出。",skill_tip_des_30130151,2,,1,,0,0,0,5,,0,0,10,"1,0","1,1,1;0","301301510,301301513;301301512","301301510,301301511;301301512,301301513",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130151,130151_icon
30130152,哀歌2,哀歌,,skillname_30130152,3013015,镜之力,skill_des_30130152,"哀歌张开巨扇,以神镜之力抵御伤害。",skill_tip_des_30130152,2,,,,1,0,0,8,,200,0,10,1,"2,1,1","301301520,301301521","301301520,301301521",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130152,130152_icon
30130153,哀歌3,哀歌,,skillname_30130153,3013015,玉之力,skill_des_30130153,"神玉与巫女魂力相通。这份承自代斋王的力量,令哀歌受益无穷。",skill_tip_des_30130153,4,,,,0,0,0,0,,0,0,10,0,0,301301530,301301530,0,0,0,,,,,,0,,130153_icon
30130154,哀歌2觉醒,哀歌,,skillname_30130154,3013015,镜之力,skill_des_30130154,"哀歌张开巨扇,以神镜之力抵御伤害。",skill_tip_des_30130154,2,,,,1,0,0,6,,200,0,10,1,"2,1,1","301301520,301301521","301301520,301301521",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130152,130152_icon
30130155,哀歌1觉醒,哀歌,,skillname_30130155,3013015,剑之力,skill_des_30130155,"哀歌凭扇起舞,将神剑之意卷入扇风打出。",skill_tip_des_30130155,2,,1,,0,0,0,5,,0,0,10,"1,0","1,1,1;0","301301510,301301540;301301512","301301510,301301511;301301512,301301540",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130151,130151_icon
30130156,哀歌3觉醒,哀歌,,skillname_30130156,3013015,玉之力,skill_des_30130156,"神玉与巫女魂力相通。这份承自代斋王的力量,令哀歌受益无穷。",skill_tip_des_30130156,4,,,,0,0,0,0,,0,0,10,0,0,301301560,301301560,0,0,0,,,,,,0,,130153_icon
30130170,波斯菊饰品,波斯菊,,skillname_30130170,3013017,,skill_des_30130170,,skill_tip_des_30130170,4,,,,0,0,0,0,,0,0,10,0,0,301301700,301301700,0,0,0,,,,,,0,,
30130171,波斯菊1,波斯菊,,skillname_30130171,3013017,胡萝卜炮,skill_des_30130171,波斯菊向敌人发射胡萝卜模样的强大魔法弹。,skill_tip_des_30130171,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0","301301710,301301713;301301712","301301710,301301711;301301712,301301713",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,130171,130171_icon
30130172,波斯菊2,波斯菊,,skillname_30130172,3013017,独来独往,skill_des_30130172,"波斯菊知晓如何保全自己,这便是小人物的智慧。",skill_tip_des_30130172,2,,,,1,0,1,5,,200,0,10,"2,0","2,3;0",301301720;301301721,301301720;301301721,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,130172,130172_icon
30130173,波斯菊3,波斯菊,,skillname_30130173,3013017,绿茵遍地,skill_des_30130173,"宁静的绿茵之地,是波斯菊昔日记忆的景色,也将是她未来的模样。",skill_tip_des_30130173,4,,,,0,0,0,0,,0,0,10,0,0,"301301730,301301731",301301730,0,0,0,,,,,,0,,130173_icon
30130174,波斯菊1觉醒,波斯菊,,skillname_30130174,3013017,胡萝卜炮,skill_des_30130174,波斯菊向敌人发射胡萝卜模样的强大魔法弹。,skill_tip_des_30130174,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0","301301710,301301713;301301712,301301740","301301710,301301711;301301712,301301713,301301740",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,130171,130171_icon
30130175,波斯菊3觉醒,波斯菊,,skillname_30130175,3013017,绿茵遍地,skill_des_30130175,"宁静的绿茵之地,是波斯菊昔日记忆的景色,也将是她未来的模样。",skill_tip_des_30130175,4,,,,0,0,0,0,,0,0,10,0,0,"301301730,301301750,301301751","301301730,301301750",0,0,0,,,,,,0,,130173_icon
30130176,波斯菊2觉醒,波斯菊,,skillname_30130176,3013017,独来独往,skill_des_30130176,"波斯菊知晓如何保全自己,这便是小人物的智慧。",skill_tip_des_30130176,2,,,,1,0,1,5,,100,0,10,"2,0","2,3;0",301301720;301301721,301301720;301301721,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,130172,130172_icon
30130180,爱琳饰品,爱琳,,skillname_30130180,3013018,,skill_des_30130180,,skill_tip_des_30130180,4,,,,0,0,0,0,,0,0,10,0,0,301301801,301301800,0,0,0,,,,,,0,,
30130181,爱琳1,爱琳,,skillname_30130181,3013018,魔法飞弹,skill_des_30130181,"爱琳催动法杖,击出多枚能量飞弹。",skill_tip_des_30130181,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0",301301810;301301812,"301301810,301301811;301301812,301301814",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,130181,130181_icon
30130182,爱琳2,爱琳,,skillname_30130182,3013018,幕后英雄,skill_des_30130182,"爱琳安排过诸多事宜,却未曾亲自站到过台前。",skill_tip_des_30130182,2,,,,1,0,0,5,,200,0,10,2,"2,3","301301820,301301821","301301820,301301821",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,130182,130182_icon
30130183,爱琳3,爱琳,,skillname_30130183,3013018,智慧化身,skill_des_30130183,"所谓智慧,便是在需要之时,能够摆平一切的力量。",skill_tip_des_30130183,4,,,,0,0,0,0,,0,0,10,0,0,"301301830,301301831",301301830,0,0,0,,,,,,0,,130183_icon
30130184,爱琳1觉醒,爱琳,,skillname_30130184,3013018,魔法飞弹,skill_des_30130184,"爱琳催动法杖,击出多枚能量飞弹。",skill_tip_des_30130184,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0",301301842;301301812,"301301810,301301811;301301812,301301841",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,130181,130181_icon
30130185,爱琳3觉醒,爱琳,,skillname_30130185,3013018,智慧化身,skill_des_30130185,"所谓智慧,便是在需要之时,能够摆平一切的力量。",skill_tip_des_30130185,4,,,,0,0,0,0,,0,0,10,0,0,"301301830,301301850,301301851","301301830,301301850",0,0,0,,,,,,0,,130183_icon
30130186,爱琳2觉醒,爱琳,,skillname_30130186,3013018,幕后英雄,skill_des_30130186,"爱琳安排过诸多事宜,却未曾亲自站到过台前。",skill_tip_des_30130186,2,,,,1,0,0,5,,200,0,10,2,"2,3","301301860,301301861","301301860,301301861",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,130182,130182_icon
30130190,库萝心饰品,库萝心,,skillname_30130190,3013019,,skill_des_30130190,,skill_tip_des_30130190,4,,,,0,0,0,0,,0,0,10,0,0,301301902,301301900,0,0,0,,,,,,0,,
30130191,库萝心1,库萝心,,skillname_30130191,3013019,炎拳,skill_des_30130191,"偶像要展现其灼热……换句话说,战斗也是偶像的必修课。",skill_tip_des_30130191,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301301912;301301910,"301301910,301301911,301301912",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130191,130191_icon
30130192,库萝心2,库萝心,,skillname_30130192,3013019,恋之鬼,skill_des_30130192,"没人可以逃脱现役炎鬼偶像的魅力,在精神与物理的双层面。",skill_tip_des_30130192,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301301920,301301922","301301920,301301921,301301922",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130192,130192_icon
30130193,库萝心3,库萝心,,skillname_30130193,3013019,牵绊之焰,skill_des_30130193,"姐妹的牵绊能够跨越时空,亮起的粉红炎火会燃尽其面前一切阻碍。",skill_tip_des_30130193,4,,,,0,0,0,0,,0,0,10,0,0,"301301930,301301931",301301930,0,0,0,,,,,,0,,130193_icon
30130194,库萝心1觉醒,库萝心,,skillname_30130194,3013019,恋之鬼,skill_des_30130194,"没人可以逃脱现役炎鬼偶像的魅力,在精神与物理的双层面。",skill_tip_des_30130194,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301301920,301301940","301301920,301301921,301301940",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130192,130192_icon
30130195,库萝心2觉醒,库萝心,,skillname_30130195,3013019,炎拳,skill_des_30130195,"偶像要展现其灼热……换句话说,战斗也是偶像的必修课。",skill_tip_des_30130195,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301301950;301301910,"301301910,301301911,301301950",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130191,130191_icon
30130196,库萝心3觉醒,库萝心,,skillname_30130196,3013019,牵绊之焰,skill_des_30130196,"姐妹的牵绊能够跨越时空,亮起的粉红炎火会燃尽其面前一切阻碍。",skill_tip_des_30130196,4,,,,0,0,0,0,,0,0,10,0,0,"301301960,301301961",301301960,0,0,0,,,,,,0,,130193_icon
30130200,维达饰品,维达,,skillname_30130200,3013020,,skill_des_30130200,,skill_tip_des_30130200,4,,,,0,0,0,0,,0,0,10,0,0,301302001,301302000,0,0,0,,,,,,0,,
30130201,维达1,维达,,skillname_30130201,3013020,妖精把戏,skill_des_30130201,"维达召唤出两只妖精,戏耍敌人。",skill_tip_des_30130201,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301302010,301302012","301302010,301302011,301302012",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130201,130201_icon
30130202,维达2,维达,,skillname_30130202,3013020,继承者,skill_des_30130202,"习得“森林女巫”传授的经验,维达的魔力量变得尤为惊人。",skill_tip_des_30130202,4,,,,0,0,0,0,,0,0,10,0,0,"301302020,301302021",301302020,0,0,0,,,,,,0,,130202_icon
30130203,维达3,维达,,skillname_30130203,3013020,女巫的骄傲,skill_des_30130203,不能给女巫丢脸……至少在外人面前不能！,skill_tip_des_30130203,4,,,,0,0,0,0,,0,0,10,0,0,"301302030,301302031",301302030,0,0,0,,,,,,0,,130203_icon
30130204,维达2觉醒,维达,,skillname_30130204,3013020,继承者,skill_des_30130204,"习得“森林女巫”传授的经验,维达的魔力量变得尤为惊人。",skill_tip_des_30130204,4,,,,0,0,0,0,,0,0,10,0,0,"301302020,301302040,301302041","301302020,301302040",0,0,0,,,,,,0,,130202_icon
30130205,维达3觉醒,维达,,skillname_30130205,3013020,女巫的骄傲,skill_des_30130205,不能给女巫丢脸……至少在外人面前不能！,skill_tip_des_30130205,4,,,,0,0,0,0,,0,0,10,"0,2","0;2,3","301302030,301302052;301302050,301302051","301302030;301302050,301302051",0,0,0,,,,,,0,,130203_icon
30130206,维达1觉醒,维达,,skillname_30130206,3013020,妖精把戏,skill_des_30130206,"维达召唤出两只妖精,戏耍敌人。",skill_tip_des_30130206,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301302010,301302070","301302010,301302011,301302070",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130201,130201_icon
30130220,莱拉饰品,莱拉,,skillname_30130220,3013022,,skill_des_30130220,,skill_tip_des_30130220,4,,,,0,0,0,0,,0,0,10,0,0,301302202,301302200,0,0,0,,,,,,0,,
30130221,莱拉1,莱拉,,skillname_30130221,3013022,十字斩击,skill_des_30130221,"莱拉双手持剑、蓄力前冲,对准敌人发动十字斩。",skill_tip_des_30130221,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301302210,301302212","301302210,301302211,301302212",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130221,130221_icon
30130222,莱拉2,莱拉,,skillname_30130222,3013022,蓄势待发,skill_des_30130222,"莱拉全神贯注,看穿敌方破绽。",skill_tip_des_30130222,2,,,,1,0,0,5,,100,0,10,0,0,301302220,301302220,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130222,130222_icon
30130223,莱拉3,莱拉,,skillname_30130223,3013022,骑士精神,skill_des_30130223,"她一生未被册封为骑士,但其精神却早已被受她帮助的人们认可。",skill_tip_des_30130223,4,,,,0,0,0,0,,0,0,10,0,0,"301302230,301302231,301302232","301302230,301302231",0,0,0,,,,,,0,,130223_icon
30130224,莱拉1觉醒,莱拉,,skillname_30130224,3013022,十字斩击,skill_des_30130224,"莱拉双手持剑、蓄力前冲,对准敌人发动十字斩。",skill_tip_des_30130224,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301302210,301302212,301302240","301302210,301302211,301302212,301302240",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130221,130221_icon
30130225,莱拉2觉醒,莱拉,,skillname_30130225,3013022,蓄势待发,skill_des_30130225,"莱拉全神贯注,看穿敌方破绽。",skill_tip_des_30130225,2,,,,1,0,0,5,,100,0,10,0,0,"301302220,301302250","301302220,301302250",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130222,130222_icon
30130226,莱拉3觉醒,莱拉,,skillname_30130226,3013022,骑士精神,skill_des_30130226,"她一生未被册封为骑士,但其精神却早已被受她帮助的人们认可。",skill_tip_des_30130226,4,,,,0,0,0,0,,0,0,10,0,0,"301302260,301302261,301302262","301302260,301302261",0,0,0,,,,,,0,,130223_icon
30130230,芙洛拉饰品,芙洛拉,,skillname_30130230,3013023,,skill_des_30130230,,skill_tip_des_30130230,4,,,,0,0,0,0,,0,0,10,0,0,301302300,301302300,0,0,0,,,,,,0,,
30130231,芙洛拉1,芙洛拉,,skillname_30130231,3013023,苍风之矢,skill_des_30130231,"芙洛拉瞄准敌人的弱点,射出疾风般的一箭。",skill_tip_des_30130231,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301302312;301302310,"301302310,301302311,301302312",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130231,130231_icon
30130232,芙洛拉2,芙洛拉,,skillname_30130232,3013023,森林守护者,skill_des_30130232,"芙洛拉的洛克希是她的长弓,森林的守护者是长老对她的期许。",skill_tip_des_30130232,4,,,,0,0,0,0,,0,0,10,0,0,301302320,301302320,0,0,,,,,,,0,,130232_icon
30130233,芙洛拉3,芙洛拉,,skillname_30130233,3013023,游侠,skill_des_30130233,"经历了无数冒险,游侠早已知晓如何辨识攻击,并回敬。",skill_tip_des_30130233,4,,,,0,0,0,0,,0,0,10,0,0,"301302330,301302331",301302330,0,0,,,,,,,0,,130233_icon
30130234,芙洛拉3觉醒,芙洛拉,,skillname_30130234,3013023,游侠,skill_des_30130234,"经历了无数冒险,游侠早已知晓如何辨识攻击,并回敬。",skill_tip_des_30130234,4,,,,0,0,0,0,,0,0,10,0,0,"301302330,301302340,301302341","301302330,301302340",0,0,,,,,,,0,,130233_icon
30130235,芙洛拉1觉醒,芙洛拉,,skillname_30130235,3013023,苍风之矢,skill_des_30130235,"芙洛拉瞄准敌人的弱点,射出疾风般的一箭。",skill_tip_des_30130235,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1","301302351,301302350,301302312;301302310","301302310,301302311,301302312,301302350,301302351",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130231,130231_icon
30130236,芙洛拉2觉醒,芙洛拉,,skillname_30130236,3013023,森林守护者,skill_des_30130236,"芙洛拉的洛克希是她的长弓,森林的守护者是长老对她的期许。",skill_tip_des_30130236,4,,,,0,0,0,0,,0,0,10,0,0,301302360,301302360,0,0,,,,,,,0,,130232_icon
30130250,多萝西饰品,多萝西,,skillname_30130250,3013025,,skill_des_30130250,,skill_tip_des_30130250,4,,,,0,0,0,0,,0,0,10,0,0,301302500,301302500,0,0,0,,,,,,0,,
30130251,多萝西1,多萝西,,skillname_30130251,3013025,猎魔双枪,skill_des_30130251,"多萝西使用双枪,打出秘银蚀刻的特制子弹。",skill_tip_des_30130251,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301302510,301302512","301302510,301302511,301302512",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130251,130251_icon
30130252,多萝西2,多萝西,,skillname_30130252,3013025,乘胜追击,skill_des_30130252,"多萝西替武器进行强化,准备追击。",skill_tip_des_30130252,2,,,,1,0,0,5,,100,0,10,0,0,"301302520,301302521","301302520,301302521",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130252,130252_icon
30130253,多萝西3,多萝西,,skillname_30130253,3013025,枪手感知,skill_des_30130253,"对环境的敏感性,敏锐的洞察力是枪手战斗的利器。",skill_tip_des_30130253,4,,,,0,0,0,0,,0,0,10,0,0,"301302530,301302531,301302532","301302530,301302531",0,0,0,,,,,,0,,130253_icon
30130254,多萝西1觉醒,多萝西,,skillname_30130254,3013025,猎魔双枪,skill_des_30130254,"多萝西使用双枪,打出秘银蚀刻的特制子弹。",skill_tip_des_30130254,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1","301302540;301302510,301302512","301302510,301302511,301302512,301302540",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,130251,130251_icon
30130255,多萝西2觉醒,多萝西,,skillname_30130255,3013025,乘胜追击,skill_des_30130255,"多萝西替武器进行强化,准备追击。",skill_tip_des_30130255,2,,,,1,0,0,5,,100,0,10,0,0,"301302520,301302521,301302550","301302520,301302521,301302550",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,130252,130252_icon
30130256,多萝西3觉醒,多萝西,,skillname_30130256,3013025,枪手感知,skill_des_30130256,"对环境的敏感性,敏锐的洞察力是枪手战斗的利器。",skill_tip_des_30130256,4,,,,0,0,0,0,,0,0,10,0,0,"301302560,301302561,301302562","301302560,301302561",0,0,0,,,,,,0,,130253_icon
