CardId,,Type,UnlockCondition,CardRank,CardClass,ReleaseQuantity,CardType,SeriesNumber,NumberedBox,Offset,Offset2,BinderCard,BinderCardBack,CardBottom,CardSpine,SpineOpen,CardBottomEffect,CardSurface,CardScale,CardOffset,SpineRotate,CardRasterEffect,ShiningEffect,LightLEffect,CardBack,NumberedBoxGlow ,FrameBloom,FrameGlow,BackGlow,RoleGlow,DropBackEffect,DropLightLeffect
14160111,卡萝琳,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016011,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016011_lihui,1,"-0.041,-0.042,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160112,卡萝琳（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016011_zh_01,CollectTradingCard/ui_card_di_3016011,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3016011_zh_01_D,1.2,"0.015,-0.25,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160171,罗莎莉,1,,41,3,"0,0;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016017,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016017_lihui,0.8505,"0.035,0,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160172,罗莎莉（站绘）,1,,41,3,"0,0;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016017_zh_01,CollectTradingCard/ui_card_di_3016017,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3016017_zh_01_D,1.2,"0.039,-0.253,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160681,贝卡丝,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016068,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_02,0,0,,lihui/3016068_lihui,1,"0,-0.09,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160682,贝卡丝（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016068_zh_01,CollectTradingCard/ui_card_di_3016068,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3016068_zh_01_D,1.1,"-0.034,-0.221,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130251,多萝西,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013025,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3013025_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130231,芙洛拉,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013023_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130232,芙洛拉（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013023_zh_01,CollectTradingCard/ui_card_di_3013023,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3013023_zh_01_D,1,"0.048,-0.173,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130221,莱拉,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013022,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3013022_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130201,维达,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013020,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013020_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130181,爱琳,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013018,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013018_lihui,1.05,"0,0.051,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130182,爱琳,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013018_zh_01,CollectTradingCard/ui_card_di_3013018,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3013018_zh_01_D,1,"0.012,-0.156,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130171,波斯菊,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013017,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,0,0,,lihui/3013017_lihui,0.81,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130091,奈奈芙,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013009_lihui,1,"0,-0.034,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130092,奈奈芙（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013009_zh_01,CollectTradingCard/ui_card_di_3013009,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3013009_zh_01_D,1.1,"0,-0.132,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130071,菲莉希亚,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013007,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3013007_lihui,0.792,"0,-0.005,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130011,格蕾,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013001,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3013001_lihui,1,"0,-0.045,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130081,梅露特,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013008,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013008_lihui,0.8,"0,0.014,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130141,玛瑙,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013014,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013014_lihui,0.9,"0,-0.07,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140031,焰心,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014003_lihui,1,"0,0.066,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140041,索菲,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014004,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3014004_lihui,0.8,"-0.076,0,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140121,未来,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014012,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014012_lihui,0.9,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140161,杏林,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014016,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3014016_lihui,0.9,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140181,诗娅,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014018,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_pink,0,0,,lihui/3014018_lihui,0.8,"0,-0.029,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160231,佩内洛普,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016023_lihui,0.682803,"-0.001,-0.037,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160381,仙蒂,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016038,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016038_lihui,0.9,"0.0254,0.047,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
141001,黑化桃,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_heihuatao_zh_01,CollectTradingCard/ui_card_di_heihuatao,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_heihuatao_zh_01_D,1.5,"0.081,-0.344,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
1412001,勋章5080114,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080114,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_xz_5080114,0.5,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
1412002,勋章5080094,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080094,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_xz_5080094,0.5,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
1412003,勋章5080095,1,,41,3,"0,1000;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080095,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_xz_5080095,0.5,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
15140231,神光,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3014023_card,0.9,"0,0.11,0",18,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15161871,异邦波斯菊,1,,51,4,"0,300;2,300;3,300;4,300;5,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016187,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3016187_card,0.81,"-0.79,0.093,0",23,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15140091,桃,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3014009_card,1.056,"2.65,0.01,0",8,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00_Dark,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15150041,耶坦尼亚,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015004,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3015004_card,0.72,"0.26,0.42,0",15,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15150021,丹妮,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015002,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3015002_card,0.9,"0.37,-0.13,0",15,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15150081,牧,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015008,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,2,0,,CardRole/3015008_card,1,"0.87,-0.49,0",35,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15160091,吉拉蒂亚,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3016009_card,1,,35,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15160311,小闪,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016031,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3016031_card,0.9,"0.72,0.0766,0",45,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15160201,奈奥米,1,,51,4,"0,300;2,300;3,300;4,300;5,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016020,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3016020_card,1,"0.4,0,0",23,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15160203,奈奥米（月下银铃）,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_301602001,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/301602001_card,1,,24,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15160781,昔莱,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016078,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3016078_card,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130031,阿涅克丝,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013003_card,0.8,"0.97,0.62,0",25,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130041,炽爱,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013004,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013004_card,1,"1.97,0,0",20,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130043,炽爱（午后闲暇）,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_301300401,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/301300401_card,1,,25,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130061,水仙,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013006,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013006_card,0.85,"0.46,0.23,0",15,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130191,库萝心,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013019,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013019_card,0.684,"0.44,1.44,0",20,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15140201,阿波菲斯,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014020,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3014020_card,0.945,"0.05,0.16,0",10,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130151,哀歌,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013015,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,2,0,,CardRole/3013015_card,1,"0.48,0.72,0",8,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15140011,普琳普顿,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014001,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3014001_card,1,,28,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15140021,黛比,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014002,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_pink,2,0,,CardRole/3014002_card,1,"0,-0.77,0",30,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130171,波斯菊,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013017,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,2,0,,CardRole/3013017_card,0.81,,45,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130091,奈奈芙,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013009_card,1,,45,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130011,格蕾,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013001,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,2,0,,CardRole/3013001_card,1,,28,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15130081,梅露特,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013008,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3013008_card,0.8,,45,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
15140031,焰心,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,2,0,,CardRole/3014003_card,0.9,"0,0.066,0",32,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
151001,黑化桃,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_heihuatao_zh_01,CollectTradingCard/ui_card_di_heihuatao,CardBottom/card_3dbackground_red,2,0,,CardStory/heihuatao_card,1,,30,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
1512001,勋章5080114,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080114,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,2,0,,Cardicon/5080114_card,1.9,,30,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
1512002,勋章5080094,1,,51,4,"0,300;2,300;3,300;4,300;5,300;8,300;9,300;10,300","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080094,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,2,0,,Cardicon/5080094_card,1.9,,35,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
1512003,勋章5080095,1,,51,4,"0,300;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080095,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,2,0,,Cardicon/5080095_card,1.9,,30,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_00,CardBack/card_back_ssr,0.5,0.85,0.5,0.95,0.95,,
16140231,神光,1,,61,4,"0,200;2,200;3,200;4,200;5,200;8,200;9,200;10,200","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,1,1,,CardRole/3014023_card,0.9,"0,0.11,0",18,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_02,CardBack/card_back_ssr,0.5,0.85,0,0.95,0.95,,
16161871,异邦波斯菊,1,,61,4,"0,200;2,200;3,200;4,200;5,200","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016187,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,1,1,,CardRole/3016187_card,0.81,"-0.79,0.093,0",23,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_02,CardBack/card_back_ssr,0.5,0.85,0,0.95,0.95,,
