Id,AttrId,Desattr,,,Desc1,DescName,TargetType,Attrlv,Pvp,RefixValue,RefixPercent,RefixFixValue,RefixValueGrown,RefixPercentGrown,RefixFixValueGrown,SkillId,Icon
62030,108,Attribute_Name_108,,副词条属性,效果抵抗大,,1,3,,"56,75",,,,,,,
62031,109,Attribute_Name_109,,副词条属性,弱破效果小,,1,1,,"20,40",,,,,,,
62032,109,Attribute_Name_109,,副词条属性,弱破效果中,,1,2,,"41,70",,,,,,,
62034,109,Attribute_Name_109,,副词条属性,弱破效果大,,1,3,,"71,100",,,,,,,
62035,2001,Attribute_Name_2001,,副词条属性,灼烧命中,,1,1,,"10,20",,,,,,,
62036,2012,Attribute_Name_2012,,副词条属性,侵蚀命中,,1,2,,"21,40",,,,,,,
62037,2005,Attribute_Name_2005,,副词条属性,感电命中,,1,3,,"41,50",,,,,,,
62038,114,Attribute_Name_114,,副词条属性,暴击概率小,,1,1,,"10,20",,,,,,,
62039,114,Attribute_Name_114,,副词条属性,暴击概率中,,1,2,,"21,40",,,,,,,
62040,114,Attribute_Name_114,,副词条属性,暴击概率大,,1,3,,"41,50",,,,,,,
62041,115,Attribute_Name_115,,副词条属性,暴击抵抗率小,,1,1,,"20,40",,,,,,,
62042,115,Attribute_Name_115,,副词条属性,暴击抵抗率中,,1,2,,"41,70",,,,,,,
62043,115,Attribute_Name_115,,副词条属性,暴击抵抗率大,,1,3,,"71,100",,,,,,,
62044,116,Attribute_Name_116,,副词条属性,暴击伤害小,,1,1,,"20,40",,,,,,,
62045,116,Attribute_Name_116,,副词条属性,暴击伤害中,,1,2,,"41,70",,,,,,,
62046,116,Attribute_Name_116,,副词条属性,暴击伤害大,,1,3,,"71,100",,,,,,,
62047,117,Attribute_Name_117,,副词条属性,暴伤减免小,,1,1,,"20,40",,,,,,,
62048,117,Attribute_Name_117,,副词条属性,暴伤减免中,,1,2,,"41,80",,,,,,,
62049,117,Attribute_Name_117,,副词条属性,暴伤减免大,,1,3,,"81,100",,,,,,,
62050,118,Attribute_Name_118,,副词条属性,防御穿透小,,1,1,,"20,40",,,,,,,
62051,118,Attribute_Name_118,,副词条属性,防御穿透中,,1,2,,"41,60",,,,,,,
62052,118,Attribute_Name_118,,副词条属性,防御穿透大,,1,3,,"61,80",,,,,,,
62053,119,Attribute_Name_119,,副词条属性,穿透抵抗小,,1,1,,"30,60",,,,,,,
62054,119,Attribute_Name_119,,副词条属性,穿透抵抗中,,1,2,,"61,90",,,,,,,
62055,119,Attribute_Name_119,,副词条属性,穿透抵抗大,,1,3,,"91,120",,,,,,,
62056,137,Attribute_Name_137,,副词条属性,回能效率小,,1,1,,"20,40",,,,,,,
62057,137,Attribute_Name_137,,副词条属性,回能效率中,,1,2,,"41,70",,,,,,,
62058,137,Attribute_Name_137,,副词条属性,回能效率大,,1,3,,"71,100",,,,,,,
62059,123,Attribute_Name_123,,副词条属性,魔女普攻伤害小,,1,1,,"20,40",,,,,,,
62060,123,Attribute_Name_123,,副词条属性,魔女普攻伤害中,,1,2,,"41,70",,,,,,,
62061,123,Attribute_Name_123,,副词条属性,魔女普攻伤害大,,1,3,,"71,100",,,,,,,
62062,124,Attribute_Name_124,,副词条属性,星痕技能伤害小,,1,1,,"20,40",,,,,,,
62063,124,Attribute_Name_124,,副词条属性,星痕技能伤害中,,1,2,,"41,70",,,,,,,
62064,124,Attribute_Name_124,,副词条属性,星痕技能伤害大,,1,3,,"71,100",,,,,,,
62065,125,Attribute_Name_125,,副词条属性,魔女奥义伤害小,,1,1,,"20,40",,,,,,,
62066,125,Attribute_Name_125,,副词条属性,魔女奥义伤害中,,1,2,,"41,70",,,,,,,
62067,125,Attribute_Name_125,,副词条属性,魔女奥义伤害大,,1,3,,"71,100",,,,,,,
62068,2001,Attribute_Name_2001,,副词条属性,灼烧命中,,1,1,,"20,40",,,,,,,
62069,2001,Attribute_Name_2001,,副词条属性,灼烧命中,,1,2,,"41,70",,,,,,,
62070,2001,Attribute_Name_2001,,副词条属性,灼烧命中,,1,3,,"71,100",,,,,,,
62071,2012,Attribute_Name_2012,,副词条属性,侵蚀命中,,1,1,,"20,40",,,,,,,
62072,2012,Attribute_Name_2012,,副词条属性,侵蚀命中,,1,2,,"41,70",,,,,,,
62073,2012,Attribute_Name_2012,,副词条属性,侵蚀命中,,1,3,,"71,100",,,,,,,
62074,2005,Attribute_Name_2005,,副词条属性,感电命中,,1,1,,"20,40",,,,,,,
62075,2005,Attribute_Name_2005,,副词条属性,感电命中,,1,2,,"41,70",,,,,,,
62076,2005,Attribute_Name_2005,,副词条属性,感电命中,,1,3,,"71,100",,,,,,,
62077,144,Attribute_Name_144,,副词条属性,克制伤害倍率增加小,,1,1,,"20,40",,,,,,,
62078,144,Attribute_Name_144,,副词条属性,克制伤害倍率增加中,,1,2,,"41,80",,,,,,,
62079,144,Attribute_Name_144,,副词条属性,克制伤害倍率增加大,,1,3,,"81,100",,,,,,,
62080,145,Attribute_Name_145,,副词条属性,克制伤害倍率减免小,,1,1,,"30,60",,,,,,,
62081,145,Attribute_Name_145,,副词条属性,克制伤害倍率减免中,,1,2,,"61,120",,,,,,,
62082,145,Attribute_Name_145,,副词条属性,克制伤害倍率减免大,,1,3,,"121,150",,,,,,,
62083,147,Attribute_Name_147,,副词条属性,灵魂解放伤害加成小,,1,1,,"20,40",,,,,,,
62084,147,Attribute_Name_147,,副词条属性,灵魂解放伤害加成中,,1,2,,"41,70",,,,,,,
62085,147,Attribute_Name_147,,副词条属性,灵魂解放伤害加成大,,1,3,,"71,100",,,,,,,
62086,148,Attribute_Name_148,,副词条属性,灵魂解放伤害减免小,,1,1,,"30,60",,,,,,,
62087,148,Attribute_Name_148,,副词条属性,灵魂解放伤害减免中,,1,2,,"61,120",,,,,,,
62088,148,Attribute_Name_148,,副词条属性,灵魂解放伤害减免大,,1,3,,"121,150",,,,,,,
62089,122,Attribute_Name_122,,副词条属性,吸血小,,1,1,,"5,10",,,,,,,
62090,122,Attribute_Name_122,,副词条属性,吸血中,,1,2,,"11,20",,,,,,,
62091,122,Attribute_Name_122,,副词条属性,吸血大,,1,3,,"21,25",,,,,,,
62092,133,Attribute_Name_133,,副词条属性,反噬比例小,,1,1,,"10,20",,,,,,,
62093,133,Attribute_Name_133,,副词条属性,反噬比例中,,1,2,,"21,40",,,,,,,
62094,133,Attribute_Name_133,,副词条属性,反噬比例大,,1,3,,"41,50",,,,,,,
62095,139,Attribute_Name_139,,副词条属性,初始能量小,,1,1,,"10,20",,,,,,,
62096,139,Attribute_Name_139,,副词条属性,初始能量中,,1,2,,"21,30",,,,,,,
62097,139,Attribute_Name_139,,副词条属性,初始能量大,,1,3,,"31,40",,,,,,,
62098,102,AttrRefix_name_102_2,,副词条属性,基础攻击加成小,,1,1,,,"10,20",,,,,,
62099,102,AttrRefix_name_102_2,,副词条属性,基础攻击加成中,,1,2,,,"21,40",,,,,,
62100,102,AttrRefix_name_102_2,,副词条属性,基础攻击加成大,,1,3,,,"41,50",,,,,,
62101,103,AttrRefix_name_103_2,,副词条属性,基础防御加成小,,1,1,,,"10,20",,,,,,
62102,103,AttrRefix_name_103_2,,副词条属性,基础防御加成中,,1,2,,,"21,40",,,,,,
62103,103,AttrRefix_name_103_2,,副词条属性,基础防御加成大,,1,3,,,"41,50",,,,,,
62104,101,AttrRefix_name_101_2,,副词条属性,基础生命加成小,,1,1,,,"10,20",,,,,,
62105,101,AttrRefix_name_101_2,,副词条属性,基础生命加成中,,1,2,,,"21,40",,,,,,
62106,101,AttrRefix_name_101_2,,副词条属性,基础生命加成大,,1,3,,,"41,50",,,,,,
62107,104,AttrRefix_name_104_2,,副词条属性,基础韧性加成小,,1,1,,,"10,20",,,,,,
62108,104,AttrRefix_name_104_2,,副词条属性,基础韧性加成中,,1,2,,,"21,40",,,,,,
62109,104,AttrRefix_name_104_2,,副词条属性,基础韧性加成大,,1,3,,,"41,50",,,,,,
62110,120,Attribute_Name_120,,副词条属性,治疗效果小,,1,1,,"10,20",,,,,,,
62111,120,Attribute_Name_120,,副词条属性,治疗效果中,,1,2,,"21,40",,,,,,,
62112,120,Attribute_Name_120,,副词条属性,治疗效果大,,1,3,,"41,50",,,,,,,
62113,135,Attribute_Name_135,,副词条属性,受到护盾效果小,,1,1,,"15,30",,,,,,,
62114,135,Attribute_Name_135,,副词条属性,受到护盾效果中,,1,2,,"31,60",,,,,,,
62115,135,Attribute_Name_135,,副词条属性,受到护盾效果大,,1,3,,"61,75",,,,,,,
62116,121,Attribute_Name_121,,副词条属性,受到治疗效果小,,1,1,,"15,30",,,,,,,
62117,121,Attribute_Name_121,,副词条属性,受到治疗效果中,,1,2,,"31,60",,,,,,,
62118,121,Attribute_Name_121,,副词条属性,受到治疗效果大,,1,3,,"61,75",,,,,,,
62119,138,Attribute_Name_138,,副词条属性,行动后能量回复小,,1,1,,"2,4",,,,,,,
62120,138,Attribute_Name_138,,副词条属性,行动后能量回复中,,1,2,,"5,7",,,,,,,
62121,138,Attribute_Name_138,,副词条属性,行动后能量回复大,,1,3,,"8,10",,,,,,,
62122,3001,Attribute_Name_3001,,副词条属性,灼烧效果小,,1,1,,"20,40",,,,,,,
62123,3001,Attribute_Name_3001,,副词条属性,灼烧效果中,,1,2,,"41,70",,,,,,,
62124,3001,Attribute_Name_3001,,副词条属性,灼烧效果大,,1,3,,"71,100",,,,,,,
62125,3012,Attribute_Name_3012,,副词条属性,侵蚀效果小,,1,1,,"20,40",,,,,,,
62126,3012,Attribute_Name_3012,,副词条属性,侵蚀效果中,,1,2,,"41,70",,,,,,,
62127,3012,Attribute_Name_3012,,副词条属性,侵蚀效果大,,1,3,,"71,100",,,,,,,
62128,3005,Attribute_Name_3005,,副词条属性,感电效果小,,1,1,,"20,40",,,,,,,
62129,3005,Attribute_Name_3005,,副词条属性,感电效果中,,1,2,,"41,70",,,,,,,
62130,3005,Attribute_Name_3005,,副词条属性,感电效果大,,1,3,,"71,100",,,,,,,
62131,134,Attribute_Name_134,,副词条属性,护盾效果,,1,1,,"10,20",,,,,,,
62132,134,Attribute_Name_134,,副词条属性,护盾效果,,1,2,,"21,40",,,,,,,
62133,134,Attribute_Name_134,,副词条属性,护盾效果,,1,3,,"41,50",,,,,,,
63001,102,,天界光辉,2件套,提高10%攻击力,,1,0,,,"100,100",,,,,,
63002,,,天界光辉,4件套,魔女速度超过160时，额外提升25%的伤害加成,,1,0,,,,,,,,6120102,
63003,137,,上古之战的余声,2件套,回能效率提升10%,,1,0,,"100,100",,,,,,,
63004,,,上古之战的余声,4件套,魔女入场时，获得100点能量，每回合开始时，额外获得50点能量。,,1,0,,,,,,,,6120202,
63005,109,,战争传奇,2件套,弱破效果提升10%,,1,0,,"100,100",,,,,,,
63006,,,战争传奇,4件套,击破目标弱点护盾时，造成的伤害提升100%，持续1次行动,,1,0,,,,,,,,6120302,
63007,120,,努海尔人的航行,2件套,治疗效果提升10%,,1,0,,"100,100",,,,,,,
63008,,,努海尔人的航行,4件套,魔女对目标进行治疗时，提升目标10%伤害减免（持续3次行动），最多叠加3层,,1,0,,,,,,,,6120402,
63009,109,,未使用,,弱点效率提高5%,,1,0,,"50,50",,,,,,,
63010,,,未使用,,自身bp效率提升10%，若自身生命值高于70%，则造成伤害时获得5点bp,,1,0,,,,,,,,,
63011,109,,未使用,,弱点效率提高5%,,1,0,,"50,50",,,,,,,
63012,,,未使用,,自身生命值越低，break伤害越高，最多60%,,1,0,,,,,,,,,
63013,137,,未使用,,能量效率提高5%,,1,0,,"50,50",,,,,,,
63014,,,未使用,,首次爆气后，返还100%爆气值,,1,0,,,,,,,,,
63015,137,,未使用,,能量效率提高5%,,1,0,,"50,50",,,,,,,
63016,,,未使用,,每死亡一个怪物，自身攻击提升5%，回复5%生命值，回复10BP,,1,0,,,,,,,,,
63017,101,,未使用,,生命上限提高20%,,1,0,,,"200,200",,,,,,
63018,,,未使用,,异常状态性能提升40%,,1,0,,,,,,,,,
63019,109,,未使用,,弱点效率提高5%,,1,0,,"50,50",,,,,,,
63020,,,未使用,,场上每存在一个敌方单位，则自身攻击提升3%,,1,0,,,,,,,,,
63021,101,,未使用,,生命上限提高15%,,1,0,,,"150,150",,,,,,
63022,,,未使用,,提升自身50吸引力，受到伤害获得的BP效率提升10%,,1,0,,,,,,,,,
63023,137,,未使用,,能量效率提高5%,,1,0,,"50,50",,,,,,,
63024,,,未使用,,生命值低于50%时，获得45%的吸血,,1,0,,,,,,,,,
63025,102,,未使用,,提升12%攻击,,1,0,,,"120,120",,,,,,
63026,,,未使用,,入场时，自身造成的伤害提升30%，持续1回合,,1,0,,,,,,,,,
63027,102,,未使用,,提升12%攻击,,1,0,,,"120,120",,,,,,
63028,,,未使用,,每阵亡一个队友，则自身提升30%攻击力,,1,0,,,,,,,,,
63029,101,,萨拉的审判,2件套,生命提升10%,,1,0,,,"100,100",,,,,,
63030,,,萨拉的审判,4件套,魔女效果命中超过30%时，提升25%的攻击力,,1,0,,,,,,,,6220302,
63031,109,,未使用,,弱点效率提升3%,,1,0,,"30,30",,,,,,,
63032,138,,未使用,,每回合恢复5点bp,,1,0,,"5,5",,,,,,,
63033,101,,未使用,,生命上限提升12%,,1,0,,,"120,120",,,,,,
63034,,,未使用,,行动结束时，若生命比例低于50%，治疗生命上限15%的生命,,1,0,,,,,,,,,
63035,103,,帕尔斯的坚毅,2件套,防御提升10%,,1,0,,,"100,100",,,,,,
63036,,,帕尔斯的坚毅,4件套,魔女本场战斗生命首次降低至50%以下时，恢复10%最大生命，恢复200能量值,,1,0,,,,,,,,6220602,
63037,102,,未使用,,提升8%攻击,,1,0,,,"80,80",,,,,,
63038,102,,未使用,,提升5%攻击力,,1,0,,,"50,50",,,,,,
63039,134,,西努之盾,2件套,提升10%受到护盾效果,,1,0,,"100,100",,,,,,,
63040,,,西努之盾,4件套,魔女受到护盾效果时，增加魔女10%的伤害减免，最多可叠加3层（持续3次行动）,,1,0,,,,,,,,6330202,
63041,147,,漆黑穹顶之心,2件套,提升10%灵魂解放伤害,,1,0,,"100,100",,,,,,,
63042,,,漆黑穹顶之心,4件套,魔女每造成一次灵魂解放伤害，攻击力提升10%（持续2次行动）最多叠加3层,,1,0,,,,,,,,6330302,
3100001,,,律,4,解锁待机,,0,0,,,,,,,,2100001,
3100002,101,,律,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3100003,,,律,4,解锁奥义,,0,0,,,,,,,,,
3100004,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100005,,,律,4,星痕3,,0,0,,,,,,,,,
3100006,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100007,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100008,102,,律,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3100009,,,律,1,待机等级+1,,0,0,,,,,,,,30000015,
3100010,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100011,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100012,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100013,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100014,140,,律,5,能量上限+100,,0,0,,"100,100",,,,,,,
3100015,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100016,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100017,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100018,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100019,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100020,,,律,1,待机等级+1,,0,0,,,,,,,,30000015,
3100021,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100022,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100023,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100024,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100025,101,,律,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3100026,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100027,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100028,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100029,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100030,107,,律,5,效果命中+1%,,0,0,,"10,10",,,,,,,
3100031,,,律,1,待机等级+1,,0,0,,,,,,,,30000015,
3100032,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100033,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100034,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100035,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100036,102,,律,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3100037,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100038,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100039,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100040,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100041,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100042,,,律,1,待机等级+1,,0,0,,,,,,,,30000015,
3100043,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100044,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100045,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100046,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100047,140,,律,5,能量上限+100,,0,0,,"100,100",,,,,,,
3100048,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100049,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100050,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100051,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100052,107,,律,5,效果命中+1%,,0,0,,"10,10",,,,,,,
3100053,,,律,1,待机等级+1,,0,0,,,,,,,,30000015,
3100054,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100055,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100056,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100057,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100058,101,,律,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3100059,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100060,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100061,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100062,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100063,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100064,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100065,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100066,147,,律,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3100067,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100068,102,,律,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3100069,109,,律,5,弱破效果+1%,,0,0,,"10,10",,,,,,,
3100070,,,律,1,普攻+1,,0,0,,,,,,,,30000013,
3100071,112,,律,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3100072,,,律,1,奥义+1,,0,0,,,,,,,,30000014,
3100073,107,,律,5,效果命中+1%,,0,0,,"10,10",,,,,,,
3200001,,,克萝萝,4,解锁待机,,0,0,,,,,,,,2100002,
3200002,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200003,,,克萝萝,4,解锁奥义,,0,0,,,,,,,,,
3200004,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200005,,,克萝萝,4,星痕3,,0,0,,,,,,,,,
3200006,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200007,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200008,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200009,,,克萝萝,1,待机等级+1,,0,0,,,,,,,,30000025,
3200010,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200011,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200012,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200013,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200014,140,,克萝萝,5,能量上限+100,,0,0,,"100,100",,,,,,,
3200015,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200016,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200017,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200018,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200019,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200020,,,克萝萝,1,待机等级+1,,0,0,,,,,,,,30000025,
3200021,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200022,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200023,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200024,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200025,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200026,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200027,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200028,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200029,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200030,108,,克萝萝,5,效果抵抗+1%,,0,0,,"10,10",,,,,,,
3200031,,,克萝萝,1,待机等级+1,,0,0,,,,,,,,30000025,
3200032,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200033,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200034,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200035,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200036,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200037,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200038,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200039,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200040,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200041,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200042,,,克萝萝,1,待机等级+1,,0,0,,,,,,,,30000025,
3200043,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200044,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200045,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200046,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200047,140,,克萝萝,5,能量上限+100,,0,0,,"100,100",,,,,,,
3200048,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200049,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200050,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200051,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200052,108,,克萝萝,5,效果抵抗+1%,,0,0,,"10,10",,,,,,,
3200053,,,克萝萝,1,待机等级+1,,0,0,,,,,,,,30000025,
3200054,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200055,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200056,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200057,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200058,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200059,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200060,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200061,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200062,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200063,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200064,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200065,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200066,147,,克萝萝,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3200067,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200068,101,,克萝萝,5,生命加成+1.2%,,0,0,,,"12,12",,,,,,
3200069,120,,克萝萝,5,治疗效果+1%,,0,0,,"10,10",,,,,,,
3200070,,,克萝萝,1,普攻+1,,0,0,,,,,,,,30000023,
3200071,138,,克萝萝,5,行动后能量回复+4,,0,0,,"4,4",,,,,,,
3200072,,,克萝萝,1,奥义+1,,0,0,,,,,,,,30000024,
3200073,108,,克萝萝,5,效果抵抗+1%,,0,0,,"10,10",,,,,,,
3300001,,,黑神月咏,4,解锁待机,,0,0,,,,,,,,2100003,
3300002,102,,黑神月咏,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3300003,,,黑神月咏,4,解锁奥义,,0,0,,,,,,,,,
3300004,147,,黑神月咏,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3300005,,,黑神月咏,4,星痕3,,0,0,,,,,,,,,
3300006,,,黑神月咏,1,普攻+1,,0,0,,,,,,,,30000033,
3300007,,,黑神月咏,1,奥义+1,,0,0,,,,,,,,30000034,
3300008,102,,黑神月咏,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3300009,,,黑神月咏,1,待机等级+1,,0,0,,,,,,,,30000035,
3300010,112,,黑神月咏,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3300011,,,黑神月咏,1,普攻+1,,0,0,,,,,,,,30000033,
3300012,147,,黑神月咏,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3300013,,,黑神月咏,1,奥义+1,,0,0,,,,,,,,30000034,
3300014,140,,黑神月咏,5,能量上限+100,,0,0,,"100,100",,,,,,,
3300015,112,,黑神月咏,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3300016,,,黑神月咏,1,普攻+1,,0,0,,,,,,,,30000033,
3300017,114,,黑神月咏,5,暴击率+1%,,0,0,,"10,10",,,,,,,
3300018,,,黑神月咏,1,奥义+1,,0,0,,,,,,,,30000034,
3300019,147,,黑神月咏,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3300020,,,黑神月咏,1,待机等级+1,,0,0,,,,,,,,30000035,
3300021,112,,黑神月咏,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
3300022,,,黑神月咏,1,普攻+1,,0,0,,,,,,,,30000033,
3300023,147,,黑神月咏,5,灵魂解放+2%,,0,0,,"20,20",,,,,,,
3300024,,,黑神月咏,1,奥义+1,,0,0,,,,,,,,30000034,
3300025,102,,黑神月咏,5,攻击加成+1%,,0,0,,,"10,10",,,,,,
3300026,112,,黑神月咏,5,伤害加成+1%,,0,0,,"10,10",,,,,,,
