ShowId,,ShowType,MiniSkillType,ShowSkillType,AoyiBj,PrepareAction,PrepareEffect,BoneEffects,HideType,CoordOffset,FlyEffects,HitPosition,HitEffect,HitOrder,HitEffectTime,hit_action_type,HitDamageWeight,HitTime,HpEndShow,ConjureEftTime,HitDelayTime,AttackEndTime,SkipTime,UnSkipPable_time,AreaEffect,EndTime
2007127,鼎怪BUFF,0,,8,,zd_buff,3050046_buff,,,,,,,,,,,,,,,2000,,,,
2007128,鼎怪豆技能,0,,6,,zd_pg_02,3050046_pg_02,,1,,,1,3050046_pg_02_hit,,1000,,100,1150,,,,2666,,,,
2007129,器傀普攻,0,,6,,zd_pg_01,3050037_pg_01,,1,,,0,3050037_pg_01_hit,,1000,,100,1030,,,,2000,,,,
2007130,器傀普攻2,0,,6,,zd_pg_02,3050037_pg_02,"shoubi_12,3050037_pg_02_shoubi_12",1,,,0,3050037_pg_02_hit,,1150,,100,1180,,,,2666,,,,
2007131,婴狐普攻,0,,6,,zd_pg_01,3040017_pg_01,"Bip001 L Hand,3040017_pg_01_Bip001_L_Hand",1,,,0,3040017_pg_01_Hit,,933,,100,940,,,,1766,,,,
2007132,婴狐群攻,0,,6,,zd_pg_02,3040017_pg_02,"Bip001 L Hand,3040017_pg_02_Bip001_L_Hand;Bip001 R Hand,3040017_pg_02_Bip001_R_Hand",1,,,0,3040017_pg_02_Hit,,1160,,100,1180,,,,1933,,,,
2007133,婴狐技能,0,,7,,zd_jn_01,3040017_jn_01,"Bip001 Head,3040017_jn_01_Bip001_Head;yanqiu,3040017_jn_01_yanqiu;Bip001 R Hand,3040017_jn_01_Bip001_R_Hand;Camera001,3040017_jn_01_cam;Bip001,3040017_jn_01_Bip001",2,"0,0,1200",,0,,,0,1,"100,100,100,100,100","4250,4450,4650,4850,5000",,,,5000,,,,
2007134,婴狐BUFF,0,,8,,zd_buff,3040017_buff_01,,,,,,,,,,,,,,,2500,,,,
2007135,黑桃技能02,0,,7,fuyin_jn_bg_02,zd_jn_02,3060001_jn_02,,3,,,,,,,,,3400,,,,3400,,,,1000
2007136,黑桃技能01,0,,7,fuyin_jn_bg_02,zd_jn_01,3060001_jn_01,"Camera001,3060001_jn_01_camera;wuqi01,3060001_jn_01_wuqi1;wuqi002,3060001_jn_01_wuqi1;wuqi003,3060001_jn_01_wuqi1;wuqi004,3060001_jn_01_wuqi1",1,,,,,,5233,,100,5233,,,,7100,,,,
2007137,黑桃普攻1,0,,6,,zd_pg_01,3060001_pg_01,"Bip001 R Hand,3060001_pg_01_Rhand",1,,,0,3060001_pg_01_hit,,0,,100,1100,,,,2800,,,,
2007138,黑桃普攻2,0,,6,,zd_pg_02,3060001_pg_02,,1,,,1,3060001_pg_02_hit,,"2050,2200,2400",1,"1000,100,100","2060,2200,2400",,,,4100,,,,
2007139,丹鼠普攻1,0,,6,,zd_pg_01,3050047_pg_01,,1,,,1,3050047_pg_01_hit,,700,,100,700,,,,2166,,,,
2007140,丹鼠普攻2,0,,6,,zd_pg_02,3050047_pg_02,,1,,,1,3050047_pg_02_hit,,0,,100,1400,,,,2666,,,,
2007141,丹鼠BUFF,0,,8,,zd_buff,3050047_Buff,,,,,,,,,,,,,,,2066,,,,
13004101,炽爱皮肤技能1,0,,4,,zd_jn_01,301300401_jn_01,"Camera001,301300401_jn_01_Camera001",2,"0,0,1100",,,,,"1900,2150,2400,2650,4360",1,"100,100,100,100,100","1900,2150,2400,2650,4360",,,,4833,,2360,,
13004201,炽爱皮肤技能2,0,,5,,zd_jn_02,301300401_jn_02,"Bip001,301300401_jn_02_bip001;wuqi1",3,"0,0,500",,1,,,2001,,100,2001,,3000,,3000,,1000,,
2007145,黑桃BUFF,0,,8,,zd_buff,3060001_buff,"Bip001 R Hand,3060001_buff_hand",,,,,,,,,,2300,,,,5000,,,,
2007146,小恶魔普攻1,0,,6,,zd_pg_01,3050049_pg_01,,1,,,0,3050049_pg_01_hit,,1100,,100,1150,,,,2300,,,,
2007147,小恶魔普攻2,0,,6,,zd_pg_02,3050049_pg_02,"Bone_wuqi00,3050049_pg_02_Bone_wuqi00",1,,,0,3050049_pg_02_hit,,2833,,100,2933,,,,4366,,,,
2007148,小恶魔BUFF,0,,8,,zd_buff,3050049_buff_01,,1,,,,,,,,,,,,,3100,,,,
2007149,云沫狐技能1,0,,7,fuyin_jn_bg_02,zd_jn_01,3050048_jn_01,"Camera001,3050048_jn_01_camera",,"-200,0,1900",,,,,,,100,4730,,,,5666,,,,
2007150,云沫狐BUFF,0,,8,,zd_buff,3050048_buff,,,,,,,,,,,,,,,3400,,,,
2007151,云沫狐普攻01,0,,6,,zd_pg_01,3050048_pg_01,,1,,,1,3050048_pg_01_hit,,1000,,100,1000,,,,3033,,,,
2007152,云沫狐普攻02,0,,6,,zd_pg_02,3050048_pg_02,,1,,,,3050048_pg_02_hit,,0,,100,1633,,,,2933,,,,
2007153,鬼修罗普攻01,0,,6,,zd_pg_01_move,3050023_pg_01,,2,,,1,3050023_pg_01_hit,,38,,100,38,,,,2400,,,,
2007154,鬼修罗普攻02,0,,6,,zd_pg_02_move,3050023_pg_02,,2,,,1,3050023_pg_02_hit,,38,,100,38,,,,2333,,,,
2007155,火兵士普攻01,0,,6,,zd_pg_01,3050026_jy_01,,1,,,0,3050026_pg_01_hit,,833,,100,800,,,,1666,,,,
2007156,火兵士普攻02,0,,6,,zd_pg_02,3050026_pg_02,,1,,,0,3050026_pg_02_hit,,1066,,100,1066,,,,1900,,,,
2007157,愤怒普攻1,0,,6,,zd_pg_01,3020003_pg_01,,1,,,1,3020003_pg_01_hit,,660,,100,660,,,,2966,,,,
2007158,愤怒普攻2,0,,6,,zd_pg_02,3020003_pg_02,,1,,,1,3020003_pg_02_hit,,1530,,100,1550,,,,4566,,,,
2007159,愤怒技能1,0,,7,,zd_jn_01,3020003_jn_01,"Bip001 Head,3020003_jn_01_eyes;Camera001,3020003_jn_01_Camera001",1,,,,,,0,,100,0,,,,6133,,,,
2007160,愤怒技能2,0,,7,fuyin_jn_bg_02,zd_jn_02,3020003_jn_02,"Bip001,3020003_jn_02_Bip001;Camera001,3020003_jn_02_Camera001",1,"0,0,50",,,,,"930,1160,1400,1630,1860,3200",,"100,100,100,100,100,100","930,1160,1400,1630,1860,3200",,,,4600,,,,
2007161,愤怒2普攻1,0,,6,,zd_pg_01,302000301_pg_01,,1,,,1,302000301_pg_01_hit,,1050,,100,1050,,,,2166,,,,
2007162,愤怒2普攻2,0,,6,,zd_pg_02,302000301_pg_02,,1,,,1,302000301_pg_02_hit,,1060,,100,1060,,,,2666,,,,
2007163,愤怒2buff,0,,8,,zd_buff,302000301_buff,,1,,,,,,,,,,,3000,,3000,,,,
2007164,愤怒2技能1,0,,7,fuyin_jn_bg_02,zd_jn_01,302000301_jn_01,"Camera001,302000301_jn_01_camera001;aoi_scale_07,302000301_jn_01_wepon;aoi_scale_009,302000301_jn_01_wepon",2,"0,0,1900",,,,,"5700,5900,6100",,"100,100,100","5700,5900,6100",,,,7133,,,,
2007165,年兽普攻1,0,,6,,zd_pg_01,3030005_pg_01,,1,"0,0,1900",,1,3030005_pg_01_hit,,833,,100,0,,,,2333,,,,
2007166,年兽普攻2,0,,6,,zd_pg_02,3030005_pg_02,"shetou_02,3030005_pg_02_hong",1,,,0,3030005_pg_02_hit,,1133,,100,1133,,,,2600,,,,
2007167,年兽技能1,0,,7,fuyin_jn_bg_02,zd_jn_01,3030005_jn_01,"shetou_02,3030005_jn_01_fire",2,"0,0,8000",,,,,2933,,100,4000,,,,5000,,,,
2007168,暗教士普攻1,0,,6,,zd_pg_01,3050027_pg_01,,1,,,0,3050027_pg_01_hit,,667,,100,1000,,,,2333,,,,
2007169,暗教士普攻2,0,,6,,zd_pg_02,3050027_pg_02,"weapon,3050027_pg_02_weapon",1,,,1,3050027_pg_02_hit,,933,,100,1034,,,,2667,,,,
2007170,欢乐戏法师普攻1,0,,6,,zd_pg_01,3050022_pg_01,"Bone022,3050022_pg_01_bone22",1,,,0,3050022_pg_01_hit,,0,,100,,,,,2300,,,,
2007171,欢乐戏法师普攻2,0,,6,,zd_pg_02,3050022_pg_02,"Bone022,3050022_pg_02_bone22",1,,,0,3050022_pg_02_hit,,3000,,100,3000,,,,3000,,,,
2007172,刺心桩普攻1,0,,6,,zd_pg_01_move,3050025_pg_01,,0,,,0,3050025_pg_01_hit,,466,,100,466,,,,1666,,,,
2007173,刺心桩普攻2,0,,6,,zd_pg_02_move,3050025_pg_02,,0,,,0,3050025_pg_02_hit,,533,,"100,100,100","560,930,1800",,,,2966,,,,
2007174,狄妮莎普攻1,0,,6,,zd_pg_01,3020010_pg_01,,1,"0,0,1900",,1,3030005_pg_01_hit,,833,,100,0,,,,2333,,,,
2007175,狄妮莎普攻2,0,,6,,zd_pg_02,3020010_pg_02,,1,,,0,3030005_pg_02_hit,,1133,,100,1133,,,,2600,,,,
2007176,狄妮莎强化,0,,8,,zd_buff_01,3020010_buff,,3,,,,,,,,,,,4000,,4000,,,,
2007177,狄妮莎技能1,0,,7,fuyin_jn_bg_02,zd_jn_01,3020010_jn_01,"legs_L1_04,3020010_jn_01_legs_L1_04;legs_L2_04,3020010_jn_01_legs_L2_04;legs_L3_04,3020010_jn_01_legs_L3_04;legs_R1_04,3020010_jn_01_legs_R1_04;legs_R2_04,3020010_jn_01_legs_R2_04;legs_R3_04,3020010_jn_01_legs_R3_04",2,"0,0,1100",,0,,,0,1,"100,100,100,100,100","3350,3910,4100,4300,4500",,,,5900,,,,
