Id,Name,PreOrConditions,PreConditions,Condition,ConditionParams,ExtConditionParams,DataType,RefreshType,RefreshTimeType,MaxValue,Refresh
15010,消耗x金币(成就),0,"113,1000003,1000003",1026,0,0,,0,0,99999999,0
15011,消耗x免费钻石(成就),0,"113,1000002,1000002",1026,0,0,,0,0,99999999,0
15012,累计获得x金币,0,"113,1000003,1000003",1027,0,0,,0,0,99999999,0
15013,消耗x体力,0,"113,1000004,1000004",1026,0,0,,0,0,99999999,0
15016,完成每日任务x次,0,"103,1,1",1008,0,0,,0,0,99999,0
15017,完成每周任务x次,0,"103,2,2",1008,0,0,,0,0,99999,0
15022,神子类型的星痕,0,0,124,"125,5,5",0,,0,0,99999,0
15023,X等级的魔女,0,"101,3000000,3000010",108,0,0,,0,0,99999,0
15024,拥有X个10级的魔女,0,0,1012,"108,10",0,,0,0,99999,0
15025,拥有x名神子类型星痕,0,0,1013,"15022,3013000,4000000",0,,0,0,99999,0
15027,拥有X个10级的星痕,0,0,1013,"126,10",0,,0,0,99999,0
15028,该星痕大于3级技能的数量,0,0,130,3,0,,0,0,99999,0
15029,拥有X个突破等级1的星痕,0,0,1013,"109,1",0,,0,0,99999,0
15030,赠送5次好感度礼物,0,"113,1006601,1006609",1026,0,0,,0,0,99999,0
15031,有X个技能升到3级,0,0,1047,15028,0,,0,0,99999,0
15034,关卡1-3次数,0,"115,10103,10103",1025,0,0,,0,0,99999,0
15035,获得魔女克萝萝,0,0,1031,3000002,0,,0,0,99999,0
15036,获得魔女黑神月咏,0,0,1031,3000003,0,,0,0,99999,0
15037,获得魔女安洁,0,0,1031,3000004,0,,0,0,99999,0
15038,获得魔女米娅,0,0,1031,3000005,0,,0,0,99999,0
15039,获得魔女玛莎,0,0,1031,3000006,0,,0,0,99999,0
15040,拥有X个80级的魔女,0,0,1012,"15023,80",0,,0,0,99999,0
15041,获取诺姆,0,"113,1017001,1017001",1027,0,0,,0,0,9999,0
15042,获取希尔芙,0,"113,1017002,1017002",1027,0,0,,0,0,9999,0
15043,单日消耗最高金币数量,0,0,1072,0,0,,0,0,99999999,0
15044,X个觉醒等级5的5星星痕,0,0,1013,0,"110,5;134,5",,0,0,9999,0
15045,每日任务全部完成次数,0,"107,155,155",1008,0,0,,0,0,9999,0
15046,收集X首音乐,0,0,1073,14,0,,0,0,9999,0
15047,读取X个星痕记忆,0,0,1073,11,0,,0,0,9999,0
15048,第一次将每周任务与每日任务全部完成,0,"15050,100",1067,255,0,,0,0,9999,0
15049,X个星痕好感度达到满级,0,0,1013,"132,10",0,,0,0,9999,0
15050,每日任务战斗力,0,0,1031,1000006,0,,1,0,1000000,0
15051,每周任务战斗力,0,0,1031,1000007,0,,2,0,1000000,0
15052,主线任务攻击次数(第一章),0,0,1069,"101098,101108,101128,101138,101148,101158,101168,101178,101188,101208",0,,0,0,1000000,0
15053,主线任务攻击次数(第二章),0,0,1069,"102018,102028,102138,102148,102168,102178,102188,102208,102228,10200",0,,0,0,1000000,0
15054,主线任务攻击次数(第三章),0,0,1069,"103108,103118,103128,103138,103148,103158,103168,103178,103188,103208",0,,0,0,1000000,0
15055,主线任务攻击次数(第四章),0,0,1069,"104038,104078,104128,104138,104148,104168,104178,104188,104198,104208",0,,0,0,1000000,0
15056,主线任务攻击次数(第五章),0,0,1069,"105068,105078,105108,105138,105168,105198,105218,105228,105238,105258",0,,0,0,1000000,0
15057,主线任务攻击次数(第六章),0,0,1069,"106058,106088,106108,106138,106158,106168,106178,106188,106198,106208",0,,0,0,1000000,0
15058,主线任务攻击次数(第七章),0,0,1069,"107178,107188,107198,107208,107218,107228,107238,107248,107258,107268",0,,0,0,1000000,0
15059,主线任务攻击次数(第八章),0,0,1069,"108168,108178,108208,108228,108258,108278,108308,108318,108328,108338",0,,0,0,1000000,0
15060,主线任务攻击次数(第九章),0,0,1069,"109208,109258,109268,109278,109288,109298,109308,109318,109328,109338",0,,0,0,1000000,0
15061,主线任务攻击次数(第十章),0,0,1069,"110258,110268,110278,110288,110298,110308,110318,110328,110348,110358",0,,0,0,1000000,0
15062,获得魔女律,0,0,1031,3000001,0,,0,0,99999,0
15063,主线任务攻击次数任务完成情况,0,0,1031,1000009,0,,0,0,1000000,0
15064,任务功能解锁弹窗,0,0,1049,9,0,,0,0,1000000,0
15065,召唤功能解锁弹窗,0,0,1049,10,0,,0,0,1000000,0
15066,勋章功能解锁弹窗,0,0,1049,12,0,,0,0,1000000,0
15067,星痕功能解锁弹窗,0,0,1049,103,0,,0,0,1000000,0
15068,魔女功能解锁弹窗,0,0,1049,112,0,,0,0,1000000,0
15069,符文之地解锁弹窗,0,0,1049,114,0,,0,0,1000000,0
15070,宝库之门解锁弹窗,0,0,1049,203,0,,0,0,1000000,0
15071,回忆深潜解锁弹窗,0,0,1049,207,0,,0,0,1000000,0
15072,星痕记忆解锁弹窗,0,0,1049,504,0,,0,0,1000000,0
15073,魔物列阵解锁弹窗,0,0,1049,210,0,,0,0,1000000,0
15076,301卡池出的ssr次数小于1,0,0,1054,301,0,,0,0,1000000,0
15077,完成第1章主线任务,0,0,1068,10109,0,,0,0,1000000,0
15078,完成第2章主线任务,0,0,1068,10209,0,,0,0,1000000,0
15079,完成第3章主线任务,0,0,1068,10309,0,,0,0,1000000,0
15080,完成第4章主线任务,0,0,1068,10409,0,,0,0,1000000,0
15081,完成第5章主线任务,0,0,1068,10509,0,,0,0,1000000,0
15082,完成第6章主线任务,0,0,1068,10609,0,,0,0,1000000,0
15083,完成第7章主线任务,0,0,1068,10709,0,,0,0,1000000,0
15084,完成第8章主线任务,0,0,1068,10809,0,,0,0,1000000,0
15085,完成第9章主线任务,0,0,1068,10909,0,,0,0,1000000,0
15086,完成第10章主线任务,0,0,1068,11009,0,,0,0,1000000,0
15087,X个星痕开启心契,0,0,1013,"133,1",0,,0,0,9999,0
15088,X个星痕开启心契等级15,0,0,1013,"133,15",0,,0,0,9999,0
16000,指定律等级达到x,0,0,128,3000001,0,,0,0,1000000,0
16001,指定克萝萝等级达到x,0,0,128,3000002,0,,0,0,1000000,0
16002,指定黑神月咏等级达到x,0,0,128,3000003,0,,0,0,1000000,0
16003,指定安洁等级达到x,0,0,128,3000004,0,,0,0,1000000,0
16004,指定米娅等级达到x,0,0,128,3000005,0,,0,0,1000000,0
16005,指定玛莎等级达到x,0,0,128,3000006,0,,0,0,1000000,0
16101,卡池组201抽卡次数<x时开启，大于后关闭,0,0,1066,201,0,,0,0,99999,0
16102,卡池组202抽卡次数<x时开启，大于后关闭,0,0,1066,202,0,,0,0,99999,0
20001,新人登录活动是否开启,0,0,1028,100103,0,,0,0,1000000,0
20002,新人登录活动累计登录天数,0,"20001,1",1065,0,0,,4,0,1000000,0
20003,领取X次玩家等级奖励,0,0,1069,"1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025",0,,0,0,1000000,0
20004,完成并领取教学引导一阶段所有任务,0,0,1068,"1026,1027,1028,1029,1030",0,,0,0,1000000,0
20005,完成并领取教学引导二阶段所有任务,0,0,1068,"1032,1033,1034,1035,1036",0,,0,0,1000000,0
20006,完成并领取教学引导三阶段所有任务,0,0,1068,"1038,1039,1040,1041,1042",0,,0,0,1000000,0
20007,进行X次抽卡,0,0,1080,0,0,,0,0,1000000,0
20008,提升X次魔女等级,0,0,1055,0,0,,0,0,1000000,0
20009,提升X次星痕等级,0,0,1056,0,0,,0,0,1000000,0
20010,通关宝库之门X次,0,"117,3,3",1039,0,0,,0,0,1000000,0
20011,获得X个勋章,0,"113,8000,8999",1027,0,0,,0,0,1000000,0
20012,拥有X个突破等级2的星痕,0,0,1013,"109,2",0,,0,0,1000000,0
20013,登录x天游戏,0,0,106,0,0,,0,0,100000,0
20014,完成并领取阶段任务一阶段所有任务,0,0,1069,"1044,1045,1046,1047,1048",0,,0,0,1000000,0
20015,完成并领取阶段任务二阶段所有任务,0,0,1069,"1050,1051,1052,1053,1054",0,,0,0,1000000,0
20016,完成并领取阶段任务三阶段所有任务,0,0,1069,"1056,1057,1058,1059,1060",0,,0,0,1000000,0
20017,完成并领取阶段任务四阶段所有任务,0,0,1069,"1062,1063,1064,1065,1066",0,,0,0,1000000,0
20018,完成并领取阶段任务五阶段所有任务,0,0,1069,"1068,1069,1070,1071,1072",0,,0,0,1000000,0
20019,完成并领取阶段任务六阶段所有任务,0,0,1069,"1074,1075,1076,1077,1078",0,,0,0,1000000,0
20020,完成并领取阶段任务七阶段所有任务,0,0,1069,"1080,1081,1082,1083,1084",0,,0,0,1000000,0
20021,完成并领取阶段任务八阶段所有任务,0,0,1069,"1086,1087,1088,1089,1090",0,,0,0,1000000,0
20022,完成并领取所有教学引导任务,0,0,1068,1043,0,,0,0,1000000,0
20023,100107活动是否开启,0,0,1028,100107,0,,0,0,1000000,0
20024,100107活动累计登录天数,0,"20023,1",1065,0,0,,4,0,1000000,0
20025,累计击杀每日任务BossX次,0,"103,4,4",1008,0,0,,4,0,99999,0
20026,累计完成X个100107活动任务,0,0,1069,"1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151",0,,4,0,1000000,0
20027,升级X次星痕技能,0,0,1047,135,0,,0,0,99999,0
20028,拥有X个突破等级3的星痕,0,0,1013,"109,3",0,,0,0,1000000,0
20029,该星痕10级及以上技能的数量,0,0,130,10,0,,0,0,99999,0
20030,180级且3个10级技能的星痕数量,0,0,1013,0,"126,180;20029,3",,0,0,0,0
20031,X个觉醒等级5的星痕,0,0,1013,"110,5",0,,0,0,9999,0
20032,完成并领取所有阶段任务,0,0,1068,1091,0,,0,0,1000000,0
20033,持有首充道具,0,0,1031,1000013,0,,0,0,1000000,0
20034,购买首充礼包后的时间戳,0,"145,100001,100001",1305,0,0,,0,0,1000000,0
20035,突破本通关失败X次,0,"123,304,310",1023,0,0,,0,0,9999,0
20036,100114活动是否开启,0,0,1028,100114,0,,0,0,1000000,0
20037,领取X次1等级阅历奖励,0,0,1303,1,0,,0,0,1000000,0
20038,魔女穿戴X次饰品,0,"150,1",1058,0,0,,0,0,1000000,0
20039,加入一个公会,0,0,1061,0,0,,0,0,1000000,0
20040,通关X次回忆深潜,0,"117,6,6",1039,0,0,,0,0,1000000,0
20041,消耗X个职阶天赋点,0,"113,1006710,1006710",1026,0,0,,0,0,1000000,0
20042,完成并领取教学任务1阶段所有任务(欧美),0,0,1068,"1172,1173,1174,1175,1176",0,,0,0,1000000,0
20043,完成并领取教学任务2阶段所有任务(欧美),0,0,1068,"1178,1179,1180,1181,1182",0,,0,0,1000000,0
20044,完成并领取教学任务3阶段所有任务(欧美),0,0,1068,"1184,1185,1186,1187,1188",0,,0,0,1000000,0
20045,完成并领取教学任务4阶段所有任务(欧美),0,0,1068,"1190,1191,1192,1193,1194",0,,0,0,1000000,0
20046,完成并领取教学任务5阶段所有任务(欧美),0,0,1068,"1196,1197,1198,1199,1200",0,,0,0,1000000,0
20047,完成并领取教学任务6阶段所有任务(欧美),0,0,1068,"1202,1203,1204,1205,1206",0,,0,0,1000000,0
20048,完成并领取教学任务7阶段所有任务(欧美),0,0,1068,"1208,1209,1210,1211,1212",0,,0,0,1000000,0
20049,完成并领取教学任务8阶段所有任务(欧美),0,0,1068,"1214,1215,1216,1217,1218",0,,0,0,1000000,0
20050,完成并领取教学任务9阶段所有任务(欧美),0,0,1068,"1220,1221,1222,1223,1224",0,,0,0,1000000,0
20051,完成并领取教学任务10阶段所有任务(欧美),0,0,1068,"1226,1227,1228,1229,1230",0,,0,0,1000000,0
20052,完成并领取教学任务11阶段所有任务(欧美),0,0,1068,"1232,1233,1234,1235,1236",0,,0,0,1000000,0
20053,消耗x星魂结晶（免费钻）,0,"113,1000002,1000002",1026,0,0,,0,0,99999999,0
20054,消耗x秩序结晶（付费钻）,0,"113,1000001,1000001",1026,0,0,,0,0,99999999,0
20055,桃登录活动是否开启,0,0,1028,1010400,0,,0,0,1000000,0
20056,桃登录活动累计登录天数,0,"20055,1",1065,0,0,,4,0,1000000,0
20057,购买首充礼包后的X天,0,0,1052,20034,0,,0,0,1000000,0
20058,桃卡牌任务活动是否开启,0,0,1028,1010500,0,,0,0,1000000,0
20059,桃卡牌活动累计消耗体力,0,"113,1000004,1000004;20058,1",1026,0,0,,4,0,1000000,0
20060,桃卡牌活动累计击败敌人数量,"102,2,2;102,5,6","20058,1",1000,0,0,,4,0,1000000,0
20061,桃攻击婴狐次数,0,0,1069,"1245,1246,1247,1248,1249,1250,1251,1252,1253,1254,1255,1256,1257,1258,1259,1260,1261,1262,1263,1264,1265,1266,1334,1335,1336,1337,1338",0,,4,0,1000000,0
20062,拥有X个桃,0,0,1031,3014009,0,,0,0,100000,0
20063,无光呓语活动开启N天,0,0,1051,100108,0,,0,0,100000,0
20064,本勒收集关卡胜利x次,0,"123,301,301",1039,0,0,,0,0,1000000,0
20065,经验获取关卡胜利x次,0,"123,302,302",1039,0,0,,0,0,1000000,0
20066,技能材料关卡胜利x次,0,"123,303,303",1039,0,0,,0,0,1000000,0
20067,突破材料关卡胜利x次,0,"123,304,310",1039,0,0,,0,0,1000000,0
20068,符文之地关卡胜利x次,0,"123,305,305",1039,0,0,,0,0,1000000,0
20069,持有X个乱世佳人皮肤,0,0,1031,301600904,0,,0,0,1000000,0
20070,持有X个希楠之泪皮肤,0,0,1031,301500402,0,,0,0,1000000,0
20071,桃活动开启（活动本体）,0,0,1028,1010000,0,,0,0,1000000,0
20072,丰收时刻活动开启,0,0,1028,100120,0,,0,0,1000000,0
20073,丰收时刻活动期间充值积分数量,0,"20072,1,1",1314,0,0,,4,0,99999999,0
20076,开服目标活动开启N天,0,0,1051,100123,0,,0,0,100000,0
20077,CR高级用户登录天数,0,"1313,3",1317,0,0,,4,0,1000000,0
20078,拥有X个20级的魔女,0,"1316,0,6",1012,"15023,20",0,,0,0,99999,0
20079,拥有X个25级的魔女,0,"1316,0,6",1012,"15023,25",0,,0,0,99999,0
20080,拥有X个30级的魔女,0,"1316,0,6",1012,"15023,30",0,,0,0,99999,0
20081,拥有X个35级的魔女,0,"1316,0,6",1012,"15023,35",0,,0,0,99999,0
20082,拥有X个40级的魔女,0,"1316,0,6",1012,"15023,40",0,,0,0,99999,0
20083,拥有X个45级的魔女,0,"1316,0,6",1012,"15023,45",0,,0,0,99999,0
20084,拥有X个50级的魔女,0,"1316,0,6",1012,"15023,50",0,,0,0,99999,0
20085,拥有X个30级的星痕,0,"1316,3,9",1013,"126,30",0,,0,0,99999,0
20086,拥有X个70级的星痕,0,"1316,3,9",1013,"126,70",0,,0,0,99999,0
20087,拥有X个120级的星痕,0,"1316,3,9",1013,"126,120",0,,0,0,99999,0
20088,有X个技能升到5级,0,"1316,5,11",1047,20097,0,,0,0,99999,0
20089,有X个技能升到7级,0,"1316,5,11",1047,20098,0,,0,0,99999,0
20090,有X个技能升到9级,0,"1316,5,11",1047,20099,0,,0,0,99999,0
20091,同时装备X个符文,0,0,1318,0,0,,0,0,99999,0
20092,同时装备X个金色以上符文,0,0,1318,0,"139,3",,0,0,99999,0
20093,同时装备X个红色以上符文,0,0,1318,0,"139,4",,0,0,99999,0
20094,有X个5级符文,0,0,1319,0,"140,5",,0,0,99999,0
20095,有X个10级符文,0,0,1319,0,"140,10",,0,0,99999,0
20096,有X个20级符文,0,0,1319,0,"140,20",,0,0,99999,0
20097,该星痕大于等于5级技能的数量,0,0,130,5,0,,0,0,99999,0
20098,该星痕大于等于7级技能的数量,0,0,130,7,0,,0,0,99999,0
20099,该星痕大于等于9级技能的数量,0,0,130,9,0,,0,0,99999,0
20100,和光同尘活动是否开启,0,0,1028,1040000,0,,0,0,1000000,0
20101,和光同尘登录活动累计登录天数,0,"20100,1",1065,0,0,,4,0,1000000,0
20102,消耗x金币(无光呓语活动),0,"113,1000003,1000003;20023,1",1026,0,0,,4,0,99999999,0
20103,通关宝库之门X次(无光呓语活动),0,"117,3,3;20023,1",1039,0,0,,4,0,1000000,0
20104,克萝萝累计总里程(无光呓语活动),0,"20023,1",1042,0,0,,4,0,99999999,0
20105,累计击杀每日任务BossX次(无光呓语活动),0,"103,4,4;20023,1",1008,0,0,,4,0,99999,0
20106,消耗x体力(无光呓语活动),0,"113,1000004,1000004;20023,1",1026,0,0,,4,0,99999999,0
20107,拥有X个异邦波斯菊,0,0,1031,3016187,0,,0,0,100000,0
20108,大波斯菊活动累计消耗体力,0,"113,1000004,1000004;20100,1",1026,0,0,,4,0,1000000,0
20109,大波斯菊活动关卡累计X个星,0,0,1037,1040000,0,,4,0,99999,0
20110,完成大波斯菊成就任务数量,0,0,1069,"1355,1356,1357,1358,1359,1360,1361,1362,1363,1364,1365,1366,1367,1368,1369,1370,1371,1372,1373,1374,1375,1376,1377,1378",0,,4,0,99999,0
20111,累计获取X个红簌币（每日）,0,"113,1001041,1001041",1027,0,0,,1,0,99999999,0
20112,遮光梦活动是否开启,0,0,1028,1030000,0,,0,0,1000000,0
20113,遮光梦登录活动累计登录天数,0,"20112,1",1065,0,0,,4,0,1000000,0
20114,遮光梦活动累计消耗体力,0,"113,1000004,1000004;20112,1",1026,0,0,,4,0,1000000,0
20115,遮光梦活动关卡累计X个星,0,0,1037,1030000,0,,4,0,99999,0
20116,完成遮光梦成就任务数量,0,0,1069,"1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486",0,,4,0,99999,0
20117,遮光梦活动累计消耗1001040个数,0,"113,1001040,1001040;20112,1",1026,0,0,,4,0,1000000,0
20118,遮光梦活动商店中兑换任意X次商品（每日）,0,"151,60303,60303",1057,0,0,,1,0,1000000,0
20119,拥有X个清醒梦,0,0,1031,1015001,0,,0,0,100000,0
20120,拥有X个追忆者,0,0,1031,1015002,0,,0,0,100000,0
20121,拥有X个水塘花,0,0,1031,1015003,0,,0,0,100000,0
20122,拥有X个夜柳,0,0,1031,1015004,0,,0,0,100000,0
20123,拥有X个烛泪,0,0,1031,1015005,0,,0,0,100000,0
20124,拥有X个昔莱,0,0,1031,3016078,0,,0,0,100000,0
20125,累计获取X个扭蛋积分,0,0,1327,100132,0,,0,0,100000,0
20126,抽卡抽到N次五星星痕,0,0,1329,0,0,,0,0,100000,0
20127,再布神谕活动是否开启,0,0,1028,100134,0,,0,0,1000000,0
20128,再布神谕活动开启N天,0,0,1051,100134,0,,0,0,100000,0
20129,消耗x金币(再布神谕活动),0,"113,1000003,1000003;20127,1",1026,0,0,,4,0,99999999,0
20130,通关宝库之门X次(再布神谕活动),0,"117,3,3;20127,1",1039,0,0,,4,0,1000000,0
20131,克萝萝累计总里程(再布神谕活动),0,"20127,1",1042,0,0,,4,0,99999999,0
20132,累计击杀每日任务BossX次(再布神谕活动),0,"103,4,4;20127,1",1008,0,0,,4,0,99999,0
20133,消耗x体力(再布神谕活动),0,"113,1000004,1000004;20127,1",1026,0,0,,4,0,99999999,0
20134,累计完成X个再布神谕活动任务,0,0,1069,"1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557",0,,4,0,1000000,0
20135,拥有X个奈奥米,0,0,1031,3016020,0,,0,0,100000,0
20136,知更鸟活动是否开启,0,0,1028,1050000,0,,0,0,1000000,0
20137,知更鸟登录活动累计登录天数,0,"20136,1",1065,0,0,,4,0,1000000,0
20138,知更鸟活动累计消耗体力,0,"113,1000004,1000004;20136,1",1026,0,0,,4,0,1000000,0
20139,知更鸟活动关卡累计X个星,0,0,1037,1050000,0,,4,0,99999,0
20140,知更鸟活动累计消耗品飞禽币,0,"113,1001042,1001042;20136,1",1026,0,0,,4,0,1000000,0
20141,完成知更鸟成就任务数量,0,0,1069,"1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615",0,,4,0,99999,0
20142,丰收时刻活动开启-国服,0,0,1028,100137,0,,0,0,1000000,0
20143,丰收时刻活动-国服期间充值积分数量,0,"20142,1,1",1314,0,0,,4,0,99999999,0
20144,知更鸟活动商店中兑换任意X次商品（每日）,0,"151,60503,60503",1057,0,0,,1,0,1000000,0
20145,重返圣城活动是否开启,0,0,1028,100139,0,,0,0,1000000,0
20146,重返圣城活动累计登录天数,0,"20145,1",1065,0,0,,4,0,1000000,0
20147,拥有X个诺维雅,0,0,1031,3015001,0,,0,0,100000,0
20148,拥有X个爱尔维拉,0,0,1031,3016191,0,,0,0,100000,0
20149,归行票证活动是否开启,0,0,1028,100140,0,,0,0,1000000,0
20150,拥有X个归行票证道具,0,"20149,1",1031,999997,0,,4,0,10000,0
20151,归行票证活动期间击杀X个每日任务Boss,0,"103,4,4;20149,1",1008,0,0,,4,0,1000000,0
20152,恶龙计划活动是否开启,0,0,1028,1200000,0,,0,0,1000000,0
20153,恶龙计划登录活动累计登录天数,0,"20152,1",1065,0,0,,4,0,1000000,0
20154,恶龙计划活动累计消耗体力,0,"113,1000004,1000004;20152,1",1026,0,0,,4,0,1000000,0
20155,恶龙计划活动关卡累计X个星,0,0,1037,1200000,0,,4,0,99999,0
20156,恶龙计划活动累计消耗品飞禽币,0,"113,1001068,1001068;20152,1",1026,0,0,,4,0,1000000,0
20157,完成恶龙计划成就任务数量,0,0,1069,"1682,1683,1684,1685,1686,1687,1688,1689,1690,1691,1692,1693,1694,1695,1696,1697,1698,1699,1700,1701,1702,1703,1704,1705,1706",0,,4,0,99999,0
20158,爱尔维拉活动商店中兑换任意X次商品（每日）,0,"151,62003,62003",1057,0,0,,1,0,1000000,0
20159,开服百抽活动是否开启,0,0,1028,100146,0,,0,0,1000000,0
20160,开服百抽活动累计登录天数,0,"20159,1",1065,0,0,,4,0,1000000,0
20161,拥有X个恶龙认证书,0,0,1031,1015051,0,,0,0,100000,0
29997,1阶职阶天赋投入总点数,0,0,1331,1,0,,0,0,1000000,0
29998,1阶+2阶职阶天赋投入总点数,0,0,1331,"1,2",0,,0,0,1000000,0
29999,已点职阶天赋点数计数保存用,0,0,1309,0,0,,0,0,1000000,0
30001,拥有x个战令活动（101）经验道具（10101）,0,0,1031,10101,0,,4,0,1000000,0
30002,拥有x个战令活动（101）激活道具（10102）,0,0,1031,10102,0,,4,0,0,0
30003,拥有x个阅历点数（1000012）,0,0,1031,1000012,0,,4,0,1000000,0
39001,拥有X个CR用户通行证道具,0,"2901,1",1031,999001,0,,4,0,10000,0
39002,CR通行证活动期间击杀X个每日任务Boss,0,"103,4,4;2901,1",1008,0,0,,4,0,1000000,0
39003,魔物列阵玩家积分（低级场）,0,,1322,1,0,,4,0,1000000,0
39004,魔物列阵玩家积分（中级场）,0,,1322,2,0,,4,0,1000000,0
