StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes
10409,10408,1,stage_name_10409,4-9,月色,4009,1,3,0,104090,0,0,0,0,,,,0,0,0,0,4,87041003,403,0,0,0,,0,0,0,0,,5801063,0,0,,0,0,,,,,,steage_des_10409,
10410,10409,1,stage_name_10410,4-10,幽香,4010,1,3,0,104100,0,0,0,0,,,,0,0,0,0,4,87041002,402,0,0,0,,0,0,0,0,,5801064,0,0,,0,0,,,,,,steage_des_10410,
10411,10410,1,stage_name_10411,4-11,绽放,4011,1,3,0,104110,0,0,0,0,,,,0,0,0,0,4,87041008,223,0,0,0,,0,0,0,0,,5801065,0,0,,0,0,,,,,,steage_des_10411,
10412,10411,1,stage_name_10412,4-12,虚妄,4012,1,1,1,104120,"104121,104122,104123",104124,0,0,,,,"1000004,10",9900,"43,14924",0,4,87041007,223,104121,"3014016,3013015,3015004",0,"0,101,-800;0,102,-150;0,103,-90;0,104,-485;0,105,36",0,0,0,104042,,5801066,0,0,8120055,0,0,,,,1979207,FightCamera_3030002,steage_des_10412,
10413,10412,1,stage_name_10413,4-13,猎获,4013,1,1,2,104130,"104131,104132,104133",104134,0,0,,,,"1000004,10",9900,"44,13759",0,4,87041007,223,104131,"3014012,3013006,3016031,3015002,3016013",0,"0,101,0;0,102,-140;0,103,100;0,104,100;0,105,38",0,0,0,104052,,5801067,0,0,8120083,0,0,,,,1979213,,steage_des_10413,
10414,10413,1,stage_name_10414,4-14,枯萎,4014,1,1,0,104140,"104141,104142,104143",104144,0,0,,,,"1000004,10",9900,"45,13277",0,4,87041001,403,104141,"3014004,3014021,3014001",0,"0,101,10;0,102,-130;0,103,110;0,104,110;0,105,40",0,0,0,"104062,50010414",,5801068,5801069,0,8120082,0,0,,,,1979205,,steage_des_10414,
10415,10414,1,stage_name_10415,4-15,硕果,4015,1,3,0,104150,0,0,0,0,,,,0,0,0,0,4,87041007,223,0,0,0,,0,0,0,0,,5801070,0,0,,0,0,,,,,,steage_des_10415,
10416,10415,1,stage_name_10416,4-16,讨伐-1,4016,1,1,0,104160,"104161,104162,104163",104164,0,0,,,,"1000004,10",9900,"46,13530",0,4,87041007,221,104161;104162,"3013023,3016017,3016013,3013009,3016011,3016130,3014016,3013006,3014001",0,"0,101,20;0,102,-120;0,103,120;0,104,120;0,105,42",0,0,0,"104072,50010416",,,,0,8120088,0,0,,,,1979202,,steage_des_10416,
10417,10416,1,stage_name_10417,4-17,讨伐-2,4017,1,1,0,104170,"104171,104172,104173",104174,0,0,,,,"1000004,10",9900,"47,13783",0,4,87041007,222,104171;104172,"3013009,3013004,3014025,3013017,3014001,3016009",0,"0,101,30;0,102,-110;0,103,130;0,104,130;0,105,44",0,0,0,"104082,50010417",,,,0,8120084,0,0,,,,1979203,,steage_des_10417,
10418,10417,1,stage_name_10418,4-18,讨伐-3,4018,1,1,0,104180,"104181,104182,104183",104184,0,0,,,,"1000004,10",9900,"48,14036",0,4,87041007,223,104181;104182,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,40;0,102,-100;0,103,140;0,104,140;0,105,46",0,0,0,"104022,50010418",,,,0,8120081,0,0,,,,1979204,,steage_des_10418,
10419,10418,1,stage_name_10419,4-19,讨伐-4,4019,1,1,0,104190,"104191,104192,104193",104194,0,0,,,,"1000004,10",9900,"49,14289",0,4,87041007,221,104191;104192,"3013022,3013015,3015002,3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,50;0,102,-90;0,103,150;0,104,150;0,105,48",0,0,0,"104032,50010419",,,,0,8120082,0,0,,,,1979205,,steage_des_10419,
10420,10419,1,stage_name_10420,4-20,讨伐-5,4020,1,1,0,104200,"104201,104202,104203",104204,0,0,,,,"1000004,10",9900,"50,15015",0,4,87041007,222,104201;104202,"3016038,3013003,3016009,3016031,3015002,3016013,3014016,3014005,3015004",0,"0,101,60;0,102,-80;0,103,160;0,104,160;0,105,50",0,0,0,"104042,50010420",,,,0,8120089,0,0,,,,1979217,,steage_des_10420,
10421,10420,1,stage_name_10421,4-21,讨伐-6,4021,1,1,0,104210,"104211,104212,104213",104214,0,0,,,,"1000004,10",9900,"51,15279",0,4,87041007,223,104211;104212,"3013009,3013004,3014025,3014016,3013006,3014001,3013017,3016009",0,"0,101,70;0,102,-70;0,103,170;0,104,170;0,105,52",0,0,0,"104052,50010421",,,,0,8120098,0,0,,,,1979219,,steage_des_10421,
10422,10421,1,stage_name_10422,4-22,讨伐-7,4022,1,1,0,104220,"104221,104222,104223",104224,0,0,,,,"1000004,10",9900,"52,15543",0,4,87041007,221,104221;104222,"3013022,3013015,3015002,3014004,3014021,3014001,3014016,3013006",0,"0,101,80;0,102,-60;0,103,180;0,104,180;0,105,54",0,0,0,"104062,50010422",,,,0,8120086,0,0,,,,1979208,,steage_des_10422,
10423,10422,1,stage_name_10423,4-23,讨伐-8,4023,1,1,0,104230,"104231,104232,104233",104234,0,0,,,,"1000004,10",9900,"53,15807",0,4,87041007,222,104231;104232,"3013022,3013015,3015002,3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,90;0,102,-50;0,103,190;0,104,190;0,105,56",0,0,0,"104072,50010423",,,,0,8120079,0,0,,,,1979209,,steage_des_10423,
10424,10423,1,stage_name_10424,4-24,讨伐-9,4024,1,1,1,104240,"104241,104242,104243",104244,0,0,,,,"1000004,10",9900,"54,18993",0,4,87041007,223,104241,"3014016,3013015,3015004",0,"0,101,-500;0,102,0;0,103,200;0,104,-250;0,105,58",0,0,0,104082,,,,0,8120055,0,0,,,,1979207,FightCamera_3030002,steage_des_10424,
10501,10424,1,stage_name_10501,5-1,祭品,5001,1,3,0,105010,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801071,0,0,,0,0,,,,,,steage_des_10501,
10502,10501,1,stage_name_10502,5-2,朋友,5002,1,3,0,105020,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801072,0,0,,0,0,,,,,,steage_des_10502,
10503,10502,1,stage_name_10503,5-3,重逢,5003,1,3,0,105030,0,0,0,0,,,,0,0,0,0,5,87051002,501,0,0,0,,0,0,0,0,,5801073,0,0,,0,0,,,,,,steage_des_10503,
10504,10503,1,stage_name_10504,5-4,誓言,5004,1,3,0,105040,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801074,0,0,,0,0,,,,,,steage_des_10504,
10505,10504,1,stage_name_10505,5-5,博弈,5005,1,3,0,105050,0,0,0,0,,,,0,0,0,0,5,87051002,501,0,0,0,,0,0,0,0,,5801075,0,0,,0,0,,,,,,steage_des_10505,
10506,10505,1,stage_name_10506,5-6,注视,5006,1,1,0,105060,"105061,105062,105063",105064,0,0,,,,"1000004,10",9900,"54,16071",0,5,87051009,223,105061,"3014016,3013006,3014001",0,"0,101,110;0,102,210;0,103,210;0,104,210;0,105,60",0,0,0,"105022,50010506",,5801076,5801077,0,8120086,0,0,,,,1979208,,steage_des_10506,
10507,10506,1,stage_name_10507,5-7,月咏,5007,1,1,0,105070,"105071,105072,105073",105074,0,0,,,,"1000004,10",9900,"55,16500",0,5,87051003,501,105071;105072,"3013023,3014019,3016013,3016031,3015002,3013022,3013015",0,"0,101,120;0,102,220;0,103,220;0,104,220;0,105,62",0,0,0,"105032,50010507",,5801078,5801079,0,8120089,0,0,,,,1979217,,steage_des_10507,
10508,10507,1,stage_name_10508,5-8,回响,5008,1,3,0,105080,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801080,0,0,,0,0,,,,,,steage_des_10508,
10509,10508,1,stage_name_10509,5-9,花朵,5009,1,3,0,105090,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801081,0,0,,0,0,,,,,,steage_des_10509,
10510,10509,1,stage_name_10510,5-10,赎买,5010,1,1,0,105100,"105101,105102,105103",105104,0,0,,,,"1000004,10",9900,"56,16764",0,5,87051003,501,105101,"3014016,3013006,3014001,3016031,3015002,3016013,3014005,3015004",0,"0,101,130;0,102,230;0,103,230;0,104,230;0,105,64",0,0,0,"105042,50010510",,5801082,5801083,0,8120054,0,0,,,,1979221,,steage_des_10510,
10511,10510,1,stage_name_10511,5-11,耻辱,5011,1,3,0,105110,0,0,0,0,,,,0,0,0,0,5,87051006,501,0,0,0,,0,0,0,0,,5801084,0,0,,0,0,,,,,,steage_des_10511,
10512,10511,1,stage_name_10512,5-12,宴,5012,1,3,0,105120,0,0,0,0,,,,0,0,0,0,5,87051005,501,0,0,0,,0,0,0,0,,5801085,0,0,,0,0,,,,,,steage_des_10512,
10513,10512,1,stage_name_10513,5-13,追求,5013,1,1,1,105130,"105131,105132,105133",105134,0,0,,,,"1000004,10",9900,"57,20124",0,5,87051004,501,105131,"3013017,3014001,3015002,3013009,3016011,3016130",0,"0,101,0;0,102,240;0,103,240;0,104,0;0,105,66",0,0,0,"105052,50010513",,5801086,0,0,8120083,0,0,,,,1979213,,steage_des_10513,
10514,10513,1,stage_name_10514,5-14,边缘,5014,1,3,0,105140,0,0,0,0,,,,0,0,0,0,5,87051004,503,0,0,0,,0,0,0,0,,5801087,0,0,,0,0,,,,,,steage_des_10514,
10515,10514,1,stage_name_10515,5-15,道路,5015,1,3,0,105150,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801088,0,0,,0,0,,,,,,steage_des_10515,
10516,10515,1,stage_name_10516,5-16,憎恨,5016,1,1,1,105160,"105161,105162,105163",105164,0,0,,,,"1000004,10",9900,"58,20449",0,5,87051004,501,105161,"3013001,3014021,3014023",0,"0,101,10;0,102,250;0,103,250;0,104,10;0,105,68",0,0,0,105062,,5801089,5801090,0,8120079,0,0,,,,1979209,FightCamera_3030002,steage_des_10516,
10517,10516,1,stage_name_10517,5-17,掌心,5017,1,3,0,105170,0,0,0,0,,,,0,0,0,0,5,87051001,501,0,0,0,,0,0,0,0,,5801091,0,0,,0,0,,,,,,steage_des_10517,
10518,10517,1,stage_name_10518,5-18,义人,5018,1,3,0,105180,0,0,0,0,,,,0,0,0,0,5,87051004,501,0,0,0,,0,0,0,0,,5801092,0,0,,0,0,,,,,,steage_des_10518,
10519,10518,1,stage_name_10519,5-19,獠牙,5019,1,1,1,105190,"105191,105192,105193",105194,0,0,,,,"1000004,10",9900,"59,20761",0,5,87051007,502,105191,"3013001,3014021,3014023",0,"0,101,20;0,102,260;0,103,260;0,104,20;0,105,70",0,0,0,105072,,5801093,5801094,0,8120090,0,0,,,,1979216,FightCamera_3030002,steage_des_10519,
10520,10519,1,stage_name_10520,5-20,代价,5020,1,3,0,105200,0,0,0,0,,,,0,0,0,0,5,87051001,502,0,0,0,,0,0,0,0,,5801095,0,0,,0,0,,,,,,steage_des_10520,
10521,10520,1,stage_name_10521,5-21,讨伐-1,5021,1,1,0,105210,"105211,105212,105213",105214,0,0,,,,"1000004,10",9900,"60,18018",0,5,87051001,501,105211;105212,"3013023,3014019,3016013,3014016,3014005,3015004,3016017",0,"0,101,30;0,102,270;0,103,270;0,104,270;0,105,72",0,0,0,"105082,50010521",,,,0,8120088,0,0,,,,1979202,,steage_des_10521,
10522,10521,1,stage_name_10522,5-22,讨伐-2,5022,1,1,0,105220,"105221,105222,105223",105224,0,0,,,,"1000004,10",9900,"60,18018",0,5,87051001,502,105221;105222,"3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,40;0,102,280;0,103,280;0,104,280;0,105,74",0,0,0,"105022,50010522",,,,0,8120084,0,0,,,,1979203,,steage_des_10522,
10523,10522,1,stage_name_10523,5-23,讨伐-3,5023,1,1,0,105230,"105231,105232,105233",105234,0,0,,,,"1000004,10",9900,"61,18282",0,5,87051001,503,105231;105232,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,50;0,102,290;0,103,290;0,104,290;0,105,76",0,0,0,"105032,50010523",,,,0,8120081,0,0,,,,1979204,,steage_des_10523,
10524,10523,1,stage_name_10524,5-24,讨伐-4,5024,1,1,0,105240,"105241,105242,105243",105244,0,0,,,,"1000004,10",9900,"62,18546",0,5,87051001,501,105241;105242,"3014016,3014005,3015004,3013006,3014001",0,"0,101,60;0,102,300;0,103,300;0,104,300;0,105,78",0,0,0,"105042,50010524",,,,0,8120082,0,0,,,,1979205,,steage_des_10524,
10525,10524,1,stage_name_10525,5-25,讨伐-5,5025,1,1,0,105250,"105251,105252,105253",105254,0,0,,,,"1000004,10",9900,"63,18821",0,5,87051001,502,105251;105252,"3013022,3013015,3015002,3013018,3014027,3016031,3014004,3014021,3014001",0,"0,101,70;0,102,310;0,103,310;0,104,310;0,105,80",0,0,0,"105052,50010525",,,,0,8120089,0,0,,,,1979217,,steage_des_10525,
10526,10525,1,stage_name_10526,5-26,讨伐-6,5026,1,1,0,105260,"105261,105262,105263",105264,0,0,,,,"1000004,10",9900,"64,19085",0,5,87051001,503,105261;105262,"3013009,3013004,3014025,3013017,3014001,3016009",0,"0,101,80;0,102,320;0,103,320;0,104,320;0,105,82",0,0,0,"105062,50010526",,,,0,8120098,0,0,,,,1979219,,steage_des_10526,
10527,10526,1,stage_name_10527,5-27,讨伐-7,5027,1,1,0,105270,"105271,105272,105273",105274,0,0,,,,"1000004,10",9900,"65,19558",0,5,87051001,501,105271;105272,"3016038,3013003,3016009,3016031,3015002,3016013,3014016,3014005,3015004",0,"0,101,90;0,102,330;0,103,330;0,104,330;0,105,84",0,0,0,"105072,50010527",,,,0,8120086,0,0,,,,1979208,,steage_des_10527,
10528,10527,1,stage_name_10528,5-28,讨伐-8,5028,1,1,0,105280,"105281,105282,105283",105284,0,0,,,,"1000004,10",9900,"66,19822",0,5,87051001,502,105281;105282,"3014016,3014005,3015004,3013022,3013015,3015002",0,"0,101,100;0,102,340;0,103,340;0,104,340;0,105,86",0,0,0,"105082,50010528",,,,0,8120079,0,0,,,,1979209,,steage_des_10528,
10529,10528,1,stage_name_10529,5-29,讨伐-9,5029,1,1,2,105290,"105291,105292,105293",105294,0,0,,,,"1000004,10",9900,"67,21467",0,5,87051001,503,105291,"3014012,3013006,3016031,3013017,3014001,3016009",0,"0,101,110;0,102,350;0,103,350;0,104,350;0,105,88",0,0,0,"105022,50010529",,,,0,8120089,0,0,,,,1979217,,steage_des_10529,
10530,10529,1,stage_name_10530,5-30,讨伐-10,5030,1,1,0,105300,"105301,105302,105303",105304,0,0,,,,"1000004,10",9900,"68,20361",0,5,87051001,501,105301;105302,"3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,120;0,102,360;0,103,360;0,104,360;0,105,90",0,0,0,"105032,50010530",,,,0,8120098,0,0,,,,1979219,,steage_des_10530,
10531,10530,1,stage_name_10531,5-31,讨伐-11,5031,1,1,0,105310,"105311,105312,105313",105314,0,0,,,,"1000004,10",9900,"69,20636",0,5,87051001,502,105311;105312,"3014016,3014005,3015004,3013006,3014001",0,"0,101,130;0,102,370;0,103,370;0,104,370;0,105,92",0,0,0,"105042,50010531",,,,0,8120086,0,0,,,,1979208,,steage_des_10531,
10532,10531,1,stage_name_10532,5-32,讨伐-12,5032,1,1,0,105320,"105321,105322,105323",105324,0,0,,,,"1000004,10",9900,"70,21120",0,5,87051001,503,105321;105322,"3013017,3014001,3016009,3013009,3013004,3014025,3013023,3014019,3016013",0,"0,101,140;0,102,380;0,103,380;0,104,380;0,105,94",0,0,0,"105052,50010532",,,,0,8120079,0,0,,,,1979209,,steage_des_10532,
10533,10532,1,stage_name_10533,5-33,讨伐-13,5033,1,1,1,105330,"105331,105332,105333",105334,0,0,,,,"1000004,10",9900,"70,24960",0,5,87051001,501,105331;105332,"3013001,3014021,3014023",0,"0,101,150;0,102,390;0,103,390;0,104,150;0,105,96",0,0,0,"105062,50010533",,,,0,8120090,0,0,,,,1979216,,steage_des_10533,
10601,,1,stage_name_10601,6-1,讨伐-1,6001,1,1,0,106010,"106011,106012,106013",106014,0,0,,,,"1000004,10",9900,"73,21945",0,6,87061002,101,106011;106012,"3013023,3014019,3016013,3014016,3014005,3015004,3016017",0,"0,101,160;0,102,395;0,103,395;0,104,395;0,105,98",0,0,0,"106022,50010601",,,,0,8120088,0,0,,,,1979202,,steage_des_10601,
10602,10601,1,stage_name_10602,6-2,讨伐-2,6002,1,1,0,106020,"106021,106022,106023",106024,0,0,,,,"1000004,10",9900,"74,22220",0,6,87061002,102,106021;106022,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,170;0,102,400;0,103,400;0,104,400;0,105,100",0,0,0,"106032,50010602",,,,0,8120084,0,0,,,,1979203,,steage_des_10602,
10603,10602,1,stage_name_10603,6-3,讨伐-3,6003,1,1,0,106030,"106031,106032,106033",106034,0,0,,,,"1000004,10",9900,"75,22495",0,6,87061002,103,106031;106032,"3013022,3013015,3015002,3014004,3014021,3014001,3013018,3014027,3016031",0,"0,101,180;0,102,405;0,103,405;0,104,405;0,105,102",0,0,0,"106042,50010603",,,,0,8120081,0,0,,,,1979204,,steage_des_10603,
10604,10603,1,stage_name_10604,6-4,讨伐-4,6004,1,1,0,106040,"106041,106042,106043",106044,0,0,,,,"1000004,10",9900,"76,22759",0,6,87061002,101,106041;106042,"3013009,3016011,3016130,3014016,3013006,3014001,3013018,3014027,3016031",0,"0,101,190;0,102,410;0,103,410;0,104,410;0,105,104",0,0,0,"106052,50010604",,,,0,8120082,0,0,,,,1979205,,steage_des_10604,
10605,10604,1,stage_name_10605,6-5,讨伐-5,6005,1,1,2,106050,"106051,106052,106053",106054,0,0,,,,"1000004,10",9900,"76,24310",0,6,87061002,102,106051,"3014012,3013006,3016031",0,"0,101,200;0,102,415;0,103,415;0,104,415;0,105,106",0,0,0,106062,,,,0,8120089,0,0,,,,1979217,,steage_des_10605,
10606,10605,1,stage_name_10606,6-6,讨伐-6,6006,1,1,0,106060,"106061,106062,106063",106064,0,0,,,,"1000004,10",9900,"77,23034",0,6,87061002,103,106061;106062,"3013023,3014019,3016013,3016031,3015002,3013022,3013015",0,"0,101,210;0,102,420;0,103,420;0,104,420;0,105,108",0,0,0,"106072,50010606",,,,0,8120098,0,0,,,,1979219,,steage_des_10606,
10607,10606,1,stage_name_10607,6-7,讨伐-7,6007,1,1,0,106070,"106071,106072,106073",106074,0,0,,,,"1000004,10",9900,"78,23309",0,6,87061002,101,106071;106072,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,220;0,102,425;0,103,425;0,104,425;0,105,110",0,0,0,"106082,50010607",,,,0,8120086,0,0,,,,1979208,,steage_des_10607,
10608,10607,1,stage_name_10608,6-8,讨伐-8,6008,1,1,2,106080,"106081,106082,106083",106084,0,0,,,,"1000004,10",9900,"79,25192",0,6,87061002,102,106081,"3016031,3015002,3016013",0,"0,101,230;0,102,430;0,103,430;0,104,430;0,105,112",0,0,0,106022,,,,0,8120079,0,0,,,,1979209,,steage_des_10608,
10609,10608,1,stage_name_10609,6-9,讨伐-9,6009,1,1,0,106090,"106091,106092,106093",106094,0,0,,,,"1000004,10",9900,"80,23859",0,6,87061002,103,106091;106092,"3013017,3014001,3016009,3013009,3013004,3014025,3013023,3014019,3016013",0,"0,101,240;0,102,435;0,103,435;0,104,435;0,105,114",0,0,0,"106032,50010609",,,,0,8120088,0,0,,,,1979202,,steage_des_10609,
10610,10609,1,stage_name_10610,6-10,讨伐-10,6010,1,1,0,106100,"106101,106102,106103",106104,0,0,,,,"1000004,10",9900,"81,24134",0,6,87061002,101,106101;106102,"3014016,3014005,3015004,3013006,3014001",0,"0,101,250;0,102,440;0,103,440;0,104,440;0,105,116",0,0,0,"106042,50010610",,,,0,8120084,0,0,,,,1979203,,steage_des_10610,
10611,10610,1,stage_name_10611,6-11,讨伐-11,6011,1,1,2,106110,"106111,106112,106113",106114,0,0,,,,"1000004,10",9900,"82,26073",0,6,87061002,102,106111,"3013020,3014021,3015006",0,"0,101,260;0,102,445;0,103,445;0,104,445;0,105,118",0,0,0,106052,,,,0,8120081,0,0,,,,1979204,,steage_des_10611,
10612,10611,1,stage_name_10612,6-12,讨伐-12,6012,1,1,0,106120,"106121,106122,106123",106124,0,0,,,,"1000004,10",9900,"83,24684",0,6,87061002,103,106121;106122,"3014016,3014005,3015004,3013006,3014001",0,"0,101,270;0,102,450;0,103,450;0,104,450;0,105,120",0,0,0,"106062,50010612",,,,0,8120082,0,0,,,,1979205,,steage_des_10612,
10613,10612,1,stage_name_10613,6-13,讨伐-13,6013,1,1,0,106130,"106131,106132,106133",106134,0,0,,,,"1000004,10",9900,"84,24959",0,6,87061002,101,106131;106132,"3013023,3016017,3016013,3016038,3013003,3016009,3016031,3015002",0,"0,101,280;0,102,455;0,103,455;0,104,455;0,105,122",0,0,0,"106072,50010613",,,,0,8120089,0,0,,,,1979217,,steage_des_10613,
10614,10613,1,stage_name_10614,6-14,讨伐-14,6014,1,1,1,106140,"106141,106142,106143",106144,0,0,,,,"1000004,10",9900,"85,29822",0,6,87061002,102,106141,"3013017,3014001,3015002",0,"0,101,290;0,102,460;0,103,460;0,104,460;0,105,124",0,0,0,106082,,,,0,8120098,0,0,,,,1979219,,steage_des_10614,
10615,10614,1,stage_name_10615,6-15,讨伐-15,6015,1,1,0,106150,"106151,106152,106153",106154,0,0,,,,"1000004,10",9900,"86,25498",0,6,87061002,103,106151,"3013023,3014019,3016013,3014016,3014005,3015004,3013006,3014001",0,"0,101,300;0,102,465;0,103,465;0,104,465;0,105,126",0,0,0,"106022,50010615",,,,0,8120086,0,0,,,,1979208,,steage_des_10615,
10616,10615,1,stage_name_10616,6-16,讨伐-16,6016,1,1,0,106160,"106161,106162,106163",106164,0,0,,,,"1000004,10",9900,"87,25773",0,6,87061002,101,106161;106162,"3013022,3013015,3015002,3013009,3013004,3014025,3013018,3014027,3016031",0,"0,101,310;0,102,470;0,103,470;0,104,470;0,105,128",0,0,0,"106032,50010616",,,,0,8120079,0,0,,,,1979209,,steage_des_10616,
10617,10616,1,stage_name_10617,6-17,讨伐-17,6017,1,1,1,106170,"106171,106172,106173",106174,0,0,,,,"1000004,10",9900,"88,30797",0,6,87061002,102,106171,"3013020,3013009,3016011",0,"0,101,320;0,102,475;0,103,475;0,104,475;0,105,130",0,0,0,106042,,,,0,8120088,0,0,,,,1979202,FightCamera_3030001,steage_des_10617,
10618,10617,1,stage_name_10618,6-18,讨伐-18,6018,1,1,0,106180,"106181,106182,106183",106184,0,0,,,,"1000004,10",9900,"89,26323",0,6,87061002,103,106181;106182,"3013023,3016017,3016013,3013017,3014001,3016009",0,"0,101,330;0,102,480;0,103,480;0,104,480;0,105,132",0,0,0,"106052,50010618",,,,0,8120084,0,0,,,,1979203,,steage_des_10618,
10619,10618,1,stage_name_10619,6-19,讨伐-19,6019,1,1,0,106190,"106191,106192,106193",106194,0,0,,,,"1000004,10",9900,"90,26598",0,6,87061002,101,106191;106192,"3013017,3014001,3016009,3013009,3013004,3014025,3013023,3014019,3016013",0,"0,101,340;0,102,485;0,103,485;0,104,485;0,105,134",0,0,0,"106062,50010619",,,,0,8120081,0,0,,,,1979204,,steage_des_10619,
10620,10619,1,stage_name_10620,6-20,讨伐-20,6020,1,1,1,106200,"106201,106202,106203",106204,0,0,,,,"1000004,10",9900,"91,31759",0,6,87061002,102,106201,"3013001,3014021,3014023",0,"0,101,350;0,102,490;0,103,490;0,104,490;0,105,136",0,0,0,106072,,,,0,8120082,0,0,,,,1979205,FightCamera_3030002,steage_des_10620,
10621,10620,1,stage_name_10621,6-21,讨伐-21,6021,1,1,1,106210,"106211,106212,106213",106214,0,0,,,,"1000004,10",9900,"92,32084",0,6,87061002,103,106211,"3013025,3013003,3016009",0,"0,101,360;0,102,495;0,103,495;0,104,495;0,105,138",0,0,0,106082,,,,0,8120089,0,0,,,,1979217,FightCamera_3020001,steage_des_10621,
10622,10621,1,stage_name_10622,6-22,讨伐-22,6022,1,1,1,106220,"106221,106222,106223",106224,0,0,,,,"1000004,10",9900,"93,32409",0,6,87061002,101,106221,"3014016,3013015,3015004",0,"0,101,370;0,102,500;0,103,500;0,104,500;0,105,140",0,0,0,106022,,,,0,8120098,0,0,,,,1979219,FightCamera_3030002,steage_des_10622,
10701,10622,1,stage_name_10701,6S-1,反思,7001,1,3,0,107010,0,0,0,0,,,,0,0,0,0,7,87071001,103,0,0,0,,0,0,0,0,,5801096,0,0,,0,0,,,,,,steage_des_10701,
10702,10701,1,stage_name_10702,6S-2,苍白与血,7002,1,3,0,107020,0,0,0,0,,,,0,0,0,0,7,87071002,101,0,0,0,,0,0,0,0,,5801097,0,0,,0,0,,,,,,steage_des_10702,
10703,10702,1,stage_name_10703,6S-3,誓约的秘密,7003,1,3,0,107030,0,0,0,0,,,,0,0,0,0,7,87071002,101,0,0,0,,0,0,0,0,,5801098,0,0,,0,0,,,,,,steage_des_10703,
10704,10703,1,stage_name_10704,6S-4,夜谈,7004,1,3,0,107040,0,0,0,0,,,,0,0,0,0,7,87071001,103,0,0,0,,0,0,0,0,,5801099,0,0,,0,0,,,,,,steage_des_10704,
10705,10704,1,stage_name_10705,6S-5,谈判,7005,1,3,0,107050,0,0,0,0,,,,0,0,0,0,7,87071001,103,0,0,0,,0,0,0,0,,5801100,0,0,,0,0,,,,,,steage_des_10705,
10706,10705,1,stage_name_10706,6S-6,一千七百年的阴影,7006,1,3,0,107060,0,0,0,0,,,,0,0,0,0,7,87071001,103,0,0,0,,0,0,0,0,,5801101,0,0,,0,0,,,,,,steage_des_10706,
10707,10706,1,stage_name_10707,6S-7,盈泪,7007,1,3,0,107070,0,0,0,0,,,,0,0,0,0,7,87071001,103,0,0,0,,0,0,0,0,,5801102,0,0,,0,0,,,,,,steage_des_10707,
10708,10707,1,stage_name_10708,6S-8,誓言的诅咒,7008,1,3,0,107080,0,0,0,0,,,,0,0,0,0,7,87071001,101,0,0,0,,0,0,0,0,,5801103,0,0,,0,0,,,,,,steage_des_10708,
10709,10708,1,stage_name_10709,6S-9,她的噩梦,7009,1,3,0,107090,0,0,0,0,,,,0,0,0,0,7,87071003,101,0,0,0,,0,0,0,0,,5801134,0,0,,0,0,,,,,,steage_des_10709,
10710,10709,1,stage_name_10710,6S-10,信和线索,7010,1,3,0,107100,0,0,0,0,,,,0,0,0,0,7,87071003,101,0,0,0,,0,0,0,0,,5801104,0,0,,0,0,,,,,,steage_des_10710,
10711,10710,1,stage_name_10711,6S-11,行动,7011,1,3,0,107110,0,0,0,0,,,,0,0,0,0,7,87071004,101,0,0,0,,0,0,0,0,,5801105,0,0,,0,0,,,,,,steage_des_10711,
10712,10711,1,stage_name_10712,6S-12,戏剧性桥段,7012,1,3,0,107120,0,0,0,0,,,,0,0,0,0,7,87071005,101,0,0,0,,0,0,0,0,,5801106,0,0,,0,0,,,,,,steage_des_10712,
10713,10712,1,stage_name_10713,6S-13,生面孔,7013,1,3,0,107130,0,0,0,0,,,,0,0,0,0,7,87071002,102,0,0,0,,0,0,0,0,,5801107,0,0,,0,0,,,,,,steage_des_10713,
